Kannada,Assamese
ಶೇಖರಣಾ ದಕ್ಷತೆ,সংৰক্ষণৰ কাৰ্যক্ষমতা
ಶೇಖರಣಾ ಪ್ರವೇಶ ಸ್ವಿಚ್,সংৰক্ষণ অভিগম চুইচ
q ಗುಣಕ,q বহুগুণক
ಶೇಖರಣಾ ಕಾರ್ಯಾಚರಣೆ,সংৰক্ষণ কাৰ্য্য
ಸಂಚಿತ ಅನುಪಾತ,ক্ৰমবৰ্ধমান অনুপাত
ಸಂಚಯಕ ಉಂಗುರ,এক্যুলেটৰ ৰিং
ಶೇಖರಣಾ ಆಯ್ಕೆ,সংৰক্ষণ পছন্দ
ಶೇಖರಣಾ ಶಾಖ,সংৰক্ষণ তাপ
ಶಕ್ತಿಯನ್ನು ಸಂಗ್ರಹಿಸಲಾಗಿದೆ,সংৰক্ষিত শক্তি
ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ,সংৰক্ষিত প্ৰগ্ৰেম
ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ ಕಂಪ್ಯೂಟರ್,সংৰক্ষিত প্ৰগ্ৰেম কম্পিউটাৰ
ಸ್ಟಾರ್ಮರ್ ಕೋನ್,ষ্টৰ্মাৰ কন
ಒಲೆ,চৌকা
ತಾತ್ಕಾಲಿಕ ಸಂಗ್ರಹಣೆ,অস্থায়ী সংৰক্ষণ
ವ್ಯತ್ಯಾಸ,ভ্যাৰিয়েন্স
ವ್ಯತ್ಯಾಸ ಸ್ವಭಾವ,ভ্যাৰিয়েন্স প্ৰকৃতি
"ನೇರ, ನೇರ, ಸರಳ","পোন, পোন, সহজ"
"ನೇರ ಕೋರ್, ನೇರ ಕೋರ್","ষ্ট্ৰেইট কোৰ, ষ্ট্ৰেইট কোৰ"
ನೇರ ವಿಮಾನ,প্ৰত্যক্ষ উৰণ
ಸ್ಖಲನ ರೋಗ,স্খলনজনিত ৰোগ
"ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
ಸರಳ ರೇಖೀಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,সৰল ৰৈখিক শোষণ
ವೇಗದ ನೇರ ರೇಖೆಯ ವಿತರಣೆ,বেগৰ সৰলৰেখা বিতৰণ
ನೇರ ರೇಖೆಯ ವಿಮಾನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ষ্ট্ৰেইট লাইন ফ্লাইট কেলকুলেটৰ
ಸಾಲಿನ ಸೂತ್ರ,ৰেখাৰ সূত্ৰ
ಧ್ರುವೀಯ ನೇರ ಗಡಿ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫ್,মেৰু পোন সীমা বৰ্ণালীচিত্ৰ
"ನೇರ ರಿಸೀವರ್, ನೇರ ರಿಸೀವರ್","ষ্ট্ৰেইট ৰিচিভাৰ, ষ্ট্ৰেইট ৰিচিভাৰ"
ನೇರ ರೇಖೆಯ ತಂತು,সৰলৰেখাৰ ফিলামেণ্ট
ನೇರ ಓಟ,ষ্ট্ৰেইট ৰান
"ವಿತರಣೆ, ಒತ್ತಡ, ವಿರೂಪ, ವ್ಯತ್ಯಾಸ, ಫಿಲ್ಟರಿಂಗ್ (kr.)","বিতৰণ, ষ্ট্ৰেইন, বিকৃতি, পাৰ্থক্য, ফিল্টাৰিং (kr.)"
ವಿರೂಪ ಅಕ್ಷ,বিকৃতি অক্ষ
ವಿರೂಪ ಸ್ಥಳಾಂತರ,বিকৃতিৰ বিচ্যুতি
ವಿರೂಪ ಶಕ್ತಿ,বিকৃতি শক্তি
ಒತ್ತಡ-ಶಕ್ತಿ-ಸಾಂದ್ರತೆ-ಕಾರ್ಯ,ষ্ট্ৰেইন-শক্তি-ঘনত্ব-কাৰ্য্য
ಅಸ್ಪಷ್ಟತೆ-ಶಕ್ತಿಯ ಕಾರ್ಯ,বিকৃতি-শক্তি কাৰ্য্য
ಸ್ಪಿಗ್ಮೋಮಾನೋಮೀಟರ್,স্ফাইগমোমেনোমিটাৰ
ವಿರೂಪತೆ,বিকৃতি
ವಿರೂಪ-ಆಕಾಶ,বিকৃতি-আকাশ
ಅಸ್ಪಷ್ಟತೆ-ವೈಶಾಲ್ಯ ಅವಲಂಬಿತ,বিকৃতি-প্ৰসাৰণ নিৰ্ভৰশীল
ವ್ಯತ್ಯಾಸದ ನಿರ್ದಿಷ್ಟತೆ,পাৰ্থক্য নিৰ্দিষ্টতা
ವಿಕೃತ,বিকৃত
ಸುರುಳಿಯಾಕಾರದ ಆಂಟೆನಾ,convoluted এন্টেনা
ಹೆಣೆದುಕೊಂಡಿರುವ ಕೇಬಲ್,আন্তঃসংলগ্ন কেবল
ಮೂರ್ಖತನದ,gibberish
ಜೋಡಿಸಲಾದ ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,একত্ৰিত কৰা মেগনেট্ৰন
"ಪರಿಚಲನೆ, ಸಂಗ್ರಹಣೆ","প্ৰচলন, সংগ্ৰহ"
ಸಜ್ಜುಗೊಳಿಸುವಿಕೆ ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,মোবাইলাইজেচন মেগনেট্ৰন
ಐಸೊಥರ್ಮ್,সমতাপ
"ವಾಯುಮಂಡಲ, ವಾಯುಮಂಡಲ","ষ্ট্ৰেট&#39;স্ফিয়াৰ, ষ্ট্ৰেট&#39;স্ফিয়াৰ"
ವಾಯುಮಂಡಲದ ಕುಸಿತ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক পতন
ವಾಯುಮಂಡಲದ ಹಾರಾಟ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক উৰণ
ವಾಯುಮಂಡಲದ ಓಝೋನ್,ষ্ট্ৰেট’স্ফিয়াৰিক অ’জন
ವಾಯುಮಂಡಲದ ವ್ಯಾಪ್ತಿ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক ৰেঞ্জ
ಅನಗತ್ಯ ಹಿಡುವಳಿ,অবাঞ্চিত ধৰি ৰখা
ಅನಗತ್ಯ ಇಂಡಕ್ಷನ್,অবাঞ্চিত ইণ্ডাকচন
ಅನಗತ್ಯ ಬೆಳಕು,অবাঞ্চিত পোহৰ
ಅನಗತ್ಯ ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,অবাঞ্চিত চুম্বকীয় ক্ষেত্ৰ
ಅನಗತ್ಯ ವಿಕಿರಣ,অবাঞ্চিত বিকিৰণ
"ಮಿಂಚಿನ ಗೆರೆ, ಮಿಂಚು","বিজুলী ৰেখা, বিজুলী"
"ನದಿ, ಹೊಳೆ, ಹೊಳೆ","নদী, ধাৰা, ধাৰা"
ಸ್ಟ್ರೀಮ್ ಫೈಬರ್,ষ্ট্ৰিম ফাইবাৰ
ಸ್ಟ್ರೀಮ್ ಹರಿವು,ধাৰা প্ৰবাহ
ಸ್ಟ್ರೀಮ್ಲೈನ್,ষ্ট্ৰীমলাইন
ಹರಿವಿನ ಒತ್ತಡ,প্ৰবাহৰ ঠেলা
"ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
"ಪರ್ಕೋಲೇಷನ್, ಸ್ಟ್ರೀಮ್ ರನ್, ಎಫ್ಲುಯೆಂಟ್","পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
ಪ್ರಸರಣ ಗುಣಾಂಕ,প্ৰসাৰণ সহগ
ಪ್ರಸರಣ ವೇಗ,প্ৰসাৰণ বেগ
ಲೀನಿಯರ್ ಆಪ್ಟಿಮೈಸೇಶನ್,ৰৈখিক অনুকূলন
ರೇಖೀಯ ವೇಗ,ৰৈখিক গতি
ಸುವ್ಯವಸ್ಥಿತ,ষ্ট্ৰীমলাইন কৰা হৈছে
ನಿರರ್ಗಳ ದೇಹ,সাৱলীল শৰীৰ
ಸ್ಟ್ರೀಮ್ ವೇಗ,ষ্ট্ৰিমৰ গতি
ಅಂಡರ್ಲೈನ್,আণ্ডাৰলাইন কৰক
"ಸಾಮರ್ಥ್ಯ, ಶಕ್ತಿ, ತೀವ್ರತೆ, ಏಕಾಗ್ರತೆ","শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা"
ಪ್ರಸ್ತುತ ಶಕ್ತಿ,বিদ্যুৎ প্ৰবাহৰ শক্তি
ಉಭಯ ಶಕ್ತಿ,দ্বৈত শক্তি
ಮೂಲದ ಶಕ್ತಿ,উৎপত্তিৰ শক্তি
ತರಂಗ ತೀವ್ರತೆ,তৰংগৰ তীব্ৰতা
ಒತ್ತಡ,চাপ
ಒತ್ತಡ ವಿಶ್ಲೇಷಣೆ,মানসিক চাপ বিশ্লেষণ
ಒತ್ತಡದ ಅಕ್ಷ,মানসিক চাপ অক্ষ
ಒತ್ತಡದ ಅಂಶ,মানসিক চাপৰ কাৰক
ಒತ್ತಡದ ಏಕಾಗ್ರತೆ,মানসিক চাপৰ ঘনত্ব
ಒತ್ತಡದ ಸಾಂದ್ರತೆಯ ಅಂಶ,মানসিক চাপৰ ঘনত্বৰ কাৰক
ಒತ್ತಡ ಕ್ಷೇತ್ರ,মানসিক চাপৰ ক্ষেত্ৰ
ಒತ್ತಡ ಗ್ರೇಡಿಯಂಟ್ ಫೋರ್ಸ್,ষ্ট্ৰেছ গ্ৰেডিয়েন্ট বল
ಒತ್ತಡದ ಸಾಲು,মানসিক চাপৰ ৰেখা
ಒತ್ತಡ ಆಪ್ಟಿಕಲ್ ಗುಣಾಂಕ,চাপ আলোকীয় সহগ
ಒತ್ತಡದ ಮಟ್ಟ,মানসিক চাপৰ মাত্ৰা
ಒತ್ತಡದ ಬಿಂದು,ষ্ট্ৰেছ পইণ্ট
ಒತ್ತಡದ ಒತ್ತಡ,মানসিক চাপৰ চাপ
ಒತ್ತಡದ ವ್ಯತ್ಯಾಸ,মানসিক চাপৰ পাৰ্থক্য
ಒತ್ತಡ-ಒತ್ತಡ-ಸಮೀಕರಣ,ষ্ট্ৰেছ-ষ্ট্ৰেইন-সমীকৰণ
ಒತ್ತಡ-ಒತ್ತಡ ಸಂಬಂಧ,মানসিক চাপ-চাপৰ সম্পৰ্ক
ಒತ್ತಡ ವೆಕ್ಟರ್,চাপ ভেক্টৰ
ಒತ್ತಡ-ಒತ್ತಡದ ರೇಖಾಚಿತ್ರ,ষ্ট্ৰেছ-ষ্ট্ৰেইন ডায়েগ্ৰাম
ಒತ್ತಡದ ದೇಹ,মানসিক চাপ শৰীৰ
ಬೆಳವಣಿಗೆಯ ಅಂಶ,বৃদ্ধিৰ কাৰক
ತನ್ ಗಿರಣಿ,টেন মিল
ವಿಸ್ತೃತ PPT,বৰ্ধিত পিপিটি
ಕರ್ಷಕ ಕಂಪನ,টান কম্পন
ಬಲವಾಗಿ ಪೀನ ಪತನದ ಟ್ರ್ಯಾಕ್,শক্তিশালীভাৱে উত্তল পতন ট্ৰেক
ಆರ್ಕ್-ಆಕ್ಟಿಂಗ್ ಸಾಮರ್ಥ್ಯ,চাপ-অভিনয় বিভৱ
"ಆರ್ಕ್ ಆರಂಭಿಕ ವೋಲ್ಟೇಜ್, ವಾಲ್ವ್ ಆರಂಭಿಕ ವೋಲ್ಟೇಜ್","চাপ আৰম্ভণি ভল্টেজ, ভালভ আৰম্ভণি ভল্টেজ"
"ದಾರ, ದಾರ, ತಂತಿ, ತಂತು, ಬಳ್ಳಿ, ದಾರ, ದಾರ","সূতা, সূতা, তাঁৰ, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা"
ಹಗ್ಗದ ಮಣಿ,ৰছীৰ গুটি
ತಂತು ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,ফিলামেন্ট ইলেক্ট্ৰ&#39;মিটাৰ
ಫಿಲಾಮೆಂಟ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್,ফিলামেন্ট গেলভানোমিটাৰ
ತಂತಿ ವಾದ್ಯ,ষ্ট্ৰিং বাদ্যযন্ত্ৰ
"ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್, ಶೇವಿಂಗ್ಸ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ಸಿಪ್ಪೆಸುಲಿಯುವುದು","ষ্ট্ৰিপ, ষ্ট্ৰিপ, শ্বেভিংছ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, পিলিং"
ಪ್ಲೇಕ್ ಚಾರ್ಟ್ ರೆಕಾರ್ಡರ್,প্লেক চাৰ্ট ৰেকৰ্ডাৰ
ಪ್ಲೇಕ್ ವಿಧಾನ,প্লেক পদ্ধতি
ಪ್ಲೇಕ್ ಸಂವಹನ ಲೈನ್,প্লেক যোগাযোগ লাইন
ಸಾಲಿನ ಅಗಲ,ৰেখাৰ প্ৰস্থ
ಬೆತ್ತಲೆ ಪರಮಾಣು,নগ্ন পৰমাণু
ಸ್ಟ್ರಿಪ್ಪರ್,ষ্ট্ৰিপাৰ
"ಸಿಪ್ಪೆಸುಲಿಯುವುದು, ಫ್ಲೇಕಿಂಗ್, ಸಿಪ್ಪೆಗಳು, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್","খোলা, ফ্লেকিং, শ্বেভিংছ, ষ্ট্ৰিপিং"
ಬೆತ್ತಲೆ ಮಧ್ಯಮ,উলংগ মাধ্যম
ನಗ್ನ ಕಾರ್ಯಾಚರಣೆ,নগ্ন অপাৰেচন
ಹೀರಿಕೊಳ್ಳುವ ಪ್ರತಿಕ್ರಿಯೆ,শোষণ বিক্ৰিয়া
ಪ್ರತಿಧ್ವನಿಸುವ ನಾಡಿ,অনুনাদী স্পন্দন
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪ್,ষ্ট্ৰ&#39;বস্কোপ
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿ ವೃತ್ತ,ষ্ট্ৰ&#39;ব&#39;স্কপি বৃত্ত
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿ ಸ್ಪರ್,ষ্ট্ৰ&#39;ব&#39;স্কপি স্পাৰ
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿ ಪ್ರಕಾಶ,ষ্ট্ৰ&#39;ব&#39;স্কপি আলোকসজ্জা
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿ ವಿಧಾನ,ষ্ট্ৰ’ব’স্কপি পদ্ধতি
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿ ಘಟಕ,ষ্ট্ৰ&#39;ব&#39;স্কপি ইউনিট
ಸ್ಟ್ರೋಕ್,আঘাত
"ಬಲವಾದ, ಆಳವಾದ, ತೀಕ್ಷ್ಣವಾದ, ಕೇಂದ್ರೀಕೃತ","শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ"
ಬಲವಾದ ಜೋಡಣೆಯ ಮಾದರಿ,শক্তিশালী কাপলিং মডেল
ಬಲವಾದ ಗಮನ ಸಿದ್ಧಾಂತ,শক্তিশালী ফোকাচ তত্ত্ব
ಸ್ಟ್ರಾಂಗ್ ಫೀಲ್ಡ್ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,শক্তিশালী ক্ষেত্ৰ কোৱাণ্টাম সংখ্যা
ಬಲವಾದ ಪರಸ್ಪರ ಕ್ರಿಯೆ,শক্তিশালী পাৰস্পৰিক ক্ৰিয়া
ಬಲವಾದ ಪರಸ್ಪರ ಕ್ರಿಯೆಯ ಮಾದರಿ ತರಗತಿಗಳು,শক্তিশালী পাৰস্পৰিক ক্ৰিয়াৰ আৰ্হি শ্ৰেণীসমূহ
ಬಲವಾದ ಮಸೂರ,শক্তিশালী লেন্স
ಓವರ್ಲೋಡ್ ಮಹಡಿ,অতিৰিক্ত বোজাই কৰা মজিয়া
ಬಲವಾದ ಬೆಳಕಿನ ಮೂಲ,শক্তিশালী পোহৰৰ উৎস
ಬಲವಾದ ಆಘಾತ ತರಂಗ,শক্তিশালী শ্বক তৰংগ
ಬಲವಾದ ಸೋಂಕು,শক্তিশালী সংক্ৰমণ
ಹೆಚ್ಚು ಭ್ರಷ್ಟ,অতি দুৰ্নীতিগ্ৰস্ত
ಮೂಕ ನಕ್ಷತ್ರ,বোবা তৰা
ಒಣಹುಲ್ಲಿನ ಸಂಖ್ಯೆ,ষ্ট্ৰ&#39; নম্বৰ
ಹರ್ಟ್ ತಂತಿ,আঘাতপ্ৰাপ্ত তাঁৰ
ರಚನಾತ್ಮಕ,গাঁথনিগত
ರಚನಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,গাঁথনিগত বিশ্লেষণ
ರಚನಾತ್ಮಕ ಸ್ಥಿರ,গাঁথনিগত ধ্ৰুৱক
ರಚನಾತ್ಮಕ ತೇವಗೊಳಿಸುವಿಕೆ,গাঁথনিগত ডেম্পিং
ರಚನಾತ್ಮಕ ಅಸಿಮ್ಮೆಟ್ರಿ,গাঁথনিগত বিষমতা
ರಚನಾತ್ಮಕ ಅಂಶಗಳು,গাঁথনিগত উপাদানসমূহ
ರಚನಾತ್ಮಕ ಸಮೀಕರಣ,গাঁথনিগত সমীকৰণ
ಸಂಯೋಜನೆಯ ಅಂಶ,ৰচনাৰ কাৰক
ರಚನೆ ಮರುಹೂಡಿಕೆ,গাঁথনি পুনৰ বিনিয়োগ
ರಚನೆ ಸೂತ್ರ,গঠন সূত্ৰ
ರಚನೆಯ ಹೊರೆ,গঠনৰ বোজা
ರಚನಾತ್ಮಕ ಪ್ರೋಸ್ಥೆಸಿಸ್,গাঁথনিগত কৃত্ৰিম অংগ
"ರಚನೆ, ರಚನೆ","গঠন, টেক্সচাৰ"
ರಚನೆಯ ಆಯಾಮಗಳು,গঠনৰ মাত্ৰা
ವಾಸ್ತುಶಿಲ್ಪದ ಶಬ್ದ,স্থাপত্যৰ শব্দ
ರಚನಾತ್ಮಕ ಘಟಕ,গাঁথনিগত একক
ರಚನೆಯಿಲ್ಲದ ಕಣಗಳು,গঠনহীন কণা
ಸ್ಟಬ್,stub
ಘನ ಆಂಟೆನಾ,কঠিন এন্টেনা
ಘನ ಮಾರ್ಗ ನಿರ್ವಾಹಕ,কঠিন পথ নিৰ্ণায়ক
ಘನ ಸಾಲು,কঠিন ৰেখা
ಚೆನ್ನಾಗಿ ಹೊಂದಿಕೆಯಾಗುವ ಆಂಟೆನಾ,ভালদৰে মিল থকা এন্টেনা
ಚೆನ್ನಾಗಿ ಹೊಂದಿಕೆಯಾಗುವ ಆಂಟೆನಾ,ভালদৰে মিল থকা এন্টেনা
"ಅಸಮಕಾಲಿಕ, ವಕ್ರೀಕಾರಕ ಸಮಯ","এচিনক্ৰ&#39;নাছ, বিবৰ্তন সময়"
ಸ್ಟುಡಿಯೋ ಪ್ರಸಾರ,ষ্টুডিঅ&#39; সম্প্ৰচাৰ
ಸ್ಟುಡಿಯೋ ಉಪಕರಣಗಳು,ষ্টুডিঅ&#39;ৰ সঁজুলি
ಸ್ಟುಡಿಯೋ ಸೌಲಭ್ಯ,ষ্টুডিঅ&#39;ৰ সুবিধা
"ಸ್ಟುಡಿಯೋ ಪ್ರಕಾಶ್ ಮಂಡಳಿ, ಸ್ಟುಡಿಯೋ ಪ್ರದೀಪ್","ষ্টুডিঅ’ প্ৰকাশ ব’ৰ্ড, ষ্টুডিঅ’ প্ৰদীপ"
ಸ್ಟುಡಿಯೋ ಪ್ರಸಾರ,ষ্টুডিঅ&#39; সম্প্ৰচাৰ
ಇನ್ನೂ ವೀಕ್ಷಿಸಿ,still view
ಕಾಂಡದ ಲ್ಯುವಿಲ್ಲೆ ಕಾರ್ಯ,ষ্টেম লিউভিল ফাংচন
ಸೂಜಿ,বেজী
ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್ ಲೈನ್,চুপাৰষ্ট্ৰাকচাৰ লাইন
"ಉಪ ಬ್ಯಾಂಡ್, ಉಪ ಬ್ಯಾಂಡ್","উপ বেণ্ড, উপ বেণ্ড"
ವಾಹಕ ಸ್ಫೋಟ,বাহক বিস্ফোৰণ
ವಾಹಕ ಭೇದಾತ್ಮಕ,বাহক ডিফাৰেন্সিয়েল
"ವಾಹಕ ಸಂಕೇತ, ವಾಹಕ ಸಂಕೇತ","বাহক সংকেত, বাহক সংকেত"
ಉಪಎಲೆಕ್ಟ್ರಾನ್,উপইলেক্ট্ৰন
ಉಪ ಸ್ವರೂಪ,উপ বিন্যাস
"ಶ್ವಾಸನಾಳದ ಒತ್ತಡ, ಸಬ್ಕೊಲಾಂಜಿಯಲ್ ಒತ್ತಡ","শ্বাসনালীৰ চাপ, চাবকলেঞ্জিয়াল চাপ"
ಉಪಗುಂಪು ಸರಾಸರಿ,উপগোটৰ গড়
ಉಪಗುಂಪು ವಿಚಲನ,উপগোট বিচ্যুতি
ಉಪ ಚಿತ್ರ ಕಾರ್ಪಸ್ಕಲ್,উপ-চিত্ৰ কৰ্পাস্কল
"ಉಪ ಮಹಡಿ, ಉಪ ಶಕ್ತಿ ಮಟ್ಟ","উপ মহলা, উপ শক্তিৰ স্তৰ"
ಉತ್ತಮ ಹರಳುಗಳು,মিহি স্ফটিক
ಉಪ ಕ್ಷಿಪಣಿ,উপ মিছাইল
ಉಪ-ನೋಂದಣಿ,উপ-পঞ্জীয়ন
ಸಬ್ ರೈಡ್ಬರ್ಗ್ ಪರಿವರ್ತನೆ,sub rydberg পৰিৱৰ্তন
ಉಪ ಘಟಕ,উপ একক
ಯೋಜಿತ ಮೌಲ್ಯ,প্ৰক্ষেপিত মূল্য
ನೀರೊಳಗಿನ ಸಿಗ್ನಲಿಂಗ್,পানীৰ তলত সংকেত প্ৰদান কৰা
ಉಪಮೇಲ್ಮೈ,উপপৃষ্ঠ
ಉಪ-ಮಿತಿ,উপ-সীমা
ವಾಹಕ,বাহক
ವಾಹಕ ಆಯಾಮ,বাহক মাত্ৰা
ಸಬ್ಕ್ರಿಟಿಕಲ್,উপ-বিৱৰ্তনশীল
ವಿಕಾಸಾತ್ಮಕ ಗುಣಾಕಾರ,বিৱৰ্তনশীল গুণন
ಸಬ್ಕ್ರಿಟಿಕಲ್ ಕಾರ್ಯಾಚರಣೆಗಳು,উপগুৰুত্বপূৰ্ণ কাৰ্য্যসমূহ
ಉಪವಿಕಾಸದ ಒಟ್ಟು,উপবিৱৰ্তনশীল সমষ্টি
"ಉಪರೇಣು, ಉಪಕರಣ","উপৰেণু, সঁজুলি"
ಉಪವಾದ ರಚನೆ,উপযুক্তি গঠন
"ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು","উপশ্ৰেণী, উপগোট, উপগোট"
ಸಹಾನುಭೂತಿಯ ಅನುರಣನ,সহানুভূতিশীল অনুনাদ
ಖಿನ್ನತೆ,ডিপ্ৰেছনকাৰী
ವ್ಯಕ್ತಿನಿಷ್ಠ ಧ್ವನಿ,বিষয়ভিত্তিক কণ্ঠস্বৰ
ಉಪಗುತ್ತಿಗೆದಾರ,উপ-ঠিকাদাৰ
ಉಪಪದರ,উপস্তৰ
ಮುಳುಗಿದ ಆಂಟೆನಾ,ডুব যোৱা এন্টেনা
ಸಬ್ಮಿಕ್ರಾನ್,চাবমাইক্ৰন
"ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ","মাইক্ৰস্কোপিক, মাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক"
ಉಪ ಮಿಲಿಮೀಟರ್ ತರಂಗ,উপ মিলিমিটাৰ তৰংগ
ಬಹಳ ಚಿಕ್ಕದಾಗಿದೆ,অতি চুটি
ವಕ್ರೀಕಾರಕ ಅನುರಣನ,বিবৰ্তন অনুনাদ
ಪರಮಾಣು ಅಲ್ಲದ ಕಣ,অপাৰমাণৱিক কণা
ಪರಮಾಣು ಅಲ್ಲದ ಭೌತಶಾಸ್ತ್ರ,অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান
