Telugu,English
స్కాటర్ గ్యాప్,Scatter gap
స్కాటర్ లోడింగ్,Scatter loading
స్కాటర్ చదవండి,Scatter read
షెడ్యూల్ చేయబడింది  పనికిరాని సమయం,Scheduled  Downtime
షెడ్యూల్ చేయబడింది  నిర్వహణ,Scheduled  Maintenance
షెడ్యూల్ చేయబడింది  ఆపరేషన్,Scheduled  Operation
షెడ్యూల్ ఉద్యోగం  (= షెడ్యూలర్),Schedule job  (= Scheduler)
షెడ్యూల్  నిర్వహణ,Schedule  Maintenance
షెడ్యూలర్  (= షెడ్యూల్ ఉద్యోగం),Scheduler  (= Schedule job)
షెడ్యూలర్ పని  ప్రాంతం,Scheduler work  Area
షెడ్యూలింగ్  అల్గోరిథం,Scheduling  Algorithm
షెడ్యూలింగ్ సిద్ధాంతం,Scheduling theory
స్కీమా,Schema
ష్మిత్ ట్రిగ్గర్,Schmidt trigger
స్కోన్‌హేజ్  అల్గోరిథం,Schonhage  Algorithm
శాస్త్రీయ  ఇన్స్ట్రక్షన్ సెట్,Scientific  Instruction set
శాస్త్రీయ సంజ్ఞామానం,Scientific notation
కత్తెర,Scissoring
స్కోరు కార్డు,Scored card
స్క్రాంబ్లర్,Scrambler
స్క్రాచ్,Scratch
స్క్రాచ్ ప్యాడ్,Scratch pad
స్క్రాచ్ టేప్,Scratch tape
స్క్రీన్,Screen
స్క్రీన్ లక్షణం  బైట్,Screen attribute  Byte
స్క్రీన్ ఎడిటర్,Screen editor
స్క్రీన్ జనరేటర్,Screen generator
స్క్రీన్ లోడ్,Screen load
స్క్రీన్ ఆధారిత  ప్రోగ్రామ్,Screen oriented  Program
స్క్రీన్ రీడ్,Screen read
స్క్రోల్,Scroll
శోధన మరియు  చొప్పించడం  అల్గోరిథం,Search and   Insertion  Algorithm
శోధన చక్రం,Search cycle
శోధిస్తోంది,Searching
శోధన కీ,Search key
శోధన భాష,Search language
శోధన సమయం,Search time
శోధన చెట్టు,Search tree
శోధన పదం,Search word
ద్వితీయ ప్రాప్యత,Secondary access
ద్వితీయ కన్సోల్,Secondary console
ద్వితీయ నియంత్రణ  పాయింట్,Secondary control  Point
ద్వితీయ  గమ్యం,Secondary  Destination
ద్వితీయ ప్రవేశం  పాయింట్,Secondary entry  Point
ద్వితీయ ఫైల్,Secondary file
ద్వితీయ కీ,Secondary key
ద్వితీయ తార్కిక  యూనిట్ కీ,Secondary logical  Unit key
సెకండరీ మెమరీ,Secondary memory
ద్వితీయ స్టేషన్,Secondary station
ద్వితీయ నిల్వ,Secondary storage
సెకండరీ స్టోర్,Secondary store
రెండవ కంప్యూటర్  వయస్సు,Second computer  Age
రెండవ తరం  కంప్యూటర్,Second generation  Computer
రెండవ స్థాయి  చిరునామా,Second level  Addressing
రెండవ మూలం,Second source
సెక్షనల్ సెంటర్,Sectional centre
విభాగం శీర్షిక,Section header
విభాగం పేరు,Section name
విభాగం సంఖ్య,Section number
విభాగం వచనం,Section text
భద్రత,Security
భద్రత  ధృవీకరణ,Security  Certification
ప్రాంతాన్ని వెతకండి,Seek area
కీని వెతకండి,Seek key
సమయం వెతకండి,Seek time
సెగ్మెంట్ మార్క్,Segment mark
సెగ్మెంట్ సంఖ్య,Segment number
సిగ్నల్ స్వాధీనం,Seizing signal
ఎంచుకోండి,Select
ఎంపిక తనిఖీ,Selection check
ఎంపిక నిష్పత్తి,Selection ratio
ఎంపిక-పునరుద్ధరణ విధానం,Selection-replacement approach
ఎంపిక సిగ్నల్,Selection signal
ఎంపిక క్రమబద్ధీకరణ,Selection sort
ఎంపిక సమయం,Selection time
సెలెక్టివ్ అసెంబ్లీ,Selective assembly
సెలెక్టివ్ కాలింగ్,Selective calling
సెలెక్టివ్ కాంబినర్,Selective combiner
సెలెక్టివ్ డంప్,Selective dump
సెలెక్టివ్ ఎరేస్,Selective erase
సెలెక్టివ్ ఫేడింగ్,Selective fading
సెలెక్టివ్ ఇండెక్స్,Selective index
సెలెక్టివ్ లిస్టింగ్,Selective listing
సెలెక్టివ్ రింగింగ్,Selective ringing
సెలెక్టివ్ ట్రేస్,Selective trace
పంక్తిని ఎంచుకోండి,Select line
సెలెక్టర్,Selector
సెలెక్టర్ ఛానెల్,Selector channel
సెలెక్టర్ మోడ్,Selector mode
సెలెక్టర్ పెన్,Selector pen
స్వీయ-అనుకూల  కంప్యూటర్,Self-adapting  Computer
స్వీయ-అనుకూల  ప్రక్రియ,Self-adapting  Process
స్వీయ-అనుకూల  ప్రోగ్రామ్,Self-adapting  Program
స్వీయ తనిఖీ కోడ్,Self checking code
స్వీయ తనిఖీ  సంఖ్య,Self-checking  Number
స్వీయ పరిహారం  కంప్యూటర్,Self-compiling  Computer
స్వీయ-పూర్తి కోడ్,Self-complementing code
స్వీయ నిర్వచించడం,Self defining
స్వీయ నిర్వచించడం  డీలిమిటర్,Self defining  Delimiter
స్వీయ నిర్వచించే పదం,Self defining term
సెల్ఫ్ డిమార్కింగ్  కోడ్,Self demarking  Code
స్వీయ-ద్వంద్వ,Self-dual
స్వీయ విస్తరణ,Self extending
స్వంతగా నేర్చుకొనుట,Self learning
స్వీయ అభ్యాస ప్రక్రియ,Self learning process
స్వీయ పర్యవేక్షణ  వ్యవస్థ,Self monitoring  System
స్వీయ ఆర్గనైజింగ్  కంప్యూటర్,Self organising  Computer
స్వీయ ఆర్గనైజింగ్  ప్రోగ్రామ్,Self organising  Program
స్వీయ ఆర్గనైజింగ్  వ్యవస్థ,Self organising  System
స్వీయ సూచన జాబితా,Self referent list
స్వీయ బంధువు  చిరునామా,Self relative  Address
స్వీయ బంధువు  చిరునామా,Self relative  Addressing
స్వీయ-సంబంధం  ప్రోగ్రామ్,Self-relocating  Program
స్వీయ-పున est ప్రారంభం లూప్ (= స్వీయ పునరుద్ధరణ లూప్),Self-resetting loop (=self restoring loop)
