English,Hindi
Supersaturated steam,अतिसंतृप्त भाप
Support moment,आधार आघूर्ण
Surface,पृष्ठ
Surface activity,पृष्ठीय-सक्रियता
Surface drag,पृष्ठ कर्षण
Surface facing,पृष्ठ फलकन
Surface film,पृष्ठीय परत
Surface grinder,"पृष्ठ अपघर्षित्र, पृष्ठ ग्राइंडर"
Surface hardening,पृष्ठ कठोरीकरण
Suspension bearing,निलम्बन बेयरिंग
Suspension clamp,निलंबन-क्लैम्प
Swage,"स्वेज, प्रठप्पा"
Swaging die,"स्वेजन डाई, स्वेजन ठप्पा"
Swaying,संदोलन
Swinging pivot,दोली कीलक
Swiral,सुभंवर
Symmetrical component,सममित घटक
Synchronizing clutch,तुल्यकालीन ग्राभ
Synchronous clock,तुल्यकालिक घड़ी
Synchronous condenser,तुल्यकालिक संधारित्र
Synchronous speed,तुल्यकाली चाल
System,तंत्र
System,2. निकाय
System,3. पद्धति
System,4. प्रणाली
T-joint,"T-जोड़, T-संधि"
T-slot,T-खांचा
Table moulding,पटल संचकन
Tachometer,"घूर्णन चालमापी, टैकोमीटर"
Tack weld,टाँका वेल्ड
Tail pipe,विसर्जन नल
Tail race,विसर्जनी
Tail stock,टेलस्टाक
Take off,उत्पत्तन
Tamping bar,कुट्टक छड़
Tandem axle,अग्रापश्च धुरा
Tandem turbine,अनुबद्ध टरबाइन
Tap,"टैप, भीतरी चूड़ी काट"
Tap bolt,"टैप बोल्ट, टैप काबला"
Tape drill,टैप बरमा
Tape hole,अंश निष्कासन छिद्र
Taper,"शुंडाकार, टेपर"
Taper roller bearing,शुंडाकार बेल्लक बेयरिंग
Taper shank drill,शुंडाकार धड़ बरमा
Taper turning,शुंडाकार खरादन
Tapered blade,शुण्डाकार फलक
Tappet,टैपेट
Tapping drill,चूड़ी काट बरमा
Tearing,विदारण
Tell-tale drill,दशा सूचक बरमा
Temper brittleness,पायन भंगुरता
Temper rolling,मृदु वैल्लन
Temperature,ताप
Temperature,2. तापमान
Temperature range,ताप परिसर
Temperature entropy chart,ताप एन्ट्रापी चार्ट
Temperature entropy diagram,ताप एन्ट्रापी आरेख
Temperature equlibrium,ताप संतुलन
Tempering,"पायन, आब चढाना"
Tempering,2. मृदुकरण
Tempering,3. टेम्परिंग
Template,आकार पट्ट
Template,2. आधार पट्ट
Tendem die,"अनुबद्ध डाई, टेन्डम डाई"
Tensile,तनन
Tensile load,तनन भार
Tensile strength,तनन सामर्थ्य
Tensile test,तनन परीक्षण
Tensile testing,तनाव परीक्षण
Test fixture,मानक स्थायिक
Test specimen,परीक्षण निदर्श
Testing machine,परीक्षण मशीन
Theory of bending,बंकन सिद्धांत
Thermal diffusion,तापीय विसरण
Thermal effect,तापीय प्रभाव
Thermal efficiency,ऊष्मीय दक्षता
Thermal engineering,ऊष्मा इंजीनियरी
Thermal environmental engineering,ताप-परिवेशी इंजीनियरी
Thermal equlibrium,ऊष्मीय साम्यावस्था
Thermal expansion,तापीय प्रसार
Thermal instability,तापीय अस्थायित्व
Thermal noise,ऊष्मीय रव
Thermal power station,ऊष्मीय विद्युत शक्ति केन्द्र
Thermal probe,ऊष्मीय एषणी
Thermal radiation,ऊष्मीय विकिरण
Thermal relay,तापीय रिले
Thermal reservoir,ऊष्माशय
Thermal resistance,तापीय प्रतिरोध
Thermal stress,तापीय प्रतिबल
Thermit welding,थर्मिट विल्डन
Thermodynamic expansion,ऊष्मागतिक प्रसार
Thermodynamic process,ऊष्मागतिक प्रक्रम
Thermodynamic property,ऊष्मागतिक गुणधर्म
Thermodynamic system,ऊष्मागतिक तंत्र
Thermodynamics,ऊष्मागतिकी
Thermoelectric engine,ऊष्माविद्युत इंजन
Thread caliper gauge,चूड़ी-कैलिपर प्रमापी
Thread form,चूड़ी आकृति
Thread profile,चूड़ी प्रोफाइल
Threaded hole,चूड़ीदार छिद्र
Threading die,बाहरी चूड़ी काट डाई
Three dimension,त्रिविम
Three square file,सम त्रिकोण रेती
Throat,"गला, कन्ठ"
Throttling,उपरोध
Throttling,2. उपरोधन
Throttle control,उपरोध नियंत्रण
Throttle valve,नियंत्रण वाल्व
Throttling calorimeter,उपरोधी कैलोरीमीटर
"Throw, eccentric",उत्केन्द्रक क्षेप
Thrust,प्रणोद
Thrust bearing,"प्रणोदक धारक, प्रणोदक बेयरिंग"
Thrust washer,प्रणोद वाशर
Tight fit,संकृष्ट फिट
Time,"समय, काल"
Time constant,कालांक
Time lag,"काल पश्चता,समय पश्चता"
Timing,समय क्रम
Timing belt,समय-क्रम पट्टा
Timing chain,समय-क्रम श्रृंखला
Tin smith,"टिनकार, रांगाकार"
Tinnery,टिनशाला
Tinning,कलई करना
Toggle clamp,टागल शिकंजा
Tolerance,सहिष्णुता
Tolerance,2. उपेक्ष्य त्रुटि
Tommy bar,"चाबी छड़, टॉमी बार"
Tool,औजार
Tool box,औजार बाक्स
Tool crib,औजार उपकक्ष
Tool crib,2. औजार धानी
Tool grinder,"औजार अपघर्षित, औजार ग्राइंडर"
Tool handle,औजार दस्ता
Tool head,औजार शीर्ष
Tool holder,"औजार धारक, औजार ग्राही"
Tool maker,औजार निर्माता
Tool order,औजार आदेश
Tool post,औजार धारक
Tool room,औजार कक्ष
Tooling,औजार विन्यास
Tooling,2. उपकरण विन्यास
