English,Hindi
Station,"प्रेक्षणस्थल, केंद्र, स्टेशन, चांदा"
Statocone,"संतुलनरेणु, संतुलकणिका"
Steel grey,इस्पात धूसर
Steep,"सिक्तसार (सं), सीधा ढाल, खड़ा ढाल (सं), अतिप्रवण (वि)"
Steep sided valley,"प्रपाती घाटी, अतिप्रवणपाश्वीं घाटी"
Steep slope,"सीधा ढाल, खड़ा ढाल"
Stenohaline,तनुलवणी
Stenohaline organism,तनुलवणी जीव
Stenophotic,तनुप्रकाशी
Stenophotic organism,तनुप्रकाशी जीव
Stenotopic,"तनुस्थैतिक, अल्पस्थैतिक"
Step,"पग, सोपान, चरण, पद"
Step-cutter,"स्टेप कटर, पदकर्तक"
Step reef,सोपानी रीफ़
Step screen,"स्टेप स्क्रीन, क्रमबद्ध छन्ना"
Steptoe,स्टैप्टो
Stereosphere,स्थलमंडल
Stiffening,"संदृढ़न, कठिनन, कड़ा करना"
Stone brash,"पथरीली भूमि, प्रस्तर भूमि"
Stone butter,स्टोन बटर
Stone land,उपयोगी प्रस्तर भूमि
Stone polygons,अश्म बहुभुज
Stone pulpit,प्रस्तर मंच
Stone river,पाषाण नदी
Stone track,अश्म पथचिह्न
Stoneware,"दृढ़भांड, शिलाभांड"
Stoneware clay,दृढ़भांड मृत्तिका
Stony layer,कठोर परत
Stool stalagmite,पीठ स्टेलैग्माइट
Storeyed landscape,बहुतली दृश्यभूमि
Storm,"झंझावात, तूफान"
Storm patrol,झंझावात गवेषक
Storm surge,"तूफान महोर्मि, झंझा महोर्मि"
Stoss,अभिपवन
Straddle shot,मध्यस्थ विस्फोट
Strain,"वितति, तनाव, विकृति,, विभेद, प्रभेद,, छनना"
Strain axis,विकृति अक्ष
Strain breaks,विकृति विदर
Strain ellipse,"विकृति दीर्घवृत्त, विकृति इलिप्स"
Strain shadows,विकृति-छाया
Strain sheet,विकृति आरेख
Strand flat,उत्थित तटवेदिका
Strath,स्ट्रैथ
Strath stage,स्ट्रैथ अवस्था
Strath terrace,स्ट्रैथ वेदिका
Straticulate,बहुस्तरी
Stratification,"स्तरण, स्तर विन्यास"
Stratification foliation,स्तरण शल्कन
Stratification plane,स्तरण तल
Stratified,स्तरित
Stratified dry tuff,स्तरित शुष्क टफ़
Stratified rock,स्तरित शैल
Stratigrapher,स्तरिकीविद्
Stratopause,समताप सीमा
Straw stalactite,नलिकी स्टैलैक्टाइट
Straw yellow,तृण-पीत
Stray sands,बालू
Streak stitch,स्ट्रीक टाँका
Stream,"सरिता, धारा, नाला"
Stream clay,सरिता-मृत्तिका
Stream development,नदी-विकास
Streaming,"अभिस्रावण, धारा धावन, प्रवाही"
Streaming potential,प्रवाही विभव
Stream-line,"प्रवाह रेखा, धारा-रेखा"
Streamlined movement,धारारेखी गति
Stream system,सरिता तंत्र
Stress,प्रतिबल
Stress axis,प्रतिबल अक्ष
Stress cracking,प्रतिबल भंजन
Stress difference,प्रतिबलांतर
Stress director surface,प्रतिबल-नियामक पृष्ठ
Stress-strain diagram,प्रतिबल-विकृति आरेख
Stretched,तानित
Stretch of low ground,निम्नस्थल-विस्तार
Striation system,रेखांकन तंत्र
Stringer,"रज्जुक, स्ट्रिंगर, शिरिका"
Stripped bedding plane,अनावृत संस्तरण तल
Stripped plain,अनावृत मैदान
Subangular,उपकोणित
Sub coastal plain,उपतटीय मैदान
Subcrop map,अवदृश्यांश मानचित्र
Subcrustal circulation,अधोभूतलीय परिसंचारण
Subcylindric,उपबेलनाकार
Subcylindrical,उपबेलनाकार
Subdelta,उपडेल्टा
Subequal,तुल्यप्राय
Subquilateral,उपसमबाहु
Subfacies,उपसंलक्षणी
Subgelisol,"अवतुषार भूमि, अवजेलिसॉल"
Subglacial,अधोहिमानी
Subglacial eruption,अधोहिमानी उद्गार
Subglacial moraine,अधोहिमानी हिमोढ़
Subglacial stream,अधोहिमानी सरिता
Subglacial wash,अधोहिमानी अपोढ़
Subglobular,उपगोलाकार
Sub-Himalayan zone,अधोहिमालय प्रदेश
Subindividual,उपव्यष्टि
Subinterstitial particle,लघु अंतराकाशी कण
Subjacent,अधोलग्न
Subjacent mass,अधोलग्न पिंड
Sublevation,तलापरदन
Sublevel,उपलेवेल
Sublittoral,उपवेलांचली
Sublittoral zone,उपवेलांचल क्षेत्र
Submarine,"अंतःसमुद्री, अंतःसागरी (वि0), पनडुब्बी (सं0)"
Submarine bathymetry,अंतःसमुद्री गभीरतामिति
Submarine canyon,अंतःसमुद्री केनियन
Submarine eruption,अंतःसमुद्री उद्गार
Submarine fumarole,अंतःसागरी वाष्पमुख
Submarine geology,अध: सागरीय भूविज्ञान
Submarine valley,अंतःसागरीय घाटी
Submarine weathering,अंतःसागरीय अपक्षय
Submature,"उपप्रौढ़, उपपरिपक्व, मितपक्व"
Submerged coast,निमग्न तट
Submerged forest,निमग्न वन
Submergence,निमज्जन
Submorainic deposits (stratifield drift),"उपहिमोढ़ी निक्षेप, उपमोढ़क"
Subnate,उपपर्पटीय
Suborder,"उपगण, उपऑर्डर"
Sub-outcrop,उप दृश्यांश
Subparallel,अवसमांतर
Subpentagonal,उपपंचभुजीय
Sub quadrangular,उपचतुर्भुजी
Subquadrate,उपवर्गीय
Subrectangular,उप-आयताकार
Subrounded,उपगोलित
Subsequent,परवर्ती
Subsequent divide,परवर्ती विभाजक
Subsequent pluton,परवर्ती प्लूटॉन
Subsequent river,परवर्ती नदी
