Kannada,Malayalam
ರೋಗ ಪ್ರಸಾರ  ಉದ್ದೇಶಪೂರ್ವಕ,പകർച്ച  വസ്തുനിഷ്ഠമായ
ಪ್ರಸರಣ ದರ,ട്രാൻസ്മിഷൻ നിരക്ക്
ರೋಗ ಪ್ರಸಾರ  ಸೇವಕ,പകർച്ച  സേവനം
ಪ್ರಸರಣ ವೇಗ,പ്രക്ഷേപണ വേഗത
ಪ್ರಸರಣ ವ್ಯವಸ್ಥೆ ಕೋಡ್,ട്രാൻസ്മിഷൻ സിസ്റ്റം കോഡ്
ರವಾನಿಸು ನಿಯಂತ್ರಣ  ನಿರ್ಬಂಧ,കൈമാറ്റം നിയന്ത്രണം  ഉപരോധിക്കുക
ಡೇಟಾ ಸೆಟ್ ಅನ್ನು ರವಾನಿಸಿ,ഡാറ്റ സെറ്റ് പ്രക്ഷേപണം ചെയ്യുക
ಪ್ರಸಾರ ಹರಿವು  ನಿಯಂತ್ರಣ,പ്രക്ഷേപണം ഒഴുക്ക്  ഭരണം
ಕಾಲು ಪ್ರಸಾರ,ലംഘിയാക്കുക കാല്
ರವಾನೆ ಮೋಡ್,ട്രാൻസ്മിറ്റൽ മോഡ്
ಹರಡುವ  ಮಾಹಿತಿ,പകരമായി  വിവരം
ಹರಡುವವನು,സംരംഭ
ಹರಡುವವನು  ನೋಂದಣಿ,സംരംഭ  പട്ടികയുണ്ടാക്കുക
ಟ್ರಾನ್ಸ್ಮಿಟರ್ ಪ್ರಾರಂಭ  ಸಂಹಿತೆ,ട്രാൻസ്മിറ്റർ ആരംഭിക്കുന്നു  കോഡ്
ವೇಶ್ಯಾಗೃಹ,ട്രാൻസ് മാൾട്ട് എക്സ്സ്റ്റർ
ಪಾರದರ್ಶಕತೆ  ಕ್ರಮ,സുതാര്യത  മാതിരി
ಪಾರದರ್ಶಕ ದತ್ತ,സുതാര്യമായ ഡാറ്റ
ಪಾರದರ್ಶಕ ಮಾಹಿತಿ,സുതാര്യമായ വിവരങ്ങൾ
ಪಾರದರ್ಶಕ ಪಠ್ಯ  ಕ್ರಮ,സുതാര്യമായ വാചകം  മാതിരി
ರೋಗ ಪ್ರಸಾರ,പകർച്ച
ತಿಕ್ಕಲು,കടലാസ്
ಸಾಗಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ (= ಪೋರ್ಟಬಲ್ ಪ್ರೋಗ್ರಾಂ),ഗതാഗതയോഗ്യമായ പ്രോഗ്രാം (= പോർട്ടബിൾ പ്രോഗ്രാം)
ಸಾರಿಗೆ ಘಟಕ,ഗതാഗത യൂണിറ്റ്
ಅಡ್ಡಪಡೆ,തിരശ്ചീന പരിശോധന
ಅಡ್ಡ -ಸಮಾನತೆ  ಪರಿಶೀಲನೆ,തിരശ്ചീന പാരിറ്റി  ചെക്ക്
ಅಡ್ಡ  ಪುನರುಕ್ತಿ  ಪರಿಶೀಲನೆ,തിരശ്ചീന  ആവർത്തനം  ചെക്ക്
ಅಡ್ಡ  ಸ್ಕ್ಯಾನ್ ಮಾಡುವ,തിരശ്ചീന  സ്കാൻ ചെയ്യുന്നു
ಬಲೆಗೆ ಬೀಳಿಸು,കെണി
ಬಿಲ್ಲೆ ಬಾಗಿಲು,കെണി വാതിൽ
ಟ್ರೆಪೆಜಿಯಂ ಆಡಳಿತ,ട്രപക്സിയം റൂൾ
ಎಸೆತ,ടാപ്പിംഗ്
ಬಲೆಗೆ ಬೀಳುವ ಕ್ರಮ,ട്രാപ്പിംഗ് മോഡ്
ಪ್ರಯಾಣದ ವರ್ಗ  ಗುರುತು,യാത്ര ക്ലാസ്  അടയാളപ്പെടത്തുക
ಪ್ರಯಾಣದ ಅಲೆ  ಕೊಳವೆ,യാത്രാ തരംഗം  കുഴല്
ಪ್ರಸರಣದ,സഞ്ചാര്യ
ಹಾದುಹೋಗು,സഭരണം
ಮರ,വൃക്ഷം
ಮರದ ಆಟೊಣ,മരം ഓട്ടോമാറ്റ
ಮರದ ರೂಪ  ಭಾಷೆ,മരത്തിന്റെ രൂപം  ഭാഷ
ಮರದ ವ್ಯಾಕರಣ,ട്രീ വ്യാകരണം
ಮರದ ಭಾಷೆ,മര ഭാഷ
ಮರದ ಜಾಲ,മര ശൃംഖല
ಸಣ್ಣ ಹುಡುಕಾಟ,മരം തിരയൽ
ಮರ ಆಯ್ಕೆ ವಿಂಗಡಣೆ,ട്രീ തിരഞ്ഞെടുക്കൽ തരം
ಮರದ ವಿಂಗಡಣೆ,മരം അടുക്കുക
ಮರದ ರಚನೆ,മരത്തിന്റെ ഘടന
ಮರದ ಪ್ರಕಾರದ ಡಿಕೋಡಿಂಗ್  ಜಾಲ,ട്രീ തരം ഡീകോഡിംഗ്  നെറ്റ്വർക്ക്
ಮರದ ವಾಕಿಂಗ್,മരം നടത്തം
ಪ್ರವೃತ್ತಿ,ലഘുലേഖ
ತ್ರಿಕೋನ,ട്രയാഡ്
ಪ್ರಯೋಗ ವಿಭಾಗಗಾರ,ട്രയൽ ഡിവിസർ
ಪ್ರಯೋಗ,ട്രയൽ റൺ
ತ್ರಿಕೋನ,ത്രികോണാകൃതി മാട്രിക്സ്
ತ್ರಿಕೋನ  ತರಂಗ ರೂಪ,ത്രികോണാകൃതിയിലുള്ള  തരംഗരൂപം
ಉಪದ್ರವ ಸರ್ಕ್ಯೂಟ್,കൈകാല സമ്പ്യൂട്ട്
ಉಪನದಿ ನಿಲ್ದಾಣ,പോഷകസഞ്ചാര സ്റ്റേഷൻ
ಟ್ರಿಡಿಯಾಗೊನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ട്രൈഡിയാഗോണൽ മാട്രിക്സ്
ಟ್ರೈ ಹುಡುಕಾಟ,ട്രൈ തിരയൽ
ಪ್ರಚೋದಕ,തോക്കിന്റെ കാഞ്ചി
ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್,ട്രിഗർ സർക്യൂട്ട്
ಪ್ರಚೋದಕ ಮಟ್ಟ,ട്രിഗർ ലെവൽ
ಟ್ರಿಪ್ ಕಂಪ್ಯೂಟರ್,ട്രിപ്പ് കമ്പ്യൂട്ടർ
ತ್ರಿಪದಣಿ  ಕೆಲಸ,ട്രിപ്പിൾ നീളം  ജോലി
ಮೂರು ಪಟ್ಟು,ട്രിപ്പിൾ കൃത്യത
ಟ್ರಿಪಲ್ ರಿಜಿಸ್ಟರ್,ട്രിപ്പിൾ രജിസ്റ്റർ
ತ್ರಿಪದಣಿ,രണ്ടിടല്
ಟ್ರೈ ಸ್ಟೇಟ್ output ಟ್‌ಪುಟ್,ത്രിരാഷ്ട്ര .ട്ട്പുട്ട്
ಕ್ಷುಲ್ಲಕ ಗ್ರಾಫ್,തുച്ഛമായ ഗ്രാഫ്
ಟ್ರೋಜನ್ ಕುದುರೆ,ട്രോജൻ കുതിര
ತೊಂದರೆ ಸ್ಥಳ  ಸಮಸ್ಯೆ,പ്രശ്നസ്ഥലം  പശ്നം
ತೊಂದರೆ ಶೂಟ್,കുഴപ്പക്കാരൻ
ತೊಂದರೆ ಶೂಟಿಂಗ್,ട്രബിൾഷൂട്ടിംഗ്
ತೊಂದರೆ ಘಟಕ,പ്രശ്ന യൂണിറ്റ്
ನಿಜವಾದ ಪೂರಕ (= ರಾಡಿಕ್ಸ್ ಕಂಪನ),യഥാർത്ഥ പൂരകൻ (= റേഡിക്സ് രക്തം)
ಮೊಟಕುಗೊಳಿಸು,ആകിക്കുക
ಮೊಟಕುಗೊಳಿಸುವಿಕೆ,വെട്ടിച്ചുരുട്ടല്
ಮೊಟಕುಗೊಳಿಸುವಿಕೆ ದೋಷ,വെട്ടിച്ചുരുക്കൽ പിശക്
ಕಾಂಡ,തുന്വികൈ്ക
ಸರ್ಕ್ಯೂಟ್,തുനമ്പിൽ
ಕಾಂಡ ವಿನಿಮಯ,തുനമ്പിന്റെ കൈമാറ്റം
ಕಾಂಡದ ಗುಂಪು,തുമ്പിക്കൈ ഗ്രൂപ്പ്
ಕಾಂಡದ ಬೇಟೆ,തുമ്പിക്കൈ വേട്ട
ಕಾಂಡದ ಆದೇಶ,തുമ്പിക്കൈ ഓർഡർ
ಸತ್ಯ ಮೌಲ್ಯ,സത്യത്തിന്റെ മൂല്യം
ಟಿ ಮಾದರಿಯ ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,ടി-ടൈപ്പ് ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
ಉರುಳಿಸು,ഇടറുത്തത്
ಹಗಲಿಕೆ,ട്യൂണിംഗ്
ಕೊಲೆಬೀಾಣ  ಲೆಕ್ಕಹಾಕುವ,സമനി  കണചിക്കാവുന്ന
ಟ್ಯೂರ್ ಯಂತ್ರ,ട്യൂറിംഗ് മെഷീൻ
ತಿರುವು  ದಾಖಲೆಗಳು,ടേൺ എറൗണ്ട്  രേഖ
ತಿರುವು  ಅನುಕ್ರಮ,ടേൺ എറൗണ്ട്  അനുകമം
ತಿರುವು,ടേൺറ ound ണ്ട് സമയം
ಟರ್ನ್‌ಕೀ ಕನ್ಸೋಲ್,ടേൺകീ കൺസോൾ
ಟರ್ನ್‌ಕೀ ಕಾರ್ಯಾಚರಣೆ,ടേൺകീ പ്രവർത്തനം
ಟರ್ನ್‌ಕೀ ವ್ಯವಸ್ಥೆ,ടേൺകീ സിസ്റ്റം
ಆಮೆ ಗ್ರಾಫಿಕ್ಸ್,കടലാമ ഗ്രാഫിക്സ്
ಹನ್ನೆರಡು ಅಂಚು (= ಹನ್ನೆರಡು ಪಂಚ್),പന്ത്രണ്ട് എഡ്ജ് (= പന്ത്രണ്ട് പഞ്ച്)
ಹನ್ನೆರಡು ಪಂಚ್,പന്ത്രണ്ട് പഞ്ച്
ಅವಳಿ ಕೇಬಲ್,ഇരട്ട കേബിൾ
ಅವಳಿ ಪರಿಶೀಲನೆ,ഇരട്ട പരിശോധന
ತಿರುಚಿದ ಜೋಡಿ,വളച്ചൊടിച്ച ജോഡി
ಎರಡು ವಿಳಾಸ,രണ്ട് വിലാസം
ಎರಡು ವಿಳಾಸ ಕೋಡ್,രണ്ട് വിലാസ കോഡ്
ಎರಡು ವಿಳಾಸ  ಸೂಚನಾ,രണ്ട് വിലാസം  നിര്ദ്ദേശം
ಎರಡು ಬಿಟ್ ಬೈಟ್,രണ്ട് ബിറ്റ് ബൈറ്റ്
ಎರಡು ಚಾನೆಲ್ ಸ್ವಿಚ್,രണ്ട് ചാനൽ സ്വിച്ച്
ಎರಡು ಆಯಾಮ  ರಂಗ,രണ്ട് ഡൈമൻഷണൽ  ശേണി
ಎರಡು ಆಯಾಮ  ನೆನಪು,രണ്ട് ഡൈമൻഷണൽ  സ്മരണം
ಎರಡು ಆಯಾಮ  ಆಯ್ಕೆ ವ್ಯವಸ್ಥೆಯ,രണ്ട് ഡൈമൻഷണൽ  തിരഞ്ഞെടുക്കൽ സംവിധാനം
ಎರಡು ಇನ್ಪುಟ್ ಆಡ್ಡರ್  (= ಹಾಫ್ ಆಡ್ಡರ್),രണ്ട് ഇൻപുട്ട് ആൾഡർ  (= പകുതി ADER)
ಎರಡು ಇನ್ಪುಟ್ ಕಳೆಯುವವನು (= ಅರ್ಧ ಕಳೆಯುವವನು),രണ്ട് ഇൻപുട്ട് വിപുലീകരണങ്ങൾ (= പകുതി കുറക്കാർ)
ಎರಡು ಹಂತದ ವಿಳಾಸ,രണ്ട് ലെവൽ വിലാസം
ಎರಡು ಹಂತದ ವ್ಯಾಕರಣ,രണ്ട് ലെവൽ വ്യാകരണം
ಎರಡು ಹಂತದ ಮೆಮೊರಿ,രണ്ട് ലെവൽ മെമ്മറി
ಎರಡು ಮಟ್ಟ  ಪ್ರವಾಹದ,രണ്ട് ലെവൽ  ഉറക്കുഴൂട്ട
ಎರಡು ರೂ m ಿ,രണ്ട് മാനദണ്ഡം
ಐದರಲ್ಲಿ ಎರಡು  ಸಂಹಿತೆ,അഞ്ചിൽ രണ്ട്  കോഡ്
ಎರಡು ಪಾಸ್  ಷೋಬರೆ,രണ്ട് പാസ്  അസംബ്ലി
ಎರಡು ಪ್ಲಸ್ ಒನ್  ಭಾಷಣ,രണ്ട് പ്ലസ് വൺ  അഭിസംബോധന ചെയ്യുക
ಎರಡು ಪ್ಲಸ್ ಒನ್  ಭಾಷಣ  ಸೂಚನಾ,രണ്ട് പ്ലസ് വൺ  അഭിസംബോധന ചെയ്യുക  നിര്ദ്ദേശം
ಎರಡು ಪೂರಕ,രണ്ടിന്റെ പൂരകം
ಎರಡು ದಾರಿ ಪರ್ಯಾಯ  ಸಂವಹನ,രണ്ട് വഴി ഇതര  വാര്ത്താവിനിമയം
ಎರಡು ರೀತಿಯಲ್ಲಿ ಲಿಂಕ್ಡ್ ಪಟ್ಟಿ,രണ്ട് വഴി ലിങ്കുചെയ്ത പട്ടിക
ಎರಡು ವೇ ವಿಲೀನ,രണ്ട് വഴി ലയിക്കുന്നു
ಎರಡು ರೀತಿಯಲ್ಲಿ  ಏಕಕಾಲದಲ್ಲಿ  ಸಂವಹನ,രണ്ടു വഴി  ഏകകാലികമായി  വാര്ത്താവിനിമയം
ಎರಡು ವೇ ಕಾಂಡ,രണ്ട് വേ തുമ്പിക്കൈ
ಎರಡು ತಂತಿ ಸರ್ಕ್ಯೂಟ್,രണ്ട് വയർ സർക്യൂട്ട്
ತಿಕ್ಕಲು,Tymnt
ಮಾದರಿ,ടൈപ്പ് ചെയ്യുക
"ಒ (1,2,3) ಟೈಪ್ ಮಾಡಿ  ಭಾಷೆ","ടൈപ്പ് O (1, 2, 3)  ഭാഷ"
ಟೈಪ್ ಘೋಷಣೆ,തരം പ്രഖ്യാപനം
ಮುಖವನ್ನು ಟೈಪ್ ಮಾಡಿ,മുഖം ടൈപ്പുചെയ്യുക
ಫಾಂಟ್ ಪ್ರಕಾರ,ഫോണ്ട് ടൈപ്പ് ചെയ്യുക
ತಲೆ ಟೈಪ್ ಮಾಡಿ,തരം ടൈപ്പ് ചെയ്യുക
ಕೀ ಟೈಪ್ ಮಾಡಿ  ಪ್ರತಿಕ್ರಿಯೆ,ടൈപ്പ് out ട്ട് കീ  ഉത്തരം പറയുക
ಟೈಪ್ ಮಾಡಿ,തരം തിരിയുക
ವಾತಾವರಣದ ಪ್ರಕಾರ,തരം ചക്രം
ಬೆರಳಚ್ಚು  ಅಂತಿಮ,ടൈപ്പ് റൈറ്റര്  അതിതീവ്രമായ
ಅತಿಶಯೋಕ್ತಿ,അൾട്രാ ഫിചെ
ನೇರಳಾತೀತ ಅಳಿಸುವ,അൾട്രാവയലറ്റ് മായ്ക്കൽ
ಯು-ಮೋಡ್ ದಾಖಲೆ,യു-മോഡ് റെക്കോർഡ്
ಅನುಮತಿಸಲಾಗದ ಅಂಕಿಯ,അനുവദനീയമായ അക്ക
ಅನುಮತಿಸಲಾಗದ ಕೋಡ್ ಪರಿಶೀಲನೆ,അനുവദിക്കാത്ത കോഡ് പരിശോധന
ಏಕೀಕರಣ ಕಾರ್ಯಾಚರಣೆ,ഏകദേശ പ്രവർത്തനം
ಗಮನಿಸದ ಸ್ವಯಂಚಾಲಿತ ವಿನಿಮಯ,ശ്രദ്ധിക്കാത്ത യാന്ത്രിക കൈമാറ്റം
ಗಮನಿಸದ ಮೋಡ್,ശ്രദ്ധിക്കാത്ത മോഡ്
ಉಪಶಮನವಿಲ್ಲದ  ಕಾರ್ಯಾಚರಣೆ,ശ്രദ്ധിക്കപ്പെടാത്ത  ശസ്തകിയ
ಗಮನಿಸದ ಜಾಡು  ಮುದ್ರಕ,ശ്രദ്ധിക്കാത്ത പാത  പ്രിന്റർ
ಅಸಮತೋಲನ,അസന്തുലിതമായ വരി
ಅಸಮತೋಲಿತ ವಿಲೀನ  ವಿಂಗಡಿಸು,അസന്തുലിതമായ ലയനം  ഇനം
ಅಸಮತೋಲನ  ರೂಪರೇಖಕ,അസന്തുലിതമായ  മൊഡ്യൂളേറ്റർ
ಅಸಮತೋಲಿತ ತಂತಿ  ಸುತ್ತಾಟ,അസന്തുലിതമായ വയർ  സഞ്ചാരം
ಬಿಚ್ಚಿ,തടസ്സമില്ലാത്ത
ಸ್ಥಗಿತಗೊಳಿಸದ,അടഞ്ഞിരിക്കുകയാണ്
ಬಿಚ್ಚು,അരോധമായ
ಒಪ್ಪದ ತರ್ಕ  ರಂಗ,വ്യക്തമല്ലാത്ത യുക്തി  ശേണി
ಲೆಕ್ಕವಿಲ್ಲದ  ಸಂಗ್ರಹಣೆ ಪಟ್ಟಿ,അസാധാരണമായ  സംഭരണ ​​പട്ടിക
ಬೇಷರತ್ತಾದ  ಕೊಂಬ  ಸೂಚನಾ,വവസ്ഥകളില്ലാത്ത  ശാഖ  നിര്ദ്ദേശം
ಬೇಷರತ್ತಾದ ನೆಗೆಯುವುದನ್ನು,വവസ്ഥകളില്ലാത്ത കുതിക്കുക
ಬೇಷರತ್ತಾದ  ಜಂಪಿ ಸೂಚನೆ,വവസ്ഥകളില്ലാത്ത  ജമ്പ് നിർദ്ദേശം
ಬೇಷರತ್ತಾದ  ಹೇಳಿಕೆ,വവസ്ഥകളില്ലാത്ത  പ്രസ്താവന
ಬೇಷರತ್ತಾದ  ವರ್ಗಾಯಿಸು  ಸೂಚನಾ,വവസ്ഥകളില്ലാത്ത  സ്ഥലംമാറ്റുക  നിര്ദ്ദേശം
ನಿರ್ವಿವಾದ,നിര്ണ്ണയിക്കാനാവാത്ത
ವಿವರಿಸದ,നിർവചിക്കപ്പെട്ടിട്ടില്ല
ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ,നിർവചിക്കാത്ത റെക്കോർഡ്
ಒಳಕೋಣ,അടിവെടുത്ത്
ಒಳಲಂಗಲು,അടിവരവിട്ടു
ಒಳಲಂಗಲು  ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ,അടിവരവിട്ടു  സവിശേഷമായ
ಒಳಲಂಗಲು  ಷರತ್ತು,അടിവരവിട്ടു  വവസ്ഥ
ಒಳಲಂಗಲು  ಪ್ರವೇಶ,അടിവരവിട്ടു  എപ്പോപ്പ്
ಆಧಾರವಿಲ್ಲದ ವಾಹಕ,അടിസ്ഥാന കാരിയർ
ಒಳ -ಸಂಚಿಕೆ,അണ്ടർപഞ്ച്
ಅಡಿಯಲ್ಲಿ,അടിവസ്തം
ಒಳಕ್ಕೆ ಇಳಿಸು,അടിവരയിട്ട്
ಒಳಕ್ಕೆ ಇಳಿಸು  ಪಾತ್ರ,അടിവരയിട്ട്  കഥാപാതം
ಪತ್ತೆಹಚ್ಚದ ದೋಷ,കണ്ടുപിടിക്കാത്ത പിശക്
ಪತ್ತೆಹಚ್ಚದ ದೋಷ  ದರ,കണ്ടുപിടിക്കാത്ത പിശക്  വില
ನಿರ್ದೇಶಿಸದ ಗ್ರಾಫ್,മന്ദതയില്ലാത്ത ഗ്രാഫ്
ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್,ഫോർമാറ്റുചെയ്ത ഡിസ്ക്
ರೂಪಿಸದ  ಪ್ರದರ್ಶನ,തലേർപ്പെടാത്ത  പദര്ശനം
ರೂಪಿಸದ  ದಾಖಲೆ,തലേർപ്പെടാത്ത  രേഖ
ಏಕರೂಪವಾಗಿ  ಪ್ರವೇಶಿಸಬಹುದಾದ  ಸಂಗ್ರಹಣೆ,ഒത്തുതീർപ്പ്  പവേശിക്കാവുന്ന  ശേഖരണം
ಯುನಿಗೇಜ್ ವಿನ್ಯಾಸ,UNIGAUGE ഡിസൈൻ
ಏಕಪಕ್ಷೀಯವಾಗಿ  ಸಂಪರ್ಕಿತ ಗ್ರಾಫ್,ഏകപക്ഷീയമായ  കണക്റ്റുചെയ്ത ഗ്രാഫ്
ಏಕಪಕ್ಷೀಯ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ವ್ಯವಸ್ಥೆ,ഏകപക്ഷീയമായ സമന്വയ സംവിധാനം
ಒಕ್ಕೂಟ ಪಟ್ಟಿ,യൂണിയൻ കാറ്റലോഗ്
ಏಕ ಚುಂಬನ ಸಂಕೇತ,അൺപോളാർ സിഗ്നൽ
ಅಂತರ್ಜಾಲ,ഏകീകൃത
ಅನನ್ಯತೆಯಿಂದ  ಶೋಚನೀಯ,അച്ഛാമാണ  ശേഖരിക്കാനാകും
ಘಟಕ ವಿಳಾಸ,യൂണിറ്റ് വിലാസം
ಏಕದ -ಕೋಡ್,ഏകീകൃത കോഡ്
ಏಕೀಕೃತ ಅರೆ,ഏകീകൃത സെമിറിംഗ്
ಯುನಿಟ್ ಬ್ಯಾಕ್ ಸ್ಪೇಸ್  ಪಾತ್ರ,യൂണിറ്റ് ബാക്ക് സ്പേസ്  കഥാപാതം
ಯುನಿಟ್ ರೋಗನಿರ್ಣಯ,യൂണിറ്റ് രോഗനിർണയം
ಘಟಕ,യൂണിറ്റ് ഘടകം
ಏಕಮಾರ್ಗ,ശനിയാഴ്ച
ಘಟಕ ಮಧ್ಯಂತರ,യൂണിറ്റ് ഇടവേള
ಘಟಕ ದಾಖಲೆ,യൂണിറ്റ് റെക്കോർഡ്
ಘಟಕ ದಾಖಲೆ ಸಾಧನ,യൂണിറ്റ് റെക്കോർഡ് ഉപകരണം
ಶತಕ  ಪಾತ್ರ,യൂണിറ്റ് സെപ്പറേറ്റർ  കഥാപാതം
ಏಕಕಂಬ,യൂണിറ്റ് സ്ട്രിംഗ്
ಘಟಕ ಪರೀಕ್ಷೆ,യൂണിറ്റ് പരിശോധന
ಸಾರ್ವತ್ರಿಕ ಪ್ರವೇಶ,സാർവത്രിക ആക്സസ്
ಸಾರ್ವತ್ರಿಕ ಅಸಮಕಾಲಿಕ ರಿಸೀವರ್  ಹರಡುವವನು,സാർവത്രിക അസമന്വിത റിസീവർ  സംരംഭ
ಯುನಿವರ್ಸಲ್ ಬಟನ್ ಬಾಕ್ಸ್,യൂണിവേഴ്സൽ ബട്ടൺ ബോക്സ്
ಯುನಿವರ್ಸಲ್ ಕ್ಯಾರೆಕ್ಟರ್ ಸೆಟ್,യൂണിവേഴ്സൽ പ്രതീക സെറ്റ്
ಸರ್ವವರ್ಧಕ,യൂണിവേഴ്സൽ കൺട്രോളർ
ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,യൂണിവേഴ്സൽ ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
ಯುನಿವರ್ಸಲ್ ಇನ್ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್,യൂണിവേഴ്സൽ നിർദ്ദേശ സെറ്റ്
