Malayalam,Assamese
സാമ്പിൾ ഘട്ടം,নমুনা সংগ্ৰহৰ পৰ্যায়
ശ്രേണിപരമായ പ്രവർത്തനം,স্তৰভিত্তিক ফলন
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,মানক বিচ্যুতি
സ്റ്റാൻഡേർഡ് ഡിഫറൻഷ്യൽ ഉൽപ്പന്നം,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
സന്തുലിതാവസ്ഥ,ভাৰসাম্যতা
മരവിപ്പ് വക്രം,অজ্ঞান বক্ৰ
മരവിപ്പ് പോയിന്റ്,অজ্ঞান বিন্দু
ഞെട്ടിച്ച മൂല്യം,শ্বক কৰা মূল্য
"സാമ്പിൾ, ചിത്രം","নমুনা, চিত্ৰ"
സ്ഥിതിവിവരക്കണക്ക്,পৰিসংখ্যাগত
സ്റ്റാറ്റിസ്റ്റിക്കൽ വിശകലനങ്ങൾ,পৰিসংখ্যা বিশ্লেষণ
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,পৰিসংখ্যাগত বিতৰণ
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,পৰিসংখ্যাগত অনুমান
സ്ഥിതിവിവരക്കണക്ക് ഏകദേശം,পৰিসংখ্যাগত আনুমানিককৰণ
സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ,পৰিসংখ্যাগত আৰ্হি
സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ,পৰিসংখ্যাগত জনসংখ্যা
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"സ്ഥിതിവിവരക്കണക്കുകൾ, സ്ഥിതിവിവരക്കണക്കുകൾ","পৰিসংখ্যা, পৰিসংখ্যা"
"മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
നിൽക്കുന്ന സംസ്ഥാന പരിഹാരം,ষ্টেণ্ডিং ষ্টেট সমাধান
കൂടുതൽ സാധ്യതയുള്ള മൗണ്ട്,অধিক প্ৰৱণ মাউন্ট
ചരിവ്-കയറ്റം ഡിസൈൻ,ঢাল-আৰোহণ ডিজাইন
കുത്തനെയുള്ള ഇറക്കം,ঠেকতম অৱতৰণ
"സ്റ്റെപ്പ്-ഫംഗ്ഷൻ, സ്റ്റെപ്പ്-ഫംഗ്ഷൻ","ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
സ്റ്റെർലിംഗ് ശ്രേണി,ষ্টাৰলিং ৰেঞ্জ
"യാദൃശ്ചികമായ, സാധ്യതയുള്ള","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
പ്രോബബിലിസ്റ്റിക് മാട്രിക്സ്,সম্ভাৱনাবাদী মেট্ৰিক্স
പ്രോബബിലിസ്റ്റിക് മോഡൽ,সম্ভাৱনাবাদী আৰ্হি
പ്രോബബിലിസ്റ്റിക് പ്രോഗ്രാമിംഗ്,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ,সম্ভাৱনাবাদী চলক
സ്റ്റോക്സ് സിദ്ധാന്തം,ষ্টোকছ উপপাদ্য
"നേർരേഖ, നേർരേഖ, നേർരേഖ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"ലെവൽ ചാർട്ട്, ബാർ ചാർട്ട്","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"വർഗ്ഗീകരണം, വർഗ്ഗീകരണം","স্তৰবিন্যাস, স্তৰবিন্যাস"
ലേയേർഡ് സാമ്പിൾ,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
സമ്മർദ്ദം,চাপ
ശക്തമായി ചായ്വുള്ള പ്രവർത്തനം,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
തുടർച്ചയായി കുറയുന്നു,নিৰন্তৰ হ্ৰাস পাই আহিছে
തുടർച്ചയായ വർദ്ധനവ്,নিৰন্তৰ বৃদ্ধি
തുടർച്ചയായ ഓർഡിനേറ്റ് പ്രവർത്തനം,অবিৰত অৰ্ডিনেট ফলন
വിദ്യാർത്ഥി പരീക്ഷ (സ്റ്റുഡന്റ് &#39;ടി&#39; ടെസ്റ്റ്),ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা)
ഉപശേഖരം,উপসংগ্ৰহ
ഉപ-നിർണ്ണയപരമായ,উপ-নিৰ্দিষ্টতাবাদী
ഉപമേഖല,উপ-অঞ্চল
"ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്","উপশ্ৰেণী, উপগোট, উপগোট"
ഇടവേള,ব্যৱধান
"സബ്മാട്രിക്സ്, സബ്മാട്രിക്സ്","উপমেট্ৰিক্স, উপমেট্ৰিক্স"
"അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്","ফুটনোট, ফুটনোট, ফুটনোট"
പിന്തുടർച്ച,উত্তৰাধিকাৰ
ഉപഗണം,উপগোট
ഉപജനസംഖ്യ,উপজনসংখ্যা
മാറ്റിസ്ഥാപിക്കൽ,সলনি কৰা
അർദ്ധ സ്പർശനം,অৰ্ধস্পৰ্শযোগ্য
"കൈമാറാൻ, കൈമാറ്റം ചെയ്യാൻ","স্থানান্তৰ কৰা, স্থানান্তৰ কৰা"
"കുറയ്ക്കുക, കുറയ്ക്കുക","বিয়োগ, বিয়োগ"
"കുറയ്ക്കൽ, കുറയ്ക്കൽ","বিয়োগ, বিয়োগ"
ക്രമേണ,লাহে লাহে
പുരോഗമനപരമായ വ്യത്യാസം,প্ৰগতিশীল পাৰ্থক্য
പുരോഗമന സംയോജനം,প্ৰগতিশীল সংহতি
പിന്നീടുള്ളത്,পাছৰটো
ഘടിപ്പിച്ചിരിക്കുന്നു,সংলগ্ন কৰা হৈছে
"തുക, തുക, തുക, ഫലം, തുക","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
തുക പ്രവർത്തനം,যোগফল ফলন
സമാഹരിക്കാൻ കഴിയുന്നത്,সংকলনযোগ্য
യോഗ ബ്ലോക്ക്,যোগাসন ব্লক
സമാഹാരം,সংকলন
ശേഖരണ കൺവെൻഷൻ,সংগ্ৰহ সন্মিলন
സമാഹാര ഫോർമുല,সংকলন সূত্ৰ
ഗ്രേഡ് ശേഖരണം,গ্ৰেড সংগ্ৰহ
സമാഹാര ചിഹ്നം,সংকলন চিহ্ন
യോഗ അനന്തതയിലേക്ക്,যোগ অসীমলৈ
"വിഡ്ഢി, വിഡ്ഢി","idiot, মূৰ্খ"
ഓവർസെറ്റ്,অভাৰছেট
സൂപ്പർസോണിക് ഒഴുക്ക്,ছুপাৰছনিক প্ৰবাহ
സപ്ലിമെന്ററി ആംഗിൾ,পৰিপূৰক কোণ
lacquered കമ്പിളി ഫ്ലാറ്റ്,লেকৰ লোমৰ সমতল
പ്രവർത്തനത്തിന്റെ പിന്തുണ,কাৰ্য্যৰ সমৰ্থন
"സങ്കൽപ്പിക്കുക, ഊഹിക്കുക","imagine, ধৰি লওক"
ഉയർന്ന,ওখ
കർണി,কৰ্ণী
"ഉപരിതലം, ഉപരിതലം, ഉപരിതലം","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
ഡോർസൽ ഏരിയ,পৃষ্ঠীয় অংশ
പേജ് ഇന്റഗ്രൽ,পৃষ্ঠা অবিচ্ছেদ্য
മൂടുക,আৱৰণ
മൂടുക,আৱৰণ
കവർ മാപ്പ്,কভাৰ মেপ
അടയാളം,চিহ্ন
പ്രതീകാത്മക യുക്തി,প্ৰতীকী যুক্তি
പ്രതീകാത്മക മാതൃക,প্ৰতীকী আৰ্হি
സമമിതി,প্ৰতিসম
ഐസോമെട്രിക്,সমমিতি
"സിമെട്രിക് ഡിറ്റർമിനന്റ്, സിമെട്രിക് ഡിറ്റർമിനന്റ്","প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক"
സമമിതി വ്യത്യാസം,প্ৰতিসম পাৰ্থক্য
സമമിതി മാട്രിക്സ്,প্ৰতিসম মেট্ৰিক্স
സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം,ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ
സീരിയൽ സാമ്പിൾ,ক্ৰমিক নমুনা সংগ্ৰহ
"മേശ, മേശ","টেবুল, টেবুল"
"മേശ, മേശ","টেবুল, টেবুল"
അവിഭാജ്യ പട്ടിക,অবিচ্ছেদ্য টেবুল
"പട്ടിക, പരന്ന","টেবুলাৰ, সমতল"
പട്ടിക രൂപം,টেবুলাৰ ৰূপ
"പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം","টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম"
പട്ടികപ്പെടുത്തുക,টেবুলত লিখা
പട്ടിക മൂല്യങ്ങൾ,টেবুলাৰ মানসমূহ
ടാബുലേഷൻ,টেবুলেচন
"പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക","টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ"
"വാൽ, വാൽ","ঠেং, ঠেং"
വാൽ പ്രദേശം (വിതരണത്തിന്റെ),ঠেংৰ অঞ্চল (বিতৰণৰ)
സ്പർശിക്കുക,স্পৰ্শ
"സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം","স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক"
രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക,লোম সমতল স্পৰ্শ কৰক
"സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന","স্পৰ্শযোগ্য, স্পৰ্শক"
ടാൻജന്റ് ഘടകം,স্পৰ্শক উপাদান
ടാൻജെന്റ് കട്ട്,স্পৰ্শক কাটি
ടാൻജെന്റ് ലൈൻ,স্পৰ্শক ৰেখা
"സ്പർശന തലം, സ്പർശന തലം","স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল"
സ്പർശിക്കുന്ന ജനസംഖ്യ,স্পৰ্শ জনসংখ্যা
ടേപ്പ് പഞ്ച്,টেপ পাঞ্চ
ടേപ്പ് റീഡർ,টেপ ৰিডাৰ
ടൗബ്രിയുടെ സിദ്ധാന്തം,টাউব্ৰিৰ উপপাদ্য
ടെയ്ലർ സിദ്ധാന്തം,টেইলৰ উপপাদ্য
ഷെബിഷെവ് ദൂരം,শ্বেবিশ্বেভৰ দূৰত্ব
ടി-വിതരണം,t-বিতৰণ
ഇന്റർ സ്പീഷീസ് സീരീസ്,আন্তঃপ্ৰজাতিৰ শৃংখলা
താൽക്കാലിക കോർഡിനേറ്റുകൾ,টেম্প&#39;ৰেল স্থানাংক
താൽക്കാലിക ബന്ധം,লৌকিক সম্পৰ্ক
