Marathi,Malayalam
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം)
वेळ फ्रेम,ടൈം ഫ്രെയിം
त्याच वेळी,അതേ സമയം തന്നെ
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ"
वेळ संपला,സമയം കഴിഞ്ഞു
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ"
वेळ मालिका,സമയ പരമ്പര
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ"
वेळ सामायिकरण प्रणाली,സമയം പങ്കിടൽ സംവിധാനം
कॉल चरण,കോൾ സ്റ്റെപ്പ്
वेळ आकृती,സമയ ഡയഗ്രം
वर्ण,സ്വഭാവം
टॉगल,ടോഗിൾ ചെയ്യുക
हलवा टॉगल करा,ടോഗിൾ നീക്കം
"1.प्रतीक, 2.टोकन","1.ചിഹ്നം, 2.ടോക്കൺ"
टोकन बस,ടോക്കൺ ബസ്
टोकन बस,ടോക്കൺ ബസ്
टोकन बस नेटवर्क,ടോക്കൺ ബസ് ശൃംഖല
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം"
टोकन वाटाघाटी,ടോക്കൺ ചർച്ചകൾ
"1.साधने, 2.साधने","1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ"
वरचा पाय,മുകളിലെ കാൽ
वरच्या पायाचे डिझाइन,മുകളിൽ കാൽ ഡിസൈൻ
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा","1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക"
"1. स्थान, 2. स्थान विज्ञान","1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്"
टच पॅड,ടച്ച് പാഡുകൾ
टच स्क्रीन,ടച്ച് സ്ക്രീൻ
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग","1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്"
ट्रेसिंग,കണ്ടെത്തൽ
"1.मार्ग, 2.पथ, 3.गळती","1.വഴി, 2.പാത, 3.ചോർച്ച"
"1.ट्रॅक डिस्क, 2.पाथ डिस्क","1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്"
पथ टेप,പാത്ത് ടേപ്പ്
"1. अनुसरण करा, 2. अनुसरण करा","1. പിന്തുടരുക, 2. പിന്തുടരുക"
"1. अनुसरण करा, 2. अनुसरण करा","1. പിന്തുടരുക, 2. പിന്തുടരുക"
मार्गक्रमण,പാത
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय","1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം"
"1. डील फाइल, 2. क्रियाकलाप फाइल","1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ"
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग","1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്"
"1. लिप्यंतरण, 2. लिप्यंतरण","1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം"
ट्रान्सड्यूसर,ട്രാൻസ്ഡ്യൂസർ
हस्तांतरण दर,കൈമാറ്റ നിരക്ക്
हस्तांतरण वेळ,കൈമാറ്റ സമയം
रूपांतरण,പരിവർത്തനം
क्षणिक त्रुटी,ക്ഷണികമായ പിശക്
संक्रमण कालावधी,പരിവർത്തന കാലയളവ്
"1. संक्रमण, 2. संक्रांती","1. സംക്രമണം, 2. സോളിസ്റ്റിസ്"
सांसर्गिक,പകരുന്ന
संसर्गित,അണുബാധയുണ്ടായി
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या","1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം"
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे","1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്"
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन","1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ"
ट्रान्समीटर,ട്രാൻസ്മിറ്റർ
पारदर्शकता,സുതാര്യത
ट्रान्सपॉन्डर,ട്രാൻസ്പോണ്ടർ
"1.वाहतूक, 2.रिग्रेशन","1.ഗതാഗതം, 2.റിഗ്രഷൻ"
हस्तांतरण,സ്ഥാനമാറ്റം
ट्रान्सपुटर,ട്രാൻസ്പ്യൂട്ടർ
"1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर","1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ"
"1. सापळा, 2. सापळा, 3. पकडणे","1. കെണി, 2. കെണി, 3. പിടിക്കുക"
रोटेशन,ഭ്രമണം
झाड (संक्रमण),മരം (പരിവർത്തനം)
वृक्ष नेटवर्क,വൃക്ഷ ശൃംഖല
सहाय्यक सर्किट,സഹായ സർക്യൂട്ട്
क्षुल्लक आकृती,നിസ്സാരമായ ഡയഗ്രം
समस्यानिवारण,ട്രബിൾഷൂട്ടിംഗ്
फाडून टाकले,പറിച്ചെടുത്തു
सत्य सारणी,സത്യ പട്ടിക
"1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर","1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ"
"1.बोगदा, 2.बोगदा","1.ടണലിംഗ്, 2.ടണലിംഗ്"
"1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग","1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്"
टपल,ട്യൂപ്പിൾ
टर्बो पास्कल,ടർബോ പാസ്കൽ
ट्युरिंग मशीन,ട്യൂറിംഗ് മെഷീൻ
कार्यवाही पूर्ण,തിരിയുന്ന സമയം
टर्नअराउंड दस्तऐवज,വഴിത്തിരിവ് പ്രമാണം
वळण क्रम,ടേൺ സീക്വൻസ്
जोडपे केबल,ദമ്പതികൾ കേബിൾ
"1. उलटी जोडी, 2. उलटी जोडी","1. വിപരീത ജോടി, 2. വിപരീത ജോഡി"
दुहेरी पास स्मरणपत्र,ഇരട്ട പാസ് റിമൈൻഡർ
दोन पूरक,രണ്ടിന്റെ പൂരകം
प्रकार,തരം
"1. प्रकार चेहरा, 2. वर्ण","1.തരം മുഖം, 2. സ്വഭാവം"
टायपोग्राफिकल शीर्ष,ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്
प्रिंटर चाक,പ്രിന്റർ വീൽ
टायपिंग,ടൈപ്പിംഗ്
अखंड उर्जा स्त्रोत,തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം
"1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली","1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം"
एकल ऑपरेशन,ഒറ്റ ഓപ്പറേഷൻ
"1. सिंगल ऑपरेटर, 2. सिंगल ऑपरेटर","1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ"
अनिश्चितता,അനിശ്ചിതത്വം
अप्रतिबंधित विधान,അനിയന്ത്രിതമായ പ്രസ്താവന
अगणित,എണ്ണമറ്റ
अनावरण,അനാച്ഛാദനം
अनिर्णय,അനിശ്ചിതമായ
अपरिभाषित,നിർവചിക്കാത്തത്
अपरिभाषित रेकॉर्ड,നിർവചിക്കാത്ത റെക്കോർഡ്
उच्चाटन,ഉന്മൂലനം
"1. जबरदस्ती, 2. समन्वयक, 3, समन्वयक","1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ"
अनिर्दिष्ट,വ്യക്തമാക്കിയിട്ടില്ല
"1.अनिर्दिष्ट आलेख, 2.अनिर्दिष्ट आलेख","1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്"
त्याच दिशेने सेवा वेळ,ഒരേ ദിശയിലുള്ള സേവന സമയം
रद्द करा,റദ്ദാക്കുക
"1.अस्वरूपित डिस्क, 2.अनस्वरूपित डिस्क","1.ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്, 2. ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്"
मॅपिंग,മാപ്പിംഗ്
"1.युनिकोड, 2.एकल कोड","1.യൂണികോഡ്, 2.ഏക കോഡ്"
अनिर्दिष्ट झाड,വ്യക്തമാക്കാത്ത മരം
युनिफॉर्म रिसोर्स लोकेशन असेसर (YRL),തുല്യ റിസോഴ്സ് ലൊക്കേഷൻ അസെസർ (YRL)
एक प्रक्रिया,ഒരു പ്രോസസ്സിംഗ്
अद्वितीय,അതുല്യമായ
अनशिल्डेड ट्विस्टेड दुहेरी (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ഡബിൾസ് (UTP)
