Assamese,Hindi
ভেক্টৰ যোগফল,सदिश योग
ভেক্টৰ বীজগণিত,सदिश बीजगणित
ভেক্টৰ বিশ্লেষণ,सदिश विश्लेषण
ভেক্টৰ কেলকুলাছ,सदिश कलन
ভেক্টৰ উপাদান,सदिश घटक
ভেক্টৰ সংমিশ্ৰণ,सदिश संयोजन
ভেক্টৰ ডেৰাইভেটিভ,सदिश अवकलज
ভেক্টৰ ডায়াগ্ৰাম,सदिश आरेख
ভেক্টৰ ক্ষেত্ৰ,सदिश क्षेत्र
ভেক্টৰ ফাংচন,सदिश फलन
ভেক্টৰ সংহতি,सदिश समाकलन
ভেক্টৰ গুণন,सदिश गुणन
"ভেক্টৰ অপাৰেটৰ, ভেক্টৰ অপাৰেটৰ","वेक्टर संकारक, सदिश संकारक"
ভেক্টৰ স্থান,सदिश समष्टि
ভেক্টৰ যোগফল,सदिश योग
ভিত্তি প্ৰৱেশ ভেক্টৰ,आधार प्रवेशी सदिश
ভিত্তি অকলশৰীয়া ভেক্টৰ,आधार त्यागी सदिश
ভেক্টৰ ত্ৰিভুজ,सदिश त्रिभुज
ভেক্টৰ মূল্যৰ ৰূপ,सदिश मान रूप
বেগ,वेग
বেগ উপাদান,वेग घटक
বেগ ধ্ৰুৱক,वेग स्थिरांक
বেগ বক্ৰ,वेग वक्र
বেগ সমীকৰণ,वेग समीकरण
বেগ প্ৰফাইল,वेग प्रोफाइल
বেগ ভেক্টৰ,वेग सदिश
বেগ ডায়েগ্ৰাম,वेग आरेख
পৰীক্ষাযোগ্য,सत्यापनीय
vernier কেলিপাৰ,वर्नियर कैलिपर्स
শীৰ্ষ,शीर्ष
শীৰ্ষ কোণ,शीर्ष कोण
উলম্ব অক্ষ উলম্ব অক্ষ,"उदग्र अक्ष, ऊर्ध्वाधर अक्ष"
উলম্বভাৱে বিপৰীত কোণ,शीर्षाभिमुख कोण
অতি ঘনিষ্ঠ সাক্ষাৎ,अति निकट समागम
চৰম গতি,अतिमंद गति
কম্পন,कंपन
"চৌপাশ, সান্নিধ্য, চুবুৰী","परिवेश, सामीप्य, पड़ोस"
"কাল্পনিক, ভাৰ্চুৱেল","कल्पित, आभासी"
ধাৰণা কৰা বিচ্যুতি,कल्पित विस्थापन
ধৰি লোৱা বেগ,कल्पित वेग
কল্পিত কাম,कल्पित कार्य
আঠালতীয়াতা,श्यानता
দৃশ্যমান প্ৰদৰ্শন,चाक्षुष प्रदर्शन
ভিজুৱেল ডিছপ্লে ইউনিট,चाक्षुष प्रदर्श एकक
জন্ম আৰু মৃত্যুৰ পৰিসংখ্যা,जन्म-मरण सांख्यिकी
"শূন্য, শূন্য, স্থান","शून्य, शून्यिका, रिक्ति"
শূন্য ছেদ,शून्य सर्वनिष्ठ
শূন্য ছেট,शून्य समुच्चय
স্থান চিহ্ন,रिक्ति-प्रतीक
"আয়তন, শক্তি, আয়তন","आयतन, प्रबलता, खंड"
আয়তন অবিচ্ছেদ্য,आयतन-समाकल
সংহতি আয়তন,समाकलन-आयतन
ৱেটিং লাইন,प्रतीक्षा पंक्ति
ৱেটিং লাইন ব্যৱস্থা,प्रतीक्षा पंक्ति प्रणाली
অপেক্ষাৰ সময়,प्रतीक्षा-काल
সোঁত,तरंग
তৰংগ সমীকৰণ,तरंग-समीकरण
তৰংগ ৰূপ,तरंग का रूप
"তৰংগ ফলন, তৰংগ ফলন","तरंग फलन, तरंग फंक्शन"
wavelet,तरंगिका
তৰংগৰ গতি,तरंग-गति
তৰংগ সংবহন,तरंग-संचरण
দুৰ্বল অভিসৰণ,दुर्बल अभिसरण
weibull-বিতৰণ,वेबुल-बंटन
ওজন কৰা,तोलना
"ওজন, ওজন, ওজন, ওজন, মৰ্যাদা","भार, तौल, वजन, बाट, गरिमा"
ওজনযুক্ত জনসংখ্যা,भारित समष्टि
ওজনযুক্ত গাণিতিক গড়,भारित समांतर माध्य
"ওজনযুক্ত গড়, ওজনযুক্ত গড়","भारित माध्य, भारित औसत"
"ওজনযুক্ত গড়, ওজনযুক্ত গড়","भारित माध्य, भारित औसत"
ওজনযুক্ত ৰিগ্ৰেছন সহগ,भारित समाश्रयण गुणांक
"ওজন, ওজন","भारण, तोल"
লোড ফ্যাক্টৰ,भारण-गुणक
লোড ফাংচন,भारण फलन
শৃংখলাবদ্ধ ছেট,सशृंखलित समुच्चय
সুক্ৰম,सुक्रम
সজাই থোৱা হৈছে,सुक्रमित
অৰ্ডাৰ কৰা ছেট,सुक्रमित समुच्चय
গ্ৰেডেচন নীতি,सुक्रमण सिद्‌धांत
"পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা","पूर्ण संख्या, पूर्णांक"
পূৰ্ণসংখ্যাৰ আন্তঃপ্ৰক্ষেপণ,पूर्णांक प्रक्षेप
প্ৰস্থ,चौड़ाई
ৱিনাৰ প্ৰক্ৰিয়া,वीनर प्रक्रम
শব্দ,शब्द
শব্দৰ দৈৰ্ঘ্য,शब्द लंबाई
কাম,कार्य
কাম কৰা সূতা,कार्यकारी सूत्र
কাম কৰা গড়,कार्यकारी माध्य
কাৰ্য্যকৰী আৰ্হি,कार्यकारी निदर्श
ranskian নিৰ্ণায়ক,रांसकियन सारणिक
X-অক্ষ,X-अक्ष
Y-অক্ষ,Y-अक्ष
বছৰটো,वर्ष
"উৎপাদন, লাভ, লাভ, উৎপাদন, লাভ","उत्पाद, प्राप्ति, लब्धि, उपज, पराभव"
"আউটপুট মূল্য, লাভৰ মূল্য, ৰিটাৰ্ণ মূল্য","उत्पादन मूल्य, लब्धि मान, पराभव मान"
ইয়ঙৰ সহগ,यंग का गुणांक
Z-বিতৰণ,Z-बंटन
"শূন্য, চাইফাৰ, শূন্য, শূন্য","शून्य, सिफर, जीरो, शून्यक"
শূন্য সম্পৰ্ক,शून्य सहसंबंध
শূন্যৰ হৰ,शून्य का भाजक
শূন্য ভুল,शून्यांक त्रुटि
শূন্য ষ্ট্ৰ&#39;ক,शून्यघात
