English,Assamese
Untuned transformer,অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ
Up converter,উলম্ব ৰূপান্তৰক
Updown counter,আপডাউন কেলকুলেটৰ
Uplink,"আপলিংক, আপলিংক"
Upper cut off frequency,ওভাৰহেড ফ্ৰিকুৱেন্সি
Upper side frequency,উচ্চ প্লেবেক কম্পাঙ্ক
Upper trip point (UTP),ওভাৰহেড ট্ৰিপ পইণ্ট
Utilization factor,প্ৰয়োগৰ কাৰক
V channel switching,ভি-চেনেল চুইচিং
V modulator,ভি-মডুলেটৰ
V/F converter (voltage/frequency),V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ)
Vacuo-thermo junction,ভেকুৱাম তাপ সংযোগস্থল
Vaccum enclosed electrostatic voltmeter,ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ
Vacuum gauge,ভেকুৱাম গেজ
Vacuum tube,ভেকুৱাম নলী
Vacuum tube sweep circuit,ভেকুৱাম টিউব বৰ্তনী
Vacuum tube volt meter(VTVM),ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM)
Valence band,ভেলেন্স বেণ্ড
Valence electron,ভ্যালেন্স ইলেক্ট্ৰন
Valley current,ড্ৰপ-অফ পইণ্ট
Valve rectifier,ভালভ সংশোধক
Vapour phase degresser,বাষ্প পৰ্যায়ৰ দ্রাৱক
Varactor diode,ভেক্টৰ ডাইঅ&#39;ড
Varactor diode modulator,ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ
Varactor tuner,চৰিত্ৰ টিউনাৰ
Variable capacitor,ভেৰিয়েবল কেপাচিটৰ
Variable inductor,ভেৰিয়েবল ইণ্ডুচাৰ
Variable module divider,ভেৰিয়েবল মডুলাছ বিভাজক
Variable persistence,ভেৰিয়েবল বেকলাইট
Variable reactance,ভেৰিয়েবল ৰিয়েক্টেন্স
Variable resistance,ভেৰিয়েবল ৰেজিষ্টেন্স
Variable transformer,"ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ"
Variac,variac
Varicap,ভেৰিকাপ
Varistor,varistor
Varley loop test,warley লুপ পৰীক্ষা
Varmeter (reactive powermeter),ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ)
VAX,মোম
VBE multiplier,VBE বহুগুণক
VCP (video cassette player),ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ)
VCR (video cassette recorder),ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ)
V-demodulator,v-মডুলেটৰ
Vector,ভেক্টৰ
Vector display,ভেক্টৰ প্ৰদৰ্শন
Vector graphics,ভেক্টৰ গ্রাফিক্স
Vector impedance meter,ভেক্টৰ ইম্পিডেন্স মিটাৰ
Vector instruction,ভেক্টৰ নিৰ্দেশনা
Vector network analyser,ভেক্টৰ নেটৱৰ্ক বিশ্লেষক
Vector scope,ভেক্টৰ দৰ্শক
Vectored interrupt,ভেক্টৰ ইন্টাৰপ্ৰট
Vending machine,ভেণ্ডিং মেচিন
Ventilation,বায়ু চলাচল
Vernier counter,vernier কেলকুলেটৰ
Vernier interpolation,ভাৰ্নিয়াৰ ইন্টাৰপলেচন
Vernier potentiometer,vernier পটেনচিঅ&#39;মিটাৰ
Vertical antenna,উলম্ব এন্টেনা
Vertical blanking,উলম্ব বাদ দিয়া
Vertical colour strip,উজ্জ্বল ৰঙৰ বেণ্ড
Vertical frequency,উলম্ব কম্পাঙ্ক
Vertical gain,চৰম লাভ
Vertical hold control,উলম্ব নিয়ন্ত্ৰক
Vertical horizontal hold control,দিগন্ত নিয়ন্ত্ৰক
Vertical horizontal trace,অনুভূমিক ট্ৰেচ
Vertical interval,উলম্ব ফাঁক
Vertical interval reference signal (VIRS),ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা
Vertical interval test signal (VITS),উলম্ব ব্যৱধান পৰীক্ষা সংকেত
Vertical polarisation,উলম্ব মেৰুকৰণ
Vertical programming,উলম্ব প্ৰগ্ৰেমিং
Vertical programming,উলম্ব প্ৰগ্ৰেমিং
Vertical resolution,উলম্ব ৰিজ&#39;লিউচন
Vertical retrace,উলম্ব ট্ৰেচ
Vertical roll of picture,উলম্ব ছবিৰ চিলিণ্ডাৰ
Vertical scanning,দ্ৰুত স্কেনিং
Vertical synchronization,উলম্ব সমন্বয়
Vertical trace,উলম্ব ট্ৰেচ
Vertical transistor,উলম্ব ট্ৰেঞ্জিষ্টৰ
Vertical-horizontal scanning,অনুভূমিক স্কেনিং
Very high density format,অতি উচ্চ ঘনত্বৰ বিন্যাস
Very high density system (VHD),অতি উচ্চ ঘনত্বৰ শৰীৰ
Very high frequency (VHF),অতি উচ্চ কম্পাঙ্ক (VHF)
Very high speed integrated circuit (VHSIC),আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC)
Very large scale integration (VLSI),বৃহৎ সংহতি (VLSI)
Very low frequency (VLF),অতি কম কম্পাঙ্ক (VLF)
Very low frequency propagation,অতি কম কম্পাঙ্ক সংক্ৰমণ
Vestigial side band,অৱশিষ্ট কাষৰ বেণ্ড
VHDL,ভিএইচডিএল
VHF tuner,হাৰমনি ভিএইচএফ
Vibration galvanometer (VHS),কম্পন গেলভানোমিটাৰ (VHS)
Vibrational galvanometer,ষ্টেগাৰড গেলভানোমিটাৰ
Video ADC,ভিডিঅ&#39; adc
Video amplifier,"ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ"
Video attribute,ভিডিঅ&#39; বৈশিষ্ট্যসমূহ
Video back up,ভিডিঅ&#39; যোগানকাৰী
Video bandwidth,ভিডিঅ&#39; বেণ্ড-উইডথ
Video cassette,"ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট"
Video cassette recorder (VCR),ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ
Video controller,ভিডিঅ&#39; নিয়ন্ত্ৰক
Video data terminal,ভিডিঅ&#39; ডাটা টাৰ্মিনেল
Video detector,ভিডিঅ&#39; ডিটেক্টৰ
Video disk,ভিডিঅ&#39; ডিস্ক
Video disk system,ভিডিঅ&#39; ডিস্ক ব্যৱস্থা
Video display (VD),ভিডিঅ&#39; প্ৰদৰ্শন
Video display unit (VDU),ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU)
Video electronic standard association (VESA),ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA)
Video frequency,ভিডিঅ&#39; ফ্ৰিকুৱেন্সি
Video game,ভিডিঅ&#39; গেম
Video graphics adapter (VGA),ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA)
Video interactive,ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা
Video memory,ভিডিঅ&#39; মেমৰি
Video page,ভিডিঅ&#39; পেজ
Video phone,ভিডিঅ&#39; ফোন
Video pre-amplifier,ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ
Video RAM,ভিডিঅ&#39; ৰাম
Video random access memory (VRAM),v.ram
Video tape,ভিডিঅ&#39; টেপ
Video tape recording,ভিডিঅ&#39; টেপ ৰেকৰ্ডিং
Video tape recorder,ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে
Video terminal,ভিডিঅ&#39; টাৰ্মিনেল
Video test signal,ভিডিঅ&#39; পৰীক্ষা সংকেত
Video text,ভিডিঅ&#39; টেক্সট
Video text data terminal,ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল
Video track,ভিডিঅ&#39; পথ
Vidicon tube,ভিডিঅ&#39;কন টিউব
View data,দৃশ্যমান তথ্য
View finder,ভিউফাইণ্ডাৰ
Viewing distance,পৰ্যবেক্ষণৰ দূৰত্ব
Virilog,ভেৰিলগ
Virtual channel,ভাৰ্চুৱেল চেনেল
Virtual ground,ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা
Virtual height,ভাৰ্চুৱেল উচ্চতা
Virtual memory,ভাৰ্চুৱেল মেমৰি
Virtual memory system,ভাৰ্চুৱেল মেমৰি চিস্টেম
Visible light spectrum,দৃশ্যমান পোহৰৰ বৰ্ণালী
Visual captions,দৃশ্যৰ শিৰোনাম
VME,ভিএমই
VMOS,v-মছ
V-MOSFET,V-MOSFET
Voice message,ভয়েচ মেছেজ
Voice operated switch,টোন অপাৰেটেড চুইচ
Voice synthesizer,ভইচ চিন্থেচাইজাৰ
Volatile,"অস্থিৰ, অস্থিৰ"
Volatile memory,স্মৃতিশক্তি নোহোৱা হৈছে
Volt,ভোল্টেজ
Voltage buffer,ভোল্টেজ এম্প্লিফায়াৰ / বাফাৰ
Voltage comparator,ভল্টেজ তুলনাকাৰী
Voltage control oscillator (VCO),ভোল্টেজ নিয়ন্ত্ৰক দোলক (VCO)
Voltage controlled crystal oscillation (VCXO),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
Voltage controlled current source (VCCS),ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS)
Voltage controlled device,ভল্টেজ নিয়ন্ত্ৰণ যন্ত্ৰ
Voltage controlled resistance,ভল্টেজ নিয়ন্ত্ৰিত ৰেজিষ্টেন্স
Voltage controlled voltage source (VCVS),ভোল্টেজ নিয়ন্ত্ৰিত ভোল্টেজ উৎস (VCVS)
Voltage divider,ভল্টেজ বিভাজন
Voltage doubler,ভল্টেজ ডাবলাৰ
Voltage doubling,ভল্টেজ ডাবলাৰ
Voltage feedback,ভল্টেজ ৰিছেট
Voltage follower,ভল্টেজ ট্ৰেইলিং
Voltage inverter,ভল্টেজ চিহ্ন
Voltage magnification factor,ভল্টেজ বৃদ্ধি বহুগুণক
Voltage multiplier circuit,ভল্টেজ বহুগুণক বৰ্তনী
Voltage quadruler,ভল্টেজ কোৱাড্ৰেচাৰ
Voltage rating,ভল্টেজ ৰেটিং
Voltage reference,ভল্টেজৰ নিৰ্দেশনা
Voltage regulation,ভল্টেজ নিয়ন্ত্ৰণ
Voltage source,ভল্টেজৰ উৎস
Voltage spike,ভোল্টেজ স্পাইক/শ্বুক
Voltage stabilizer,ভল্টেজ ষ্টেবিলাইজাৰ
Voltage standing wave,ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ
Voltage standing wave ratio (VSWR),ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ অনুপাত (VSWR)
Voltage substractor,ভল্টেজ এডজাষ্টাৰ
Voltage to current converter,ভল্টেজ-কাৰেণ্ট কনভাৰ্টাৰ
Voltage to frequency converter,ভল্টেজ-ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ
Voltage transfer function,ভল্টেজ স্থানান্তৰ কাৰ্য্য
Voltage transfer ratio,ভল্টেজ স্থানান্তৰ অনুপাত
Voltage transformer,ভল্টেজ ট্ৰেন্সফৰ্মাৰ/ট্ৰেন্সফৰ্মাৰ
Voltage tripler,ভল্টেজ ট্ৰিপল
Volt-digital video disk (DVD),ডিজিটেল ভিডিঅ&#39; ডিস্ক
Volt-equivalent temperature,তাপৰ সমতুল্য ভল্ট
Volume control,"উচ্চতা নিয়ন্ত্ৰক, শব্দ নিয়ন্ত্ৰক"
VOM,VOS
VR tube,ভি আৰ টিউব
VSWR meter,ভি এছ ডব্লিউ আৰ জুখিব পৰা
Wafer,"প্লেক, নিষিক্ত নোহোৱা"
