Malayalam,Assamese
സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ
പൊതുവായ സെറ്റ്,সাধাৰণ গোট
സാർവത്രിക പ്രതീക സെറ്റ്,সাৰ্বজনীন চৰিত্ৰৰ গোট
unix,ইউনিক্স
വിപാശ,বিপাশা
റിസർവ് ചെയ്യാത്ത പ്രദേശം,অসংৰক্ষিত অঞ্চল
റിസർവ് ചെയ്യാത്ത ഫയൽ (ഫയൽ),অসংৰক্ষিত ফাইল (ফাইল)
എത്തിച്ചേരാനാകാത്ത,অপ্ৰৱেশযোগ্য
ഇഷ്ടപ്പെടാത്ത,অনাদৃত
റിസർവ് ചെയ്യാത്തത്,অসংৰক্ষিত
പരാജയപ്പെട്ട കോൾ,বিফল কল
അണ്ടർ,untar
പൊരുത്തക്കേടുകൾ അപ്ഡേറ്റ് ചെയ്യുക,অসামঞ্জস্যতাসমূহ আপডেট কৰক
പുതുക്കിയ ഫയൽ,আপডেট কৰা ফাইল
അപ്ഡേറ്റ് ചെയ്യുക,নবীকৰণ
നവീകരിക്കുക,বিকশিত কৰা
നവീകരിക്കുക,বিকশিত কৰা
അപ്ലിങ്ക്,আপলিংক
ഉയർന്ന ലോഡ്,উচ্চ বোজা
ഓവർഹെഡ് മെമ്മറി ഏരിയ,ওভাৰহেড মেমৰি এৰিয়া
"1. ഓരോ പ്രവാഹത്തിനും, 2. പ്രതികൂലം","1. প্ৰতি প্ৰবাহত, 2. বিৰূপ"
അധിക സമയം,অভাৰটাইম
"1.അപ്പർ, 2.അപ്പർ, 3.മുകളിലേക്ക്","১.উপৰ, ২.উপৰ, ৩.উপৰলৈ"
"1.Usenet, 2.Use","১.ইউজনেট, ২.ব্যৱহাৰ"
"1.നെറ്റ് ഉപയോക്താവ്, 2.ഉപയോക്താവ്","১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী"
ഉപയോക്തൃ ഏജന്റ്,ব্যৱহাৰকাৰী এজেন্ট
ഉപയോക്തൃ പ്രാമാണീകരണം,ব্যৱহাৰকাৰী প্ৰমাণীকৰণ
ഉപയോക്തൃ ഡാറ്റ മോണിറ്ററിംഗ് പ്രോട്ടോക്കോൾ (UDP),ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP)
ഉപയോക്ത ഹിതകരം,ব্যৱহাৰকাৰী অনুকূল
ഉപയോക്തൃ ഐഡന്റിറ്റി,ব্যৱহাৰকাৰী পৰিচয়
ഉപയോക്തൃ ഐഡന്റിറ്റി (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
ഉപയോക്തൃ ഇന്റർഫേസ്,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
ഉപയോക്തൃനാമം,ব্যৱহাৰকাৰীৰ নাম
"1. ഉപയോക്തൃ പ്രൊഫൈൽ, 2. ഉപയോക്തൃ പ്രൊഫൈൽ","1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন"
യൂട്ടിലിറ്റി,কামৰ বস্তু
യൂട്ടിലിറ്റി സോഫ്റ്റ്വെയർ,ইউটিলিটি চফ্টৱেৰ
"1.സാധുതയുള്ള, 2.സാധുവായ","১.বৈধ, ২.বৈধ"
"1 മൂല്യനിർണ്ണയം, 2. മൂല്യനിർണ്ണയം","১বৈধকৰণ, ২.বৈধকৰণ"
മൂല്യനിർണ്ണയ പ്രോട്ടോക്കോൾ,বৈধকৰণ প্ৰটোকল
മൂല്യനിർണ്ണയ പരിശോധന,বৈধকৰণ পৰীক্ষা
"1. സാധുത പരിശോധന, 2. സാധുത പരിശോധന","১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা"
മൂല്യവത്തായ നെറ്റ്‌വർക്ക് (VAN),মূল্যৱান নেটৱাৰ্ক (VAN)
മൂല്യവത്തായ റീസെല്ലർ (VAR),মূল্যৱান পুনৰ বিক্ৰেতা (VAR)
നഷ്ടപ്പെട്ട പോയിന്റ്,মিছিং পইণ্ট
"1. വേപ്പർവെയർ, 2. നീരാവി പാത്രം","১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ"
വ്യത്യാസം,ভ্যাৰিয়েন্স
വേരിയബിൾ വിലാസം,ভেৰিয়েবল ঠিকনা
വേരിയബിൾ ബിറ്റ് നിരക്ക്,ভেৰিয়েবল বিট হাৰ
വേരിയബിൾ ഫീൽഡ് നീളം,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
"1.വേരിയബിൾ ലെങ്ത്ത് കോഡ്, 2. വേരിയബിൾ ലെങ്ത്ത് കോഡ്","1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড"
"1. വേരിയബിൾ നാമം, 2. വേരിയബിൾ നാമം, 3. വേരിയബിൾ നാമം","১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম"
"1. വേരിയബിൾ, 2. വേരിയബിൾ","1. চলক, 2. লৰৃ - চৰ হৈ থকা"
വെക്റ്റർ,ভেক্টৰ
"1.വെക്റ്റർ ഗ്രാഫിക്സ്, 2.വെക്റ്റർ ഗ്രാഫിക്സ്","1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স"
വെക്റ്റർ പ്രോസസ്സിംഗ്,ভেক্টৰ প্ৰচেছিং
വെക്റ്ററൈസ്ഡ് ഇന്ററപ്റ്റ്,ভেক্টৰাইজড ইন্টাৰপ্ৰট
വെൻ &#39;രേഖാചിത്രം,ভেন ডায়াগ্ৰাম
സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും (V&amp;V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
പരിവർത്തന നിയന്ത്രണം,ৰূপান্তৰ নিয়ন্ত্ৰণ
"1.പരിവർത്തന നമ്പർ, 2.പരിവർത്തന നമ്പർ","1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা"
മുകളിൽ,শীৰ্ষ
ലംബ പ്രോസസ്സർ,উলম্ব প্ৰচেছৰ
വളരെ വലിയ ഏകീകരണം (VLSI),চৰম সংহতি (VLSI)
വളരെ നീണ്ട നിർദ്ദേശ വാക്കുകൾ (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
വി എച്ച് ഡി എൽ,ভি এইচ ডি এল
വീഡിയോ ക്യാമറ,ভিডিঅ&#39; কেমেৰা
വീഡിയോ ടെലികോൺഫറൻസ്,ভিডিঅ&#39; টেলিকনফাৰেন্স
വീഡിയോ ഡിസ്പ്ലേ ടെർമിനൽ,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
"1.വീഡിയോ ഡിസ്പ്ലേ യൂണിറ്റ്, 2.വീഡിയോ ഡിസ്പ്ലേ യൂണിറ്റ്","1.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট, 2.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট"
വീഡിയോ ഗെയിമുകൾ,ভিডিঅ&#39; গেম
വീഡിയോ ഗ്രാഫിക് അറേ (VGA),ভিডিঅ&#39; গ্রাফিক এৰে (VGA)
വീഡിയോ ഗ്രാഫിക്സ് അറേ (VGA),ভিডিঅ&#39; গ্রাফিক্স এৰে (VGA)
വീഡിയോ സെർവർ,ভিডিঅ&#39; চাৰ্ভাৰ
കാഴ്ച,দৃষ্টি
വിഷ്വൽ അപ്പർച്ചർ,ভিজুৱেল এপাৰচাৰ
ദൃശ്യമായ വാതിൽ,দৃশ্যমান দুৱাৰ
വെർച്വൽ സർക്യൂട്ട്,ভাৰ্চুৱেল চাৰ্কিট
വെർച്വൽ പ്രവർത്തനം,ভাৰ্চুৱেল ফাংচন
വെർച്വൽ മെമ്മറി,ভাৰ্চুৱেল মেমৰি
വെർച്വൽ പ്രൈവറ്റ് നെറ്റ്‌വർക്ക്,ভাৰ্চুৱেল ব্যক্তিগত নে&#39;টৱৰ্ক
വെർച്വൽ റിയാലിറ്റി,ভাৰ্চুৱেল ৰিয়েলিটি
"1.വെർച്വൽ റിയാലിറ്റി, 2.വെർച്വൽ റിയാലിറ്റി","১.ভাৰ্চুৱেল ৰিয়েলিটি, ২.ভাৰ্চুৱেল ৰিয়েলিটি"
വെർച്വൽ മാർക്കർ യഥാർത്ഥ ഭാഷ,ভাৰ্চুৱেল মাৰ্কাৰ বাস্তৱ ভাষা
വെർച്വൽ റിയാലിറ്റി മാർക്ക്അപ്പ് ലാംഗ്വേജ് (VRML),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
വെർച്വൽ സ്റ്റോറേജ് ആക്സസ് രീതി,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
വെർച്വൽ സ്റ്റോറേജ് മാനേജ്മെന്റ്,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
"1.വൈറസ്, 2.വൈറസ്","১.ভাইৰাছ, ২.ভাইৰাছ"
വൈറസ് കണ്ടെത്തൽ,ভাইৰাছ ধৰা পেলোৱা
"1.വൈറസ് പ്രോഗ്രാം, 2.വൈറസ് പ്രോഗ്രാം","১.ভাইৰাছ প্ৰগ্ৰেম, ২.ভাইৰাছ প্ৰগ্ৰেম"
ദൃശ്യപരത,দৃশ্যমানতা
ദർശനം,দৃষ্টি
വിഷ്വൽ അടിസ്ഥാന,ভিজুৱেল বেচিক
ദൃശ്യമായ C++,দৃশ্যমান C++
"1.വിഷ്വൽ ഡിസ്പ്ലേ യൂണിറ്റ്, 2.വിഷ്വൽ ഡിസ്പ്ലേ യൂണിറ്റ്","1.ভিজুৱেল ডিছপ্লে ইউনিট, 2.ভিজুৱেল ডিছপ্লে ইউনিট"
വെർച്വൽ,অপাৰ্থিৱ
വെർച്വൽ വിലാസം,ভাৰ্চুৱেল ঠিকনা
വെർച്വൽ മെഷീൻ (VM),ভাৰ্চুৱেল মেচিন (VM)
"1. സംസാരം, 2. സംസാരം","১.বাক্য, ২.বাক্য"
"1.സ്പീച്ച് മെയിൽ, 2.വോയ്സ് മെയിൽ","১.স্পীচ মেইল, ২.ভইচ মেইল"
സംഭാഷണ മെയിൽ സെർവർ,স্পিচ মেইল চাৰ্ভাৰ
സംസാരം തിരിച്ചറിയൽ,বাক্য চিনাক্তকৰণ
"1.സ്പീച്ച് നെറ്റ്, 2.സ്പീച്ച് നെറ്റ്","১.স্পীচ নেট, ২.স্পীচ নেট"
ഓർമ നഷ്ടപ്പെട്ടു,স্মৃতিশক্তি হেৰুৱাই পেলোৱা
വേഫർ,ৱেফাৰ
"1.വോയ്സ് മാനേജർ, 2.WAIS മാനേജർ","১.ভইচ মেনেজাৰ, ২.ৱাইছ মেনেজাৰ"
അവസാനം കാത്തിരിക്കുക,wait end
വെയിറ്റിംഗ് കോയിൽ,ৱেইটিং কইল
"1. വെയ്റ്റഡ് കോഡ്, 2. വെയ്റ്റഡ് കോഡ്","১/ ওজনযুক্ত সংহিতা, ২) ওজনযুক্ত সংহিতা"
തൂക്കമുള്ള ശരാശരി,ওজনযুক্ত গড়
കാത്തിരിപ്പ് സമയം,অপেক্ষাৰ সময়
തരംഗ ദിശ,তৰংগ দিশ
വീണ്ടും നടപ്പാക്കൽ,পুনৰ বলবৎ কৰা
"1. തരിശായ ബാൻഡ് വീതി, 2. തരിശായ ബാൻഡ് ശേഷി / വീതി","1. বন্যাৰ্ত বেণ্ডৰ প্ৰস্থ, 2. বন্যাৰ্ত বেণ্ডৰ ক্ষমতা/প্ৰস্থ"
വെള്ളച്ചാട്ട മാതൃക,জলপ্ৰপাতৰ আৰ্হি
തരംഗം,wavelet
വേവ്ലെറ്റ് ഇമേജ് കംപ്രഷൻ,ৱেভলেট ইমেজ কম্প্ৰেছন
തരംഗ രൂപാന്തരം,ৱেভলেট ৰূপান্তৰ
"1. ദുർബലമായ നിലനിൽപ്പ്, 2. ദുർബലമായ ശക്തി","১/ দুৰ্বল অস্তিত্ব, ২। দুৰ্বল শক্তি"
വെബ്,ৱেব
വെബ് വിലാസം,ৱেব ঠিকনা
വെബ് എഴുത്ത്,ৱেব লিখা
"1.വെബ് ബ്രൗസർ, 2.വെബ് ബ്രൗസർ","১.ৱেব ব্ৰাউজাৰ, ২.ৱেব ব্ৰাউজাৰ"
വെബ് പേജ്,ৱেব পৃষ্ঠা
വെബ് സെർവർ,ৱেব চাৰ্ভাৰ
വെബ്സൈറ്റ്,ৱেবছাইট
വെബ് പിന്തുണയുള്ള ആപ്ലിക്കേഷനുകൾ,ৱেব সমৰ্থিত এপ্লিকেচনসমূহ
വെബ് പിന്തുണയ്ക്കുന്നു,ৱেব সমৰ্থিত
"1.വെയ്റ്റഡ് ഗ്രാഫ്, 2. തൂക്കമുള്ള ഗ്രാഫ്","1.ওজনযুক্ত গ্ৰাফ, 2. ওজনযুক্ত গ্ৰাফ"
ബന്ധിപ്പിച്ചിരിക്കുന്നു,সংযুক্ত
നന്നായി ഉണ്ടാക്കിയ ഫോർമുല,ভালদৰে বনোৱা সূত্ৰ
ഓർഡർ സെറ്റ്,অৰ্ডাৰ কৰা ছেট
"ഈർപ്പം, വെറ്റ്വെയർ","humidor, ৱেটৱেৰ"
"1. വീറ്റ്‌സ്റ്റോൺ ഇൻഡിക്കേറ്റീവ് സ്റ്റാൻഡേർഡ്, 2. വീറ്റ്‌സ്റ്റോൺ ബെഞ്ച്മാർക്ക്","1. হুইটষ্টোন ইণ্ডিকেটিভ ষ্টেণ্ডাৰ্ড, 2. হুইটষ্টোন বেঞ্চমাৰ্ক"
