Hindi,English
स्मृतिवासी स्थूल कोडांतरक,Resident  Macroassembler
स्मृतिवासी क्रमादेश वरण सूची,Resident program  Select list
स्मृतिवासी क्रमादेश,Resident program
अवशिष्‍ट त्रुटि,Residual error
अवशिष्‍ट अंकगणित,Residue arithmetic
अवशिष्‍ट जाँच,Residue check
स्मृतिवासी प्रतिरुपक,Resisdent module
प्रतिरोधक ट्राजिस्टर तर्क,Resistor transistor  Logic
मात्रक त्रुटि,Resolution error
वियोजक,Resolver
साधन अभिगम नियंत्रण सुविधा,Resource access  Control facility
साधन-नियतन,Resource  Allocation
साधन निरुपक,Resource  Descriptor
साधन प्रबंध,Resource  Management
साधन प्रबंधक,Resource manager
साधन सहभाजन,Resource sharing
साधन सहभाजी नियंत्रण,Resource sharing  Control
अनुक्रिया अवधि,Response duration
अनुक्रिया फलन,Response function
अनुक्रिया काल,Response time
पुन: प्रारंभ,Restart
पुन: प्रारंभ स्थिति,Restart condition
पुन: प्रारंभ अनुदेश,Restart instruction
पुन: प्रारंभ बिन्दु,Restart point
पुन: स्थापन,Restore
धारण अवधि जाँच,Retention period  Check
अनुयोजन,Retrofit
अनुयोजन परीक्षण,Retrofit testing
पुन: प्रयास,Retry
प्रतिगमन,Return
प्रतिगमन पता,Return address
प्रतिगमन प्रणाली,Return channel
प्रतिगमन संप्रतीक,Return character
प्रतिगमन कूट,Return code
प्रतिगमन कूट पंजी,Return code  Register
प्रतिगमित मान,Returned value
प्रतिगमन अनुदेश,Return instruction
प्रतिगमन हानि,Return loss
प्रतिगमन काल,Return period
प्रतिगमन-संदर्भ अभिलेखन,Return-to  Reference  Recording
प्रतिगमन-शून्य अभिलेखन,Return-to-zero  Recording
पुन: प्रयोज्य क्रमादेश,Reusable program
पुन: प्रयोज्य साधन,Reusable resource
पुन: प्रयोज्य नेमका,Reusable routine
उत्क्रमण फलन,Reversal function
उत्क्रम भंजन,Reverse break
उत्क्रम कैप्स्टन,Reverse capstan
उत्क्रम प्रणाल,Reverse channel
उत्क्रम प्रणाल क्षमता,Reverse channel  Capability
उत्क्रम कर्तन,Reverse clipping
उत्क्रम कूट कोश,Reverse code  Dictionary
उत्क्रम दिशा प्रवाह,Reverse direction  Flow
उत्क्रम सूचीकरण,Reverse indexing
उत्क्रम पुन:प्राप्‍ति काल,Reverse recovery  Time
उत्क्रम विडियो,Reverse video
