Assamese,Tamil
"মহকুমা, খণ্ড, খণ্ড","உட்பிரிவு, துறை, துறை"
বক্ৰ খণ্ড,வளைவு பிரிவு
আত্মসংলগ্নতা,சுய-பற்றுதல்
স্ব-সংলগ্ন অপাৰেটৰ,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
অটোজাইগাছ,தன்னியக்கமான
আধা অক্ষ,அரை அச்சு
অৰ্ধবৃত্ত,அரைவட்டம்
কংক্ৰিটৰ মেট্ৰিক্স,கான்கிரீட் அணி
অখণ্ড দ্বিঘাত,ஒருங்கிணைந்த இருபடி
সমীসমুহ,சமிஸ்முஹ்
আধা ব্যৱধান,அரை இடைவெளி
অৰ্থাৎ প্ৰধান অক্ষ,முக்கிய அச்சு என்று பொருள்
অৰ্ধ ক্ষুদ্ৰ অক্ষ,அரை சிறு அச்சு
পৃথক কৰিব পৰা বহুপদ,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
চলক পৃথকীকৰণ,மாறி பிரித்தல்
ক্ৰম,வரிசை
সূচীকৰণ নীতি,குறியீட்டு கொள்கை
ক্ৰমিক বিশ্লেষণ,தொடர் பகுப்பாய்வு
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,தொடர் மாதிரி
শ্ৰেণীগত সম্পৰ্ক,வகைப்பட்ட தொடர்பு
"শৃংখলা, শৃংখলা, শৃংখলা","தொடர், தொடர், தொடர்"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
sextant,sextant
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
"চিহ্ন, পৰিমাণ","அடையாளம், தொகை"
মেট্ৰিক্স মাৰ্কাৰ,அணி குறிப்பான்
দ্বিঘাত দ্বিঘাত চিহ্ন,இருபடி இருபடி சின்னம்
শচীন নম্বৰ,சச்சின் எண்
তাৎপৰ্য্যৰ স্তৰ,முக்கியத்துவம் நிலை
তাৎপৰ্য্য পৰীক্ষা,முக்கியத்துவம் சோதனை
উল্লেখযোগ্য নম্বৰ,குறிப்பிடத்தக்க மதிப்பெண்கள்
নম্বৰ পৰীক্ষা,மதிப்பெண் சோதனை
চিহ্ন ফলন,சின்ன செயல்பாடு
একেধৰণৰ উপবৃত্তাকাৰ,ஒத்த நீள்வட்டம்
সমজাতীয় চিত্ৰ,ஒரே மாதிரியான உருவம்
"সাদৃশ্য, উপমা","ஒற்றுமை, ஒப்புமை"
সমজাতীয় মেট্ৰিক্স,ஒரே மாதிரியான அணி
সহজ বন্ধ বক্ৰ,எளிய மூடிய வளைவு
সহজ সম্পৰ্ক,எளிய தொடர்பு
সহজ হাৰমনিক গতি,எளிய ஹார்மோனிக் இயக்கம்
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,எளிய சீரற்ற மாதிரி
"set, simplex, একপক্ষীয়, সহজ","தொகுப்பு, எளிய, ஒருபக்க, எளிய"
একমুখী এলগৰিদম,ஒரு வழி அல்காரிதம்
একক টেবুল,ஒற்றை அட்டவணை
simpson ৰ এক তৃতীয়াংশ নিয়ম,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
চিমুলেচন পদ্ধতি,உருவகப்படுத்துதல் முறை
সমকালীন অৱভেদ্য সমীকৰণ,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
একেলগে সমীকৰণ,ஒரே நேரத்தில் சமன்பாடுகள்
"চিহ্ন, sine","அடையாளம், சைன்"
"চাইন বক্ৰ, চাইন বক্ৰ","சைன் வளைவு, சைன் வளைவு"
একক,தனி
একঘেয়ামী কাৰ্য্য,சலிப்பான செயல்பாடு
অদ্ভুত অখণ্ড,ஒற்றைப்படை ஒருங்கிணைந்த
"অদ্ভুততা, অদ্ভুততা","விசித்திரம், விந்தை"
অপৰিৱৰ্তিত মেট্ৰিক্স,மாறாத அணி
অদ্ভুত সমাধান,விசித்திரமான தீர்வு
নমুনাৰ আকাৰ,மாதிரி அளவு
অদ্ভুত বিতৰণ,ஒற்றைப்படை விநியோகம்
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,பன்முக ஹெர்மிடியன் அணி
বিষমতা,மாறுபாடு
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,ஒற்றைப்படை சமச்சீர் அணி
চলক নূন্যতম কৰা,மாறியை குறைக்கிறது
"ঢাল, ঢাল, ঢাল","சாய்வு, சாய்வு, சாய்வு"
ঢালৰ গ্ৰেডিয়েণ্ট,சாய்வு சாய்வு
"বন্ধনী, চুটি বান্ধনি","அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
পোন বক্ৰ,நேரான வளைவு
বিবিধ কাৰ্য্য,இதர செயல்பாடு
সৌৰজগত,சூரிய குடும்பம்
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,சோலனாய்டல் திசையன்
"কঠিন, ভৰ, ঘনক","திட, நிறை, கனசதுரம்"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
"সমাধান, সঁজুলি","தீர்வு, கருவி"
শৃংখলা গঠন সমাধান,தொடர் வடிவம் தீர்வு
সমাধান মেট্ৰিক্স,தீர்வு அணி
ত্ৰিভুজৰ সমাধান,முக்கோணத்தின் தீர்வு
সমাধান জনসংখ্যা,தீர்வு மக்கள் தொகை
ছ&#39;নাইন বহুপদ,சோனைன் பல்லுறுப்புக்கோவை
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
আকাশ বক্ৰ,வான வளைவு
অভিভাৱক ছেট,பெற்றோர் தொகுப்பு
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,உள்ளூர் தொடர்பு வரைபடம்
নিৰ্দিষ্ট ৰৈখিক গোট,குறிப்பிட்ட நேரியல் குழு
নিৰ্দিষ্ট উলম্ব গোট,குறிப்பிட்ட செங்குத்து குழு
