Gujarati,Tamil
"1.ટેલિફોન, 2.ટેલિફોન","1.தொலைபேசி, 2.தொலைபேசி"
ટેલિફોનિક,தொலைபேசி
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
ટેલીપ્રોસેસિંગ,தொலைச் செயலாக்கம்
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
ટેલેક્સ,டெலக்ஸ்
"1.ટ્રેપ દૂર, 2.ટેલનેટ","1.trap away, 2.telnet"
"1.ગરમી, 3.તાપમાન","1.வெப்பம், 3.வெப்பநிலை"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
દસનું પૂરક,பத்தின் நிரப்பு
ટેરા બાઈટ,டெரா பைட்
ટેરા ફોલોપ્સ,டெர்ரா ஃபாலோப்ஸ்
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1.એન્ડ નોડ, 2.ટર્મિનલ નોડ","1.முடிவு முனை, 2.முனை முனை"
ટર્મિનલ વિન્ડો,முனைய சாளரம்
અંત,முடிவு
ટ્રાઇ-બેઝ,முப்படை
ત્રણ આધાર કામગીરી,மூன்று அடிப்படை செயல்பாடு
પરીક્ષણ,சோதனை
પરીક્ષણ કવરેજ,சோதனை கவரேஜ்
પરીક્ષણ અમલ,சோதனை செயல்படுத்தல்
ટેસ્ટ ડેટા,சோதனை தரவு
"1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી","1.உரை, 2. படிப்பு பொருள்"
ટેક્સ્ટ બોક્સ,உரை பெட்டி
ટેક્સ્ટ કર્સર,உரை கர்சர்
ટેક્સ્ટ એડિટર,உரை திருத்தி
ટેક્સ્ટ ફાઇલ,உரை கோப்பு
અભ્યાસક્રમ,பாடத்திட்டம்
ટેક્સ્ટ પ્રોસેસિંગ,உரை செயலாக்கம்
સ્પીચ-ટેક્સ્ટ (TTS),பேச்சு-உரை (TTS)
ટેક્સચર મેપિંગ,அமைப்பு மேப்பிங்
"1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર","1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்"
થર્મલ સીલર,வெப்ப முத்திரை வெப்ப
"1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી","1.Printer Thin Film Memory, 2.Thin Film Memory"
(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT),(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT)
"1.જેમિંગ, 2.હેશિંગ","1.ஜெமிங், 2.ஹேஷிங்"
દોરાની બંગડી,நூல் வளையல்
થ્રેડીંગ,த்ரெடிங்
"1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક","1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு"
પ્રવાહ ક્ષમતા,ஓட்டம் திறன்
સમયની જટિલતા,நேரம் சிக்கலானது
ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
સમય ફ્રેમ,கால அளவு
તે જ સમયે,அதே நேரத்தில்
"1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન","1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்"
સમય પુરો,நேரம் முடிந்தது
"1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન","1.அழைப்பு, 2.கால் அளவீடு"
સમય શ્રેણી,நேரத் தொடர்
"1. સમય વિભાજન, 2. સમય વહેંચણી","1. நேரப் பிரிவு, 2. நேரம் பகிர்வு"
સમય શેરિંગ સિસ્ટમ,நேர பகிர்வு அமைப்பு
કૉલ પગલું,அழைப்பு படி
સમય રેખાકૃતિ,நேர வரைபடம்
પાત્ર,பாத்திரம்
ટૉગલ,மாற்று
ટૉગલ ચાલ,மாற்று நகர்வு
"1.પ્રતીક, 2.ટોકન","1. சின்னம், 2. சின்னம்"
ટોકન બસ,டோக்கன் பஸ்
ટોકન બસ,டோக்கன் பஸ்
ટોકન બસ નેટવર્ક,டோக்கன் பஸ் நெட்வொர்க்
"1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ","1.சின்ன வளையம், 2.சின்ன வளையம்"
ટોકન વાટાઘાટો,டோக்கன் பேச்சுவார்த்தை
"1.ટૂલ્સ, 2.ટૂલ્સ","1.கருவிகள், 2.கருவிகள்"
ટોચનો પગ,மேல்-கால்
ટોચના પગની ડિઝાઇન,மேல் கால் வடிவமைப்பு
"1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો","1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்"
"1. સ્થાન, 2. સ્થાન વિજ્ઞાન","1. இடம், 2. இருப்பிட அறிவியல்"
ટચ પેડ્સ,தொடு பட்டைகள்
ટચ સ્ક્રીન,தொடு திரை
"1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ","1.குறி, 2.குறி, 3.தேடுதல்"
ટ્રેસીંગ,தடமறிதல்
"1.વે, 2.પાથ, 3.લીક","1.வழி, 2.பாதை, 3.கசிவு"
"1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક","1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்"
પાથ ટેપ,பாதை நாடா
"1.અનુસરો, 2.અનુસરો","1.பின்தொடர், 2.பின்தொடர்"
"1. અનુસરો, 2. અનુસરો","1. பின்பற்றவும், 2. பின்பற்றவும்"
માર્ગ,பாதை
"1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ","1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்"
"1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ","1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு"
"1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ","1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு"
"1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો","1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு"
ટ્રાન્સડ્યુસર,மின்மாற்றி
ટ્રાન્સફર દર,பரிமாற்ற விகிதம்
ટ્રાન્સફર સમય,பரிமாற்ற நேரம்
રૂપાંતર,மாற்றம்
ક્ષણિક ભૂલ,தற்காலிக பிழை
સંક્રમણ સમયગાળો,நிலைமாற்ற காலம்
"1. સંક્રમણ, 2. અયનકાળ","1. மாற்றம், 2. சங்கிராந்தி"
સાંસર્ગિક,தொற்றும் தன்மை கொண்டது
સંક્રમિત,நோய்த்தொற்றுக்கு உள்ளானவர்
"1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન","1.மொழிபெயர்ப்பு, 2.மொழிபெயர்ப்பு, 3.விளக்கம்"
