Malayalam,Punjabi
സ്പെക്ട്രം രൂപപ്പെടുത്തൽ,ਸਪੈਕਟ੍ਰਮ ਸ਼ਿਪਿੰਗ
സംസാര നിലവാരം,ਬੋਲਣ ਦੇ ਦੋਸ਼
സംഭാഷണം ചാനൽ,ਸਪੀਚ ਚੈਨਲ
സംഭാഷണ കംപ്രഷൻ,ਸਪੀਚ ਕੰਪਰੈਸ਼ਨ
സ്പീച്ച് എൻകോഡിംഗ്,ਸਪੀਚ ਇੰਕੋਡਿੰਗ
സംഭാഷണ തിരിച്ചറിയൽ,ਭਾਸ਼ਣ ਪਛਾਣ
നൂല്ക്കുക,ਸਪਿਨ
സര്പ്പിള,ਸਪਿਰਲ
സ്ലിഷിംഗ്,ਸਪਲਿਕ
സ്പ്പിറ്റർ,ਸਪਲਿਟਰ
സ്പൂൾ,ਸਪੂਲ
ചിതറിയ,ਛੂਤਕਾਰੀ
സ്പോട്ട് ബീമുകൾ,ਸਪਾਟ ਬੀਮ
സ്പ്രെഡ് ഷീറ്റ്,ਸਮਾਜੀ ਸ਼ੀਟ
"ഭ്രാന്തൻ, ഹാർമോണിക് വികിരണം",ਉਤਸ਼ਾਹੀ ਅਤੇ ਹਾਰਮੋਨਿਕ ਰੇਡੀਏਸ਼ਨ
സ്പൂസിയസ് സൈഡ്ബാൻഡ് ആവൃത്തികൾ,ਉਤਸ਼ਾਹੀ ਸਾਈਡਬੈਂਡ ਬਾਰੰਬਾਰਤਾ
ചൂഷണം ചെയ്ത വീഡിയോ,ਨਿਚੋੜਿਆ ਵੀਡੀਓ
മുദവയ്ക്കുക,ਮੋਹਰਿੰਗ
അടിസ്ഥാന സോഫ്റ്റ്വെയർ,ਸਟੈਂਡਰਡ ਸਾੱਫਟਵੇਅਰ
മാനവസ്ഥകേശ്ദം,ਮਾਨਕੀਕਰਨ
സ്റ്റാൻഡ് ബൈ,ਨਾਲ ਖਲੋਣਾ
സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ,ਸਟੈਂਡਬਾਏ ਉਪਕਰਣ
സ്റ്റാൻഡിംഗ് തരംഗം,ਖੜ੍ਹੇ ਲਹਿਰ
സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം,ਖੜ੍ਹੇ ਲਹਿਰ ਦਾ ਅਨੁਪਾਤ
ടോർക്ക് ആരംഭിക്കുന്നു,ਟਾਰਕ ਦੀ ਸ਼ੁਰੂਆਤ
ആരംഭിക്കുക-നിർത്തുക,ਸਟਾਰਟ-ਸਟਾਪ
സ്ഥിതിവിവരകം,ਸਥਿਰ
സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി,ਅੰਕੜਾ ਵਿਧੀ
പദവി,ਸਥਿਤੀ
നില സൂചന,ਸਥਿਤੀ ਦਾ ਸੰਕੇਤ
സ്ഥിരമായ,ਸਥਿਰ
സ്റ്റീരിയോ,ਸਟੀਰੀਓ
സ്റ്റീരിയോ ബാലൻസ്,ਸਟੀਰੀਓ ਬੈਲੰਸ
സ്റ്റീരിയോ എൻകോഡർ,ਸਟੀਰੀਓ ਏਨਕੋਡਰ
സ്റ്റീരിയോ ജനറേറ്റർ,ਸਟੀਰੀਓ ਜਰਨੇਟਰ
സ്റ്റീരിയോ മോഡ്,ਸਟੀਰੀਓ ਮੋਡ
സ്റ്റീരിയോ ട്രാൻസ്മിഷൻ,ਸਟੀਰੀਓ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
സ്റ്റീരിയോഫോണിക് സൗണ്ട് പുനരുൽപാദനം,ਸਟੀਰੀਓਫੋਨਿਕ ਸਾ sound ਂਡ ਪ੍ਰਜਨਨ
സര്യാലഫോണി,ਸਟੀਰੀਫੋਨ
സ്റ്റീരിയോസ്കോപ്പി,ਸਟੀਰੀਓਸਕੋਪੀ
ഇപ്പോഴും ചിത്രം,ਅਜੇ ਵੀ ਤਸਵੀਰ
ഉത്തേജനം,ਉਤੇਜਨਾ
സ്റ്റോപ്പ്ബാൻഡ്,ਸਟਾਪਬੈਂਡ
ശേഖരണം,ਸਟੋਰੇਜ
സംഭരണ ​​ബാറ്ററി റൂം,ਸਟੋਰੇਜ ਬੈਟਰੀ ਕਮਰਾ
സംഭരണ ​​ഉപകരണം,ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ
സ്ട്രാറ്റോസ്ഫിയർ,ਸਟ੍ਰੈਟੋਸਫਾਇਰ
സ്ട്രീമിംഗ്,ਸਟ੍ਰੀਮਿੰਗ
പരത്തുക,ਖਿੱਚੋ
സ്ട്രിംഗ്,ਸਤਰ
ഘടനാപരമായ,Struct ਾਂਚਾਗਤ
സ്റ്റുഡിയോ ബ്ലോക്ക്,ਸਟੂਡੀਓ ਬਲਾਕ
സ്റ്റുഡിയോ സെന്റർ,ਸਟੂਡੀਓ ਸੈਂਟਰ
സ്റ്റുഡിയോ ലൈറ്റിംഗ്,ਸਟੂਡੀਓ ਲਾਈਟਿੰਗ
സ്റ്റുഡിയോ മോണിറ്ററുകൾ,ਸਟੂਡੀਓ ਮਾਨੀਟਰ
സ്റ്റൈലസ്,ਸਟਾਈਲਸ
സബ്ബാൻഡ് എൻകോഡിംഗ്,ਸਬਬੈਂਡ ਇੰਕੋਡਿੰਗ
ഉപദായക മാസ്കിംഗ്,ਸਬ-ਐਂਡ ਟੌਕਿੰਗ
സബ്ബാൻഡ് സാമ്പിളുകൾ,ਸਬ-ਐਂਡ ਨਮੂਨ ਨਮੂਨ
സബ്നെറ്റ്,ਸਬਨੈੱਟ
സബ്പ്ലൈംഗ്,ਸਬਸੈਂਪਲਿੰਗ
വരികൾ,ਗਾਹਕ
പെട്ടെന്നുള്ള അയോണോസ്ഫിയർ അസ്വസ്ഥത,ਅਚਾਨਕ ਆਇਯੋਸਫਾਇਰ ਗੜਬੜੀ
സൺ സ്പോട്ട് പ്രവർത്തനം,ਸਨ ਸਪਾਟ ਐਕਟੀਵਿਟੀ
സൂപ്പർ പവർ ട്രാൻസ്മിറ്റർ,ਸੁਪਰ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ
സൂപ്പർ സാമ്പിൾ,ਸੁਪਰ ਨਮੂਨਾ
സൂപ്പർ സോക്കറ്റ്,ਸੁਪਰ ਸਾਕਟ
സൂപ്പർഹീറ്റ് നീരാവി,ਸੁਪਰਹੀਡ ਭਾਫ
സൂപ്പർഹീരെൻറെ,ਸੁਪਰਹਿਰੀਟਰੋਡੀਅਨ
സൂപ്പർഹീരെൻറെ കൺവെർട്ടർ,ਸੁਪਰਹੀਡੀਨੀ ਕਨਵਰਟਰ
സൂപ്പർഹീരെറ്റെൻ റിസീവർ,ਸੁਪਰਹਿਰੀਡੀਨੀ ਰੀਸੀਵਰ
സൂപ്പർപോസ്ഡ് (നിലവിലുള്ളത്),ਬਹੁਤ ਜ਼ਿਆਦਾ (ਮੌਜੂਦਾ)
അതിശയുമ്പോക്കൽ,ਸੁਪਰਿਸ਼ਨ
അതിശയമം,ਸੁਪਰਪੋਜ਼ੀਸ਼ਨ
സൂപ്പർസോണിക്,ਸੁਪਰਸੋਨਿਕ
നാളം,ਸਪਲਾਈ ਨਲੀ
അടിച്ചമർത്തൽ ഗ്രിഡ്,ਦਬਾਅ ਗਰਿੱਡ
ഉപരിതല ശബ്ദം,ਸਤਹ ਸ਼ੋਰ
ഉപരിതല തരംഗം,ਸਤਹ ਵੇਵ
സർഫിംഗ്,ਸਰਫਿੰਗ
പരര്ജീസം,ਵਾਧਾ
ചുറ്റുപാടിൽ,ਮਾਹੌਲ
സാധ്യത,ਸੰਵੇਦਨਸ਼ੀਲ
സാധ്യത,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
താൽക്കാലികമായി നിർത്തിവച്ചിരിക്കുന്നു,ਮੁਅੱਤਲ ਕੀਤਾ ਗਿਆ
സ്വാപ്പ്,ਸਵੈਪ
സ്വീപ്പ് സർക്യൂട്ട്,ਸਵੀਪ ਸਰਕਟ
മാറുക,ਸਵਿੱਚ
സ്വിച്ച് ബോർഡ്,ਸਵਿੱਚ ਬੋਰਡ
നിയന്ത്രണ യൂണിറ്റിൽ മാറുക,ਕੰਟਰੋਲ ਯੂਨਿਟ ਤੇ ਬਦਲੋ
മാറുക,ਬਦਲਣਾ
ചിഹ്ന നിരക്ക്,ਪ੍ਰਤੀਕ ਰੇਟ
സമമിതി,ਸਮਮਿਤੀ
സമന്വയിപ്പിക്കുക (സമന്വയിപ്പിക്കുന്നു),ਸਿੰਕ (ਸਮਕਾਲੀ)
സമന്വയ പൾസ്,ਸਿੰਕ ਪਲਸ
സമ സമന്വയ കൈമാറ്റം,ਸਿੰਕ ਟ੍ਰਾਂਸਫਰ
സമന്വയം,ਸਮਕਾਲੀ
സമന്വയിപ്പിച്ചു,ਸਮਕਾਲੀ
സമന്വയം,ਸਮਕਾਲੀ
സമന്വയ മോട്ടോർ,ਸਮਕਾਲੀ ਮੋਟਰ
സയ്നേജിക്,ਸਿੰਕ
സൈനജിസ്റ്റിസം,ਸਿਨੇਰੈਗਿਸਟਿਕ
സമന്വയം,ਸਹਿਯੋਗੀ
വാക്വപരിപാലനം,ਸਿੰਡੀਕਟਿਕ
സ്നാനക്സ്,ਸਿੰਟੈਕਸ
വാക്യഘടന പിശക്,ਸਿੰਟੈਕਸ ਗਲਤੀ
സിന്തസൈസർ,ਸਿੰਥੇਸਿਜ਼ਰ
സിന്തസെസർ കാർഡുകൾ,ਸਿੰਥੇਸਾਈਜ਼ਰ ਕਾਰਡ
ഏര്പ്പാട്,ਸਿਸਟਮ
സിസ്റ്റം ആർക്കിടെക്ചർ,ਸਿਸਟਮ ਆਰਕੀਟੈਕਚਰ
സിസ്റ്റം ഡിസൈൻ,ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ
സിസ്റ്റം മെനു,ਸਿਸਟਮ ਮੇਨੂ
ടാഗ്,ਟੈਗ
തിരികെ സംസാരിക്കുക,ਵਾਪਸ ਗੱਲ
ടേപ്പ്,ਚੇਪੀ
ടേപ്പ് റെക്കോർഡർ,ਟੇਪ ਰਿਕਾਰਡਰ
ടേപ്പ് സ്ലൈസിംഗ്,ਟੇਪ ਕੱਟਣਾ
ടാപ്പുചെയ്തു,ਟੇਪਰਡ
ലക്ഷം,ਟੀਚਾ
ചുങ്കവിഹിതം,ਟੈਰਿਫ
ടാസ്ക് ബാർ,ਟਾਸਕ ਬਾਰ
സാങ്കേതികമായ,ਤਕਨੀਕੀ
സാങ്കേതിക വെല്ലുവിളി,ਤਕਨੀਕੀ ਚੁਣੌਤੀ
സാങ്കേതിക സവിശേഷതകൾ,ਤਕਨੀਕੀ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
സാങ്കേതിക മാർഗ്ഗനിർദ്ദേശങ്ങൾ,ਤਕਨੀਕੀ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼
സാങ്കേതിക പാരാമീറ്റർ,ਤਕਨੀਕੀ ਪੈਰਾਮੀਟਰ
സാങ്കേതിക നിലവാരം,ਤਕਨੀਕੀ ਗੁਣ
സാങ്കേതിക സ്നാഗ്,ਤਕਨੀਕੀ ਸਨੈਗ
സന്വദായം,ਤਕਨੀਕ
സാങ്കേതിക നിയന്ത്രണം,ਤਕਨੀਕੀ ਰੋਕਥਾਮ
സാങ്കേതികവിദ,ਟੈਕਨੋਲੋਜੀ
ടെക്നോളജി വിലയിരുത്തൽ,ਟੈਕਨੋਲੋਜੀ ਮੁਲਾਂਕਣ
ടെലികാസ്റ്റ്,ਟੈਲੀਕਾਬਿੰਗ
ടെലിസൈൻ,ਟੈਲੀਸਾਈਨ
ടെലിഗ്രാഫി,ਤਾਰ
ടെലിമാന്ത്സ്,ਟੈਲੀਮੈਟਿਕਸ
ടെലിക്കൊന്നിടല്,ਟੈਲੀਮੇਟਰਿੰਗ
ടെലിഫോണ്,ਟੈਲੀਫੋਨ
ടെലിടെക്സ്റ്റ്,ਟੈਲੀਟੈਕਸਟ
ദൂരദര്ശന്,ਟੈਲੀਵੀਜ਼ਨ
താപനില,ਤਾਪਮਾਨ
താപനില നിയന്ത്രണം,ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ
താൽക്കാലിക,ਅਸਥਾਈ
താൽക്കാലിക മാനേജുമെന്റ്,ਅਸਥਾਈ ਪ੍ਰਬੰਧਨ
താൽക്കാലിക ആവർത്തനം,ਅਸਥਾਈ ਰਿਡੰਡੈਂਸੀ
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,ਲਚੀਲਾਪਨ
പറ്റം,ਤੰਬੂ
Terbyte (tb),Terbyte (tb)
അതിതീവ്രമായ,ਅਖੀਰੀ ਸਟੇਸ਼ਨ
ടെർമിനൽ അഡാപ്റ്ററുകൾ,ਟਰਮੀਨਲ ਅਡੈਪਟਰ
ടെർമിനൽ ഉപകരണങ്ങൾ,ਟਰਮੀਨਲ ਉਪਕਰਣ
അവസാനിപ്പിക്കുക,ਬੰਦ ਕਰਨਾ
പ്രതിരോധം അവസാനിപ്പിക്കൽ,ਵਿਰੋਧ ਖਤਮ ਕਰਨਾ
അവസാനിപ്പിക്കല്,ਸਮਾਪਤੀ
ടെർമിനേറ്റർ,ਟਰਮੀਨੇਟਰ
ടെറൈൻ പ്രൊഫൈലുകൾ,ਟੈਰੇਨ ਪ੍ਰੋਫਾਈਲ
ടെർഷ്യറി വിൻഡിംഗ്,ਤੀਸਰੀ ਹਵਾ
പരീക്ഷണസന്വദായം,ਟੈਸਟ
ടെസ്റ്റ് ഡാറ്റ,ਟੈਸਟ ਡੇਟਾ
പരീക്ഷിക്കുക ചിത്രം,ਟੈਸਟ ਚਿੱਤਰ
ടെസ്റ്റ് സിഗ്നൽ,ਟੈਸਟ ਸਿਗਨਲ
ശ്രദ്ധാപൂര്വ്,ਟੈਸਟਰ
പരിശോധന,ਟੈਸਟਿੰਗ
ടെസ്റ്റുകളും അളവും,ਟੈਸਟ ਅਤੇ ਮਾਪ
താപ ശബ്ദം,ਥਰਮਲ ਸ਼ੋਰ
താപ ഓവർലോഡ് റിലേ,ਥਰਮਲ ਓਵਰਲੋਡ ਰੀਲੇਅ
തെർമിക് റെക്റ്റൈഫിയർ,ਥ੍ਰਿਮਨੀਅਨਿਕ ਰੀਕ੍ਰਿਫਾਇਰ
തെർമോകോൾ,ਥਰਮੋਕੌਪਲ
ഉഷ്ണമാപിനി,ਥਰਮਾਮੀਟਰ
തെർമോസ്റ്റാറ്റ്,ਥਰਮੋਸਟੇਟ
വിരലുറ,ਥਿੰਬਲ
സമഗ്രമായ ഫിലമെന്റ്,ਥੋਰਿਆਇਟਡ ਤੰਦੂਰ
ഇഴ,ਧਾਗਾ
മൂന്ന് ഘട്ടം വിതരണം,ਤਿੰਨ ਪੜਾਅ ਦੀ ਸਪਲਾਈ
മൂന്ന് ഘട്ടം ട്രാൻസ്ഫോർമർ,ਤਿੰਨ ਪੜਾਅ ਦੇ ਟ੍ਰਾਂਸਫਾਰਮਰ
ഉമ്മറം,ਥ੍ਰੈਸ਼ੋਲਡ
തൊണ്ട മൈക്രോഫോൺ,ਗਲੇ ਮਾਈਕ੍ਰੋਫੋਨ
ഉരട്ടിയ,ਜ਼ੋਰ
തൈരാട്രോൺ,ਥਾਈਰਾਟਰੋਨ
തൈറിസ്റ്റാർ,ਥਾਈਅਰਿਸਟੋਰ
ചായം,ਝੁਕਾਅ
തിക്കു,ਟੈਂਬਰ
കാലം,ਸਮਾਂ
സമയ അടിസ്ഥാനം,ਟਾਈਮ ਬੇਸ
സമയ കോഡ്,ਟਾਈਮ ਕੋਡ
സമയം സ്ഥിരത,ਸਮਾਂ ਨਿਰੰਤਰ
സമയ കാലതാമസം,ਸਮਾਂ ਦੇਰੀ
സമയ ഡൊമെയ്ൻ,ਸਮਾਂ ਡੋਮੇਨ
സമയ സാമ്പിൾ,ਸਮੇਂ ਦਾ ਨਮੂਨਾ
സമയം നീണ്ടുനിൽക്കുന്ന സമയം,ਵਸਨੀ
ടൈമറിന്,ਟਾਈਮਰ
ശീർഷക ബാർ,ਟਾਈਟਲ ਬਾਰ
മോഷനും ഫ്രോ മോഷനും,ਨੂੰ ਅਤੇ ਵਾਪਸ ਮੋਸ਼ਨ
ടോഗിൾ സ്വിച്ച്,ਟੌਗਲ ਸਵਿਚ
ടോക്കൺ റിംഗ് നെറ്റ്വർക്ക്,ਟੋਕਨ ਰਿੰਗ ਨੈਟਵਰਕ
സഹിഷ്ണുത,ਸਹਿਣਸ਼ੀਲਤਾ
സ്വര നിയന്ത്രണം,ਟੋਨ ਕੰਟਰੋਲ
ടൂൾ ബാർ,ਟੂਲ ਬਾਰ
ഉപകരണങ്ങൾ,ਸੰਦ
പല്ലുള്ള ഗിയറിംഗ്,ਦੰਦ
ടോപ്പോളജി,ਟੋਪੋਲੋਜੀ
ടെറോഡൽ വിൻഡിംഗ്,ਟੋਰੋਇਡਲ ਵਿੰਡਿੰਗ
ടോർക്,ਟਾਰਕ
മൊത്തം ഗുണനിലവാര മാനേജുമെന്റ് (TQM),ਕੁਲ ਗੁਣਵਤਾ ਪ੍ਰਬੰਧਨ (ਟੀਕਿਯੂਐਮ)
മൊത്തം,ਕੁਲਾਈਜ਼ਰ
ഗോപുരം,ਟਾਵਰ
കൃഷിക്കാരന്,ਟ੍ਰੇਸਰ
നിലവാരകരമായ,ਟਰੇਸਿੰਗ
പാത,ਟਰੈਕ
ട്രാക്ക് ബോൾ,ਟਰੈਕ ਬਾਲ
ട്രാക്കിംഗ്,ਟਰੈਕਿੰਗ
ട്രാഫിക് മാനേജുമെന്റ്,ਟ੍ਰੈਫਿਕ ਪ੍ਰਬੰਧਨ
ഇടപാട് ഫയൽ സിസ്റ്റം,ਟ੍ਰਾਂਜੈਕਸ਼ਨਲ ਫਾਈਲ ਸਿਸਟਮ
ട്രാൻസ്കോഡ്,ਟ੍ਰਾਂਸਕੋਡ
പിരിവ്,ਟ੍ਰਾਂਸਡਿ cer ਸਰ
ത്രിസഞ്ചി,ਟ੍ਰੇਸੀਵਰ
സവിശേഷതകൾ കൈമാറുക,ਗੁਣਾਂ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ
കൈമാറ്റം പ്രവർത്തനം,ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ
ട്രാൻസ്ഫോർമൂർ,ਟਰਾਂਸਫਾਰਮਰ
ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ,ਟਰਾਂਸਫਾਰਮਰ ਰੀਟੇਅਰ
ട്രാൻസ്ഫോർമർ ട്രോളി,ਟ੍ਰਾਂਸਫਾਰਮਰ ਟਰਾਲੀ
ക്ഷരികന്,ਅਸਥਾਈ
ക്ഷണികമായ കോഡിംഗ്,ਅਸਥਾਈ ਕੋਡਿੰਗ
ക്ഷണിക പിശക്,ਅਸਥਾਈ ਗਲਤੀ
ക്ഷണികമായ സ്വിച്ചിംഗ്,ਅਸਥਾਈ ਸਵਿਚਿੰਗ
ട്രാൻസിസ്റ്റോർ,ਟ੍ਰਾਂਸਿਸਟੋਰ
വിവർത്തനം,ਅਨੁਵਾਦ
വിവര്ത്തകന്,ਅਨੁਵਾਦਕ
പകർച്ച,ਸੰਚਾਰ
ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്,ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਟਰਫੇਸ
ട്രാൻസ്മിഷൻ ലൈൻ,ਪ੍ਰਸਾਰਣ ਲਾਈਨ
പ്രക്ഷേപണ നഷ്ടം,ਪ੍ਰਸਾਰਣ ਦਾ ਨੁਕਸਾਨ
ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ,ਪ੍ਰਸਾਰਣ ਸਟੂਡੀਓ
സംരംഭ,ਟ੍ਰਾਂਸਮੀਟਰ
ട്രാൻസ്മിറ്റർ കൺട്രോളർ,ਟ੍ਰਾਂਸਮਿਮਟਰ ਕੰਟਰੋਲਰ
ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി,ਪਰਿਵਰਤਨ ਦੀ ਦੇਖਭਾਲ
ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക,ਤਬਾਦਲਾ ਕਰੋ
ആന്റിനയെ മറികടക്കുന്നു,ਐਂਟੀਨਾ ਸੰਚਾਰਿਤ
ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു,ਐਂਟੀਨਾ ਲਾਭ ਸੰਚਾਰਿਤ
ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു,ਸੰਚਾਰਿਤ ਬਾਰੰਬਾਰਤਾ
ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ,ਪ੍ਰਸਾਰਿਤ ਸਟੇਸ਼ਨ
കടലാസ്,ਟ੍ਰਾਂਸਪੋਂਡਰ
ട്രപാറ്റ് ഡയോഡ്,Trapptt diode
യാത്രാ തരംഗം,ਯਾਤਰਾ ਦੀ ਲਹਿਰ
ട്രെല്ലിസ് ഡീകോഡിംഗ്,ਟ੍ਰੇਲਿਸ ਡੀਕੋਡਿੰਗ
"തോട്, കൺട്യൂട്ട്",ਖਾਈ ਅਤੇ ਮੱਥਾ ਟੇਕਣਾ
ട്രിഗർ സർക്യൂട്ട്,ਟਰਿੱਗਰ ਸਰਕਟ
ട്രിം,ਟ੍ਰਿਮ
ട്രിം ചെയ്യുന്നു,ਟ੍ਰਿਮਿੰਗ
സൈനികമായ,ਤ੍ਰਿਪੋ
ട്രോപോസ്ഫിയർ,ਟ੍ਰੋਪੋਸਫੀਆਰ
വെട്ടിച്ചുരുട്ടല്,ਛਾਂਟੀ
സത്യ പട്ടിക,ਸੱਚ ਟੇਬਲ
ട്യൂൺ ചെയ്തു,ਟਿ ed ਨਡ
ട്യൂണർ,ਟਿ er ਨਰ
ട്യൂണിംഗ്,ਟਿ ing ਨਿੰਗ
തുരങ്ക ഡയോഡ്,ਸੁਰੰਗ ਡਿਓਡ
ടണലിംഗ്,ਟਨਲਿੰਗ
മാനേജുമെന്റിന് ചുറ്റും തിരിയുക,ਪ੍ਰਬੰਧਨ ਦੇ ਦੁਆਲੇ ਮੁੜੋ
പട്ടിക തിരിക്കുക,ਟੇਬਲ ਚਾਲੂ ਕਰੋ
ട്വീറ്റർ,ਟਵੀਟਰ
വളച്ചൊടിച്ച,ਮਰੋੜਿਆ
വളച്ചൊടിച്ച ജോഡി കേബിൾ,ਮਰੋੜਿਆ ਜੋੜਾ ਕੇਬਲ
അസന്തുലിതമായ ഓഡിയോ ലൈൻ,ਅਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ
വോൾട്ടേജിന് കീഴിൽ,ਵੋਲਟੇਜ ਦੇ ਅਧੀਨ
നിഷേധിക്കൽ,ਜਲਦਬਾਜ਼ੀ
യൂണിവേഴ്സൽ ഗേറ്റ്,ਯੂਨੀਵਰਸਲ ਗੇਟ
യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്,ਯੂਨੀਵਰਸਲ ਨੈਟਵਰਕ
അസഹനീയമായ ഫിൽട്ടർ,ਅਣਜੂਬੂਤ ਫਿਲਟਰ
യുപി കൺവെർട്ടർ,ਅਪ ਕਨਵਰਟਰ
ഉപ്തം,ਅਪਲਿੰਕ
അപ്ലോഡുചെയ്യുക,ਅਪਲੋਡ ਕਰੋ
ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
മൂല്യവർദ്ധിത സേവനങ്ങൾ,ਮੁੱਲ ਸ਼ਾਮਿਲ ਸੇਵਾਵਾਂ
വരൻമന്റ് ഡയോഡ്,ਵਰਕਟਰ ਡਿਓਡ
വേരിയബിൾ,ਵੇਰੀਏਬਲ
വേരിയബിൾ ഏരിയ സൗണ്ട് ട്രാക്ക്,ਵੇਰੀਏਬਲ ਖੇਤਰ ਆਵਾਜ਼ ਦੀ ਭਾਲ
വേരിയബിൾ ഡാറ്റ റേറ്റ് കംപ്രഷൻ,ਵੇਰੀਏਬਲ ਡਾਟਾ ਰੇਟ ਸੰਕੁਚਨ
വേരിയബിൾ ഡെൻസിറ്റി സൗണ്ട് ട്രാക്ക്,ਵੇਰੀਏਬਲ ਡੈਨਸਿਟੀ ਆਵਾਜ਼ ਦੀ ਭਾਲ
വേരിയബിൾ output ട്ട്പുട്ട് ഡാറ്റ നിരക്ക്,ਵੇਰੀਏਬਲ ਆਉਟਪੁੱਟ ਡਾਟਾ ਰੇਟ
വെക്റ്റർ,ਵੈਕਟਰ
വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ,ਵੈਕਟਰ ਰੁਕਾਵਟ ਮੀਟਰ
വെക്റ്റർ നെറ്റ്വർക്ക് അനലൈസർ,ਵੈਕਟਰ ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
പ്രകാശത്തിന്റെ വേഗത,ਰੋਸ਼ਨੀ ਦਾ ਵੇਗ
വെന്റിറ്റ് ബോക്സ്,ਵੇਨਡ ਬਾਕਸ
വൈദഗ്ദ്ധ്യം,ਬਹੁਪੱਖਤਾ
ഭാഷം,ਵਰਜਨ
ലംബ തലം,ਲੰਬਕਾਰੀ ਜਹਾਜ਼
