Telugu,Marathi
స్ట్రోక్ ఎడ్జ్  అవకతవకలు,स्ट्रोकची धार  अनियमितता
స్ట్రోక్ వెడల్పు,स्ट्रोक रुंदी
గట్టిగా కనెక్ట్ చేయబడింది,जोरदार कनेक्ट केलेले
నిర్మాణ  ఇండక్షన్,स्ट्रक्चरल  प्रेरण
నిర్మాణం,रचना
నిర్మాణాత్మక విశ్లేషణ,संरचित विश्लेषण
నిర్మాణాత్మక కోడింగ్,संरचित कोडिंग
నిర్మాణాత్మక  భాష,संरचित  इंग्रजी
నిర్మాణాత్మక  ప్రోగ్రామింగ్,संरचित  प्रोग्रामिंग
నిర్మాణాత్మక వ్యవస్థ  విశ్లేషణ,संरचित प्रणाली  विश्लेषण
నిర్మాణాత్మక వేరియబుల్  (రికార్డు),संरचित चल  (विक्रम)
నిర్మాణం  వ్యక్తీకరణ,रचना  अभिव्यक्ती
స్ట్రక్చర్ ఫ్లోచార్ట్,स्ट्रक्चर फ्लोचार्ट
నిర్మాణ సభ్యుడు,रचना सदस्य
శ్రేణుల నిర్మాణం,अ‍ॅरेची रचना
స్టబ్,स्टब
స్టబ్ కార్డ్,स्टब कार्ड
అక్షర నింపడం,स्टफिंग कॅरेक्टर
స్టంట్ బాక్స్,स्टंट बॉक्स
స్టైలస్,स्टाईलस
స్టైలస్ ప్రింటర్,स्टाईलस प्रिंटर
సబ్ బ్లాక్,सब ब्लॉक
సబ్‌చానెల్,सबचेनेल
సబ్‌కమాండ్,सबकॉमांड
సబ్‌డేటాబేస్,सबडाटाबेस
సబ్ఫీల్డ్,सबफिल्ड
సబ్‌జెనరేషన్,सबजेनरेशन
సబ్లిస్ట్,Sublist
సబ్ లూప్,सब लूप
సబ్‌మాట్రిక్స్,सबमॅट्रिक्स
సబ్‌మోడ్యులర్ దశ,सबमोड्युलर फेज
సబ్-నైక్విస్ట్  నమూనా,उप-नवी  नमुना
సబ్‌పారామీటర్,सबपॅरामीटर
ఉపప్రోగ్రామ్,सबप्रोग्राम
సబ్రేకర్సివ్  సోపానక్రమం,Subrecursive  पदानुक्रम
సబ్‌ట్రౌటిన్,सबरूटिन
సబ్‌ట్రౌటిన్ కాల్,सबरूटिन कॉल
సబ్‌ట్రౌటిన్ లైబ్రరీ,सब्रूटिन लायब्ररी
సబ్‌ట్రౌటిన్  ప్రకటన,सबरूटिन  विधान
సబ్‌స్కీమా,सबचेमा
సబ్‌స్క్రిప్ట్,सबस्क्रिप्ट
సబ్‌స్క్రిప్ట్ అక్షరం,सबस्क्रिप्ट वर्ण
సబ్‌స్క్రిప్ట్ జాబితా,सबस्क्रिप्ट यादी
సబ్‌స్క్రిప్ట్ వేరియబుల్,सबस्क्रिप्ट व्हेरिएबल
సబ్ సెమిగ్రూప్,सब सेमी ग्रुप
ఉప క్రమం,उप अनुक्रम
ప్రత్యామ్నాయం  పాత్ర,पर्याय  वर्ण
ప్రత్యామ్నాయం,प्रतिस्थापन
సబ్‌స్ట్రింగ్,सबस्ट्रिंग
సబ్‌స్ట్రింగ్ ఐడెంటిఫైయర్,सबस्ट्रिंग अभिज्ञापक
ఉపవ్యవస్థ,उपप्रणाली
సబ్‌టాస్క్,सबटास्क
సబ్‌ట్రాక్టర్,वजाबाकीदार
సబ్‌ట్రీ,सबट्री
వారసుల ఫంక్షన్,उत्तराधिकारी कार्य
ప్రత్యయం,प्रत्यय
ప్రత్యయం సంజ్ఞామానం,प्रत्यय नोटेशन
సూట్,सूट
సమ్చెక్,Sumcheck
వేసవి,उन्हाळा
సమ్మింగ్  ఇంటిగ్రేటర్,सारांश  इंटिग्रेटर
ఉత్పత్తుల మొత్తం  వ్యక్తీకరణ,उत्पादनांची बेरीज  अभिव्यक्ती
మొత్తం పదం,बेरीज टर्म
సూపర్ కంప్యూటర్,सुपर संगणक
సూపర్ కండక్టింగ్  మెమరీ,सुपर कंडक्टिंग  मेमरी
సూపర్ కండక్టింగ్  సాంకేతికం,सुपर कंडक्टिंग  तंत्रज्ञान
సూపర్ గ్రూప్,सुपर ग्रुप
సూపర్ గ్రూప్  పంపిణీ,सुपर ग्रुप  वितरण
సూపర్ గ్రూప్ పంపిణీ  ఫ్రేమ్,सुपर ग्रुप वितरण  फ्रेम
సూపర్ పెద్ద స్కేల్  ఇంటిగ్రేటెడ్ సర్క్యూట్,सुपर मोठ्या प्रमाणात  एकात्मिक सर्किट
