Hindi,Assamese
सदिश नेटवर्क विश्‍लेषक,ভেক্টৰ নেটৱৰ্ক বিশ্লেষক
सदिश दर्शी,ভেক্টৰ দৰ্শক
सदिशित अंतरायन,ভেক্টৰ ইন্টাৰপ্ৰট
विक्रय मशीन,ভেণ্ডিং মেচিন
संवातन,বায়ু চলাচল
वर्नियर गणित्र,vernier কেলকুলেটৰ
वर्नियर अंतर्वेशन,ভাৰ্নিয়াৰ ইন্টাৰপলেচন
वर्नियर विभवमापी,vernier পটেনচিঅ&#39;মিটাৰ
उदग्र ऐंटेना,উলম্ব এন্টেনা
ऊर्ध्वाधर लोपन,উলম্ব বাদ দিয়া
उदग्र रंगीन पट्टी,উজ্জ্বল ৰঙৰ বেণ্ড
ऊर्ध्वाधर आवृत्‍ति,উলম্ব কম্পাঙ্ক
उदग्र लब्धि,চৰম লাভ
ऊर्ध्वाधर नियंत्रक,উলম্ব নিয়ন্ত্ৰক
क्षितिज नियंत्रक,দিগন্ত নিয়ন্ত্ৰক
क्षैतिज अनुरेख,অনুভূমিক ট্ৰেচ
उदग्र अंतराल,উলম্ব ফাঁক
अदग्र अंतराल-निर्देश,ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা
उदग्र अंतराल परीक्षण संकेत,উলম্ব ব্যৱধান পৰীক্ষা সংকেত
उदग्र ध्रुवण,উলম্ব মেৰুকৰণ
उदग्र प्रोग्रामन,উলম্ব প্ৰগ্ৰেমিং
उदग्र प्रोग्रामन,উলম্ব প্ৰগ্ৰেমিং
उदग्र विभेदन,উলম্ব ৰিজ&#39;লিউচন
ऊर्ध्वाधर पुनःअनुरेख,উলম্ব ট্ৰেচ
उदग्र चित्र बेल्लन,উলম্ব ছবিৰ চিলিণ্ডাৰ
उदग्र क्रमवीक्षण,দ্ৰুত স্কেনিং
उदग्र तुल्यकालन,উলম্ব সমন্বয়
उदग्र अनुरेख,উলম্ব ট্ৰেচ
ऊर्ध्वाधर ट्रांजिस्टर,উলম্ব ট্ৰেঞ্জিষ্টৰ
क्षैतिज क्रमवीक्षण,অনুভূমিক স্কেনিং
अति उच्च घनत्व फॉर्मेट,অতি উচ্চ ঘনত্বৰ বিন্যাস
अति उच्च घनत्व निकाय,অতি উচ্চ ঘনত্বৰ শৰীৰ
अति उच्च आवृत्‍ति (वी.एच.एफ.),অতি উচ্চ কম্পাঙ্ক (VHF)
अति उच्च गति एकीकृत परिपथ (वी.एच.एस.आई.सी.),আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC)
अतिवृहत् एकीकरण (वी.एल.एस.आई.),বৃহৎ সংহতি (VLSI)
अति निम्न आवृत्‍ति (वी.एल.एफ.),অতি কম কম্পাঙ্ক (VLF)
अति निम्न आवृत्‍ति संचरण,অতি কম কম্পাঙ্ক সংক্ৰমণ
अवशिष्‍ट पार्श्‍व बैंड,অৱশিষ্ট কাষৰ বেণ্ড
वी.एच.डी.एल.,ভিএইচডিএল
समस्वरक वी.एच.एफ.,হাৰমনি ভিএইচএফ
कंपन गैलवेनोमीटर (वी.एच.एस.),কম্পন গেলভানোমিটাৰ (VHS)
कंपित गैलवैनोमीटर,ষ্টেগাৰড গেলভানোমিটাৰ
वीडियो ए.डी.सी.,ভিডিঅ&#39; adc
"विडियो प्रवर्धक, दृश्य प्रवर्धक","ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ"
वीडियो गुण,ভিডিঅ&#39; বৈশিষ্ট্যসমূহ
वीडियो पूर्तिकर,ভিডিঅ&#39; যোগানকাৰী
वीडियो बैंड-चौड़ाई,ভিডিঅ&#39; বেণ্ড-উইডথ
"विडियो कैसेट, दृश्य कैसेट","ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট"
विडियो कैसेट अभिलेखित्र/रिकार्डर,ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ
वीडियो नियंत्रक,ভিডিঅ&#39; নিয়ন্ত্ৰক
वीडियो आँकड़ा टर्मिनल,ভিডিঅ&#39; ডাটা টাৰ্মিনেল
वीडियो संसूचक,ভিডিঅ&#39; ডিটেক্টৰ
वीडियो डिस्क (चकती)/चक्रिका,ভিডিঅ&#39; ডিস্ক
वीडियो डिस्क निकाय/तंत्र,ভিডিঅ&#39; ডিস্ক ব্যৱস্থা
वीडियो प्रदर्श,ভিডিঅ&#39; প্ৰদৰ্শন
वीडियो प्रदर्श इकाई (वी.डी.यू.),ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU)
विडीओ इलेक्ट्रॉनिक मानक संघ (वेसा),ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA)
वीडियो आवृत्‍ति,ভিডিঅ&#39; ফ্ৰিকুৱেন্সি
वीडियो गेम,ভিডিঅ&#39; গেম
वीडियो आलोखिकी अनुकूलक (वी.जी.ए.),ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA)
वीडियो अन्योन्य क्रिया निकाय,ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা
वीडियो स्मृति,ভিডিঅ&#39; মেমৰি
वीडियो-पेज,ভিডিঅ&#39; পেজ
वीडियो फोन,ভিডিঅ&#39; ফোন
वीडियो पूर्व-प्रवर्धक,ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ
वीडियो रैम,ভিডিঅ&#39; ৰাম
वी.रैम,v.ram
वीडियो टेप,ভিডিঅ&#39; টেপ
वीडियो टेप अभिलेखन,ভিডিঅ&#39; টেপ ৰেকৰ্ডিং
वीडियो टेप अभिलेखित,ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে
वीडियो टर्मिनल,ভিডিঅ&#39; টাৰ্মিনেল
वीडियो परीक्षण संकेत,ভিডিঅ&#39; পৰীক্ষা সংকেত
वीडियो पाठ्यांश,ভিডিঅ&#39; টেক্সট
वीडियो पाठयांश आँकड़ा टर्मिनल,ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল
वीडियो अनुपथ,ভিডিঅ&#39; পথ
वीडिकॉन ट्यूब,ভিডিঅ&#39;কন টিউব
दृश्य आँकड़ा,দৃশ্যমান তথ্য
दृश्यदर्शी,ভিউফাইণ্ডাৰ
अवलोकन दूरी,পৰ্যবেক্ষণৰ দূৰত্ব
वेरीलौग,ভেৰিলগ
आभासी चैनेल,ভাৰ্চুৱেল চেনেল
आभासी भूसंपर्कित,ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা
आभासी ऊँचाई,ভাৰ্চুৱেল উচ্চতা
आभासी स्मृति,ভাৰ্চুৱেল মেমৰি
आभासी स्मृति तंत्र,ভাৰ্চুৱেল মেমৰি চিস্টেম
दृश्य प्रकाश स्पेक्ट्रम/वर्णपट्ट,দৃশ্যমান পোহৰৰ বৰ্ণালী
