Punjabi,Malayalam
secant ਨਿਯਮ,രണ്ടാം ഭരണം
"ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)","രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)"
"ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ","ദ്വിതീയ, ദ്വിതീയ"
"1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ","1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം"
"ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ","സെക്ടർ, സെക്ടർ, സെക്ടർ"
ਲੰਮਾ ਸਮਾਂ,വളരെക്കാലം ഈടുനില്ക്കുന്ന
ਬੀਜਣ,വിത്ത്
ਭੂਚਾਲ ਵਿਗਿਆਨ,ഭൂകമ്പശാസ്ത്രം
ਭੂਚਾਲ ਵਿਗਿਆਨ,ഭൂകമ്പശാസ്ത്രം
ਭੂਚਾਲ ਵਿਗਿਆਨ,ഭൂകമ്പശാസ്ത്രം
ਚੋਣਯੋਗਤਾ,തിരഞ്ഞെടുക്കൽ
"ਆਪਣੇ ਆਪ ਨੂੰ, ਆਪਣੇ ਆਪ ਨੂੰ","സ്വയം, സ്വയം"
ਅੰਦਰੂਨੀ ਊਰਜਾ,ആന്തരിക ഊർജ്ജം
ਸਵੈ-ਚਾਲਤ ਦੋਲਨ,സ്വതസിദ്ധമായ ആന്ദോളനം
ਸੈਮੀਕੰਡਕਟਰ,അർദ്ധചാലകം
ਅਰਧ ਅਨੁਭਵੀ,അർദ്ധ അനുഭവപരം
ਅਰਧ-ਅਨੰਤ,അർദ്ധ-അനന്ത
ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ,സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്
ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ,ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ
ਭਾਵਨਾ,ഇന്ദ്രിയം
ਸੰਵੇਦਨਸ਼ੀਲ,ബോധവൽക്കരിക്കപ്പെട്ടു
"ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ","സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്"
"ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ","ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല"
"ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ","സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത"
"ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ","സജീവമാക്കൽ, സെൻസിംഗ്"
ਸੈਂਸਰ,സെൻസർ
ਵੱਖ ਕਰਨ ਯੋਗ,വേർപെടുത്താവുന്ന
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്"
ਅਸ਼ਟੈਵ,അഷ്ടകം
septode,സെപ്റ്റോഡ്
ਇੰਡੈਕਸਿੰਗ,ഇൻഡെക്സിംഗ്
ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ),സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്)
ਸਰਵੋ ਮੋਟਰ,servo മോട്ടോർ
"ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ","സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക"
"ਘਟੀਆ, ਰੰਗਤ","അധഃപതിച്ച, തണലുള്ള"
ਸ਼ੈਡੋ,നിഴൽ
ਚਿੱਤਰ,ചിത്രം
ਤਿੱਖਾ ਅੰਤ,മൂർച്ചയുള്ള അവസാനം
ਸਪਾਊਟ ਸੀਮਾ,സ്പൗട്ട് പരിധി
"ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ","കത്രിക ശക്തി, കത്രിക"
ਢਾਲ nuclide,ഷീൽഡ് ന്യൂക്ലൈഡ്
"ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ","സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം"
ਸਦਮੇ ਦੀ ਗਤੀ,ഷോക്ക് വേഗത
ਸਦਮੇ ਦੀ ਲਹਿਰ,ഷോക്ക് തരംഗം
"ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ","കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത"
ਉੱਚੀ ਆਵਾਜ਼,വലിയ ശബ്ദം
"ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)","ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)"
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ","വശം, വശം, വശം"
sidereal,സൈഡ്റിയൽ
"ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ","ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ"
ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ,രാശി ചിഹ്നം
"ਸੰਕੇਤ, ਸੰਕੇਤ","സിഗ്നൽ, സിഗ്നൽ"
ਚੁੱਪ ਦੀ ਮਿਆਦ,നിശബ്ദ കാലഘട്ടം
ਸਿਲੀਕਾਨ ਡਾਇਡ,സിലിക്കൺ ഡയോഡ്
ਸਿਲੀਕਾਨ,സിലിക്കൺ
"ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ","സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ"
ਸਮਾਨਤਾ,സാമ്യം
ਨਕਲ ਕਰਨ ਵਾਲਾ,അനുകരിക്കുന്നവൻ
ਇੱਕੋ ਸਮੇਂ,ഒരേസമയം
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","അടയാളം, സൈൻ"
ਸਿੰਗਲ ionization,ഒറ്റ അയോണൈസേഷൻ
ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ,ഒറ്റവരി ഒറ്റവരി
ਸਿੰਗਲ ਕਦਮ,ഒറ്റ പടി
"ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ","പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി"
sinusoidal,sinusoidal
ਸਾਈਫਨ,സൈഫോൺ
ਸਾਇਰਨ,സൈറൺ
"ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)","വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)"
"ਅਸਮਿਤ, ਤਿਰਛੀ","അസമമായ, ചരിഞ്ഞ"
"epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ","പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം"
ਅਸਮਾਨੀ ਨੀਲਾ,ആകാശ നീലിമ
ਝੁਕੀ ਸੀਮਾ,ചരിഞ്ഞ ശ്രേണി
ਸੱਪ,പാമ്പ്
"ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ","സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം"
c ਰਿੰਗ,സി മോതിരം
"ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ","സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്"
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","ചരിവ്, ചരിവ്, ചരിവ്"
ਸਲਾਟਡ ਲਾਈਨ,സ്ലോട്ട് ലൈൻ
ਹੌਲੀ ਰਿਐਕਟਰ,സ്ലോ റിയാക്ടർ
ਪੀਤੀ,പുകവലിച്ചു
ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ,ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ
"ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ","വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം"
ਸੋਡਰ,സോഡർ
"ਨਰਮ, ਨਰਮ, ਕੋਮਲ","മൃദുവായ, മൃദുവായ, മൃദുവായ"
ਛੋਟੀ ਮਿਆਦ ਦੇ ਹਿੱਸੇ,ഹ്രസ്വകാല ഘടകം
ਸੁਪਰ ਕੰਡਕਟਰ,സൂപ്പർ കണ്ടക്ടർ
ਅਸੁਰੱਖਿਅਤ ਟੀਚਾ,സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം
ਘੱਟ ਡਿਸਚਾਰਜ ਟਿਊਬ,കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്
ਸੂਰਜੀ,സോളാർ
"ਸੋਲਡਰ ਕਰਨ ਲਈ, ਸੋਲਡਰ ਕਰਨ ਲਈ (ਐਡੀ.), ਸੋਲਡਰ, ਸੋਲਡਰ (ਐਨ.)","സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)"
solenoid ਤੱਤ,സോളിനോയിഡ് മൂലകം
"ਠੋਸ, ਪੁੰਜ, ਘਣ","ഖര, പിണ്ഡം, ക്യൂബ്"
"ਹੱਲ, ਮਤਲਬ, ਹੱਲ, ਹੱਲ","പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം"
ਸੋਨਿਕ ਬੂਮ,സോണിക് ബൂം
"ਫੋਨੋਮੀਟਰ, ਸੋਨੋਮੀਟਰ","ഫോണോമീറ്റർ, സോണോമീറ്റർ"
ਧੁਨੀ,അക്കോസ്റ്റിക്
"ਛਾਂਟੀ, ਚੋਣ, ਵਿਛੋੜਾ","അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ"
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ","ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം"
ਆਕਾਸ਼ੀ ਕੈਬਿਨ,ആകാശ കാബിൻ
ਅੰਤਰਾਲ,ഇടവേള
ਆਕਾਸ਼ੀ,ആകാശി
ਤਬਾਦਲਾ ਅੰਤਰਾਲ,ട്രാൻസ്ഫർ ഇടവേള
ਚਮਕਦਾਰ,തിളങ്ങുന്ന
"ਆਕਾਸ਼ੀ, ਸਥਾਨਿਕ","സ്വർഗ്ഗീയ, സ്പേഷ്യൽ"
"ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ","നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത"
"ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ","ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക"
ਨਿਰਧਾਰਨ,സ്പെസിഫിക്കേഷൻ
ਨਿਰਧਾਰਤ,വ്യക്തമാക്കിയ
ਸਪੈਕਟ੍ਰਲ,സ്പെക്ട്രൽ
ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,സ്പെക്ട്രോമെട്രി
"ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ","സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്"
"ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ","സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ"
ਰੋਜਾਨਾ,പതിവ്
ਭਾਸ਼ਣ,പ്രസംഗം
ਸਪੀਡੋਮੀਟਰ,സ്പീഡോമീറ്റർ
ਗੋਲ ਗੇਂਦ,വൃത്താകൃതിയിലുള്ള പന്ത്
"ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ","ഗോളാകൃതി, ഗോളാകൃതി"
"ਗੋਲਾਮਾਪੀ, ਗੋਲਾਮਾਪਕ","സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ"
ਸਪਿਨ ਰੀਬਾਉਂਡ,സ്പിൻ റീബൗണ്ട്
ਕਤਾਈ ਸਿਖਰ,കറങ്ങുന്ന പമ്പരം
ਸਪਿਨ,കറങ്ങുക
ਚੂੜੀਦਾਰ ਮੋਸ਼ਨ,സർപ്പിള ചലനം
"ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਿ.) ਵੰਡਣਾ, ਵੰਡਣਾ (ਐਨ.)","പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)"
ਆਪਣੇ ਆਪ,ഓട്ടോമാറ്റിയ്ക്കായി
"ਸਪੂਲ, ਵਿੰਚ, ਰੀਲ, ਵਾਲੀ","സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി"
ਬੇਤਰਤੀਬ ਘਟਨਾ,ക്രമരഹിതമായ സംഭവം
"ਬਿੰਦੂ, ਸਪਾਟ (ਸੰ.), ਸਪਾਟ, ਸਪਾਟ, ਪਛਾਣ, ਲੱਭੋ (ਵਰਸ.)","പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)"
ਊਰਜਾ ਕੰਪਲੈਕਸ,ഊർജ്ജ സമുച്ചയം
"ਬਸੰਤ, ਬਸੰਤ, ਬਸੰਤ, ਝਰਨਾ, ਬਸੰਤ","നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ"
ਝੂਠਾ ਜਨੂੰਨ,തെറ്റായ അഭിനിവേശം
ਵਾਧੂ ਗੂੰਜ,അധിക പ്രതിധ്വനി
ਸਪੁਟਨਿਕ,സ്പുട്നിക്
"ਵਰਗ, ਵਰਗ, ਵਰਗ","ചതുരം, ചതുരം, ചതുരം"
ਟਿਕਾਊਤਾ,ഈട്
ਸਥਿਰ ਕਰਨਾ,സ്ഥിരപ്പെടുത്തുന്നു
ਸਟੈਕ,സ്റ്റാക്ക്
"ਪੜਾਅ, ਪੜਾਅ, ਦਰਜਾ, ਭਾਈਚਾਰਾ, ਪੜਾਅ","സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്"
ਸਮਾਨਾਂਤਰ ਵੰਡ,സമാന്തര വിതരണം
"ਮਿਆਰੀ, ਪ੍ਰਮਾਣਿਤ, ਝੰਡਾ (ਨੰਬਰ), ਮਿਆਰੀ","സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (നമ്പർ), സ്റ്റാൻഡേർഡ്"
ਮਿਆਰੀ,മാനദണ്ഡമാക്കിയത്
ਮਾਨਕੀਕਰਨ,സ്റ്റാൻഡേർഡൈസേഷൻ
"ਤਾਰਾ, ਤਾਰਾ","നക്ഷത്രം, നക്ഷത്രം"
ਸਖਤ ਪ੍ਰਭਾਵ,കടുത്ത പ്രഭാവം
"ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਸਟਾਰਟਰ, ਵਿਸਫੋਟਕ","ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം"
statampier,സ്റ്റാമ്പിയർ
"ਸਥਿਤੀ, ਰਾਜ, ਰਾਜ","സ്ഥാനം, സംസ്ഥാനം, സംസ്ഥാനം"
ਬਿਆਨ,പ്രസ്താവന
ਸਥਿਰ ਸਥਿਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਸ਼ੋਰ,സ്റ്റാറ്റിക് സ്റ്റാറ്റിക് ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം
ਸਥਿਰ,നിശ്ചലമായ
"ਨਿਰੀਖਣ ਸਟੇਸ਼ਨ, ਸਟੇਸ਼ਨ, ਚੰਦਰਮਾ","നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, ചന്ദ്രൻ"
ਪ੍ਰਗਤੀਸ਼ੀਲ,പുരോഗമനപരമായ
ਹੈਰਾਨ,സ്തംഭിച്ചുപോയി
ਸੁੰਨ ਹੋਣ ਦਾ ਪੜਾਅ,മരവിപ്പ് ഘട്ടം
ਸਥਿਰ ਖੇਤਰ,നിശ്ചിത പ്രദേശം
ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਣ,പുരോഗമന കണിക
ਹੈਰਾਨ ਰਵੱਈਆ,സ്തംഭിച്ച മനോഭാവം
ਨਮੂਨਾ,സാമ്പിൾ
ਅੰਕੜਾ,സ്ഥിതിവിവരക്കണക്ക്
ਅੰਕੜਾ ਭਾਰ,സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്
ਸਟੇਟਰ,സ്റ്റേറ്റർ
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਨਿਰੰਤਰ, ਸਥਾਈ","മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
ਭਾਫ਼ ਭਾਫ਼,നീരാവി നീരാവി
ਭਾਫ਼ ਟਰਬਾਈਨ,നീരാവി ടർബൈൻ
ਸਟੀਲ,ഉരുക്ക്
ਸਟੀਅਰਿੰਗ ਬਾਕਸ,സ്റ്റിയറിംഗ് ബോക്സ്
ਤਾਰਾ,നക്ഷത്രം
"ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ","പടി, പടി, പടി, പടി"
ਕਦਮ ਦਰ ਕਦਮ,പടി പടിയായി
ਕਦਮ ਫੰਕਸ਼ਨ,ഘട്ടം പ്രവർത്തനം
ਸਟੈਰੇਡੀਅਨ,സ്റ്റെറാഡിയൻ
ਸਟੀਰੀਓਸਕੋਪਿਕ,സ്റ്റീരിയോസ്കോപ്പിക്
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼,സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദം
ਅਟੈਚਮੈਂਟ ਟੱਕਰ,അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി
"ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ","അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്"
"ਸਖ਼ਤ, ਸਖ਼ਤ, ਪੱਕਾ, ਪੱਕਾ","കഠിനമായ, കഠിനമായ, ഉറച്ച, ഉറച്ച"
ਕਮਜ਼ੋਰੀ,വഴക്കം
"ਬਿੰਦੀ, ਕਲੰਕ","ഡോട്ട്, കളങ്കം"
ਇਸ਼ਾਰਾ,ചൂണ്ടുപലക
"ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ), ਅਚੱਲ (ਵੀ.), ਅਚੱਲ ਦ੍ਰਿਸ਼","ഭഭക, അസോത്ര (എഡ്.), ഇമ്മോവബിൾ (വി.), ഇമ്മോവബിൾ വ്യൂ"
ਭੜਕਾਉਣ ਲਈ,പ്രകോപിപ്പിക്കാൻ
ਉਤੇਜਨਾ,ഉത്തേജനം
stirrer,ഇളക്കിവിടുന്നവൻ
ਸਟੋਕ,സ്റ്റോക്ക്
"ਤੋੜ-ਘੜੀ, ਸਟਾਕ-ਘੜੀ","ബ്രേക്ക്-വാച്ച്, സ്റ്റോക്ക്-ക്ലോക്ക്"
ਇੰਸੂਲੇਟਡ,ഇൻസുലേറ്റഡ്
"ਸੀਮਾ, ਰੋਕੋ","ലിമിറ്റർ, നിർത്തുക"
ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ,നിർത്താനുള്ള സാധ്യത
"ਜੇਬੀ ਬਰੇਕ ਵਾਚ, ਸਟਾਪ ਵਾਚ","jb ബ്രേക്ക് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്"
"ਸਟੋਰੇਜ, ਸਟੋਰੇਜ","സംഭരണം, സംഭരണം"
ਚੁੱਲ੍ਹਾ,സ്റ്റൌ
"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ","നേരായ, നേരായ, ലളിത"
"ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਅੰਤਰ, ਫਿਲਟਰਿੰਗ (ਵਰ.)","വിതരണം, പിരിമുറുക്കം, വക്രീകരണം, വ്യത്യാസം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (ver.)"
ਵਿਗਾੜਨਾ,വികൃതമായ
sphygmomanometer,സ്ഫിഗ്മോമാനോമീറ്റർ
"ਸਟ੍ਰੈਟੋਸਫੀਅਰ, 2 ਸਟ੍ਰੈਟੋਸਫੀਅਰ","സ്ട്രാറ്റോസ്ഫിയർ, 2 സ്ട്രാറ്റോസ്ഫിയർ"
ਅਣਚਾਹੇ,ആവശ്യമില്ലാത്ത
"ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ","മിന്നൽ രേഖ, മിന്നൽ"
"ਨਦੀ, ਨਦੀ, ਡਰੇਨ","നദി, അരുവി, ചോർച്ച"
"ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ","പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം"
ਕਤਾਰਬੱਧ,വരിവരിയായി
"ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ, ਗਤੀਵਿਧੀ","ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത, പ്രവർത്തനം"
ਤਣਾਅ,സമ്മർദ്ദം
ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ,ആർക്ക്-ആക്ടിംഗ് സാധ്യത
"ਆਰਕ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ,ਵਾਲਵ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ","ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്"
"ਧਾਗਾ, ਧਾਗਾ, ਧਾਗਾ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਡੋਰੀ, 8. ਰੱਸੀ ਦਾ ਨੁਕਸ","ത്രെഡ്, ത്രെഡ്, ത്രെഡ്, ഫിലമെന്റ്, ചരട്, ചരട്, ലാനിയാർഡ്, 8. ചരട് വൈകല്യം"
"ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪਿੰਗ, ਸਟ੍ਰਿਪਿੰਗ, ਨਗਨ","സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, നഗ്നത"
"ਛਿੱਲਣਾ, ਵਿਟਨ, ਸ਼ੇਵਿੰਗ, ਨੰਗੀ","പുറംതൊലി, വിറ്റൺ, ഷേവിംഗ്, നഗ്നത"
