Telugu,Odiya
స్టేషన్ నియంత్రణ  బ్లాక్,ଷ୍ଟେସନ ନିୟନ୍ତ୍ରଣ |  ବ୍ଲକ
స్టేషన్ లోపం  డిటెక్షన్,ଷ୍ଟେସନ ତ୍ରୁଟି |  ଚିହ୍ନଟ
స్టేషన్ ఎంపిక  కోడ్,ଷ୍ଟେସନ୍ ଚୟନ  କୋଡ୍
స్టేషన్ నుండి స్టేషన్  సేవ,ଷ୍ଟେସନକୁ ଷ୍ଟେସନ |  ସେବା
గణాంక  మల్టీప్లెక్సింగ్,ପରିସଂଖ୍ୟାନ  ସ୍ୱାର୍ଥକ
గణాంక  భవిష్య వాణి,ପରିସଂଖ୍ୟାନ  ଭବିଷ୍ୟବାଣୀ
స్టాటన్ క్లాక్,ଷ୍ଟାଟନ୍ ଘଣ୍ଟା |
స్టేటర్,ସାପ୍ତାହିକ
స్టాట్రే వేరియబుల్,ଷ୍ଟାଟର୍ ଭେରିଏବଲ୍
స్థితి,ସ୍ଥିତି
స్థితి ఛానెల్,ସ୍ଥିତି ଚ୍ୟାନେଲ |
స్థితి లైన్,ସ୍ଥିତି ରେଖା
స్థితి రిజిస్టర్,ସ୍ଥିତି ରେଜିଷ୍ଟର |
స్టేటస్ స్కాన్,ସ୍ଥିତିଗୁଡ଼ିକୁ
స్థితి పదం,ସ୍ଥିତି ଶବ୍ଦ
స్టెప్ బై స్టెప్  ఆపరేషన్,ପର୍ଯାୟ କ୍ରମେ  ଅପରେସନ୍
దశల వారీ స్విచ్,ଷ୍ଟେପ୍ ସୁଇଚ୍ ଦ୍ୱାରା ପଦକ୍ଷେପ |
స్టెప్ బై స్టెప్  వ్యవస్థ,ପର୍ଯାୟ କ୍ରମେ  ସିଷ୍ଟମ୍
దశ మార్పు,ପଦାଙ୍କ ପରିବର୍ତ୍ତନ
స్టాప్‌డ్ స్టార్ట్ స్టాప్  వ్యవస్థ,ଷ୍ଟେପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ |  ସିଷ୍ଟମ୍
స్టెప్పర్ మోటార్,ଚମ୍ପିଆ ମୋଟର
స్టెప్పర్ స్విచ్  (= దశల వారీగా  స్విచ్),ଚପଲ ସୁଇଚ୍ |  (= ପଦାଙ୍କ ଦ୍ୱାରା ପଦକ୍ଷେପ |  ସୁଇଚ୍)
దశ పరిమాణం,ପଦାଙ୍କ ଆକାର |
గట్టి సమీకరణం,କଠିନ ସମୀକରଣ |
ఇప్పటికీ వీడియో,ତଥାପି ଭିଡିଓ
యాదృచ్ఛిక  ఆటోమాటా,ଷ୍ଟୋକାଷ୍ଟିକ୍ |  ସ୍ୱୟଂଚାଳିତଟି
యాదృచ్ఛిక మాతృక,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
యాదృచ్ఛిక ప్రక్రియ,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରକ୍ରିୟା |
బిట్ ఆపు,ବିଟ୍ ବନ୍ଦ କର |
అక్షరాన్ని ఆపు,ବର୍ଣ୍ଣ ବନ୍ଦ କରନ୍ତୁ |
కోడ్‌ను ఆపు,ଷ୍ଟପ୍ କୋଡ୍
మూలకం ఆపు,ଉପାଦାନ ବନ୍ଦ କରନ୍ତୁ |
సూచనలను ఆపండి,ନିର୍ଦ୍ଦେଶନାମା
కీని ఆపు,ବନ୍ଦ ଚାବି |
లూప్ ఆపు,ଲୁପ୍ ବନ୍ଦ କର |
స్టాపర్,ଷ୍ଟପର୍
సిగ్నల్ ఆపు,ସଙ୍କେତ ବନ୍ଦ କରନ୍ତୁ |
సమయం ఆపు,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
నిల్వ,ସଂରକ୍ଷଣ
నిల్వ కేటాయింపు,ସଂରକ୍ଷଣ ଆବଣ୍ଟନ |
భద్రపరుచు ప్రదేశం,ସଂରକ୍ଷଣ କ୍ଷେତ୍ର
నిల్వ బ్లాక్,ସଂରକ୍ଷଣ ବ୍ଲକ
నిల్వ సెల్,ସଂରକ୍ଷଣ କୋଷ
నిల్వ చక్రం,ସଂରକ୍ଷଣ ଚକ୍ର
నిల్వ సాంద్రత,ସଂରକ୍ଷଣ ଘନତା |
నిల్వ పరికరం,ସଂରକ୍ଷଣ ଉପକରଣ
నిల్వ డ్రమ్,ସଂରକ୍ଷଣ ଡ୍ରମ୍ |
నిల్వ డంప్,ଷ୍ଟୋରେଜ୍ ଡମ୍ପ୍ |
నిల్వ మూలకం,ଷ୍ଟୋରେଜ୍ ଉପାଦାନ |
నిల్వ మార్పిడి,ଷ୍ଟୋରେଜ୍ ଏକ୍ସଚେଞ୍ଜ୍
నిల్వ పూరక,ଷ୍ଟୋରେଜ୍ ଭରିବା |
నిల్వ ఫ్లిప్ ఫ్లాప్,ଷ୍ଟୋରେଜ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
నిల్వ  ఫ్రాగ్మెంటేషన్,ସଂରକ୍ଷଣ  ବନ୍ଧ୍ୟା
నిల్వ సోపానక్రమం,ଷ୍ଟୋରେଜ୍ ହାଇରାର୍କି |
నిల్వ సూచిక,ସଂରକ୍ଷଣ ସୂଚକ
నిల్వ ఇంటిగ్రేటర్,ଷ୍ଟୋରେଜ୍ ଇଣ୍ଟିଗ୍ରେଟର |
నిల్వ  జోక్యం,ସଂରକ୍ଷଣ  ହସ୍ତକ୍ଷେପ
నిల్వ కీ,ସଂରକ୍ଷଣ ଚାବି
నిల్వ కాంతి,ସଂରକ୍ଷଣ ଆଲୋକ
భద్రపరచు స్థలం,ସଂରକ୍ଷଣ ସ୍ଥାନ
భద్రపరచు స్థలం  ఎంపిక,ସଂରକ୍ଷଣ ସ୍ଥାନ  ଚୟନ
నిల్వ మాతృక,ଷ୍ଟୋରେଜ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
నిల్వ  ఓసిల్లోస్కోప్,ସଂରକ୍ଷଣ  ଓସିକେଲୋସକୋପ୍ |
నిల్వ అతివ్యాప్తి,ଷ୍ଟୋରେଜ୍ ଓଭରଲେଜ୍ |
నిల్వ సమానత్వం  తనిఖీ,ଷ୍ଟୋରେଜ୍ ପ୍ୟାରିଟି |  ଯାଞ୍ଚ କରନ୍ତୁ |
నిల్వ పూల్,ଷ୍ଟୋରେଜ୍ ପୁଲ୍
నిల్వ రక్షణ,ସଂରକ୍ଷଣ ସୁରକ୍ଷା
నిల్వ రక్షణ  విధానం,ସଂରକ୍ଷଣ ସୁରକ୍ଷା  ଯନ୍ତ୍ରକ .ଶଳ |
నిల్వ ప్రాంతం,ସଂରକ୍ଷଣ ଅଞ୍ଚଳ
నిల్వ రిజిస్టర్,ସଂରକ୍ଷଣ ରେଜିଷ୍ଟର |
నిల్వ పరిష్కారం,ସଂରକ୍ଷଣ ସମାଧାନକାରୀ |
నిల్వ స్టాక్,ସଂରକ୍ଷଣ ଷ୍ଟାକ
నిల్వ నిర్మాణం,ସଂରକ୍ଷଣ ସଂରଚନା |
నిల్వ టాబ్ సెట్టింగ్,ଷ୍ଟୋରେଜ୍ ଟ୍ୟାବ୍ ସେଟିଂ |
నిల్వ గొట్టం,ସଂରକ୍ଷଣ ଟ୍ୟୁବ୍ |
స్టోర్,ଷ୍ଟୋର୍ କରନ୍ତୁ |
స్టోర్ మరియు ఫార్వర్డ్,ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |
స్టోర్ మరియు ఫార్వర్డ్  మోడ్,ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |  ମୋଡ୍
స్టోర్ కంట్రోలర్,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ
స్టోర్ కంట్రోలర్  డిస్క్,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ  ଡିସ୍କ
స్టోర్ కంట్రోలర్  నిల్వ,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ  ସଂରକ୍ଷଣ
నిల్వ చేసిన ఆకృతి  సూచన,ଗଚ୍ଛିତ ଫର୍ମାଟ୍  ନିର୍ଦ୍ଦେଶ
నిల్వ చేసిన ప్రోగ్రామ్,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |
నిల్వ చేసిన ప్రోగ్రామ్  కంప్యూటర్,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |  କମ୍ପ୍ୟୁଟର
నిల్వ చేసిన ప్రోగ్రామ్  నియంత్రణ,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |  ନିୟନ୍ତ୍ରଣ
నిల్వ చేసిన దినచర్య,ଗଚ୍ଛିତ ରୁଟିନ୍ |
స్టోర్ లూప్,ଲୁପ୍ ଗଚ୍ଛିତ କରନ୍ତୁ |
లూప్ డ్రైవర్‌ను నిల్వ చేయండి,ଲୁପ୍ ଡ୍ରାଇଭର ଗଚ୍ଛିତ କରନ୍ତୁ |
స్టోర్ రక్షణ,ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ କରନ୍ତୁ |
స్టోర్ మద్దతు  విధానం,ସମର୍ଥନ ସଂରକ୍ଷଣ କରନ୍ତୁ |  ପ୍ରଣାଳୀ
నేరుగా చొప్పించడం  క్రమబద్ధీకరించండి,ସିଧା ସନ୍ନିବେଶ |  ସର୍ଟ କରନ୍ତୁ |
సరళ రేఖ  కోడింగ్,ସିଧା ଲାଇନ  ସହଯୋଗ
సరళ ఎంపిక  క్రమబద్ధీకరించండి,ସିଧା ଚୟନ  ସର୍ଟ କରନ୍ତୁ |
స్ట్రెయిన్ గేజ్,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
స్ట్రాసెన్ అల్గోరిథం,ଷ୍ଟ୍ରସେନ୍ ଆଲଗୋରିଦମ |
స్ట్రాటిఫైడ్ లాంగ్వేజ్,କଠିନ ଭାଷା
స్ట్రీమింగ్ టేప్  రవాణా,ଷ୍ଟ୍ରିମିଂ ଟେପ୍ |  ପରିବହନ
స్ట్రింగ్,ଷ୍ଟ୍ରିଙ୍ଗ
స్ట్రింగ్ బ్రేక్,ଷ୍ଟ୍ରିଙ୍ଗ୍ ବ୍ରେକ୍ |
స్ట్రింగ్ పాత్ర,ଷ୍ଟ୍ରିଙ୍ଗ ବର୍ଣ୍ଣ
స్ట్రింగ్ స్థిరాంకం,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସ୍ଥିର |
స్ట్రింగ్ డేటా,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
స్ట్రింగ్ ఫైల్,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫାଇଲ୍ |
స్ట్రింగ్ ఫ్లాపీ,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫ୍ଲପି |
స్ట్రింగ్ పొడవు,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଲମ୍ବ |
స్ట్రింగ్  తారుమారు,ଷ୍ଟ୍ରିଙ୍ଗ  ମନିପୁଲେସନ୍
స్ట్రింగ్ మ్యాచింగ్,ଷ୍ଟ୍ରିଙ୍ଗ୍ ମେଳ |
స్ట్రింగ్ ఆపరేటర్,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଅପରେଟର୍ |
స్ట్రింగ్ ప్రక్రియ  వ్యవస్థ,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପ୍ରକ୍ରିୟା |  ସିଷ୍ଟମ୍
స్ట్రింగ్ విభాగం,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସେଗମେଣ୍ଟ୍ |
స్ట్రింగ్ సార్టింగ్,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସର୍ଟିଂ |
స్ట్రింగ్ వేరియబుల్,ଷ୍ଟ୍ରିଙ୍ଗ ଭେରିଏବଲ୍ |
స్ట్రోబ్,ଷ୍ଟ୍ରୋବ
స్ట్రోబ్ పల్స్,ଷ୍ଟ୍ରୋବ ନାଡ |
స్ట్రోక్ సెంటర్ లైన్,ଷ୍ଟ୍ରୋକ ସେଣ୍ଟର ଲାଇନ୍ |
స్ట్రోక్ పాత్ర  జనరేటర్,ଷ୍ଟ୍ରୋକ୍ ଅକ୍ଷର |  ଜେନେରେଟର
స్ట్రోక్ ఎడ్జ్,ଷ୍ଟ୍ରୋକ୍ ଧାର |
స్ట్రోక్ ఎడ్జ్  అవకతవకలు,ଷ୍ଟ୍ରୋକ୍ ଧାର |  ଅନିୟମିତତା |
స్ట్రోక్ వెడల్పు,ଷ୍ଟ୍ରୋକ୍ ଓସାର |
గట్టిగా కనెక్ట్ చేయబడింది,ଦୃ strongly ଭାବରେ ସଂଯୁକ୍ତ |
నిర్మాణ  ఇండక్షన్,ଗଠନମୂଳକ  ଚିତ୍ର
నిర్మాణం,ଗଠନ
నిర్మాణాత్మక విశ్లేషణ,ସଂରଚନା ବିଶ୍ଳେଷଣ |
నిర్మాణాత్మక కోడింగ్,ସଂରଚନା କୋଡିଂ |
నిర్మాణాత్మక  భాష,ଗଠନମୂଳକ  ଭାଷା
నిర్మాణాత్మక  ప్రోగ్రామింగ్,ଗଠନମୂଳକ  ପ୍ରୋଗ୍ରାମିଂ
నిర్మాణాత్మక వ్యవస్థ  విశ్లేషణ,ସଂରଚନା ବ୍ୟବସ୍ଥା  ବିଶ୍ଳେଷଣ |
నిర్మాణాత్మక వేరియబుల్  (రికార్డు),ସଂରଚନା ଭେରିଏବଲ୍ |  (ରେକର୍ଡ)
నిర్మాణం  వ్యక్తీకరణ,ଗଠନ  ଅଭିବ୍ୟକ୍ତି
స్ట్రక్చర్ ఫ్లోచార్ట్,ଷ୍ଟ୍ରକର୍ ଫ୍ଲାଇଚାର୍ଟ |
నిర్మాణ సభ్యుడు,ଷ୍ଟ୍ରକଚର ସଦସ୍ୟ
శ్రేణుల నిర్మాణం,ଆରେଗୁଡ଼ିକର ଗଠନ |
స్టబ్,ଷ୍ଟବ୍
స్టబ్ కార్డ్,ଷ୍ଟବ୍ କାର୍ଡ |
అక్షర నింపడం,ଷ୍ଟଫିଂ ବର୍ଣ୍ଣ
స్టంట్ బాక్స్,ଷ୍ଟଣ୍ଟ ବକ୍ସ |
స్టైలస్,ଷ୍ଟାଇଲସ୍
స్టైలస్ ప్రింటర్,ଷ୍ଟାଇଲସ୍ ପ୍ରିଣ୍ଟର୍ |
సబ్ బ్లాక్,ସବ୍ ବ୍ଲକ୍
సబ్‌చానెల్,ସବଚାନେଲ |
సబ్‌కమాండ్,ସବକମାଣ୍ଡ
సబ్‌డేటాబేస్,ସବଡୋମେଜ୍
సబ్ఫీల్డ్,ସବଫିଲ୍ଡ
సబ్‌జెనరేషన్,ସବଜେନ୍ରେସନ୍
సబ్లిస్ట్,ସବଲିଷ୍ଟ
సబ్ లూప్,ସବ୍ ଲୁପ୍ |
సబ్‌మాట్రిక్స్,ସୋଲମାଟ୍ରିକ୍ସ |
సబ్‌మోడ్యులర్ దశ,ସବମୋଡୁଲାର ପର୍ଯ୍ୟାୟ |
సబ్-నైక్విస్ట్  నమూనా,ସବ୍-nuQust  ନମୁନା
సబ్‌పారామీటర్,ସବପର୍ଗୋମିଟର
ఉపప్రోగ్రామ్,ସବ୍ କ୍ରିପ୍ରାମ
సబ్రేకర్సివ్  సోపానక్రమం,ସବକ୍ରାସ୍କର  ହାଇରାର୍କି |
సబ్‌ట్రౌటిన్,ସବ୍ରୋଟାଇନ୍ |
సబ్‌ట్రౌటిన్ కాల్,ସବ୍ରୋଟାଇନ୍ କଲ୍ |
సబ్‌ట్రౌటిన్ లైబ్రరీ,ସବ୍ରୋଟାଇନ୍ ଲାଇବ୍ରେରୀ |
సబ్‌ట్రౌటిన్  ప్రకటన,ସବ୍ରୋଟାଇନ୍ |  ଷ୍ଟେଟମେଣ୍ଟ
సబ్‌స్కీమా,ସବେକେମା |
సబ్‌స్క్రిప్ట్,ସଦସ୍ୟତା
సబ్‌స్క్రిప్ట్ అక్షరం,ସଦସ୍ୟତା ବର୍ଣ୍ଣ
సబ్‌స్క్రిప్ట్ జాబితా,ସଦସ୍ୟତା ତାଲିକା
సబ్‌స్క్రిప్ట్ వేరియబుల్,ସଦସ୍ୟତା ଭେରିଏବଲ୍
సబ్ సెమిగ్రూప్,ସବ୍ ସେମିଗ୍ରଫ୍ |
ఉప క్రమం,ସବ୍ କ୍ରମ |
ప్రత్యామ్నాయం  పాత్ర,ବଦଳାନ୍ତୁ  ବର୍ଣ୍ଣ
ప్రత్యామ్నాయం,ପ୍ରତିସ୍ଥାପନ
సబ్‌స్ట్రింగ్,ସବଷ୍ଟ୍ରିଙ୍ଗ |
సబ్‌స్ట్రింగ్ ఐడెంటిఫైయర్,ସବଷ୍ଟ୍ରିଙ୍ଗ୍ ପରିଚୟ |
ఉపవ్యవస్థ,ସବ୍ ସିଷ୍ଟମ୍
సబ్‌టాస్క్,ସବ୍ଟାସ୍କ
సబ్‌ట్రాక్టర్,ସବଟ୍ରାକ୍ଟର
సబ్‌ట్రీ,ସବଟ୍ରି
వారసుల ఫంక్షన్,ଉତ୍ତରାଧିକାରୀ କାର୍ଯ୍ୟ
ప్రత్యయం,ସଫିକ୍ସ
ప్రత్యయం సంజ్ఞామానం,ସଫିକ୍ସ ନୋଟିସନ୍ |
సూట్,ସୁଟ୍ |
సమ్చెక్,ସମସ୍ୟ
వేసవి,ଗ୍ରୀଷ୍ମ
సమ్మింగ్  ఇంటిగ్రేటర్,ସଂଯୋଜନା  ଇଣ୍ଟିଗାର୍ଡ
ఉత్పత్తుల మొత్తం  వ్యక్తీకరణ,ଉତ୍ପାଦଗୁଡିକର ସମଷ୍ଟି |  ଅଭିବ୍ୟକ୍ତି
మొత్తం పదం,ରାଶି ଟର୍ମ
సూపర్ కంప్యూటర్,ସୁପର କମ୍ପ୍ୟୁଟର |
సూపర్ కండక్టింగ్  మెమరీ,ସୁପର ଆଚରଣ  ସ୍ମୃତି
సూపర్ కండక్టింగ్  సాంకేతికం,ସୁପର ଆଚରଣ  ଟେକ୍ନୋଲୋଜି
సూపర్ గ్రూప్,ସୁପର ଗ୍ରୁପ୍ |
సూపర్ గ్రూప్  పంపిణీ,ସୁପର ଗ୍ରୁପ୍  ବଣ୍ଟନ
సూపర్ గ్రూప్ పంపిణీ  ఫ్రేమ్,ସୁପର ଗ୍ରୁପ୍ ବଣ୍ଟନ  ଫ୍ରେମ୍
సూపర్ పెద్ద స్కేల్  ఇంటిగ్రేటెడ్ సర్క్యూట్,ସୁପର ବଡ଼ ସ୍କେଲ |  ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
సూపర్ నైక్విస్ట్  నమూనా,ସୁପର ନାଇକ୍ଷ୍ଟ |  ନମୁନା
సూపర్ పర్సనల్  కంప్యూటర్,ସୁପର ବ୍ୟକ୍ତିଗତ  କମ୍ପ୍ୟୁଟର
సూపర్ స్క్రిప్ట్  పాత్ర,ସୁପର ସ୍କ୍ରିପ୍ଟ  ବର୍ଣ୍ଣ
