Kannada,Telugu
ಉಲ್ಲೇಖದ ನಿಯಮಗಳು,సూచన నిబంధనలు
ಸೇವಾ ನಿಯಮಗಳು,సేవా నిబంధనలు
ಪ್ರದೇಶ,భూభాగం
ಭಯ,భీభత్సం
ಭಯೋತ್ಪಾದನೆ,ఉగ్రవాదం
ಭಯೋತ್ಪಾದಕ,ఉగ్రవాది
ತೃತೀಯ ಲಾಭ,తృతీయ ప్రయోజనం
ಪರೀಕ್ಷೆ,పరీక్ష
ಸಾಕ್ಷಾತ್ಕಾರ,నిబంధన
ಪರೀಕ್ಷಾ ಶುಲ್ಕ,పరీక్ష ఛార్జ్
ಪರೀಕ್ಷಾ ಪರಿಶೀಲನೆ,పరీక్ష తనిఖీ
ಪರೀಕ್ಷಕ,టెస్టర్
ಸಾಕ್ಷಿ,సాక్ష్యం
ಪ್ರಶವಿತನದ,యోగ్యతా పత్రము
ಪುರಾವೆಯನ್ನು,సాక్ష్యం
ಪರೀಕ್ಷೆ,పరీక్ష నివేదిక
ಪಠ್ಯ,వచనం
ಧನ್ಯವಾದಗಳು,ధన్యవాదాలు
ವಿಷಯ,థీమ్
ಚಿಕಿತ್ಸೆ,చికిత్స
ಮೂರನೇ ವ್ಯಕ್ತಿ,మూడవ పార్టీ
ಸಂಪೂರ್ಣವಾಗಿ,పూర్తిగా
ಚಿಂತನಶೀಲ,శ్రద్ద
ಬೆದರಿಕೆ,బెదిరింపు
ಮಿತವ್ಯಯ,పొదుపు
ಮೂಲಕ,ద్వారా
ಎಸಿದು ಹಾಕಿ,విసిరి వేయి
ಹೆಬ್ಬೆರಳು ಅನಿಸಿಕೆ,బొటనవేలు ముద్ర
ಬಹುಮತವನ್ನು ಹೊಡೆಯುವುದು,మెజారిటీ
ಟಿಕೆಟ್,టికెట్
ಕಟ್ಟು,టై
ಕಟ್ಟಿದ ಸಾಲ,టైడ్ లోన్
ಶ್ರೇಣಿ,టైర్
ಓರೆಯಾಗಿಸು,వంపు
ಕಾಲ,సమయం
ಸಮಯ ಅನುಮತಿಸಲಾಗಿದೆ,సమయం అనుమతించబడింది
ಸಮಯವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,సమయం నిరోధించబడింది
ಕಾಲಮಿತಿ,నిర్ణీత కాలం
ಸಮಯ ಚೀಟಿ,టైమ్ కార్డ్
ಸಮಯ ಠೇವಣಿ (= ಸ್ಥಿರ ಠೇವಣಿ),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
ಸಮಯ ಕೀಪಿಂಗ್,సమయం ఉంచడం
ಸಮಯ ಮಿತಿ,నిర్ణీత కాలం
ಸಮಯ,సమయం ఆఫ్
ಸಮಯ ಮೀರಿದೆ,సమయం అధిగమిస్తుంది
ಸಮಯದಲ್ಲಿದ್ದ ಕಾರ್ಯಕ್ರಮ,సమయం ముగిసిన ప్రోగ్రామ్
ಸಮಯ -ಪ್ರಮಾಣ,సమయ రేటు
ಸಮಯ ರೆಕಾರ್ಡಿಂಗ್ ಯಂತ್ರ,టైమ్ రికార్డింగ్ మెషిన్
ಸಮಯದ ಪ್ರಮಾಣ,సమయ స్కేల్
ವೇಳಾಪಟ್ಟಿ,సమయ ప్రణాళిక
ಸಮಯ ಅಂಚೆಚೀಟಿ,టైమ్ స్టాంప్
ಸಮಯ ಅಧ್ಯಯನ ಉಪಕರಣಗಳು,సమయ అధ్యయన పరికరాలు
ಸಮಯ ಮೇಜು,సమయ పట్టిక
ಸಮಯ,టైమింగ్
ಸಲಹೆಗಳು,చిట్కాలు
ಶೀರ್ಷಿಕೆ,శీర్షిక
ಶೀರ್ಷಿಕೆದಾರ,టైటిల్ హోల్డర్
ಶೌಚಾಲಯ,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
ಸಂಕೇತ,టోకెన్
ಟೋಕನ್ ಸದಸ್ಯ,టోకెన్ సభ్యుడు
ಟೋಕನ್ ವೇತನ,టోకెన్ పే
ಟೋಕನ್ ಮುಷ್ಕರ,టోకెన్ సమ్మె
ಸ್ವರ,టోన్
ಸ್ವರ,గొంతు తగ్గించు
ನಾಚಿಕೆಗೇಡು,టోన్ అప్
ಉಪಕರಣ,సాధనం
ಟೂಲ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್,టూల్ డౌన్ సమ్మె
ಮೇಲಕ್ಕೆ,టాప్
ವಿಷಯ,అంశం
ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ,ఉన్నత స్థాయి నిర్ణయం
ಉನ್ನತ ಆಡಳಿತ,ఉన్నతస్థాయి పాలకవర్గం
ಅತ್ಯಂತ ಮೇಲಕ್ಕೆ,పైభాగం
ಉನ್ನತ ಅಧಿಕಾರ,అగ్ర అధికారి
ಸ್ಥಳಾಕೃತಿ,స్థలాకృతి
ಮೊದಲ ಆದ್ಯತೆ,అత్యంత ప్రధానమైన
ಉನ್ನತ ಸ್ಥಾನ,టాప్ ర్యాంకింగ్
ಉನ್ನತ ರಹಸ್ಯ,అతి రహస్యం
ಚಿತ್ರಹಿಂಸೆ,హింస
ಒಟ್ಟು,మొత్తం
ಒಟ್ಟು ಸೇವೆ,మొత్తం సేవ
ಕಠಿಣ,కఠినమైనది
ಪ್ರವಾಸ,పర్యటన
ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ,టూర్ ప్రోగ్రాం
ಪ್ರವಾಸದ ವರದಿ,టూర్ రిపోర్ట్
ಮಾತು,టౌట్
ಪಟ್ಟಣ,పట్టణం
ಪಟ್ಟಣ,టౌన్షిప్
ಜಾಡಿನ,జాడ కనుగొను
ಬಲೆ,ట్రాక్ట్
ಎಳೆತ,ట్రాక్షన్
ವ್ಯಾಪಾರ ಒಪ್ಪಂದ,వాణిజ్య ఒప్పందం
ಒಕ್ಕೂಟ,వాణిజ్య సంఘం
ಸಂಪ್ರದಾಯ,సాంప్రదాయం
ತರಬೇತಿ,రైలు
ತರಬೇತಿ ಪಡೆಯುವವನು,ట్రైనీ
ತರಬೇತಿ,ట్రైనీషిప్
ತರಬೇತುದಾರ,శిక్షకుడు
ತರಬೇತಿ,శిక్షణ
ತರಬೇತಿ ಕೇಂದ್ರ,శిక్షణా కేంద్రం
ತರಬೇತಿ ಕಾಲೇಜು,శిక్షణ కళాశాల
ತರಬೇತಿ ವಿಭಾಗ,శిక్షణా విభాగం
ತರಬೇತಿ ಸಂಸ್ಥೆ,శిక్షణా సంస్థ
ತರಬೇತಿ,శిక్షణా సమయం
ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮ,శిక్షణా కార్యక్రమం
ತರಬೇತಿ ಘಟಕ,శిక్షణా యూనిట్
ಗುಣಲಕ್ಷಣ,లక్షణం
ದೇಶದ್ರೋಹಿ,దేశద్రోహి
ಶಾಂತಿ,ప్రశాంతత
ವ್ಯವಹಾರ,లావాదేవీ
ವ್ಯವಹಾರದ ವಹಿವಾಟು,వ్యాపారం యొక్క లావాదేవీ
ಪ್ರತಿಲೇಖನ,ట్రాన్స్క్రిప్షన్
ವರ್ಗಾಯಿಸು,బదిలీ
ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ ಸರಕುಗಳು,బదిలీ చేయగల వస్తువులు
ಪ್ರವೇಶ ಪ್ರವೇಶ,బదిలీ ఎంట్రీ
ವರ್ಗಾವಣೆ ಶುಲ್ಕ,బదిలీ రుసుము
ಜ್ಞಾಪಕ ಪತ್ರವನ್ನು ವರ್ಗಾಯಿಸಿ,బదిలీ మెమోరాండం
ಡೆಪ್ಯುಟೇಶನ್‌ನಲ್ಲಿ ವರ್ಗಾವಣೆ,డిప్యుటేషన్‌పై బదిలీ
ವರ್ಗಾವಣೆ ಆದೇಶ,బదిలీ ఆర్డర్
ರೂಪಾಂತರ,పరివర్తన
ಸಾಗಣೆ,రవాణా
ಸಾರಿಗೆ ಕರ್ತವ್ಯ,రవాణా విధి
ಪರಿವರ್ತನೆಯ,పరివర్తన
ಸಾರಿಗೆ ಪಾಸ್,ట్రాన్సిట్ పాస్
ಸಾರಿಗೆ ವೀಸಾ,ట్రాన్సిట్ వీసా
ಸಾರಿಗೆ ಕಾರ್ಯಾಗಾರ,రవాణా వర్క్‌షాప్
ಭಾಷಾಂತರ,అనువాదం
ಲಿಪ್ಯಂತರಣ,లిప్యంతరీకరణ
ರೋಗ ಪ್ರಸಾರ,ప్రసార
ಪ್ರಸಾರ,ప్రసారం
ಸಾಗಿಸು,రవాణా
ಸಾರಿಗೆ ಭತ್ಯೆ,రవాణా భత్యం
ಸಾರಿಗೆ,రవాణా
ಸ್ಥಳಾಂತರ,బదిలీ
ಬಲೆಗೆ ಬೀಳಿಸು,ఉచ్చు
ಪ್ರಯಾಣ,ప్రయాణం
ಪ್ರಯಾಣ ವೆಚ್ಚ,ప్రయాణ ఖర్చులు
ಪ್ರಯಾಣಿಕರ ಹಣದ ಪತ್ರ,యాత్రికుల చెక్
ಪ್ರಯಾಣ ಭತ್ಯೆ,ప్రయాణ భత్యం
ಪ್ರಯಾಣ ಭತ್ಯೆ ಮಸೂದೆ,ప్రయాణ భత్యం బిల్లు
ಪ್ರಯಾಣ ರಿಯಾಯಿತಿ,ప్రయాణ రాయితీ
ವಿಶ್ವಾಸಘಾತುಕತೆ,ద్రోహం
ದೇಶದ್ರೋಹ,రాజద్రోహం
ಖಜಾನೆ,ట్రెజరీ
ಖಜಾನೆ ಬೆಂಚ್,ట్రెజరీ బెంచ్
ಖಜಾನೆ ಠೇವಣಿ ರಶೀದಿ (ಟಿ.ಡಿ.ಆರ್.),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
ಖಜಾನೆ ರಶೀದಿ,ట్రెజరీ రశీదు
ಖಜಾನೆ ಚೀಟಿ,ట్రెజరీ వోచర్
ಚಿಕಿತ್ಸೆ,చికిత్స
ಒಪ್ಪಂದ,ఒప్పందం
ಹಸ್ತಾಂತರದ ಒಪ್ಪಂದ,అప్పగించే ఒప్పందం
ಚಾರಣ,ట్రెక్
ಪ್ರವೃತ್ತಿ,ధోరణి
ಅತಿರೇಕ,అతిక్రమణ
ವಿಚಾರಣೆ,ట్రయల్
ಪ್ರಯೋಗ ಸಮತೋಲನ,ట్రయల్ బ్యాలెన్స్
ಪ್ರಯೋಗ ಅವಧಿ,ట్రయల్ వ్యవధి
ಬುಡಕಟ್ಟು ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ,గిరిజన ప్రాంత అభివృద్ధి
ಬುಡಕಟ್ಟು ಕಲ್ಯಾಣ,గిరిజన సంక్షేమం
ಬುಡಕಟ್ಟು,తెగ
ನ್ಯಾಯಮಂಡಳ,ట్రిబ్యునల్
ಗೌರವ,నివాళి
ಆವರಣಿಸು,ట్రిమ్
ಪ್ರವಾಸ,ట్రిప్
ತ್ರಿಪದಜ,త్రైపాక్షిక
ಮೂರು ಪಟ್ಟು,ట్రిపుల్
ತ್ರಿಪದಣಿ,త్రిపాది
ನಿಜವಾದ ಪ್ರತಿ,నిజమైన కాపీ
ಕಾಂಡದ ಕರೆ,ట్రంక్ కాల్
ಸ ೦ ತಾನು,నమ్మకం
ತಿರುವು,ధర్మకర్త
ವಿಶ್ವಾಸಾರ್ಹ,నమ్మదగినది
ತಿರಸ್ಕರಿಸಿ,తిరస్కరించు
ಟರ್ನ್‌ಕೀ ಆಧಾರ,టర్న్‌కీ ప్రాతిపదిక
ತಿದ್ದುಪಡಿ,టర్న్-అవుట్
ವಹಿವಾಟು,టర్నోవర్
ತಿಕ್ಕಲು,టర్పుట్యూడ్
ಶಿಕ್ಷಕ,ట్యూటలేజ్
ಅವಳಿ ನಗರ,ట్విన్ సిటీ
ಅವಳಿ ಹಂಚಿಕೆ ಆಧಾರ,ట్విన్ షేరింగ్ ప్రాతిపదిక
ಮಾದರಿ,రకం
ಬೆರಳಚ್ಚಿನ,టైప్‌స్క్రిప్ట్
ಬೆರಳಚ್ಚು,టైప్‌రైటర్
ಬೆರಳಚ್ಚು,టైప్‌రైటింగ్
ವಿಶಿಷ್ಟವಾದ,సాధారణ
ದಾಟುವುದು,టైపింగ్
ಚಿರತೆ,టైపింగ్ మెషిన్
ಕೊಳವೆಯ,టైపింగ్ పూల్
ಮುದ್ರಣಕಲ ದೋಷ,టైపోగ్రాఫికల్ లోపం
ಹೊರಗಿನ ಉದ್ದೇಶ,నిగూఢ ఉద్దేశ్యంగా
ಅಂತಿಮ,అంతిమంగా
ಅಂತಿಮ ರವಾನೆಗಾರ,అల్టిమేట్ సరుకు
ಅಂತಿಮ ವೆಚ್ಚ,అంతిమ ఖర్చు
ಅಂತಿಮ ಗುರಿ,అంతిమ లక్ష్యం
ಅಂತಿಮವಾಗಿ,అంతిమంగా
ಅಂತಿಮ ಉದ್ದೇಶ,అంతిమ లక్ష్యం
ಮುಂಗಡ,అల్టిమేటం
ಎರಡನೆಯವರು,అల్టిమో
ಪೌಲಾಜಾ,అతినీలలోహిత
ಸಮಾಧಿ,అంపైర్
ಒಪ್ಪಲಾಗದ,ఆమోదయోగ్యం కాదు
ಬೆಂಬಲಿಸದ ಸಾಮಾನುಗಳು,సహకరించని సామాను
ಸಹಾಯ ಮಾಡದ,అన్‌ఎయిడెడ్
ನಿಸ್ಸಂದಿಗ್ಧವಾದ,నిస్సందేహంగా
ಒಮ್ಮತ,ఏకాభిప్రాయం
ಅವಿರೋಧ,ఏకగ్రీవ
ಸರ್ವಾನುಮತದ ನಿರ್ಧಾರ,ఏకగ్రీవ నిర్ణయం
ವಿನಿಯೋಗದ,నిస్సారంగా
ಬೆರೆಯದ,అటాచ్ చేయబడలేదు
ಅನಧಿಕೃತ,అనధికార
ಅನಿವಾರ್ಯ,అనివార్యమైనది
ತಪ್ಪಿಸಲಾಗದ ಸಂದರ್ಭಗಳು,అనివార్య పరిస్థితులు
ಅನಿವಾರ್ಯ ವಿಳಂಬ,అనివార్య ఆలస్యం
ಜಡವಾಗದ,అనాలోచిత
ಕತ್ತರಿಸದ,అన్‌కాష్ చేయలేదు
ಅನಿಶ್ಚಿತತೆ,అనిశ్చితంగా
ಹಕ್ಕು ಪಡೆಯದ,క్లెయిమ్ చేయబడలేదు
ಹಕ್ಕು ಪಡೆಯದ ಸಾಮಾನುಗಳು,క్లెయిమ్ చేయని సామాను
ವರ್ಗೀಕರಿಸದ,వర్గీకరించనిది
ಗೊಮ್ಮಾಗದ,అంగీకరించలేదు
ಅಸಾಮಾನ್ಯ,అసాధారణం
ರಾಜಿಗೆ ಬರದ,రాజీలేనిది
ಬೇಷರತ್ತಾದ,బేషరతు
ದೃ unconಿಸದ,ధృవీకరించబడలేదు
ದೃ f ೀಕರಿಸದ ವರದಿ,ధృవీకరించని నివేదిక
ಸಂವಿಧಾನಬಾಹಿರ,రాజ్యాంగ విరుద్ధం
ವಿವಾದದ,నిరంతరాయంగా
ಅನಿಯಂತ್ರಿತ,అనియంత్రిత
ಅರಿಯದ,ధృవీకరించబడలేదు
ಬಹಿರಂಗಪಡಿಸಿದ ಬೇಡಿಕೆ,వెలికితీసిన డిమాండ్
ಪಟ್ಟಿಯ,డేటెడ్
ವಿರೂಪಗೊಳಿಸದ ಪತ್ರ,పంపిణీ చేయని లేఖ
ಅಡಿಯಲ್ಲಿ,కింద
ಕಡಿಮೆ ವಯಸ್ಸಿನ,తక్కువ వయస్సు
ಮೌಲ್ಯಮಾಪನದಲ್ಲಿ,అసెస్‌మెంట్ కింద
ಬಿಲ್ಲಿಂಗ್ ಅಡಿಯಲ್ಲಿ,బిల్లింగ్ కింద
ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರದ ಅಡಿಯಲ್ಲಿ,పోస్టింగ్ సర్టిఫికేట్ కింద
ಪರಿಗಣನೆಯಲ್ಲಿದೆ,పరిశీలనలో ఉన్నది
ಕಡಿಮೆ ಕೆಲಸ,అండర్ కన్సప్షన్
ಅಭಿವೃದ್ಧಿಯಾಗದ,అభివృద్ధి చెందలేదు
ಉದ್ಯೋಗದಲ್ಲಿ,ఉద్యోగం కింద
ಉದ್ಯೋಗದಡಿಯಲ್ಲಿ,ఉపాధి కింద
ಕಡಿಮೆ,తక్కువ అంచనా
ಪರೀಕ್ಷೆಯಡಿಯಲ್ಲಿ,పరీక్ష కింద
ಪದವಿ ವಿದ್ಯಾರ್ಥಿ,అండర్ గ్రాడ్యుయేట్
ಭೂಗತ,భూగర్భ
ಒಳ-ವ್ಯವಹಾರ,అండర్-హ్యాండ్ డీలింగ్
ಇನ್ವಾಯ್ಸಿಂಗ್ ಅಡಿಯಲ್ಲಿ,ఇన్వాయిస్ కింద
ಅಂಡರ್ಲೈನ್ ​​ಮಾಡಲಾದ,అండర్లైన్
ಕಡಿಮೆ ಶಿಕ್ಷಕ,అండర్ మ్యాన్
ಕಡಿಮೆ ಸಂಭಾವನೆ ಪಡೆಯದ,అండర్ పెయిడ్
ಕಡಿಮೆ ಜನಸಂಖ್ಯೆ,తక్కువ జనాభా
ಕಡಿಮೆ ನಿರ್ಮಾಣ,అండర్ ప్రొడక్షన్
ಉಲ್ಲೇಖದ ಅಡಿಯಲ್ಲಿ,సూచన కింద
ಸಹಿ ಹಾಕಿರುವ,సంతకం చేయలేదు
ತಿಳುವಳಿಕೆ,అవగాహన
ಕೈಗೊಳ್ಳು,చేపట్టండి
ಕೈಗೆಟುಕುವುದು,చేపట్టడం
ಒಳಗಿನ,అండర్‌ట్రియల్
ಕಡಿಮೆ ಬಳಕೆಯ,తక్కువ వినియోగం
ಮೌಲ್ಯಮಾಪ,తక్కువ విలువ
ಅನಪೇಕ್ಷಿತ,అవాంఛనీయ
ಅನಿರ್ದಿಷ್ಟ,అప్రధానమైన
ಅನಾವರಣಗೊಳಿಸದ ಸಾಲ,అవాంఛనీయ రుణం
ವಿವಾದಾಸ್ಪದ,నిర్వివాదమైనది
ವಿಂಗಡಿಸದ,అవిభక్త
ನಿಸ್ಸಂದೇಹವಾಗಿ,నిస్సందేహంగా
ಅನಗತ್ಯ,అనవసరమైన
ಅನಗತ್ಯ ವಿಳಂಬ,అనవసరమైన ఆలస్యం
ಅನಿಯಮಿತ ಪ್ರಭಾವ,అనుచిత ప్రభావం
ಪತ್ತೆಯಾಗದ ಆದಾಯ,తెలియని ఆదాయం
ಪಳಗಿಸು,వెలికితీసినది
ಲಾಭಕರವಲ್ಲದ,అనాలోచిత
ನಿರುದ್ಯೋಗ,నిరుద్యోగం
ಅಸಮ ಭೂಮಿ,అసమాన భూమి
ಅನಿರೀಕ್ಷಿತ ವಿಳಂಬ,Unexpected హించని ఆలస్యం
ನಿಸ್ಸಂದಿಗ್ಧ,కనిపెట్టబడని
ಅನ್ಯಾಯ,అన్యాయం
ಅನ್ಯಾಯ ವಜಾ,అన్యాయమైన తొలగింపు
ಅನ್ಯಾಯದ ಕಾರ್ಮಿಕ ಅಭ್ಯಾಸಗಳು,అన్యాయమైన కార్మిక పద్ధతులు
ಅನ್ಯಾಯ ಅಂದರೆ,అన్యాయమైన అర్థం
ಪ್ರತಿಕೂಲ,అననుకూలమైన
ಸರಿಹೊಂದದ,అనర్హమైనది
ಪ್ರಚಾರಕ್ಕಾಗಿ ಅನರ್ಹ,ప్రమోషన్ కోసం అనర్హమైనది
ಅನಿರೀಕ್ಷಿತ,Fore హించనిది
