Hindi,Gujarati
स्पंद तंत्र,પલ્સ સિસ્ટમ
स्पंद पुच्छ,નાડી પૂંછડી
स्पंद सिद्धांत,પલ્સ સિદ્ધાંત
स्पंद नति,હૃદય ના ધબકારા નો દર
स्पंद समय मॉडुलन,પલ્સ ટાઇમિંગ મોડ્યુલેશન
स्पंद अवधि अनुपात,પલ્સ અવધિ ગુણોત્તર
स्पंदावली,સ્પંદવલી
स्पंद परिणामित्र,પલ્સ ટ્રાન્સફોર્મર
स्पंद वोल्टता,પલ્સ વોલ્ટેજ
स्पंद विस्तार,પલ્સ એક્સ્ટેંશન
स्पंद कालावधि मॉडुलन,પલ્સ અવધિ મોડ્યુલેશન
स्पंदित त्वरित्र,પલ્સ એક્સિલરેટર
स्पंददायी तुंगतामापी,ધબકતું અલ્ટિમીટર
स्पंदित विसर्पण पथ,સ્પંદિત ડ્રિફ્ટ પાથ
स्पंदित लेसर,સ્પંદિત લેસર
स्पंदित प्रकाश,સ્પંદનીય પ્રકાશ
स्पंदित मैग्नेट्रोन,પલ્સ મેગ્નેટ્રોન
स्पंदित प्रचालन,પલ્સ ઓપરેશન
स्पंदित दोलायमान क्षेत्र,સ્પંદિત ઓસીલેટરી ક્ષેત્ર
स्पंदित दोलित्र,પલ્સ ઓસિલેટર
स्पंदित रिऐक्टर,પલ્સ રિએક્ટર
स्पंदक,પલ્સર
स्पंदन परिपथ,ફ્લટર સર્કિટ
स्पंदन तंत्र,ફ્લટર સિસ્ટમ
स्पंदन आघात,ફ્લટર આંચકો
पंप,પંપ
पंप सिलिंडर,પંપ સિલિન્ડર
पंप चालक समुच्चय,પંપ ડ્રાઈવર સેટ
पंपनीयता,પંપક્ષમતા
"पंप जलसंग्रह, पंप स्टोरेज","પમ્પ કરેલ જળાશય, પમ્પ કરેલ સંગ્રહ"
पंपनीयता,પંપક્ષમતા
पंपन कार्य,પમ્પિંગ કામ
पंपन कार्य,પમ્પિંગ કામ
पंपक आवृत्ति,પંપ આવર્તન
पंपन विकिरण,પંપ રેડિયેશન
पंप मोटर,પંપ મોટર
"पंचित्र, छिद्रित्र, पंच (एक पेय)","પંચર, પંચર, પંચ (એક પીણું)"
छिद्रित कार्ड,પંચ કરેલ કાર્ડ
छिद्रक रोक कुंजिका,છિદ્રક સ્ટોપ કી
निर्लेपक छिद्रित्र,કાસ્ટ છિદ્રક
वेध वोल्टला,છિદ્રતા વોલ્ટાલા
"छिद्रित पत्रक, छिद्रित कार्ड","પંચ કરેલ શીટ, પંચ કરેલ કાર્ડ"
छिद्रित पत्रक परिकलित्र,છિદ્રિત શીટ કેલ્ક્યુલેટર
छिद्रित पत्रक यंत्र,છિદ્રિત શીટ મશીન
छिद्रित कार्ड अभिलेख,પંચ્ડ કાર્ડ રેકોર્ડ
छिद्रण,મુક્કો
छिद्रण मशीन,પંચીંગ મશીન
छिद्रण स्थिति,પંચિંગ સ્થિતિ
छिद्रणीय संभार,પંચ કરી શકાય તેવું ભાર
"संवेधन, पंचर","સંવેદના, પંચર"
पंक्चर वोल्टता,પંચર વોલ્ટેજ
पप,પપ
"तारा, पुतली, कनीनिका","તારો, વિદ્યાર્થી, કનિનીકા"
प्यूपीन कुंडली,પ્યુપીન જન્માક્ષર
शुद्ध बंकन,શુદ્ધ બેન્ડિંગ
शुद्ध विरूपण,ચોખ્ખી વિકૃતિ
शुद्ध तत्व,શુદ્ધ તત્વ
शुद्ध समीकरण,શુદ્ધ સમીકરણ
शुद्ध क्षेत्र सिद्धान्त,શુદ્ધ ક્ષેત્ર સિદ્ધાંત
शुद्ध संगीत,શુદ્ધ સંગીત
शुद्ध त्रिज्य कंपन,શુદ્ધ તેજ કંપન
शुद्ध प्रतिघात,ચોખ્ખી પ્રતિક્રિયા
शुद्ध विश्रांति,શુદ્ધ આરામ
शुद्ध घूर्णन बैन्ड,ચોખ્ખી ફરતી બેન્ડ
शुद्ध प्रकीर्णन,ચોખ્ખી છૂટાછવાયા
शुद्ध अपरूपण,ચોખ્ખી કાતર
शुद्ध स्पेक्ट्रम,શુદ્ધ સ્પેક્ટ્રમ
शुद्ध अवस्था,શુદ્ધ રાજ્ય
शुद्धि विकृति,શુદ્ધિકરણ વિકૃતિ
"शुद्ध टोन, शुद्ध स्वरक",શુદ્ધ સ્વર શુદ્ધ સ્વર
शुद्ध व्यावर्तन,નેટ ડાયવર્ઝન
शुद्ध कंपन स्तर,નેટ કંપન સ્તર
शुद्ध श्यानसुघटय विश्रांति,શુદ્ધ ચીકણું છૂટછાટ
शुद्ध परमाण्विक माप,નેટ અણુ માપન
शुद्धता,ચોકસાઈ
"नील लोहित, बैंगनी, पर्पल","નીલ લોહિત, વાયોલેટ, જાંબલી"
पर्पल सीमा,જાંબલી સરહદ
नील लोहित प्रकाश,નીલ લોહિત પ્રકાશ
शुद्ध प्रतिरोध,ચોખ્ખો પ્રતિકાર
शुद्ध पदार्थ,શુદ્ધ પદાર્થ
अनुसरण पथ सूचन,પાથ માહિતી અનુસરો
"दाब बटन, पुश बटन",પુશ બટન પુશ બટન
कर्षापकर्ष,પરાકાષ્ઠા
कर्षापकर्ष उत्तेजन,ઓર્ગેસ્મિક ઉત્તેજના
कर्षापकर्षी क्रिया विधि,ટેમ્પ્લેટિંગ ક્રિયા
संतुलित वोल्टता,સંતુલિત વોલ્ટેજ
कर्षापकर्ष धाराएँ,રોમાંચક પ્રવાહો
अपकर्षण,નિષ્કર્ષણ
