Malayalam,English
കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം,uncountable subset
അനിശ്ചിതമായ,undetermined
നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം,undetermined coefficient
അസമത്വം,unequal
തരംതിരിക്കാത്തത്,ungrouped
വർഗ്ഗീകരിക്കാത്ത വിശ്വാസം,ungrouped data
ഒരേപോലെ,uniform
"ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം",uniform acceleration
യൂണിഫോം ബന്ധിച്ചിരിക്കുന്നു,uniform boundedness
യൂണിഫോം ഒത്തുചേരൽ,uniform convergence
ഏകീകൃത ഓറിയന്റേഷൻ,uniform convexity
ഏകീകൃത സാന്ദ്രത,uniform density
യൂണിഫോം വിതരണം,uniform distribution
ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം,uniform gravitational field
"സാമ്യം, അന്തരീക്ഷം, ചുറ്റുപാടുകൾ-കുടുംബം",uniformity
യൂണിഫോം മികച്ചത്,uniformly best
ഏകീകൃത തുടർച്ചയായ വികാസം,uniformly continuous extension
യൂണിഫോം ഒത്തുചേരൽ,uniformly convergent
ഏകീകൃത ശക്തി പരിശോധന,uniformly most powerful test
ഏകീകൃത ചലനം,uniform motion
ഏകീകൃത സംഭാവ്യത വിതരണം,uniform probability distribution
ഏകീകൃത നീക്കം,uniform speed
ഏകീകൃത സ്ഥാനം,uniform topology
കുത്തക,unimodal
മോണോമീറ്റർ,unimodular
മോണോമീറ്റർ മാട്രിക്സ്,unimodular matrix
മോണോമീറ്റർ പ്രോപ്പർട്ടി,unimodular property
"യൂണിയൻ, യൂണിയൻ, യാദൃശ്ചികം",union
ഉപവിഭാഗങ്ങളുടെ കുടുംബ യൂണിയൻ,union of family of subsets
സെറ്റുകളുടെ സംയോജനം,union of sets
യുണീക് എൻയുമറേഷൻ പ്രവിശ്യ,unique factorization domain
അദ്വിതീയ ഘടകീകരണ സിദ്ധാന്തം,unique factorization theorem
അതുല്യമായി നിശ്ചയിച്ചിരിക്കുന്നു,uniquely defined(=uniquely determined)
അതുല്യത,uniqueness
പരിഹാരത്തിന്റെ പ്രത്യേകത,uniqueness of the solution
അദ്വിതീയ പ്രശ്നം,uniqueness problem
അദ്വിതീയ സിദ്ധാന്തം,uniqueness theorem
അതുല്യമായ പരിഹാരം,unique solution
അതുല്യമായ വെക്റ്റർ,unique vector
"യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, ഏകകം, യൂണിറ്റ്, , വിപരീതം",unit
സിംഗിൾ,unitary
ഒറ്റ ഗ്രൂപ്പ്,unitary group
ഒറ്റ മാട്രിക്സ്,unitary matrix
ഒറ്റ രീതി,unitary method
യൂണിറ്റ് പന്ത്,unit ball
"യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ",unit cell
യൂണിറ്റ് സർക്കിൾ,unit circle
അനുബന്ധ ഘടകം,unit element
യൂണിറ്റ് പ്രവർത്തനം,unit function
യൂണിറ്റ് പിണ്ഡം,unit mass
"യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്",unit matrix
സ്റ്റാൻഡേർഡ് സാധാരണ വ്യത്യാസം,unit normal variate(=standard normal variate)
യൂണിറ്റ് പന്ത്,unit sphere
യൂണിറ്റ് സ്റ്റെപ്പ് ഫംഗ്ഷൻ,unit step function
യൂണിറ്റ് വെക്റ്റർ,unit vector
യൂണിറ്റ് വോള്യം,unit volume
"ഒന്ന്, സമാനമായത്",unity
അനുബന്ധ ഘടകം,unity element(=identity element =unit element)
എക്വിച്ചർ,univariate
ഏകീകൃത സാധാരണ വിതരണം,univariate normal distribution
സാർവത്രികമായ,universal
സാർവത്രിക സ്ഥിരാങ്കം,universal constant
സാർവത്രിക ഗുരുത്വാകർഷണം,universal gravitation
ജനസംഖ്യ സെറ്റ്,universal set
"ലോകം, ജനസംഖ്യ",universe
അജ്ഞാതം,unknown
അജ്ഞാത തുക,unknown quantity
"വിപരീത, വൈവിധ്യമാർന്ന",unlike
വൈവിധ്യമാർന്ന പദം,unlike terms
അൺലിമിറ്റഡ്,unlimited
താൽക്കാലികം,unstable
അസമമായ,unsymmetrical
അസമമായ ദ്വിത്വ പ്രശ്നം,unsymmetric dual problem
തല വരി,upper bar
ഉയർന്ന പരിധി,upper bound
ഉയർന്ന ഡെറിവേറ്റീവ്,upper derivative
ഉയർന്ന ഇന്റഗ്രൽ,upper integral
സംയോജനത്തിന്റെ പരിധി,upper limit of integration
ഗുരുചതുർത്ഥക്,upper quartile
ഓവർഹെഡ് റീമാൻ ഇന്റഗ്രേഷൻ,upper Rieman integral
ഓവർഹെഡ് തുടർച്ച,upper semicontinuity
ഓവർഹെഡ് തുക,upper sum
ഓവർഹെഡ് ത്രികോണ മാട്രിക്സ്,upper triangle matrices
ലംബമായ ത്വരണം,upward acceleration
മുകളിലേക്കുള്ള ചലനം,upward motion
യൂറിസോൺ ലെമ്മ,Urysohn's lemma
യു-ഫോം വക്രം,U-shaped curve
ലളിതമായ ദൂരം,usual metric
ലളിതമായ അവസ്ഥ,usual topology
"പ്രയോജനം, ഉപയോഗം",utility
യൂട്ടിലിറ്റി ഫംഗ്ഷൻ,utility function
യൂട്ടിലിറ്റി പരമാവധിയാക്കൽ,utility maximization
uv-രീതി,uv-method
ശൂന്യമായ സെറ്റ്,vacuous set
"സാധുത, അംഗീകാരം",validity
പരിശോധന മൂല്യനിർണ്ണയം,validity of test
വില മൂല്യം,value
മൂല്യ പ്രവർത്തനം,value function
കളിയുടെ മൂല്യം,value of a game
"വേരിയബിൾ, വേരിയബിൾ, വേരിയബിൾ",variable
വേരിയബിൾ ഫീൽഡ്,variable field
സംയോജന വേരിയബിൾ,variable of integration
വേരിയബിൾ പരാമീറ്റർ,variable parameter
വ്യത്യാസം,variance
variance-covariance matrix,variance-covariance matrix
വേരിയൻസ് എസ്റ്റിമേറ്റ്,variance estimate
വ്യത്യാസത്തിന്റെ മാട്രിക്സ്,variance matrix
മന്ത്രവാദി,variate
പരാമീറ്റർ വ്യത്യാസം,variation of parameter
യോജിച്ചിരിക്കുക,vary directly as
പരോക്ഷമായി ആനുപാതികമായിരിക്കും,vary indirectly as
വേരിയബിൾ,varying
വെക്റ്റർ വെക്റ്റർ,vector
വെക്റ്റർ തുക,vector addition
വെക്റ്റർ ബീജഗണിതം,vector algebra
വെക്റ്റർ വിശകലനം,vector analysis
വെക്റ്റർ കാൽക്കുലസ്,vector calculus
വെക്റ്റർ ഘടകം,vector component
വെക്റ്റർ കോമ്പിനേഷൻ,vector composition
വെക്റ്റർ ഡെറിവേറ്റീവ്,vector derivative
വെക്റ്റർ ഡയഗ്രം,vector diagram
വെക്റ്റർ ഫീൽഡ്,vector field
വെക്റ്റർ പ്രവർത്തനം,vector function
വെക്റ്റർ സംയോജനം,vector integration
വെക്റ്റർ ഗുണനം,vector multiplication
"വെക്റ്റർ ഓപ്പറേറ്റർ, വെക്റ്റർ ഓപ്പറേറ്റർ",vector operator
വെക്റ്റർ സ്പേസ്,vector space
വെക്റ്റർ തുക,vector sum
അടിസ്ഥാന എൻട്രി വെക്റ്റർ,vector to enter basis
അടിസ്ഥാന സോളിറ്റയർ വെക്റ്റർ,vector to leave basis
വെക്റ്റർ ത്രികോണം,vector triangle
വെക്റ്റർ മൂല്യം ഫോം,vector valued form
പ്രവേഗം,velocity
വേഗത ഘടകം,velocity component
വേഗത സ്ഥിരാങ്കം,velocity constant
വേഗത വക്രം,velocity curve
വേഗത സമവാക്യം,velocity equation
വേഗത പ്രൊഫൈൽ,velocity profile
വേഗത വെക്റ്റർ,velocity vector
വേഗത ഡയഗ്രം,Venn diagram
പരിശോധിക്കാവുന്ന,verifiable
വെർണിയർ കാലിപ്പറുകൾ,Vernier callipers
മുകളിൽ,vertex
മുകളിലെ കോൺ,vertical angle
ലംബ അക്ഷം ലംബ അക്ഷം,vertical axis
ലംബമായി എതിർ കോണിൽ,vertically opposite angles
വളരെ അടുത്ത കൂടിക്കാഴ്ച,very close encounter
അങ്ങേയറ്റത്തെ വേഗത,very slow motion
വൈബ്രേഷൻ,vibration
"ചുറ്റുപാടുകൾ, സാമീപ്യം, അയൽപക്കം",vicinity
"സാങ്കൽപ്പിക, വെർച്വൽ",virtual
സ്ഥാനചലനം അനുമാനിച്ചു,virtual displacement
ഊഹിച്ച വേഗത,virtual velocity
സാങ്കൽപ്പിക പ്രവൃത്തി,virtual work
വിസ്കോസിറ്റി,viscosity
വിഷ്വൽ ഡിസ്പ്ലേ,visual display
വിഷ്വൽ ഡിസ്പ്ലേ യൂണിറ്റ്,visual display unit
ജനന മരണ സ്ഥിതിവിവരക്കണക്കുകൾ,vital statistics
"പൂജ്യം, ശൂന്യം, സ്ഥലം",void
പൂജ്യം കവല,void intersection
പൂജ്യം സെറ്റ്,void set
ബഹിരാകാശ ചിഹ്നം,void symbol
"വോള്യം, ശക്തി, വോള്യം",volume
വോളിയം ഇന്റഗ്രൽ,volume integral
സംയോജന വോളിയം,volume integration
