Malayalam,Telugu
സബ്ബാൻഡ് എൻകോഡിംഗ്,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
ഉപദായക മാസ്കിംഗ്,సబ్‌బ్యాండ్ మాస్కింగ్
സബ്ബാൻഡ് സാമ്പിളുകൾ,సబ్‌బ్యాండ్ నమూనాలు
സബ്നെറ്റ്,సబ్‌నెట్
സബ്പ്ലൈംഗ്,సబ్‌యాంప్లింగ్
വരികൾ,చందాదారుడు
പെട്ടെന്നുള്ള അയോണോസ്ഫിയർ അസ്വസ്ഥത,ఆకస్మిక అయానోస్పియర్ భంగం
സൺ സ്പോട്ട് പ്രവർത്തനം,సన్ స్పాట్ కార్యాచరణ
സൂപ്പർ പവർ ട്രാൻസ്മിറ്റർ,సూపర్ పవర్ ట్రాన్స్మిటర్
സൂപ്പർ സാമ്പിൾ,సూపర్ నమూనా
സൂപ്പർ സോക്കറ്റ്,సూపర్ సాకెట్
സൂപ്പർഹീറ്റ് നീരാവി,సూపర్హీట్ ఆవిరి
സൂപ്പർഹീരെൻറെ,సూపర్హెటెరోడిన్
സൂപ്പർഹീരെൻറെ കൺവെർട്ടർ,సూపర్హెటెరోడైన్ కన్వర్టర్
സൂപ്പർഹീരെറ്റെൻ റിസീവർ,సూపర్హెటెరోడైన్ రిసీవర్
സൂപ്പർപോസ്ഡ് (നിലവിലുള്ളത്),అతిశయోక్తి
അതിശയുമ്പോക്കൽ,సూపర్‌పోజిషన్
അതിശയമം,సూపర్ స్థానం
സൂപ്പർസോണിക്,సూపర్సోనిక్
നാളം,సరఫరా వాహిక
അടിച്ചമർത്തൽ ഗ്രിഡ്,అణచివేత గ్రిడ్
ഉപരിതല ശബ്ദം,ఉపరితల శబ్దం
ഉപരിതല തരംഗം,ఉపరితల తరంగం
സർഫിംഗ്,సర్ఫింగ్
പരര്ജീസം,ఉప్పెన
ചുറ്റുപാടിൽ,పరిసరాలు
സാധ്യത,ససెప్టెన్స్
സാധ്യത,ససెప్టబిలిటీ
താൽക്കാലികമായി നിർത്തിവച്ചിരിക്കുന്നു,సస్పెండ్
സ്വാപ്പ്,స్వాప్
സ്വീപ്പ് സർക്യൂട്ട്,స్వీప్ సర్క్యూట్
മാറുക,స్విచ్
സ്വിച്ച് ബോർഡ്,స్విచ్ బోర్డు
നിയന്ത്രണ യൂണിറ്റിൽ മാറുക,నియంత్రణ యూనిట్ ఆన్ చేయండి
മാറുക,మారడం
ചിഹ്ന നിരക്ക്,చిహ్నం రేటు
സമമിതി,సుష్ట
സമന്വയിപ്പിക്കുക (സമന്വയിപ്പിക്കുന്നു),సమకాలీన
സമന്വയ പൾസ്,సమకాలీకరణ పల్స్
സമ സമന്വയ കൈമാറ്റം,సమకాలీకరణ బదిలీ
സമന്വയം,సమకాలీకరణ
സമന്വയിപ്പിച്ചു,సమకాలీకరించబడింది
സമന്വയം,సింక్రోనస్
സമന്വയ മോട്ടോർ,సింక్రోనస్ మోటారు
സയ്നേജിക്,సినర్జిక్
സൈനജിസ്റ്റിസം,సినర్జిస్టిక్
സമന്വയം,సినర్జీ
വാക്വപരിപാലനം,వాక్యనిర్మాణం
സ്നാനക്സ്,సింటాక్స్
വാക്യഘടന പിശക്,సింటాక్స్ లోపం
സിന്തസൈസർ,సింథసైజర్
സിന്തസെസർ കാർഡുകൾ,సింథసైజర్ కార్డులు
ഏര്പ്പാട്,వ్యవస్థ
സിസ്റ്റം ആർക്കിടെക്ചർ,సిస్టమ్ ఆర్కిటెక్చర్
സിസ്റ്റം ഡിസൈൻ,సిస్టమ్ డిజైన్
സിസ്റ്റം മെനു,సిస్టమ్ మెను
ടാഗ്,ట్యాగ్
തിരികെ സംസാരിക്കുക,తిరిగి మాట్లాడు
ടേപ്പ്,టేప్
ടേപ്പ് റെക്കോർഡർ,టేప్ రికార్డర్
ടേപ്പ് സ്ലൈസിംഗ്,టేప్ స్లైసింగ్
ടാപ്പുചെയ്തു,దెబ్బతింది
ലക്ഷം,లక్ష్యం
ചുങ്കവിഹിതം,సుంకం
ടാസ്ക് ബാർ,టాస్క్ బార్
സാങ്കേതികമായ,సాంకేతిక
സാങ്കേതിക വെല്ലുവിളി,సాంకేతిక సవాలు
സാങ്കേതിക സവിശേഷതകൾ,సాంకేతిక అంశాలు
സാങ്കേതിക മാർഗ്ഗനിർദ്ദേശങ്ങൾ,సాంకేతిక మార్గదర్శకాలు
സാങ്കേതിക പാരാമീറ്റർ,సాంకేతిక పరామితి
സാങ്കേതിക നിലവാരം,సాంకేతిక నాణ్యత
സാങ്കേതിക സ്നാഗ്,సాంకేతిక స్నాగ్
സന്വദായം,టెక్నిక్
സാങ്കേതിക നിയന്ത്രണം,సాంకేతిక పరిమితి
സാങ്കേതികവിദ,సాంకేతికం
ടെക്നോളജി വിലയിരുത്തൽ,టెక్నాలజీ అసెస్‌మెంట్
ടെലികാസ്റ്റ്,టెలికాస్టింగ్
ടെലിസൈൻ,టెలిసిన్
ടെലിഗ്രാഫി,టెలిగ్రఫీ
ടെലിമാന്ത്സ്,టెలిమాటిక్స్
ടെലിക്കൊന്നിടല്,టెలిమెటరింగ్
ടെലിഫോണ്,టెలిఫోన్
ടെലിടെക്സ്റ്റ്,టెలిటెక్స్ట్
ദൂരദര്ശന്,టెలివిజన్
താപനില,ఉష్ణోగ్రత
താപനില നിയന്ത്രണം,ఉష్ణోగ్రత నియంత్రణ
താൽക്കാലിക,తాత్కాలిక
താൽക്കാലിക മാനേജുമെന്റ്,తాత్కాలిక నిర్వహణ
താൽക്കാലിക ആവർത്തനം,తాత్కాలిక పునరావృతం
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,తన్యత బలం
പറ്റം,టెన్టకిల్
Terbyte (tb),టెరాలి
അതിതീവ്രമായ,టెర్మినల్
ടെർമിനൽ അഡാപ്റ്ററുകൾ,టెర్మినల్ ఎడాప్టర్లు
ടെർമിനൽ ഉപകരണങ്ങൾ,టెర్మినల్ పరికరాలు
അവസാനിപ്പിക്കുക,ముగించడం
പ്രതിരോധം അവസാനിപ്പിക്കൽ,ప్రతిఘటనను ముగించడం
അവസാനിപ്പിക്കല്,ముగింపు
ടെർമിനേറ്റർ,టెర్మినేటర్
ടെറൈൻ പ്രൊഫൈലുകൾ,టెర్రైన్ ప్రొఫైల్స్
ടെർഷ്യറി വിൻഡിംഗ്,తృతీయ వైండింగ్
പരീക്ഷണസന്വദായം,పరీక్ష
ടെസ്റ്റ് ഡാറ്റ,పరీక్ష డేటా
പരീക്ഷിക്കുക ചിത്രം,పరీక్ష చిత్రం
ടെസ്റ്റ് സിഗ്നൽ,పరీక్ష సిగ్నల్
ശ്രദ്ധാപൂര്വ്,టెస్టర్
പരിശോധന,పరీక్ష
ടെസ്റ്റുകളും അളവും,పరీక్షలు మరియు కొలత
താപ ശബ്ദം,ఉష్ణ శబ్దం
താപ ഓവർലോഡ് റിലേ,థర్మల్ ఓవర్లోడ్ రిలే
തെർമിക് റെക്റ്റൈഫിയർ,థర్మియోనిక్ రెక్టిఫైయర్
തെർമോകോൾ,థర్మోకపుల్
ഉഷ്ണമാപിനി,థర్మామీటర్
തെർമോസ്റ്റാറ്റ്,థర్మోస్టాట్
വിരലുറ,థింబుల్
സമഗ്രമായ ഫിലമെന്റ്,థోరియేటెడ్ ఫిలమెంట్
ഇഴ,థ్రెడ్
മൂന്ന് ഘട്ടം വിതരണം,మూడు దశల సరఫరా
മൂന്ന് ഘട്ടം ട്രാൻസ്ഫോർമർ,మూడు దశల ట్రాన్స్ఫార్మర్
ഉമ്മറം,ప్రవేశం
തൊണ്ട മൈക്രോഫോൺ,గొంతు మైక్రోఫోన్
ഉരട്ടിയ,థ్రస్ట్
തൈരാട്രോൺ,థైరాట్రాన్
തൈറിസ്റ്റാർ,థైరిస్టర్
ചായം,వంపు
തിക്കു,టింబ్రే
കാലം,సమయం
സമയ അടിസ്ഥാനം,టైమ్ బేస్
സമയ കോഡ്,సమయ కోడ్
സമയം സ്ഥിരത,సమయం స్థిరాంకం
സമയ കാലതാമസം,సమయం ఆలస్యం
സമയ ഡൊമെയ്ൻ,టైమ్ డొమైన్
സമയ സാമ്പിൾ,సమయం నమూనా
സമയം നീണ്ടുനിൽക്കുന്ന സമയം,సమయం సాగదీయడం
ടൈമറിന്,టైమర్
ശീർഷക ബാർ,టైటిల్ బార్
മോഷനും ഫ്രോ മോഷനും,To మరియు fro కదలిక
