English,Assamese
Pliotron,প্লেইঅ&#39;ট্ৰন
Plosive,স্পৰ্শ
Plosive consonant,স্পৰ্শ বাচন
Plot,"প্লট, এলেকা, প্লট, প্লট"
Plotted,প্লট কৰা হৈছে
Plotted control,চিত্ৰাঙ্কিত নিয়ন্ত্ৰণ
Plotted frequency distribution,প্লট কৰা কম্পাঙ্ক বিতৰণ
Plotter,প্লট কৰা হৈছে
Plotting,খচৰা প্ৰস্তুত কৰা
Plotting chart,খচৰা প্ৰস্তুত কৰা চাৰ্ট
Plotting instrument,প্লটাৰ
Plotting interval,খচৰা প্ৰস্তুত কৰাৰ ব্যৱধান
Plotting machine,খচৰা প্ৰস্তুত কৰা মেচিন
Plucing (of a string),ট্ৰেকচন
Plucked,আকৰ্ষিত
Plucked instrument,টানি ষ্ট্ৰিং
Plucked string,তাঁৰ টানিব
Plug,"ষ্টপাৰ, প্লাগ"
Plug cushion technique,প্লাগ-কুশ্বন পদ্ধতি
Plug fuse,প্লাগ ফিউজ
Plug-in unit,প্লাগযোগ্য ইউনিট
Plugboard diagram,প্লাগবোৰ্ড ডায়াগ্ৰাম
Plumbagella,প্লাম্বাগিলা
Plume,"পিছলৈ, পিছলৈ"
Plunger,"প্লাঞ্জাৰ, প্লাঞ্জাৰ"
Plural production,একাধিক উৎপাদন
Plural scattering,একাধিক বিক্ষিপ্ততা
Plutonium,প্লুটনিয়াম
Plutonium reactor,প্লুটনিয়াম ৰিয়েক্টৰ
Pneudraulilc,জলীয়
Pneumatic transmission lag,বেক এয়াৰ ট্ৰেন্সমিছন
Pneumatically driven,বায়ুচালিত
Pneumaticas,গেছ মেকানিক্স
Pockels effect,pokel-প্ৰভাৱ
Pocket,"কটেৰী, ইনড’ৰ, প্ৰচেছড কাৰ্ড মাছ, জাব, পকেট"
Pocket antenna,জে বি এন্টেনা
Pohotoformer,"ফটোফৰ্মাৰ, লাইট ফাংচন জেনেৰেটৰ"
Poid,pooid বক্ৰ
Poinsot motion,ponso গতি
Point charge,পইণ্ট চাৰ্জ
Point charge electron,বিন্দু আধান ইলেক্ট্ৰন
Point contact diode,পইণ্ট কন্টাক্ট ডাইঅ&#39;ড
Point contact transistor,পইণ্ট কন্টাক্ট ট্ৰেঞ্জিষ্টৰ
Point counter,"সূচী গণিত, চোকা গণিত"
Point defect,বিন্দু ভুল
Point dipole,বিন্দু ডাইপোল
Point electrode,বিন্দু ইলেক্ট্ৰ&#39;ড
Point electron,বিন্দু ইলেক্ট্ৰন
Point focus,পইণ্ট ফ&#39;কাচ
Point lattice,বিন্দু জালি
Point mass,বিন্দু ভৰ
Point mutation,পইণ্ট মিউটেচন
Point object,বিন্দু বস্তু
Point of condensation,সংকোচন বিন্দু
Point of contraflexure,কাউণ্টাৰ-পইণ্ট
Point of observation,পৰ্যবেক্ষণ বিন্দু
Point of rarefaction,বিৰল বিন্দু
Point of suspension,স্থলবন্দী বিন্দু
Point of trans-position,ট্ৰেন্সফাৰ পইণ্ট
Point particle,বিন্দু কণা
Point slope method,বিন্দু ঢাল পদ্ধতি
Point source,বিন্দু উৎস
Point symmetry,বিন্দু প্ৰতিসমতা
Point to point radio communication,স্থানীয় ৰেডিঅ&#39; সংবহন
Point to point wiring,point staring
Pointer,"পইণ্টাৰ, পইণ্টাৰ"
Pointolite lamp,পিনটলাইট লেম্প
Poisoned,দূষিত
Poisoning,বিষক্ৰিয়া
Poisoning computer,"বিষক্ৰিয়া কম্পিউটাৰ, বিষাক্ত কম্পিউটাৰ"
Poisoning predictor,এন্টি-পইজনিং সূচক
Poisson distribution,পোৱাচন বিতৰণ
Polar,"মেৰু, মেৰু"
Polar aurora,মেৰু শিখা
Polar axis,মেৰু অক্ষ
Polar candle power,দিশগত মমবাতিৰ শক্তি
Polar dielectrics,মেৰু ডাইলেক্ট্ৰিক
Polar distance,মেৰু দূৰত্ব
Polar field,মেৰু অঞ্চল
Polar lattice,মেৰু জালি
Polar plasm,মেৰু পদাৰ্থ
Polar radiation pattern,মেৰু বিকিৰণৰ আৰ্হি
Polar ray,মেৰু ৰশ্মি
Polar telescope,মেৰু টেলিস্কোপ
Polarability catastrophe,মেৰুত্ব অনুপাত
Polarimeter,মেৰুমাপক
Polarimetry,polarimetry
Polarisability tensor,মেৰুত্ব বৰ্ণালী
Polarisabillity,মেৰুত্ব
Polarisation,মেৰুকৰণ
Polarisation charge,মেৰুকৰণ কৰা আধান
Polarisation electron,মেৰুকৰণ কৰা ইলেক্ট্ৰন
Polarisation ellipse,মেৰুত্ব প্ৰসাৰণ
Polarisation factor,মেৰুকৰণ কাৰক
Polarisation filter,মেৰুকৰণ কৰা ফিল্টাৰ
Polarisation identity,মেৰুকৰণ পৰিচয়
Polarisation microscope,মেৰুকৰণ কৰা মাইক্ৰস্কোপ
Polarisation of core,কোৰ মেৰুকৰণ
Polarisation of dielectric,"ডাইলেক্ট্ৰিকৰ মেৰুকৰণ, ডাইলেক্ট্ৰিকৰ মেৰুকৰণ"
Polarisation potential,মেৰুকৰণ বিভৱ
Polarisation vector,মেৰুকৰণ ভেক্টৰ
Polariscope,"মেৰুস্কোপ, মেৰুস্কোপ"
Polarise,মেৰুকৰণ কৰা
Polarised component,মেৰুকৃত উপাদান
Polarised dielectric,"মেৰুকৃত ডাইলেক্ট্ৰিক, মেৰুকৃত ডাইলেক্ট্ৰিক"
Polarised light,মেৰুকৃত পোহৰ
Polariser,"মেৰুকৰণকাৰী, মেৰুকৰণকাৰী"
Polarising angle,মেৰুকৰণ কোণ
Polarising filter,শব্দ ফিল্টাৰ
Polarising microscope,মেৰুকৰণ কৰা মাইক্ৰস্কোপ
Polarising petrographic method,মেৰুকৰণ পদ্ধতি
Polarising voltage,মেৰুত্ব ভল্টেজ
Polarity,মেৰুত্ব
Polarizability,মেৰুত্ব বৰ্ণালী
Polarizability ellipsoid,মেৰুত্ব উপবৃত্তাকাৰ
Polarization binding,মেৰু বন্ধন
Polarization catastrophe,মেৰুত্ব পতন
Polarization ellipsoid,মেৰুকৰণ কৰা উপবৃত্তাকাৰ
Polarization of electrode,ইলেক্ট্ৰ&#39;ড মেৰুকৰণ
Polarization potential,মেৰুকৰণ বিভৱ
Polarization resistence,মেৰুকৰণ প্ৰতিৰোধ ক্ষমতা
Polarization spectroscopy,মেৰুকৰণ বৰ্ণালীবিজ্ঞান
Polarized electrolytic capacitor,মেৰুকৃত ইলেক্ট্ৰলাইট কেপাচিটৰ
Polarized electromagnetic radiation,মেৰুকৃত বিদ্যুৎচুম্বকীয় বিকিৰণ
Polarized neutron,মেৰুকৃত নিউট্ৰন
Polarized plug,মেৰুকৃত প্লাগ
Polarized receptacle,মেৰুকৃত ৰিচেপটেকেল
Polarized relay,মেৰুকৃত ৰিলে
Polarizing microscope,মেৰুকৰণ কৰা মাইক্ৰস্কোপ
Polarizing power,"মেৰুকৰণ শক্তি, মেৰুকৰণ শক্তি"
Polarizing voltage,মেৰুকৰণ ভোল্টেজ (সংগ্ৰহ বিভৱ)
Polaroid,পোলাৰইড
Polaron,"পোলাৰন, পোলাৰন"
Pole,"মেৰু, অসীম, সংস্পৰ্শ, মেৰু"
Pole dominance,মেৰু প্ৰভাৱ
Pole effect,মেৰু প্ৰভাৱ
Pole gap,মেৰুৰ ব্যৱধান
Pole pieces,মেৰু খণ্ড
Pole strength,মেৰুত্ব
Pole tip,poleward
Pole-face winding,মেৰু ভেন কইল
Polonium,পোলনিয়াম
Polyatomic,বহুপৰমাণু
Polychroism,বৈষম্যতা
Polychromatic radiation,বহুৰঙী বিকিৰণ
Polyconic,বহুভুজ
Polycrystalline,বহুস্ফটিকীয়
Polygonization,বহুভুজীকৰণ
Polymorph,বহুৰূপী
Polyphase circuit,বহুফেজ বৰ্তনী
Polyphase induction motor,মাল্টিফেজ ইণ্ডাকচন মটৰ
Polyphase source,পলিমেৰিক উৎস
Polyphase synchronous generator,বহুস্তৰীয় সমকালীন জেনেৰেটৰ
Polyphase system,বহুপৰ্যায়ৰ ব্যৱস্থা
Polyprism,একাধিক প্ৰিজম
Polyrod (polystyrene),পলিষ্টাইৰিন বাৰ
Polyrod aerial (=polyrod antenna),পেলিৰড এন্টেনা
Polyrod antenna,পেলিৰড এন্টেনা
Polytropic,"বহুমুখী, বহুমুখী, বহুমুখী"
Polytropic compression curve,বহুচলকীয় সংকোচন বক্ৰ
Polytropic process,বহুপদ প্ৰক্ৰিয়া
Polytypic,বহুৰূপী
Polytypic concept,পলিটাইপ ধাৰণা
Pomeranchuk theorem,পোমেৰাঞ্চৰ উপপাদ্য
Pomeron,pomeron
Pool,"পুল, পুল"
Pool cathode,কইল কেথ&#39;ড
Pool cathode tube,কইল কেথ&#39;ড টিউব
Pool deposit,পুল জমা
Pool reactor,পুষ্কাৰিনি ৰিয়েক্টৰ
Poor absorber,কম শোষক
Poor radiator,বিকিৰণ
Poor resolution (=low resolution),কম ৰিজ&#39;লিউচন
Poor visibility,কম দৃশ্যমানতা
Popincare electron,Poincare ইলেক্ট্ৰন
Popint imperfection,বিন্দু অসম্পূৰ্ণতা
Popint of rest,ব্ৰেক পইণ্ট
Population inversion,জনসংখ্যা ওলোটা
Population of levels,স্তৰৰ জনসংখ্যা
Pore diffusion,ষ্টোমেটাল প্ৰসাৰণ
Porosity,ছিদ্ৰতা
Porro prism,পোৰো প্ৰিজম
Port,"বন্দৰ, বন্দৰ, গেটৱে, ইন্ধনৰ গেট"
Port area,ইন্ধন গেট এলেকা
Port radar installation,বন্দৰ ৰাডাৰ প্ৰতিষ্ঠান
Portable,বহনযোগ্য
Portable aerial (=mobile antenna),পোৰ্টেবল এন্টেনা
Portable instrument,পৰ্টেবল ডিভাইচ
Portable monitor,পৰ্টেবল মনিটৰ
Portable receiver,পৰ্টেবল ৰিচিভাৰ
Portable television transmitter,পৰ্টেবল টেলিভিছন ট্ৰেন্সমিটাৰ
Portable transmitter,পৰ্টেবল ট্ৰেন্সমিটাৰ
Posistor,পোজিষ্টৰ
Position effect,অৱস্থান প্ৰভাৱ
Position factor,স্থান কাৰক
Position feedback,অৱস্থানগত পুনৰ বিনিয়োগ
Position finding element,পজিচনিং উপাদান
Position isomerism,"স্থান সমতাবাদ, স্থান সমতাবাদ"
Position line,ষ্টেটাছ লাইন
Position of equillibrium,ভাৰসাম্য বিন্দু
Position operator,পজিচন অপাৰেটৰ
Position representation,অৱস্থানৰ প্ৰতিনিধিত্ব
Position serial numbers,পজিচন নম্বৰ
Position telemeter,দূৰত্ব গেজ
Position tracker (=plotting plate),খচৰা প্ৰস্তুত কৰা প্লেট
Position vector,অৱস্থান ভেক্টৰ
Positive,"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক"
Positive acceleration,ধনাত্মক ত্বৰণ
Positive birefringence,ধনাত্মক দ্বৈত বিবৰ্তন
Positive charge,"ধনৰ চাৰ্জ, ধনৰ চাৰ্জ"
Positive chirality,সম্পদ পুৰুষত্ব
Positive column,ধনাত্মক স্তম্ভ
Positive crystal,ধনাত্মক স্ফটিক
Positive current,ধনাত্মক কাৰেণ্ট
Positive discharge,ধনাত্মক নিৰ্গমন
Positive distortion (=barrel distortion),ড্ৰাম বিকৃতি
