Malayalam,Gujarati
ദശാംശം അവസാനിപ്പിക്കുന്നു,સમાપ્તિ દશાંશ
റാങ്ക് മൂല്യം,રેન્ક મૂલ્ય
സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ,પગલું વિભેદક
ഘട്ടം ഘട്ടമായുള്ള സംയോജനം,તબક્કાવાર એકીકરણ
"ത്രികോണാകൃതി, ത്രികോണാകൃതി","ત્રિકોણાકાર, ત્રિકોણાકાર"
ടെസ്റ്റിംഗ്,પરીક્ષણ
വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന,વિભિન્ન એકરૂપતાની કસોટી
ടെസ്റ്റ് ഫംഗ്ഷൻ,પરીક્ષણ કાર્ય
അനുമാന പരിശോധന,પૂર્વધારણા પરીક્ષણ
പ്രാധാന്യം പരിശോധന,મહત્વ પરીક્ષણ
ടെസ്റ്റ് സാമ്പിൾ,પરીક્ષણ નમૂના
ടെട്രാഹെഡ്രൽ,ટેટ્રાહેડ્રલ
ടെട്രാഹെഡ്രൽ കോൺ,ટેટ્રાહેડ્રલ કોણ
ചതുർഭുജം,ચતુર્ભુજ
സിദ്ധാന്തം,પ્રમેય
അവശിഷ്ട സിദ്ധാന്തം,શેષ પ્રમેય
സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം,સૈદ્ધાંતિક માંગ કાર્ય
സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം,સૈદ્ધાંતિક અવ્યવસ્થિત વિતરણ
സൈദ്ധാന്തിക പിശക്,સૈદ્ધાંતિક ભૂલ
സൈദ്ധാന്തിക ക്രമീകരണം,સૈદ્ધાંતિક ગોઠવણ
സൈദ്ധാന്തിക രൂപീകരണം,સૈદ્ધાંતિક રચના
സൈദ്ധാന്തിക ആവൃത്തി,સૈદ્ધાંતિક આવર્તન
"തത്വത്തിൽ, തത്വത്തിൽ","સિદ્ધાંતમાં, સિદ્ધાંતમાં"
സൈദ്ധാന്തിക മാതൃക,સૈદ્ધાંતિક મોડેલ
സൈദ്ധാന്തിക രൂപീകരണം,સૈદ્ધાંતિક રચના
സമവാക്യ സിദ്ധാന്തം,સમીકરણ સિદ્ધાંત
പിശക് സിദ്ധാന്തം,ભૂલ સિદ્ધાંત
വിലയിരുത്തൽ സിദ്ധാന്തം,મૂલ્યાંકન સિદ્ધાંત
പ്രവർത്തന സിദ്ധാന്തം,કાર્ય સિદ્ધાંત
ഗെയിം സിദ്ധാന്തം,રમત સિદ્ધાંત
ഗുരുത്വാകർഷണ സിദ്ധാന്തം,ગુરુત્વાકર્ષણ સિદ્ધાંત
വിവര സിദ്ധാന്തം,માહિતી સિદ્ધાંત
പകരംവയ്ക്കൽ തത്വം,અવેજી સિદ્ધાંત
സിദ്ധാന്തം സജ്ജമാക്കുക,સેટ થિયરી
വരി സിദ്ധാന്തം,પંક્તિ સિદ્ધાંત
തരംഗ സിദ്ധാന്തം,તરંગ સિદ્ધાંત
തെർമോഡൈനാമിക്,થર્મોડાયનેમિક
സ്ക്രൂ വള,સ્ક્રૂ બંગડી
സ്റ്റീരിയോസ്കോപ്പിക്,સ્ટીરિયોસ્કોપિક
സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം,સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ
ട്രൈഡ് വർഗ്ഗീകരണം,ત્રિપુટી વર્ગીકરણ
"പ്രൊജക്ഷൻ, ഡ്രോപ്പ്","પ્રક્ષેપણ, ડ્રોપ"
"തള്ളുക, തള്ളുക","જોર, જોર"
"സമയം, കാലയളവ്, ദൈർഘ്യം","સમય, અવધિ, અવધિ"
സമയ അക്ഷം,સમય અક્ષ
കറുത്ത ആശ്രിതത്വം,કાળી અવલંબન
സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം,સમય આધારિત માળખું સમીકરણ
സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ,સમય આધારિત પ્રક્રિયા
തപാൽ സമയം,પોસ્ટ બંધ સમય
സമയ ഇടവേള,સમય અંતરાલ
സമയ പരമ്പര,સમય શ્રેણી
സമയ ശ്രേണി വിശകലനം,સમય શ્રેણી વિશ્લેષણ
സമയ പരമ്പര വിശ്വാസം,સમય શ્રેણી ટ્રસ્ટ
സമയ സംവിധാനം,સમય સિસ્ટમ
"സഹിഷ്ണുത, സഹിഷ്ണുത","સહનશીલતા, સહનશીલતા"
പിന്തുണ ഇടവേള,આધાર અંતરાલ
കോ-ഫ്ലോർ,સહ-માળ
"സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി","સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા"
ഭൂപ്രകൃതി,ટોપોગ્રાફિક
ടോപ്പോളജിക്കൽ ദ്വൈതത,ટોપોલોજીકલ દ્વૈતતા
ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്,ટોપોલોજીકલ જૂથ
ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്,ટોપોલોજીકલ રેખીય જગ્યા
സ്ഥലശാസ്ത്രപരമായി,ટોપોલોજીકલ રીતે
ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്,ટોપોગ્રાફિક મેપિંગ
ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി,ટોપોલોજીકલ પ્રોપર્ટી
ടോപ്പോളജിക്കൽ ജനസംഖ്യ,ટોપોલોજીકલ વસ્તી
ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്,ટોપોલોજીકલ વેક્ટર જગ્યા
"ടോപ്പോളജി, ടോപ്പോളജി","ટોપોલોજી, ટોપોલોજી"
"മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ","આંચકી, ખેંચાણ, આંચકી"
"വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്","ગોળાકાર ઘન-રિંગ, ટોરસ"
"ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)","કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)"
പൂർണ്ണമായ ഡെറിവേറ്റീവ്,સંપૂર્ણ વ્યુત્પન્ન
തികഞ്ഞ വ്യത്യാസം,સંપૂર્ણ વિભેદક
സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം,સંપૂર્ણ વિભેદક સમીકરણ
സമഗ്രമായ പരിശോധന,સંપૂર્ણ તપાસ
പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,સંપૂર્ણપણે બંધાયેલ
തികച്ചും ക്രമീകരിച്ച സെറ്റ്,સંપૂર્ણ ઓર્ડર કરેલ સેટ
സമ്പൂർണ്ണ സീരിയലേഷൻ,સંપૂર્ણ ક્રમાંકન
"കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)","ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)"
മാട്രിക്സ് ട്രെയ്സ്,મેટ્રિક્સ ટ્રેસ
"കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ","ટ્રેસીંગ, માર્કિંગ"
നിയന്ത്രണ പ്രവർത്തനം,નિયમન કાર્ય
"പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം","માર્ગ, બોલ, બોલ"
അതീന്ദ്രിയമായ,ગુણાતીત
ബീജഗണിത സമവാക്യം,બીજગણિતીય સમીકરણ
ബീജഗണിത പ്രവർത്തനം,બીજગણિત કાર્ય
ബീജഗണിത സംഖ്യ,બીજગણિત નંબર
"കൈമാറ്റം, കൈമാറ്റം","ટ્રાન્સફર, ટ્રાન્સફર"
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,વિભેદક કાર્ય
പരിമിതമായ വരവ്,મર્યાદિત આગમન
അനന്തമായ സംഖ്യ,અનંત સંખ્યા
വ്യതിയാനം,ભિન્નતા
പരിവർത്തന ഫോർമുല,રૂપાંતર સૂત્ર
പരിവർത്തന മാട്രിക്സ്,ટ્રાન્સફોર્મેશન મેટ્રિક્સ
കോർഡിനേറ്റുകളുടെ പരിവർത്തനം,કોઓર્ડિનેટ્સનું રૂપાંતર
പരിവർത്തന പ്രവർത്തനം,પરિવર્તન કાર્ય
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,પરિવર્તિત મેટ્રિક્સ
ഷിപ്പിംഗ് പ്രശ്നം,શિપિંગ સમસ્યા
ക്ഷണികമായ പെരുമാറ്റം,ક્ષણિક આચરણ
ക്ഷണികമായ പരിഹാരം,ક્ષણિક ઉકેલ
അണുബാധ,ચેપ
സംക്രമണ മാട്രിക്സ്,સંક્રમણ મેટ્રિક્સ
പകരുന്ന,સાંસર્ગિક
പരിവർത്തന നിയമം,સંક્રમણ નિયમ
പകർച്ചവ്യാധി ബന്ധം,ચેપી સંબંધ
പകർച്ചവ്യാധി,ચેપીપણું
സാംക്രമിക സംഗ്രഹം,ચેપી એકંદર
കൈമാറ്റം,ટ્રાન્સફર
ഗതാഗത ചിലവുകൾ,પરિવહન ખર્ચ
ഗതാഗത പ്രശ്നം,પરિવહન સમસ્યા
ഗതാഗത സമയം,પરિવહન સમય
ആക്സസ് സമവാക്യം,ઍક્સેસ સમીકરણ
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,પરિવર્તિત મેટ્રિક્સ
മാട്രിക്സ് വേരിയബിൾ,મેટ્રિક્સ ચલ
സ്ഥാനമാറ്റം,સ્થાનાંતરણ
തിരശ്ചീനമായ,ટ્રાન્સવર્સ
തിരശ്ചീന നിയന്ത്രണം,ટ્રાંસવર્સ પ્રતિબંધ
"തിരശ്ചീന, തിരശ്ചീന","ત્રાંસી, ત્રાંસી"
തിരശ്ചീന വേഗത,ટ્રાંસવર્સ ઝડપ
