Hindi,Telugu
"वाणी आरोपित अभिलेखन, वाणी आरूढ़ अभिलेखन",వాయిస్ ఓవర్ రికార్డింగ్ (VOR)
वाष्पशील द्रव,అస్థిర ద్రవ
हासी स्मृति,అస్థిర జ్ఞాపకం
वोल्ट,వోల్ట్
वोल्टता,వోల్టేజ్
वोल्टता नियंत्रित दोलित्र (वीसीओ),వోల్టేజ్ నియంత్రిత ఓసిలేటర్ (VCO)
वोल्टता उच्चावचन,వోల్టేజ్ ఫ్లేక్యుయేషన్
"वोल्टता नियंत्रण, वोल्टता नियमन",వోల్టేజ్ నియంత్రణ
वोल्टता अवतलन,వోల్టేజ్ సాగ్
"वोल्टता प्रोत्कर्ष, वोल्टेज स्पाइक",వోల్టేజ్ స్పైక్
वोल्टता स्थायीकारी,వోల్టేజ్ స్టెబిలైజర్
वोल्टता अप्रगामी तरंग अनुपात,వోల్టేజ్ స్టాండింగ్ వేవ్ నిష్పత్తి
"वोल्टमापी, वोल्टमीटर",వోల్టమీటర్
" आयतन , प्रबलता (ध्वनि)",వాల్యూమ్
प्रबलता नियंत्रण,వాల్యూమ్ నియంత్రణ
प्रतीक्षा काल,వేచి ఉన్న సమయం
"द्रव चिह्न, जलांकन, वाटरमार्क करना",వాటర్‌మార్కింగ్
वाट,వాట్ (w)
वाट घंटा,వాట్ అవర్
वाटहीन घटक,వాట్లెస్ భాగం
तरंग,అల
तरंग गति,వేవ్ మోషన్
तरंगरूप,తరంగ రూపం
तरंगाग्र,వేవ్ ఫ్రంట్
"तरंग निर्देशित्र, तरंग पथक, वेवगाइड",వేవ్‌గైడ్
तरंगदैर्घ्य,తరంగదైర్ఘ్యం
तरंगिका,వేవ్లెట్
"वेब, जाल",వెబ్
वेब विचरक,వెబ్ బ్రౌజర్
वेब पृष्ठ,వెబ్ పేజీ
"वेब पोर्टल, वेब द्वार",వెబ్ పోర్టల్
वेब परिसेवक,వెబ్ సర్వర్
वेब प्रसारण,వెబ్‌కాస్టింగ్
वेबोपीडिया,వెబ్‌పీడియా
"वेबसाइट, वेब स्थल",వెబ్‌సైట్
भारित फिल्टर,వెయిటెడ్ ఫిల్టర్
आर्द्र बल्ब तापमान,తడి బల్బ్ ఉష్ణోగ్రత
ष्वेत रव,తెలుపు శబ్దం
विस्तृत कोण लेन्स,వైడ్ యాంగిల్ లెన్స్
बृहत् क्षेत्र जालक्रम,వైడ్ ఏరియా నెట్‌వర్క్
विस्तृत बैंड,వైడ్‌బ్యాండ్
विकिमीडिया (वेब/इंटरनेट आधारित माध्यम),వికీమీడియా
विकिपीडिया (इंटरनेट आधारित बहुभाषीय शुल्क-मुक्त विष्व-कोश),వికీపీడియా
"विन्चेस्टर चक्रिका, विन्चेस्टर डिस्क",వించెస్టర్ డిస్క్
विंडोज,విండోస్
विंडोज मीडिया प्लेयर,విండోస్ మీడియా ప్లేయర్
पवनपरिरक्षित,విండ్‌షీల్డ్
तार,వైర్
बेतार,వైర్‌లెస్
बेतार संप्रेषण,వైర్‌లెస్ ట్రాన్స్మిషన్
"तार-स्थापन, वायरिंग",వైరింగ్
"वूफर, निम्न ध्वनक",వూఫర్
