Tamil,English
தொற்றும் தன்மை கொண்டது,transitive
மாற்றம் விதி,transitive law
தொற்று உறவு,transitive relation
தொற்றுநோய்,transitivity
தொற்று மொத்த,transitivity set
இடமாற்றம்,translation
போக்குவரத்து செலவுகள்,transportation cost
போக்குவரத்து பிரச்சனை,transportation problem
போக்குவரத்து நேரம்,transportation time
அணுகல் சமன்பாடு,transport equation
மாற்றப்பட்ட அணி,transposed matrix
அணி மாறி,transpose of a matrix
இடமாற்றம்,transposition
குறுக்கு,transversality
குறுக்கு கட்டுப்பாடு,transversality condition
"குறுக்கு, குறுக்கு",transverse
குறுக்கு வேகம்,transverse motion
"trapezium, trapezium",trapezium
ட்ரேப்சாய்டு,trapezoid
ட்ரேபீசியம் ப்ரிஸம்,trapezoidal prism
"சிகிச்சை, சிகிச்சை",treatment
மரம் வரைபடம்,tree diagram
"போக்கு, போக்கு",trend
உயர்வு வரி,trend line
அதிகரிக்கும் மதிப்பு,trend value
முக்கோணம்,triadic
"சோதனை, சோதனை, சோதனை",trial
குற்றச்சாட்டு செயல்பாடு,trial function
"முக்கோணம், முக்கோணம்",triangle
முக்கோண சமத்துவமின்மை,triangle inequality
வேக முக்கோணம்,triangle of velocity
முக்கோண சின்னம்,triangle symbol
முக்கோண அமைப்பு,triangle system
முக்கோணம்,triangulability
"முக்கோண, முக்கோண, முக்கோண",triangular
முக்கோண அணி,triangular matrix
"முக்கோணம், முக்கோணம்",triangulation
முக்கோணம்,trichotomy
திரிவிகர்ணி,tridiagonal
முக்கோணவியல்,trigonometric
முக்கோணவியல் வளைவு,trigonometric curve
முக்கோணவியல் சமன்பாடுகள்,trigonometric equation
முக்கோணவியல் செயல்பாடு,trigonometric function
முக்கோணவியல் அடையாளங்கள்,trigonometric identity
முக்கோணவியல் தொடர்,trigonometric series
முக்கோணவியல் தீர்வு,trigonometric solution
முக்கோணவியல் மாற்றம்,trigonometric transformation
முக்கோணவியல்,trigonometry
"த்ரிகுணா, த்ரிதா, த்ரி-, த்ரிஷா, த்ரிகா, த்ரயஹ்",triple
மூன்று ஒருங்கிணைப்பு,triple integration
மூன்று,triplet
இருவகை,trisect
முக்கட்டு,trisection
