Odiya,Bengali
ଟାଇପ୍ ରାଇଟର୍ |,টাইপরাইটার
Sypletiting,টাইপরাইটিং
ସାଧାରଣ,সাধারণ
ଟାଇପ୍ କରିବା,টাইপিং
ଟାଇପିଂ ମେସିନ୍ |,টাইপিং মেশিন
ଟାଇପ୍ କରିବା,টাইপিং পুল
ଟାଇପୋଗ୍ରାଫିକ୍ ତ୍ରୁଟି |,বানান ও অন্যান্য ত্রুটি
ଅଲଟର ଉଦ୍ଦେଶ୍ୟ |,ভবিষ্য অভিপ্রায়
ଚରମ,চূড়ান্ত
ଚରମ ପରିବହନକାରୀ |,প্রকৃ্ত প্রাপক
ଚରମ ମୂଲ୍ୟ,চূড়ান্ত ব্যয়
ଚରମ ଲକ୍ଷ୍ୟ |,প্রকৃত উদ্দেশ্য
ପରିଶେଷରେ,শেষ পর্যন্ত
ଚରମ ଉଦ୍ଦେଶ୍ୟ |,চূড়ান্ত উদ্দেশ্য
ଅଲ୍ଟିମାଟମ୍ |,আলটিমেটাম
ଅଲ୍ଟିମୋୋ |,আলটিমো
ଅତିବାହୀର,নিয়মবিরূদ্ধ
ଅମ୍ପାୟାର,আম্পায়ার
ଗ୍ରହଣୀୟ ନୁହେଁ |,অগ্রহণযোগ্য
ଅସଂଗଠିତ ବ୍ୟାଗେଜ୍ |,অবিচ্ছিন্ন লাগেজ
ଅଜ୍ଞାତ,আনহাইড
ଅସ୍ପଷ୍ଟ |,দ্ব্যর্থহীন
ଉପସ୍ଥାପନା |,Un ক্যবদ্ধতা
ବାଧ୍ୟତାମୂଳକ |,সর্বসম্মত
ବାଧ୍ୟତାମୂଳକ ନିଷ୍ପତ୍ତି,সর্বসম্মত সিদ্ধান্ত
ଅସମ୍ମାନ,নিরবচ্ছিন্ন
ସଂଲଗ୍ନ ହୋଇନାହିଁ |,আনট্যাচড
ଅନଧିକୃତ |,অননুমোদিত
ଏଡିବାଯୋଗ୍ୟ |,অনিবার্য
ଏଡିବାଯୋଗ୍ୟ ପରିସ୍ଥିତି |,অনিবার্য পরিস্থিতি
ଅନାବଶ୍ୟକ ବିଳମ୍ବ |,অনিবার্য বিলম্ব
ଅଗ୍ରଗାମୀ,অবিস্মরণীয়
ଅଯଥା,Uncashed
ଅନିଶ୍ଚିତତା |,অনিশ্চিত
ଅଶିକ୍ଷିତ |,দাবী
ଅଶିକ୍ଷିତ ବ୍ୟାଗେଜ୍ |,দাবী করা লাগেজ
ଅନାବଶ୍ୟକ |,শ্রেণিবদ্ধ
ଅସାଧାରଣ,অনাবৃত
ଅସାଧାରଣ,অস্বাভাবিক
ଆପୋଷ ବୁ .ାମଣା |,আপত্তিজনক
ସର୍ତ୍ତମୂଳକ |,নিঃশর্ত
ଅବିଭକ୍ତ |,অসমর্থিত
ଅବିଶ୍ୱାସନୀୟ ରିପୋର୍ଟ |,অসমর্থিত প্রতিবেদন
ଅସାମ୍ବିଧାନିକ |,অসাংবিধানিক
ଅବିଭକ୍ତ,বিনা প্রতিদ্বন্দ্বিতায়
ଅନିୟନ୍ତ୍ରିତ |,অনিয়ন্ত্রিত
ଅବିଭକ୍ତ,অসম্পূর্ণ
ଅଣସଂରକ୍ଷିତ ଚାହିଦା |,অনাবৃত চাহিদা
ଅବାଞ୍ଛିତ,অবিচ্ছিন্ন
ଅବିଭକ୍ତ ଅକ୍ଷର |,অবিচ্ছিন্ন চিঠি
ତଳେ |,অধীনে
ତଳେ |,আন্ডার-বয়স
ମୂଲ୍ୟାଙ୍କନ ଅଧୀନରେ |,মূল্যায়ন অধীনে
ବିଲିଂ ଅଧୀନରେ |,বিলিংয়ের অধীনে
ପୋଷ୍ଟିଂ ସାର୍ଟିଫିକେଟ୍ ଅଧୀନରେ |,পোস্টিং শংসাপত্রের অধীনে
ବିଚାରରେ,বিবেচনার মধ্যে
ଅଣ୍ଡରକ୍ରମ୍ପେସନ୍ |,আন্ডারকনসেশন
ଆଚ୍ଛାଦିତ |,অনুন্নত
ନିୟୋଜିତ ନିୟୋଜିତ |,নিযুক্ত অধীনে
ରୋଜଗାର ଅଧୀନରେ,কর্মসংস্থানের অধীনে
ଅଣ୍ଡର ଆକଳନ,নিম্ন-অনুমান
ପରୀକ୍ଷା ଅଧୀନରେ,পরীক্ষার অধীনে
ସ୍ନାତକୋତ୍ତର,অস্নাতক
ଭୂତଳ,ভূগর্ভস্থ
ଅଣ୍ଡର-ହାତ ଡିଲ୍ |,আন্ডার হ্যান্ড ডিলিং
ଇନଭଏସିଂ ଅଧୀନରେ |,চালানের অধীনে
ଅଣ୍ଡରଲାଇନ୍ |,আন্ডারলাইন করা
ଅଣ୍ଡର-ମାନେଡ୍ |,আন্ডার-ম্যানড
ତଳେ ଦିଆଯାଇଥିବା ଦେୟ |,আন্ডার পেইড
ଅଣ୍ଡର ଜନସଂଖ୍ୟା,কম-জনসংখ্যা
ଉତ୍ପାଦନରେ |,আন্ডার প্রোডাকশন
ରେଫରେନ୍ସ ଅଧୀନରେ |,রেফারেন্সের অধীনে
ଅଣ୍ଡରଟେଡ୍ |,আন্ডারাইনড
ବୁ understanding ିବା,বোঝা
ଦାୟିତ୍,গ্রহণ
ଦାୟିତ୍,উদ্যোগ গ্রহণ
ପ୍ରାଥମିକ |,আন্ডারট্রিয়াল
ଅଣ୍ଡର-ବ୍ୟବହାର,আন্ডার-ইউটিলাইজেশন
ଅଣ୍ଡରଲାଇନ୍ |,নিম্ন-মূল্য
ଅବାଞ୍ଛିତ |,অনাকাঙ্ক্ষিত
ଅବ୍ୟବହୃତ |,অজ্ঞাত
ଅବିଭକ୍ତ loan ଣ |,অবিচ্ছিন্ন loan ণ
ଅବିଭକ୍ତ,অবিসংবাদিত
ଅବିଭାଜିତ |,অবিচ্ছিন্ন
ନିଷ୍ଠୁର ଭାବରେ |,নিঃসন্দেহে
ଅଯଥା,অযৌক্তিক
ଅଯଥା ବିଳମ୍ବ |,অযৌক্তিক বিলম্ব
ଅଯଥା ପ୍ରଭାବ,অযৌক্তিক প্রভাব
ଅଯଥା ଆୟ,অনুপার্জিত আয়
ଅନିଷ୍ଟର୍ଥ,অনর্থক
ଅବିଭକ୍ତ,একমত
ବେକାରୀ,বেকারত্ব
ଅସମାନ ଭୂମି,অসম জমি
ଅପ୍ରତ୍ୟାଶିତ ବିଳମ୍ବ |,অপ্রত্যাশিত বিলম্ব
ଅପ୍ରତ୍ୟାଶିତ |,অপ্রত্যাশিত
ଅନ୍ୟାୟ,অন্যায়
ଅନ୍ୟାୟ ବହିଷ୍କାର,অন্যায্য বরখাস্ত
ଅନ୍ୟାୟ ଶ୍ରମ ଅଭ୍ୟାସ |,অন্যায় শ্রম অনুশীলন
ଅନ୍ୟାୟ ଅର୍ଥ |,অন্যায় মানে
ଅନୁତାପ,প্রতিকূল
ଅନୁପଯୁକ୍ତ,অযোগ্য
ପଦୋନ୍ନତି ପାଇଁ ଅନୁପଯୁକ୍ତ |,প্রচারের জন্য অযোগ্য
ଅସମ୍ମାନ |,অপ্রত্যাশিত
ଅସୁରକ୍ଷିତ ଦେୟ |,অপ্রত্যাশিত চার্জ
ଅସୁରକ୍ଷିତ ପରିସ୍ଥିତି |,অনাকাঙ্খিত ঘটনা
ସହୀୟମାନ,ইউনিকামারাল
ୟୁନିକିଆରାଲ୍ ବିଧାନସଭା |,ইউনিকামারাল আইনসভা
ଏକୀକରଣ,একীকরণ
ୟୁନିଫାଏଡ୍ ସ୍କେଲ୍ |,ইউনিফাইড স্কেল
ୟୁନିଫର୍ମ,ইউনিফর্ম
ୟୁନିଫର୍ମ ବୃଦ୍ଧି |,অভিন্ন বৃদ্ধি
ସମାନତା,অভিন্নতা
ଅବିଭକ୍ତ |,একতরফা
ଏକପାଖିଆ କାର୍ଯ୍ୟ |,একতরফা ক্রিয়া
ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଯୋଗାଣ |,নিরবিচ্ছিন্ন বিদ্যুৎ ব্যবস্থা
ନିରବଚ୍ଛିନ୍ନ ସେବା |,নিরবচ্ছিন্ন পরিষেবা
ସଂଘ,মিলন
ସଂଘ,ইউনিয়নবাদ
ସଂକ୍ରମଣ ତାଲିକା,ইউনিয়ন তালিকা
ସଂକ୍ରମଣ ଅଞ୍ଚଳ,কেন্দ্রশাসিত অঞ্চল
ଅନନ୍ୟ |,অনন্য
ଏକକ,ইউনিট
ଏକକ,একক
ମିଳିତ,United ক্যবদ্ধ
ଏକତା,Unity ক্য
ସର୍ବଭାରତୀୟ |,সর্বজনীন
ଅନ୍ୟାୟ,অন্যায্য
ବେଆଇନ୍ |,বেআইনী
ବେଆଇନ ଉଦ୍ଦେଶ୍ୟ |,বেআইনী উদ্দেশ্য
ଅସୀମିତ |,সীমাহীন
ଅସୀମିତ ଶକ୍ତି |,অসীম শক্তি
ତାଲିକାଭୁକ୍ତ,তালিকাভুক্ত
ଅନଲୟାରଣ,আনলোডিং
ଅବିବାହିତ,অবিবাহিত
ଅପ୍ରାକୃତିକ |,অপ্রাকৃত
ଅପ୍ରାକୃତିକ ମୃତ୍ୟୁ |,অপ্রাকৃত মৃত্যু
ଅନାବଶ୍ୟକ |,অপ্রয়োজনীয়
ଅନ of ପଚାରିକ,বেসরকারী
ଅନ of ପଚାରିକ ଚିଠି,আনুষ্ঠানিক চিঠি
ଅନ of ପଚାରିକ ଟିପ୍ପଣୀ |,বেসরকারী নোট
ଅନ of ପଚାରିକ ଧର୍ମଘଟ,বেসরকারী ধর্মঘট
ଅସମ୍ଭବ,বিনা প্রতিদ্বন্দ্বিতায়
ଅନାଦେୟ ମଜୁରୀ |,অবৈতনিক মজুরি
ଅପ୍ରତ୍ୟାଶିତ,অবিচ্ছিন্ন
ସମର୍ଥନପକ୍ଷିକ |,অপ্রিয়
ଅପୂରିତ |,অভূতপূর্ব
ଅପ୍ରତ୍ୟାଶିତ |,অনির্দেশ্য
ଅଣ-ଉତ୍ପାଦକ |,অনুপাতহীন
ଅଣସଂଗଠିତ ଶ୍ରମ |,অনুপাতহীন শ্রম
ଅଧ୍ୟାପକଯୋଗ୍ୟ |,অলাভজনক
ଅପ୍ରୀତିକର,অপ্রচলিত
ଅଯୋଗ୍ୟ,অযোগ্য
ଅଯୋଗ୍ୟ କ୍ଷମା ପ୍ରାର୍ଥନା |,অযোগ্য ক্ষমা প্রার্থনা
ଅଗଣନା,সন্দেহাতীত
ଅବାସ୍ତବ ରାଶି |,অবাস্তব যোগফল
ଅଯ ason କ୍ତିକ |,অযৌক্তিক
ଅଣସଂରକ୍ଷିତ,নিরবচ্ছিন্ন
ପଞ୍ଜୀକୃତ ହୋଇନଥିବା ଡକ୍ୟୁମେଣ୍ଟ୍ |,নিবন্ধিত দলিল
ପଞ୍ଜୀକୃତ ଫାର୍ମ |,নিবন্ধিত ফার্ম
ସଂରକ୍ଷିତ ଖାଲି ସ୍ଥାନ |,অরক্ষিত শূন্যপদ
ଅସୁରକ୍ଷିତ,অনিরাপদ
ଅସୁରକ୍ଷିତ,অসন্তুষ্ট
ଅସୁରକ୍ଷିତ |,অনিরাপদ
ଅସୁରକ୍ଷିତ loan ଣ |,অনিরাপদ loan ণ
ପ୍ରଶିକ୍ଷଣଯୋଗ୍ୟ |,অরক্ষিত
ଅଜ୍ଞାନ |,দক্ষ নয়
ଅଜ୍ଞ ଶ୍ରମ,অদক্ষ শ্রমিক
ଅଦୃଶ୍ୟ ମନ,অনর্থক মন
ନିର୍ଦ୍ଦିଷ୍ଟ,অনির্ধারিত
ଅସ୍ଥିର |,অস্থিতিশীল
ଅସ୍ଥିର ସରକାର,অস্থির সরকার
ଅଣସଂରକ୍ଷିତ |,আনস্টারড
ଅନୁପଯୁକ୍ତ,অনুপযুক্ত
ଅବିଶ୍ୱାସନୀୟ |,অদম্য
ଅସ୍ୱାସ୍ଥ୍ୟକର,অস্পৃশ্যতা
ତାଲିମପ୍ରାପ୍ତ |,প্রশিক্ষণহীন
ଅବିଶ୍ୱାସନୀୟ,অবিশ্বস্ত
ଅବ୍ୟବହୃତ,অব্যবহৃত
ଅସାଧାରଣ ବିଳମ୍ବ |,অস্বাভাবিক বিলম্ব
ଅବ୍ୟବହୃତ ଅନୁଦାନ |,অবিচ্ছিন্ন অনুদান
ଅବାଞ୍ଛିତ |,অনিয়ন্ত্রিত
ଅନିଚ୍ଛା |,অনিচ্ছুক
ଅଯୋଗ୍ୟ |,অযোগ্য
ଅଦ୍ୟତନ,আপডেট
ନବୀକରଣ କରନ୍ତୁ |,আপগ্রেড
ନବୀକରଣ,আপগ্রেডিং
ପୋଷ୍ଟର ଅପଗ୍ରେଡ୍ କରିବା |,পোস্ট আপগ্রেডিং
ସମର୍ଥନ,সমর্থন
ଉଇକ୍ପ୍,রক্ষণাবেক্ষণ
ଉତ୍ତାଦନା,উত্সাহ
ଉପର,উপরের
ଉପର ବୟସ ସୀମା |,উচ্চ বয়সের সীমা
ସର୍ବୋଚ୍ଚ,Uppermost
ପୁରୁଣା ପର୍ଯ୍ୟନ୍ତ,আপ টু ডেট
ସରଳ,খাড়া
ବିରକ୍ତ,মর্মাহত
ଉପରକୁ ଯୋଗାଯୋଗ |,Ward র্ধ্বমুখী যোগাযোগ
ଉପରକୁ ଧାରା,উর্ধ্বগামী প্রবণতা
ସହରୀ,শহুরে
ସହରୀକରଣ,নগরায়ন
ଜରୁରୀ,জরুরীতা
ଜରୁରୀ,জরুরি
ଜରୁରୀ କାର୍ଯ୍ୟ,জরুরী ক্রিয়া
ଜରୁରୀ କଲ୍ |,জরুরী কল
ଜରୁରୀ ସ୍ଲିପ୍ |,জরুরী স্লিপ
ବ୍ୟବହାର,ব্যবহার
ଉପଯୋଗୀ |,দরকারী
ଉପଯୋଗକର୍ତ୍ତା |,ব্যবহারকারী
ଉପଯୋଗକର୍ତ୍ତା ଆଇଟମ୍ |,ব্যবহারকারী আইটেম
ସାଧାରଣ,চলিত
Urup,দখল
ଉପଯୋଗିତା,ইউটিলিটি
ବ୍ୟବହାର,ব্যবহার
ବ୍ୟବହାର ପ୍ରମାଣପତ୍ର,ব্যবহার শংসাপত্র
ଖାଲି,শূন্যস্থান
ଖାଲି ପୋଷ୍ଟ |,শূন্য পোস্ট
ଖାଲି କର |,খালি
ଛୁଟି,ছুটি
ଛୁଟି ଦେୟ,অবকাশের বেতন
ଶୂନ୍ୟୁମ୍,শূন্যস্থান
ଅସ୍ପଷ୍ଟ ଧାରଣା |,অস্পষ্ট ধারণা
Vidictory ଠିକଣା |,ভ্যালিডিক্টরি ঠিকানা
Vidictory Fungrice |,ভ্যালিডিক্টরি ফাংশন
ଭିକିକ୍ ଅଧିବେଶନ |,ভ্যালিডিক্টরি সেশন
ବ valid ଧ |,বৈধ
ବ valid ଧ ଯୁକ୍ତି |,বৈধ যুক্তি
ବ valid ଧତା ତାରିଖ |,মেয়াদ
ବ id ଧ କାରଣ |,বৈধ কারণ
ମୂଲ୍ୟ,মূল্যায়ন
ମୂଲ୍ୟ ସାର୍ଟିଫିକେଟ୍,মূল্যায়ন শংসাপত্র
ମୂଲ୍ୟ,মূল্যায়ন প্রতিবেদন
ମୂଲ୍ୟ,মান
ମୂଲ୍ୟ,ভ্যালুয়ার
ଭେରିଏବଲ୍,পরিবর্তনশীল
ଭିନ୍ନତା,বৈকল্পিক
ଭାରିଆଣ୍ଟ,বৈকল্পিক
ପରିବର୍ତ୍ତନ,বিভিন্নতা
ଗୁଣରେ ପରିବର୍ତ୍ତନ |,গুণমানের বিভিন্নতা
ବିଭିନ୍ନତା |,বিভিন্ন
ଯାନ,যানবাহন
ଭେଣ୍ଟିଲେଟ୍ କରନ୍ତୁ |,ভেন্টিলেট
ଉଦ୍ୟମ,উদ্যোগ
ସ୍ଥାନ,ভেন্যু
ଭୋଗର,সত্যতা
ମ bal ଖିକ |,মৌখিক
ମ bal ଖିକ ଚୁକ୍ତି |,মৌখিক চুক্তি
ମ bal ଖିକ ଆଲୋଚନା,মৌখিক আলোচনা
ମ bal ଖିକ ଆଦେଶ |,মৌখিক আদেশ
ମ bal ଖିକ ବିବୃତ୍ତି,মৌখিক বিবৃতি
ମ bal ଖିକ ଚେତାବନୀ |,মৌখিক সতর্কতা
ଭର୍ବାଟିମ୍ |,ভারব্যাটিম
ଭର୍ବାଟିମ୍ ରିପୋର୍ଟ |,ভারব্যাটিম রিপোর্ট
ରାୟ,রায়
ଯା ification ୍ଚ,প্রতিপাদন
ଆଣ୍ଟେଡିକ୍ସର ଯାଞ୍ଚ |,পূর্বসূরিদের যাচাইকরণ
ଷ୍ଟୋରଗୁଡିକର ଯାଞ୍ଚ |,স্টোর যাচাইকরণ
ପ୍ରମାଣ ସିଟ୍ |,যাচাই পত্রক
ଯାଞ୍ଚ ହୋଇଥିବା କପି |,যাচাই করা অনুলিপি
Verkanus,দেশীয়
ସଂସ୍କରଣ,সংস্করণ
ପ୍ରତିଦ୍ୱନ୍ଦୀ,বনাম
ଭୂଲମ୍ବ ଯୋଗାଯୋଗ |,উল্লম্ব যোগাযোগ
ଭୂଲମ୍ବ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,উল্লম্ব ফাইলিং সিস্টেম
ଭୂଲମ୍ବ ଗତିଶୀଳତା |,উল্লম্ব গতিশীলতা
ବହୁତ ଭଲ,খুব ভালো
ପାତ୍ର,জাহাজ
ଭେଷ୍ଟ,ন্যস্ত
ଅଧିକାର,অধিকারী
ଭେଟୋ |,ভেটো
ଭେଟିଙ୍ଗ୍,পরীক্ষা
ଭୂଷ୍ଟ,ভেটর
ମାଧ୍ୟମରେ,মাধ্যমে
କାର୍ଯ୍ୟକ୍ଷମତା |,কার্যক্ষমতা
କାର୍ଯ୍ୟକ୍ଷମ,কার্যকর
ମିଡିଆ ମାଧ୍ୟମରେ |,মিডিয়া মাধ্যমে
ଉପସ,ভাইস
ଭିକ୍ରେ ଭେଷ୍ଟ |,তদ্বিপরীত
