Assamese,Kannada
হেলনীয়া পৰিসৰ,ಓರೆ ಶ್ರೇಣಿ
সাপ,ಹಾವು
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಪರಿಹಾರ"
গ আঙঠি,ಸಿ ರಿಂಗ್
"slit, slit, স্লিট","ಸೀಳು, ಸೀಳು, ಸೀಳು"
"ঢাল, ঢাল, ঢাল","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
স্লটযুক্ত লাইন,ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು
লেহেমীয়া ৰিয়েক্টৰ,ನಿಧಾನ ರಿಯಾಕ್ಟರ್
ধূমপান কৰা,ಧೂಮಪಾನ ಮಾಡಿದರು
ইনডাক্টিভ কেপাচিটৰ,ಅನುಗಮನದ ಕೆಪಾಸಿಟರ್
"বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ","ವಕ್ರರೇಖೆಯ ಸಂವಹನ, ವಕ್ರರೇಖೆಯ ವಿಲೀನ"
সোডাৰ,ಸೋಡಾರ್
"কোমল, কোমল, কোমল","ಮೃದುವಾದ, ಮೃದುವಾದ, ಮೃದುವಾದ"
হ্ৰস্বম্যাদী উপাদান,ಅಲ್ಪಾವಧಿಯ ಘಟಕ
চুপাৰ কণ্ডাক্টৰ,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
অসুৰক্ষিত লক্ষ্য,ಅಸುರಕ್ಷಿತ ಗುರಿ
কম নিৰ্গমন নলী,ಕಡಿಮೆ ಡಿಸ್ಚಾರ್ಜ್ ಟ್ಯೂಬ್
সৌৰশক্তি,ಸೌರ
"ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)","ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (ed.), ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (n.)"
ছ&#39;লেন&#39;ইড উপাদান,ಸೊಲೆನಾಯ್ಡ್ ಅಂಶ
"কঠিন, ভৰ, ঘনক","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"সমাধান, অৰ্থ, সমাধান, সমাধান","ಪರಿಹಾರ, ಅರ್ಥ, ಪರಿಹಾರ, ಪರಿಹಾರ"
সোনিক বুম,ಸೋನಿಕ್ ಬೂಮ್
"ফ&#39;ন&#39;মিটাৰ,ছ&#39;নোমিটাৰ","ಫೋನೋಮೀಟರ್, ಸೋನೋಮೀಟರ್"
একাউষ্টিক,ಅಕೌಸ್ಟಿಕ್
"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা","ವಿಂಗಡಣೆ, ಆಯ್ಕೆ, ಪ್ರತ್ಯೇಕತೆ"
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
আকাশী কেবিন,ಆಕಾಶ ಕ್ಯಾಬಿನ್
ব্যৱধান,ಮಧ್ಯಂತರ
আকাশী,ಆಕಾಶಿ
স্থানান্তৰ ব্যৱধান,ವರ್ಗಾವಣೆ ಮಧ್ಯಂತರ
ঝলমলীয়া,ಹೊಳೆಯುವ
"আকাশী, স্থানীয়","ಆಕಾಶ, ಪ್ರಾದೇಶಿಕ"
"নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ","ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ, ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ"
"আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ","ಸಂಬಂಧಿ, ನಿರ್ದಿಷ್ಟ, ವಿಶೇಷ"
স্পেচিফিকেশন,ನಿರ್ದಿಷ್ಟತೆ
নিৰ্দিষ্ট কৰা হৈছে,ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾಗಿದೆ
বৰ্ণালী,ಸ್ಪೆಕ್ಟ್ರಲ್
বৰ্ণালীবিজ্ঞান,ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ
"বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান","ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್, ರೋಹಿತದರ್ಶಕ"
"বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী","ರೋಹಿತಶಾಸ್ತ್ರಜ್ಞ, ವರ್ಣಪಟಲ ವಿಜ್ಞಾನಿ"
নিয়মিত,ನಿಯಮಿತ
বক্তৃতা,ಭಾಷಣ
স্পীডমিটাৰ,ಸ್ಪೀಡೋಮೀಟರ್
ঘূৰণীয়া বল,ಸುತ್ತಿನ ಚೆಂಡು
"গোলাকাৰ, গোলাকাৰ","ಗೋಳಾಕಾರದ, ಗೋಳಾಕಾರದ"
"গোলকমাপক, গোলকমাপক","ಗೋಳಮಾಪಕ, ಗೋಳಮಾಪಕ"
স্পিন ৰিবাউণ্ড,ಸ್ಪಿನ್ ರಿಬೌಂಡ್
স্পিনিং টপ,ತಿರುಗುವ ಮೇಲ್ಭಾಗ
ঘূৰ্ণন,ಸ್ಪಿನ್
সৰ্পিল গতি,ಸುರುಳಿಯಾಕಾರದ ಚಲನೆ
"split, split (v.) বিভক্ত, বিভক্ত (n.)","ವಿಭಜಿತ, ವಿಭಜಿತ (ವಿ.) ವಿಭಜನೆ, ವಿಭಜಿತ (ಎನ್.)"
স্বয়ংক্ৰিয়ভাৱে,ಸ್ವಯಂಚಾಲಿತವಾಗಿ
"স্পুল, উইঞ্চ, ৰিল, ভলী","ಸ್ಪೂಲ್, ವಿಂಚ್, ರೀಲ್, ವಾಲಿ"
ৰেণ্ডম ইভেন্ট,ಯಾದೃಚ್ಛಿಕ ಘಟನೆ
"বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)","ಪಾಯಿಂಟ್, ಸ್ಪಾಟ್ (ಸಂ.), ಸ್ಪಾಟ್, ಸ್ಪಾಟ್, ಗುರುತಿಸಿ, ಹುಡುಕಿ (ವರ್.)"
শক্তি জটিল,ಶಕ್ತಿ ಸಂಕೀರ್ಣ
"বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত","ವಸಂತ, ವಸಂತ, ವಸಂತ, ಜಲಪಾತ, ವಸಂತ"
মিছা আবেগ,ಸುಳ್ಳು ಉತ್ಸಾಹ
অতিৰিক্ত প্ৰতিধ্বনি,ಹೆಚ್ಚುವರಿ ಪ್ರತಿಧ್ವನಿ
স্পুটনিক,ಸ್ಪುಟ್ನಿಕ್
"বৰ্গ, বৰ্গ, বৰ্গ","ಚೌಕ, ಚೌಕ, ಚೌಕ"
স্থায়িত্ব,ಬಾಳಿಕೆ
স্থিতিশীল কৰা,ಸ್ಥಿರಗೊಳಿಸುವುದು
স্তূপ,ಪೇರಿಸಿ
"পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়","ಹಂತ, ಹಂತ, ಶ್ರೇಣಿ, ಸಮುದಾಯ, ಹಂತ"
সমান্তৰাল বিতৰণ,ಸಮಾನಾಂತರ ವಿತರಣೆ
"মানক, প্ৰমাণিত, পতাকা (নং), মানক","ಪ್ರಮಾಣಿತ, ಪ್ರಮಾಣೀಕೃತ, ಧ್ವಜ (ಸಂ.), ಪ್ರಮಾಣಿತ"
প্ৰামাণিককৃত,ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ
প্ৰামাণিককৰণ,ಪ್ರಮಾಣೀಕರಣ
"তৰা, তৰা","ನಕ್ಷತ್ರ, ನಕ್ಷತ್ರ"
ষ্টাৰক ইফেক্ট,ತೀವ್ರ ಪರಿಣಾಮ
"উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক","ಮೂಲ, ಸ್ಟಾರ್ಟರ್, ಸ್ಫೋಟಕ"
statampier গেস্টবুক,ಸ್ಟ್ಯಾಂಪಿಯರ್
"অৱস্থান, অৱস্থা, অৱস্থা","ಸ್ಥಾನ, ರಾಜ್ಯ, ರಾಜ್ಯ"
বিবৃতি,ಹೇಳಿಕೆ
ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ,ಸ್ಥಿರ ಸ್ಥಿರ ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಶಬ್ದ
স্থিতিশীল,ಸ್ಥಿರ
"পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ","ವೀಕ್ಷಣಾ ಕೇಂದ್ರ, ನಿಲ್ದಾಣ, ಚಂದ್ರ"
প্ৰগতিশীল,ಪ್ರಗತಿಪರ
স্তম্ভিত হৈ পৰিল,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
অজ্ঞানতা পৰ্যায়,ಮರಗಟ್ಟುವಿಕೆ ಹಂತ
নিৰ্দিষ্ট এলেকা,ಸ್ಥಿರ ಪ್ರದೇಶ
প্ৰগতিশীল কণা,ಪ್ರಗತಿಪರ ಕಣ
স্তম্ভিত মনোভাৱ,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ವರ್ತನೆ
নমুনা,ಮಾದರಿ
পৰিসংখ্যাগত,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
পৰিসংখ্যাগত ওজন,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೂಕ
ষ্টেটাৰ,ಸ್ಟೇಟರ್
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
বাষ্প বাষ্প,ಉಗಿ ಆವಿ
ভাপ টাৰ্বাইন,ಉಗಿ ಟರ್ಬೈನ್
তীখা,ಉಕ್ಕು
ষ্টিয়াৰিং বক্স,ಸ್ಟೀರಿಂಗ್ ಬಾಕ್ಸ್
stellar,ನಾಕ್ಷತ್ರಿಕ
"খোজ, খোজ, খোজ, খোজ","ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ"
ক্ৰমান্বয়ে,ಹಂತ ಹಂತವಾಗಿ
ষ্টেপ ফাংচন,ಹಂತದ ಕಾರ್ಯ
ষ্টেৰেডিয়ান,ಸ್ಟೆರಾಡಿಯನ್
ষ্টেৰিঅ&#39;স্কোপিক,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
ষ্টেৰিঅ&#39;স্কোপিক শব্দ,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಧ್ವನಿ
সংলগ্নতা সংঘৰ্ষ,ಬಾಂಧವ್ಯ ಘರ್ಷಣೆ
"অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ","ಅಪರ್ಯಾ ನ್ಯೂಕ್ಲಿಯಸ್, ಕೃಷ್ಣ ನ್ಯೂಕ್ಲಿಯಸ್"
"কঠিন, কঠিন, দৃঢ়, দৃঢ়","ಕಠಿಣ, ಕಠಿಣ, ದೃಢ, ದೃಢ"
নমনীয়তা,ಮೃದುತ್ವ
"বিন্দু, কলংক","ಚುಕ್ಕೆ, ಕಳಂಕ"
pointiness,ಪಾಯಿಂಟಿನೆಸ್
"ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য","ಭಾಭಾಕ, ಅಸೋತ್ರ (ಸಂ), ಅಚಲ (ವಿ.), ಅಚಲ ನೋಟ"
উত্তেজনা কৰা,ಪ್ರಚೋದಿಸಲು
উদ্দীপক,ಪ್ರಚೋದಕ
লৰচৰকাৰী,ಕಲಕುವವನು
ষ্টক,ಸ್ಟೋಕ್
"ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী","ಬ್ರೇಕ್-ವಾಚ್, ಸ್ಟಾಕ್-ಕ್ಲಾಕ್"
ইনচুলেটেড,ನಿರೋಧಕ
"limiter, বন্ধ কৰক","ಮಿತಿ, ನಿಲ್ಲಿಸು"
বন্ধ কৰাৰ সম্ভাৱনা,ಸಂಭಾವ್ಯತೆಯನ್ನು ನಿಲ್ಲಿಸುವುದು
"jb break ঘড়ী,ষ্টপ ঘড়ী","jb ಬ್ರೇಕ್ ವಾಚ್, ಸ್ಟಾಪ್ ವಾಚ್"
"সংৰক্ষণ, সংৰক্ষণ","ಸಂಗ್ರಹಣೆ, ಸಂಗ್ರಹಣೆ"
চৌকা,ಒಲೆ
"পোন, পোন, সহজ","ನೇರ, ನೇರ, ಸರಳ"
"বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)","ವಿತರಣೆ, ಒತ್ತಡ, ಅಸ್ಪಷ್ಟತೆ, ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ, ಫಿಲ್ಟರಿಂಗ್ (ver.)"
বিকৃত,ವಿಕೃತ
স্ফাইগমোমেনোমিটাৰ,ಸ್ಪಿಗ್ಮೋಮಾನೋಮೀಟರ್
"ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ","ವಾಯುಮಂಡಲ, 2 ವಾಯುಮಂಡಲ"
অবাঞ্চিত,ಅನಗತ್ಯ
"বিজুলী ৰেখা, বিজুলী","ಮಿಂಚಿನ ಗೆರೆ, ಮಿಂಚು"
"নদী, নৈ, নলা","ನದಿ, ಹೊಳೆ, ಚರಂಡಿ"
"পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট","ಪರ್ಕೋಲೇಷನ್, ಸ್ಟ್ರೀಮ್ ರನ್, ಎಫ್ಲುಯೆಂಟ್"
লাইনযুক্ত,ಗೆರೆ ಹಾಕಲಾಗಿದೆ
"শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ","ಶಕ್ತಿ, ಶಕ್ತಿ, ತೀವ್ರತೆ, ಏಕಾಗ್ರತೆ, ಚಟುವಟಿಕೆ"
চাপ,ಒತ್ತಡ
চাপ-অভিনয় বিভৱ,ಆರ್ಕ್-ಆಕ್ಟಿಂಗ್ ಸಾಮರ್ಥ್ಯ
"আৰ্ক ষ্টাৰ্ট ভোল্টেজ,ভালভ ষ্টাৰ্ট ভোল্টেজ","ಆರ್ಕ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್, ವಾಲ್ವ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್"
"সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ","ದಾರ, ದಾರ, ದಾರ, ತಂತು, ಬಳ್ಳಿ, ದಾರ, ಲ್ಯಾನ್ಯಾರ್ಡ್, 8. ಬಳ್ಳಿಯ ದೋಷ"
"ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন","ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ನಗ್ನ"
"খোলা, witton, shavings, উলংগ","ಸಿಪ್ಪೆಸುಲಿಯುವ, ವಿಟ್ಟನ್, ಸಿಪ್ಪೆಗಳು, ಬೆತ್ತಲೆ"
নিষ্কাশন বিক্ৰিয়া,ಹೊರತೆಗೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ
ষ্ট্ৰ&#39;বস্কোপ,ಸ್ಟ್ರೋಬೋಸ್ಕೋಪ್
আঘাত,ಸ್ಟ್ರೋಕ್
"শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ","ಬಲವಾದ, ಆಳವಾದ, ತೀಕ್ಷ್ಣವಾದ, ಕೇಂದ್ರೀಕೃತ"
শক্তিশালী সংক্ৰমণ,ಬಲವಾದ ಸೋಂಕು
গাঁথনিগত,ರಚನಾತ್ಮಕ
"গঠন, টেক্সচাৰ","ರಚನೆ, ರಚನೆ"
বেজী,ಸೂಜಿ
"উপশ্ৰেণী, উপগোট, উপগোট","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
"মাইক্ৰস্কোপিক, ছুপাৰমাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಅತಿಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸಬ್ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್"
অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান,ಪರಮಾಣು ಅಲ್ಲದ ಭೌತಶಾಸ್ತ್ರ
ফুটনোট,ಅಡಿಟಿಪ್ಪಣಿ
"আনুষংগিক, আনুষংগিক","ಪರಿಕರ, ಸಹಾಯಕ"
"কাৰ্য্যকৰী তৰল পদাৰ্থ, উপ-অৱস্থা","ಕೆಲಸ ಮಾಡುವ ದ್ರವ, ಸಬ್ ಸ್ಟೇಟ್"
উপ একক,ಉಪ ಘಟಕ
লাহে লাহে,ಕ್ರಮೇಣ
চুষণ,ಹೀರುವಿಕೆ
চুষণ,ಹೀರುವಿಕೆ
sultry,ವಿಷಯಾಸಕ್ತ
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
সূৰ্য,ಸೂರ್ಯ
sun watch,ಸೂರ್ಯನ ಗಡಿಯಾರ
"sun blur, সূৰ্য্যৰ দাগ","ಸೂರ್ಯನ ಮಸುಕು, ಸೂರ್ಯನ ತಾಣ"
ছান ষ্টাৰ,ಸೂರ್ಯ ನಕ್ಷತ್ರ
চৰম,ವಿಪರೀತ
অতিপৰিবাহী ধাতু,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಲೋಹ
অতিপৰিবাহীতা,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
চুপাৰ ড্ৰাইভাৰ,ಸೂಪರ್ ಚಾಲಕ
দৈত্য,ದೈತ್ಯ
imputed,ಆರೋಪಿಸಲಾಗಿದೆ
ইমপ্লাণ্টেচন,ಇಂಪ್ಲಾಂಟೇಶನ್
চুপাৰমেলে,ಸೂಪರ್ಮಲೇ
অতিস্বাভাৱিক বিচ্যুতি,ಅತಿಸಾಮಾನ್ಯ ವಿಚಲನ
জাপি দিয়া,ವಿಧಿಸುವುದು
ইমপ্লাণ্টেচন,ಇಂಪ್ಲಾಂಟೇಶನ್
হাইপাৰচেচুৰেচন,ಹೈಪರ್ಸಾಚುರೇಶನ್
অতি সংবেদনশীল,ಅತಿಸೂಕ್ಷ್ಮ
আল্ট্ৰাছ&#39;নিক্স,ಅಲ್ಟ್ರಾಸಾನಿಕ್ಸ್
supersonics,ಸೂಪರ್ಸಾನಿಕ್ಸ್
চুপাৰষ্ট্ৰাকচাৰ,ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್
পৰিপূৰক,ಪೂರಕ
খাদ্য যোগান,ಆಹಾರ ಪೂರೈಕೆ
"টেক, বেচ","ತಂತ್ರಜ್ಞಾನ, ಬೇಸ್"
ৰেষ্ট্ৰেইনিং গ্ৰীড,ತಡೆಯುವ ಗ್ರಿಡ್
অতিপৰিবাহীতা,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
পৃষ্ঠা,ಪುಟ
"surge, ফুলা",ಉಲ್ಬಣವು
মনোযোগীতা,ಗಮನಿಸುವಿಕೆ
"ধাৰণা কৰা অনুপ্ৰৱেশ, সঁহাৰি","ಒಳಹೊಕ್ಕು, ಸ್ಪಂದಿಸುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ"
"সংবেদনশীলতা, চুম্বকীয় প্ৰৱণতা, গ্ৰহণযোগ্যতা","ಒಳಗಾಗುವಿಕೆ, ಕಾಂತೀಯ ಪ್ರವೃತ್ತಿ, ಗ್ರಹಿಕೆ"
"ঝুলন, ওলমি থকা","ಅಮಾನತು, ನೇತಾಡುವಿಕೆ"
adhered to,ಅಂಟಿಕೊಂಡಿದ್ದರು
"spread, মাৰ্জিন","ಹರಡುವಿಕೆ, ಅಂಚು"
"ফুলা, ফুলা, ফুলা","ಊತ, ಊತ, ಊತ"
"প্ৰদল, ডল","ಪ್ರದೋಲ್, ಡೋಲ್"
"ঘূৰ্ণনশীল গতি, ঘূৰ্ণন গতি","ಸುತ್ತುವ ವೇಗ, ಸುತ್ತುವ ವೇಗ"
চুইচ বৰ্ড,ಸ್ವಿಚ್ ಬೋರ್ಡ್
চিঠি,ಪತ್ರ
প্ৰতিসম,ಸಮ್ಮಿತೀಯ
প্ৰতিসম,ಸಮ್ಮಿತೀಯ
প্ৰতিসমভাৱে,ಸಮ್ಮಿತೀಯವಾಗಿ
প্ৰতিসমতা,ಸಮ್ಮಿತಿ
প্ৰতিসমতা,ಸಮ್ಮಿತಿ
চিনক্ৰ&#39;চাইক্ল&#39;ট্ৰন,ಸಿಂಕ್ರೊಸೈಕ್ಲೋಟ್ರಾನ್
সমন্বয়,ಸಿಂಕ್ರೊನೈಸೇಶನ್
সমকালীন হ&#39;বলৈ,ಸಿಂಕ್ರೊನಸ್ ಆಗಿರಬೇಕು
সমন্বয়ক,ಸಿಂಕ್ರೊನೈಸರ್
সমন্বয়,ಸಿಂಕ್ರೊನೈಸೇಶನ್
"সমকালীনভাৱে, সমকালীনভাৱে","ಸಿಂಕ್ರೊನಸ್ ಆಗಿ, ಸಿಂಕ್ರೊನಸ್ ಆಗಿ"
চিনক্ৰ&#39;ট্ৰন,ಸಿಂಕ್ರೊಟ್ರಾನ್
কৃত্ৰিম,ಸಂಶ್ಲೇಷಿತ
"শৰীৰ, ব্যৱস্থা, গোট, সম্প্ৰদায়, ব্যৱস্থা","ದೇಹ, ವ್ಯವಸ್ಥೆ, ಗುಂಪು, ಸಮುದಾಯ, ವ್ಯವಸ್ಥೆ"
"সজাওক, শ্ৰেণীভুক্ত কৰক, শ্ৰেণীভুক্ত কৰক-","ವಿಂಗಡಿಸಿ, ವರ್ಗೀಕರಿಸಿ, ವರ್ಗೀಕರಿಸಿ-"
"universal, দেহ","ಸಾರ್ವತ್ರಿಕ, ದೇಹ"
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"চিহ্নিত, চিহ্নিত, চিহ্নিত","ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ"
