Malayalam,Kannada
ബഹിരാകാശ തരംഗം,ಬಾಹ್ಯಾಕಾಶ ತರಂಗ
സ്പാർക്കിംഗ് ഇടവേള,ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ
spdt സ്വിച്ച്,spdt ಸ್ವಿಚ್
സ്പീക്കർ,ಸ್ಪೀಕರ್
സ്പെസിഫിക്കേഷൻ ഷീറ്റ്,ವಿವರಣೆ ಹಾಳೆ
"സ്പെക്ട്രം, സ്പെക്ട്രം","ಸ್ಪೆಕ್ಟ್ರಮ್, ಸ್ಪೆಕ್ಟ್ರಮ್"
സ്പെക്ട്രൽ അനലൈസർ,ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಕ
"സംഭാഷണ സമന്വയം, വോയ്സ് സിന്തസിസ്","ಭಾಷಣ ಸಂಶ್ಲೇಷಣೆ, ಧ್ವನಿ ಸಂಶ್ಲೇಷಣೆ"
പ്രവർത്തിക്കുന്ന കപ്പാസിറ്റർ,ಚಾಲನೆಯಲ್ಲಿರುವ ಕೆಪಾಸಿಟರ್
കോളിക് വിരുദ്ധ,ವಿರೋಧಿ ಕೊಲಿಕ್
സൈക്കിൾ സ്ഥിരത,ಸೈಕಲ್ ಸ್ಥಿರೀಕರಣ
വിഘടിപ്പിച്ച ആർട്ട് കോഡിംഗ്,ವಿಘಟಿತ-ಕಲೆ ಕೋಡಿಂಗ್
തകർന്ന വൈദ്യുതി ഉറവിടം,ಮುರಿದ ವಿದ್ಯುತ್ ಮೂಲ
സ്പ്ലിറ്റർ,ಛೇದಕ
"പൊതിയൽ, സ്പൂളിംഗ്","ಸುತ್ತುವುದು, ಸ್ಪೂಲಿಂಗ್"
എസ്.പി.എസ്.ടി സ്വിച്ച്,SPST ಸ್ವಿಚ್
വെർച്വൽ (സ്യൂഡോ) മെമ്മറി റൈറ്റിംഗ്,ವರ್ಚುವಲ್ (ಹುಸಿ) ಮೆಮೊರಿ ಬರವಣಿಗೆ
തെറ്റിദ്ധരിപ്പിക്കുന്ന പ്രതികരണം,ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ
വെർച്വൽ സിഗ്നൽ,ವರ್ಚುವಲ್ ಸಿಗ್ನಲ್
കുത്തിവയ്പ്പ്,ಇಂಜೆಕ್ಷನ್
ക്ലാസ് റൂൾ സൂചകം,ವರ್ಗ ನಿಯಮ ಸೂಚಕ
ക്ലാസ് റൂൾ ഉപകരണം,ವರ್ಗ ನಿಯಮ ಸಾಧನ
സ്ക്വയർ റൂട്ട്,ವರ್ಗ ಮೂಲ
ചതുര തരംഗം,ಚದರ ತರಂಗ
ചതുര തരംഗ ഓസിലേറ്റർ,ಚದರ ತರಂಗ ಆಂದೋಲಕ
സ്ഥിരത ഘടകം,ಸ್ಥಿರತೆಯ ಅಂಶ
സുസ്ഥിര പുനർനിക്ഷേപം,ಸಮರ್ಥನೀಯ ಮರುಹೂಡಿಕೆ
സ്ഥിരത,ಸ್ಥಿರೀಕರಣ
സ്റ്റെബിലൈസർ നെറ്റ്വർക്ക്,ಸ್ಟೆಬಿಲೈಜರ್ ನೆಟ್ವರ್ಕ್
"സ്റ്റാക്ക്, സ്റ്റാക്ക്","ಸ್ಟಾಕ್, ಸ್ಟಾಕ್"
മനസ്സ് സംവിധായകൻ,ಮನಸ್ಸಿನ ನಿರ್ದೇಶಕ
ഘട്ടം കാര്യക്ഷമത,ಹಂತದ ದಕ್ಷತೆ
സമാന്തര സമയം,ಸಮಾನಾಂತರ ಸಮಯ
സ്റ്റാൻഡേർഡ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ,ಪ್ರಮಾಣಿತ ವೈಶಾಲ್ಯ ಮಾಡ್ಯುಲೇಶನ್
സാധാരണ സെൽ,ಪ್ರಮಾಣಿತ ಕೋಶ
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ಪ್ರಮಾಣಿತ ವಿಚಲನ
സ്റ്റാൻഡേർഡ് TTL,ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಟಿಟಿಎಲ್
അടിയന്തര വൈദ്യുതി സംവിധാനം,ತುರ್ತು ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ
സ്ഥിരതരംഗം,ಸ್ಥಿರ ತರಂಗ
സ്ഥിരമായ തരംഗ അനുപാതം,ಸ್ಥಿರ ತರಂಗ ಅನುಪಾತ
ദൂരം അനുപാതം,ದೂರ ಅನುಪಾತ
ബിറ്റ് ആരംഭിക്കുക,ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್
ആരംഭിക്കുന്ന പൾസ്,ಆರಂಭಿಕ ನಾಡಿ
സ്ഥാനം ഡയഗ്രം,ಸ್ಥಾನ ರೇಖಾಚಿತ್ರ
സ്റ്റാറ്റസ്-ട്രാൻസിഷൻ ഡയഗ്രം,ಸ್ಥಿತಿ-ಪರಿವರ್ತನೆ ರೇಖಾಚಿತ್ರ
പരിവർത്തനം ചെയ്യാവുന്ന ഫിൽട്ടർ,ಕನ್ವರ್ಟಿಬಲ್ ಫಿಲ್ಟರ್
സ്റ്റാറ്റിക് സ്വഭാവം,ಸ್ಥಿರ ಪಾತ್ರ
സ്റ്റാറ്റിക് വൈദ്യുതി,ಸ್ಥಿರ ವಿದ್ಯುತ್
സ്ഥിരമായ മെമ്മറി സെൽ,ಶಾಶ್ವತ ಮೆಮೊರಿ ಕೋಶ
സ്റ്റാറ്റിക് റാൻഡം ആക്സസ് മെമ്മറി,ಸ್ಥಿರ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ
സ്റ്റാറ്റസ് രജിസ്റ്റർ,ಸ್ಥಿತಿ ರಿಜಿಸ್ಟರ್
സ്റ്റാറ്റസ് മാർക്ക്,ಸ್ಥಿತಿ ಗುರುತು
സ്ഥാനം ടെർമിനൽ,POS ಟರ್ಮಿನಲ್
സ്റ്റിയറിംഗ് ലോജിക്,ಸ್ಟೀರಿಂಗ್ ತರ್ಕ
നിരപ്പായ ജംഗ്ഷൻ,ಶ್ರೇಣೀಕೃತ ಜಂಕ್ಷನ್
സ്റ്റെപ്പ് ഇൻഡിക്കേറ്റർ പ്രൊഫൈൽ,ಹಂತದ ಸೂಚಕ ಪ್ರೊಫೈಲ್
ഘട്ടം പ്രതികരണം,ಹಂತದ ಪ್ರತಿಕ್ರಿಯೆ
ശ്രേണിപരമായ,ಕ್ರಮಾನುಗತ
സ്റ്റെപ്പർ മോട്ടോർ,ಸ್ಟೆಪ್ಪರ್ ಮೋಟಾರ್
സ്റ്റീരിയോ ഇക്വിലാറ്ററൽ,ಸ್ಟೀರಿಯೋ ಸಮಬಾಹು
സ്റ്റീരിയോ റിസീവർ ഫ്രീക്വൻസി,ಸ್ಟೀರಿಯೋ ರಿಸೀವರ್ ಆವರ್ತನ
ഇറുകിയ കപ്ലിംഗ്,ಬಿಗಿಯಾದ ಜೋಡಣೆ
ബ്രേക്ക് ബാൻഡ്,ಬ್ರೇಕ್ ಬ್ಯಾಂಡ್
സംഭരണ ലേറ്റൻസി,ಶೇಖರಣಾ ಸುಪ್ತತೆ
സംഭരണ മെമ്മറി,ಶೇಖರಣಾ ಮೆಮೊರಿ
"സംഭരണ സമയം, സമയം","ಶೇಖರಣಾ ಸಮಯ, ಸಮಯ"
സ്ട്രെയിൻ ഗേജ്,ಸ್ಟ್ರೈನ್ ಗೇಜ್
ആവശ്യമില്ലാത്ത ഹോൾഡിംഗ്,ಅನಗತ್ಯ ಹಿಡುವಳಿ
സ്ട്രിംഗ്,ಸ್ಟ್ರಿಂಗ್
സംഭരണം CRO,ಶೇಖರಣಾ CRO
സ്ട്രോബ്,ಸ್ಟ್ರೋಬ್
സ്ട്രോബ് സർക്യൂട്ട്,ಸ್ಟ್ರೋಬ್ ಸರ್ಕ್ಯೂಟ್
ഇൻഡക്റ്റീവ് പൾസ്,ಅನುಗಮನದ ನಾಡಿ
സ്ട്രോക്ക് ടെർമിനൽ,ಸ್ಟ್ರೋಕ್ ಟರ್ಮಿನಲ್
സ്ട്രോബോസ്കോപ്പിക് ഗോള യൂണിറ്റ്,ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿಕ್ ಗೋಳ ಘಟಕ
അപൂർണ്ണം,ಸ್ಟಬ್
നിശ്ചലമായ,ನಿಶ್ಚಲ
സ്തംഭനാവസ്ഥയിലുള്ള ഫിൽട്രേറ്റ്,ನಿಶ್ಚಲವಾದ ಶೋಧನೆ
കുലുക്കി,ಅಲ್ಲಾಡಿಸಿದೆ
വാഹകൻ,ವಾಹಕ
സബ്റൂട്ടീൻ,ಸಬ್ರುಟೀನ್
വ്യാകരണ പ്രതീക മിശ്രിതം,ವ್ಯಾಕರಣದ ಅಕ್ಷರ ಮಿಶ್ರಣ
സബ്ജക്റ്റീവ്,ಸಬ್ಜೆಕ್ಟಿವ್
"അടിവശം, അടിവസ്ത്രം","ತಳಪಾಯ, ತಲಾಧಾರ"
കൈ കുറയ്ക്കൽ,ಕೈ ವ್ಯವಕಲನ
കുറച്ചു,ಕಳೆಯಲಾಗಿದೆ
പുരോഗമന ഏകദേശം,ಪ್ರಗತಿಪರ ಅಂದಾಜು
കാലക്രമമായ ഏകദേശ കണക്ക്,ಕಾಲಾನುಕ್ರಮದ ಅಂದಾಜು adc
പെട്ടെന്നുള്ള അന്തരീക്ഷ അസ്വസ്ഥത,ಹಠಾತ್ ವಾತಾವರಣದ ಅಡಚಣೆ
ആഡർ ആംപ്ലിഫയർ,ಆಡ್ಡರ್ ಆಂಪ್ಲಿಫಯರ್
സൂപ്പർ ബീറ്റ ട്രാൻസിസ്റ്റർ,ಸೂಪರ್ ಬೀಟಾ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ആത്യന്തിക കമ്പ്യൂട്ടർ,ಅಂತಿಮ ಕಂಪ್ಯೂಟರ್
സൂപ്പർ കണ്ടക്ടർ,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
ഹൈപ്പർഹൈബ്രിഡ് റിസീവർ,ಹೈಪರ್ಹೈಬ್ರಿಡ್ ರಿಸೀವರ್
സൂപ്പർ ഹെറ്ററോഡൈൻ സിദ്ധാന്തം,ಸೂಪರ್ ಹೆಟೆರೊಡೈನ್ ಸಿದ್ಧಾಂತ
ഓവർപൈപ്പ് ലൈൻ പ്രൊസസർ,ಓವರ್ಪೈಪ್ ಲೈನ್ ಪ್ರೊಸೆಸರ್
സൂപ്പർ സ്കെയിലർ പ്രൊസസർ,ಸೂಪರ್ ಸ್ಕೇಲಾರ್ ಪ್ರೊಸೆಸರ್
ഇംപ്യൂട്ടേഷൻ സിദ്ധാന്തം,ಆಪಾದನೆಯ ಪ್ರಮೇಯ
ഫീഡ് വോൾട്ടേജ് ഒഴിവാക്കൽ അനുപാതം,ಫೀಡ್ ವೋಲ್ಟೇಜ್ ಹೊರಗಿಡುವ ಅನುಪಾತ
സഹായ ചിപ്പ്,ಸಹಾಯಕ ಚಿಪ್
കാരിയർ മോഡുലേഷൻ നിർത്തുക,ವಾಹಕ ಮಾಡ್ಯುಲೇಶನ್ ಅನ್ನು ನಿಲ್ಲಿಸಿ
ഉപരിതല ശബ്ദ തരംഗം,ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ
പേജ് തടസ്സം,ಪುಟ ತಡೆ
പേജ് ബാർ ഡിറ്റക്ടർ,ಪುಟ ಬಾರ್ ಡಿಟೆಕ್ಟರ್
പേജ് ചാർജ്,ಪುಟ ಶುಲ್ಕ
പേജ് സ്റ്റെപ്പ് സ്ട്രീം,ಪುಟ ಹಂತದ ಸ್ಟ್ರೀಮ್
ഇൻസ്റ്റാൾ ചെയ്ത ഉപകരണം,ಸ್ಥಾಪಿಸಲಾದ ಸಾಧನ
പേജ് ഇൻസ്റ്റോൾ ചെയ്ത സാങ്കേതികവിദ്യ,ಪುಟ ಸ್ಥಾಪಿತ ತಂತ್ರಜ್ಞಾನ
കുതിച്ചുചാട്ടം,ಉಲ್ಬಣವು
കുതിച്ചുചാട്ടം,ಉಲ್ಬಣವು ಪ್ರಸ್ತುತ
പ്രതിരോധശേഷി വർദ്ധിപ്പിക്കുക,ಉಲ್ಬಣ ಪ್ರತಿರೋಧ
സർജ് പ്രൊട്ടക്ടർ,ಉಲ್ಬಣ ರಕ್ಷಕ
വളർച്ചാ രജിസ്റ്റർ,ಬೆಳವಣಿಗೆಯ ನೋಂದಣಿ
മയക്കമരുന്ന്,ನಿದ್ರಾಜನಕ
സർജ് വോൾട്ടേജ്,ಉಲ್ಬಣ ವೋಲ್ಟೇಜ್
പ്രതികരണം,ಸ್ಪಂದಿಸುವಿಕೆ
സംവേദനക്ഷമത,ಸೂಕ್ಷ್ಮತೆ
റെസിസ്റ്റർ വോൾട്ടേജ്,ಪ್ರತಿರೋಧಕ ವೋಲ್ಟೇಜ್
സോയൂസ് ടെർമിനൽ,ಸೋಯುಜ್ ಟರ್ಮಿನಲ್
സ്പ്രെഡ് ജനറേറ്റർ,ಹರಡುವ ಜನರೇಟರ್
തയ്യാറെടുപ്പ് യൂണിറ്റ്,ಪೂರ್ವಸಿದ್ಧತಾ ಘಟಕ
ആന്ദോളനം,ಆಂದೋಲನ
ഡോളൻ ചോക്ക്,ಡೋಲನ್ ಚಾಕ್
സ്വിച്ച് ബ്രേക്കർ,ಸ್ವಿಚ್ ಬ್ರೇಕರ್
സ്വിച്ച് കപ്പാസിറ്റർ,ಸ್ವಿಚ್ಡ್ ಕೆಪಾಸಿಟರ್
സ്വിച്ച് ഗെയിൻ ആംപ്ലിഫയർ,ಸ್ವಿಚ್ಡ್ ಗೈನ್ ಆಂಪ್ಲಿಫಯರ್
സ്വിച്ചിംഗ്,ಬದಲಾಯಿಸುವುದು
സ്വിച്ചിംഗ് ബീജഗണിതം,ಬೀಜಗಣಿತವನ್ನು ಬದಲಾಯಿಸುವುದು
സ്വിച്ചിംഗ് സർക്യൂട്ട്,ಸ್ವಿಚಿಂಗ್ ಸರ್ಕ್ಯೂಟ್
വൈദ്യുതി വിതരണം മാറ്റുന്നു,ಸ್ವಿಚಿಂಗ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು
സ്വിച്ചിംഗ് റെഗുലേറ്റർ,ಸ್ವಿಚಿಂಗ್ ನಿಯಂತ್ರಕ
സ്വിച്ചിംഗ് തരംഗരൂപം,ಸ್ವಿಚಿಂಗ್ ತರಂಗರೂಪ
പ്രോഗ്രാമബിൾ ടൈമർ മാറ്റി,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಟೈಮರ್ ಬದಲಾಯಿಸಲಾಗಿದೆ
അടയാളം,ಸಹಿ ಮಾಡಿ
ചിഹ്ന കാലഘട്ടം,ಚಿಹ್ನೆ ಅವಧಿ
പ്രതീകാത്മക ലേബൽ,ಸಾಂಕೇತಿಕ ಲೇಬಲ್
സിൻക്രണസ് സെപ്പറേറ്റർ,ಸಿಂಕ್ರೊನಸ್ ವಿಭಜಕ
സിൻക്രണസ് സർക്യൂട്ട്,ಸಿಂಕ್ರೊನಸ್ ಸರ್ಕ್ಯೂಟ್
സിൻക്രണസ് സിഗ്നൽ,ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
സിൻക്രൊണൈസർ,ಸಿಂಕ್ರೊನೈಸರ್
സിൻക്രണസ് കാൽക്കുലേറ്റർ,ಸಿಂಕ್ರೊನಸ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
സിൻക്രണസ് ഡിറ്റക്ടർ,ಸಿಂಕ್ರೊನಸ್ ಡಿಟೆಕ್ಟರ್
സിൻക്രണസ് ട്രാൻസ്മിഷൻ,ಸಿಂಕ್ರೊನಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
സിൻക്രണസ് കണ്ടെത്തൽ,ಸಿಂಕ್ರೊನಸ್ ಪತ್ತೆ
വാക്യ രൂപീകരണം,ವಾಕ್ಯ ರಚನೆ
ഫ്രീക്വൻസി സിന്തസൈസർ,ಆವರ್ತನ ಸಿಂಥಸೈಜರ್
"ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ","ದೇಹದ ವಿನ್ಯಾಸ, ಸಿಸ್ಟಮ್ ವಿನ್ಯಾಸ"
ടി-പൈ പരിവർത്തനം,ಟಿ-ಪೈ ಪರಿವರ್ತನೆಗಳು
"ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ","ಟ್ಯಾಕೋಮೀಟರ್, ತಿರುಗುವ ವೋಲ್ಟ್ಮೀಟರ್"
വാൽ സ്ട്രീം,ಬಾಲ ಸ್ಟ್ರೀಮ್
ടാങ്ക് സർക്യൂട്ട്,ಟ್ಯಾಂಕ್ ಸರ್ಕ್ಯೂಟ್
ടാന്റലം കപ്പാസിറ്റർ,ಟ್ಯಾಂಟಲಮ್ ಕೆಪಾಸಿಟರ್
പുറത്താക്കൽ,ಹೊರಹಾಕುವಿಕೆ
ടേപ്പ് റീപ്ലേ,ಟೇಪ್ ಮರುಪಂದ್ಯ
"റിമൂവർ, എക്സ്ട്രാക്റ്റർ","ಹೋಗಲಾಡಿಸುವವನು, ತೆಗೆಯುವವನು"
ടാർബെൽ പേജ്,ಟಾರ್ಬೆಲ್ ಪುಟ
ടി-കണക്റ്റർ,ಟಿ-ಕನೆಕ್ಟರ್
ടെലിഡെൽറ്റസ് പേപ്പർ,ಟೆಲಿಡೆಲ್ಟಸ್ ಪೇಪರ್
ടൂർ അളവ്,ಪ್ರವಾಸ ಮಾಪನ
"ടെലിഫോണി, ടെലിഫോണി","ದೂರವಾಣಿ, ದೂರವಾಣಿ"
ടെലിഗ്രാഫർ,ಟೆಲಿಗ್ರಾಫ್
"ടെലിവിഷൻ, ദൂരദർശൻ","ದೂರದರ್ಶನ, ದೂರದರ್ಶನ"
ടെലിവിഷൻ ക്യാമറ,ದೂರದರ್ಶನ ಕ್ಯಾಮೆರಾ
ടെലിവിഷൻ റിസീവർ,ದೂರದರ್ಶನ ರಿಸೀವರ್
ടെലിഗോൺ സിദ്ധാന്തം,ಟೆಲಿಗಾನ್ ಪ್ರಮೇಯ
ടെട്രോഡ്,ಟೆಟ್ರೋಡ್
ചൂട് നഷ്ടപരിഹാരം,ಶಾಖ ಪರಿಹಾರ
"റവ, സ്ഫടികം","ರವಾ, ಹರಳು"
ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ,ಶಾಖ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ,ತಾತ್ಕಾಲಿಕ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
അതിതീവ്രമായ,ಟರ್ಮಿನಲ್
ടെസ്റ്റ് ലീഡ്,ಪರೀಕ್ಷಾ ಮುನ್ನಡೆ
ടെസ്റ്റ് സിഗ്നൽ,ಪರೀಕ್ಷಾ ಸಂಕೇತ
ചതുരാകൃതിയിലുള്ള ആറ്റം,ಕ್ವಾಟರ್ನರಿ ಪರಮಾಣು
താപ ഒഴുക്ക്,ಉಷ್ಣ ಹರಿವು
താപ ഒറ്റപ്പെടൽ,ಉಷ್ಣ ಪ್ರತ್ಯೇಕತೆ
"താപ ശബ്ദം, താപ ശബ്ദം","ಉಷ್ಣ ಶಬ್ದ, ಉಷ್ಣ ಶಬ್ದ"
താപ ഓക്സിഡേഷൻ,ಉಷ್ಣ ಆಕ್ಸಿಡೀಕರಣ
താപ പ്രതിരോധം,ಉಷ್ಣ ಪ್ರತಿರೋಧ
തെർമൽ എസ്കേപ്പ്,ಉಷ್ಣ ಪಾರು
ചൂട് ഇടവേള,ಶಾಖ ವಿರಾಮ
താപ സ്ഥിരത,ಉಷ್ಣ ಸ್ಥಿರತೆ
തെർമോണിക് ഉദ്വമനം,ಥರ್ಮಿಯೋನಿಕ್ ಹೊರಸೂಸುವಿಕೆಗಳು
ചൂട് പ്രതിരോധം,ಶಾಖ ಪ್ರತಿರೋಧ
തെർമോകോൾ,ಉಷ್ಣಯುಗ್ಮ
താപ പ്രഭാവം,ಉಷ್ಣ ಪರಿಣಾಮ
ചൂട് കൺട്രോളർ,ಶಾಖ ನಿಯಂತ್ರಕ
തെവെനിൻ സിദ്ധാന്തം,ಥೆವೆನಿನ್ ಪ್ರಮೇಯ
നേർത്ത മെംബ്രൺ,ತೆಳುವಾದ ಪೊರೆ
നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ,ತೆಳುವಾದ ಮೆಂಬರೇನ್ ಕೆಪಾಸಿಟರ್
നേർത്ത മെംബ്രൺ പ്രതിരോധം,ತೆಳುವಾದ ಪೊರೆಯ ಪ್ರತಿರೋಧ
തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്,ಥೋರಿಯಂ ಲೇಪಿತ ಟಂಗ್‌ಸ್ಟನ್ ಕ್ಯಾಥೋಡ್
ശക്തി ഭരണം,ಶಕ್ತಿ ನಿಯಮ
ട്രിപ്പിൾ സർക്യൂട്ട്,ಟ್ರಿಪಲ್ ಸರ್ಕ್ಯೂಟ್
ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ,ತ್ರಿ-ರಾಜ್ಯ ರಾಮ್
ട്രൈ-എൻഡ് റെഗുലേറ്റർ,ಟ್ರೈ-ಎಂಡ್ ರೆಗ್ಯುಲೇಟರ್
സിൽ ഡിറ്റക്ടർ,ಸಿಲ್ ಡಿಟೆಕ್ಟರ್
സിൽ വോൾട്ടേജ്,ಸಿಲ್ ವೋಲ್ಟೇಜ್
തൈരാട്രോൺ ട്യൂബ്,ಥೈರಾಟ್ರಾನ್ ಟ್ಯೂಬ್
"പുനർനിക്ഷേപം, ഹ്രസ്വകാലം","ಮರುಹೂಡಿಕೆ, ಅಲ್ಪಾವಧಿ"
ടിക്ക്ലർ ഓസിലേറ്റർ,ಟಿಕ್ಲರ್ ಆಂದೋಲಕ
ഇറുകിയ കപ്ലിംഗ്,ಬಿಗಿಯಾದ ಜೋಡಣೆ
ചരിവ്,ಓರೆಯಾಗಿಸು
സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്,ಸಮಯ ಆಧಾರಿತ ಸರ್ಕ್ಯೂಟ್
ടൈമർ ജനറേറ്റർ,ಟೈಮರ್ ಜನರೇಟರ್
സമയ അടിസ്ഥാന വോൾട്ടേജ്,ಸಮಯದ ಬೇಸ್ ವೋಲ್ಟೇಜ್
കോൾ കാലതാമസം,ಕರೆ ವಿಳಂಬ
സമയ മേഖല പ്രതിഫലനം,ಸಮಯ ವಲಯ ಪ್ರತಿಫಲನ
സമയ മാർക്കർ ജനറേറ്റർ,ಸಮಯ ಮಾರ್ಕರ್ ಜನರೇಟರ್
കാല് ഭാഗി,ಕಾಲ ಭಾಗಿ
സമയ ജാലകം,ಸಮಯ ವಿಂಡೋ
ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്,ಟೈಮಿಂಗ್ ಮೋಡ್ ಸ್ವಿಚಿಂಗ್
"സമയ കൺട്രോളർ, സമയ കൺട്രോളർ","ಸಮಯ ನಿಯಂತ್ರಕ, ಸಮಯ ನಿಯಂತ್ರಕ"
കോൾ കൺട്രോളർ മോട്ടോർ,ಕರೆ ನಿಯಂತ್ರಕ ಮೋಟಾರ್
