English,Tamil
Streaming movement,ஸ்ட்ரீமிங் இயக்கம்
Streptobacillus,ஸ்ட்ரெப்டோபாசில்லஸ்
Streptococcus,ஸ்ட்ரெப்டோகாக்கஸ்
Streptococcus pneumoniae,ஸ்ட்ரெப்டோகாக்கஸ் நிமோனியா
Streptokinase,ஸ்ட்ரெப்டோகினேஸ்
Striated appearance,ஸ்ட்ரைட் தோற்றம்
Striated muscle,ஸ்ட்ரைட் தசை
Striation,ஸ்ட்ரைஷன்
Striation,ஸ்ட்ரைஷன்
Strict osmoregulator,கடுமையான ஆஸ்மோர்குலேட்டர்
Striga,ஸ்ட்ரிகா
Strip cropping,ஸ்ட்ரிப் பயிர்
Strobilus,ஸ்ட்ரோபிலஸ்
Strom water,ஸ்ட்ரோம் நீர்
Stroma,ஸ்ட்ரோமா
Stromal tissue,ஸ்ட்ரோமல் திசு
Strong reducing agent,வலுவான குறைக்கும் முகவர்
Strontium-90,ஸ்ட்ரோண்டியம் -90
Structural protein,கட்டமைப்பு புரதம்
Struggle for existence,இருப்புக்கான போராட்டம்
Struthio,ஸ்ட்ருத்தியோ
Strychnine,ஸ்ட்ரைக்னைன்
Stunted growth,குன்றிய வளர்ச்சி
Stunting,ஸ்டண்டிங்
Style,ஸ்டைல்
Style,ஸ்டைல்
Stylopodium,ஸ்டைலோடியம்
Stylopodium,ஸ்டைலோடியம்
Sub aerial modification,துணை வான்வழி மாற்றம்
Sub culturing,துணை வளர்ப்பு
Sub soil,துணை மண்
Sub unit,துணை அலகு
Sub unit,துணை அலகு
Subclass,துணைப்பிரிவு
Subclavian artery,சப்ளாவியன் தமனி
Subcutaneous,தோலடி
Subfibre,சப்ஃபைபர்
Subjective approach,அகநிலை அணுகுமுறை
Sublingual gland,துணை சுரப்பி
Submandibular ganglion,சப்மாண்டிபுலர் கேங்க்லியன்
Submandibular salivary gland,சப்மாண்டிபுலர் உமிழ்நீர் சுரப்பி
Submerged,நீரில் மூழ்கியது
Submerged leaf,நீரில் மூழ்கிய இலை
Submergence,நீரில் மூழ்குவது
Submetacentric,சப்மெடெசென்ட்ரிக்
Submucosa,சப்மியூகோசா
Submucosa,சப்மியூகோசா
Subneural vessel,துணை கப்பல்
Suboesophageal ganglion,சுபோசோபேஜல் கேங்க்லியன்
Subpopulation,துணை மக்கள்தொகை
Subspecies,கிளையினங்கள்
Substage condenser,மூலக்கூறு மின்தேக்கி
Substitution,மாற்றீடு
Substomatal chamber,சம்பிரோமாடல் சேம்பர்
Substrate-binding site,அடி மூலக்கூறு-பிணைப்பு தளம்
Substrate,அடி மூலக்கூறு
Substrate,அடி மூலக்கூறு
Substratum,அடி மூலக்கூறு
Subtropical,துணை வெப்பமண்டல
Subtubule,சப்டூபூல்
Successive higher trophic level,அடுத்தடுத்த உயர் கோப்பை நிலை
Succinate dehydrogenase,டீஹைட்ரஜனேஸை சுசினேட் செய்யுங்கள்
Succinic dehydrogenase,சுசினிக் டீஹைட்ரஜனேஸ்
Succinyl coenzyme,சுக்கினைல் கோஎன்சைம்
Succulence,சண்டை
Succulent,சதைப்பற்றுள்ள
Sucker,உறிஞ்சும்
Sucker,உறிஞ்சும்
Sucker fish,உறிஞ்சும் மீன்
Sucking root,உறிஞ்சும் வேர்
Sucrose,சுக்ரோஸ்
Sugar,சர்க்கரை
Sulcus (small groove),சல்கஸ் (சிறிய பள்ளம்)
Sulphur,கந்தகம்
Sulphur granule,சல்பர் கிரானுல்
Sunhemp,சன்ஹெம்ப்
Sundew,சன்டூ
Sunken stomata,மூழ்கிய ஸ்டோமாட்டா
Sunshine,சூரிய ஒளி
Superclass,சூப்பர் கிளாஸ்
Super coiling,சூப்பர் கோலிங்
Superior and inferior palea,உயர்ந்த மற்றும் தாழ்வான பாலியா
Superior cerebellar peduncle,உயர்ந்த சிறுமூளை பென்குல்
Superior colliculus,உயர்ந்த கோலிகுலஸ்
Superior female,உயர்ந்த பெண்
Superior male,உயர்ந்த ஆண்
Superior mesenteric ganglion,உயர்ந்த மெசென்டெரிக் கேங்க்லியன்
Superior ovary,உயர்ந்த கருப்பை
Supernatant,சூப்பர்நேட்டண்ட்
Superposed,மிகைப்படுத்தப்பட்ட
Superscript,சூப்பர்ஸ்கிரிப்ட்
Superscript,சூப்பர்ஸ்கிரிப்ட்
Supraoesophageal ganglion,சூப்பராவோசோபாகல் கேங்க்லியன்
Suprascapula,சூப்பராஸ்காபுலா
Surface antigen,மேற்பரப்பு ஆன்டிஜென்
Surface area,மேற்பரப்பு
Surface dweller,மேற்பரப்பு குடியிருப்பாளர்
Surface sterilization,மேற்பரப்பு கருத்தடை
Surgery,அறுவை சிகிச்சை
Surgical intervention,அறுவை சிகிச்சை தலையீடு
Surrogate mother,வாடகை தாய்
Survival,உயிர்வாழ்வு
Susceptibility,எளிதில் பாதிப்பு
Suspension culture,இடைநீக்க கலாச்சாரம்
Suspensory ligament,இடைநீக்க தசைநார்
Sustainable agriculture,நிலையான விவசாயம்
Sustainable development,நிலையான அபிவிருத்தி
Suture,சூட்சுமம்
Svedberg unit,ஸ்வேல்வெர்க் பிரிவு
Swallow tailed butterfly,வால் பட்டாம்பூச்சியை விழுங்குங்கள்
Swallowing,விழுங்குதல்
Swamp,சதுப்பு நிலம்
Swarm,திரள்
Sweat,வியர்வை
Sweat gland,வியர்வை சுரப்பி
Sweating,வியர்வை
Sweating,வியர்வை
Sweet clover,ஸ்வீட் க்ளோவர்
Swiss cheese,சுவிஸ் சீஸ்
Sword fish,வாள் மீன்
Swordtail fish,வாள் மீன்
Sycon,சைக்கான்
Syconus,சோனஸ்
Symbiont,சிம்பியண்ட்
Symbiotic,சிம்பியோடிக்
Symbiosis,சிம்பியோசிஸ்
Symbiotic nitrogen fixer,சிம்பியோடிக் நைட்ரஜன் ஃபிக்ஸர்
Symbiotic nitrogen fixation,சிம்பியோடிக் நைட்ரஜன் நிர்ணயம்
Symbol,சின்னம்
Symbolic,குறியீட்டு
Symmetrical,சமச்சீர்
Sympathetic,அனுதாபம்
Sympathetic ganglion chain,அனுதாபக் கேங்க்லியன் சங்கிலி
Sympatric speciation,அனுதாப விவரக்குறிப்பு
Symphysis,சிம்பசிஸ்
Symplasm,அடையாளமாக
Symplastic path,குறியீட்டு பாதை
Symport,சிம்போர்ட்
Synapse,சினாப்ஸ்
Synapsid,சினாப்சிட்
Synapsis,சினாப்சிஸ்
Synapsis,சினாப்சிஸ்
Synaptic cleft,செனாப்டிக் பிளவுகளில்
Synaptic knob (knot),சினாப்டிக் குமிழ் (முடிச்சு)
Synaptic vesicle,சினாப்டிக் வெசிகல்
Synaptonemal complex,சினாப்டோனமல் வளாகம்
Syncarpous,ஒத்திசைவு
Syncytium,ஒத்திசைவு
Syncytium,ஒத்திசைவு
Syndrome,நோய்க்குறி
Synecology,சினெக்கியல்
Synergid,சினெர்ஜிட்
Synergistic,சினெர்ஜிஸ்டிக்
Syngamy,ஒத்திசைவு
Synovial cavity,சினோவியல் குழி
Synovial fluid,மூட்டுறைப்பாய திரவம்
Synthesis,தொகுப்பு
Synthetic,செயற்கை
Synthetic character,செயற்கை எழுத்து
Syphilis,சிபிலிஸ்
Systematics,முறையானது
Systemic circulation,முறையான சுழற்சி
Systemic disorder,முறையான கோளாறு
Systole,சிஸ்டோல்
T-cytotoxic cell,டி-சைட்டோடாக்ஸிக் செல்
T-helper cell,டி-ஹெல்பர் செல்
Tactic movement,தந்திரோபாய இயக்கம்
Tactile stimulus,தொட்டுணரக்கூடிய தூண்டுதல்
Tadpole,தலைப்பிரட்டை
Taenia,டேனியா
Tagetes petula,டேஜெட்ஸ் பெட்டுலா
Taichung native I,தைச்சுங் நேட்டிவ் i
