Assamese,Punjabi
সৰলৰেখাৰ ফিলামেণ্ট,ਸਿੱਧੀ ਲਾਈਨ ਫਿਲਾਮੈਂਟ
ষ্ট্ৰেইট ৰান,ਸਿੱਧੀ ਦੌੜ
"বিতৰণ, ষ্ট্ৰেইন, বিকৃতি, পাৰ্থক্য, ফিল্টাৰিং (kr.)","ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਫਿਲਟਰਿੰਗ (kr.)"
বিকৃতি অক্ষ,deformation ਧੁਰਾ
বিকৃতিৰ বিচ্যুতি,deformation ਵਿਸਥਾਪਨ
বিকৃতি শক্তি,ਵਿਗਾੜ ਊਰਜਾ
ষ্ট্ৰেইন-শক্তি-ঘনত্ব-কাৰ্য্য,ਤਣਾਅ-ਊਰਜਾ-ਘਣਤਾ-ਫੰਕਸ਼ਨ
বিকৃতি-শক্তি কাৰ্য্য,ਵਿਗਾੜ-ਊਰਜਾ ਫੰਕਸ਼ਨ
স্ফাইগমোমেনোমিটাৰ,sphygmomanometer
বিকৃতি,ਵਿਕਾਰ
বিকৃতি-আকাশ,distortion - ਅਸਮਾਨ
বিকৃতি-প্ৰসাৰণ নিৰ্ভৰশীল,ਵਿਗਾੜ-ਐਪਲੀਟਿਊਡ ਨਿਰਭਰ
পাৰ্থক্য নিৰ্দিষ্টতা,ਵਿਭਿੰਨਤਾ ਵਿਸ਼ੇਸ਼ਤਾ
বিকৃত,ਵਿਗਾੜਨਾ
convoluted এন্টেনা,ਗੁੰਝਲਦਾਰ ਐਂਟੀਨਾ
আন্তঃসংলগ্ন কেবল,ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਕੇਬਲ
gibberish,ਬਕਵਾਸ
একত্ৰিত কৰা মেগনেট্ৰন,ਇਕੱਠਾ ਕੀਤਾ magnetron
"প্ৰচলন, সংগ্ৰহ","ਸੰਚਾਰ, ਸੰਗ੍ਰਹਿ"
মোবাইলাইজেচন মেগনেট্ৰন,ਗਤੀਸ਼ੀਲਤਾ magnetron
সমতাপ,isotherm
"ষ্ট্ৰেট&#39;স্ফিয়াৰ, ষ্ট্ৰেট&#39;স্ফিয়াৰ","ਸਟ੍ਰੈਟੋਸਫੀਅਰ, ਸਟ੍ਰੈਟੋਸਫੀਅਰ"
ষ্ট্ৰেট&#39;স্ফিয়াৰিক পতন,stratospheric ਢਹਿ
ষ্ট্ৰেট&#39;স্ফিয়াৰিক উৰণ,ਸਟ੍ਰੈਟੋਸਫੀਅਰਿਕ ਉਡਾਣ
ষ্ট্ৰেট’স্ফিয়াৰিক অ’জন,ਸਟ੍ਰੈਟੋਸਫੀਅਰਿਕ ਓਜ਼ੋਨ
ষ্ট্ৰেট&#39;স্ফিয়াৰিক ৰেঞ্জ,ਸਟ੍ਰੈਟੋਸਫੇਅਰਿਕ ਰੇਂਜ
অবাঞ্চিত ধৰি ৰখা,ਅਣਚਾਹੇ ਪਕੜ
অবাঞ্চিত ইণ্ডাকচন,ਅਣਚਾਹੇ ਸ਼ਾਮਲ
অবাঞ্চিত পোহৰ,ਅਣਚਾਹੇ ਰੋਸ਼ਨੀ
অবাঞ্চিত চুম্বকীয় ক্ষেত্ৰ,ਅਣਚਾਹੇ ਚੁੰਬਕੀ ਖੇਤਰ
অবাঞ্চিত বিকিৰণ,ਅਣਚਾਹੇ ਰੇਡੀਏਸ਼ਨ
"বিজুলী ৰেখা, বিজুলী","ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ"
"নদী, ধাৰা, ধাৰা","ਨਦੀ, ਨਦੀ, ਧਾਰਾ"
ষ্ট্ৰিম ফাইবাৰ,ਸਟ੍ਰੀਮ ਫਾਈਬਰ
ধাৰা প্ৰবাহ,ਧਾਰਾ ਵਹਾਅ
ষ্ট্ৰীমলাইন,ਸੁਚਾਰੂ
প্ৰবাহৰ ঠেলা,ਵਹਾਅ ਜ਼ੋਰ
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
"পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট","ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ"
প্ৰসাৰণ সহগ,ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ
প্ৰসাৰণ বেগ,ਫੈਲਣ ਦੀ ਗਤੀ
ৰৈখিক অনুকূলন,ਲੀਨੀਅਰ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
ৰৈখিক গতি,ਰੇਖਿਕ ਗਤੀ
ষ্ট্ৰীমলাইন কৰা হৈছে,ਸੁਚਾਰੂ
সাৱলীল শৰীৰ,ਪ੍ਰਵਾਹ ਸਰੀਰ
ষ্ট্ৰিমৰ গতি,ਸਟ੍ਰੀਮ ਦੀ ਗਤੀ
আণ্ডাৰলাইন কৰক,ਰੇਖਾਂਕਿਤ
"শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা","ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ"
বিদ্যুৎ প্ৰবাহৰ শক্তি,ਮੌਜੂਦਾ ਦੀ ਤਾਕਤ
দ্বৈত শক্তি,ਦੋਹਰੀ ਸ਼ਕਤੀ
উৎপত্তিৰ শক্তি,ਮੂਲ ਦੀ ਸ਼ਕਤੀ
তৰংগৰ তীব্ৰতা,ਲਹਿਰ ਦੀ ਤੀਬਰਤਾ
চাপ,ਤਣਾਅ
মানসিক চাপ বিশ্লেষণ,ਤਣਾਅ ਵਿਸ਼ਲੇਸ਼ਣ
মানসিক চাপ অক্ষ,ਤਣਾਅ ਧੁਰਾ
মানসিক চাপৰ কাৰক,ਤਣਾਅ ਕਾਰਕ
মানসিক চাপৰ ঘনত্ব,ਤਣਾਅ ਇਕਾਗਰਤਾ
মানসিক চাপৰ ঘনত্বৰ কাৰক,ਤਣਾਅ ਇਕਾਗਰਤਾ ਕਾਰਕ
মানসিক চাপৰ ক্ষেত্ৰ,ਤਣਾਅ ਖੇਤਰ
ষ্ট্ৰেছ গ্ৰেডিয়েন্ট বল,ਤਣਾਅ ਗਰੇਡੀਐਂਟ ਫੋਰਸ
মানসিক চাপৰ ৰেখা,ਤਣਾਅ ਲਾਈਨ
চাপ আলোকীয় সহগ,ਤਣਾਅ ਆਪਟੀਕਲ ਗੁਣਾਂਕ
মানসিক চাপৰ মাত্ৰা,ਤਣਾਅ ਦਾ ਪੱਧਰ
ষ্ট্ৰেছ পইণ্ট,ਤਣਾਅ ਬਿੰਦੂ
মানসিক চাপৰ চাপ,ਤਣਾਅ ਦਾ ਦਬਾਅ
মানসিক চাপৰ পাৰ্থক্য,ਤਣਾਅ ਅੰਤਰ
ষ্ট্ৰেছ-ষ্ট্ৰেইন-সমীকৰণ,ਤਣਾਅ-ਤਣਾਅ-ਸਮੀਕਰਨ
মানসিক চাপ-চাপৰ সম্পৰ্ক,ਤਣਾਅ-ਤਣਾਅ ਦਾ ਰਿਸ਼ਤਾ
চাপ ভেক্টৰ,ਤਣਾਅ ਵੈਕਟਰ
ষ্ট্ৰেছ-ষ্ট্ৰেইন ডায়েগ্ৰাম,ਤਣਾਅ-ਤਣਾਅ ਚਿੱਤਰ
মানসিক চাপ শৰীৰ,ਤਣਾਅ ਸਰੀਰ
বৃদ্ধিৰ কাৰক,ਵਿਕਾਸ ਕਾਰਕ
টেন মিল,ਟੈਨ ਮਿੱਲ
বৰ্ধিত পিপিটি,ਵਿਸਤ੍ਰਿਤ PPT
টান কম্পন,ਤਣਾਅ ਵਾਲੀ ਵਾਈਬ੍ਰੇਸ਼ਨ
শক্তিশালীভাৱে উত্তল পতন ট্ৰেক,ਜ਼ੋਰਦਾਰ ਕਨਵੈਕਸ ਗਿਰਾਵਟ ਟਰੈਕ
চাপ-অভিনয় বিভৱ,ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ
"চাপ আৰম্ভণি ভল্টেজ, ভালভ আৰম্ভণি ভল্টেজ","ਚਾਪ ਸ਼ੁਰੂਆਤੀ ਵੋਲਟੇਜ, ਵਾਲਵ ਸ਼ੁਰੂਆਤੀ ਵੋਲਟੇਜ"
"সূতা, সূতা, তাঁৰ, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা","ਧਾਗਾ, ਧਾਗਾ, ਤਾਰ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਸਤਰ"
ৰছীৰ গুটি,ਰੱਸੀ ਦਾ ਮਣਕਾ
ফিলামেন্ট ইলেক্ট্ৰ&#39;মিটাৰ,ਫਿਲਾਮੈਂਟ ਇਲੈਕਟ੍ਰੋਮੀਟਰ
ফিলামেন্ট গেলভানোমিটাৰ,ਫਿਲਾਮੈਂਟ ਗੈਲਵੈਨੋਮੀਟਰ
ষ্ট্ৰিং বাদ্যযন্ত্ৰ,ਸਤਰ ਸਾਧਨ
"ষ্ট্ৰিপ, ষ্ট্ৰিপ, শ্বেভিংছ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, পিলিং","ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪ, ਸ਼ੇਵਿੰਗ, ਸਟਰਿੱਪਿੰਗ, ਸਟ੍ਰਿਪਿੰਗ, ਪੀਲਿੰਗ"
প্লেক চাৰ্ট ৰেকৰ্ডাৰ,ਪਲੇਕ ਚਾਰਟ ਰਿਕਾਰਡਰ
প্লেক পদ্ধতি,ਤਖ਼ਤੀ ਵਿਧੀ
প্লেক যোগাযোগ লাইন,ਪਲੇਕ ਸੰਚਾਰ ਲਾਈਨ
ৰেখাৰ প্ৰস্থ,ਲਾਈਨ ਦੀ ਚੌੜਾਈ
নগ্ন পৰমাণু,ਨੰਗੇ ਪਰਮਾਣੂ
ষ্ট্ৰিপাৰ,ਸਟਰਿੱਪਰ
"খোলা, ফ্লেকিং, শ্বেভিংছ, ষ্ট্ৰিপিং","ਛਿੱਲਣਾ, flaking, shavings, ਲਾਹ"
উলংগ মাধ্যম,ਨੰਗੇ ਮਾਧਿਅਮ
নগ্ন অপাৰেচন,ਨਗਨ ਕਾਰਵਾਈ
শোষণ বিক্ৰিয়া,ਸਮਾਈ ਪ੍ਰਤੀਕਰਮ
অনুনাদী স্পন্দন,ਗੂੰਜਦੀ ਨਬਜ਼
ষ্ট্ৰ&#39;বস্কোপ,stroboscope
ষ্ট্ৰ&#39;ব&#39;স্কপি বৃত্ত,stroboscopy ਚੱਕਰ
ষ্ট্ৰ&#39;ব&#39;স্কপি স্পাৰ,stroboscopy ਉਤਸ਼ਾਹ
ষ্ট্ৰ&#39;ব&#39;স্কপি আলোকসজ্জা,stroboscopy ਰੋਸ਼ਨੀ
ষ্ট্ৰ’ব’স্কপি পদ্ধতি,stroboscopy ਢੰਗ
ষ্ট্ৰ&#39;ব&#39;স্কপি ইউনিট,ਸਟ੍ਰੋਬੋਸਕੋਪੀ ਯੂਨਿਟ
আঘাত,ਸਟ੍ਰੋਕ
"শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ","ਮਜ਼ਬੂਤ, ਡੂੰਘੀ, ਤਿੱਖੀ, ਕੇਂਦਰਿਤ"
শক্তিশালী কাপলিং মডেল,ਮਜ਼ਬੂਤ ਕਪਲਿੰਗ ਮਾਡਲ
শক্তিশালী ফোকাচ তত্ত্ব,ਮਜ਼ਬੂਤ ਫੋਕਸ ਥਿਊਰੀ
শক্তিশালী ক্ষেত্ৰ কোৱাণ্টাম সংখ্যা,ਮਜ਼ਬੂਤ ਫੀਲਡ ਕੁਆਂਟਮ ਨੰਬਰ
শক্তিশালী পাৰস্পৰিক ক্ৰিয়া,ਮਜ਼ਬੂਤ ਪਰਸਪਰ ਪ੍ਰਭਾਵ
শক্তিশালী পাৰস্পৰিক ক্ৰিয়াৰ আৰ্হি শ্ৰেণীসমূহ,ਮਜ਼ਬੂਤ ਇੰਟਰਐਕਸ਼ਨ ਮਾਡਲ ਕਲਾਸਾਂ
শক্তিশালী লেন্স,ਮਜ਼ਬੂਤ ਲੈਂਸ
অতিৰিক্ত বোজাই কৰা মজিয়া,ਓਵਰਲੋਡ ਮੰਜ਼ਿਲ
শক্তিশালী পোহৰৰ উৎস,ਮਜ਼ਬੂਤ ਰੋਸ਼ਨੀ ਸਰੋਤ
শক্তিশালী শ্বক তৰংগ,ਮਜ਼ਬੂਤ ਸਦਮੇ ਦੀ ਲਹਿਰ
শক্তিশালী সংক্ৰমণ,ਮਜ਼ਬੂਤ ਲਾਗ
অতি দুৰ্নীতিগ্ৰস্ত,ਬਹੁਤ ਭ੍ਰਿਸ਼ਟ
বোবা তৰা,ਗੂੰਗਾ ਤਾਰਾ
ষ্ট্ৰ&#39; নম্বৰ,ਸਟਰੌਲ ਨੰਬਰ
আঘাতপ্ৰাপ্ত তাঁৰ,ਸੱਟ ਵਾਲੀ ਤਾਰ
গাঁথনিগত,ਢਾਂਚਾਗਤ
গাঁথনিগত বিশ্লেষণ,ਢਾਂਚਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
গাঁথনিগত ধ্ৰুৱক,ਢਾਂਚਾਗਤ ਸਥਿਰ
গাঁথনিগত ডেম্পিং,ਢਾਂਚਾਗਤ ਗਿੱਲਾ ਕਰਨਾ
গাঁথনিগত বিষমতা,ਢਾਂਚਾਗਤ ਅਸਮਿਤੀ
গাঁথনিগত উপাদানসমূহ,ਢਾਂਚਾਗਤ ਤੱਤ
গাঁথনিগত সমীকৰণ,ਢਾਂਚਾਗਤ ਸਮੀਕਰਨ
ৰচনাৰ কাৰক,ਰਚਨਾ ਕਾਰਕ
গাঁথনি পুনৰ বিনিয়োগ,ਬਣਤਰ ਮੁੜ ਨਿਵੇਸ਼
গঠন সূত্ৰ,ਬਣਤਰ ਫਾਰਮੂਲਾ
গঠনৰ বোজা,ਬਣਤਰ ਲੋਡ
গাঁথনিগত কৃত্ৰিম অংগ,ਢਾਂਚਾਗਤ ਪ੍ਰੋਸਥੇਸਿਸ
"গঠন, টেক্সচাৰ","ਬਣਤਰ, ਬਣਤਰ"
গঠনৰ মাত্ৰা,ਬਣਤਰ ਦੇ ਮਾਪ
স্থাপত্যৰ শব্দ,ਆਰਕੀਟੈਕਚਰਲ ਰੌਲਾ
গাঁথনিগত একক,ਢਾਂਚਾਗਤ ਇਕਾਈ
গঠনহীন কণা,ਬਣਤਰ ਰਹਿਤ ਕਣ
stub,ਸਟੱਬ
কঠিন এন্টেনা,ਠੋਸ antenna
কঠিন পথ নিৰ্ণায়ক,ਠੋਸ ਮਾਰਗ ਨਿਰਧਾਰਕ
কঠিন ৰেখা,ਠੋਸ ਲਾਈਨ
ভালদৰে মিল থকা এন্টেনা,ਚੰਗੀ ਤਰ੍ਹਾਂ ਮੇਲ ਖਾਂਦਾ ਐਂਟੀਨਾ
ভালদৰে মিল থকা এন্টেনা,ਚੰਗੀ ਤਰ੍ਹਾਂ ਮੇਲ ਖਾਂਦਾ ਐਂਟੀਨਾ
"এচিনক্ৰ&#39;নাছ, বিবৰ্তন সময়","ਅਸਿੰਕਰੋਨਸ, ਰਿਫ੍ਰੈਕਟਿਵ ਸਮਾਂ"
ষ্টুডিঅ&#39; সম্প্ৰচাৰ,ਸਟੂਡੀਓ ਪ੍ਰਸਾਰਣ
ষ্টুডিঅ&#39;ৰ সঁজুলি,ਸਟੂਡੀਓ ਉਪਕਰਣ
ষ্টুডিঅ&#39;ৰ সুবিধা,ਸਟੂਡੀਓ ਦੀ ਸਹੂਲਤ
"ষ্টুডিঅ’ প্ৰকাশ ব’ৰ্ড, ষ্টুডিঅ’ প্ৰদীপ","ਸਟੂਡੀਓ ਪ੍ਰਕਾਸ਼ ਬੋਰਡ, ਸਟੂਡੀਓ ਪ੍ਰਦੀਪ"
ষ্টুডিঅ&#39; সম্প্ৰচাৰ,ਸਟੂਡੀਓ ਪ੍ਰਸਾਰਣ
still view,ਅਜੇ ਵੀ ਵੇਖੋ
ষ্টেম লিউভিল ফাংচন,ਸਟੈਮ ਲਿਊਵਿਲ ਫੰਕਸ਼ਨ
বেজী,ਸੂਈ
চুপাৰষ্ট্ৰাকচাৰ লাইন,superstructure ਲਾਈਨ
"উপ বেণ্ড, উপ বেণ্ড","ਸਬ ਬੈਂਡ, ਸਬ ਬੈਂਡ"
বাহক বিস্ফোৰণ,ਕੈਰੀਅਰ ਧਮਾਕਾ
বাহক ডিফাৰেন্সিয়েল,ਕੈਰੀਅਰ ਅੰਤਰ
"বাহক সংকেত, বাহক সংকেত","ਕੈਰੀਅਰ ਸਿਗਨਲ, ਕੈਰੀਅਰ ਸਿਗਨਲ"
উপইলেক্ট্ৰন,ਸਬ ਇਲੈਕਟ੍ਰੋਨ
উপ বিন্যাস,ਉਪ ਫਾਰਮੈਟ
"শ্বাসনালীৰ চাপ, চাবকলেঞ্জিয়াল চাপ","ਟ੍ਰੈਚਲ ਪ੍ਰੈਸ਼ਰ, ਸਬਕੋਲੈਂਜਲ ਪ੍ਰੈਸ਼ਰ"
উপগোটৰ গড়,ਉਪ ਸਮੂਹ ਦਾ ਮਤਲਬ ਹੈ
উপগোট বিচ্যুতি,ਉਪ-ਸਮੂਹ ਵਿਘਨ
উপ-চিত্ৰ কৰ্পাস্কল,ਉਪ-ਚਿੱਤਰ corpuscle
"উপ মহলা, উপ শক্তিৰ স্তৰ","ਉਪ ਮੰਜ਼ਿਲ, ਉਪ ਊਰਜਾ ਪੱਧਰ"
মিহি স্ফটিক,ਵਧੀਆ ਕ੍ਰਿਸਟਲ
উপ মিছাইল,ਉਪ ਮਿਜ਼ਾਈਲ
উপ-পঞ্জীয়ন,ਸਬ-ਰਜਿਸਟਰ
sub rydberg পৰিৱৰ্তন,ਸਬ ਰਾਈਡਬਰਗ ਤਬਦੀਲੀ
উপ একক,ਸਬ ਯੂਨਿਟ
প্ৰক্ষেপিত মূল্য,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
পানীৰ তলত সংকেত প্ৰদান কৰা,ਪਾਣੀ ਦੇ ਅੰਦਰ ਸੰਕੇਤ
উপপৃষ্ঠ,ਸਤ੍ਹਾ
উপ-সীমা,ਉਪ-ਸੀਮਾ
বাহক,ਕੈਰੀਅਰ
বাহক মাত্ৰা,ਕੈਰੀਅਰ ਮਾਪ
উপ-বিৱৰ্তনশীল,ਉਪ-ਵਿਕਾਸਵਾਦੀ
বিৱৰ্তনশীল গুণন,ਵਿਕਾਸਵਾਦੀ ਗੁਣਾ
উপগুৰুত্বপূৰ্ণ কাৰ্য্যসমূহ,ਸਬਕ੍ਰਿਟੀਕਲ ਓਪਰੇਸ਼ਨ
উপবিৱৰ্তনশীল সমষ্টি,ਉਪ-ਵਿਕਾਸਵਾਦੀ ਕੁਲ
"উপৰেণু, সঁজুলি","ਉਪਰੇਣੁ, ਔਜ਼ਾਰ"
উপযুক্তি গঠন,subargument ਬਣਤਰ
"উপশ্ৰেণী, উপগোট, উপগোট","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
সহানুভূতিশীল অনুনাদ,ਹਮਦਰਦੀ ਗੂੰਜ
ডিপ্ৰেছনকাৰী,ਨਿਰਾਸ਼ਾਜਨਕ
বিষয়ভিত্তিক কণ্ঠস্বৰ,ਵਿਅਕਤੀਗਤ ਆਵਾਜ਼
উপ-ঠিকাদাৰ,ਉਪ-ਠੇਕੇਦਾਰ
উপস্তৰ,sublayer
ডুব যোৱা এন্টেনা,ਡੁੱਬਿਆ ਐਂਟੀਨਾ
চাবমাইক্ৰন,ਸਬਮਾਈਕ੍ਰੋਨ
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক","ਸੂਖਮ, ਸੂਖਮ, ਸਬਮਾਈਕ੍ਰੋਸਕੋਪਿਕ"
উপ মিলিমিটাৰ তৰংগ,ਸਬ ਮਿਲੀਮੀਟਰ ਵੇਵ
অতি চুটি,ਬਹੁਤ ਛੋਟਾ
বিবৰ্তন অনুনাদ,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਗੂੰਜ
অপাৰমাণৱিক কণা,ਗੈਰ-ਪ੍ਰਮਾਣੂ ਕਣ
অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান,ਗੈਰ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ
সমান্তৰাল,ਸਮਾਨਾਂਤਰ
উপকাৰ্য্যক্ৰম,ਉਪ-ਪ੍ਰੋਗਰਾਮ
"উপৰুটিন, উপৰুটিন","subroutine, subroutine"
"উপ-উপগ্ৰহ, উপ-উপগ্ৰহ","ਉਪ-ਸੈਟੇਲਾਈਟ, ਉਪ-ਸੈਟੇਲਾਈਟ"
"ফুটনোট, ফুটনোট, ফুটনোট","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
পেইড টেলিভিছন,ਭੁਗਤਾਨ ਕੀਤਾ ਟੈਲੀਵਿਜ਼ਨ
উপশেল,subshell
"আনুষংগিক, আনুষংগিক","ਸਹਾਇਕ, ਸਹਾਇਕ"
সহায়ক কেথ&#39;ড,ਸਹਾਇਕ ਕੈਥੋਡ
ক্ষুদ্ৰ কোৱাণ্টাম সংখ্যা,ਮਾਮੂਲੀ ਕੁਆਂਟਮ ਸੰਖਿਆ
আনুষংগিক ছদ্মনাম ইলেক্ট্ৰ&#39;ড,ਸਹਾਇਕ ਉਪਨਾਮ ਇਲੈਕਟ੍ਰੋਡ
মাধ্যমিক শ্ৰেণী,ਸੈਕੰਡਰੀ ਸ਼੍ਰੇਣੀ
ছাবছনিক বেগ,ਸਬਸੋਨਿਕ ਵੇਗ
দুঃসাহসিক সংগ্ৰাহক,ਸਾਹਸੀ ਕੁਲੈਕਟਰ
de-standard (v.) উপ-মানক (সম্পা.),ਡੀ-ਸਟੈਂਡਰਡ (ਵੀ.) ਸਬ-ਸਟੈਂਡਰਡ (ਐਡੀ.)
ডাৰ্ক পইণ্ট,ਹਨੇਰਾ ਬਿੰਦੂ
প্ৰতিস্থাপন পদ্ধতি,ਬਦਲੀ ਵਿਧੀ
প্ৰতিস্থাপন অপাৰেটৰ,ਬਦਲੀ ਆਪਰੇਟਰ
প্ৰতিস্থাপন নীতি,ਬਦਲ ਦੇ ਸਿਧਾਂਤ
"কাৰ্য্যকৰী তৰল পদাৰ্থ, ছাবষ্ট্ৰেট","ਕੰਮ ਕਰਨ ਵਾਲਾ ਤਰਲ, ਘਟਾਓਣਾ"
উপগাঁথনি,ਸਬਸਟਰਕਚਰ
"উপচিস্টেম, উপবিভাগ, উপগোট","ਉਪ-ਸਿਸਟਮ, ਉਪ-ਵਿਭਾਜਨ, ਉਪ-ਸਮੂਹ"
"বিয়োগ, বিয়োগ","ਘਟਾਓ, ਘਟਾਓ"
বিয়োগকাৰী আখৰ,ਘਟਾਓ ਵਾਲਾ ਅੱਖਰ
বিয়োগমূলক আখৰ ব্যৱস্থা,ਘਟਾਉ ਅੱਖਰ ਸਿਸਟਮ
বিয়োগকাৰী মিশ্ৰণ,ਘਟਾਓਣਾ ਮਿਸ਼ਰਣ
অতি অস্বচ্ছ,ਅਤਿ ਪਾਰਦਰਸ਼ੀ
অতি স্বচ্ছ,ਅਤਿ ਪਾਰਦਰਸ਼ੀ
উপপ্ৰকাৰ,ਉਪ-ਕਿਸਮ
"উপমণ্ডল, উপমণ্ডল","ਸਬਜ਼ੋਨ, ਸਬਜ਼ੋਨ"
লাহে লাহে,ਹੌਲੀ ਹੌਲੀ
প্ৰগতিশীল আনুমানিককৰণ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅਨੁਮਾਨ
প্ৰগতিশীল পাৰ্থক্য,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
প্ৰগতিশীল প্ৰতিফলন,ਪ੍ਰਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਬਿੰਬ
ক্ৰমাগত কাৰ্যকাল,ਲਗਾਤਾਰ ਮਿਆਦ
পাছৰটো,ਪਿਛਲੇਰੀ
পৰৱৰ্তী ছেট,ਬਾਅਦ ਦਾ ਸੈੱਟ
চুষণ,ਚੂਸਣ
চুষণ পাম্প,ਚੂਸਣ ਪੰਪ
চুষণ,ਚੂਸਣ
চুষণ সহগ,ਚੂਸਣ ਗੁਣਾਂਕ
চুষণ বল,ਚੂਸਣ ਫੋਰਸ
চুষণ পাম্প,ਚੂਸਣ ਪੰਪ
চুষণ হাইগ্ৰ&#39;মিটাৰ,ਚੂਸਣ ਹਾਈਗਰੋਮੀਟਰ
চুষণ পৰ্যায়,ਚੂਸਣ ਪੜਾਅ
চুষণৰ বেগ,ਚੂਸਣ ਦੀ ਗਤੀ
হঠাতে আয়নমণ্ডলৰ বিঘিনি হোৱা,ਅਚਾਨਕ ionosphere ਗੜਬੜ
আৰ্দ্ৰ বতৰ,ਨਮੀ ਵਾਲਾ ਮੌਸਮ
"যোগফল, যোগফল, যোগফল, ধন","ਰਕਮ, ਜੋੜ, ਸੰਗ੍ਰਹਿ ਫਲ, ਪੈਸਾ"
ছামেটিভ মাল্টিপ্লেক্সিং,ਸੰਖੇਪ ਮਲਟੀਪਲੈਕਸਿੰਗ
যোগফল আৰু পাৰ্থক্য বৰ্ণালী,ਜੋੜ ਅਤੇ ਅੰਤਰ ਸਪੈਕਟ੍ਰਮ
"যোগ কম্পাঙ্ক, সমষ্টি কম্পাঙ্ক","ਜੋੜ ਬਾਰੰਬਾਰਤਾ, ਕੁੱਲ ਬਾਰੰਬਾਰਤਾ"
যোগফল ফলন,ਜੋੜ ਫੰਕਸ਼ਨ
যোগৰ নিয়ম,ਯੋਗਾ ਦੇ ਨਿਯਮ
সংকলন,ਸੰਕਲਨ
কম্পাইলেচন বেণ্ড,ਸੰਕਲਨ ਬੈਂਡ
ঘনীভূত স্বৰবৰ্ণ,ਸੰਘਣੇ ਸਵਰ
summative স্থিৰ কৰা হৈছে,ਸੰਖਿਆਤਮਕ ਸਥਿਰ
