Malayalam,Assamese
തിരശ്ചീന പ്രക്ഷേപണം,ট্ৰেন্সভাৰ্ছ ট্ৰেন্সমিছন
യൂണിഫോം റെസല്യൂഷൻ,একেধৰণৰ ৰিজ&#39;লিউচন
ഏകതാനമായ പ്രദേശം,সমজাতীয় অঞ্চল
പിന്തുടർച്ച,উত্তৰাধিকাৰ
ഫ്രീ-സർക്യൂട്ട് കണ്ടക്ടർ ഇലക്ട്രോൺ,মুক্ত-বৰ্তনী পৰিবাহী ইলেক্ট্ৰন
നാലിരട്ടി,চতুৰ্ভুজ
കെടുത്താൻ,to quench
കെടുത്തൽ കാഠിന്യം,কুৱেঞ্চিং হাৰ্ডেনিং
സെഡേറ്റീവ് റേഡിയേഷൻ,শান্তকাৰী বিকিৰণ
സെഡേറ്റീവ് വോൾട്ടേജ്,শান্তকাৰী ভল্টেজ
shmit തീപ്പൊരി,shmit sparkling
ഷ്മിറ്റ് സ്പാർക്കിംഗ് ഇടവേള,শ্বমিট স্পাৰ্কিং ব্যৱধান
മയക്കമരുന്ന്,শান্তকাৰী
മയക്കുന്ന തന്മാത്ര,শান্তকাৰী অণু
"കെടുത്തുക, കെടുത്തുക","quench, কুৱেঞ্চ"
സെഡേറ്റീവ് സർക്യൂട്ട്,শান্তকাৰী বৰ্তনী
കെടുത്തൽ ക്രോസ് കട്ട്,কুৱেঞ্চিং ক্ৰছ কাট
പെട്ടെന്നുള്ള നിരീക്ഷണം,দ্ৰুত পৰ্যবেক্ষণ dat
സ്പീഡ്സ്റ്റർ,স্পীডষ্টাৰ
പെട്ടെന്നുള്ള ബ്രേക്ക് ഫ്യൂസ്,দ্ৰুত বিৰতিৰ ফিউজ
പെട്ടെന്നുള്ള ബ്രേക്ക് സ്വിച്ച്,দ্ৰুত বিৰতিৰ চুইচ
ദ്രുത-കണക്ഷൻ സ്വിച്ച്,দ্ৰুত-সংযোগ চুইচ
നിശബ്ദം,নীৰৱ
നിശബ്ദ കാരിയർ,শান্ত বাহক
നിശബ്ദ കാരിയർ മോഡുലേഷൻ,শান্ত বাহক মডুলেচন
ശാന്തമായ മെർക്കുറി ആനോഡ്,শান্ত পাৰাৰ এনোড
തണുത്ത നീവ്,শীতল neve
"സമാധാന സമയം, സമാധാന സമയം","শান্তিৰ সময়, শান্তিৰ সময়"
ശാന്തമായ പോയിന്റ്,নিস্তব্ধ বিন্দু
തണുത്ത സൗരജ്വാല,শীতল সৌৰ জ্বলন
ശാന്തമായ ത്രോട്ടിൽ ആംപ്ലിഫയർ,থ্ৰ&#39;টল এম্প্লিফায়াৰ
നിശബ്ദ റേഡിയോ ഉദ്വമനം,নিস্তব্ধ ৰেডিঅ&#39; নিৰ্গমন
നിശ്ശബ്ദമായ മോഡ്,নিৰৱ ধৰণ
ശാന്തമാകുക,শান্ত হওক
ശാന്തമായ ദിവസം,নিস্তব্ধ দিন
സ്ഥിരതയില്ലാത്ത സൺ റബ് (സോളാർ),অস্থিৰ সূৰ্য্য ৰাব (সৌৰ)
രഹസ്യ സംവിധാനം,লুকাই থকা ব্যৱস্থা
ക്വിന്റൽ,কুইণ্টল
ക്വിന്ററ്റ്,কুইন্টেট
"ആർ-ഡിസ്‌പ്ലേ, ആർ-വ്യൂവർ","আৰ-প্ৰদৰ্শন, আৰ-দৰ্শক"
ആർ-മേസൺ,আৰ-মেছন
"ആർ-ബ്രാഞ്ച്, പോസിറ്റീവ് ബ്രാഞ്ച്","আৰ-শাখা, ধনাত্মক শাখা"
ആർ-പ്രൊലാപ്സ്,আৰ-প্ৰ’লেপছ
ആർ-ഡിസ്പ്ലേ,R-প্ৰদৰ্শন
പ്രവർത്തിപ്പിക്കൂ,R-ইউনিট
R-മൂല്യം,R-মান
ആർസി-ഓസിലേറ്റർ,আৰ চি-অচিলেটৰ
RF ആംപ്ലിഫയർ,RF এম্প্লিফায়াৰ
rmsrao,rmsrao
രാ-ശാലോം,ৰা-শালোম
"മുയൽ, ഷട്ടിൽ","শহাপহু, শাটল"
റൺവേ,ৰাণৱে
"ദന്ത വടി, റാക്ക് പിനിയൻ","ডেন্টুৰ ৰড, ৰেক পিনিয়ন"
റീകോൺ (റഡാർ ബീക്കൺ),Recon (ৰাডাৰ বিকন)
ചുവപ്പ്,ৰঙা
റഡാർ,ৰাডাৰ
റഡാർ ആൾട്ടിമെട്രി,ৰাডাৰ উচ্চতা মাপকাঠী
റഡാർ ജ്യോതിശാസ്ത്രം,ৰাডাৰ জ্যোতিৰ্বিজ্ঞান
റഡാർ ബലൂൺ,ৰাডাৰ বেলুন
"റീകോൺ, റഡാർ ബീക്കൺ","ৰিকন, ৰাডাৰ বিকন"
റഡാർ ബ്ലിപ്പ്,ৰাডাৰ ব্লিপ
റഡാർ ക്യാമറ,ৰাডাৰ কেমেৰা
റഡാറിന് കീഴിൽ,ৰাডাৰৰ অধীনত
റഡാർ ചാർട്ട്,ৰাডাৰ চাৰ্ট
റഡാർ വിഭവം,ৰাডাৰ ডিচ
റഡാർ ഡിസ്പ്ലേ റൂം,ৰাডাৰ প্ৰদৰ্শন কক্ষ
റഡാർ പ്രതിധ്വനി,ৰাডাৰ প্ৰতিধ্বনি
റഡാർ സമവാക്യം,ৰাডাৰ সমীকৰণ
റഡാർ സ്ഥാനം,ৰাডাৰৰ অৱস্থান
റഡാർ ഫ്രീക്വൻസി ബാൻഡ്,ৰাডাৰ ফ্ৰিকুৱেন্সি বেণ্ড
റെയ്ഡ് പീരങ്കി നിയന്ത്രണം,ৰেইড কামান নিয়ন্ত্ৰণ
റഡാർ ചൂടാക്കൽ,ৰাডাৰ হিটিং
റഡാർ സ്വഭാവം,ৰাডাৰৰ বৈশিষ্ট্য নিৰ্ণয়
റഡാർ ഡിസ്പ്ലേ റൂം,ৰাডাৰ প্ৰদৰ্শন কক্ষ
റഡാർ മാഗ്നെട്രോൺ,ৰাডাৰ মেগনেট্ৰন
റഡാർ കാലാവസ്ഥാ ശാസ്ത്രം,ৰাডাৰৰ বতৰ বিজ্ঞান
"റഡാർ മൊസൈക്ക്, റഡാർ ഇമേജറി","ৰাডাৰ মোজাইক, ৰাডাৰৰ চিত্ৰ"
റഡാർ പ്രവർത്തനം,ৰাডাৰ অপাৰেচন
റഡാർ ഓപ്പറേറ്റിംഗ് അസിസ്റ്റന്റ്,ৰাডাৰ অপাৰেটিং সহায়ক
റഡാർ ഓപ്പറേറ്റർ,ৰাডাৰ অপাৰেটৰ
റഡാർ പ്രകടന ഗുണകം,ৰাডাৰৰ পৰিৱেশন সহগ
റഡാർ പ്രിസം,ৰাডাৰ প্ৰিজম
റഡാർ പ്രശ്നം,ৰাডাৰৰ সমস্যা
റഡാർ പൾസ്,ৰাডাৰৰ স্পন্দন
റഡാർ പ്രതിഫലനം,ৰাডাৰৰ প্ৰতিফলন
റഡാർ സ്കാനിംഗ്,ৰাডাৰ স্কেনিং
റഡാർ വ്യൂവർ,ৰাডাৰ দৰ্শক
റഡാർ സ്ക്രീൻ,ৰাডাৰৰ পৰ্দা
റഡാർ നിരീക്ഷണം,ৰাডাৰ চোৱাচিতা
റഡാർ ബലൂൺ,ৰাডাৰ বেলুন
റേഡിയോ ആക്ടിവിറ്റി അളക്കൽ,তেজস্ক্রিয়তা জোখা
റേഡിയോ ആക്ടിവിറ്റി മീറ്റർ,ৰেডিয়েক তেজস্ক্রিয়তা মিটাৰ
ഏരിയ,aria
റേഡിയൽ ആക്സിലറേഷൻ,ৰেডিয়েল ত্বৰণ
ചരിഞ്ഞത്,তিৰ্যকতা
ആരം ദൂരം,ব্যাসাৰ্ধৰ দূৰত্ব
ആരം ഡോപ്ലർ പ്രഭാവം,ব্যাসাৰ্ধ ডপলাৰ প্ৰভাৱ
ആരം തെറ്റ്,ব্যাসাৰ্ধৰ দোষ
ആരം ഫോക്കസ്,ব্যাসাৰ্ধ ফোকাচ
റേഡിയൽ ഫോഴ്സ്,ৰেডিয়েল বল
റേഡിയൽ മർദ്ദം ഗ്രേഡിയന്റ്,ৰেডিয়েল চাপৰ গ্ৰেডিয়েণ্ট
ആരം സമയ അടിസ്ഥാനം,ব্যাসাৰ্ধৰ সময় ভিত্তি
റേഡിയൽ വേവ് സമവാക്യം,ৰেডিয়েল তৰংগ সমীকৰণ
റേഡിയൻ ഫ്രീക്വൻസി (കോണീയ ആവൃത്തി),ৰেডিয়ান ফ্ৰিকুৱেন্সি (কৌণিক ফ্ৰিকুৱেন্সি)
വികിരണം,বিকিৰণ
"വികിരണം, വികിരണം","বিকিৰণ, বিকিৰণ"
റേഡിയേഷൻ സാന്ദ്രത,বিকিৰণ ঘনত্ব
റേഡിയേഷൻ ഊർജ്ജം,বিকিৰণ শক্তি
റേഡിയേഷൻ ഫ്ലക്സ്,বিকিৰণ প্ৰবাহ
"റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത, റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത","বিকিৰণ প্ৰবাহ ঘনত্ব, বিকিৰণ প্ৰবাহ ঘনত্ব"
റേഡിയേഷൻ ചൂട്,বিকিৰণ তাপ
റേഡിയേഷൻ ചൂടാക്കൽ,ৰেডিয়চন হিটিং
റേഡിയേഷൻ തീവ്രത,বিকিৰণৰ তীব্ৰতা
റേഡിയേഷൻ മെറ്റീരിയൽ,বিকিৰণ পদাৰ্থ
റേഡിയേഷൻ ശക്തി,বিকিৰণ শক্তি
"പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക","বিকিৰণ কৰা, বিকিৰণ কৰা"
"പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക","বিকিৰণ, বিকিৰণ"
റേഡിയേഷൻ ഏരിയ,বিকিৰণ কৰা অঞ্চল
റേഡിയേഷൻ ശക്തി,বিকিৰণ শক্তি
വികിരണം,ৰেডিয়েটিভ
പ്രസരിക്കുന്ന ആറ്റം,বিকিৰণকাৰী পৰমাণু
പ്രസരിക്കുന്ന ദ്വിധ്രുവം,বিকিৰণকাৰী ডাইপোল
റേഡിയേഷൻ ഘടകം,বিকিৰণ মৌল
റേഡിയൽ ലൈൻ,ৰেডিয়েল ৰেখা
റേഡിയേഷൻ സാധ്യത,বিকিৰণ বিভৱ
വികിരണം,বিকিৰণ
റേഡിയേഷൻ അപകടം,ৰেডিয়চন দুৰ্ঘটনা
"റേഡിയേഷൻ അനീലിംഗ്, റേഡിയേഷൻ അനീലിംഗ്","ৰেডিয়চন এনিয়েলিং, ৰেডিয়চন এনিয়েলিং"
റേഡിയേഷൻ ബാലൻസ്,বিকিৰণৰ ভাৰসাম্য
റേഡിയേഷൻ സ്ഥിരാങ്കം,বিকিৰণ ধ্ৰুৱক
റേഡിയേഷൻ കാൽക്കുലേറ്റർ,ৰেডিয়চন কেলকুলেটৰ
റേഡിയേഷൻ കേടുപാടുകൾ,বিকিৰণৰ ক্ষতি
റേഡിയേഷൻ ഡാംപിംഗ്,ৰেডিয়েটিভ ডেম্পিং
റേഡിയേഷൻ കണ്ടെത്തൽ,ৰেডিয়চন ধৰা পেলোৱা
റേഡിയേഷൻ ഡിറ്റക്ടർ,ৰেডিয়চন ডিটেক্টৰ
റേഡിയേഷൻ പ്രഭാവം,ৰেডিয়চন ইফেক্ট
റേഡിയേഷൻ ഉപകരണങ്ങൾ,ৰেডিয়চন সঁজুলি
റേഡിയേഷൻ ഫീൽഡ്,বিকিৰণ ক্ষেত্ৰ
സ്വതന്ത്ര ആകാശം,মুক্ত আকাশ
റേഡിയേഷൻ പ്രതിരോധം,ৰেডিয়চন ইম্পিডেন্স
റേഡിയേഷൻ തീവ്രത,বিকিৰণৰ তীব্ৰতা
അയോണൈസിംഗ് റേഡിയേഷൻ,আয়নাইজিং বিকিৰণ
റേഡിയേഷൻ നിയമം,বিকিৰণ নিয়ম
റേഡിയേഷൻ ദൈർഘ്യം,বিকিৰণৰ দৈৰ্ঘ্য
കുറഞ്ഞ റേഡിയേഷൻ താപനില,নূন্যতম বিকিৰণ তাপমাত্ৰা
