Hindi,Gujarati
विचर,જાદુગર
प्राचल विचरण,પરિમાણ તફાવત
का अनुक्रमानुपाती होना,સાથે સુસંગત રહો
का परोक्षानुपाती होना,પરોક્ષ રીતે પ્રમાણસર બનો
परिवर्ती,ચલ
"सदिश, वेक्टर",વેક્ટર વેક્ટર
सदिश योग,વેક્ટર સરવાળો
सदिश बीजगणित,વેક્ટર બીજગણિત
सदिश विश्लेषण,વેક્ટર વિશ્લેષણ
सदिश कलन,વેક્ટર કેલ્ક્યુલસ
सदिश घटक,વેક્ટર ઘટક
सदिश संयोजन,વેક્ટર સંયોજન
सदिश अवकलज,વેક્ટર વ્યુત્પન્ન
सदिश आरेख,વેક્ટર ડાયાગ્રામ
सदिश क्षेत्र,વેક્ટર ક્ષેત્ર
सदिश फलन,વેક્ટર કાર્ય
सदिश समाकलन,વેક્ટર એકીકરણ
सदिश गुणन,વેક્ટર ગુણાકાર
"वेक्टर संकारक, सदिश संकारक","વેક્ટર ઓપરેટર, વેક્ટર ઓપરેટર"
सदिश समष्टि,વેક્ટર જગ્યા
सदिश योग,વેક્ટર સરવાળો
आधार प्रवेशी सदिश,બેઝ એન્ટ્રી વેક્ટર
आधार त्यागी सदिश,બેઝ સોલિટેર વેક્ટર
सदिश त्रिभुज,વેક્ટર ત્રિકોણ
सदिश मान रूप,વેક્ટર મૂલ્ય ફોર્મ
वेग,વેગ
वेग घटक,વેગ ઘટક
वेग स्थिरांक,ગતિ સ્થિર
वेग वक्र,વેગ વળાંક
वेग समीकरण,વેગ સમીકરણ
वेग प्रोफाइल,વેગ પ્રોફાઇલ
वेग सदिश,વેગ વેક્ટર
वेग आरेख,વેગ ડાયાગ્રામ
सत्यापनीय,ચકાસી શકાય તેવું
वर्नियर कैलिपर्स,વેર્નિયર કેલિપર્સ
शीर्ष,ટોપ
शीर्ष कोण,ટોચનો ખૂણો
"उदग्र अक्ष, ऊर्ध्वाधर अक्ष",ઊભી અક્ષ ઊભી અક્ષ
शीर्षाभिमुख कोण,ઊભી વિરુદ્ધ કોણ
अति निकट समागम,ખૂબ નજીકની બેઠક
अतिमंद गति,આત્યંતિક ઝડપ
कंपन,કંપન
" परिवेश , सामीप्य, पड़ोस","આસપાસ, નિકટતા, પડોશી"
" कल्पित , आभासी","કાલ્પનિક, વર્ચ્યુઅલ"
कल्पित विस्थापन,ધાર્યું વિસ્થાપન
कल्पित वेग,ધારેલ વેગ
कल्पित कार्य,કલ્પના કરેલ કામ
श्यानता,સ્નિગ્ધતા
चाक्षुष प्रदर्शन,દ્રશ્ય પ્રદર્શન
चाक्षुष प्रदर्श एकक,દ્રશ્ય પ્રદર્શન એકમ
जन्म-मरण सांख्यिकी,જન્મ અને મૃત્યુના આંકડા
"शून्य, शून्यिका, रिक्ति","શૂન્ય, રદબાતલ, જગ્યા"
शून्य सर्वनिष्ठ,શૂન્ય આંતરછેદ
शून्य समुच्चय,શૂન્ય સમૂહ
रिक्ति-प्रतीक,અવકાશ પ્રતીક
" आयतन , प्रबलता , खंड","વોલ્યુમ, તાકાત, વોલ્યુમ"
आयतन-समाकल,વોલ્યુમ અભિન્ન
समाकलन-आयतन,એકીકરણ વોલ્યુમ
प्रतीक्षा पंक्ति,રાહ જોવી
प्रतीक्षा पंक्ति प्रणाली,રાહ લાઇન સિસ્ટમ
प्रतीक्षा-काल,રાહ સમય
तरंग,તરંગ
तरंग-समीकरण,તરંગ સમીકરણ
तरंग का रूप,તરંગ સ્વરૂપ
"तरंग फलन, तरंग फंक्शन","વેવ ફંક્શન, વેવ ફંક્શન"
तरंगिका,તરંગ
तरंग-गति,તરંગ ઝડપ
तरंग-संचरण,તરંગ ટ્રાન્સમિશન
दुर्बल अभिसरण,નબળા સંકલન
वेबुल-बंटन,વેઇબુલ-વિતરણ
तोलना,વજન
" भार, तौल, वजन, बाट , गरिमा","વજન, વજન, વજન, વજન, ગૌરવ"
भारित समष्टि,ભારિત વસ્તી
भारित समांतर माध्य,ભારિત અંકગણિત સરેરાશ
"भारित माध्य, भारित औसत","ભારિત સરેરાશ, ભારિત સરેરાશ"
"भारित माध्य, भारित औसत","ભારિત સરેરાશ, ભારિત સરેરાશ"
भारित समाश्रयण गुणांक,ભારિત રીગ્રેસન ગુણાંક
"भारण, तोल","વજન, વજન"
भारण-गुणक,લોડ પરિબળ
भारण फलन,લોડ કાર્ય
सशृंखलित समुच्चय,સાંકળો સમૂહ
सुक्रम,સુક્રમ
सुक्रमित,છટણી કરેલ
सुक्रमित समुच्चय,ઓર્ડર કરેલ સેટ
सुक्रमण सिद्‌धांत,ગ્રેડેશન સિદ્ધાંત
"पूर्ण संख्या, पूर्णांक","સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
पूर्णांक प्रक्षेप,પૂર્ણાંક પ્રક્ષેપ
चौड़ाई,પહોળાઈ
