Punjabi,Tamil
ਟਾਈਮ ਟੇਬਲ,நேர அட்டவணை
ਸਮਾਂ,நேரம்
ਸੁਝਾਅ,உதவிக்குறிப்புகள்
ਸਿਰਲੇਖ,தலைப்பு
ਸਿਰਲੇਖ ਧਾਰਕ,தலைப்பு வைத்திருப்பவர்
ਟਾਇਲਟ,கழிப்பறை
ਟੋਕਨ,டோக்கன்
ਟੋਕਨ ਮੈਂਬਰ,டோக்கன் உறுப்பினர்
ਟੋਕਨ ਤਨਖਾਹ,டோக்கன் ஊதியம்
ਟੋਕਨ ਹੜਤਾਲ,டோக்கன் வேலைநிறுத்தம்
ਟੋਨ,தொனி
ਟੋਨ ਡਾਉਨ,கீழே தொனி
ਟੋਨ ਅਪ,குரலை உயர்த்தி
ਟੂਲ,கருவி
ਟੂਲ ਘੱਟ ਹੜਤਾਲ,கருவி டவுன் ஸ்ட்ரைக்
ਸਿਖਰ,மேல்
ਵਿਸ਼ਾ,தலைப்பு
ਚੋਟੀ ਦੇ ਪੱਧਰ ਦਾ ਫੈਸਲਾ,உயர்மட்ட முடிவு
ਸਿਖਰ ਪ੍ਰਬੰਧਨ,உயர்மட்ட நிர்வாகம்
ਟੌਪਿਮਸਟ,மேல்
ਚੋਟੀ ਦਾ ਅਧਿਕਾਰੀ,சிறந்த அதிகாரி
ਟੌਪੋਗ੍ਰਾਫੀ,நிலப்பரப்பு
ਮੁੱਖ ਤਰਜੀਹ,முதன்மை முன்னுரிமை
ਸਿਖਰ ਦਰਜਾਬੰਦੀ,சிறந்த தரவரிசை
ਸਿਖਰ ਗੁਪਤ,மேல் ரகசியம்
ਤਸੀਹੇ,சித்திரவதை
ਕੁੱਲ,மொத்தம்
ਕੁੱਲ ਸੇਵਾ,மொத்த சேவை
ਸਖ਼ਤ,கடினமான
ਟੂਰ,சுற்றுப்பயணம்
ਟੂਰ ਪ੍ਰੋਗਰਾਮ,சுற்றுப்பயண திட்டம்
ਟੂਰ ਰਿਪੋਰਟ,சுற்றுப்பயண அறிக்கை
ਟੋਟ,Tout
ਸ਼ਹਿਰ,நகரம்
ਟਾ ship ਨਸ਼ਿਪ,டவுன்ஷிப்
ਟਰੇਸ,சுவடு
ਟ੍ਰੈਕਟ,பாதை
ਟ੍ਰੈਕਸ਼ਨ,இழுவை
ਵਪਾਰ ਸਮਝੌਤਾ,வர்த்தக ஒப்பந்தம்
ਟਰੇਡ ਯੂਨੀਅਨ,தொழிற்சங்கம்
ਪਰੰਪਰਾ,பாரம்பரியம்
ਟ੍ਰੇਨ,தொடர்வண்டி
ਟ੍ਰੇਨੀ,பயிற்சி
ਟ੍ਰੇਨਸ਼ਿਪਸ਼ਿਪ,பயிற்சி
ਟ੍ਰੇਨਰ,பயிற்சியாளர்
ਸਿਖਲਾਈ,பயிற்சி
ਸਿਖਲਾਈ ਕੇਂਦਰ,பயிற்சி மையம்
ਸਿਖਲਾਈ ਕਾਲਜ,பயிற்சி கல்லூரி
ਸਿਖਲਾਈ ਡਿਵੀਜ਼ਨ,பயிற்சி பிரிவு
ਸਿਖਲਾਈ ਸੰਸਥਾ,பயிற்சி நிறுவனம்
ਸਿਖਲਾਈ ਦੀ ਮਿਆਦ,பயிற்சி காலம்
ਸਿਖਲਾਈ ਪ੍ਰੋਗਰਾਮ,பயிற்சி திட்டம்
ਸਿਖਲਾਈ ਇਕਾਈ,பயிற்சி பிரிவு
ਗੁਣ,பண்பு
ਗੱਦਾਰ,துரோகி
ਸ਼ਾਂਤੀ,அமைதி
ਲੈਣ-ਦੇਣ,பரிவர்த்தனை
ਕਾਰੋਬਾਰ ਦਾ ਲੈਣ-ਦੇਣ,வணிகத்தின் பரிவர்த்தனை
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,படியெடுத்தல்
ਟ੍ਰਾਂਸਫਰ,இடமாற்றம்
ਟ੍ਰਾਂਸਫਰਯੋਗ ਚੀਜ਼ਾਂ,மாற்றக்கூடிய பொருட்கள்
ਪ੍ਰਵੇਸ਼ ਦਾ ਪ੍ਰਬੰਧਨ,பரிமாற்ற நுழைவு
ਤਬਾਦਲਾ ਫੀਸ,பரிமாற்ற கட்டணம்
ਮੰਗਲਵਾਰ ਦਾ ਤਬਾਦਲਾ ਕਰੋ,பரிமாற்ற மெமோராண்டம்
ਡੈਪੂਟੇਸ਼ਨ 'ਤੇ ਟ੍ਰਾਂਸਫਰ,பிரதிநிதிக்கு இடமாற்றம்
ਟ੍ਰਾਂਸਫਰ ਆਰਡਰ,பரிமாற்ற வரிசை
ਤਬਦੀਲੀ,மாற்றம்
ਆਵਾਜਾਈ,போக்குவரத்து
ਟ੍ਰਾਂਜ਼ਿਟ ਡਿ duty ਟੀ,போக்குவரத்து கடமை
ਤਬਦੀਲੀ,இடைக்கால
ਟ੍ਰਾਂਜ਼ਿਟ ਪਾਸ,போக்குவரத்து பாஸ்
ਪਾਰਗਮਨ ਵੀਜ਼ਾ,போக்குவரத்து விசா
ਟ੍ਰਾਂਜ਼ਿਟ ਵਰਕਸ਼ਾਪ,போக்குவரத்து பட்டறை
ਅਨੁਵਾਦ,மொழிபெயர்ப்பு
ਲਿਪੀ ਅੰਤਰਨ,மொழிபெயர்ப்பு
ਸੰਚਾਰ,பரவும் முறை
ਪ੍ਰਸਾਰਿਤ,பரிமாற்றம்
ਆਵਾਜਾਈ,போக்குவரத்து
ਆਵਾਜਾਈ ਭੱਤਾ,போக்குவரத்து கொடுப்பனவு
ਆਵਾਜਾਈ,போக்குவரத்து
ਟ੍ਰਾਂਸਪੋਸੇਸ਼ਨਸ਼ਨ,மாற்றம்
ਜਾਲ,பொறி
ਯਾਤਰਾ,பயணம்
ਯਾਤਰਾ ਦੇ ਖਰਚੇ,பயண செலவுகள்
ਯਾਤਰੀ ਦੀ ਜਾਂਚ,பயணியின் காசோலை
ਯਾਤਰਾ ਭੱਤਾ,பயண கொடுப்பனவு
ਯਾਤਰਾ ਕਰਨ ਵਾਲਾ ਬਿੱਲ,பயண கொடுப்பனவு மசோதா
ਯਾਤਰਾ ਦੀ ਰਿਆਇਤ,பயண சலுகை
ਧੋਖੇਬਾਜ਼,துரோகம்
ਦੇਸ਼ਧ੍ਰੋਹ,தேசத்துரோகம்
ਖਜ਼ਾਨਾ,கருவூலம்
ਖਜ਼ਾਨਾ ਬੈਂਚ,கருவூல பெஞ்ச்
ਖਜ਼ਾਨਾ ਜਮ੍ਹਾਂ ਰਸੀਦ (ਟੀ.ਡੀ.ਆਰ.),கருவூல வைப்பு ரசீது (T.D.R.)
ਖਜ਼ਾਨਾ ਰਸੀਦ,கருவூல ரசீது
ਖਜ਼ਾਨਾ ਵਾ ou ਚਰ,கருவூல வவுச்சர்
ਇਲਾਜ,உபசரிப்பு
ਸੰਧੀ,ஒப்பந்தம்
ਹਵਾਲਗੀ ਦੀ ਸੰਧੀ,ஒப்படைப்பு ஒப்பந்தம்
ਟ੍ਰੈਕ,மலையேற்றம்
ਰੁਝਾਨ,போக்கு
ਗਲਤ,அத்துமீறல்
ਮੁਕੱਦਮਾ,சோதனை
ਟਰਾਇਲ ਸੰਤੁਲਨ,சோதனை இருப்பு
ਅਜ਼ਮਾਇਸ਼ ਅਵਧੀ,பரிசோதிக்கும் காலம்
ਕਬੀਲੇ ਦਾ ਏਰੀਆ ਵਿਕਾਸ,பழங்குடி பகுதி மேம்பாடு
ਕਬਾਇਲੀ ਭਲਾਈ,பழங்குடி நலன்
ਗੋਤ,பழங்குடி
ਟ੍ਰਿਬਿ al ਨਲ,தீர்ப்பாயம்
ਟ੍ਰਿਬਿ .ਟ,அஞ்சலி
ਟ੍ਰਿਮ,ஒழுங்கமைக்கவும்
ਯਾਤਰਾ,பயணம்
ਤ੍ਰਿਪਤ,முத்தரப்பு
ਟ੍ਰਿਪਲ,மூன்று
ਟ੍ਰਿਪਟਿਕੇਟ,மும்மடங்கு
ਸੱਚੀ ਨਕਲ,உண்மையான நகல்
ਟਰੰਕ ਕਾਲ,டிரங்க் அழைப்பு
ਭਰੋਸਾ,நம்பிக்கை
ਟਰੱਸਟੀ,அறங்காவலர்
ਭਰੋਸੇਯੋਗ,நம்பகமான
ਅਪ੍ਰਵਾਨਗ ਕਰ ਦੇਣਾ,கீழே
ਟਰਨਕੀ ​​ਦੇ ਅਧਾਰ,ஆயத்த தயாரிப்பு அடிப்படை
ਕੱਢਣਾ,மாறிவிடும்
ਟਰਨਓਵਰ,விற்றுமுதல்
ਫਿ .ਰਤਾਂ,டர்விட்யூட்
ਟੂਟਲੇਜ,பயிற்சி
ਜੁੜਵਾਂ ਸ਼ਹਿਰ,இரட்டை நகரம்
ਟਵਿਨ ਸ਼ੇਅਰਿੰਗ ਆਧਾਰ,இரட்டை பகிர்வு அடிப்படை
ਕਿਸਮ,தட்டச்சு செய்க
ਟਾਈਂਸਕ੍ਰਿਪਟ,டைப்ஸ்கிரிப்ட்
ਟਾਈਪਰਾਇਟਰ,தட்டச்சுப்பொறி
ਟਾਈਪਰਾਇਟਿੰਗ,தட்டச்சு
ਆਮ,வழக்கமான
ਟਾਈਪਿੰਗ,தட்டச்சு
ਟਾਈਪਿੰਗ ਮਸ਼ੀਨ,தட்டச்சு இயந்திரம்
ਟਾਈਪਿੰਗ ਪੂਲ,தட்டச்சு குளம்
ਟਾਈਪੋਗ੍ਰਾਫਿਕਲ ਗਲਤੀ,அச்சுக்கலை பிழை
ਉਲਟੀ ਮਨੋਰਥ,வெளிப்புற நோக்கம்
ਆਖਰੀ,இறுதி
ਆਖਰੀ ਖਪਤ,இறுதி சரக்குதாரர்
ਆਖਰੀ ਲਾਗਤ,இறுதி செலவு
ਆਖਰੀ ਟੀਚਾ,இறுதி இலக்கு
ਆਖਰਕਾਰ,இறுதியில்
ਆਖਰੀ ਉਦੇਸ਼,இறுதி நோக்கம்
ਅਲਟੀਮੇਟਮ,இறுதி எச்சரிக்கை
ਅਲਟੀਮੋ,அல்டிமோ
ਅਲਟਰਾਕੀਰ,புறநகர்கள்
ਅੰਪਾਇਰ,நடுவர்
ਅਸਵੀਕਾਰਨਯੋਗ,ஏற்றுக்கொள்ள முடியாதது
ਬੇਲੋੜੀ ਸਮਾਨ,ஆதரவற்ற சாமான்கள்
ਬਿਨਾਂ ਰੁਕਾਵਟ,உதவி பெறாத
ਅਸਪਸ਼ਟ,தெளிவற்ற
ਸਰਬਸੰਮਤੀ,ஒருமித்த கருத்து
ਸਰਬਸੰਮਤੀ ਨਾਲ,ஒருமனதாக
ਸਰਬਸੰਮਤੀ ਨਾਲ ਫੈਸਲਾ,ஒருமித்த முடிவு
ਬੇਲੋੜਾ,அசைக்க முடியாத
ਅਣਚਾਹੇ,இணைக்கப்படாதது
ਅਣਅਧਿਕਾਰਤ,அங்கீகரிக்கப்படாதது
ਅਟੱਲ,தவிர்க்க முடியாதது
ਅਟੱਲ ਹਾਲਾਤ,தவிர்க்க முடியாத சூழ்நிலைகள்
ਅਟੱਲ ਦੇਰੀ,தவிர்க்க முடியாத தாமதம்
ਅਨਮਬਿਤ,தகுதியற்றது
ਬੇਹਿਸਾਬ,அசைக்கப்படாதது
ਅਨਿਸ਼ਚਿਤ,நிச்சயமற்றது
ਲਾਵਾਰਿਸ,உரிமை கோரப்படாதது
ਲਾਵਾਰਿਸ ਸਮਾਨ,உரிமை கோரப்படாத சாமான்கள்
ਗੈਰ ਕਲਾਸੀਫਾਈਡ,வகைப்படுத்தப்படாதது
ਬੇਕਾਬੂ,அனுமதிக்கப்படாதது
ਅਸਧਾਰਨ,அசாதாரணமானது
ਬੇਲੋੜੀ,சமரசமற்ற
ਬਿਨਾਂ ਸ਼ਰਤ,நிபந்தனையற்ற
ਬੇਕਾਬੂ,உறுதிப்படுத்தப்படாதது
ਬੇਕਾਬੂ ਰਿਪੋਰਟ,உறுதிப்படுத்தப்படாத அறிக்கை
ਗੈਰ-ਸੰਵਿਧਾਨਕ,அரசியலமைப்பிற்கு விரோதமானது
ਬੇਕਾਬੂ,இடைவிடா
ਬੇਕਾਬੂ,கட்டுப்பாடற்றது
ਬੇਕਾਰ,உறுதியற்ற
ਅਣਜਾਣ ਮੰਗ,வெளிப்படுத்தப்படாத தேவை
ਅਣਚਾਹੇ,மதிப்பிடப்படாதது
ਅਣਵਿਆਹੇ ਪੱਤਰ,வழங்கப்படாத கடிதம்
ਦੇ ਅਧੀਨ,கீழ்
ਘੱਟ ਉਮਰ ਦੇ,வயது வயது
ਮੁਲਾਂਕਣ ਅਧੀਨ,மதிப்பீட்டின் கீழ்
ਬਿਲਿੰਗ ਦੇ ਅਧੀਨ,பில்லிங் கீழ்
ਪੋਸਟਿੰਗ ਦੇ ਸਰਟੀਫਿਕੇਟ ਅਧੀਨ,இடுகையிடும் சான்றிதழின் கீழ்
ਵਿਚਾਰ ਅਧੀਨ,பரிசீலனையில் உள்ளது
ਅੰਡਰਸਕੈਨਮੈਪਸ਼ਨ,குறைக்கும்
ਅੰਡਰਡੈਕਸ,வளர்ச்சியடைந்த
ਦੇ ਅਧੀਨ,பணியமர்த்தல் கீழ்
ਰੁਜ਼ਗਾਰ ਦੇ ਅਧੀਨ,வேலையின் கீழ்
ਘੱਟ ਅਨੁਮਾਨਤ,மதிப்பீட்டின் கீழ்
ਇਮਤਿਹਾਨ ਦੇ ਤਹਿਤ,பரிசோதனையின் கீழ்
ਅੰਡਰਗ੍ਰੈਜੁਏਟ,இளங்கலை
"ਧਰਤੀ ਹੇਠਾਂ, ਲੁਕ ਜਾਣਾ",நிலத்தடி
ਅੰਡਰ-ਹੈਂਡ ਡੀਲਿੰਗ,கைகோர்த்து கையாளுதல்
ਤਹਿਤ ਅਧੀਨ,விலைப்பட்டியல் கீழ்
ਰੇਖਾ ਖਿੱਚਿਆ,அடிக்கோடிட்டு
ਅੰਡਰ-ਮੈਨਡ,மேன் கீழ்
ਘੱਟ ਅਦਾਇਗੀ,குறைவான ஊதியம்
ਆਬਾਦੀ ਅਧੀਨ,கீழ் மக்கள் தொகை
ਅੰਡਰ ਉਤਪਾਦਨ ਅਧੀਨ,குறைவான உற்பத்தி
ਹਵਾਲੇ ਅਧੀਨ,குறிப்பின் கீழ்
ਉੱਪਰ ਦੱਸਿਆ ਗਿਆ ਹੈ,கையொப்பமிடப்பட்டது
ਸਮਝ,புரிந்துகொள்ளுதல்
ਕੰਮ ਕਰਨ ਦਾ ਕੰਮ,மேற்கொள்ளுங்கள்
ਅੰਡਰਟੇਕਿੰਗ,வேலை
ਅੰਡਰਰਟਰੀ,அசிங்கமான
ਘੱਟ ਵਰਤੋਂ ਅਧੀਨ,கீழ் பயன்பாடு
ਹੇਠਲਾ ਮੁੱਲ,கீழ் மதிப்பீட்டு
ਅਣਚਾਹੇ,விரும்பத்தகாத
ਅਨਿਸ਼ਚਿਤ,இழிவான
ਅਣਚਾਹੇ ਲੋਨ,விவரிக்கப்படாத கடன்
ਨਿਰਵਿਘਨ,மறுக்கமுடியாத
ਅਣਵੰਡੇ,பிரிக்கப்படாத
ਬਿਨਾਂ ਸ਼ੱਕ,சந்தேகத்திற்கு இடமின்றி
ਅਣਉਚਿਤ,தேவையற்ற
ਅਣਉਚਿਤ ਦੇਰੀ,தேவையற்ற தாமதம்
ਅਣਉਚਿਤ ਪ੍ਰਭਾਵ,தேவையற்ற செல்வாக்கு
ਅਣਚਾਹੇ ਆਮਦਨੀ,கண்டுபிடிக்கப்படாத வருமானம்
ਪਤਾ,கண்டுபிடி
ਅਣਉਚਿਤ,பொருளாதாரமற்றது
ਬੇਰੁਜ਼ਗਾਰੀ,வேலையின்மை
ਅਸਮਾਨ ਜ਼ਮੀਨ,சீரற்ற நிலம்
ਅਚਾਨਕ ਦੇਰੀ,எதிர்பாராத தாமதம்
ਨਿਰਵਿਘਨ,எதிர்பாராதது
ਅਨੁਚਿਤ,நியாயமற்றது
ਅਣਉਚਿਤ ਬਰਖਾਸਤਗੀ,நியாயமற்ற நீக்கம்
ਅਣਉਚਿਤ ਕਿਰਤ ਅਭਿਆਸ,நியாயமற்ற தொழிலாளர் நடைமுறைகள்
ਅਣਉਚਿਤ ਦਾ ਮਤਲਬ ਹੈ,நியாயமற்ற பொருள்
ਅਣਉਚਿਤ,சாதகமற்ற
ਅਣਉਚਿਤ,தகுதியற்றது
ਤਰੱਕੀ ਲਈ ਅਯੋਗ,பதவி உயர்வுக்கு தகுதியற்றது
ਅਣਚੇਰੇਸੇਨ,எதிர்பாராத
ਅਣਚਾਹੇ ਖਰਚੇ,எதிர்பாராத கட்டணங்கள்
ਅਣਚਾਹੇ ਹਾਲਾਤ,எதிர்பாராத சூழ்நிலைகள்
ਯੂਨੀਕੈਰੇਲ,யூனிகேமரல்
ਯੂਨੀਕੈਲੀਲ ਵਿਧਾਨ ਸਭਾ,யூனிகேமரல் சட்டமன்றம்
ਏਕਤਾ,ஒருங்கிணைப்பு
ਯੂਨੀਫਾਈਡ ਸਕੇਲ,ஒருங்கிணைந்த அளவு
ਵਰਦੀ,சீரான
ਇਕਸਾਰ ਵਾਧਾ,சீரான அதிகரிப்பு
ਇਕਸਾਰਤਾ,சீரான தன்மை
ਇਕਪਾਸੜ,ஒருதலைப்பட்ச
ਇਕਪਾਸੜ ਕਾਰਵਾਈ,ஒருதலைப்பட்ச நடவடிக்கை
ਨਿਰਵਿਘਨ ਬਿਜਲੀ ਸਪਲਾਈ,தடையற்ற மின்சாரம்
ਨਿਰਵਿਘਨ ਸੇਵਾ,தடையற்ற சேவை
ਯੂਨੀਅਨ,தொழிற்சங்கம்
ਯੂਨੀਅਨਿਜ਼ਮ,தொழிற்சங்கவாதம்
ਯੂਨੀਅਨ ਲਿਸਟ,யூனியன் பட்டியல்
ਯੂਨੀਅਨ ਸ਼ਾਸਤ ਪ੍ਰਦੇਸ਼,யூனியன் பிரதேசம்
ਵਿਲੱਖਣ,தனித்துவமான
ਯੂਨਿਟ,அலகு
ਯੂਨਿਟਰੀ,ஒற்றையாட்சி
ਯੂਨਾਈਟਿਡ,ஒன்றுபட்டது
ਏਕਤਾ,ஒற்றுமை
ਯੂਨੀਵਰਸਲ,உலகளாவிய
ਬੇਇਨਸਾਫੀ,அநியாயமானது
ਗੈਰਕਾਨੂੰਨੀ,சட்டவிரோதமானது
ਗੈਰਕਾਨੂੰਨੀ ਉਦੇਸ਼,சட்டவிரோத நோக்கம்
ਅਸੀਮਤ,வரம்பற்றது
ਅਸੀਮਤ ਸ਼ਕਤੀ,வரம்பற்ற சக்தி
ਸੂਚੀਬੱਧ,பட்டியலிடப்படாதது
ਅਨਲੋਡਿੰਗ,இறக்குதல்
ਅਣਵਿਆਹੇ,திருமணமாகாத
ਗੈਰ ਕੁਦਰਤੀ,இயற்கைக்கு மாறான
ਗੈਰ ਕੁਦਰਤੀ ਮੌਤ,இயற்கைக்கு மாறான மரணம்
ਬੇਲੋੜੀ,தேவையற்றது
ਅਣਉਚਿਤ,அதிகாரப்பூர்வமற்றது
ਅਣਉਚਿਤ ਪੱਤਰ,அதிகாரப்பூர்வமற்ற கடிதம்
ਅਣਉਚਿਤ ਨੋਟ,அதிகாரப்பூர்வமற்ற குறிப்பு
ਅਣਉਚਿਤ ਹੜਤਾਲ,அதிகாரப்பூர்வமற்ற வேலைநிறுத்தம்
ਅਨੌਖਾ,போட்டியின்றி
ਅਦਾਇਗੀ ਤਨਖਾਹ,செலுத்தப்படாத ஊதியங்கள்
