English,Marathi
Vertical programming,अनुलंब प्रोग्रामिंग
Vertical resolution,तीक्ष्ण रिझोल्यूशन
Vertical retrace,अनुलंब ट्रेस
Vertical roll of picture,अनुलंब चित्र सिलेंडर
Vertical scanning,जलद स्कॅनिंग
Vertical synchronization,अनुलंब सिंक्रोनाइझेशन
Vertical trace,अनुलंब ट्रेस
Vertical transistor,अनुलंब ट्रान्झिस्टर
Vertical-horizontal scanning,क्षैतिज स्कॅनिंग
Very high density format,अल्ट्रा उच्च घनता स्वरूप
Very high density system (VHD),खूप उच्च घनता शरीर
Very high frequency (VHF),खूप उच्च वारंवारता (VHF)
Very high speed integrated circuit (VHSIC),अल्ट्रा हाय स्पीड इंटिग्रेटेड सर्किट (VHSIC)
Very large scale integration (VLSI),लार्ज इंटिग्रेशन (VLSI)
Very low frequency (VLF),खूप कमी वारंवारता (VLF)
Very low frequency propagation,खूप कमी वारंवारता प्रेषण
Vestigial side band,अवशिष्ट बाजू बँड
VHDL,VHDL
VHF tuner,सुसंवाद VHF
Vibration galvanometer (VHS),कंपन गॅल्व्हानोमीटर (VHS)
Vibrational galvanometer,स्तब्ध गॅल्व्हानोमीटर
Video ADC,व्हिडिओ एडीसी
Video amplifier,"व्हिडिओ अॅम्प्लीफायर, व्हिज्युअल अॅम्प्लीफायर"
Video attribute,व्हिडिओ गुणवत्ता
Video back up,व्हिडिओ पुरवठादार
Video bandwidth,व्हिडिओ बँड-रुंदी
Video cassette,"व्हिडिओ कॅसेट, व्हिज्युअल कॅसेट"
Video cassette recorder (VCR),व्हिडिओ कॅसेट रेकॉर्डर
Video controller,व्हिडिओ कंट्रोलर
Video data terminal,व्हिडिओ डेटा टर्मिनल
Video detector,व्हिडिओ डिटेक्टर
Video disk,व्हिडिओ डिस्क
Video disk system,व्हिडिओ डिस्क सिस्टम
Video display (VD),व्हिडिओ प्रदर्शन
Video display unit (VDU),व्हिडिओ डिस्प्ले युनिट (VDU)
Video electronic standard association (VESA),व्हिडिओ इलेक्ट्रॉनिक मानक संघटना (VESA)
Video frequency,व्हिडिओ वारंवारता
Video game,व्हिडिओ गेम
Video graphics adapter (VGA),व्हिडिओ ग्राफिक ऑप्टिमायझर (VGA)
Video interactive,व्हिडिओ परस्परसंवाद अस्तित्व
Video memory,व्हिडिओ मेमरी
Video page,व्हिडिओ पृष्ठ
Video phone,चलचित्र दाखवण्याची सुविधा असलेले संपर्क यंत्र
Video pre-amplifier,व्हिडिओ प्रीम्प्लीफायर
Video RAM,व्हिडिओ रॅम
Video random access memory (VRAM),VRAM
Video tape,व्हिडिओ टेप
Video tape recording,व्हिडिओ टेप रेकॉर्डिंग
Video tape recorder,व्हिडिओ टेप रेकॉर्ड केला
Video terminal,व्हिडिओ टर्मिनल
Video test signal,व्हिडिओ चाचणी सिग्नल
Video text,व्हिडिओ मजकूर
Video text data terminal,व्हिडिओ मजकूर डेटा टर्मिनल
Video track,व्हिडिओ मार्ग
Vidicon tube,व्हिडिओकॉन ट्यूब
View data,व्हिज्युअल डेटा
View finder,दृश्यदर्शक
Viewing distance,निरीक्षण अंतर
Virilog,व्हेरिलॉग
Virtual channel,आभासी चॅनेल
Virtual ground,आभासी ग्राउंड
Virtual height,आभासी उंची
Virtual memory,आभासी स्मृती
Virtual memory system,आभासी मेमरी प्रणाली
Visible light spectrum,दृश्यमान प्रकाश स्पेक्ट्रम
Visual captions,दृश्य शीर्षक
VME,VME
VMOS,v-मॉस
V-MOSFET,V-MOSFET
Voice message,आवाज संदेश
Voice operated switch,टोन ऑपरेटेड स्विच
Voice synthesizer,व्हॉइस सिंथेसायझर
Volatile,"अस्थिर, अस्थिर"
Volatile memory,गहाळ मेमरी
Volt,विद्युतदाब
Voltage buffer,व्होल्टेज अॅम्प्लीफायर / बफर
Voltage comparator,व्होल्टेज तुलना करणारा
Voltage control oscillator (VCO),व्होल्टेज कंट्रोलर ऑसिलेटर (VCO)
Voltage controlled crystal oscillation (VCXO),व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS)
Voltage controlled current source (VCCS),व्होल्टेज नियंत्रित वर्तमान स्रोत (VCCS)
Voltage controlled device,व्होल्टेज कंट्रोल डिव्हाइस
Voltage controlled resistance,व्होल्टेज नियंत्रित प्रतिकार
Voltage controlled voltage source (VCVS),व्होल्टेज नियंत्रित व्होल्टेज स्रोत (VCVS)
Voltage divider,व्होल्टेज विभागणी
Voltage doubler,व्होल्टेज दुप्पट
Voltage doubling,व्होल्टेज दुप्पट
Voltage feedback,व्होल्टेज रीसेट
Voltage follower,व्होल्टेज ट्रेलिंग
