Punjabi,Marathi
ਅਚਾਨਕ ਆਇਯੋਸਫਾਇਰ ਗੜਬੜੀ,अचानक आयनोस्फीयरचा त्रास
ਸਨ ਸਪਾਟ ਐਕਟੀਵਿਟੀ,सूर्य स्पॉट क्रियाकलाप
ਸੁਪਰ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ,सुपर पॉवर ट्रान्समीटर
ਸੁਪਰ ਨਮੂਨਾ,सुपर सॅम्पलिंग
ਸੁਪਰ ਸਾਕਟ,सुपर सॉकेट
ਸੁਪਰਹੀਡ ਭਾਫ,सुपरहीटेड वाफ
ਸੁਪਰਹਿਰੀਟਰੋਡੀਅਨ,सुपरहेटरोडिन
ਸੁਪਰਹੀਡੀਨੀ ਕਨਵਰਟਰ,सुपरहेटरोडिन कन्व्हर्टर
ਸੁਪਰਹਿਰੀਡੀਨੀ ਰੀਸੀਵਰ,सुपरहेटरोडिन रिसीव्हर
ਬਹੁਤ ਜ਼ਿਆਦਾ (ਮੌਜੂਦਾ),सुपरइम्पोज्ड (चालू)
ਸੁਪਰਿਸ਼ਨ,सुपरपोजिशन
ਸੁਪਰਪੋਜ਼ੀਸ਼ਨ,सुपरपोजिशन
ਸੁਪਰਸੋਨਿਕ,सुपरसोनिक
ਸਪਲਾਈ ਨਲੀ,पुरवठा नलिका
ਦਬਾਅ ਗਰਿੱਡ,दडपशाही ग्रीड
ਸਤਹ ਸ਼ੋਰ,पृष्ठभागाचा आवाज
ਸਤਹ ਵੇਵ,पृष्ठभाग लाट
ਸਰਫਿੰਗ,सर्फिंग
ਵਾਧਾ,लाट
ਮਾਹੌਲ,आसपासच्या
ਸੰਵੇਦਨਸ਼ੀਲ,संवेदनाक्षमता
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,संवेदनशीलता
ਮੁਅੱਤਲ ਕੀਤਾ ਗਿਆ,निलंबित
ਸਵੈਪ,स्वॅप
ਸਵੀਪ ਸਰਕਟ,स्वीप सर्किट
ਸਵਿੱਚ,स्विच
ਸਵਿੱਚ ਬੋਰਡ,स्विच बोर्ड
ਕੰਟਰੋਲ ਯੂਨਿਟ ਤੇ ਬਦਲੋ,नियंत्रण युनिट चालू करा
ਬਦਲਣਾ,स्विचिंग
ਪ੍ਰਤੀਕ ਰੇਟ,प्रतीक दर
ਸਮਮਿਤੀ,सममितीय
ਸਿੰਕ (ਸਮਕਾਲੀ),समक्रमित (सिंक्रोनस)
ਸਿੰਕ ਪਲਸ,समक्रमित नाडी
ਸਿੰਕ ਟ੍ਰਾਂਸਫਰ,समक्रमण हस्तांतरण
ਸਮਕਾਲੀ,संकालन
ਸਮਕਾਲੀ,समक्रमित
ਸਮਕਾਲੀ,सिंक्रोनस
ਸਮਕਾਲੀ ਮੋਟਰ,सिंक्रोनस मोटर
ਸਿੰਕ,Synergic
ਸਿਨੇਰੈਗਿਸਟਿਕ,Synergistic
ਸਹਿਯੋਗੀ,समन्वय
ਸਿੰਡੀਕਟਿਕ,सिंटॅक्टिक
ਸਿੰਟੈਕਸ,मांडणी
ਸਿੰਟੈਕਸ ਗਲਤੀ,वाक्यरचनेची चूक
ਸਿੰਥੇਸਿਜ਼ਰ,सिंथेसाइझर
ਸਿੰਥੇਸਾਈਜ਼ਰ ਕਾਰਡ,सिंथेसाइझर कार्ड
ਸਿਸਟਮ,प्रणाली
ਸਿਸਟਮ ਆਰਕੀਟੈਕਚਰ,सिस्टम आर्किटेक्चर
ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ,सिस्टम डिझाइन
ਸਿਸਟਮ ਮੇਨੂ,सिस्टम मेनू
ਟੈਗ,टॅग
ਵਾਪਸ ਗੱਲ,परत बोला
ਚੇਪੀ,टेप
ਟੇਪ ਰਿਕਾਰਡਰ,टेप रेकोर्डर
ਟੇਪ ਕੱਟਣਾ,टेप काप
ਟੇਪਰਡ,टेपर्ड
ਟੀਚਾ,लक्ष्य
ਟੈਰਿਫ,आयात मालावरील जकात
ਟਾਸਕ ਬਾਰ,टास्क बार
ਤਕਨੀਕੀ,तांत्रिक
ਤਕਨੀਕੀ ਚੁਣੌਤੀ,तांत्रिक आव्हान
ਤਕਨੀਕੀ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,तांत्रिक वैशिष्ट्ये
ਤਕਨੀਕੀ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,तांत्रिक मार्गदर्शक तत्त्वे
ਤਕਨੀਕੀ ਪੈਰਾਮੀਟਰ,तांत्रिक मापदंड
ਤਕਨੀਕੀ ਗੁਣ,तांत्रिक गुणवत्ता
ਤਕਨੀਕੀ ਸਨੈਗ,तांत्रिक स्नॅग
ਤਕਨੀਕ,तंत्र
ਤਕਨੀਕੀ ਰੋਕਥਾਮ,तांत्रिक अडचणी
ਟੈਕਨੋਲੋਜੀ,तंत्रज्ञान
ਟੈਕਨੋਲੋਜੀ ਮੁਲਾਂਕਣ,तंत्रज्ञान मूल्यांकन
ਟੈਲੀਕਾਬਿੰਗ,टेलिकास्टिंग
ਟੈਲੀਸਾਈਨ,टेलिसिन
ਤਾਰ,टेलीग्राफी
ਟੈਲੀਮੈਟਿਕਸ,टेलिमेटिक्स
ਟੈਲੀਮੇਟਰਿੰਗ,टेलिमेटरिंग
ਟੈਲੀਫੋਨ,टेलिफोन
ਟੈਲੀਟੈਕਸਟ,टेलिटेक्स्ट
ਟੈਲੀਵੀਜ਼ਨ,टेलिव्हिजन
ਤਾਪਮਾਨ,तापमान
ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ,तापमान नियंत्रण
ਅਸਥਾਈ,ऐहिक
ਅਸਥਾਈ ਪ੍ਰਬੰਧਨ,ऐहिक व्यवस्थापन
ਅਸਥਾਈ ਰਿਡੰਡੈਂਸੀ,ऐहिक अनावश्यकता
ਲਚੀਲਾਪਨ,ताणासंबंधीचा शक्ती
ਤੰਬੂ,तंबू
Terbyte (tb),तेराबाइट (टीबी)
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,टर्मिनल
ਟਰਮੀਨਲ ਅਡੈਪਟਰ,टर्मिनल अ‍ॅडॉप्टर्स
ਟਰਮੀਨਲ ਉਪਕਰਣ,टर्मिनल उपकरणे
ਬੰਦ ਕਰਨਾ,संपुष्टात आणणे
ਵਿਰੋਧ ਖਤਮ ਕਰਨਾ,समाप्त प्रतिकार
ਸਮਾਪਤੀ,समाप्ती
ਟਰਮੀਨੇਟਰ,टर्मिनेटर
ਟੈਰੇਨ ਪ੍ਰੋਫਾਈਲ,भूप्रदेश प्रोफाइल
ਤੀਸਰੀ ਹਵਾ,तृतीयक वळण
ਟੈਸਟ,चाचणी
ਟੈਸਟ ਡੇਟਾ,चाचणी डेटा
ਟੈਸਟ ਚਿੱਤਰ,चाचणी प्रतिमा
ਟੈਸਟ ਸਿਗਨਲ,चाचणी सिग्नल
ਟੈਸਟਰ,परीक्षक
ਟੈਸਟਿੰਗ,चाचणी
ਟੈਸਟ ਅਤੇ ਮਾਪ,चाचण्या आणि मोजमाप
ਥਰਮਲ ਸ਼ੋਰ,थर्मल आवाज
ਥਰਮਲ ਓਵਰਲੋਡ ਰੀਲੇਅ,थर्मल ओव्हरलोड रिले
ਥ੍ਰਿਮਨੀਅਨਿਕ ਰੀਕ੍ਰਿਫਾਇਰ,थर्मिओनिक रेक्टिफायर
ਥਰਮੋਕੌਪਲ,थर्माकोपल
ਥਰਮਾਮੀਟਰ,थर्मामीटर
ਥਰਮੋਸਟੇਟ,थर्मोस्टॅट
ਥਿੰਬਲ,थिम्बल
ਥੋਰਿਆਇਟਡ ਤੰਦੂਰ,थोरिएटेड फिलामेंट
ਧਾਗਾ,धागा
ਤਿੰਨ ਪੜਾਅ ਦੀ ਸਪਲਾਈ,तीन टप्प्यात पुरवठा
ਤਿੰਨ ਪੜਾਅ ਦੇ ਟ੍ਰਾਂਸਫਾਰਮਰ,तीन फेज ट्रान्सफॉर्मर
ਥ੍ਰੈਸ਼ੋਲਡ,उंबरठा
ਗਲੇ ਮਾਈਕ੍ਰੋਫੋਨ,घसा मायक्रोफोन
ਜ਼ੋਰ,थ्रस्ट
ਥਾਈਰਾਟਰੋਨ,थायरट्रॉन
ਥਾਈਅਰਿਸਟੋਰ,थायरिस्टर
ਝੁਕਾਅ,टिल्ट
ਟੈਂਬਰ,लाकूड
ਸਮਾਂ,वेळ
ਟਾਈਮ ਬੇਸ,वेळ बेस
ਟਾਈਮ ਕੋਡ,वेळ कोड
ਸਮਾਂ ਨਿਰੰਤਰ,वेळ स्थिर
ਸਮਾਂ ਦੇਰੀ,वेळ विलंब
ਸਮਾਂ ਡੋਮੇਨ,वेळ डोमेन
ਸਮੇਂ ਦਾ ਨਮੂਨਾ,वेळ नमुना
ਵਸਨੀ,वेळ ताणणे
ਟਾਈਮਰ,टाइमर
ਟਾਈਟਲ ਬਾਰ,शीर्षक पट्टी
ਨੂੰ ਅਤੇ ਵਾਪਸ ਮੋਸ਼ਨ,टू आणि फ्रो मोशन
ਟੌਗਲ ਸਵਿਚ,टॉगल स्विच
ਟੋਕਨ ਰਿੰਗ ਨੈਟਵਰਕ,टोकन रिंग नेटवर्क
ਸਹਿਣਸ਼ੀਲਤਾ,सहिष्णुता
ਟੋਨ ਕੰਟਰੋਲ,टोन नियंत्रण
ਟੂਲ ਬਾਰ,टूल बार
ਸੰਦ,साधने
ਦੰਦ,दात तयार
ਟੋਪੋਲੋਜੀ,टोपोलॉजी
ਟੋਰੋਇਡਲ ਵਿੰਡਿੰਗ,टोरॉइडल वळण
ਟਾਰਕ,टॉर्क
ਕੁਲ ਗੁਣਵਤਾ ਪ੍ਰਬੰਧਨ (ਟੀਕਿਯੂਐਮ),एकूण गुणवत्ता व्यवस्थापन (टीक्यूएम)
ਕੁਲਾਈਜ਼ਰ,एकूण
ਟਾਵਰ,टॉवर
ਟ੍ਰੇਸਰ,ट्रेसर
ਟਰੇਸਿੰਗ,ट्रेसिंग
ਟਰੈਕ,ट्रॅक
ਟਰੈਕ ਬਾਲ,ट्रॅक बॉल
ਟਰੈਕਿੰਗ,ट्रॅकिंग
ਟ੍ਰੈਫਿਕ ਪ੍ਰਬੰਧਨ,रहदारी व्यवस्थापन
ਟ੍ਰਾਂਜੈਕਸ਼ਨਲ ਫਾਈਲ ਸਿਸਟਮ,ट्रान्झॅक्शनल फाइल सिस्टम
ਟ੍ਰਾਂਸਕੋਡ,ट्रान्सकोड
ਟ੍ਰਾਂਸਡਿ cer ਸਰ,ट्रान्सड्यूसर
ਟ੍ਰੇਸੀਵਰ,ट्रॅनसीव्हर
ਗੁਣਾਂ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,हस्तांतरण वैशिष्ट्ये
ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ,हस्तांतरण कार्य
ਟਰਾਂਸਫਾਰਮਰ,रोहीत्र
ਟਰਾਂਸਫਾਰਮਰ ਰੀਟੇਅਰ,ट्रान्सफॉर्मर एक्झिटर
ਟ੍ਰਾਂਸਫਾਰਮਰ ਟਰਾਲੀ,ट्रान्सफॉर्मर ट्रॉली
ਅਸਥਾਈ,क्षणिक
ਅਸਥਾਈ ਕੋਡਿੰਗ,क्षणिक कोडिंग
ਅਸਥਾਈ ਗਲਤੀ,क्षणिक त्रुटी
ਅਸਥਾਈ ਸਵਿਚਿੰਗ,क्षणिक स्विचिंग
ਟ੍ਰਾਂਸਿਸਟੋਰ,ट्रान्झिस्टर
ਅਨੁਵਾਦ,अनुवाद
ਅਨੁਵਾਦਕ,अनुवादक
ਸੰਚਾਰ,संसर्ग
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਟਰਫੇਸ,ट्रान्समिशन इंटरफेस
ਪ੍ਰਸਾਰਣ ਲਾਈਨ,ट्रान्समिशन लाइन
ਪ੍ਰਸਾਰਣ ਦਾ ਨੁਕਸਾਨ,ट्रान्समिशन लॉस
ਪ੍ਰਸਾਰਣ ਸਟੂਡੀਓ,ट्रान्समिशन स्टुडिओ
ਟ੍ਰਾਂਸਮੀਟਰ,ट्रान्समीटर
ਟ੍ਰਾਂਸਮਿਮਟਰ ਕੰਟਰੋਲਰ,ट्रान्समीटर कंट्रोलर
ਪਰਿਵਰਤਨ ਦੀ ਦੇਖਭਾਲ,ट्रान्समीटर देखभाल
ਤਬਾਦਲਾ ਕਰੋ,ट्रान्समीटर आउट पॉवर ठेवा
ਐਂਟੀਨਾ ਸੰਚਾਰਿਤ,Ten न्टीना प्रसारित करणे
ਐਂਟੀਨਾ ਲਾਭ ਸੰਚਾਰਿਤ,Ten न्टीना गेन प्रसारित करणे
ਸੰਚਾਰਿਤ ਬਾਰੰਬਾਰਤਾ,प्रसारित वारंवारता
ਪ੍ਰਸਾਰਿਤ ਸਟੇਸ਼ਨ,प्रसारित स्टेशन
ਟ੍ਰਾਂਸਪੋਂਡਰ,ट्रान्सपॉन्डर
Trapptt diode,ट्रॅपॅट डायोड
ਯਾਤਰਾ ਦੀ ਲਹਿਰ,प्रवासी लाट
ਟ੍ਰੇਲਿਸ ਡੀਕੋਡਿੰਗ,ट्रेलिस डिकोडिंग
ਖਾਈ ਅਤੇ ਮੱਥਾ ਟੇਕਣਾ,खंदक आणि नाली
ਟਰਿੱਗਰ ਸਰਕਟ,ट्रिगर सर्किट
ਟ੍ਰਿਮ,ट्रिम
ਟ੍ਰਿਮਿੰਗ,ट्रिमिंग
ਤ੍ਰਿਪੋ,ट्रायपॉड
ਟ੍ਰੋਪੋਸਫੀਆਰ,ट्रॉपोस्फीअर
ਛਾਂਟੀ,काटेकोर
ਸੱਚ ਟੇਬਲ,सत्य टेबल
ਟਿ ed ਨਡ,ट्यून केलेले
ਟਿ er ਨਰ,ट्यूनर
ਟਿ ing ਨਿੰਗ,ट्यूनिंग
ਸੁਰੰਗ ਡਿਓਡ,बोगदा डायोड
ਟਨਲਿੰਗ,बोगदा
ਪ੍ਰਬੰਧਨ ਦੇ ਦੁਆਲੇ ਮੁੜੋ,व्यवस्थापनाकडे वळा
ਟੇਬਲ ਚਾਲੂ ਕਰੋ,टर्न टेबल
ਟਵੀਟਰ,ट्वीटर
ਮਰੋੜਿਆ,मुरडले
ਮਰੋੜਿਆ ਜੋੜਾ ਕੇਬਲ,ट्विस्ट जोडी केबल
ਅਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ,असंतुलित ऑडिओ लाइन
ਵੋਲਟੇਜ ਦੇ ਅਧੀਨ,व्होल्टेज अंतर्गत
ਜਲਦਬਾਜ਼ੀ,युनिकास्टिंग
ਯੂਨੀਵਰਸਲ ਗੇਟ,युनिव्हर्सल गेट
ਯੂਨੀਵਰਸਲ ਨੈਟਵਰਕ,युनिव्हर्सल नेटवर्क
ਅਣਜੂਬੂਤ ਫਿਲਟਰ,अन्वाटेड फिल्टर
ਅਪ ਕਨਵਰਟਰ,कन्व्हर्टर अप
ਅਪਲਿੰਕ,अपलिंक
ਅਪਲੋਡ ਕਰੋ,अपलोड
ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,वापरण्यायोग्य फील्ड सामर्थ्य
ਮੁੱਲ ਸ਼ਾਮਿਲ ਸੇਵਾਵਾਂ,मूल्यवर्धित सेवा
ਵਰਕਟਰ ਡਿਓਡ,व्हेरॅक्टर डायोड
ਵੇਰੀਏਬਲ,चल
ਵੇਰੀਏਬਲ ਖੇਤਰ ਆਵਾਜ਼ ਦੀ ਭਾਲ,चल क्षेत्र ध्वनी ट्रॅक
ਵੇਰੀਏਬਲ ਡਾਟਾ ਰੇਟ ਸੰਕੁਚਨ,चल डेटा रेट कॉम्प्रेशन
ਵੇਰੀਏਬਲ ਡੈਨਸਿਟੀ ਆਵਾਜ਼ ਦੀ ਭਾਲ,चल घनता ध्वनी ट्रॅक
ਵੇਰੀਏਬਲ ਆਉਟਪੁੱਟ ਡਾਟਾ ਰੇਟ,चल आउटपुट डेटा दर
ਵੈਕਟਰ,वेक्टर
ਵੈਕਟਰ ਰੁਕਾਵਟ ਮੀਟਰ,वेक्टर प्रतिबाधा मीटर
ਵੈਕਟਰ ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,वेक्टर नेटवर्क विश्लेषक
ਰੋਸ਼ਨੀ ਦਾ ਵੇਗ,प्रकाशाचा वेग
ਵੇਨਡ ਬਾਕਸ,वेंटेड बॉक्स
ਬਹੁਪੱਖਤਾ,अष्टपैलुत्व
ਵਰਜਨ,आवृत्ती
ਲੰਬਕਾਰੀ ਜਹਾਜ਼,अनुलंब विमान
ਲੰਬਕਾਰੀ ਧਰੁਵੀ,अनुलंब ध्रुवीकरण
ਵੈਸਟੀਜੀਡ ਸਾਈਡ ਬੈਂਡ (ਵੀਐਸਬੀ),वेस्टिगियल साइड बँड (व्हीएसबी)
ਕੰਬਣੀ,कंप
ਵਾਈਬਰੇਟਰ,व्हायब्रेटर
ਵੀਡੀਓ,व्हिडिओ
ਵੀਡੀਓ ਅਮਪਲਾਈਅਰ,व्हिडिओ एम्पलीफायर
ਵੀਡੀਓ ਚੇਨ,व्हिडिओ साखळी
ਵੀਡੀਓ ਗੁਣ,व्हिडिओ वैशिष्ट्ये
ਵੀਡੀਓ ਕੋਡ,व्हिडिओ कोड
ਵੀਡੀਓ ਕੰਪਰਸ਼ਨ,व्हिडिओ कॉम्प्रेशन
ਵੀਡੀਓ ਕਾਨਫਰੰਸਿੰਗ,व्हिडिओ कॉन्फरन्सिंग
ਵੀਡੀਓ ਗ੍ਰਾਫਿਕਸ ਅਡੈਪਟਰ,व्हिडिओ ग्राफिक्स अ‍ॅडॉप्टर
ਵੀਡੀਓ ਸਟ੍ਰੀਮਿੰਗ,व्हिडिओ प्रवाह
ਵੀਡੀਓ ਸਵਿੱਚਰ,व्हिडिओ स्विचर
ਵੀਡੀਓਗ੍ਰਾਫੀ,व्हिडिओग्राफी
ਵੇਖੋ,दृश्य
ਦੂਰੀ ਵੇਖ ਰਹੇ ਹਾਂ,अंतर पहात आहे
ਵਰਚੁਅਲ,आभासी
ਵਰਚੁਅਲ ਪਤਾ,आभासी पत्ता
ਵਰਚੁਅਲ ਉਚਾਈ,आभासी उंची
ਵਰਚੁਅਲ ਮੈਮੋਰੀ,आभासी स्मृती
ਵਰਚੁਅਲ ਪ੍ਰਾਈਵੇਟ ਨੈਟਵਰਕ,आभासी खाजगी नेटवर्क
ਵਰਚੁਅਲ ਹਕੀਕਤ,आभासी वास्तविकता
ਵਾਇਰਸ,विषाणू
ਲੇਸ,विस्मयकारकता
ਦਰਿਸ਼ਗੋਚਰਤਾ,दृश्यमानता
ਵਿਜ਼ਨ,दृष्टी
ਵਿਜ਼ੂਅਲ ਡਿਸਪਲੇਅ,व्हिज्युअल प्रदर्शन
ਵਿਜ਼ੂਅਲ ਨਿਰੀਖਣ,व्हिज्युअल तपासणी
ਵਿਜ਼ੂਅਲ ਰੇਡੀਓ,व्हिज्युअल रेडिओ
ਵੌਇਸ ਬਾਰੰਬਾਰਤਾ,आवाज वारंवारता
ਵੌਇਸ ਮੇਲ,व्हॉईस मेल
IP ਉੱਤੇ ਆਵਾਜ਼,व्हॉईस ओव्हर आयपी
ਰਿਕਾਰਡਿੰਗ ਓਵਰ ਰਿਕਾਰਡਿੰਗ (ਵੀਆਰ),व्हॉईस ओव्हर रेकॉर्डिंग (व्हीओआर)
ਅਸਥਿਰ ਤਰਲ,अस्थिर द्रव
ਅਸਥਿਰ ਮੈਮੋਰੀ,अस्थिर मेमरी
ਵੋਲਟ,व्होल्ट
ਵੋਲਟੇਜ,विद्युतदाब
ਵੋਲਟੇਜ ਕੰਟਰੋਲਡ c ਸਿਲੇਟਰ (ਵੀਸੀਓ),व्होल्टेज नियंत्रित ऑसीलेटर (व्हीसीओ)
ਵੋਲਟੇਜ ਕੰਟੇਕੇਸ਼ਨ,व्होल्टेज फ्लॅकेट्युएशन
ਵੋਲਟੇਜ ਰੈਗੂਲੇਸ਼ਨ,व्होल्टेज नियमन
ਵੋਲਟੇਜ ਸੈਗ,व्होल्टेज सॅग
ਵੋਲਟੇਜ ਸਪਾਈਕ,व्होल्टेज स्पाइक
ਵੋਲਟੇਜ ਸਟ੍ਰੈਬਲਾਈਜ਼ਰ,व्होल्टेज स्टेबलायझर
ਵੋਲਟੇਜ ਖੜ੍ਹੇ ਲਹਿਰ ਦਾ ਅਨੁਪਾਤ,व्होल्टेज स्टँडिंग वेव्ह रेशो
ਵੋਲਟਮੀਟਰ,व्होल्टमीटर
ਵਾਲੀਅਮ,खंड
ਵਾਲੀਅਮ ਕੰਟਰੋਲ,ध्वनि नियंत्रण
ਇੰਤਜ਼ਾਰ ਦਾ ਸਮਾਂ,वेळ वाट
ਵਾਟਰਮਾਰਕਿੰਗ,वॉटरमार्किंग
ਵਾਟ (ਡਬਲਯੂ),वॅट (डब्ल्यू)
ਵਾਟ ਘੰਟਾ,वॅट तास
ਵਾਟਸਟਸ ਕੰਪੋਨੈਂਟ,वॅटलेस घटक
ਵੇਵ,वेव्ह
ਵੇਵ ਮੋਸ਼ਨ,वेव्ह मोशन
ਵੇਵਫਾਰਮ,वेव्हफॉर्म
ਵੇਵਫ੍ਰੰਟ,वेव्हफ्रंट
ਵੇਵਗਾਈਡ,वेव्हगुइड
ਵੇਵਲੈਸ਼ਨ,तरंगलांबी
ਵੇਵਲੇਟ,वेव्हलेट
ਵੈੱਬ,वेब
ਵੈੱਬ ਬਰਾ ser ਜ਼ਰ,अंतर्जाल शोधक
ਵੇਬ ਪੇਜ,वेब पृष्ठ
ਵੈੱਬ ਪੋਰਟਲ,वेब पोर्टल
ਵੈੱਬ ਸਰਵਰ,वेब सर्व्हर
ਵੈਬਕਾਸਟਿੰਗ,वेबकास्टिंग
ਵੇਬੋਪੀਡੀਆ,वेबोपीडिया
ਵੈੱਬਸਾਈਟ,संकेतस्थळ
ਭਾਰ ਵਾਲਾ ਫਿਲਟਰ,भारित फिल्टर
