Odiya,Tamil
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର","பரிமாற்றம், பரிமாற்றம்"
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,வேறுபட்ட செயல்பாடு
ସୀମିତ ଆଗମନ,வரையறுக்கப்பட்ட வருகை
ଅସୀମ ସଂଖ୍ୟା,எல்லையற்ற எண்
ଭିନ୍ନତା |,மாறுபாடு
ରୂପାନ୍ତର ସୂତ୍ର |,மாற்று சூத்திரம்
ରୂପାନ୍ତର ମ୍ୟାଟ୍ରିକ୍ସ |,உருமாற்ற அணி
ସଂଯୋଜନା,ஆயங்களை மாற்றுதல்
ଫଙ୍କସନ୍,மாற்றும் செயல்பாடு
ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |,மாற்றப்பட்ட அணி
ପରିବହନ ସମସ୍ୟା,கப்பல் பிரச்சனை
କ୍ଷଣିକ ଆଚରଣ |,தற்காலிக நடத்தை
କ୍ଷଣିକ ସମାଧାନ |,தற்காலிக தீர்வு
ସଂକ୍ରମଣ,தொற்று
ସଂକ୍ରମଣ ମାଟ୍ରିକ୍ସ |,மாற்றம் அணி
ସଂକ୍ରାମକ,தொற்றும் தன்மை கொண்டது
ପରିବର୍ତ୍ତନ ନିୟମ |,மாற்றம் விதி
ସଂକ୍ରାମକ ସମ୍ପର୍କ |,தொற்று உறவு
ସଂକ୍ରମଣ,தொற்றுநோய்
ସଂକ୍ରାମକ ଏଗ୍ରିଗେଟ୍ |,தொற்று மொத்த
ସ୍ଥାନାନ୍ତର,இடமாற்றம்
ପରିବହନ ଖର୍ଚ୍ଚ,போக்குவரத்து செலவுகள்
ପରିବହନ ସମସ୍ୟା,போக்குவரத்து பிரச்சனை
ପରିବହନ ସମୟ,போக்குவரத்து நேரம்
ପ୍ରବେଶ ସମୀକରଣ,அணுகல் சமன்பாடு
ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |,மாற்றப்பட்ட அணி
ମ୍ୟାଟ୍ରିକ୍ସ ଭେରିଏବଲ୍ |,அணி மாறி
ସ୍ଥାନାନ୍ତରଣ,இடமாற்றம்
ଟ୍ରାନ୍ସଭର୍ସ,குறுக்கு
ଟ୍ରାନ୍ସଭର୍ସ ପ୍ରତିବନ୍ଧକ |,குறுக்கு கட்டுப்பாடு
"ଟ୍ରାନ୍ସଭର୍ସ, ଟ୍ରାନ୍ସଭର୍ସ","குறுக்கு, குறுக்கு"
ଟ୍ରାନ୍ସଭର୍ ସ୍ପିଡ୍ |,குறுக்கு வேகம்
"ଟ୍ରାପେଜିୟମ୍, ଟ୍ରାପେଜିୟମ୍ |","trapezium, trapezium"
ଟ୍ରାପେଜଏଡ୍ |,ட்ரேப்சாய்டு
ଟ୍ରାପେଜିୟମ୍ ପ୍ରିଜିମ୍ |,ட்ரேபீசியம் ப்ரிஸம்
"ଚିକିତ୍ସା, ଚିକିତ୍ସା","சிகிச்சை, சிகிச்சை"
ବୃକ୍ଷ ଚିତ୍ର,மரம் வரைபடம்
"ଧାରା, ଧାରା","போக்கு, போக்கு"
ବୃଦ୍ଧି ରେଖା,உயர்வு வரி
ବର୍ଦ୍ଧିତ ମୂଲ୍ୟ,அதிகரிக்கும் மதிப்பு
ତ୍ରିକୋଣୀୟ,முக்கோணம்
"ପରୀକ୍ଷା, ପରୀକ୍ଷା, ପରୀକ୍ଷା","சோதனை, சோதனை, சோதனை"
ଅଭିଯୋଗକାରୀ କାର୍ଯ୍ୟ,குற்றச்சாட்டு செயல்பாடு
"ତ୍ରିରଙ୍ଗା, ତ୍ରିରଙ୍ଗା |","முக்கோணம், முக்கோணம்"
ତ୍ରିରଙ୍ଗା ଅସମାନତା |,முக்கோண சமத்துவமின்மை
ବେଗ ତ୍ରିରଙ୍ଗା |,வேக முக்கோணம்
ତ୍ରିରଙ୍ଗା ପ୍ରତୀକ |,முக்கோண சின்னம்
ତ୍ରିରଙ୍ଗା ପ୍ରଣାଳୀ |,முக்கோண அமைப்பு
ତ୍ରିକୋଣଭୂମି,முக்கோணம்
"ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |","முக்கோண, முக்கோண, முக்கோண"
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,முக்கோண அணி
"ତ୍ରିକୋଣଭୂମି, ତ୍ରିକୋଣକରଣ |","முக்கோணம், முக்கோணம்"
ତ୍ରିକୋଣୀୟ,முக்கோணம்
ତ୍ରିଭିକର୍ନି |,திரிவிகர்ணி
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ |,முக்கோணவியல்
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ବକ୍ର,முக்கோணவியல் வளைவு
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମୀକରଣ |,முக்கோணவியல் சமன்பாடுகள்
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ,முக்கோணவியல் செயல்பாடு
ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ ପରିଚୟ |,முக்கோணவியல் அடையாளங்கள்
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |,முக்கோணவியல் தொடர்
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମାଧାନ |,முக்கோணவியல் தீர்வு
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ପରିବର୍ତ୍ତନ,முக்கோணவியல் மாற்றம்
ଟ୍ରାଇଗୋନେମେଟ୍ରି |,முக்கோணவியல்
"ତ୍ରିଗୁନା, ତ୍ରିଦା, ତ୍ରି-, ତ୍ରିଶା, ତ୍ରିକା, ତ୍ରିଆ |","த்ரிகுணா, த்ரிதா, த்ரி-, த்ரிஷா, த்ரிகா, த்ரயஹ்"
ତ୍ରିଗୁଣ ଏକୀକରଣ,மூன்று ஒருங்கிணைப்பு
ତ୍ରିଗୁଣ,மூன்று
bisect,இருவகை
trisection,முக்கட்டு
କୋଣକୁ ବିଭକ୍ତ କରନ୍ତୁ |,கோணத்தை பிரிக்கவும்
ସୂକ୍ଷ୍ମ ରୂପ |,நுட்பமான தோற்றம்
ଅମୂଲ୍ୟ ସ୍ଥିତି |,அற்பமான நிலை
କର୍କଟ ରୋଗର ଟ୍ରପିକ୍ |,கடகரேகை
ମକର ରାଶିର ଟ୍ରପିକ୍ |,மகர ரேகை
ଟ୍ରପୋସଫିସର୍ |,ட்ரோபோஸ்பியர்
ପ୍ରକୃତ ଅର୍ଥ,உண்மையான அர்த்தம்
ପ୍ରକୃତ ମୋଡ୍,உண்மையான முறை
"lunagra, rundit","lunagra, ரன்டிட்"
"ଛୋଟ କୋଣ, ଛୋଟ କୋଣ |","துண்டிக்கப்பட்ட கூம்பு, துண்டிக்கப்பட்ட கூம்பு"
ଭଙ୍ଗା ବଣ୍ଟନ |,உடைந்த விநியோகம்
ଭଙ୍ଗା ଫ୍ରିକ୍ୱେନ୍ସି ବଣ୍ଟନ |,உடைந்த அதிர்வெண் விநியோகம்
"ବିଦ୍ଧିବା, ଆଘାତ କରିବା, ଘଷିବା, ଚନ୍ଦ୍ରଭାଗା |","துளைத்தல், கீறல், தேய்த்தல், லூனாகிராவிட்டி"
ରୁଣ୍ଡାଉନ୍ |,தீர்வறிக்கை
"ସଠିକତା, ସତ୍ୟତା |","துல்லியம், உண்மைத்தன்மை"
ସତ୍ୟ କାର୍ଯ୍ୟ,உண்மை செயல்பாடு
ସତ୍ୟ ସାରଣୀ,உண்மை அட்டவணை
ସତ୍ୟମାନ,சத்தியமான்
t- ନମୁନା |,t-மாதிரி
ଟି-ପରୀକ୍ଷା,டி-டெஸ்ட்
ବିଘ୍ନ ତତ୍ତ୍। |,குழப்பக் கோட்பாடு
ଟର୍ନ ପଏଣ୍ଟ |,திருப்புமுனை
"ଟ୍ୱିଚ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍ |","twitch, twist, twist, twist"
"ମୋଡ଼ାଯାଇଥିବା ବକ୍ର, ଅସମାନ ବକ୍ର |","முறுக்கப்பட்ட வளைவு, சமச்சீரற்ற வளைவு"
ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ |,இரு பரிமாண
ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ କ୍ରମାଗତ ବଣ୍ଟନ |,இரு பரிமாண தொடர்ச்சியான விநியோகம்
ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |,இரு பரிமாண திசையன்
ବାଇକ୍ଲାସିଫିକେସନ୍,இருவகைப்படுத்தல்
ଦ୍ୱିପାକ୍ଷିକ ପରିବାର |,இரு பெற்றோர் குடும்பம்
ଦୁଇ ଜଣ ଖେଳ |,இரண்டு நபர் விளையாட்டு
ଦୁଇଟି ସୋପାନ ପଦ୍ଧତି |,இரண்டு படி முறை
ଦୁଇ ପର୍ଯ୍ୟାୟ ନମୁନା ସଂଗ୍ରହ |,இரண்டு-கட்ட மாதிரி
ଡବଲ୍ ପଏଣ୍ଟ ସୀମା ପ୍ରତିବନ୍ଧକ |,இரட்டை புள்ளி வரம்பு கட்டுப்பாடு
ଦୁଇ-ଲାଞ୍ଜର F- ପରୀକ୍ଷା |,இரண்டு வால் F-சோதனை
ଦୁଇ-ଲାଞ୍ଜ ସାଧାରଣ ପରୀକ୍ଷା |,இரண்டு வால் சாதாரண சோதனை
ଦୁଇ-ଲାଞ୍ଜର X- ପରୀକ୍ଷା |,இரண்டு வால் X- சோதனை
ଅନ୍ତିମ ମୂଲ୍ୟ,இறுதி மதிப்பு
ନିରପେକ୍ଷ ମୂଲ୍ୟାଙ୍କନ |,பாரபட்சமற்ற மதிப்பீடு
ଜନସଂଖ୍ୟା ଭିନ୍ନତାର ନିରପେକ୍ଷ ଆକଳନ |,மக்கள்தொகை மாறுபாட்டின் பக்கச்சார்பற்ற மதிப்பீடு
ନିରପେକ୍ଷ ର line ଖ୍ୟ ଆକଳନ |,பாரபட்சமற்ற நேரியல் மதிப்பீடு
ନିରପେକ୍ଷ ବିନ୍ଦୁ ଆକଳନ |,பாரபட்சமற்ற புள்ளி மதிப்பீடு
ନିରପେକ୍ଷ ପରୀକ୍ଷା |,பாரபட்சமற்ற சோதனை
ସୀମାହୀନ ଅଞ୍ଚଳ |,எல்லையற்ற பிரதேசம்
ସୀମାହୀନ ସେଟ୍ |,வரம்பற்ற தொகுப்பு
ସୀମାହୀନ ସମାଧାନ |,வரம்பற்ற தீர்வு
ଅନିଶ୍ଚିତତା ନୀତି |,நிச்சயமற்ற கொள்கை
ଅଣ-ପ୍ରତିବନ୍ଧକ ସମ୍ଭାବନା |,தடையற்ற நிகழ்தகவு
ବାଧାପ୍ରାପ୍ତ ଆପେକ୍ଷିକ ସର୍ବାଧିକ |,குறுக்கிடப்பட்ட உறவினர் அதிகபட்சம்
ଅଗଣିତ,கணக்கிட முடியாத
ଅଗଣିତ ଉପସେଟ |,கணக்கிட முடியாத துணைக்குழு
ନିର୍ଦ୍ଦିଷ୍ଟ |,தீர்மானிக்கப்படாத
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ |,தீர்மானிக்கப்படாத குணகம்
ଅସମାନ,சமமற்ற
ଅଣ ଶ୍ରେଣୀଭୁକ୍ତ |,வகைப்படுத்தப்படாத
ଅଣସଂଗଠିତ ବିଶ୍ୱାସ |,வகைப்படுத்தப்படாத நம்பிக்கை
ୟୁନିଫର୍ମ,சீருடை
"ସମାନ ତ୍ୱରଣ, କ୍ରମାଗତ ତ୍ୱରଣ |","சீரான முடுக்கம், நிலையான முடுக்கம்"
ୟୁନିଫର୍ମ ବନ୍ଧା |,சீரான பிணைப்பு
ସମାନ ସମ୍ମିଶ୍ରଣ |,சீரான ஒருங்கிணைப்பு
ସମାନ ଆଭିମୁଖ୍ୟ,சீரான நோக்குநிலை
ସମାନ ଘନତା |,சீரான அடர்த்தி
ସମାନ ବଣ୍ଟନ |,சீரான விநியோகம்
ସମାନ ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |,சீரான ஈர்ப்பு புலம்
"ସମାନତା, ପରିବେଶ, ପରିବେଶ-ପରିବାର |","ஒற்றுமை, சுற்றுப்புறம், சுற்றுப்புறம்-குடும்பம்"
ୟୁନିଫର୍ମ ସର୍ବୋତ୍ତମ,சீருடை சிறந்தது
ସମାନ କ୍ରମାଗତ ବିସ୍ତାର |,சீரான தொடர்ச்சியான விரிவாக்கம்
ସମାନ ସମ୍ମିଶ୍ରଣ |,சீரான ஒருங்கிணைப்பு
ସମାନ ଶକ୍ତି ପରୀକ୍ଷା |,சீரான வலிமை சோதனை
ସମାନ ଗତି,சீரான இயக்கம்
ସମାନ ସମ୍ଭାବନା ବଣ୍ଟନ |,சீரான நிகழ்தகவு விநியோகம்
ସମାନ ପଦକ୍ଷେପ,சீரான நகர்வு
ସମାନ ସ୍ଥିତି,சீரான நிலை
ଏକଚାଟିଆ,ஏகபோகம்
ମୋନୋମିଟର |,மோனோமீட்டர்
ମୋନୋମିଟର ମ୍ୟାଟ୍ରିକ୍ସ |,மோனோமீட்டர் அணி
ମୋନୋମିଟର ଗୁଣ |,மோனோமீட்டர் சொத்து
"ୟୁନିଅନ୍, ୟୁନିଅନ୍, ସମକକ୍ଷ |","யூனியன், யூனியன், தற்செயல்"
ସବ୍ସେଟର ପରିବାର ସଂଘ |,துணைக்குழுக்களின் குடும்ப ஒன்றியம்
ସେଟ୍ ର ମିଶ୍ରଣ |,தொகுப்புகளின் கலவை
ଅନନ୍ୟ ଗଣନା ପ୍ରଦେଶ |,தனித்துவக் கணக்கெடுப்பு மாகாணம்
ଅନନ୍ୟ ଫ୍ୟାକ୍ଟ୍ରାଇଜେସନ୍ ଥିଓରେମ୍ |,தனிப்பட்ட காரணியாக்கல் தேற்றம்
ଅନନ୍ୟ ଭାବରେ ସ୍ଥିର ହୋଇଛି |,தனிப்பட்ட முறையில் தீர்மானிக்கப்பட்டது
ଅନନ୍ୟତା,தனித்துவம்
ସମାଧାନର ସ୍ୱତନ୍ତ୍ରତା |,தீர்வின் தனித்தன்மை
ସ୍ୱତନ୍ତ୍ରତା ସମସ୍ୟା |,தனித்துவ பிரச்சனை
ସ୍ iqu ତନ୍ତ୍ରତା ତତ୍ତ୍। |,தனித்துவ தேற்றம்
ଅନନ୍ୟ ସମାଧାନ |,தனித்துவமான தீர்வு
ଅନନ୍ୟ ଭେକ୍ଟର |,தனித்துவமான திசையன்
"ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ଏକକ, ୟୁନିଟ୍ ,, ଓଲଟା |","அலகு, அலகு, அலகு, அலகு, அலகு, ஒற்றை, அலகு, தலைகீழ்"
ଏକକ,ஒற்றை
ଏକକ ଗୋଷ୍ଠୀ,ஒற்றை குழு
ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |,ஒரு அணி
ଏକକ ପଦ୍ଧତି |,ஒற்றை முறை
ୟୁନିଟ୍ ବଲ୍ |,அலகு பந்து
"ୟୁନିଟ୍ ସେଲ୍, ୟୁନିଟ୍ ସେଲ୍, ୟୁନିଟ୍ ସେଲ୍ |","அலகு செல், அலகு செல், அலகு செல்"
