Gujarati,Bengali
ટ્યુજીટર,টুইটার
વાળીને વળેલું,পাকানো
વિકૃત જોડી કેબલ,বাঁকানো জোড় কেবল
અસંતુલિત audio ડિઓ લાઇન,ভারসাম্যহীন অডিও লাইন
વોલ્ટેજ હેઠળ,ভোল্টেজের অধীনে
બેકાબૂ,একীভূত
સાર્વત્રિક દ્વાર,ইউনিভার্সাল গেট
સાર્વત્રિક નેટવર્ક,ইউনিভার্সাল নেটওয়ার্ক
પૂજનીય ફિલ્ટર,অদম্য ফিল্টার
કન્વર્ટર,রূপান্তরকারী
ઉચ્ચારણ,আপলিংক
અપલોડ કરવું,আপলোড
ઉપયોગી ક્ષેત્ર શક્તિ,ব্যবহারযোগ্য ক্ষেত্র শক্তি
મૂલ્ય પ્રાપ્ત સેવાઓ,মান যোগ পরিষেবা
ચલ ડાયોડ,ভেরাক্টর ডায়োড
વધઘટપાત્ર,পরিবর্তনশীল
ચલ વિસ્તાર સાઉન્ડ ટ્રેક,পরিবর্তনশীল অঞ্চল সাউন্ড ট্র্যাক
ચલ ડેટા દર સંકોચન,পরিবর্তনশীল ডেটা রেট সংক্ষেপণ
ચલ ઘનતાનો ટ્રેક,পরিবর্তনশীল ঘনত্ব সাউন্ড ট্র্যাক
ચલ ચલણ -આઉટપુટ ડેટા દર,পরিবর্তনশীল আউটপুট ডেটা হার
વેક્ટર,ভেক্টর
વેક્ટર અવરોધ મીટર,ভেক্টর প্রতিবন্ধকতা মিটার
વેક્ટર નેટવર્ક વિશ્લેષક,ভেক্টর নেটওয়ার্ক বিশ্লেষক
પ્રકાશ વેગ,আলোর বেগ
લહેજત,ভেন্টেড বক্স
વૈવાહિકતા,বহুমুখিতা
ભાષાંતર,সংস্করণ
Verંચું વિમાન,উল্লম্ব বিমান
Verગલી ધ્રુવીકૃત,উল্লম্বভাবে মেরুকৃত
વેસ્ટિગિયલ સાઇડ બેન્ડ (વી.એસ.બી.),ভেস্টিগিয়াল সাইড ব্যান্ড (ভিএসবি)
કંપન,কম্পন
કંપદાર,ভাইব্রেটার
આદર્શ,ভিডিও
વિડિઓ એમ્પ્લીફાયર,ভিডিও পরিবর্ধক
વિડિઓ સાંકળ,ভিডিও চেইন
વિડિઓ લાક્ષણિકતાઓ,ভিডিও বৈশিষ্ট্য
વીડિયો,ভিডিও কোড
વિડિઓ કમ્પ્રેશન,ভিডিও সংক্ষেপণ
વિડિઓ કોન્ફરન્સિંગ,ভিডিও কনফারেন্সিং
વિડિઓ ગ્રાફિક્સ એડેપ્ટર,ভিডিও গ্রাফিক্স অ্যাডাপ্টার
વિડિઓ સ્ટ્રીમિંગ,ভিডিও স্ট্রিমিং
વિડિઓ સ્વીચર,ভিডিও স্যুইচার
વીનાશ,ভিডিওগ্রাফি
દૃશ્ય,দেখুন
અંતર જોવાનું અંતર,দূরত্ব দেখার
વાસ્તવિક,অপার্থিব
વાસ્તવિક સરનામું,ভার্চুয়াল ঠিকানা
વરાળની .ંચાઈ,ভার্চুয়াল উচ্চতা
વર્ચ્યુઅલ મેમરી,ভার্চুয়াল মেমরি
વર્ચુઅલ ખાનગી નેટવર્ક,ভার্চুয়াল ব্যক্তিগত নেটওয়ার্ক
વર્ચ્યુઅલ રિયાલિટી,ভার্চুয়াল বাস্তবতা
વાઇરસ,ভাইরাস
સ્નિગ્ધતા,সান্দ্রতা
દૃશ્યતા,দৃশ্যমানতা
દ્રષ્ટિ,দৃষ্টি
દ્રશ્ય પ્રદર્શન,চাক্ষুষ প্রদর্শন
દ્રશ્ય નિરીક્ષણ,চাক্ষুষ পরিদর্শন
વિશિષ્ટ રેડિયો,ভিজ্যুয়াল রেডিও
અવાજની આવર્તન,ভয়েস ফ্রিকোয়েন্সি
અવાજનો ટપાલ,ভয়েস মেল
અવાજ ઉપર અવાજ,আইপি ওভার ভয়েস
વ Voice ઇસ ઓવર રેકોર્ડિંગ (VOR),ভয়েস ওভার রেকর্ডিং (ভিওআর)
અસ્થિર પ્રવાહી,উদ্বায়ী তরল
અસ્થિર મેમરી,উদ্বায়ী স্মৃতি
વોલ્ટ,ভোল্ট
વિદ્યુત્સ્થીતિમાન,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
વોલ્ટેજ નિયંત્રિત ઓસિલેટર (વીસીઓ),ভোল্টেজ নিয়ন্ত্রিত দোলক (ভিসিও)
વોલ્ટેજનું સ્તર,ভোল্টেজ ফ্ল্যাকটুয়েশন
વોલ્ટેજ નિયમન,ভোল্টেজ প্রবিধান
વોલ્ટેજ સાગ,ভোল্টেজ সাগ
વોલ્ટેજ -સ્પાઇક,ভোল্টেজ স্পাইক
વોલ્ટેજ સ્થિર કરનાર,ভোল্টেজ স্ট্যাবিলাইজার
વોલ્ટેજ સ્થાયી તરંગ ગુણોત્તર,ভোল্টেজ স্থায়ী তরঙ্গ অনুপাত
વોલ્ટમીટર,ভোল্টমিটার
જથ્થો,ভলিউম
જથ્થો નિયંત્રણ,ভলিউম নিয়ন্ত্রণ
રાહ સમય,অপেক্ষা করার সময়
પાણીચિહ્નરૂપ,ওয়াটারমার্কিং
વોટ (ડબલ્યુ),ওয়াট (ডাব্লু)
વોટ અવર,ওয়াট আওয়ার
વોટલેસ ઘટક,ওয়াটলেস উপাদান
મોજા,তরঙ্গ
તરંગ ગતિ,তরঙ্গ গতি
તરંગ,তরঙ্গরূপ
તરંગ,ওয়েভফ্রন্ট
તરંગ,ওয়েভগাইড
તરંગ લંબાઈ,তরঙ্গদৈর্ঘ্য
તરંગ,ওয়েভলেট
કોણી,ওয়েব
વેબ બ્રાઉઝર,ওয়েব ব্রাউজার
વેબ પેજ,ওয়েব পৃষ্ঠা
જીવાત,ওয়েব পোর্টাল
વણક,ওয়েব সার্ভার
પશુ -ચાલુ,ওয়েবকাস্টিং
પાણીમાં થતા,ওয়েবোপিডিয়া
વેબસાઇટ,ওয়েবসাইট
વજનવાળા ફિલ્ટર,ওজনযুক্ত ফিল্টার
ભીનું બલ્બ તાપમાન,ভেজা বাল্ব তাপমাত্রা
સફેદ અવાજ,সাদা গোলমাল
વ્યાપક ખૂણાના લેન્સ,ওয়াইড এঙ্গেল লেন্স
વાઈડ એરિયા નેટવર્ક,প্রশস্ত অঞ্চল নেটওয়ার্ক
વ્યાપક બેન્ડ,ওয়াইডব্যান্ড
વિકિમીડિયા,উইকিমিডিয়া
વિકિપીડિયા,উইকিপিডিয়া
વિન્ચેસ્ટર ડિસ્ક,উইনচেস্টার ডিস্ক
વિંડોઝ,উইন্ডোজ
વિંડોઝ મીડિયા પ્લેયર,উইন্ডোজ মিডিয়া প্লেয়ার
