Kannada,Telugu
ಸರ್ಕ್ಯೂಟ್,స్వీప్ సర్క్యూట్
ತಿರುಗಿಸು,స్విచ్
ಬಿಲ್ಲೆ,స్విచ్ బోర్డు
ನಿಯಂತ್ರಣ ಘಟಕವನ್ನು ಆನ್ ಮಾಡಿ,నియంత్రణ యూనిట్ ఆన్ చేయండి
ಬದಲಾಯಿಸುವುದು,మారడం
ಚಿಹ್ನೆ ದರ,చిహ్నం రేటు
ಸಮ್ಮಿತೀಯ,సుష్ట
ಸಿಂಕ್ (ಸಿಂಕ್ರೊನಸ್),సమకాలీన
ನಾಡಿಮಿಡಿತ,సమకాలీకరణ పల్స్
ವರ್ಗಾವಣೆ ವರ್ಗಾವಣೆ,సమకాలీకరణ బదిలీ
ಸಿಂಕ್ರೊನೀಕರಣ,సమకాలీకరణ
ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ,సమకాలీకరించబడింది
ಸಿಂಕ್ರೊನ,సింక్రోనస్
ಸಿಂಕ್ರೊನಸ್ ಮೋಟರ್,సింక్రోనస్ మోటారు
ಹಭೀಜದ,సినర్జిక్
ಸಹಕ್ರಿಯೆಯ,సినర్జిస్టిక్
ಸಹಕಾರ,సినర్జీ
ವಾಕ್ಯರಚನೆ,వాక్యనిర్మాణం
ಅಂತರ್ರಚನೆ,సింటాక్స్
ಸಿಂಟ್ಯಾಕ್ಸ್ ದೋಷ,సింటాక్స్ లోపం
ಸಂಶ್ಲೇಷಣೆ,సింథసైజర్
ಸಂಶ್ಲೇಷಕ ಕಾರ್ಡ್‌ಗಳು,సింథసైజర్ కార్డులు
ವ್ಯವಸ್ಥೆ,వ్యవస్థ
ವ್ಯವಸ್ಥೆಯ ವಾಸ್ತುಶಿಲ್ಪ,సిస్టమ్ ఆర్కిటెక్చర్
ವ್ಯವಸ್ಥೆಯ ವಿನ್ಯಾಸ,సిస్టమ్ డిజైన్
ಸಿಸ್ಟಮ್ ಮೆನುಗಳು,సిస్టమ్ మెను
ತ ೦ ತ್ರ,ట్యాగ్
ಮತ್ತೆ ಮಾತನಾಡಿ,తిరిగి మాట్లాడు
ಟೇಪೆ,టేప్
ಧ್ವನಿ ಮುದ್ರಕ,టేప్ రికార్డర్
ಟೇಪ್ ಸ್ಲೈಸಿಂಗ್,టేప్ స్లైసింగ్
ತುಪ್ಪಟವಾದ,దెబ్బతింది
ಗುರಿ,లక్ష్యం
ಸುಲಿಗೆ,సుంకం
ಕಾರ್ಯ,టాస్క్ బార్
ತಾತ್ವಿಕ,సాంకేతిక
ತಾಂತ್ರಿಕ ಸವಾಲು,సాంకేతిక సవాలు
ತಾಂತ್ರಿಕ ಲಕ್ಷಣಗಳು,సాంకేతిక అంశాలు
ತಾಂತ್ರಿಕ ಮಾರ್ಗಸೂಚಿಗಳು,సాంకేతిక మార్గదర్శకాలు
ತಾಂತ್ರಿಕ ನಿಯತಾಂಕ,సాంకేతిక పరామితి
ತಾಂತ್ರಿಕ ಗುಣಮಟ್ಟ,సాంకేతిక నాణ్యత
ತಾಂತ್ರಿಕ ಸ್ನ್ಯಾಗ್,సాంకేతిక స్నాగ్
ತಂತ್ರ,టెక్నిక్
ತಾಂತ್ರಿಕ ನಿರ್ಬಂಧ,సాంకేతిక పరిమితి
ತಂತ್ರಜ್ಞಾನ,సాంకేతికం
ತಂತ್ರಜ್ಞಾನ ಮೌಲ್ಯಮಾಪನ,టెక్నాలజీ అసెస్‌మెంట్
ದೂರಸಂಪರ್ಕ,టెలికాస్టింగ్
ದೂರದರ್ಶನ,టెలిసిన్
ಹತಗೋಪತೆ,టెలిగ్రఫీ
ದೂರವಾಣಿ,టెలిమాటిక్స్
ದೂರಸಣ್ಯ,టెలిమెటరింగ్
ದೂರವಾಣಿ,టెలిఫోన్
ಜೀಲಿನ ಪರೀಕ್ಷೆ,టెలిటెక్స్ట్
ದೂರದರ್ಶನ,టెలివిజన్
ತಾಪಮಾನ,ఉష్ణోగ్రత
ಉಷ್ಣತೆ ನಿಯಂತ್ರಣ,ఉష్ణోగ్రత నియంత్రణ
ತಾತ್ಕಾಲಿಕ,తాత్కాలిక
ತಾತ್ಕಾಲಿಕ ನಿರ್ವಹಣೆ,తాత్కాలిక నిర్వహణ
ತಾತ್ಕಾಲಿಕ ಪುನರುಕ್ತಿ,తాత్కాలిక పునరావృతం
ಕರ್ಷಕ ಶಕ್ತಿ,తన్యత బలం
ಗ್ರಹಣಾಂಗಗಳ,టెన్టకిల్
ಟೆರಾಬೈಟ್ (ಟಿಬಿ),టెరాలి
ಅಂತಿಮ,టెర్మినల్
ಟರ್ಮಿನಲ್ ಅಡಾಪ್ಟರುಗಳು,టెర్మినల్ ఎడాప్టర్లు
ಟರ್ಮಿನಲ್ ಉಪಕರಣಗಳು,టెర్మినల్ పరికరాలు
ಕೊನೆಗೊಳಿಸಲಾಗುವುದು,ముగించడం
ಪ್ರತಿರೋಧವನ್ನು ಕೊನೆಗೊಳಿಸಲಾಗುತ್ತಿದೆ,ప్రతిఘటనను ముగించడం
ಮುಕ್ತಾಯ,ముగింపు
ಅಂತ್ಯ,టెర్మినేటర్
ಭೂಪ್ರದೇಶದ ಪ್ರೊಫೈಲ್‌ಗಳು,టెర్రైన్ ప్రొఫైల్స్
ತೃತೀಯ ಅಂಕುಡೊಂಕಾದ,తృతీయ వైండింగ్
ಪರೀಕ್ಷೆ,పరీక్ష
ಪರೀಕ್ಷಾ ದತ್ತ,పరీక్ష డేటా
ಪರೀಕ್ಷಾ ಚಿತ್ರ,పరీక్ష చిత్రం
ಪರೀಕ್ಷಾ ಸಂಕೇತ,పరీక్ష సిగ్నల్
ಪರೀಕ್ಷಕ,టెస్టర్
ಪರೀಕ್ಷೆ,పరీక్ష
ಪರೀಕ್ಷೆಗಳು ಮತ್ತು ಅಳತೆ,పరీక్షలు మరియు కొలత
ಉಷ್ಣ ಶಬ್ದ,ఉష్ణ శబ్దం
ಉಷ್ಣ ಓವರ್ಲೋಡ್ ರಿಲೇ,థర్మల్ ఓవర్లోడ్ రిలే
ಥರ್ಮನಿಕ್ ರಿಕ್ಟಿಫೈಯರ್,థర్మియోనిక్ రెక్టిఫైయర్
ಥರ್ಮುಪಲ್,థర్మోకపుల్
ಉಷ್ಣಮಾಪಕ,థర్మామీటర్
ಥರ್ಮಸ್ಟಾಟ್,థర్మోస్టాట్
ಬೆರಳು ಹಾಕುವ,థింబుల్
ಥೋರಿಯೇಟೆಡ್ ತಂತುಗಳು,థోరియేటెడ్ ఫిలమెంట్
ಎಳೆ,థ్రెడ్
ಮೂರು ಹಂತದ ಪೂರೈಕೆ,మూడు దశల సరఫరా
ಮೂರು ಹಂತದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,మూడు దశల ట్రాన్స్ఫార్మర్
ಮಿಂಚು,ప్రవేశం
ಗಂಟಲು ಮೈಕ್ರೋಫೋನ್,గొంతు మైక్రోఫోన్
ಎಸೆತ,థ్రస్ట్
ಥೈರಟ್ರಾನ್,థైరాట్రాన్
ಥೈರಿಸ್ಟರ್,థైరిస్టర్
ಓರೆಯಾಗಿಸು,వంపు
ತಂಬಳಿ,టింబ్రే
ಕಾಲ,సమయం
ಸಮಯಪ್ರಸಿದ್ಧ,టైమ్ బేస్
ಸಮಯ ಕೋಡ್,సమయ కోడ్
ಸಮಯ ಸ್ಥಿರ,సమయం స్థిరాంకం
ಸಮಯ ವಿಳಂಬ,సమయం ఆలస్యం
ಸಮಯಪಂಥೀಯ,టైమ్ డొమైన్
ಸಮಯ ಮಾದರಿ,సమయం నమూనా
ಸಮಯ ವಿಸ್ತರಿಸುವುದು,సమయం సాగదీయడం
ಸಮಯಕ,టైమర్
ಶೀರ್ಷಿಕೆ ಪಟ್ಟಿ,టైటిల్ బార్
ಫ್ರೋ ಮೋಷನ್,To మరియు fro కదలిక
ಟಾಗಲ್ ಸ್ವಿಚ್,టోగుల్ స్విచ్
ಟೋಕನ್ ರಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,టోకెన్ రింగ్ నెట్‌వర్క్
ತಾಳ್ಮೆ,ఓరిమి
ಸ್ವರ ನಿಯಂತ್ರಣ,టోన్ కంట్రోల్
ಟೂಲ್ ಬಾರ್,టూల్ బార్
ಸಾಧನಗಳು,సాధనాలు
ಹಲ್ಲಿನ ಗೇರಿಂಗ್,దంతాల గేరింగ్
ಸಸ್ಯಾಹಾರಶಾಸ್ತ್ರ,టోపోలాజీ
ಟಿರಾಯ್ಡಲ್ ಅಂಕುಡೊಂಕಾದ,టొరాయిడల్ వైండింగ్
ಚಿರತೆ,టార్క్
ಒಟ್ಟು ಗುಣಮಟ್ಟ ನಿರ್ವಹಣೆ (ಟಿಕ್ಯೂಎಂ),మొత్తం నాణ్యత నిర్వహణ (TQM)
ಒಟ್ಟು,టోటలైజర్
ಗೋಪುರ,టవర్
ಪಟಲಿಗ,ట్రేసర్
ಪತ್ತೆಹಚ್ಚುವುದು,ట్రేసింగ్
ಟ್ರ್ಯಾಕ್,ట్రాక్
ಟ್ರ್ಯಾಕ್ ಚೆಂಡು,ట్రాక్ బాల్
ಪತ್ತೆಹಚ್ಚುವಿಕೆ,ట్రాకింగ్
ಸಂಚಾರ ನಿರ್ವಹಣೆ,ట్రాఫిక్ నిర్వహణ
ವಹಿವಾಟು ಫೈಲ್ ವ್ಯವಸ್ಥೆ,లావాదేవీల ఫైల్ సిస్టమ్
ಟ್ರೋಡೆ,ట్రాన్స్‌కోడ్
ಸಂಜ್ಞಾಪರಿತ್ರಿ,ట్రాన్స్‌డ్యూసెర్
ಟ್ರಾನ್‌ಸೈವರ್,ట్రాన్సీవర్
ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು,బదిలీ లక్షణాలు
ವರ್ಗಾವಣೆ ಕಾರ್ಯ,బదిలీ ఫంక్షన్
ಪರಿವರ್ತಕ,ట్రాన్స్ఫార్మర్
ಟ್ರಾನ್ಸ್‌ಫ್ಲೇರ್ ಎಕ್ಸೈಟರ್,ట్రాన్స్ఫార్మర్ ఎక్సైటర్
ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್ ಟ್ರಾಲಿ,ట్రాన్స్ఫార్మర్ ట్రాలీ
ಅಸ್ಥಿರ,తాత్కాలిక
ಅಸ್ಥಿರ ಕೋಡಿಂಗ್,తాత్కాలిక కోడింగ్
ಅಸ್ಥಿರ ದೋಷ,అస్థిరమైన లోపం
ಅಸ್ಥಿರ ಬದಲಾಯಿಸುವಿಕೆ,తాత్కాలిక మార్పిడి
ಟ್ರಾನ್ಸಿಸ್ಟರ್,ట్రాన్సిస్టర్
ಭಾಷಾಂತರ,అనువాదం
ಭಾಷಾಂತರಕಾರ,అనువాదకుడు
ರೋಗ ಪ್ರಸಾರ,ప్రసార
ಪ್ರಸರಣ ಸಂಪರ್ಕಸಾಧನ,ప్రసార ఇంటర్ఫేస్
ಪ್ರಸರಣ ಮಾರ್ಗ,ప్రసారణ తంత్రి
ಪ್ರಸರಣ ನಷ್ಟ,ప్రసార నష్టం
ಪ್ರಸರಣ ಸ್ಟುಡಿಯೋ,ట్రాన్స్మిషన్ స్టూడియో
ಹರಡುವವನು,ట్రాన్స్మిటర్
ಟ್ರಾನ್ಸ್ಮಿಟರ್ ನಿಯಂತ್ರಕ,ట్రాన్స్మిటర్ కంట్రోలర్
ಪ್ರಸರಣ ನಿರ್ವಹಣೆ,ట్రాన్స్మిటర్ నిర్వహణ
ಟ್ರಾನ್ಸ್ಮಿಟರ್ powt ಟ್ ಪವರ್,ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్
ಆಂಟೆನಾವನ್ನು ಪ್ರಸಾರ ಮಾಡುವುದು,యాంటెన్నాను ప్రసారం చేస్తుంది
ಆಂಟೆನಾ ಲಾಭವನ್ನು ಪ್ರಸಾರ ಮಾಡುವುದು,యాంటెన్నా లాభం ప్రసారం చేస్తుంది
ಹರಡುವ ಆವರ್ತನ,ప్రసార పౌన frequency పున్యం
ಹರಡುವ ನಿಲ್ದಾಣ,ట్రాన్స్మిటింగ్ స్టేషన్
ತಿಕ್ಕಲು,ట్రాన్స్పాండర్
ದಡ ಡಯೋಡೆ,ట్రాపాట్ డయోడ్
ಪ್ರಯಾಣದ ಅಲೆ,ట్రావెలింగ్ వేవ్
ಹಂದರದ ಡಿಕೋಡಿಂಗ್,ట్రెల్లిస్ డీకోడింగ్
ಕಂದಕ ಮತ್ತು ಮಾರ್ಗ,కందకం మరియు కండ్యూట్
ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್,ట్రిగ్గర్ సర్క్యూట్
ಆವರಣಿಸು,ట్రిమ్
ಟ್ರಿಮ್ಮಿಂಗ್,ట్రిమ్మింగ్
ಟ್ರಿಗೋಡ್,త్రిపాద
ಉಷ್ಣವಲಯ,ట్రోపోస్పియర్
ಮೊಟಕುಗೊಳಿಸುವಿಕೆ,కత్తిరించడం
ಸತ್ಯ ಟೇಬಲ್,ట్రూత్ టేబుల్
ಮೊಲದ,ట్యూన్ చేయబడింది
ಕೋನಗಾರ,ట్యూనర్
ಹಗಲಿಕೆ,ట్యూనింగ్
ಸುರಂಗದ ಡಯೋಡ್,సొరంగం డయోడ్
ಸುರಂಗನ,టన్నెలింగ్
ನಿರ್ವಹಣೆಯನ್ನು ತಿರುಗಿಸಿ,నిర్వహణ చుట్టూ తిరగండి
ಟೇಬಲ್ ತಿರುಗಿ,టర్న్ టేబుల్
ಸೆಳೆತ,ట్వీటర్
ತಿರುಚಿದ,వక్రీకృత
ತಿರುಚಿದ ಜೋಡಿ ಕೇಬಲ್,వక్రీకృత జత కేబుల్
ಅಸಮತೋಲಿತ ಆಡಿಯೊ ಮಾರ್ಗ,అసమతుల్య ఆడియో లైన్
ವೋಲ್ಟೇಜ್ ಅಡಿಯಲ್ಲಿ,వోల్టేజ్ కింద
ಏಕೀಕರಣ,యునికాస్టింగ్
ಸಾರ್ವತ್ರಿಕ ಗೇಟ್,యూనివర్సల్ గేట్
ಯುನಿವರ್ಸಲ್ ನೆಟ್ವರ್ಕ್,యూనివర్సల్ నెట్‌వర్క్
ಗಮನಿಸದ ಫಿಲ್ಟರ್,విడదీయని వడపోత
ಕರ್ವರ್ಟರ್,అప్ కన్వర్టర్
ಉರುಳಿಸು,అప్లింక్
ಉರುಳಿಸು,అప్‌లోడ్
ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,ఉపయోగపడే క్షేత్ర బలం
ಮೌಲ್ಯವರ್ಧಿತ ಸೇವೆಗಳು,విలువ జోడించిన సేవలు
ವೈವಿಧ್ಯ,వరయాక్టర్ డయోడ్
ವೇರಿಯಬಲ್,వేరియబుల్
ವೇರಿಯಬಲ್ ಏರಿಯಾ ಸೌಂಡ್ ಟ್ರ್ಯಾಕ್,వేరియబుల్ ఏరియా సౌండ్ ట్రాక్
ವೇರಿಯಬಲ್ ಡೇಟಾ ದರ ಸಂಕೋಚನ,వేరియబుల్ డేటా రేట్ కుదింపు
ವೇರಿಯಬಲ್ ಸಾಂದ್ರತೆಯ ಧ್ವನಿ ಟ್ರ್ಯಾಕ್,వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్
ವೇರಿಯಬಲ್ output ಟ್‌ಪುಟ್ ಡೇಟಾ ದರ,వేరియబుల్ అవుట్పుట్ డేటా రేటు
ಸಕಲ,వెక్టర్
ವೆಕ್ಟರ್ ಪ್ರತಿರೋಧ ಮೀಟರ್,వెక్టర్ ఇంపెడెన్స్ మీటర్
ವೆಕ್ಟರ್ ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ,వెక్టర్ నెట్‌వర్క్ ఎనలైజర్
ಬೆಳಕಿನ ವೇಗ,కాంతి వేగం
ಬಾಕ್ಸ್,వెంటెడ్ బాక్స్
ಬಹುಮುಖತನ,బహుముఖ ప్రజ్ఞ
ಆವೃತ್ತಿ,సంస్కరణ: Telugu
ಲಂಬ ಸಮತಲ,నిలువు విమానం
ಲಂಬವಾಗಿ ಧ್ರುವೀಕರಿಸಿದ,నిలువుగా ధ్రువణ
ವೆಸ್ಟಿಜಿಯಲ್ ಸೈಡ್ ಬ್ಯಾಂಡ್ (ವಿಎಸ್ಬಿ),వెలిజ్రాలక బృందం
ಸ್ಪಂದನ,వైబ్రేషన్
ಕಂಪಿಸುವ,వైబ్రేటర్
ವೀಡಿಯೊ,వీడియో
ವೀಡಿಯೊ ವರ್ಧಕ,వీడియో యాంప్లిఫైయర్
ವಿಡಿಯೋ ಸರಪಳಿ,వీడియో గొలుసు
ವೀಡಿಯೊ ಗುಣಲಕ್ಷಣಗಳು,వీడియో లక్షణాలు
ವಿಡಿಯೋ ಕೋಡ್,వీడియో కోడ్
ವೀಡಿಯೊ ಸಂಕೋಚನ,వీడియో కుదింపు
ವಿಡಿಯೋ ಕಾನ್ಫರೆನ್ಸಿಂಗ್,వీడియో కాన్ఫరెన్సింగ్
ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ಸ್ ಅಡಾಪ್ಟರ್,వీడియో గ్రాఫిక్స్ అడాప్టర్
ವೀಡಿಯೊ ಸ್ಟ್ರೀಮಿಂಗ್,వీడియో స్ట్రీమింగ్
ವೀಡಿಯೊ ಸ್ವಿಚರ್,వీడియో స్విచ్చర్
ವಿಗ್ರಹಶಾಸ್ತ್ರ,వీడియోగ్రఫీ
ನೋಟ,చూడండి
ದೂರ ವೀಕ್ಷಿಸುವುದು,దూరం చూస్తున్నారు
ವಾಸ್ತವವಾದ,వర్చువల్
ವರ್ಚುವಲ್ ವಿಳಾಸ,వర్చువల్ చిరునామా
ವರ್ಜುವಲ್ ಎತ್ತರ,వర్చువల్ ఎత్తు
ವರ್ಚುವಲ್ ಮೆಮೊರಿ,వర్చువల్ మెమరీ
ವರ್ಚುವಲ್ ಖಾಸಗಿ ನೆಟ್‌ವರ್ಕ್,వర్చువల్ ప్రైవేట్ నెట్‌వర్క్
ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ,వర్చువల్ రియాలిటీ
ವೈರಸ್,వైరస్
ಸ್ನಿಗ್ಧತೆ,స్నిగ్ధత
ಗೋಚರತೆ,దృశ్యమానత
ದೃಷ್ಟಿ,దృష్టి
ದೃಷ್ಟಿ ಪ್ರದರ್ಶನ,దృశ్య ప్రదర్శన
ದೃಶ್ಯ ತಪಾಸಣೆ,దృశ్య తనిఖీ
ದೃಶ್ಯ ರೇಡಿಯೋ,విజువల్ రేడియో
ಧ್ವನಿ ಆವರ್ತನ,వాయిస్ ఫ్రీక్వెన్సీ
ಧ್ವನಿ ಮೇಲ್,వాయిస్ మెయిల్
ವಾಯ್ಸ್ ಓವರ್ ಐಪಿ,వాయిస్ ఓవర్ ఐపి
ವಾಯ್ಸ್ ಓವರ್ ರೆಕಾರ್ಡಿಂಗ್ (VOR),వాయిస్ ఓవర్ రికార్డింగ్ (VOR)
