Bengali,Assamese
সংক্রমণ প্রতিক্রিয়া,সংক্ৰমণ বিক্ৰিয়া
ট্রান্সমিশন ভেক্টর,ট্ৰেন্সমিছন ভেক্টৰ
সংক্রমণ বেগ,সংক্ৰমণৰ বেগ
প্রোপেন বুদ্বুদ চেম্বার,প্ৰপেন বাবল চেম্বাৰ
প্রপেলান্ট ঘর্ষণ,প্ৰপেলেন্ট ঘৰ্ষণ
প্রপেলান্ট বিস্ফোরক,প্ৰপেলেন্ট বিস্ফোৰক
প্রোপেলান্ট ভর,প্ৰপেলেণ্ট ভৰ
প্রপেলান্ট প্রবাহ,প্ৰপেলেণ্টৰ প্ৰবাহ
প্রপেলান্ট অনুপাত,প্ৰপেলেণ্ট অনুপাত
চালক,প্ৰপেলেন্ট
চালক cavitation,প্ৰপেলেণ্ট কেভিটেচন
প্রপেলার বোর্ড,প্ৰপেলেন্ট
প্রপেলান্ট দক্ষতা,প্ৰপেলেণ্টৰ কাৰ্যক্ষমতা
প্রপেলান্ট শক,প্ৰপেলেণ্ট শ্বক
সঠিক চার্জ ঘনত্ব,সঠিক আধান ঘনত্ব
সঠিক প্রতিসরণ,সঠিক বিবৰ্তন
সঠিক শক্তি,সঠিক শক্তি
সঠিক এনট্রপি,সঠিক এণ্ট্ৰপি
সঠিক ফিউজ ফাংশন,সঠিক ফিউজ কাৰ্য্য
সঠিক বাল্ক ঘনত্ব,সঠিক বাল্ক ঘনত্ব
সঠিক ভর ঘনত্ব,সঠিক ভৰ ঘনত্ব
"সঠিক মান, আইজেন মান","সঠিক মান, eigen মান"
সঠিক ভেক্টর,সঠিক ভেক্টৰ
সঠিক ভলিউম,সঠিক আয়তন
ব্যাপার বৈশিষ্ট্য,পদাৰ্থৰ ধৰ্ম
"বৈশিষ্ট্য, বৈশিষ্ট্য","বৈশিষ্ট্য, বৈশিষ্ট্য"
সুরক্ষা সম্পত্তি,সুৰক্ষা সম্পত্তি
"অনুপাত, অনুপাত, অংশ","অনুপাত, অনুপাত, অংশ"
"সমানুপাতিক, সমানুপাতিক","সমানুপাতিক, সমানুপাতিক"
সমানুপাতিক ব্যান্ড,আনুপাতিক বেণ্ড
আনুপাতিক ক্যালকুলেটর,আনুপাতিক কেলকুলেটৰ
আনুপাতিক স্থিতিস্থাপক সীমা,আনুপাতিক ইলাষ্টিক সীমা
অনুপাত চুল্লি,অনুপাত ৰিয়েক্টৰ
চালনা,প্ৰপালচন
প্রপালশন চুল্লি,প্ৰপালচন ৰিয়েক্টৰ
প্রপালশন বর্ণালী,প্ৰপালচন বৰ্ণালী
চালনা শরীর,প্ৰপালচন বডি
চালনা অভিপ্রায়,প্ৰপালচনৰ উদ্দেশ্য
প্রবর্তক শক্তি,প্ৰপালচিভ বল
পরীক্ষার চিহ্ন,পৰীক্ষাৰ চিহ্ন
প্রত্যাশা,প্ৰস্পেক্টিং
প্রসপেক্টিং গ্র্যাভিমিটার,প্ৰস্পেক্টিং গ্ৰেভিমিটাৰ
প্রসপেক্টর,প্ৰস্পেক্টৰ
নিরাপত্তা জরিপ,সুৰক্ষা জৰীপ
প্রতিরক্ষামূলক পোশাক,সুৰক্ষামূলক কাপোৰ
রক্ষা আলেপ,ৰাক্ষ আলেপ
প্রতিরক্ষামূলক ডিভাইস,সুৰক্ষামূলক যন্ত্ৰ
প্রতিরক্ষামূলক আর্থিং,সুৰক্ষামূলক মাটিত স্থাপন কৰা
প্রতিরক্ষামূলক ইক্যুইটি,সুৰক্ষামূলক সমতা
প্রহরী বাধা,গাৰ্ড বেৰিয়াৰ
গার্ড ফাঁক,গাৰ্ড গেপ
গার্ড টিউব,গাৰ্ড টিউব
প্রহরী,ৱাচডগ
প্রোটন দাতা,প্ৰ&#39;টন দাতা
প্রোটোঅ্যাক্টিনাইড,প্ৰ&#39;ট&#39;এক্টিনাইড
প্রোটোঅ্যাক্টিনিয়াম,প্ৰ&#39;ট&#39;এক্টিনিয়াম
"প্রোটন দাতা, আদিম","প্ৰ&#39;টন দাতা, আদিম"
প্রোটন,প্ৰ&#39;টন
প্রোটন রিসিভার,প্ৰ&#39;টন গ্ৰাহক
প্রোটন ক্যাপচার,প্ৰ&#39;টন ধৰা পৰা
প্রোটন বিচ্ছেদ,প্ৰ&#39;টন বিচ্ছিন্নতা
প্রোটন লিনিয়ার এক্সিলারেটর,প্ৰ&#39;টন ৰৈখিক ত্বৰণকাৰী
প্রোটন ম্যাগনেটোমিটার,প্ৰ&#39;টন চুম্বকমাপক
প্রোটন মাইক্রোস্কোপ,প্ৰ&#39;টন মাইক্ৰস্কোপ
প্রোটন মুহূর্ত,প্ৰ&#39;টন মুহূৰ্ত
প্রোটন নিউট্রন বিনিময়,প্ৰ&#39;টন নিউট্ৰন বিনিময়
প্রোটন পরিসীমা,প্ৰ&#39;টন পৰিসৰ
প্রোটন বাউন্স ডিটেক্টর,প্ৰ&#39;টন বাউন্স ডিটেক্টৰ
প্রোটন অনুরণন,প্ৰ&#39;টন অনুনাদ
প্রোটন অনুরণন প্রযুক্তি,প্ৰ&#39;টন অনুনাদ প্ৰযুক্তি
আরো প্রোটোনি,অধিক প্ৰ&#39;ট&#39;নি
প্রোটন রিবাউন্ড অনুপাত ক্যালকুলেটর,প্ৰ&#39;টন ৰিবাউণ্ড অনুপাত কেলকুলেটৰ
প্রোটন বিক্ষিপ্তকরণ,প্ৰ&#39;টন বিকিৰণ
প্রোটন স্টোরেজ রিং,প্ৰ&#39;টন সংৰক্ষণ আঙঠি
প্রোটন সিনক্রোট্রন,প্ৰ&#39;টন চিনক্ৰ&#39;ট্ৰন
প্রোটন দেহলি,প্ৰটন দেহলী
প্রোটন-প্রোটন বিক্রিয়া,প্ৰ’টন-প্ৰ’টন বিক্ৰিয়া
প্রোটন-প্রোটন ফলিকল,প্ৰ’টন-প্ৰ’টন ফোলিকল
প্রোটোনিয়াম,প্ৰ&#39;টনিয়াম
প্রোটোটাইপ ডিভাইস,প্ৰট&#39;টাইপ ডিভাইচ
প্রোটোটাইপ মডেল,প্ৰট&#39;টাইপ মডেল
সংক্ষিপ্ত রূপ,সংক্ষিপ্ত ৰূপ
প্রতিরক্ষামূলক রিলে,সুৰক্ষামূলক ৰিলে
সংলগ্ন স্বতঃসিদ্ধ,কাষৰীয়া স্বতন্ত্ৰ
প্রক্সিমিটি ডিটেক্টর,প্ৰক্সিমিটি ডিটেক্টৰ
নৈকট্য বীমা,প্ৰক্সিমিটি বীমা
"প্রক্সিমিটি ইফেক্ট, প্রক্সিমিটি ইফেক্ট","প্ৰক্সিমিটি ইফেক্ট, প্ৰক্সিমিটি ইফেক্ট"
প্রক্সিমিটি গেজ,প্ৰক্সিমিটি গেজ
প্রক্সিমিটি থিওরেম,প্ৰক্সিমিটি উপপাদ্য
ত্বরণ বেগ,ত্বৰণৰ বেগ
সঠিক পর্যবেক্ষণ,সঠিক পৰ্যবেক্ষণ
প্রাথমিক নকশা,প্ৰাৰম্ভিক ডিজাইন
উপস্থাপনা,প্ৰস্তুতি
"সিউডো স্কেলার, সিউডো স্কেলার","ছ্যুডো স্কেলাৰ, ছ্যুডো স্কেলাৰ"
ছদ্ম-অঞ্চল,ছদ্ম-অঞ্চল
মহাকর্ষীয় ক্ষেত্র,মহাকৰ্ষণ ক্ষেত্ৰ
ছদ্ম অণু,ছদ্ম অণু
সিউডো ভেক্টর ছদ্ম ভেক্টর,ছ্যুডো ভেক্টৰ ছ্যুডো ভেক্টৰ
সিউডো ভেক্টর কাপলিং,ছ্যুডো ভেক্টৰ কাপলিং
ছদ্ম adiabet,pseudo adiabet
সুডোকোড,ছ্যুডো ক&#39;ড
সিউডোক্রিস্টাল,ছ্যুড&#39;ক্ৰিষ্টাল
সিউডোক্রিস্টাল,ছ্যুড&#39;ক্ৰিষ্টাল
"ছদ্মবেশ, ভার্চুয়াল ফর্ম","disguise, ভাৰ্চুৱেল ৰূপ"
ছদ্ম ষড়ভুজ কোষ,ছ্যুডো ষড়ভুজ কোষ
ছদ্ম প্রোগ্রাম,ছ্যুডো প্ৰগ্ৰেম
সিউডো-স্কেলার কাপলিং,ছ্যুডো-স্কেলাৰ কাপলিং
সিউডো-স্কেলার ক্ষেত্র,ছ্যুডো-স্কেলাৰ ক্ষেত্ৰ
