English,Tamil
Vibronic transition,தொற்றக்கூடிய தொற்று
Vicalloy,கல்லூரி
Vicinal funciton,கான்ஜுன்டிவல் செயல்பாடு
Vicinal proton,கார்பஸ்குலர் புரோட்டான்
Video amplifier,வீடியோ பெருக்கி
Video delay line,வீடியோ தாமத வரி
Video detection,வீடியோ கண்டறிதல்
Video engineer (=vision control supervisor),வீடியோ பொறியாளர்
Video frequency amplifier,வீடியோ அதிர்வெண் பெருக்கி
Video gain control,வீடியோ ஆதாய கட்டுப்பாடு
Video mapping,வீடியோ மேப்பிங்
Video mixer,வீடியோ கலவை
Video signal,வீடியோ சமிக்ஞை
Video system,வீடியோ அமைப்பு
Video transmitter (=picture transmitter),வீடியோ டிரான்ஸ்மிட்டர்
Videotron,வீடியோட்ரான்
Vidicon,விடிகான்
View finder,வ்யூஃபைண்டர்
Villari effect,வில்லரி விளைவு
Violet,"ஜம்ப், ஊதா, ஊதா"
Violet blue,ஊதா நீலம்
Violin,வயலின்
Violin bow method,வயலின் தனுசு
Virgin neutron,தீண்டப்படாத நியூட்ரான்
Virgin tape,அப்படியே டேப்
Virtual,"கற்பனை, மெய்நிகர்"
Virtual ampere,மெய்நிகர் ஆம்பியர்
Virtual cathode,மெய்நிகர் கேத்தோடு
Virtual current,மெய்நிகர் ஸ்ட்ரீம்
Virtual displacement,இடப்பெயர்ச்சி கருதப்படுகிறது
Virtual focus,மெய்நிகர் கவனம்
Virtual height,மெய்நிகர் உயரம்
Virtual image,மெய்நிகர் படம்
Virtual level,கற்பனை தளம்
Virtual oscillator,கற்பனையான ஆஸிலேட்டர்
Virtual P.P.I reflectoscope (=reflection plotter),பிரதிபலிப்பு திட்டமிடுபவர்
Virtual phonon,கற்பனை ஃபோனான்
Virtual quanta,கற்பனை குவாண்டம்
Virtual resonator,கற்பனை ரெசனேட்டர்
Virtual source,கற்பனையான ஆதாரம்
Virtual state,கற்பனையான நிலை
Virtual temperature,மெய்நிகர் வெப்பம்
Virtual velocity,வேகம் என்று கருதப்படுகிறது
Virtual work,கற்பனை வேலை
Viscoelassticity,பிசுபிசுப்பு
Viscoelastic,பிசுபிசுப்பான மீள்
Viscoelastic stress,விஸ்கோலாஸ்டிக் அழுத்தம்
Viscometer (=viscosimeter),விஸ்கோமீட்டர்
Viscosimeter (=viscometer),விஸ்கோமீட்டர்
Viscosimetric,விஸ்கோமெட்ரிக்
Viscosimetry,விஸ்கோமீட்டர்
Viscosity,பாகுத்தன்மை
Viscosity breaking,பாகுத்தன்மை மறுப்பு
Viscosity coefficient,பாகுத்தன்மை குணகம்
Viscosity index,பாகுத்தன்மை குறியீடு
Viscosity temperature curve,பாகுத்தன்மை-வெப்பநிலை வளைவு
Viscosity temperature law,பாகுத்தன்மை-வெப்பநிலை சட்டம்
Viscosity theory,பாகுத்தன்மை கொள்கை
Viscous,பிசுபிசுப்பு
Viscous compressible fluid,பிசுபிசுப்பான அழுத்த திரவம்
Viscous damping,பிசுபிசுப்பு பின்னடைவு
Viscous drag,பிசுபிசுப்பு இழுவை
Viscous electrical drag,பிசுபிசுப்பு மின்சார இழுவை
Viscous flow,பிசுபிசுப்பு ஓட்டம்
Viscous fluid,பிசுபிசுப்பு திரவம்
Viscous force,பிசுபிசுப்பு சக்தி
Viscous incompressible fluid,அடக்க முடியாத பிசுபிசுப்பு திரவம்
Viscous layer,பாகுத்தன்மை நிலை
Viscous magnetization,பிசுபிசுப்பு காந்தமாக்கல்
Viscous motion,பிசுபிசுப்பு வேகம்
Viscous stress,பிசுபிசுப்பு அழுத்தம்
Viscous stress tensor,பிசுபிசுப்பு அழுத்த நிறமாலை
Visibility,தெரிவுநிலை
Visibility factor,தெரிவுநிலை காரணி
Visibility funciton,பார்வை செயல்பாடு
Visible,பார்வை
Visible error,காட்சி துல்லியமின்மை
Visible horizon,காட்சி அடிவானம்
Visible light,காணக்கூடிய ஒளி
Visible noise,காட்சி இரைச்சல்
Visible point,கண்ணோட்டம்
Visible region,காட்சி புலம்
Visible spectrophotometer,காணக்கூடிய ஸ்பெக்ட்ரம் போட்டோமீட்டர்
Visible spectrum,புலப்படும் நிறமாலை
Vision,பார்வை
Vision bandwidth,தர்ஷன் அலைவரிசை
Vision frequency (=visual frequency),"காட்சி அதிர்வெண், காட்சி அதிர்வெண்"
Vision on sound,காட்சி ஒலி
Vision signal (=television signal),"தொலைக்காட்சி சமிக்ஞை, தொலைக்காட்சி சமிக்ஞை"
Vista shot (=long shot),பரந்த ஷாட்
Visual,"(v.) காட்சி, காட்சி"
