Punjabi,Bengali
ਸਰੋਤ ਸੂਚੀਕਰਨ  (= ਪ੍ਰੋਗਰਾਮ)  ਸੂਚੀਕਰਨ),উত্স তালিকা  (= প্রোগ্রাম  তালিকা)
ਸਰੋਤ ਮਸ਼ੀਨ,উত্স মেশিন
ਸਰੋਤ ਮੈਕਰੋ  ਪਰਿਭਾਸ਼ਾ,উত্স ম্যাক্রো  সংজ্ঞা
ਸਰੋਤ ਮੋਡੀ .ਲ,উত্স মডিউল
ਸਰੋਤ ਮੋਡੀ .ਲ  ਲਾਇਬ੍ਰੇਰੀ,উত্স মডিউল  গ্রন্থাগার
ਸਰੋਤ ਓਪਰੇਂਡ  ਰਜਿਸਟਰ,উত্স অপারেন্ড  নিবন্ধন
ਸਰੋਤ ਪੈਕ,উত্স প্যাক
ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ,উত্স প্রোগ্রাম
ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ  ਕੰਪਾਇਲ ਕਰਨਾ,উত্স প্রোগ্রাম  সংকলন
ਸਰੋਤ ਰਿਕਾਰਡਿੰਗ,উত্স রেকর্ডিং
ਸਰੋਤ ਸੈੱਟ,উত্স সেট
ਸਰੋਤ ਬਿਆਨ,উত্স বিবৃতি
ਸਰੋਤ ਬਿਆਨ  ਲਾਇਬ੍ਰੇਰੀ,উত্স বিবৃতি  গ্রন্থাগার
ਸਰੋਤ ਟੇਬਲ,উত্স টেবিল
ਸਰੋਤ ਸਹੂਲਤ,উত্স ইউটিলিটি
ਸਪੇਸ,স্থান
ਸਪੇਸ ਅੱਖਰ,স্থান চরিত্র
ਪੁਲਾੜ ਕੋਡ,স্পেস কোড
ਸਪੇਸ ਪੇਚੀਦਗੀ,স্থান জটিলতা
ਸਪੇਸ ਡੋਮੇਨ,স্পেস ডোমেন
ਸਪੇਸ ਲੈਵਲ,স্থান স্তর
ਸਪੇਸ ਮਾਤਰਾ,স্পেস কোয়ান্টাইজেশন
ਸਪੇਸ ਦਮਨ,স্থান দমন
ਸਪੇਸ ਟਾਈਮ  ਰਿਸ਼ਤਾ,স্থান সময়  সম্পর্ক
ਸਪੇਸ-ਟੂ ਮਾਰਕ  ਤਬਦੀਲੀ,স্পেস-টু মার্ক  রূপান্তর
ਸਪੇਸ ਬਿਆਸ,ফাঁকা পক্ষপাত
ਸਪੇਸ-ਅੰਤ  ਭਟਕਣਾ,ব্যবধান-শেষ  বিকৃতি
ਸਪੈਨ ਲਾਈਨ,স্প্যান লাইন
ਸਪੈਨਡ ਐਰੇ,বিস্তৃত অ্যারে
ਸਬਮੋਗ੍ਰਾਫ ਫੈਲਾਉਣਾ,সাবগ্রাফ বিস্তৃত
ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ,বিস্তৃত গাছ
ਸਪਾਰਸ ਐਰੇ,বিরল অ্যারে
ਸਪਾਰਸ ਮੈਟ੍ਰਿਕਸ,স্পার্স ম্যাট্রিক্স
ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼  ਕੰਪਿ computer ਟਰ,বিশেষ কারণ  কম্পিউটার
ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼  ਭਾਸ਼ਾ,বিশেষ কারণ  ভাষা
ਵਿਸ਼ੇਸ਼ ਰਜਿਸਟਰ,বিশেষ নিবন্ধ
ਵਿਸ਼ੇਸ਼ ਸੇਵਾ,বিশেষ পরিষেবা
ਖਾਸ ਪਤਾ,নির্দিষ্ট ঠিকানা
ਨਿਰਧਾਰਨ  ਬਿਆਨ,স্পেসিফিকেশন  বিবৃতি
ਨਿਰਧਾਰਨ  ਸਬ-ਪ੍ਰਾਗਮ,স্পেসিফিকেশন  সাবপ্রগ্রাম
ਖਾਸ ਕੋਡ,নির্দিষ্ট কোড
ਖਾਸ ਕੋਡਿੰਗ,নির্দিষ্ট কোডিং
ਖਾਸ ਪ੍ਰੋਗਰਾਮ,নির্দিষ্ট প্রোগ্রাম
ਖਾਸ ਰੁਟੀਨ,নির্দিষ্ট রুটিন
ਸਪੈਕਟ੍ਰਲ ਜਵਾਬ,বর্ণালী প্রতিক্রিয়া
ਭਾਸ਼ਣ ਕਾਲਿੰਗ,বক্তৃতা কলিং
ਸਪੀਚ ਇੰਪੁੱਟ,স্পিচ ইনপুট
ਭਾਸ਼ਣ ਪਲੱਸ  ਸੰਕੇਤ,স্পিচ প্লাস  সংকেত
ਸਪੀਚ ਸਕ੍ਰੈਂਬਲਰ,স্পিচ স্ক্র্যামবলার
ਸਪੀਚ ਸਿੰਥੇਸਿੱਤਰ,স্পিচ সিনথেসাইজার
ਸਪੀਡ ਕਾਲਿੰਗ,গতি কলিং
ਗੋਲਾਕਾਰ ਕਿਸਮ  ਸਿਰ,গোলাকার প্রকার  মাথা
ਸਪਿਨ ਲੌਕ,স্পিন লক
ਸਪਿਰਲ ਚਾਰ ਕੇਬਲ,সর্পিল চারটি কেবল
ਸਪਲਾਈਨ,স্প্লাইন
ਸਪਲਿਟ ਕੈਟਾਲਾਗ,বিভক্ত ক্যাটালগ
ਸਪਲਿਟ ਸਕਰੀਨ,বিভক্ত পর্দা
ਵੰਡਣਾ,বিভাজন
ਸਪੂਲ,স্পুল
ਸਪੂਲਰ,স্পুলার
ਸਪੂਲਿੰਗ,স্পুলিং
ਸਪੂਲ ਪ੍ਰਬੰਧਨ,স্পুল ম্যানেজমেন্ট
ਸਪ੍ਰੈਕਟਰਮ ਫੈਲਾਓ,বর্ণালী ছড়িয়ে দিন
ਫੈਲਿਆ-ਸਪੈਕਟ੍ਰਮ  ਸੋਧ,স্প্রেড-স্পেকট্রাম  মড্যুলেশন
ਸਪ੍ਰੋਕੇਟ ਫੀਡ,স্প্রকেট ফিড
ਸਪ੍ਰੋਕੇਟ ਹੋਲ,স্প্রোকেট হোল
ਸਪ੍ਰੋਕੇਟ ਟਰੈਕ,স্প্রকেট ট্র্যাক
ਉਤੇ ਸੰਕੇਤ,স্পার্ট সিগন্যালিং
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,স্কোয়ার ম্যাট্রিক্স
ਸਕੁਐਰ,Squale
ਸਕਿ? ਸ,চেঁচামেচি
ਸਥਿਰ ਸਥਿਤੀ,স্থিতিশীল অবস্থা
ਸਟੈਕ,স্ট্যাক
ਸਟੈਕ ਐਲਗੋਰਿਦਮ,স্ট্যাক অ্যালগরিদম
ਸਟੈਕ ਆਰਕੀਟੈਕਚਰ,স্ট্যাক আর্কিটেকচার
ਸਟੈਕ ਆਟੋਮੈਟਾ,স্ট্যাক অটোমেটা
ਸਟੈਕਡ ਗ੍ਰਾਫ,স্ট্যাকড গ্রাফ
ਸਟੈਕਡ ਨੌਕਰੀ,স্ট্যাকড জব
ਸਟੈਕਡ ਨੌਕਰੀ  ਕਾਰਵਾਈ,স্ট্যাকড জব  প্রক্রিয়াজাতকরণ
ਸਟੈਕ ਫਰੇਮ,স্ট্যাক ফ্রেম
ਸਟੈਕ ਸੂਚਕ,স্ট্যাক সূচক
ਸਟੈਕਿੰਗ,স্ট্যাকিং
ਸਟੈਕ ਹੇਰਾਫੇਰੀ (= ਸਟੈਕ ਪ੍ਰੋਸੈਸਿੰਗ),স্ট্যাক ম্যানিপুলেশন (= স্ট্যাক প্রসেসিং)
ਸਟੈਕ ਪੁਆਇੰਟਰ,স্ট্যাক পয়েন্টার
ਸਟੈਕ ਪੁਆਇੰਟਰ  ਸੰਬੋਧਨਸ਼ੀਲ ਮੋਡ,স্ট্যাক পয়েন্টার  ঠিকানা মোড
ਸਟੈਕ ਪ੍ਰੋਸੈਸਿੰਗ,স্ট্যাক প্রসেসিং
ਸਟੇਜਿੰਗ,মঞ্চায়ন
ਪੌੜੀ  ਵੇਵਫਾਰਮ,সিঁড়ি  তরঙ্গরূপ
ਇਕੱਲੇ ਖੜੇ ਹੋਵੋ,একা দাঁড়িয়ে
ਇਕੱਲੇ ਖੜੇ ਹੋਵੋ  ਮਾਡਮ,একা দাঁড়িয়ে  মডেম
ਸਟੈਂਡਰਡ ਡੇਟਾ  ਐਕਸਚੇਂਜ,স্ট্যান্ডার্ড ডেটা  বিনিময়
ਸਟੈਂਡਰਡ ਡੇਟਾ  ਫਾਰਮੈਟ,স্ট্যান্ডার্ড ডেটা  ফর্ম্যাট
ਸਟੈਂਡਰਡ ਫਾਈਲ,স্ট্যান্ডার্ড ফাইল
ਸਟੈਂਡਰਡ ਫਾਰਮ,মান ফর্ম
ਸਟੈਂਡਰਡ ਗ੍ਰਾਫ,স্ট্যান্ডার্ড গ্রাফ
ਸਟੈਂਡਰਡ ਜਾਣਕਾਰੀ,স্ট্যান্ডার্ড তথ্য
ਸਟੈਂਡਰਡ ਇੰਟਰਫੇਸ,স্ট্যান্ডার্ড ইন্টারফেস
ਮਾਨਕੀਕਰਨ,মানীকরণ
ਸਟੈਂਡਰਡ ਲੇਬਲ,স্ট্যান্ডার্ড লেবেল
ਸਟੈਂਡਰਡ ਓਪਰੇਟਿੰਗ  ਵਿਧੀ,স্ট্যান্ডার্ড অপারেটিং  পদ্ধতি
ਸਟੈਂਡਰਡ ਉਤਪਾਦ  ਰਕਮ ਦੇ,স্ট্যান্ডার্ড পণ্য  অঙ্কের
ਸਟੈਂਡਰਡ ਉਤਪਾਦ  ਮਿਆਦ,স্ট্যান্ডার্ড পণ্য  শব্দ
ਸਟੈਂਡਰਡ ਪ੍ਰੋਗਰਾਮ,স্ট্যান্ডার্ড প্রোগ্রাম
ਸਟੈਂਡਰਡ  ਸਬਬਰੋਟਾਈਨ,স্ট্যান্ডার্ড  Subroutine
ਦਾ ਸਟੈਂਡਰਡ ਜੋੜ  ਉਤਪਾਦ,স্ট্যান্ডার্ড যোগ  পণ্য
ਮਿਆਰੀ ਰਕਮ ਦੀ ਮਿਆਦ,স্ট্যান্ডার্ড যোগ শব্দ
ਸਟੈਂਡਰਡ ਸਿਸਟਮ  ਕਾਰਵਾਈ,স্ট্যান্ডার্ড সিস্টেম  কর্ম
ਨਾਲ ਖਲੋਣਾ,অপেক্ষা করো
ਨਾਲ ਖਲੋਣਾ  ਐਪਲੀਕੇਸ਼ਨ,অপেক্ষা করো  আবেদন
ਸਟੈਂਡਬਾਏ ਬਲਾਕ,স্ট্যান্ডবাই ব্লক
ਸਟੈਂਡਬਾਏ ਕੰਪਿ? ਟਰ,স্ট্যান্ডবাই কম্পিউটার
ਸਟੈਂਡਬਾਏ ਉਪਕਰਣ,স্ট্যান্ডবাই সরঞ্জাম
ਸਟੈਂਡਬਾਏ ਰਜਿਸਟਰ,স্ট্যান্ডবাই রেজিস্টার
ਸਟੈਂਡਬਾਏ ਦਾ ਸਮਾਂ,Standby সময়
ਸਟਾਰ ਬੰਦ,তারা বন্ধ
ਤਾਰਾ ਉਚਾਈ,তারা উচ্চতা
ਸਟਾਰ ਨੈਟਵਰਕ,স্টার নেটওয়ার্ক
ਸਟਾਰ ਪ੍ਰੋਗਰਾਮ,স্টার প্রোগ্রাম
ਸਟਾਰ ਬਿੱਟ (= ਸ਼ੁਰੂਆਤ)  ਇਸ਼ਾਰਾ),তারা বিট (= শুরু  সংকেত)
ਡਾਇਲਿੰਗ ਸ਼ੁਰੂ ਕਰਨਾ  ਇਸ਼ਾਰਾ,ডায়ালিং শুরু  সংকেত
ਆਰਟੀਲ ਸਟਾਰਟ  (= ਸਟਾਰਟ ਸਿਗਨਲ),শুরু উপাদান  (= শুরু সংকেত)
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,শুরু
ਕੁੰਜੀ ਨੂੰ ਸ਼ੁਰੂ ਕਰੋ,শুরু কী
ਫਾਰਮੈਟ ਦੀ ਸ਼ੁਰੂਆਤ  ਨਿਯੰਤਰਣ,ফর্ম্যাট শুরু  নিয়ন্ত্রণ
ਸੰਦੇਸ਼ ਦੀ ਸ਼ੁਰੂਆਤ  ਕੋਡ,বার্তা শুরু  কোড
ਟੈਕਸਟ ਦੀ ਸ਼ੁਰੂਆਤ  ਅੱਖਰ,পাঠ্য শুরু  চরিত্র
ਸਟਾਰਟ ਸਿਗਨਲ,সংকেত শুরু করুন
ਸਟਾਪ ਸ਼ੁਰੂ ਕਰੋ,স্টপ শুরু
ਸਟਾਪ ਸਿਸਟਮ ਸ਼ੁਰੂ ਕਰੋ,স্টপ সিস্টেম শুরু করুন
ਰੁਕਣਾ ਬੰਦ ਕਰੋ,সময় বন্ধ করুন
ਸਟਾਪ ਸ਼ੁਰੂ ਕਰੋ  ਸੰਚਾਰ,স্টপ শুরু  সংক্রমণ
ਪ੍ਰਤੀਕ ਸ਼ੁਰੂ ਕਰੋ,প্রতীক শুরু
ਸ਼ੁਰੂ ਕਰਨ ਦਾ ਸਮਾਂ,সময় শুরু
ਭੁੱਖਮਰੀ,অনাহার
ਰਾਜ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ,রাষ্ট্রীয় কার্যভার
ਰਾਜ ਕੋਡ,রাষ্ট্রীয় কোড
ਬਿਆਨ,বিবৃতি
ਬਿਆਨ ਸਰੀਰ,স্টেটমেন্ট বডি
ਬਿਆਨ ਫੰਕਸ਼ਨ  ਪਰਿਭਾਸ਼ਾ,বিবৃতি ফাংশন  সংজ্ঞা
ਬਿਆਨ  ਪਛਾਣਕਰਤਾ,বিবৃতি  সনাক্তকারী
ਬਿਆਨ ਲੇਬਲ,বিবৃতি লেবেল
ਬਿਆਨ ਲੇਬਲ  ਨਿਰੰਤਰ,বিবৃতি লেবেল  ধ্রুবক
ਬਿਆਨ ਨੰਬਰ,বিবৃতি নম্বর
ਬਿਆਨ ਕ੍ਰਿਆ,বিবৃতি ক্রিয়া
ਸਟੇਟ ਟੇਬਲ,রাষ্ট্রীয় টেবিল
ਰਾਜ ਤਬਦੀਲੀ  ਫੰਕਸ਼ਨ,রাষ্ট্রীয় রূপান্তর  ফাংশন
ਸਥਿਰ ਅਲਾਟਮੈਂਟ,স্থির বরাদ্দ
ਸਥਿਰ ਬਫਰ  ਅਲਾਟਮੈਂਟ,স্ট্যাটিক বাফার  বরাদ্দ
ਸਥਿਰ ਬਫਰਿੰਗ,স্ট্যাটিক বাফারিং
ਸਥਿਰ ਡੇਟਾ  Structure ਾਂਚਾ,স্ট্যাটিক ডেটা  কাঠামো
ਸਥਿਰ ਡਿਸਪਲੇਅ  ਚਿੱਤਰ,স্থির প্রদর্শন  চিত্র
ਸਥਿਰ ਡੰਪ,স্ট্যাটিক ডাম্প
ਸਥਿਰ ਗਲਤੀ,স্থির ত্রুটি
ਸਟਾਪਸ,স্থির
ਸਥਿਰ ਚੁੰਬਕੀ  ਸੈੱਲ,স্ট্যাটিক চৌম্বকীয়  সেল
ਸਥਿਰ ਮੈਮੋਰੀ,স্থির স্মৃতি
ਸਥਿਰ ਰੈਮ,স্ট্যাটিক র‌্যাম
ਸਥਿਰ ਸਟੋਰੇਜ,স্ট্যাটিক স্টোরেজ
ਸਥਿਰ ਸਟੋਰੇਜ  ਅਲਾਟਮੈਂਟ,স্ট্যাটিক স্টোরেজ  বরাদ্দ
ਸਥਿਰ ਸਬਬਰਟੀਨ,স্ট্যাটিক সাবরুটাইন
ਸਥਿਰ ਟੈਸਟ ਮੋਡ,স্ট্যাটিক টেস্ট মোড
ਸਥਿਰ ਵੇਰੀਏਬਲ,স্থির পরিবর্তনশীল
ਸਟੇਸ਼ਨ  ਪ੍ਰਬੰਧ,স্টেশন  ব্যবস্থা
ਸਟੇਸ਼ਨਰੀ  ਜਾਣਕਾਰੀ  ਸਰੋਤ,স্টেশনারি  তথ্য  সূত্র
ਸਟੇਸ਼ਨਰੀ ਸੁਨੇਹਾ  ਸਰੋਤ,স্থির বার্তা  সূত্র
ਸਟੇਸ਼ਨ ਦੀ ਬੈਟਰੀ,স্টেশন ব্যাটারি
ਸਟੇਸ਼ਨ ਕੋਡ,স্টেশন কোড
ਸਟੇਸ਼ਨ ਕੰਟਰੋਲ  ਬਲਾਕ,স্টেশন নিয়ন্ত্রণ  ব্লক
ਸਟੇਸ਼ਨ ਐਰਰ  ਖੋਜ,স্টেশন ত্রুটি  সনাক্তকরণ
ਸਟੇਸ਼ਨ ਦੀ ਚੋਣ  ਕੋਡ,স্টেশন নির্বাচন  কোড
ਸਟੇਸ਼ਨ ਤੋਂ ਸਟੇਸ਼ਨ  ਸੇਵਾ,স্টেশন থেকে স্টেশন  পরিষেবা
ਅੰਕੜਾ  ਮਲਟੀਪਲੈਕਸਿੰਗ,পরিসংখ্যান  মাল্টিপ্লেক্সিং
ਅੰਕੜਾ  ਭਵਿੱਖਬਾਣੀ,পরিসংখ্যান  ভবিষ্যদ্বাণী
ਸਟੈਟਨ ਘੜੀ,স্ট্যাটন ক্লক
ਕਰਤਾਰ,স্টেটর
ਸਟੈਰੇ ਵੇਰੀਏਬਲ,স্ট্যাট্রে ভেরিয়েবল
ਸਥਿਤੀ,স্থিতি
ਸਥਿਤੀ ਚੈਨਲ,স্থিতি চ্যানেল
ਸਥਿਤੀ ਲਾਈਨ,স্থিতি লাইন
ਸਥਿਤੀ ਰਜਿਸਟਰ,স্থিতি নিবন্ধ
ਸਥਿਤੀ ਸਕੈਨ,স্থিতি স্ক্যান
ਸਥਿਤੀ ਦਾ ਸ਼ਬਦ,স্থিতি শব্দ
ਕਦਮ ਦਰ ਕਦਮ  ਓਪਰੇਸ਼ਨ,ধাপে ধাপে  অপারেশন
ਸਟੈਪ ਸਵਿਚ ਦੁਆਰਾ ਕਦਮ,ধাপে ধাপে সুইচ
ਕਦਮ ਦਰ ਕਦਮ  ਸਿਸਟਮ,ধাপে ধাপে  পদ্ধতি
ਕਦਮ ਤਬਦੀਲੀ,পদক্ষেপ পরিবর্তন
ਸਟਾਰਟ ਸਟਾਪ  ਸਿਸਟਮ,স্টেপ স্টার্ট স্টপ  পদ্ধতি
ਸਟੈਪਰ ਮੋਟਰ,স্টেপার মোটর
ਸਟੈਪਰ ਸਵਿੱਚ  (= ਕਦਮ ਨਾਲ ਕਦਮ  ਸਵਿਚ ਕਰੋ),স্টিপার সুইচ  (= ধাপে ধাপে  স্যুইচ)
ਕਦਮ,ধাপে আকার
ਸਖਤ ਸਮੀਕਰਨ,কঠোর সমীকরণ
ਅਜੇ ਵੀ ਵੀਡੀਓ,এখনও ভিডিও
ਸਟੌਮੇਨਾਸਟਿਕ  ਆਟੋਮੈਟਾ,স্টোকাস্টিক  অটোমেটা
ਸਟੋਕੈਸਟਿਕ ਮੈਟ੍ਰਿਕਸ,স্টোকাস্টিক ম্যাট্রিক্স
ਸਟੋਕਿੰਗ ਟ੍ਰੇਨ,স্টোকাস্টিক প্রক্রিয়া
ਬਿੱਟ ਰੋਕੋ,বিট থামুন
ਅੱਖਰ ਨੂੰ ਰੋਕੋ,চরিত্র বন্ধ করুন
ਕੋਡ ਰੋਕੋ,কোড বন্ধ করুন
ਤੱਤ ਨੂੰ ਰੋਕੋ,উপাদান বন্ধ করুন
ਹਦਾਇਤ ਰੋਕੋ,নির্দেশ বন্ধ করুন
ਕੁੰਜੀ ਨੂੰ ਰੋਕੋ,কী বন্ধ করুন
ਰੋਕੋ,লুপ বন্ধ করুন
ਜਾਫੀ,স্টপার
ਸੰਕੇਤ ਕਰੋ,সংকেত বন্ধ করুন
ਸਮਾਂ ਬੰਦ ਕਰੋ,সময় বন্ধ
ਸਟੋਰੇਜ,স্টোরেজ
ਸਟੋਰੇਜ਼ ਅਲਾਟਮੈਂਟ,স্টোরেজ বরাদ্দ
ਸਟੋਰੇਜ ਖੇਤਰ,সংরক্ষণের এলাকা
ਸਟੋਰੇਜ ਬਲਾਕ,স্টোরেজ ব্লক
ਸਟੋਰੇਜ਼ ਸੈੱਲ,স্টোরেজ সেল
ਸਟੋਰੇਜ਼ ਚੱਕਰ,স্টোরেজ চক্র
ਸਟੋਰੇਜ ਘਣਤਾ,স্টোরেজ ঘনত্ব
ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ,স্টোরেজ ডিভাইস
ਸਟੋਰੇਜ਼ ਡਰੱਮ,স্টোরেজ ড্রাম
ਸਟੋਰੇਜ਼ ਡੰਪ,স্টোরেজ ডাম্প
ਸਟੋਰੇਜ਼ ਤੱਤ,স্টোরেজ উপাদান
ਸਟੋਰੇਜ਼ ਐਕਸਚੇਂਜ,স্টোরেজ এক্সচেঞ্জ
ਸਟੋਰੇਜ਼ ਭਰੋ,স্টোরেজ ফিল
ਸਟੋਰੇਜ਼ ਫਲਿੱਪ ਫਲਾਪ,স্টোরেজ ফ্লিপ ফ্লপ
ਸਟੋਰੇਜ  ਟੁੱਟਣਾ,স্টোরেজ  খণ্ডন
ਸਟੋਰੇਜ਼ ਹਾਇਰਾਰਚੀ,স্টোরেজ হায়ারার্কি
ਸਟੋਰੇਜ਼ ਸੂਚਕ,স্টোরেজ সূচক
ਸਟੋਰੇਜ਼ ਇੰਟੈਗਰੇਟਰ,স্টোরেজ ইন্টিগ্রেটার
ਸਟੋਰੇਜ  ਦਖ਼ਲਅੰਦਾਜ਼ੀ,স্টোরেজ  হস্তক্ষেপ
ਸਟੋਰੇਜ਼ ਕੁੰਜੀ,স্টোরেজ কী
ਸਟੋਰੇਜ ਲਾਈਟ,স্টোরেজ লাইট
ਸਟੋਰੇਜ਼ ਟਿਕਾਣਾ,সংগ্রহস্থলের অবস্থান
ਸਟੋਰੇਜ਼ ਟਿਕਾਣਾ  ਚੋਣ,সংগ্রহস্থলের অবস্থান  নির্বাচন
ਸਟੋਰੇਜ਼ ਮੈਟ੍ਰਿਕਸ,স্টোরেজ ম্যাট্রিক্স
ਸਟੋਰੇਜ  Sscilloscope,স্টোরেজ  অসিলোস্কোপ
ਸਟੋਰੇਜ਼ ਓਵਰਲੇਅ,স্টোরেজ ওভারলে
ਸਟੋਰੇਜ ਸਮਾਨਤਾ  ਚੈਕ,স্টোরেজ প্যারিটি  পরীক্ষা করুন
ਸਟੋਰੇਜ ਪੂਲ,স্টোরেজ পুল
ਸਟੋਰੇਜ ਸੁਰੱਖਿਆ,স্টোরেজ সুরক্ষা
ਸਟੋਰੇਜ ਸੁਰੱਖਿਆ  ਵਿਧੀ,স্টোরেজ সুরক্ষা  পদ্ধতি
ਸਟੋਰੇਜ਼ ਖੇਤਰ,স্টোরেজ অঞ্চল
ਸਟੋਰੇਜ਼ ਰਜਿਸਟਰ,স্টোরেজ রেজিস্টার
ਸਟੋਰੇਜ਼ ਰਿਜ਼ੋਲਵਰ,স্টোরেজ রেজোলভার
ਸਟੋਰੇਜ਼ ਸਟੈਕ,স্টোরেজ স্ট্যাক
ਸਟੋਰੇਜ structure ਾਂਚਾ,স্টোরেজ কাঠামো
