Punjabi,Telugu
ਟੈਲੀਅਮਾਨਿੰਗ,టెలివర్కింగ్
ਟੈਲੀਐਕਸ,టెలిక్స్
ਟੇਲਰ,టెల్లర్
ਗੁੱਸਾ,కోపం
ਸੁਭਾਅ,స్వభావం
ਸੁਭਾਅ,స్వభావం
ਤਾਪਮਾਨ,ఉష్ణోగ్రత
ਟੈਂਪੋ,టెంపో
ਅਸਥਾਈ,తాత్కాలిక
ਅਸਥਾਈ ਪੇਸ਼ਗੀ,తాత్కాలిక ముందస్తు
ਅਸਥਾਈ ਮੁਲਾਕਾਤ,తాత్కాలిక నియామకం
ਅਸਥਾਈ ਅਪਾਹਜਤਾ,తాత్కాలిక వైకల్యం
ਅਸਥਾਈ ਪੋਸਟ,తాత్కాలిక పోస్ట్
ਅਸਥਾਈ ਪਾਬੰਦੀ,తాత్కాలిక పరిమితి
ਅਸਥਾਈ ਖਾਲੀ,తాత్కాలిక ఖాళీ
ਪਰਤਾਵੇ,టెంప్టేషన్
ਕਾਰਜਕਾਲ,టేనబుల్
ਤਣਾਅ,చిత్తశుద్ధి
ਕਿਰਾਏਦਾਰੀ,అద్దె
ਕਿਰਾਏਦਾਰ,అద్దెదారు
ਰੁਝਾਨ,ధోరణి
ਟੈਂਡਰ,టెండర్
ਟੈਂਡਰ ਬਾਕਸ,టెండర్ బాక్స్
ਟੈਂਡਰਕਰਤਾ,టెండరర్
ਟੈਂਡਰ ਨੋਟਿਸ,టెండర్ నోటీసు
ਟੈਂਟੇਟਿਵ,అస్థిరమైనదనే
ਕਾਰਜਕਾਲ,పదవీకాలం
ਜ਼ਮੀਨ ਦਾ ਕਾਰਜਕਾਲ,భూమి పదవీకాలం
ਦਫਤਰ ਦਾ ਕਾਰਜਕਾਲ,పదవీకాలం
ਪੋਸਟ ਦਾ ਕਾਰਜਕਾਲ,పోస్ట్ పదవీకాలం
ਕੰਮ ਦਾ ਕਾਰਜਕਾਲ,పని పదవీకాలం
ਕਾਰਜਕਾਲ ਪੋਸਟ,పదవీకాల పోస్ట్
ਮਿਆਦ,పదం
ਖਤਮਯੋਗ,ముగింపు
ਟਰਮੀਨਲ (ਰਿਪੋਰਟ ਆਦਿ),టెర్మినల్ (నివేదిక మొదలైనవి)
ਟਰਮੀਨਲ ਟੈਕਸ,టెర్మినల్ పన్ను
ਸਮਾਪਤੀ,ముగింపు
ਸਮਾਪਤੀ ਧਾਰਾ,ముగింపు నిబంధన
ਸਮਾਪਤੀ ਨੋਟਿਸ,ముగింపు నోటీసు
ਸੇਵਾ ਦੀ ਸਮਾਪਤੀ,సేవ యొక్క ముగింపు
ਸ਼ਬਦਾਵਲੀ,పరిభాష
ਟਰਮ ਲੋਨ,టర్మ్ లోన్
ਦਫਤਰ ਦੀ ਮਿਆਦ,పదవీకాలం
ਨਿਯਮ,నిబంధనలు
ਨਿਬੰਧਨ ਅਤੇ ਸ਼ਰਤਾਂ,నిబంధనలు మరియు షరతులు
ਸਪੁਰਦਗੀ ਦੀਆਂ ਸ਼ਰਤਾਂ,పంపించటానికి షరతులు
ਹਵਾਲੇ ਦੀਆਂ ਸ਼ਰਤਾਂ,సూచన నిబంధనలు
ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ,సేవా నిబంధనలు
ਪ੍ਰਦੇਸ਼,భూభాగం
ਅੱਤਵਾਦ,భీభత్సం
ਅੱਤਵਾਦ,ఉగ్రవాదం
ਅੱਤਵਾਦੀ,ఉగ్రవాది
ਤੀਜੀ ਲਾਭ,తృతీయ ప్రయోజనం
ਟੈਸਟ,పరీక్ష
ਨੇਮ,నిబంధన
ਟੈਸਟ ਚਾਰਜ,పరీక్ష ఛార్జ్
ਟੈਸਟ ਚੈੱਕ,పరీక్ష తనిఖీ
ਟੈਸਟਰ,టెస్టర్
ਗਵਾਹੀ,సాక్ష్యం
ਪ੍ਰਸੰਸਾ ਪੱਤਰ,యోగ్యతా పత్రము
ਗਵਾਹੀ,సాక్ష్యం
ਟੈਸਟਿੰਗ ਰਿਪੋਰਟ,పరీక్ష నివేదిక
ਟੈਕਸਟ,వచనం
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,ధన్యవాదాలు
ਥੀਮ,థీమ్
ਥੈਰੇਪੀ,చికిత్స
ਤੀਸਰਾ ਪੱਖ,మూడవ పార్టీ
ਚੰਗੀ,పూర్తిగా
ਵਿਚਾਰਵਾਨ,శ్రద్ద
ਧਮਕੀ,బెదిరింపు
ਤੌਹਫਾ,పొదుపు
ਦੁਆਰਾ,ద్వారా
ਬਾਹਰ ਸੁਟੋ,విసిరి వేయి
ਥੰਬ ਇਮ,బొటనవేలు ముద్ర
ਥੰਪਿੰਗ ਬਹੁਗਿਣਤੀ,మెజారిటీ
ਟਿਕਟ,టికెట్
ਟਾਈ,టై
ਬੰਨ੍ਹਿਆ ਲੋਨ,టైడ్ లోన్
ਟੀਅਰ,టైర్
ਝੁਕਾਅ,వంపు
ਸਮਾਂ,సమయం
ਸਮਾਂ ਚਾਹੀਦਾ ਹੈ,సమయం అనుమతించబడింది
ਸਮਾਂ ਬਰਦਾਸ਼ਤ,సమయం నిరోధించబడింది
ਸਮਾਂ ਬੱਧ,నిర్ణీత కాలం
ਟਾਈਮ ਕਾਰਡ,టైమ్ కార్డ్
ਟਾਈਮ ਡਿਪਾਜ਼ਿਟ (= ਫਿਕਸਡ ਡਿਪਾਜ਼ਿਟ),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
ਸਮਾਂ ਰੱਖਣਾ,సమయం ఉంచడం
ਸਮਾਂ ਸੀਮਾ,నిర్ణీత కాలం
ਸਮਾਂ ਬੰਦ,సమయం ఆఫ్
ਸਮਾਂ ਬਰਕਰਾਰ,సమయం అధిగమిస్తుంది
ਟਾਈਮ ਪ੍ਰੋਗਰਾਮ,సమయం ముగిసిన ప్రోగ్రామ్
ਸਮਾਂ ਦਰ,సమయ రేటు
ਟਾਈਮ ਰਿਕਾਰਡਿੰਗ ਮਸ਼ੀਨ,టైమ్ రికార్డింగ్ మెషిన్
ਟਾਈਮ ਸਕੇਲ,సమయ స్కేల్
ਸਮਾਂ ਤਹਿ,సమయ ప్రణాళిక
ਟਾਈਮ ਸਟੈਂਪ,టైమ్ స్టాంప్
ਅਧਿਐਨ ਉਪਕਰਣ,సమయ అధ్యయన పరికరాలు
ਟਾਈਮ ਟੇਬਲ,సమయ పట్టిక
ਸਮਾਂ,టైమింగ్
ਸੁਝਾਅ,చిట్కాలు
ਸਿਰਲੇਖ,శీర్షిక
ਸਿਰਲੇਖ ਧਾਰਕ,టైటిల్ హోల్డర్
ਟਾਇਲਟ,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
ਟੋਕਨ,టోకెన్
ਟੋਕਨ ਮੈਂਬਰ,టోకెన్ సభ్యుడు
ਟੋਕਨ ਤਨਖਾਹ,టోకెన్ పే
ਟੋਕਨ ਹੜਤਾਲ,టోకెన్ సమ్మె
ਟੋਨ,టోన్
ਟੋਨ ਡਾਉਨ,గొంతు తగ్గించు
ਟੋਨ ਅਪ,టోన్ అప్
ਟੂਲ,సాధనం
ਟੂਲ ਘੱਟ ਹੜਤਾਲ,టూల్ డౌన్ సమ్మె
ਸਿਖਰ,టాప్
ਵਿਸ਼ਾ,అంశం
ਚੋਟੀ ਦੇ ਪੱਧਰ ਦਾ ਫੈਸਲਾ,ఉన్నత స్థాయి నిర్ణయం
ਸਿਖਰ ਪ੍ਰਬੰਧਨ,ఉన్నతస్థాయి పాలకవర్గం
ਟੌਪਿਮਸਟ,పైభాగం
ਚੋਟੀ ਦਾ ਅਧਿਕਾਰੀ,అగ్ర అధికారి
ਟੌਪੋਗ੍ਰਾਫੀ,స్థలాకృతి
ਮੁੱਖ ਤਰਜੀਹ,అత్యంత ప్రధానమైన
ਸਿਖਰ ਦਰਜਾਬੰਦੀ,టాప్ ర్యాంకింగ్
ਸਿਖਰ ਗੁਪਤ,అతి రహస్యం
ਤਸੀਹੇ,హింస
ਕੁੱਲ,మొత్తం
ਕੁੱਲ ਸੇਵਾ,మొత్తం సేవ
ਸਖ਼ਤ,కఠినమైనది
ਟੂਰ,పర్యటన
ਟੂਰ ਪ੍ਰੋਗਰਾਮ,టూర్ ప్రోగ్రాం
ਟੂਰ ਰਿਪੋਰਟ,టూర్ రిపోర్ట్
ਟੋਟ,టౌట్
ਸ਼ਹਿਰ,పట్టణం
ਟਾ ship ਨਸ਼ਿਪ,టౌన్షిప్
ਟਰੇਸ,జాడ కనుగొను
ਟ੍ਰੈਕਟ,ట్రాక్ట్
ਟ੍ਰੈਕਸ਼ਨ,ట్రాక్షన్
ਵਪਾਰ ਸਮਝੌਤਾ,వాణిజ్య ఒప్పందం
ਟਰੇਡ ਯੂਨੀਅਨ,వాణిజ్య సంఘం
ਪਰੰਪਰਾ,సాంప్రదాయం
ਟ੍ਰੇਨ,రైలు
ਟ੍ਰੇਨੀ,ట్రైనీ
ਟ੍ਰੇਨਸ਼ਿਪਸ਼ਿਪ,ట్రైనీషిప్
ਟ੍ਰੇਨਰ,శిక్షకుడు
ਸਿਖਲਾਈ,శిక్షణ
ਸਿਖਲਾਈ ਕੇਂਦਰ,శిక్షణా కేంద్రం
ਸਿਖਲਾਈ ਕਾਲਜ,శిక్షణ కళాశాల
ਸਿਖਲਾਈ ਡਿਵੀਜ਼ਨ,శిక్షణా విభాగం
ਸਿਖਲਾਈ ਸੰਸਥਾ,శిక్షణా సంస్థ
ਸਿਖਲਾਈ ਦੀ ਮਿਆਦ,శిక్షణా సమయం
ਸਿਖਲਾਈ ਪ੍ਰੋਗਰਾਮ,శిక్షణా కార్యక్రమం
ਸਿਖਲਾਈ ਇਕਾਈ,శిక్షణా యూనిట్
ਗੁਣ,లక్షణం
ਗੱਦਾਰ,దేశద్రోహి
ਸ਼ਾਂਤੀ,ప్రశాంతత
ਲੈਣ-ਦੇਣ,లావాదేవీ
ਕਾਰੋਬਾਰ ਦਾ ਲੈਣ-ਦੇਣ,వ్యాపారం యొక్క లావాదేవీ
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,ట్రాన్స్క్రిప్షన్
ਟ੍ਰਾਂਸਫਰ,బదిలీ
ਟ੍ਰਾਂਸਫਰਯੋਗ ਚੀਜ਼ਾਂ,బదిలీ చేయగల వస్తువులు
ਪ੍ਰਵੇਸ਼ ਦਾ ਪ੍ਰਬੰਧਨ,బదిలీ ఎంట్రీ
ਤਬਾਦਲਾ ਫੀਸ,బదిలీ రుసుము
ਮੰਗਲਵਾਰ ਦਾ ਤਬਾਦਲਾ ਕਰੋ,బదిలీ మెమోరాండం
ਡੈਪੂਟੇਸ਼ਨ 'ਤੇ ਟ੍ਰਾਂਸਫਰ,డిప్యుటేషన్‌పై బదిలీ
ਟ੍ਰਾਂਸਫਰ ਆਰਡਰ,బదిలీ ఆర్డర్
ਤਬਦੀਲੀ,పరివర్తన
ਆਵਾਜਾਈ,రవాణా
ਟ੍ਰਾਂਜ਼ਿਟ ਡਿ duty ਟੀ,రవాణా విధి
ਤਬਦੀਲੀ,పరివర్తన
ਟ੍ਰਾਂਜ਼ਿਟ ਪਾਸ,ట్రాన్సిట్ పాస్
ਪਾਰਗਮਨ ਵੀਜ਼ਾ,ట్రాన్సిట్ వీసా
ਟ੍ਰਾਂਜ਼ਿਟ ਵਰਕਸ਼ਾਪ,రవాణా వర్క్‌షాప్
ਅਨੁਵਾਦ,అనువాదం
ਲਿਪੀ ਅੰਤਰਨ,లిప్యంతరీకరణ
ਸੰਚਾਰ,ప్రసార
ਪ੍ਰਸਾਰਿਤ,ప్రసారం
ਆਵਾਜਾਈ,రవాణా
ਆਵਾਜਾਈ ਭੱਤਾ,రవాణా భత్యం
ਆਵਾਜਾਈ,రవాణా
ਟ੍ਰਾਂਸਪੋਸੇਸ਼ਨਸ਼ਨ,బదిలీ
ਜਾਲ,ఉచ్చు
ਯਾਤਰਾ,ప్రయాణం
ਯਾਤਰਾ ਦੇ ਖਰਚੇ,ప్రయాణ ఖర్చులు
ਯਾਤਰੀ ਦੀ ਜਾਂਚ,యాత్రికుల చెక్
ਯਾਤਰਾ ਭੱਤਾ,ప్రయాణ భత్యం
ਯਾਤਰਾ ਕਰਨ ਵਾਲਾ ਬਿੱਲ,ప్రయాణ భత్యం బిల్లు
ਯਾਤਰਾ ਦੀ ਰਿਆਇਤ,ప్రయాణ రాయితీ
ਧੋਖੇਬਾਜ਼,ద్రోహం
ਦੇਸ਼ਧ੍ਰੋਹ,రాజద్రోహం
ਖਜ਼ਾਨਾ,ట్రెజరీ
ਖਜ਼ਾਨਾ ਬੈਂਚ,ట్రెజరీ బెంచ్
ਖਜ਼ਾਨਾ ਜਮ੍ਹਾਂ ਰਸੀਦ (ਟੀ.ਡੀ.ਆਰ.),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
ਖਜ਼ਾਨਾ ਰਸੀਦ,ట్రెజరీ రశీదు
ਖਜ਼ਾਨਾ ਵਾ ou ਚਰ,ట్రెజరీ వోచర్
ਇਲਾਜ,చికిత్స
ਸੰਧੀ,ఒప్పందం
ਹਵਾਲਗੀ ਦੀ ਸੰਧੀ,అప్పగించే ఒప్పందం
ਟ੍ਰੈਕ,ట్రెక్
ਰੁਝਾਨ,ధోరణి
ਗਲਤ,అతిక్రమణ
ਮੁਕੱਦਮਾ,ట్రయల్
ਟਰਾਇਲ ਸੰਤੁਲਨ,ట్రయల్ బ్యాలెన్స్
ਅਜ਼ਮਾਇਸ਼ ਅਵਧੀ,ట్రయల్ వ్యవధి
ਕਬੀਲੇ ਦਾ ਏਰੀਆ ਵਿਕਾਸ,గిరిజన ప్రాంత అభివృద్ధి
ਕਬਾਇਲੀ ਭਲਾਈ,గిరిజన సంక్షేమం
ਗੋਤ,తెగ
ਟ੍ਰਿਬਿ al ਨਲ,ట్రిబ్యునల్
ਟ੍ਰਿਬਿ .ਟ,నివాళి
ਟ੍ਰਿਮ,ట్రిమ్
ਯਾਤਰਾ,ట్రిప్
ਤ੍ਰਿਪਤ,త్రైపాక్షిక
ਟ੍ਰਿਪਲ,ట్రిపుల్
ਟ੍ਰਿਪਟਿਕੇਟ,త్రిపాది
ਸੱਚੀ ਨਕਲ,నిజమైన కాపీ
ਟਰੰਕ ਕਾਲ,ట్రంక్ కాల్
ਭਰੋਸਾ,నమ్మకం
ਟਰੱਸਟੀ,ధర్మకర్త
ਭਰੋਸੇਯੋਗ,నమ్మదగినది
ਅਪ੍ਰਵਾਨਗ ਕਰ ਦੇਣਾ,తిరస్కరించు
ਟਰਨਕੀ ​​ਦੇ ਅਧਾਰ,టర్న్‌కీ ప్రాతిపదిక
ਕੱਢਣਾ,టర్న్-అవుట్
ਟਰਨਓਵਰ,టర్నోవర్
ਫਿ .ਰਤਾਂ,టర్పుట్యూడ్
ਟੂਟਲੇਜ,ట్యూటలేజ్
ਜੁੜਵਾਂ ਸ਼ਹਿਰ,ట్విన్ సిటీ
ਟਵਿਨ ਸ਼ੇਅਰਿੰਗ ਆਧਾਰ,ట్విన్ షేరింగ్ ప్రాతిపదిక
ਕਿਸਮ,రకం
ਟਾਈਂਸਕ੍ਰਿਪਟ,టైప్‌స్క్రిప్ట్
ਟਾਈਪਰਾਇਟਰ,టైప్‌రైటర్
ਟਾਈਪਰਾਇਟਿੰਗ,టైప్‌రైటింగ్
ਆਮ,సాధారణ
ਟਾਈਪਿੰਗ,టైపింగ్
ਟਾਈਪਿੰਗ ਮਸ਼ੀਨ,టైపింగ్ మెషిన్
ਟਾਈਪਿੰਗ ਪੂਲ,టైపింగ్ పూల్
ਟਾਈਪੋਗ੍ਰਾਫਿਕਲ ਗਲਤੀ,టైపోగ్రాఫికల్ లోపం
ਉਲਟੀ ਮਨੋਰਥ,నిగూఢ ఉద్దేశ్యంగా
ਆਖਰੀ,అంతిమంగా
ਆਖਰੀ ਖਪਤ,అల్టిమేట్ సరుకు
ਆਖਰੀ ਲਾਗਤ,అంతిమ ఖర్చు
ਆਖਰੀ ਟੀਚਾ,అంతిమ లక్ష్యం
ਆਖਰਕਾਰ,అంతిమంగా
ਆਖਰੀ ਉਦੇਸ਼,అంతిమ లక్ష్యం
ਅਲਟੀਮੇਟਮ,అల్టిమేటం
ਅਲਟੀਮੋ,అల్టిమో
ਅਲਟਰਾਕੀਰ,అతినీలలోహిత
ਅੰਪਾਇਰ,అంపైర్
ਅਸਵੀਕਾਰਨਯੋਗ,ఆమోదయోగ్యం కాదు
ਬੇਲੋੜੀ ਸਮਾਨ,సహకరించని సామాను
ਬਿਨਾਂ ਰੁਕਾਵਟ,అన్‌ఎయిడెడ్
ਅਸਪਸ਼ਟ,నిస్సందేహంగా
ਸਰਬਸੰਮਤੀ,ఏకాభిప్రాయం
ਸਰਬਸੰਮਤੀ ਨਾਲ,ఏకగ్రీవ
ਸਰਬਸੰਮਤੀ ਨਾਲ ਫੈਸਲਾ,ఏకగ్రీవ నిర్ణయం
ਬੇਲੋੜਾ,నిస్సారంగా
ਅਣਚਾਹੇ,అటాచ్ చేయబడలేదు
ਅਣਅਧਿਕਾਰਤ,అనధికార
ਅਟੱਲ,అనివార్యమైనది
ਅਟੱਲ ਹਾਲਾਤ,అనివార్య పరిస్థితులు
ਅਟੱਲ ਦੇਰੀ,అనివార్య ఆలస్యం
ਅਨਮਬਿਤ,అనాలోచిత
ਬੇਹਿਸਾਬ,అన్‌కాష్ చేయలేదు
ਅਨਿਸ਼ਚਿਤ,అనిశ్చితంగా
ਲਾਵਾਰਿਸ,క్లెయిమ్ చేయబడలేదు
ਲਾਵਾਰਿਸ ਸਮਾਨ,క్లెయిమ్ చేయని సామాను
ਗੈਰ ਕਲਾਸੀਫਾਈਡ,వర్గీకరించనిది
ਬੇਕਾਬੂ,అంగీకరించలేదు
ਅਸਧਾਰਨ,అసాధారణం
ਬੇਲੋੜੀ,రాజీలేనిది
ਬਿਨਾਂ ਸ਼ਰਤ,బేషరతు
ਬੇਕਾਬੂ,ధృవీకరించబడలేదు
ਬੇਕਾਬੂ ਰਿਪੋਰਟ,ధృవీకరించని నివేదిక
ਗੈਰ-ਸੰਵਿਧਾਨਕ,రాజ్యాంగ విరుద్ధం
ਬੇਕਾਬੂ,నిరంతరాయంగా
ਬੇਕਾਬੂ,అనియంత్రిత
ਬੇਕਾਰ,ధృవీకరించబడలేదు
ਅਣਜਾਣ ਮੰਗ,వెలికితీసిన డిమాండ్
ਅਣਚਾਹੇ,డేటెడ్
ਅਣਵਿਆਹੇ ਪੱਤਰ,పంపిణీ చేయని లేఖ
ਦੇ ਅਧੀਨ,కింద
ਘੱਟ ਉਮਰ ਦੇ,తక్కువ వయస్సు
ਮੁਲਾਂਕਣ ਅਧੀਨ,అసెస్‌మెంట్ కింద
ਬਿਲਿੰਗ ਦੇ ਅਧੀਨ,బిల్లింగ్ కింద
ਪੋਸਟਿੰਗ ਦੇ ਸਰਟੀਫਿਕੇਟ ਅਧੀਨ,పోస్టింగ్ సర్టిఫికేట్ కింద
ਵਿਚਾਰ ਅਧੀਨ,పరిశీలనలో ఉన్నది
ਅੰਡਰਸਕੈਨਮੈਪਸ਼ਨ,అండర్ కన్సప్షన్
ਅੰਡਰਡੈਕਸ,అభివృద్ధి చెందలేదు
ਦੇ ਅਧੀਨ,ఉద్యోగం కింద
ਰੁਜ਼ਗਾਰ ਦੇ ਅਧੀਨ,ఉపాధి కింద
ਘੱਟ ਅਨੁਮਾਨਤ,తక్కువ అంచనా
ਇਮਤਿਹਾਨ ਦੇ ਤਹਿਤ,పరీక్ష కింద
ਅੰਡਰਗ੍ਰੈਜੁਏਟ,అండర్ గ్రాడ్యుయేట్
"ਧਰਤੀ ਹੇਠਾਂ, ਲੁਕ ਜਾਣਾ",భూగర్భ
ਅੰਡਰ-ਹੈਂਡ ਡੀਲਿੰਗ,అండర్-హ్యాండ్ డీలింగ్
ਤਹਿਤ ਅਧੀਨ,ఇన్వాయిస్ కింద
ਰੇਖਾ ਖਿੱਚਿਆ,అండర్లైన్
ਅੰਡਰ-ਮੈਨਡ,అండర్ మ్యాన్
ਘੱਟ ਅਦਾਇਗੀ,అండర్ పెయిడ్
ਆਬਾਦੀ ਅਧੀਨ,తక్కువ జనాభా
ਅੰਡਰ ਉਤਪਾਦਨ ਅਧੀਨ,అండర్ ప్రొడక్షన్
ਹਵਾਲੇ ਅਧੀਨ,సూచన కింద
ਉੱਪਰ ਦੱਸਿਆ ਗਿਆ ਹੈ,సంతకం చేయలేదు
ਸਮਝ,అవగాహన
ਕੰਮ ਕਰਨ ਦਾ ਕੰਮ,చేపట్టండి
ਅੰਡਰਟੇਕਿੰਗ,చేపట్టడం
ਅੰਡਰਰਟਰੀ,అండర్‌ట్రియల్
ਘੱਟ ਵਰਤੋਂ ਅਧੀਨ,తక్కువ వినియోగం
ਹੇਠਲਾ ਮੁੱਲ,తక్కువ విలువ
ਅਣਚਾਹੇ,అవాంఛనీయ
ਅਨਿਸ਼ਚਿਤ,అప్రధానమైన
ਅਣਚਾਹੇ ਲੋਨ,అవాంఛనీయ రుణం
ਨਿਰਵਿਘਨ,నిర్వివాదమైనది
ਅਣਵੰਡੇ,అవిభక్త
ਬਿਨਾਂ ਸ਼ੱਕ,నిస్సందేహంగా
ਅਣਉਚਿਤ,అనవసరమైన
ਅਣਉਚਿਤ ਦੇਰੀ,అనవసరమైన ఆలస్యం
ਅਣਉਚਿਤ ਪ੍ਰਭਾਵ,అనుచిత ప్రభావం
ਅਣਚਾਹੇ ਆਮਦਨੀ,తెలియని ఆదాయం
ਪਤਾ,వెలికితీసినది
ਅਣਉਚਿਤ,అనాలోచిత
ਬੇਰੁਜ਼ਗਾਰੀ,నిరుద్యోగం
ਅਸਮਾਨ ਜ਼ਮੀਨ,అసమాన భూమి
ਅਚਾਨਕ ਦੇਰੀ,Unexpected హించని ఆలస్యం
ਨਿਰਵਿਘਨ,కనిపెట్టబడని
ਅਨੁਚਿਤ,అన్యాయం
ਅਣਉਚਿਤ ਬਰਖਾਸਤਗੀ,అన్యాయమైన తొలగింపు
ਅਣਉਚਿਤ ਕਿਰਤ ਅਭਿਆਸ,అన్యాయమైన కార్మిక పద్ధతులు
