Kannada,Marathi
ಜೀವಾಂತರ ಜೀವಿ,ट्रान्सजेनिक जीव
ಜೀವಾಂತರ ಸಸ್ಯ,ट्रान्सजेनिक वनस्पती
ಪರಿವರ್ತನೆ ವಲಯ,संक्रमण झोन
ಪರಿವರ್ತನೆಯ ಎಪಿಥೀಲಿಯಂ,संक्रमणकालीन उपकला
ಭಾಷಾಂತರ,अनुवाद
ದ್ರಾವಕದ ಸ್ಥಳಾಂತರ,विरघळलेले लिप्यंतरण
ಟ್ರಾನ್ಸ್‌ಮೆಂಬ್ರೇನ್ ಮಾರ್ಗ,ट्रान्समेम्ब्रेन मार्ग
ಟ್ರಾನ್ಸ್‌ಮೆಂಬ್ರೇನ್ ಪ್ರೋಟೀನ್,ट्रान्समेम्ब्रेन प्रोटीन
ರೋಗ ಪ್ರಸಾರ,संसर्ग
ರೋಗ ಪ್ರಸಾರ,संसर्ग
ಪ್ರಸರಣ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ट्रान्समिशन इलेक्ट्रॉन मायक्रोस्कोप
ನರ ಅಳವಡಿಕೆಯ ಪ್ರಸರಣ,मज्जातंतूंचा प्रसारण प्रसारण
ಪಾರದರ್ಶಕತೆ,संक्रमण
ಪಾರದರ್ಶಕ ಎಳೆಯುವ,ट्रान्सपीरेशनल पुल
ಸಾಗಿಸು,वाहतूक
ಕಸಿ,प्रत्यारोपण
ಸ್ಥಳಾಂತರ,ट्रान्सपोजॉन
ಟ್ರಾನ್ಸ್ವರ್ಸ್ ಬೈನರಿ ವಿದಳನ,ट्रान्सव्हर्स बायनरी विखंडन
ಅಡ್ಡ -ಕೊಲೊನ್,ट्रान्सव्हर्स कोलन
ಸಿಕ್ಕಿಬಿದ್ದ ಕೀಟ,अडकलेला कीटक
ಎಸೆತ,सापळा
ಆಘಾತ,आघात
ಮರದ ಜರೀಗಿಡ,ट्री फर्न
ಮರದ ಹಲ್ಲಿ,वृक्ष सरडे
ನಡುಗಲು,थरथरणे
ಟ್ರೆಪೊನೆಮಾ ಪಲ್ಲಿಡಿಯಮ್,ट्रेपोनेमा पॅलिडियम
ತ್ರಿಕೋನ,त्रिकोणी
ಟ್ರಯಾಸಿಕ್ ಅವಧಿ,ट्रायसिक कालावधी
ಬುಡಕಟ್ಟು,ट्रायबुलस
ಟ್ರೈಕಾರ್ಬಾಕ್ಸಿಲಿಕ್ ಆಸಿಡ್ ಚಕ್ರ,ट्रायकार्बॉक्झिलिक acid सिड सायकल
ಟ್ರೈಕಾರ್ಬಾಕ್ಸಿಲಿಕ್ ಆಮ್ಲ,ट्रायकार्बॉक्झिलिक acid सिड
ಸಣ್ಣಮೂಟಗಳ,ट्रायकरपेलरी
ತ್ರಿಶಕ್ತಿ ಜೀವಕೋಶದ,ट्रायसेल्युलर
ಟ್ರೈಕೊಮೊನಾಸ್ ಯೋನಿ,ट्रायकोमोनस योनिलिस
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ट्रायकोडर्मा
ಮಣ್ಣಿನ,ट्रायकोम
ತ್ರಿಾಲಿಕೆಯ,ट्रायकोमोनियासिस
ಮಣ್ಣಿನ ತತ್ತ್ವ,ट्रायकोफिटन
ಟ್ರೈಕೋಡರ್ಮಾ ಪಾಲಿಸ್ಪೊರಮ್,ट्रायकोडर्मा पॉलिस्पोरम
ಮೊಳಕೆ ಕವಾಟ,ट्रिकसपिड वाल्व
ತಳಹದ,ट्रायडॅक्स
ಸಂಧಿಸು,ट्रायफोलिएट
ಉಗುಳು,ट्रायफोलियम
ಬಲವಂತದ,Trifurcate
ಬಿಡಿಭಾಗ ನರ,ट्रायजेमिनल मज्जातंतू
ಪ್ರಚೋದಕ ವಲಯ,ट्रिगर झोन
ಗಡಿಯಾರ,ट्रायग्लिसेराइड
ಟ್ರೈಗ್ಲಿಸರೈಡ್ ಚಯಾಪಚಯ,ट्रायग्लिसेराइड चयापचय
ಬಲಾತ್ಕಾರದ ಅನುಪಾತ,ट्रिग्नोमेट्रिक रेशो
ಅಂಗಡಿಮರ,ट्रायहायब्रिड
ಟ್ರೈಹೈಬ್ರಿಡ್ ಅಡ್ಡ,ट्रायहायब्रिड क्रॉस
ಟ್ರಯೋಥೈರೋನಿನ್,ट्रायओडोथिरोनिन
ಒಂದು ಬಗೆಯ ಶವ,ट्रायलोट्रिटन
ಸಂಚಾರಿ,ट्रायमर
ಸೃಜನಶೀಲ,ट्रिमरस
ಟ್ರಿಮೆಥೈಲಮೈನ್ ಆಕ್ಸೈಡ್,ट्रायमेथिलामाइन ऑक्साईड
ಉಷ್ಣವಲಯದ ನಾಮಕರಣ,त्रिनोमियल नामक
ಹರ್ಷಚಿತ್ತದ,ट्रायॉनिक्स
ತ್ರಿಕೋನ,ट्रायोस्फॉस्फेट
ಯಾತ್ರೆ,ट्रिपलमिटिन
ಶೃಂಗಾರ,ट्रिपेप्टाइड
ಟ್ರಿಪ್‌ನೇಟ್ ಎಲೆ,ट्रिपिनेट लीफ
ತ್ರಿಪದಣಿ,ट्रिपलेट
ಬಲಿಪಶದ,ट्रिपलोब्लास्टिक
ತೋಪದ,ट्रायसोमिक
ತ್ರಯಾತ್ಮಕತೆ,Tritical
ಟ್ರಿಟಿಕಮ್ ಎಸ್ಟೆಸ್ಟಮ್ (ಗೋಧಿ),व्यासपीठ
ತ್ರಿಚಕಣಿ ಸ್ಯಾಟಿವಮ್,ट्रिटिकम सॅटिव्हम
ತ್ರಿಚಕಣಿ,ट्रिटिकम टर्गिडम
ಟ್ರೊಕಾಂಟರ್,ट्रोचॅन्टर
ಟ್ರಾಪೆಫೂರ್ ಲಾರ್ವಾಗಳು,ट्रोकोफोर लार्वा
ಟ್ರೋಫಿ ಅಂಶ,ट्रॉफिक फॅक्टर
ಟ್ರೋಫ ಮಟ್ಟ,ट्रॉफिक पातळी
ಟ್ರೋಫಿಕ್ ಮಟ್ಟದ ದಕ್ಷತೆ,ट्रॉफिक पातळीची कार्यक्षमता
ಟ್ರೋಫೋಬ್ಲಾಸ್ಟ್,ट्रॉफोब्लास्ट
ಉಷ್ಣವಲಯದ ಹವಾಮಾನ,उष्णकटिबंधीय हवामान
ಉಷ್ಣವಲಯದ ಸಮುದಾಯಗಳು,उष्णकटिबंधीय समुदाय
ಉಷ್ಣವಲಯದ ಪತನಶೀಲ ಅರಣ್ಯ ಬಯೋಮ್,उष्णकटिबंधीय पाने गळणारा वन बायोम
ಉಷ್ಣವಲಯದ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,उष्णकटिबंधीय इकोसिस्टम
ಉಷ್ಣವಲಯದ ಕಾಡು,उष्णकटिबंधीय वन
ಉಷ್ಣವಲಯದ ಮಳೆಕಾಡು ಬಯೋಮ್,उष्णकटिबंधीय पावसाचे वन बायोम
ಉಷ್ಣವಲಯದ ಮಳೆಕಾಡು,उष्णकटिबंधीय पावसाचे वन
ಉಷ್ಣವಲಯ,ट्रोपोमायोसिन
ಉಷ್ಣವಲಯ,ट्रोपोनिन
ಟ್ರೋಪೋಪಾಸ್ (ಟ್ರೋಪೋಸ್ಪಿಯರ್‌ನ ಮೇಲ್ಭಾಗ),ट्रोपोपॉज (ट्रॉपोस्फीयरच्या शीर्षस्थानी)
ನಿಜವಾದ ಸಂತಾನೋತ್ಪತ್ತಿ ವೈವಿಧ್ಯತೆ,खरे प्रजनन विविधता
ನಿಜವಾದ ಕ್ಯಾನ್ಸರ್,खरा कर्करोग
ನಿಜವಾದ ಹಣ್ಣು,खरे फळ
ನಿಜವಾದ ನ್ಯೂಕ್ಲಿಯಸ್,खरे न्यूक्लियस
ಕಾಂಡದ ಪ್ರದೇಶ,ट्रंक प्रदेश
ಕಾಂಡದ ಪ್ರದೇಶ,ट्रंक प्रदेश
ಕಾಂಡ,खोड
ಕಾಂಡ,खोड
ಕಾಂಡ,खोड
ಪ್ರಯತ್ನ,ट्रायगॉन
ಮಂತ್ರವಾದ,ट्रायपॅनोसोमा
ಸಕಲ,ट्रिप्सिन
ಟ್ರಿಪ್ಟೊಫಾನ್ ಒಪೆರಾನ್,ट्रायप्टोफेन ऑपेरॉन
ಟ್ರಿಪ್ಟೊಫಾನ್,ट्रायप्टोफेन
ಟ್ಯೂಬ್ ಸಂಸ್ಕೃತಿ,ट्यूब संस्कृती
ಟ್ಯೂಬ್ ಸಂಸ್ಕೃತಿ,ट्यूब संस्कृती
ಗೆಣ್ಣದ ರಚನೆ,कंद निर्मिती
ಕ್ಷಯರೋಗದ ಮೂಲ,क्षयरोग मूळ
ಕ್ಷಯರೋಗ,क्षयरोग
ಟ್ಯೂಬೆರೊ-ಇನ್ಫುಂಡಿಬುಲರ್ ನರಕೋಶ,ट्यूबरो-इन्फंडिब्युलर न्यूरॉन
ಗೊಣಗಾಟದ,कंदयुक्त
ಗೆಬೆರಸ್ ಪ್ರಕಾರ,कंदयुक्त प्रकार
ಹುಲ್ಲುಗಾವಲು,ट्यूबिफेक्स
ಕೊಳವೆಯಾಕಾರದ ಅಂಗ,ट्यूबलर अवयव
ಕೊಳವರೆ ಮರುಹೀರಿಕೆ,ट्यूबलर रीबॉर्शन
ಕೊಳಲು ಸ್ರವಿಸುವಿಕೆ,ट्यूबलर स्राव
ಕೊಳವೆ,ट्यूब्यूल
ಹುಲ್ಲುಗಾವಲು,ट्यूबुली रेक्टि
ಹುಲ್ಲುಗಾವಲು,ट्यूबुलिन
ಸಿಲಿಯಾದ ಟಫ್ಟ್,सिलियाचा टुफ्ट
ಗೆಡ್ಡೆ,ट्यूमर
ಗೆಡ್ಡೆ ವೈರಸ್ ಉಂಟುಮಾಡುತ್ತದೆ,ट्यूमरमुळे व्हायरस होतो
ಗೆಡ್ಡೆ ರೂಪಿಸುವ ಜೀನ್,ट्यूमर तयार करणारे जनुक
ಗೆಡ್ಡೆಯ ನಿಗ್ರಹ ಜೀನ್,ट्यूमर सप्रेसर जनुक
ಗೆಡ್ಡೆಯ ಪ್ರವರ್ತಕ,ट्यूमर प्रमोटर
ಗೆಡ್ಡೆಯ ವೈರಸ್,ट्यूमर विषाणू
ಟ್ಯೂನ ಮೀನು,टूना फिश
ತತ್ತ್ವ,टंगस्टन
ಟ್ಯುನಿಕಾ,ट्यूनिका
ಟ್ಯುನಿಕಾ ಅಲ್ಬುಗಿನಾ,ट्यूनिका अल्बुगिनिया
ಟ್ಯೂನಿಕಾ ಬಾಹ್ಯ,ट्यूनिका बाह्य
ಟ್ಯುನಿಕಾ ಇಂಟಲಾ,ट्यूनिका इंटीमा
ಟ್ಯುನಿಕಾ ಮಾಧ್ಯಮ,ट्यूनिका मीडिया
ಟ್ಯುನಿಕಾಟ,ट्यूनिकाटा
ಟ್ಯೂನಿಕೇಟ್ ಮಾಡು,ट्यूनिकेट
ಟ್ಯೂನಿಕೇಟ್ ಗುಂಪು,ट्यूनिकेट ग्रुप
ಪ್ರಬಲತೆ,अशांतता
ಕುಗ್ಗಿಸಿದ,टर्गिड
ಟರ್ಗರ್ ಒತ್ತಡ,टर्गर प्रेशर
ಟರ್ನರ್ಸ್ ಸಿಂಡ್ರೋಮ್,टर्नर सिंड्रोम
ಟರ್ಪಿಪ್ ಮೊಸಾಯಿಕ್,सलगम मोझॅक
ಟ್ವಿಸ್ಟೆಡ್ ಎಸ್ಟಿಸ್ಟಿಡೇಶನ್,ट्विस्टेड एस्टिवेशन
ತಿರುಚಿದ,मुरडले
ಎರಡು ಆಯಾಮದ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,दोन आयामी इलेक्ट्रोफोरेसीस
ಎರಡು ರಾಜ್ಯ ವರ್ಗೀಕರಣ,दोन राज्य वर्गीकरण
ಟೈಂಪನಿಕ್ ಪೊರೆಯ,टायम्पेनिक पडदा
ಹುರುಪು,टायम्पॅनम
ಟೈಫೇಸಿ,टायफासी
ಹುಲ್ಲುಗಾವಲು,टायफ्लोसोल
ಅಂಚು,टायफाइड
ವಿಶಿಷ್ಟವಾದ,ठराविक
ವಿಶಿಷ್ಟ ಸ್ಟೊಮಾಟಲ್ ರಂಧ್ರ,ठराविक स्टोमॅटल छिद्र
ಸರ್ವತ್ರ,युबिकिनॉल
ಸರ್ವತ್ರ,Ubiquinonone
ಉಲ್ಮ,उलना
ಅತಿಶಯಂತ,अल्ट्रासेन्ट्रिफ्यूज
ಶ್ರವಣ,अल्ट्रासाऊंड
ಅಲ್ಟ್ರಾಸೌಂಡ್ ಕೆಲಸ,अल्ट्रासाऊंड काम
ವಿಧವೀನತೆ,अल्ट्रास्ट्रक्चर
ನೇರಳಾತೀತ,अल्ट्राव्हायोलेट
ನೇರಳಾತೀತ ಕಿರಣ,अल्ट्राव्हायोलेट किरण
ಕೊಂಬಿನ,उंबेल
ಕರುಳು ಬಳ್ಳಿ,नाळ
ಅಸ್ತವ್ಯಸ್ತಗೊಳಿಸದ ಶಕ್ತಿ,न बदललेली ऊर्जा
ಪಳಗಿಸದ,अनकॉइल
ಪೌಷ್ಠಿಕಾಂಶದ ಅಡಿಯಲ್ಲಿ,पोषण अंतर्गत
ಪೊದೆಸಸ್ಯದ ಅಡಿಯಲ್ಲಿ,झुडूप अंतर्गत
ಒಳಸಂಚಿನ ಕಾಂಡ,भूमिगत स्टेम
ಭೂಗತ ಟ್ಯೂಬರಸ್ ರೂಟ್,भूमिगत कंद मुळ
ವಿಘಟಿತ ತರಂಗ,अवांछित लाट
ವಿವರಿಸಲಾಗದ ಕೋಶ,अविभाजित सेल
ಅಘೋಷಿತ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,अबाधित इकोसिस्टम
ತಗ್ಗಿಸದ,Undulating
ವಾಗ್ಮಿತ ಚಲನೆ,अयोग्य चळवळ
ಯುನಿಕಾಸ್ಟೇಟ್,युनिकोस्टेट
ಏಕ ದಿಕ್ಕಿನ ಹರಿವು,युनिडायरेक्शनल फ्लो
ಏಕಪಕ್ಷದ,Unilocular
Uninಾಯಾಚಿತ್ರ ಮಾಡು,अनकुलिएट
ಏಕಮಾತ್ರ,युनिपरस
ಏಕಮಾತ್ರ,युनिपरस
ಏಕೀಕರಿಸು,UNIPNATE
ಏಕ ಧ್ರುವ ನರಕೋಶ,युनिपोलर न्यूरॉन
ಏಕಪತ್ನಿ,UNIPORT
ಏಕಲಿಂಗೀಯ,युनिसेक्सुअल
ಏಕಲಿಂಗೀಯ ಹೂವು,युनिसेक्सुअल फ्लॉवर
ಬ್ರಹ್ಮಾಂಡ,विश्व
ಅನಾಲಾಣಿಕೆ ಮಾಡದ,अनपोलिनेटेड
ಅನರ್ಹವಾದ,अपात्र क्वॅक
ಅಪರ್ಯಾಪ್ತ,असंतृप्त
ಅನುವಾದಿಸದ ಪ್ರದೇಶ,अप्रत्याशित प्रदेश
ಮೇಲಿನ,वरचा हात
ಅಪ್ಸ್ಟ್ರೀಮ್ ಸಂಸ್ಕರಣೆ,अपस्ट्रीम प्रक्रिया
ಉರುಳಿಸು,अप्टेक
ಯುರಾಸಿಲ್,युरेसिल
ಯುರಾನಿ,युरीनाइट
ಯುರೇನಿಯಂ,युरेनियम
ಯುರೇನಸ್,युरेनस
ಯೂರಿಯ ಚಕ್ರ,यूरिया चक्र
ಮೂತ್ರನಾಳ,युरेमिया
ಯುರುಮಿಯ ರೋಗ,मूत्रमार्गाचा रुग्ण
ಯೂರಿಕೊಟೆಲಿಕ್,यूरिकोटेलिक
ಮೂತ್ರನಾಳ,मूत्र
ಮೂತ್ರನಾಳದ,मूत्रमार्ग
ಮೂತ್ರನಾಳದ ಮಾಂಸ,मूत्रमार्गात मांसस
ಭರ್ಜರಿ,अर्किनिया
ಯೂರಿಕ್ ಆಮ್ಲ,यूरिक acid सिड
ಯುರಿಕೊಸ್ ಗ್ರಂಥಿ,यूरिकोज ग्रंथी
ಯೂರಿಕೊಟೆಲಿಕ್,यूरिकोटेलिक
ಯುರಿಕೊಟೆಲಿಸಂ,यूरिकोटेलिझम
ಮೂತ್ರ,मूत्र
ಮೂತ್ರನಾಳದ ಕೊಳವೆಯ,यूरिनिफेरस ट्यूब्यूल
ಮೂತ್ರಜನಕಾಂಗದ ನಾಳ,यूरिनोजेनिटल नलिका
ಮೂತ್ರಮಾಪಕ ಮಾರ್ಗ,यूरिनो-सामान्य परिच्छेद
ಯುರೊಕಾರ್ಡಾಟ,Urochordata
ಉರ್ಟಿಕಾ ಡಯಾಟಿಕಾ,Urtica डायटिका
ಉಸ್ಟಿಲಾಗೊ,उस्तिलागो
ಗರ್ಭಾಶಯದ ಗ್ರಂಥಿ,गर्भाशयाच्या ग्रंथी
ಗರ್ಭಾಶಯದ ಗೋಡೆ,गर्भाशयाची भिंत
ಗರ್ಭಾಶಯ,गर्भाशय
ಸಂಚಾರಿ,Utricle
ಉಟ್ರಿಕ್ಯುಲಾರಿಯಾ,Utricuction
ಉಟ್ರಿನ್ ಸಿರೊಸಾ,उट्रिन सेरोसा
ಹಸಿಕೆ,लसीकरण
ಲಸಿಕೆ,लस
ಲಸಿಕೆ,लस
ಕಸಾಯಿಖಾನೆ,व्हॅकॉल
ನಿರ್ವಾತ,पोकळी
ಪಂಜಸ್ ನರ,व्हॅगस मज्जातंतू
ವೇಲೆನ್ಸ್ ಎಲೆಕ್ಟ್ರಾನ್,व्हॅलेन्स इलेक्ट्रॉन
ವೇಲೆನ್ಸ್ ಮಟ್ಟ,व्हॅलेन्स पातळी
ಏರಿಕೆ,व्हॅलिन
ಕಾಲ್ಬೆರಳು,वालवाट
ಕವಾಟ,व्हॅल्व्हेट एस्टीव्हेशन
ಕವಾಟ,झडप
ವಂಡ,वांडा
ಆವಿಯಾಗುವಿಕೆ,वाष्पीकरण
ವರಹದ,वारानस
ವೇರಿಯಬಲ್ ಸಂಖ್ಯೆ ಪುನರಾವರ್ತನೆ ಪುನರಾವರ್ತಿಸಿ,चल क्रमांक टेंडेम पुनरावृत्ती
ಬದಲಾವಣೆ,भिन्नता
ಬದಲಾವಣೆ,भिन्नता
ವಾಸ್ ಡಿಫೆರೆನ್ಸ್,वास डेफरेन्स
ವಾಸ್ ಎಫೆರೆನ್ಸ್,Vas efferens
ವಾಸನಾಶಕ,वसा एफरेन्टिया
ವಾಸ,वसा रेक्टा
ವಾಸ,वसा रेक्टे
ನಾಳದ ಗಟ್ಟಿ,संवहनी बंडल
ನಾಳೀಯ ನಾಟಿ,संवहनी कलम
ನಾಳೀಯ ಸಸ್ಯ,संवहनी वनस्पती
ಆಭರಣ,व्हॅस्कुलम
ರಕ್ತನಾಳದ,वासोडिलेशन
ಗಲ್ಲ,वॉल्ट
ವ್ಯಾಕ್ಸಿಲರಿ ಅಸ್ಟೆಸ್ಟೇಷನ್,व्हॅक्सिलरी एस्टीव्हेशन
ಸಕಲ,वेक्टर
ತರಕಾರಿ ಬೀಜದ ಎಣ್ಣೆ,भाजीपाला बियाणे तेल
ಸಸ್ಯಗಳು,वनस्पती
ಸಸ್ಯಕ ಮತ್ತು ಲೈಂಗಿಕ ಬೆಳವಣಿಗೆ,वनस्पतिवत् होणारी व लैंगिक विकास
