Kannada,Gujarati
ತರಂಗ ಸಿದ್ಧಾಂತ,તરંગ સિદ્ધાંત
ಥರ್ಮೋಡೈನಾಮಿಕ್,થર્મોડાયનેમિક
ತಿರುಪು ಬಳೆ,સ્ક્રૂ બંગડી
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್,સ્ટીરિયોસ્કોપિક
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ,સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ
ತ್ರಿಕೋನ ವರ್ಗೀಕರಣ,ત્રિપુટી વર્ગીકરણ
"ಪ್ರೊಜೆಕ್ಷನ್, ಡ್ರಾಪ್","પ્રક્ષેપણ, ડ્રોપ"
"ನೂಕು, ನೂಕು","જોર, જોર"
"ಸಮಯ, ಅವಧಿ, ಅವಧಿ","સમય, અવધિ, અવધિ"
ಸಮಯದ ಅಕ್ಷ,સમય અક્ષ
ಕಪ್ಪು ಅವಲಂಬನೆ,કાળી અવલંબન
ಸಮಯ ಅವಲಂಬಿತ ರಚನೆಯ ಸಮೀಕರಣ,સમય આધારિત માળખું સમીકરણ
ಸಮಯ ಅವಲಂಬಿತ ಪ್ರಕ್ರಿಯೆ,સમય આધારિત પ્રક્રિયા
ಪೋಸ್ಟ್ ಆಫ್ ಸಮಯ,પોસ્ટ બંધ સમય
ಸಮಯದ ಮಧ್ಯಂತರ,સમય અંતરાલ
ಸಮಯದ ಸರಣಿ,સમય શ્રેણી
ಸಮಯ ಸರಣಿ ವಿಶ್ಲೇಷಣೆ,સમય શ્રેણી વિશ્લેષણ
ಸಮಯ ಸರಣಿ ಟ್ರಸ್ಟ್,સમય શ્રેણી ટ્રસ્ટ
ಸಮಯ ವ್ಯವಸ್ಥೆ,સમય સિસ્ટમ
"ಸಹನೆ, ಸಹಿಷ್ಣುತೆ","સહનશીલતા, સહનશીલતા"
ಬೆಂಬಲ ಮಧ್ಯಂತರ,આધાર અંતરાલ
ಸಹ ಮಹಡಿ,સહ-માળ
"ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ, ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ","સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા"
ಸ್ಥಳಾಕೃತಿಯ,ટોપોગ્રાફિક
ಸ್ಥಳಶಾಸ್ತ್ರದ ದ್ವಂದ್ವತೆ,ટોપોલોજીકલ દ્વૈતતા
ಸ್ಥಳಶಾಸ್ತ್ರದ ಗುಂಪು,ટોપોલોજીકલ જૂથ
ಸ್ಥಳಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಮ್,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
ಸ್ಥಳಶಾಸ್ತ್ರದ ರೇಖೀಯ ಜಾಗ,ટોપોલોજીકલ રેખીય જગ્યા
ಸ್ಥಳಶಾಸ್ತ್ರೀಯವಾಗಿ,ટોપોલોજીકલ રીતે
ಸ್ಥಳಾಕೃತಿಯ ಮ್ಯಾಪಿಂಗ್,ટોપોગ્રાફિક મેપિંગ
ಸ್ಥಳಶಾಸ್ತ್ರದ ಆಸ್ತಿ,ટોપોલોજીકલ પ્રોપર્ટી
ಸ್ಥಳಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,ટોપોલોજીકલ વસ્તી
ಟೋಪೋಲಾಜಿಕಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,ટોપોલોજીકલ વેક્ટર જગ્યા
"ಸ್ಥಳಶಾಸ್ತ್ರ, ಸ್ಥಳಶಾಸ್ತ್ರ","ટોપોલોજી, ટોપોલોજી"
"ಸೆಳೆತ, ಸೆಳೆತ, ಸೆಳೆತ","આંચકી, ખેંચાણ, આંચકી"
"ವೃತ್ತಾಕಾರದ ಘನ-ಉಂಗುರ, ಟೋರಸ್","ગોળાકાર ઘન-રિંગ, ટોરસ"
"ಒಟ್ಟು, ಮೊತ್ತ (ರು.), ಸಂಪೂರ್ಣ, ಸಂಪೂರ್ಣ (ವಿ.)","કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)"
ಸಂಪೂರ್ಣ ಉತ್ಪನ್ನ,સંપૂર્ણ વ્યુત્પન્ન
ಪರಿಪೂರ್ಣ ವ್ಯತ್ಯಾಸ,સંપૂર્ણ વિભેદક
ಸಂಪೂರ್ಣ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,સંપૂર્ણ વિભેદક સમીકરણ
ಸಂಪೂರ್ಣ ತಪಾಸಣೆ,સંપૂર્ણ તપાસ
ಸಂಪೂರ್ಣವಾಗಿ ಬದ್ಧವಾಗಿದೆ,સંપૂર્ણપણે બંધાયેલ
ಸಂಪೂರ್ಣವಾಗಿ ಆದೇಶಿಸಿದ ಸೆಟ್,સંપૂર્ણ ઓર્ડર કરેલ સેટ
ಸಂಪೂರ್ಣ ಧಾರಾವಾಹಿ,સંપૂર્ણ ક્રમાંકન
"ಪತ್ತೆಹಚ್ಚಲು, ಪತ್ತೆಹಚ್ಚಲು (ಎನ್.), ಚುಚ್ಚಲು (ಎನ್.), ಪತ್ತೆಹಚ್ಚಲು (ವಿ.)","ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಜಾಡಿನ,મેટ્રિક્સ ટ્રેસ
"ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಗುರುತು ಹಾಕುವುದು","ટ્રેસીંગ, માર્કિંગ"
ನಿಯಂತ್ರಣ ಕಾರ್ಯ,નિયમન કાર્ય
"ಪಥ, ಪಥ, ಪಥ","માર્ગ, બોલ, બોલ"
ಅತೀಂದ್ರಿಯ,ગુણાતીત
ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,બીજગણિતીય સમીકરણ
ಬೀಜಗಣಿತದ ಕಾರ್ಯ,બીજગણિત કાર્ય
ಬೀಜಗಣಿತ ಸಂಖ್ಯೆ,બીજગણિત નંબર
"ವರ್ಗಾವಣೆ, ವರ್ಗಾವಣೆ","ટ્રાન્સફર, ટ્રાન્સફર"
ಭೇದಾತ್ಮಕ ಕಾರ್ಯ,વિભેદક કાર્ય
ಸೀಮಿತ ಆಗಮನ,મર્યાદિત આગમન
ಅನಂತ ಸಂಖ್ಯೆ,અનંત સંખ્યા
ಬದಲಾವಣೆ,ભિન્નતા
ಪರಿವರ್ತನೆ ಸೂತ್ರ,રૂપાંતર સૂત્ર
ರೂಪಾಂತರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ટ્રાન્સફોર્મેશન મેટ્રિક્સ
ನಿರ್ದೇಶಾಂಕಗಳ ಪರಿವರ್ತನೆ,કોઓર્ડિનેટ્સનું રૂપાંતર
ರೂಪಾಂತರ ಕಾರ್ಯ,પરિવર્તન કાર્ય
ರೂಪಾಂತರಗೊಂಡ ಮ್ಯಾಟ್ರಿಕ್ಸ್,પરિવર્તિત મેટ્રિક્સ
ಶಿಪ್ಪಿಂಗ್ ಸಮಸ್ಯೆ,શિપિંગ સમસ્યા
ಕ್ಷಣಿಕ ನಡವಳಿಕೆ,ક્ષણિક આચરણ
ಕ್ಷಣಿಕ ಪರಿಹಾರ,ક્ષણિક ઉકેલ
ಸೋಂಕು,ચેપ
ಪರಿವರ್ತನೆ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સંક્રમણ મેટ્રિક્સ
ಅಂಟುರೋಗ,સાંસર્ગિક
ಪರಿವರ್ತನೆ ನಿಯಮ,સંક્રમણ નિયમ
ಸಾಂಕ್ರಾಮಿಕ ಸಂಬಂಧ,ચેપી સંબંધ
ಸಾಂಕ್ರಾಮಿಕತೆ,ચેપીપણું
ಸಾಂಕ್ರಾಮಿಕ ಒಟ್ಟು,ચેપી એકંદર
ವರ್ಗಾವಣೆ,ટ્રાન્સફર
ಸಾರಿಗೆ ವೆಚ್ಚಗಳು,પરિવહન ખર્ચ
ಸಾರಿಗೆ ಸಮಸ್ಯೆ,પરિવહન સમસ્યા
ಸಾರಿಗೆ ಸಮಯ,પરિવહન સમય
ಪ್ರವೇಶ ಸಮೀಕರಣ,ઍક્સેસ સમીકરણ
ರೂಪಾಂತರಗೊಂಡ ಮ್ಯಾಟ್ರಿಕ್ಸ್,પરિવર્તિત મેટ્રિક્સ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವೇರಿಯಬಲ್,મેટ્રિક્સ ચલ
ಸ್ಥಳಾಂತರ,સ્થાનાંતરણ
ಅಡ್ಡಾದಿಡ್ಡಿಯಾಗಿ,ટ્રાન્સવર્સ
ಅಡ್ಡ ನಿರ್ಬಂಧ,ટ્રાંસવર્સ પ્રતિબંધ
"ಅಡ್ಡ, ಅಡ್ಡ","ત્રાંસી, ત્રાંસી"
ಅಡ್ಡ ವೇಗ,ટ્રાંસવર્સ ઝડપ
"ಟ್ರೆಪೆಜಿಯಮ್, ಟ್ರೆಪೆಜಿಯಮ್","ટ્રેપેઝિયમ, ટ્રેપેઝિયમ"
ಟ್ರೆಪೆಜಾಯಿಡ್,ટ્રેપેઝોઇડ
ಟ್ರೆಪೆಜಿಯಮ್ ಪ್ರಿಸ್ಮ್,ટ્રેપેઝિયમ પ્રિઝમ
"ಚಿಕಿತ್ಸೆ, ಚಿಕಿತ್ಸೆ","સારવાર, સારવાર"
ಮರದ ರೇಖಾಚಿತ್ರ,વૃક્ષ રેખાકૃતિ
"ಪ್ರವೃತ್ತಿ, ಪ್ರವೃತ್ತಿ","વલણ, વલણ"
ಏರಿಕೆ ರೇಖೆ,ઉદય રેખા
ಹೆಚ್ಚುತ್ತಿರುವ ಮೌಲ್ಯ,વધારાનું મૂલ્ય
ತ್ರಿಕೋನ,ત્રિપુટી
"ಪರೀಕ್ಷೆ, ಪರೀಕ್ಷೆ, ಪರೀಕ್ಷೆ","પરીક્ષણ, પરીક્ષણ, પરીક્ષણ"
ಆಪಾದಿತ ಕಾರ್ಯ,આરોપાત્મક કાર્ય
"ತ್ರಿಕೋನ, ತ್ರಿಕೋನ","ત્રિકોણ, ત્રિકોણ"
ತ್ರಿಕೋನ ಅಸಮಾನತೆ,ત્રિકોણ અસમાનતા
ವೇಗ ತ್ರಿಕೋನ,વેગ ત્રિકોણ
ತ್ರಿಕೋನ ಚಿಹ್ನೆ,ત્રિકોણ પ્રતીક
ತ್ರಿಕೋನ ವ್ಯವಸ್ಥೆ,ત્રિકોણ સિસ્ટમ
ತ್ರಿಕೋನ,ત્રિકોણ
"ತ್ರಿಕೋನ, ತ್ರಿಕೋನ, ತ್ರಿಕೋನ","ત્રિકોણાકાર, ત્રિકોણાકાર, ત્રિકોણાકાર"
ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ત્રિકોણાકાર મેટ્રિક્સ
"ತ್ರಿಕೋನ, ತ್ರಿಕೋನ","ત્રિકોણ, ત્રિકોણ"
ತ್ರಿಕೋನ,ત્રિપુટી
ತ್ರಿವಿಕರ್ಣಿ,ત્રિવિકર્ણી
ತ್ರಿಕೋನಮಿತೀಯ,ત્રિકોણમિતિ
ತ್ರಿಕೋನಮಿತೀಯ ವಕ್ರರೇಖೆ,ત્રિકોણમિતિ વળાંક
ತ್ರಿಕೋನಮಿತೀಯ ಸಮೀಕರಣಗಳು,ત્રિકોણમિતિ સમીકરણો
ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,ત્રિકોણમિતિ કાર્ય
ತ್ರಿಕೋನಮಿತಿಯ ಗುರುತುಗಳು,ત્રિકોણમિતિ ઓળખ
ತ್ರಿಕೋನಮಿತಿಯ ಸರಣಿ,ત્રિકોણમિતિ શ્રેણી
ತ್ರಿಕೋನಮಿತಿಯ ಪರಿಹಾರ,ત્રિકોણમિતિ ઉકેલ
ತ್ರಿಕೋನಮಿತಿಯ ರೂಪಾಂತರ,ત્રિકોણમિતિ પરિવર્તન
ತ್ರಿಕೋನಮಿತಿ,ત્રિકોણમિતિ
"ತ್ರಿಗುಣ, ತ್ರಿಧಾ, ತ್ರಿ-, ತ್ರಿಶಃ, ತ್ರಿಕ, ತ್ರಯಃ","ત્રિગુણ, ત્રિધા, ત્રિ-, ત્રિશહ, ત્રિકા, ત્રિહ"
ಟ್ರಿಪಲ್ ಏಕೀಕರಣ,ટ્રિપલ એકીકરણ
ಟ್ರಿಪಲ್,ટ્રિપલ
ಇಬ್ಭಾಗ,દ્વિભાજિત
ತ್ರಿಕೋನ,ત્રિવિભાજન
ಕೋನವನ್ನು ವಿಭಜಿಸಿ,કોણને દ્વિભાજિત કરો
ಸೂಕ್ಷ್ಮ ನೋಟ,સૂક્ષ્મ દેખાવ
ಕ್ಷುಲ್ಲಕ ಸ್ಥಾನ,વ્યર્થ સ્થિતિ
ಟ್ರಾಪಿಕ್ ಆಫ್ ಕ್ಯಾನ್ಸರ್,કેન્સરનું ઉષ્ણકટિબંધ
ಮಕರ ಸಂಕ್ರಾಂತಿ ವೃತ್ತ,મકર રાશિનું ઉષ્ણકટિબંધ
ಟ್ರೋಪೋಸ್ಫಿಯರ್,ટ્રોપોસ્ફિયર
ನಿಜವಾದ ಅರ್ಥ,સાચો અર્થ
ನಿಜವಾದ ಮೋಡ್,સાચું મોડ
"ಲುನಾಗ್ರಾ, ರುಂಡಿಟ್","lunagra, rundit"
"ಮೊಟಕುಗೊಳಿಸಿದ ಕೋನ್, ಮೊಟಕುಗೊಳಿಸಿದ ಕೋನ್","કપાયેલો શંકુ, કપાયેલો શંકુ"
ಮುರಿದ ವಿತರಣೆ,તૂટેલું વિતરણ
ಮುರಿದ ಆವರ್ತನ ವಿತರಣೆ,તૂટેલી આવર્તન વિતરણ
"ಚುಚ್ಚುವಿಕೆ, ಛೇದನ, ಉಜ್ಜುವಿಕೆ, ಲೂನಾಗ್ರಾವಿಟಿ","વેધન, કાપવું, ઘસવું, ચંદ્રાકર્ષણ"
ಕಡಿಮೆಯಾಗಿದೆ,રનડાઉન
"ನಿಖರತೆ, ಸತ್ಯತೆ","ચોકસાઈ, સત્યતા"
ಸತ್ಯ ಕಾರ್ಯ,સત્ય કાર્ય
ಸತ್ಯ ಟೇಬಲ್,સત્ય ટેબલ
ಸತ್ಯಮಾನ್,સત્યમન
ಟಿ-ಮಾದರಿ,ટી-નમૂનો
ಟಿ-ಪರೀಕ್ಷೆ,ટી-ટેસ્ટ
ಪ್ರಕ್ಷುಬ್ಧತೆಯ ಸಿದ್ಧಾಂತ,ખલેલ સિદ્ધાંત
ತಿರುವು ಬಿಂದು,વળાંક
"ಟ್ವಿಚ್, ಟ್ವಿಸ್ಟ್, ಟ್ವಿಸ್ಟ್, ಟ್ವಿಸ್ಟ್","ટ્વિચ, ટ્વિસ્ટ, ટ્વિસ્ટ, ટ્વિસ્ટ"
"ತಿರುಚಿದ ವಕ್ರರೇಖೆ, ಅಸಮ ವಕ್ರರೇಖೆ","ટ્વિસ્ટેડ વળાંક, અસમાન વળાંક"
ಎರಡು ಆಯಾಮದ,બે પરિમાણીય
ಎರಡು ಆಯಾಮದ ನಿರಂತರ ವಿತರಣೆ,બે પરિમાણીય સતત વિતરણ
ಎರಡು ಆಯಾಮದ ವೆಕ್ಟರ್,બે પરિમાણીય વેક્ટર
ದ್ವಿವರ್ಗೀಕರಣ,બાયવર્ગીકરણ
ದ್ವಿಪಕ್ಷೀಯ ಕುಟುಂಬ,બાયપેરેંટલ કુટુંબ
ಎರಡು ವ್ಯಕ್ತಿಗಳ ಆಟ,બે વ્યક્તિની રમત
ಎರಡು ಹಂತದ ವಿಧಾನ,બે પગલાની પદ્ધતિ
ಎರಡು-ಹಂತದ ಮಾದರಿ,બે તબક્કાના નમૂના
ಡಬಲ್ ಪಾಯಿಂಟ್ ಮಿತಿ ನಿರ್ಬಂಧ,ડબલ બિંદુ મર્યાદા પ્રતિબંધ
ಎರಡು-ಬಾಲದ ಎಫ್-ಪರೀಕ್ಷೆ,બે પૂંછડીવાળું એફ-ટેસ્ટ
ಎರಡು ಬಾಲದ ಸಾಮಾನ್ಯ ಪರೀಕ್ಷೆ,બે પૂંછડીવાળું સામાન્ય પરીક્ષણ
ಎರಡು-ಬಾಲದ X-ಪರೀಕ್ಷೆ,બે પૂંછડીવાળી એક્સ-ટેસ્ટ
ಅಂತಿಮ ಮೌಲ್ಯ,અંતિમ મૂલ્ય
ಪಕ್ಷಪಾತವಿಲ್ಲದ ಮೌಲ್ಯಮಾಪನ,નિષ્પક્ષ મૂલ્યાંકન
ಜನಸಂಖ್ಯೆಯ ವ್ಯತ್ಯಾಸದ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು,વસ્તી તફાવતનો નિષ્પક્ષ અંદાજ
ಪಕ್ಷಪಾತವಿಲ್ಲದ ರೇಖೀಯ ಅಂದಾಜು,નિષ્પક્ષ રેખીય અંદાજ
ಪಕ್ಷಪಾತವಿಲ್ಲದ ಪಾಯಿಂಟ್ ಅಂದಾಜು,નિષ્પક્ષ બિંદુ અંદાજ
ಪಕ್ಷಪಾತವಿಲ್ಲದ ಪರೀಕ್ಷೆ,નિષ્પક્ષ પરીક્ષણ
ಮಿತಿಯಿಲ್ಲದ ಪ್ರದೇಶ,અમર્યાદિત પ્રદેશ
ಮಿತಿಯಿಲ್ಲದ ಸೆಟ್,અમર્યાદિત સમૂહ
ಮಿತಿಯಿಲ್ಲದ ಪರಿಹಾರ,અમર્યાદિત ઉકેલ
ಅನಿಶ್ಚಿತತೆಯ ತತ್ವ,અનિશ્ચિતતા સિદ્ધાંત
ನಿರ್ಬಂಧವಿಲ್ಲದ ಸಂಭವನೀಯತೆ,બિન-અવરોધ સંભાવના
ಅಡ್ಡಿಪಡಿಸಿದ ಸಂಬಂಧಿ ಗರಿಷ್ಠ,વિક્ષેપિત સંબંધિત મહત્તમ
ಎಣಿಸಲಾಗದ,અગણિત
ಲೆಕ್ಕಿಸಲಾಗದ ಉಪವಿಭಾಗ,અગણિત સબસેટ
ನಿರ್ಧರಿಸಲಾಗಿಲ್ಲ,અનિશ્ચિત
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ,અનિર્ધારિત ગુણાંક
ಅಸಮಾನ,અસમાન
ವರ್ಗೀಕರಿಸದ,અવર્ગીકૃત
ವರ್ಗೀಕರಿಸದ ನಂಬಿಕೆ,અવર્ગીકૃત ટ્રસ્ટ
ಸಮವಸ್ತ್ರ,યુનિફોર્મ
"ಏಕರೂಪದ ವೇಗವರ್ಧನೆ, ನಿರಂತರ ವೇಗವರ್ಧನೆ","સમાન પ્રવેગક, સતત પ્રવેગક"
ಏಕರೂಪದ ಬೌಂಡ್,સમાન બંધાયેલ
ಏಕರೂಪದ ಒಮ್ಮುಖ,સમાન સંકલન
ಏಕರೂಪದ ದೃಷ್ಟಿಕೋನ,સમાન અભિગમ
ಏಕರೂಪದ ಸಾಂದ್ರತೆ,સમાન ઘનતા
ಏಕರೂಪದ ವಿತರಣೆ,સમાન વિતરણ
ಏಕರೂಪದ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರ,સમાન ગુરુત્વાકર્ષણ ક્ષેત્ર
"ಹೋಲಿಕೆ, ಸುತ್ತುವರಿದ, ಸುತ್ತಮುತ್ತಲಿನ-ಕುಟುಂಬ","સમાનતા, આજુબાજુ, આસપાસનું-કુટુંબ"
ಸಮವಸ್ತ್ರ ಅತ್ಯುತ್ತಮ,શ્રેષ્ઠ ગણવેશ
ಏಕರೂಪದ ನಿರಂತರ ವಿಸ್ತರಣೆ,સમાન સતત વિસ્તરણ
ಏಕರೂಪದ ಒಮ್ಮುಖ,સમાન સંકલન
ಏಕರೂಪದ ಶಕ್ತಿ ಪರೀಕ್ಷೆ,સમાન શક્તિ પરીક્ષણ
ಏಕರೂಪದ ಚಲನೆ,સમાન ગતિ
ಏಕರೂಪದ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,સમાન સંભાવના વિતરણ
ಏಕರೂಪದ ಚಲನೆ,સમાન ચાલ
ಏಕರೂಪದ ಸ್ಥಾನ,સમાન સ્થિતિ
ಏಕಸ್ವಾಮ್ಯ,એકાધિકાર
ಮಾನೋಮೀಟರ್,મોનોમીટર
ಮಾನೋಮೀಟರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,મોનોમીટર મેટ્રિક્સ
ಮಾನೋಮೀಟರ್ ಆಸ್ತಿ,મોનોમીટર મિલકત
"ಒಕ್ಕೂಟ, ಒಕ್ಕೂಟ, ಕಾಕತಾಳೀಯ","સંઘ, સંઘ, સંયોગ"
ಉಪವಿಭಾಗಗಳ ಕುಟುಂಬ ಒಕ್ಕೂಟ,ઉપગણોનું કુટુંબ સંઘ
ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ,સમૂહોનું સંયોજન
ವಿಶಿಷ್ಟ ಎಣಿಕೆ ಪ್ರಾಂತ್ಯ,અનન્ય ગણતરી પ્રાંત
ಅನನ್ಯ ಅಪವರ್ತನೀಕರಣ ಪ್ರಮೇಯ,અનન્ય ફેક્ટરાઇઝેશન પ્રમેય
ಅನನ್ಯವಾಗಿ ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ,અનન્ય રીતે નિર્ધારિત
ಅನನ್ಯತೆ,વિશિષ્ટતા
ಪರಿಹಾರದ ವಿಶಿಷ್ಟತೆ,ઉકેલની વિશિષ્ટતા
ಅನನ್ಯತೆಯ ಸಮಸ್ಯೆ,વિશિષ્ટતાની સમસ્યા
ಅನನ್ಯತೆಯ ಪ್ರಮೇಯ,વિશિષ્ટતા પ્રમેય
ಅನನ್ಯ ಪರಿಹಾರ,અનન્ય ઉકેલ
ಅನನ್ಯ ವೆಕ್ಟರ್,અનન્ય વેક્ટર
"ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಏಕ, ಘಟಕ, , ವಿಲೋಮ","એકમ, એકમ, એકમ, એકમ, એકમ, એકમ, એકમ, વ્યસ્ત"
ಏಕ,એકલુ
ಒಂದೇ ಗುಂಪು,એક જૂથ
ಏಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સિંગલ મેટ્રિક્સ
ಏಕ ವಿಧಾನ,એક પદ્ધતિ
ಘಟಕ ಚೆಂಡು,એકમ બોલ
"ಘಟಕ ಕೋಶ, ಘಟಕ ಕೋಶ, ಘಟಕ ಕೋಶ","એકમ કોષ, એકમ કોષ, એકમ કોષ"
