Marathi,Telugu
युनिट स्ट्रिंग,యూనిట్ స్ట్రింగ్
युनिट चाचणी,యూనిట్ పరీక్ష
सार्वत्रिक प्रवेश,యూనివర్సల్ యాక్సెస్
युनिव्हर्सल एसिन्क्रोनस रिसीव्हर  ट्रान्समीटर,యూనివర్సల్ అసమకాలిక రిసీవర్  ట్రాన్స్మిటర్
युनिव्हर्सल बटण बॉक्स,యూనివర్సల్ బటన్ బాక్స్
युनिव्हर्सल कॅरेक्टर सेट,యూనివర్సల్ క్యారెక్టర్ సెట్
युनिव्हर्सल कंट्रोलर,యూనివర్సల్ కంట్రోలర్
युनिव्हर्सल फ्लिप-फ्लॉप,యూనివర్సల్ ఫ్లిప్-ఫ్లాప్
युनिव्हर्सल इंस्ट्रक्शन सेट,యూనివర్సల్ ఇన్స్ట్రక్షన్ సెట్
युनिव्हर्सल इंटरकनेक्टिंग डिव्हाइस,యూనివర్సల్ ఇంటర్‌కనెక్టింగ్ పరికరం
सार्वत्रिक ऑपरेशन,యూనివర్సల్ ఆపరేషన్
युनिव्हर्सल क्वांटिफायर,యూనివర్సల్ క్వాంటిఫైయర్
सार्वत्रिक सेवा संकल्पना,యూనివర్సల్ సర్వీస్ కాన్సెప్ట్
सार्वत्रिक सिंक्रोनस रिसीव्हर ट्रान्समीटर,సార్వత్రిక సింక్రోనస్ రిసీవర్ ట్రాన్స్మిటర్
युनिव्हर्सल ट्युरिंग मशीन,యూనివర్సల్ ట్యూరింగ్ మెషిన్
अनलॉक,అన్‌లాక్
सुधारित सूचना,మార్పులేని సూచన
अनियंत्रित झाड,క్రమరహిత చెట్టు
अनपॅक केलेला दशांश,ప్యాక్ చేయని దశాంశం
अनपॅकिंग,అన్ప్యాకింగ్
असुरक्षित  डायनॅमिक स्टोरेज,అసురక్షితమైనది  డైనమిక్ నిల్వ
असुरक्षित फील्ड,అసురక్షిత ఫీల్డ్
अपरिवर्तनीय  त्रुटी,తిరిగి పొందలేనిది  లోపం
न सोडता येण्यायोग्य,పరిష్కరించలేనిది
अप्रशिक्षित  इंग्रजी,అన్‌స్ట్రాటిడ్  భాష
अयशस्वी कॉल,విజయవంతం కాని కాల్
न वापरलेला वेळ,ఉపయోగించని సమయం
कर्सर अद्यतनित करा,కర్సర్‌ను నవీకరించండి
अद्यतनित फाइल,నవీకరించబడిన ఫైల్
अद्यतनित करत आहे,నవీకరించబడుతోంది
अप-डाऊन नियंत्रण  ओळ,అప్-డౌన్ నియంత్రణ  లైన్
अप-डाऊन काउंटर,అప్-డౌన్ కౌంటర్
अप्पर कार्टेट,ఎగువ కార్టేట్
ऊर्ध्वगामी सुसंगतता,పైకి అనుకూలత
ऊर्ध्वगामी संदर्भ,పైకి సూచన
वापरकर्ता,వినియోగదారు
वापरकर्ता-अर्ज नेटवर्क,వినియోగదారు-అప్లికేషన్ నెట్‌వర్క్
वापरकर्ता क्षेत्र,వినియోగదారు ప్రాంతం
वापरकर्ता विशेषता,వినియోగదారు లక్షణం
वापरकर्ता परिभाषित कार्य,వినియోగదారు నిర్వచించిన ఫంక్షన్
वापरकर्ता परिभाषित शब्द,వినియోగదారు నిర్వచించిన పదం
वापरकर्ता सुविधा,వినియోగదారు సౌకర్యం
वापरकर्ता अनुकूल,వినియోగదారునికి సులువుగా
वापरकर्ता इंटरफेस,వినియోగ మార్గము
वापरकर्ता मोड,వినియోగదారు మోడ్
वापरकर्ता प्रोग्राम,వినియోగదారు ప్రోగ్రామ్
