Odiya,Kannada
କୋର୍ଡ ଅଭ୍ୟାସକାରୀ |,ಸ್ವರಮೇಳ ಅಭ್ಯಾಸಿ
ଦୃ for ୀକରଣ,ಬಲವರ್ಧನೆ
ନିୟମ,ನಿಯಮಗಳು
ଅଣ୍ଡରଲାଇନ୍ ଗ୍ରେଟିଂ |,ಅಂಡರ್ಲೈನ್ಡ್ ಗ್ರ್ಯಾಟಿಂಗ್
ଲାଇନ୍ ଗ୍ରେଟିଂ ସ୍ପେକ୍ଟ୍ରୋମିଟର |,ಲೈನ್ಡ್ ಗ್ರೇಟಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್
ରେଖା ପୃଷ୍ଠା |,ಸಾಲು ಪುಟ
"ଗ୍ରାଫ୍, ରେଖା |","ಗ್ರಾಫ್ಗಳು, ಸಾಲುಗಳು"
ଗ୍ରାଫିଂ ମେସିନ୍ |,ಗ್ರಾಫಿಂಗ್ ಯಂತ್ರ
"ପରମାଣୁ କୋର, rumf","ನ್ಯೂಕ್ಲಿಯರ್ ಕೋರ್, ರಮ್ಫ್"
"ଚଲାନ୍ତୁ, ପରମ୍ପରା |","ಓಟ, ಸಂಪ್ರದಾಯ"
runge-har,ರಂಗೆ-ಹರ್
rune kuta ପଦ୍ଧତି |,ರೂನ್ ಕುಟಾ ವಿಧಾನ
କଠୋର ନିୟମ |,ಒರಟು ನಿಯಮ
ଫୁଟ୍ ପ୍ଲେଟ୍ ଆଣ୍ଟେନା |,ಕಾಲು ಫಲಕದ ಆಂಟೆನಾ
ସ୍ଥିତି ଚଲାନ୍ତୁ |,ರನ್ ಸ್ಥಾನ
କାର୍ଯ୍ୟ ସମୟ ମାପ,ಕೆಲಸದ ಸಮಯದ ಪ್ರಮಾಣ
ଚାଲୁଥିବା ମୂଲ୍ୟ,ಚಾಲನೆಯಲ್ಲಿರುವ ಮೌಲ್ಯ
"ଚୁକ୍ତି, ଚୁକ୍ତି, ବିସ୍ଫୋରଣ |","ಒಪ್ಪಂದ, ಒಪ್ಪಂದ, ಸಿಡಿ"
ଚୁକ୍ତିନାମା ରେଖା |,ಒಪ್ಪಂದದ ಸಾಲು
ଚୁକ୍ତି-ଭାର,ಒಪ್ಪಂದದ ಹೊರೆ
ଚୁକ୍ତି-ଭାର,ಒಪ್ಪಂದದ ಹೊರೆ
ରସେଲ-ସାଉଣ୍ଡର୍ସ ଯୋଡି |,ರಸ್ಸೆಲ್-ಸಾಂಡರ್ಸ್ ಜೋಡಣೆ
ରୁଥରଫୋର୍ଡ |,ರುದರ್ಫೋರ್ಡ್
ରୁଥରଫୋର୍ଡ ଗିଗର୍ ଯନ୍ତ୍ର |,ರುದರ್ಫೋರ್ಡ್ ಗೈಗರ್ ವಾದ್ಯ
ରୁଥରଫୋର୍ଡ ପରମାଣୁ ପରମାଣୁ |,ರುದರ್ಫೋರ್ಡ್ ಪರಮಾಣು ಪರಮಾಣು
ରୁଥରଫୋର୍ଡ ବିଛାଇବା |,ರುದರ್ಫೋರ್ಡ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
rydberg,ರೈಡ್ಬರ್ಗ್
ରିଡବର୍ଗ ସ୍ଥିର |,ರಿಡ್ಬರ್ಗ್ ಸ್ಥಿರ
ରିଡବର୍ଗ ସଂଶୋଧନ |,ರಿಡ್ಬರ್ಗ್ ತಿದ್ದುಪಡಿ
ରିଡବର୍ଗ ସଂଖ୍ୟା |,ರಿಡ್ಬರ್ಗ್ ಸಂಖ್ಯೆ
rydberg orbiter,ರೈಡ್ಬರ್ಗ್ ಆರ್ಬಿಟರ್
ରିଡବର୍ଗ ସିରିଜ୍ ଫର୍ମୁଲା |,Rydberg ಸರಣಿ ಸೂತ್ರ
S-band,ಎಸ್-ಬ್ಯಾಂಡ್
S-Band ଏୟାରବୋର୍ନ୍ ବିକନ୍ |,ಎಸ್-ಬ್ಯಾಂಡ್ ವಾಯುಗಾಮಿ ಬೀಕನ್
S- ବିଭ୍ରାଟ |,ಎಸ್-ಅಸ್ಪಷ್ಟತೆ
S- (ମଧ୍ୟବର୍ତ୍ତୀ କ୍ଷୟ) ଘଟଣା |,S- (ಮಧ್ಯಂತರ ಕೊಳೆತ) ವಿದ್ಯಮಾನ
S- ମୂଲ୍ୟ,ಎಸ್-ಮೌಲ್ಯ
S- ତରଙ୍ଗ |,ಎಸ್-ತರಂಗ
S- ତରଙ୍ଗ ରିଜୋନାନ୍ସ |,ಎಸ್-ತರಂಗ ಅನುರಣನ
ସାବିନ୍ |,ಸಬೈನ್
ସାବିନ୍ ସମୀକରଣ |,ಸಬೈನ್ ಸಮೀಕರಣ
ସେବାଇନ୍ ସେଲଫ୍ ଲାଇଫ୍ |,ಸೆಬಿನ್ ಶೆಲ್ಫ್ ಜೀವನ
ସାକାରାଇଡ୍ |,ಸ್ಯಾಕರೈಡ್
ବ୍ୟାଗ କାଗଜ,ಚೀಲ ಕಾಗದ
ଟେଟ୍ରୋଡ୍ ସମୀକରଣ ଯାଉଛି |,ಟೆಟ್ರೋಡ್ ಸಮೀಕರಣಕ್ಕೆ ಹೋಗುತ್ತಿದೆ
କମ୍ପ୍ୟୁଟର (ଏକକ ଠିକଣା ଦଶମିକ କମ୍ପ୍ୟୁଟର),ಕಂಪ್ಯೂಟರ್ (ಏಕ ವಿಳಾಸ ದಶಮಾಂಶ ಕಂಪ್ಯೂಟರ್)
ପଳାୟନ ବିନ୍ଦୁ |,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
ନିର୍ଦ୍ଦିଷ୍ଟ କାର୍ଯ୍ୟକଳାପ |,ನಿರ್ದಿಷ್ಟ ಚಟುವಟಿಕೆ
ସୁରକ୍ଷିତ ଭାର,ಸುರಕ್ಷಿತ ಲೋಡ್
ସୁରକ୍ଷା ସମୟ,ಭದ್ರತಾ ಸಮಯ
"ନିରାପଦ, ସୁରକ୍ଷିତ","ಸುರಕ್ಷಿತ, ಸುರಕ್ಷಿತ"
ସୁରକ୍ଷା ଏବଂ ସାଜସଜ୍ଜା ପ୍ରଣାଳୀ |,ಭದ್ರತೆ ಮತ್ತು ಅಲಂಕಾರ ಕಾರ್ಯವಿಧಾನಗಳು
ସୁରକ୍ଷିତ ବଲ୍ |,ಸುರಕ್ಷಿತ ಚೆಂಡು
ସୁରକ୍ଷା ସର୍କିଟ |,ಸುರಕ್ಷತಾ ಸರ್ಕ್ಯೂಟ್
ସୁରକ୍ଷା କାରକ |,ಸುರಕ್ಷತಾ ಅಂಶ
ସୁରକ୍ଷିତ ଇନ୍ଧନ |,ಸುರಕ್ಷಿತ ಇಂಧನ
"ସୁରକ୍ଷା ଫ୍ୟୁଜ୍, ବିକଫୋର୍ଡ ଫ୍ୟୁଜ୍ |","ಸೇಫ್ಟಿ ಫ್ಯೂಸ್, ಬಿಕ್‌ಫೋರ್ಡ್ ಫ್ಯೂಸ್"
ସୁରକ୍ଷା ଗ୍ଲାସ |,ಸುರಕ್ಷತಾ ಗಾಜು
ସୁରକ୍ଷିତ ମେସି |,ಸುರಕ್ಷಿತ ಮೆಸ್ಸಿ
ନିରାପଦ ଚୁକ୍ତି |,ಸುರಕ್ಷಿತ ಒಪ್ಪಂದ
"ସୁରକ୍ଷିତ ଦୀପ, ସୁରକ୍ଷିତ ଦୀପ |","ಸುರಕ್ಷಿತ ದೀಪ, ಸುರಕ್ಷಿತ ದೀಪ"
ସୁରକ୍ଷିତ ମ୍ୟାଚ୍ |,ಸುರಕ್ಷಿತ ಹೊಂದಾಣಿಕೆ
ସୁରକ୍ଷା ଉପାଦାନ |,ಸುರಕ್ಷತೆ ಅಂಶ
"ସୁରକ୍ଷା ପ୍ଲଗ୍, ସୁରକ୍ଷା ଷ୍ଟପର୍ |","ಸುರಕ್ಷತಾ ಪ್ಲಗ್, ಸುರಕ್ಷತೆ ನಿಲುಗಡೆ"
ସୁରକ୍ଷା ଦଣ୍ଡ,ಸುರಕ್ಷತೆ ಬಾರ್
ସୁରକ୍ଷା ଭଲଭ୍ |,ಸುರಕ್ಷತಾ ಕವಾಟ
SEZ,SEZ
sagitta ପଦ୍ଧତି |,ಸಗಿಟ್ಟಾ ವಿಧಾನ
ସାଗିଟାଲ୍ କିରଣ |,ಸಗಿಟ್ಟಲ್ ಕಿರಣಗಳು
ସାହାଙ୍କ ଆୟନାଇଜେସନ୍ ସୂତ୍ର |,ಸಹಾ ಅವರ ಅಯಾನೀಕರಣ ಸೂತ್ರ
"st, ସାଟେଲାଇଟ୍ ମନିଟରିଂ ସିଷ୍ଟମ୍ |","st, ಉಪಗ್ರಹ ಮೇಲ್ವಿಚಾರಣಾ ವ್ಯವಸ್ಥೆ"
ଫିଲ୍ଡ କୋଇଲ୍ ପୋଲ |,ಕ್ಷೇತ್ರ ಕಾಯಿಲ್ ಕಂಬ
"ଲୁଣ, ଲୁଣ","ಉಪ್ಪು, ಉಪ್ಪು"
ଲୁଣପେଟର,ಉಪ್ಪಿನಕಾಯಿ
ଜ୍ୟୋତିଷ ଅଗ୍ନି |,ಅಸ್ತ್ರ ಬೆಂಕಿ
ସମାରିୟମ୍ |,ಸಮಾರಿಯಮ್
ସମାନ କଳା,ಇದೇ ಕಲೆ
ସମାନ ଦିଗ,ಅದೇ ದಿಕ್ಕು
"ନମୁନା, ନମୁନା","ಮಾದರಿ, ಮಾದರಿ"
ନମୁନା ଆନୁମାନିକତା |,ಮಾದರಿ ಅಂದಾಜು
ନମୁନା ସଂଗ୍ରହ,ಮಾದರಿ ಸಂಗ್ರಹ
ନମୁନା ସଂଶୋଧନ ଗୁଣବତ୍ତା,ಮಾದರಿ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
ନମୁନା ଡିଜାଇନ୍ |,ಮಾದರಿ ವಿನ್ಯಾಸ
ନମୁନା ବଣ୍ଟନ,ಮಾದರಿ ವಿತರಣೆ
ନମୁନା ପଥ,ಮಾದರಿ ಮಾರ್ಗ
ନମୁନା ବିନ୍ଦୁ |,ಮಾದರಿ ಬಿಂದು
ନମୁନା ଗୁଣ,ಮಾದರಿ ಗುಣಮಟ್ಟ
ନମୁନା ମୂଲ୍ୟ ବିଚ୍ୟୁତି |,ಮಾದರಿ ಮೌಲ್ಯದ ವಿಚಲನ
ନମୁନା ସର୍ବେକ୍ଷଣ |,ಮಾದರಿ ಸಮೀಕ್ಷೆ
ନମୁନା ଟ୍ୟୁବ୍ |,ಮಾದರಿ ಟ್ಯೂಬ್
ନମୁନା ଭିନ୍ନତା |,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
ନମୁନା ପରୀକ୍ଷା,ಮಾದರಿ ಪರೀಕ್ಷೆ
"ନମୁନା ସଂଗ୍ରହ (V,), ନମୁନା ସଂଗ୍ରହ (ନା,)","ಮಾದರಿ (ವಿ, ), ಮಾದರಿ (ಸಂಖ್ಯೆ, )"
ନମୁନା ଗ୍ରହଣ ଯୋଜନା,ಮಾದರಿ ಸ್ವೀಕಾರ ಯೋಜನೆ
ନମୁନା ଗ୍ରହଣର ପଦ୍ଧତି |,ಮಾದರಿಯ ಸ್ವೀಕಾರ ವಿಧಾನ
ନମୁନା ସର୍କିଟ |,ಮಾದರಿ ಸರ್ಕ್ಯೂಟ್
ନମୁନା ବଣ୍ଟନ,ಮಾದರಿ ವಿತರಣೆ
ନମୁନା ତ୍ରୁଟି |,ಮಾದರಿ ದೋಷ
ନମୁନା ଉଚ୍ଚାରଣ,ಮಾದರಿ ಉಚ್ಚಾರಣೆ
ନମୁନା ଅନୁପାତ,ಮಾದರಿ ಅನುಪಾತ
ନମୁନା ଫାଟକ,ಮಾದರಿ ಗೇಟ್
ନମୁନା ଯାଞ୍ଚ,ಮಾದರಿ ತಪಾಸಣೆ
ନମୁନା ବ୍ୟବଧାନ,ಮಾದರಿ ಮಧ್ಯಂತರ
ନମୁନା ପଦ୍ଧତି |,ಮಾದರಿ ವಿಧಾನ
ନମୁନା ମୁହୂର୍ତ୍ତ |,ಮಾದರಿ ಕ್ಷಣ
ହାରାହାରି କାରକ |,ಸರಾಸರಿ ಅಂಶ
ନମୁନା ସଂଖ୍ୟା,ಮಾದರಿ ಸಂಖ್ಯೆ
ନମୁନା ନିରୀକ୍ଷଣ,ಮಾದರಿ ವೀಕ್ಷಣೆ
ଓସିଲୋସ୍କୋପ୍ ନମୁନା |,ಮಾದರಿ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
ନମୁନା ସମ୍ଭାବନା |,ಮಾದರಿ ಸಂಭವನೀಯತೆ
ନମୁନା ପଲ୍ସ ଜେନେରେଟର,ಮಾದರಿ ನಾಡಿ ಜನರೇಟರ್
ଆଣ୍ଟିଜେନ୍ ଅନୁପାତ |,ಪ್ರತಿಜನಕ ಅನುಪಾತ
ନମୁନା ସଂଗ୍ରହ ରୁଟିନ୍ |,ಮಾದರಿ ದಿನಚರಿ
ନମୁନା ଟ୍ୟୁବ୍ |,ಮಾದರಿ ಟ್ಯೂಬ್
ନମୁନା ଏକକ |,ಮಾದರಿ ಘಟಕ
ସାମସୋନାଇଟ୍ |,ಸ್ಯಾಮ್ಸೋನೈಟ್
ସେନାଫାଣ୍ଟ |,ಸೆನೆಫಂಟ್
ସାନାଟ୍ରନ୍ |,ಸ್ಯಾನಾಟ್ರಾನ್
ସାନବର୍ନ |,ಸನ್ಬಾರ್ನ್
ସାନବର୍ଣ୍ଣ ମାନଚିତ୍ର,sanbarn ನಕ್ಷೆ
ସାଣ୍ଡୱିଚ୍ |,ಸ್ಯಾಂಡ್ವಿಚ್
ସାଣ୍ଡୱିଚ୍ ପ୍ୟାକେଜ୍ |,ಸ್ಯಾಂಡ್ವಿಚ್ ಪ್ಯಾಕೇಜುಗಳು
"ସାଣ୍ଡୱିଚ୍ ମଲିକ୍ୟୁଲ୍, ଇଣ୍ଟରପ୍ରେସଡ୍ ମଲିକ୍ୟୁଲ୍ |","ಸ್ಯಾಂಡ್‌ವಿಚ್ ಮಾಲಿಕ್ಯೂಲ್, ಇಂಟರ್‌ಪ್ರೆಸ್ಡ್ ಮಾಲಿಕ್ಯೂಲ್"
ସାଣ୍ଡୱିଚ୍ ଗଠନ |,ಸ್ಯಾಂಡ್ವಿಚ್ ರಚನೆ
ଚାପ ଭିତରେ,ಒತ್ತಡದಲ್ಲಿ
ସାପୋନିଫିକେସନ୍ |,ಸಪೋನಿಫಿಕೇಶನ್
ସାପୋନିଫିକେସନ୍ ସଂଖ୍ୟା |,ಸಪೋನಿಫಿಕೇಶನ್ ಸಂಖ್ಯೆ
sarah,ಸಾರಾ
ସର୍ଦ୍ ଥିଓରେମ୍ |,ಸಾರ್ಡ್ ಪ್ರಮೇಯ
ସରୋଜ ବକ୍ର,ಸಾರ್ಜೆಂಟ್ ಕರ್ವ್
ସରୋଜ ସର୍କଲ୍ |,ಸಾರ್ಜೆಂಟ್ ವೃತ್ತ
ସରୋଜ ଚିତ୍ର |,ಸಾರ್ಜೆಂಟ್ ರೇಖಾಚಿತ್ರ
"ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ, ଉପଗ୍ରହ |","ಉಪಗ್ರಹ, ಅಂಗಸಂಸ್ಥೆ, ಟ್ರೇಲಿಂಗ್, ಉಪಗ್ರಹ"
ବାହ୍ୟରେଖା,ರೂಪರೇಖೆಯನ್ನು
ଉପଗ୍ରହ ଆଣ୍ଟେନା |,ಉಪಗ್ರಹ ಆಂಟೆನಾ
ସହାୟକ ଶାଖା,ಅಂಗಸಂಸ್ಥೆ ಶಾಖೆ
"ଟ୍ରେଲିଂ ଏକ୍ସଟେନ୍ସନ୍, ଟ୍ରେଲିଂ ଡିଲେସନ୍ |","ಹಿಂದುಳಿದ ವಿಸ್ತರಣೆ, ಹಿಂಬದಿ ಹಿಗ್ಗುವಿಕೆ"
ଉପଗ୍ରହ ଇଭେଣ୍ଟ |,ಉಪಗ್ರಹ ಘಟನೆ
ଉପନଦୀ,ಉಪನದಿ ರೇಖೆ
ଆନୁଷଙ୍ଗିକ ଚୁମ୍ବକୀୟ,ಸಹಾಯಕ ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
ଉପଗ୍ରହ ଗତି,ಉಪಗ್ರಹ ವೇಗ
ଉପଗ୍ରହ ଅବଧି,ಉಪಗ್ರಹ ಅವಧಿ
ଉପଗ୍ରହ ଫଟୋଗ୍ରାଫି |,ಉಪಗ್ರಹ ಛಾಯಾಗ್ರಹಣ
ସହାୟକ ନାଡ,ಸಹಾಯಕ ನಾಡಿ
ଉପଗ୍ରହ ଟ୍ରାକିଂ |,ಉಪಗ್ರಹ ಟ್ರ್ಯಾಕಿಂಗ್
ଉପଗ୍ରହ ଟ୍ରାନ୍ସମିଟର,ಉಪಗ್ರಹ ಟ್ರಾನ್ಸ್ಮಿಟರ್
ପାର୍ଶ୍ୱ ପ୍ରତିଫଳନ,ದ್ವಿತೀಯ ಪ್ರತಿಬಿಂಬ
ନିମ୍ନ ଶକ୍ତି ଉପଗ୍ରହ |,ಕಡಿಮೆ ಶಕ್ತಿಯ ಉಪಗ್ರಹ
ସାଚୁରେଚର ରିଆକ୍ଟର |,ಸ್ಯಾಚುರೇಶನ್ ರಿಯಾಕ್ಟರ್
ସାଚୁରେସନ୍ ଟ୍ରାନ୍ସଫର୍ମର |,ಸ್ಯಾಚುರೇಶನ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ସନ୍ତୁଷ୍ଟ କରିବାକୁ,ತೃಪ್ತಿಪಡಿಸಲು
ସନ୍ତୁଷ୍ଟ,ತೃಪ್ತಿಯಾಯಿತು
ପରିପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟକଳାପ,ಸ್ಯಾಚುರೇಟೆಡ್ ಚಟುವಟಿಕೆ
ପରିପୂର୍ଣ୍ଣ ବାୟୁ,ಸ್ಯಾಚುರೇಟೆಡ್ ಗಾಳಿ
ସନ୍ତୁଳିତ ରଙ୍ଗ ସନ୍ତୁଳିତ ରଙ୍ଗ |,ಸ್ಯಾಚುರೇಟೆಡ್ ಬಣ್ಣ ಸ್ಯಾಚುರೇಟೆಡ್ ಬಣ್ಣ
ସାଚୁରେଟେଡ୍ ଡାୟୋଡ୍ |,ಸ್ಯಾಚುರೇಟೆಡ್ ಡಯೋಡ್
ସନ୍ତୁଳିତ ତରଳ |,ಸ್ಯಾಚುರೇಟೆಡ್ ದ್ರವ
ସନ୍ତୁଳିତ ଅଣୁ,ಸ್ಯಾಚುರೇಟೆಡ್ ಅಣು
ପରିପୂର୍ଣ୍ଣ ବାଷ୍ପ,ಸ್ಯಾಚುರೇಟೆಡ್ ಆವಿ
ଯୋଗାଯୋଗ ସଙ୍କେତ,ಸಂಪರ್ಕ ಸಂಕೇತ
"ପରିପୃଷ୍ଠା, ପରିପୃଷ୍ଠା |","ಶುದ್ಧತ್ವ, ಶುದ್ಧತ್ವ"
ପରିପୂର୍ଣ୍ଣ ସ୍ରୋତ,ಸ್ಯಾಚುರೇಟೆಡ್ ಸ್ಟ್ರೀಮ್
ସାଚୁଚରେସନ୍ ବକ୍ର,ಶುದ್ಧತ್ವ ವಕ್ರರೇಖೆ
ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |,ಸ್ಯಾಚುರೇಶನ್ ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
ପରିପୃଷ୍ଟତା,ಶುದ್ಧತ್ವ ಇಂಡಕ್ಷನ್
ପରିପୃଷ୍ଠ ଚଟାଣ |,ಶುದ್ಧತ್ವ ಮಹಡಿ
ପରିପୃଷ୍ଠା ରେଖା |,ಶುದ್ಧತ್ವ ರೇಖೆ
ସାଚୁରେସନ୍ ଚୁମ୍ବକକରଣ |,ಸ್ಯಾಚುರೇಶನ್ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ସାଚୁଚରେସନ୍ ଚୁମ୍ବକୀୟ ବିକୃତି |,ಸ್ಯಾಚುರೇಶನ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
ପରିପୃଷ୍ଠା ଅବସ୍ଥା |,ಶುದ್ಧತ್ವ ಸ್ಥಿತಿ
ପରିପୃଷ୍ଠତା ପ୍ରତିରୋଧ |,ಶುದ್ಧತ್ವ ಪ್ರತಿರೋಧ
ସାଚୁଚରେସନ୍ ସ୍କେଲ୍ |,ಶುದ್ಧತ್ವ ಪ್ರಮಾಣ
ସାଚୁରେସନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,ಸ್ಯಾಚುರೇಶನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
ସାଚୁଚରେସନ୍ ବିକୃତି,ಶುದ್ಧತ್ವ ವಿರೂಪ
ସାଚୁଚରେସନ୍ ସମୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ಶುದ್ಧತ್ವ ಸಮಯದ ಗುಣಾಂಕ
ପରିପୃଷ୍ଠା ମୂଲ୍ୟ,ಶುದ್ಧತ್ವ ಮೌಲ್ಯ
ସାଚୁରେସନ୍ ବାଷ୍ପ ଚାପ |,ಶುದ್ಧತ್ವ ಆವಿಯ ಒತ್ತಡ
ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |,ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್
ଶନି,ಶನಿಗ್ರಹ
ଶନି ରିଙ୍ଗ |,ಶನಿಯ ಉಂಗುರ
ସାଉଟର ପଦ୍ଧତି |,ಸೌಟರ್ ವಿಧಾನ
ସାଭାର୍ଟ |,ಸವರ್ಟ್
ସାଭର୍ ପ୍ଲେକ୍ |,ಸವರ್ ಪ್ಲೇಕ್
"ସାଭର୍ ପୋଲାରିସ୍କୋପ୍, ସାଭର୍ ପୋଲାରିସ୍କୋପ୍ |","ಸವರ್ ಪೋಲಾರಿಸ್ಕೋಪ್, ಸವರ್ ಪೋಲಾರಿಸ್ಕೋಪ್"
ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |,ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ
ଆରଡାଣ୍ଟି କ୍ରୋନୋମିଟର ତରଙ୍ଗ |,ಆರದಂತಿ ಕ್ರೋನೋಮೀಟರ್ ತರಂಗ
ଅପରେଟିଂ ଭୋଲଟେଜ୍,ನಿಷ್ಕ್ರಿಯ ವೋಲ್ಟೇಜ್
aaradanti ତରଙ୍ଗ |,ಆರದಂತಿ ಅಲೆ
aradanti ତରଙ୍ଗ ଆକୃତି |,ಅರದಂತಿ ತರಂಗ ಆಕಾರ
ଉତ୍କୃଷ୍ଟ ତରଙ୍ଗ ଜେନେରେଟର |,ತೀವ್ರ ತರಂಗ ಜನರೇಟರ್
ପୂଜା ସ୍ରୋତ |,ಪೂಜಾ ಸ್ಟ್ರೀಮ್
ସାଇଭ୍ ଜେନେରେଟର |,ಜರಡಿ ಜನರೇಟರ್
ଆରଦନ୍ତୀ ସ୍ପାନ୍ |,ಆರದಂತಿ ಸ್ಪ್ಯಾಂಡ್
ସାକ୍ସୋଫୋନ୍ |,ಸ್ಯಾಕ್ಸೋಫೋನ್
ସାୟର୍ ଶ୍ରେଣୀ ପଦ୍ଧତି |,ಸೇಯರ್ ವರ್ಗ ವಿಧಾನ
କର୍ମଭାରାର ମଧ୍ୟମ କାନ ପର୍ଯ୍ୟାୟ |,ಕರ್ಮಾವರ್ತದ ಮಧ್ಯ ಕಿವಿಯ ಹಂತ
cochlear,ಕೊಕ್ಲಿಯರ್
"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |","ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
ସ୍କାଲାର୍ କୋଣାର୍କ ବେଗ |,ಸ್ಕೇಲಾರ್ ಕೋನೀಯ ವೇಗ
ସ୍କାଲାର୍ ସାନ୍ଦ୍ରତା |,ಸ್ಕೇಲಾರ್ ಸಾಂದ್ರತೆ
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
ସ୍କାଲାର୍ ଫୋର୍ସ |,ಸ್ಕೇಲಾರ್ ಬಲ
ସ୍କାଲାର୍ ଗତିଜ ଶକ୍ତି |,ಸ್ಕೇಲಾರ್ ಚಲನ ಶಕ್ತಿ
ସ୍କାଲାର୍ ମେସନ୍ |,ಸ್ಕೇಲಾರ್ ಮೆಸನ್
ସ୍କାଲାର୍ ଗୁଣ,ಸ್ಕೇಲಾರ್ ಮಲ್ಟಿಪಲ್ಗಳು
ସ୍କାଲାର୍ ଗୁଣନ |,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
ସ୍କାଲାର୍ ଗୁଣକର୍ତ୍ତା |,ಸ್ಕೇಲಾರ್ ಗುಣಕ
ସ୍କାଲାର୍ ଅପରେଟର୍ |,ಸ್ಕೇಲಾರ್ ಆಪರೇಟರ್
ସ୍କାଲାର୍ ପଏଣ୍ଟ ଫଙ୍କସନ୍,ಸ್ಕೇಲಾರ್ ಪಾಯಿಂಟ್ ಕಾರ್ಯ
ସ୍କାଲାର୍ ସମ୍ଭାବନା |,ಸ್ಕೇಲಾರ್ ಸಂಭಾವ್ಯ
ସ୍କାଲାର୍ ଚାପ |,ಸ್ಕೇಲಾರ್ ಒತ್ತಡ
ସ୍କାଲାର୍ ଉତ୍ପାଦ |,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
ସ୍କାଲାର୍ ପ୍ରପର୍ଟି |,ಸ್ಕೇಲಾರ್ ಆಸ್ತಿ
ସ୍କାଲାର୍ |,ಸ್ಕೇಲಾರ್
ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
"ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ","ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್"
ମାପ ପ୍ରଭାବ,ಪ್ರಮಾಣದ ಪರಿಣಾಮ
ସ୍କେଲ ତ୍ରୁଟି |,ಪ್ರಮಾಣದ ದೋಷ
ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |,ಪ್ರಮಾಣದ ಗುಣಕ
ଭଲ୍ୟୁମେଟ୍ରିକ୍ ମଡେଲ୍ |,ವಾಲ್ಯೂಮೆಟ್ರಿಕ್ ಮಾದರಿ
8 ପଦାଙ୍କ,8 ಹಂತ
ଭୂକମ୍ପ ତୀବ୍ରତା ମାପକାଠି |,ಭೂಕಂಪದ ತೀವ್ರತೆಯ ಪ್ರಮಾಣ
ନୋଟେସନ୍ ସ୍କେଲ୍ |,ಸಂಕೇತ ಪ್ರಮಾಣ
କ୍ଷୁଦ୍ରତାର ମାପ,ಸಣ್ಣತನದ ಪ್ರಮಾಣ
ବାଇନାରୀ ମାପ |,ಬೈನರಿ ಮಾಪನ
ଷ୍ଟେପ୍ ଇଭେଣ୍ଟ |,ಹಂತದ ಘಟನೆ
ଷ୍ଟେପ୍ ପଲ୍ସ |,ಹೆಜ್ಜೆ ನಾಡಿ
ଷ୍ଟେପ୍ କାଲକୁଲେଟର,ಹಂತದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ଷ୍ଟେପ୍ ରେକର୍ଡର୍ |,ಹಂತದ ರೆಕಾರ್ಡರ್
