English,Marathi
unit sphere,युनिट बॉल
unit step function,युनिट स्टेप फंक्शन
unit vector,युनिट वेक्टर
unit volume,युनिट व्हॉल्यूम
unity,"एक, समान"
unity element(=identity element =unit element),संबंधित घटक
univariate,एकविचर
univariate normal distribution,एकसमान सामान्य वितरण
universal,सार्वत्रिक
universal constant,सार्वत्रिक स्थिरांक
universal gravitation,सार्वत्रिक गुरुत्व
universal set,लोकसंख्या सेट
universe,"जग, लोकसंख्या"
unknown,अज्ञात
unknown quantity,अज्ञात रक्कम
unlike,"विरुद्ध, विषम"
unlike terms,विषम संज्ञा
unlimited,अमर्यादित
unstable,तात्पुरता
unsymmetrical,असममित
unsymmetric dual problem,असममित द्वैत समस्या
upper bar,डोके ओळ
upper bound,वरची मर्यादा
upper derivative,उच्च व्युत्पन्न
upper integral,उच्च अविभाज्य
upper limit of integration,एकत्रीकरणाचा उंबरठा
upper quartile,गुरुचतुर्थक
upper Rieman integral,ओव्हरहेड Riemann एकत्रीकरण
upper semicontinuity,ओव्हरहेड सातत्य
upper sum,ओव्हरहेड बेरीज
upper triangle matrices,ओव्हरहेड त्रिकोण मॅट्रिक्स
upward acceleration,अनुलंब प्रवेग
upward motion,ऊर्ध्वगामी हालचाल
Urysohn's lemma,युरिझोन लेमा
U-shaped curve,U-फॉर्म वक्र
usual metric,साधे अंतर
usual topology,साधी स्थिती
utility,"उपयुक्तता, वापर"
utility function,उपयुक्तता कार्य
utility maximization,उपयुक्तता वाढवणे
uv-method,uv-पद्धत
vacuous set,रिकामा संच
validity,"वैधता, मान्यता"
validity of test,चाचणी प्रमाणीकरण
value,किंमत मूल्य
value function,मूल्य कार्य
value of a game,खेळाचे मूल्य
variable,"चल, चल, चल"
variable field,व्हेरिएबल फील्ड
variable of integration,इंटिग्रेशन व्हेरिएबल
variable parameter,व्हेरिएबल पॅरामीटर
variance,फरक
variance-covariance matrix,variance-covariance मॅट्रिक्स
variance estimate,भिन्नता अंदाज
variance matrix,भिन्नता मॅट्रिक्स
variate,जादूगार
variation of parameter,पॅरामीटर भिन्नता
vary directly as,च्या अनुरूप असणे
vary indirectly as,च्या अप्रत्यक्ष प्रमाणात असणे
varying,चल
vector,वेक्टर वेक्टर
