Tamil,Hindi
தொழில்நுட்ப,"तकनीकी, पारिभाषिक"
தொழில்நுட்ப ஆலோசனை,तकनीकी सलाह
தொழில்நுட்ப கல்லூரி,तकनीकी महाविद्‌यालय
தொழில்நுட்ப தரவு,"तकनीकी आंकडे, तकनीकी आधार-सामग्री"
தொழில்நுட்ப இடுகை,तकनीकी पद
தொழில்நுட்ப தகுதி,तकनीकी अर्हता
தொழில்நுட்ப திறன்,तकनीकी कुशलता
தொழில்நுட்ப சொல்,"तकनीकी शब्द, पारिभाषिक शब्द"
தொழில்நுட்ப பயிற்சி,तकनीकी प्रशिक्षण
தொழில்நுட்பவியலாளர்,"तकनीकविद्, तकनीशियन"
நுட்பம்,"तकनीक, प्रविधि"
தொழில்நுட்பம்,प्रौद्‌योगविद् तंत्र
தொழில்நுட்பம்,प्रौद्‌योगविद्
தொழில்நுட்ப,प्रौद्‌योगिक
தொழில்நுட்பவாதிகள்,प्रौद्‌योगिकीविद्
தொழில்நுட்பம்,प्रौद्‌योगिकी
டெலிபாங்கிங்,दूर-बैंकिग
தந்தி,तार
தந்தி முகவரி,तार पता
தந்தி,"तार-संचार, टेलीग्राफी"
டெலிபர்ண்டர் செய்தி,"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश"
தொலைக்காட்சி,"दूरदर्शन, टेलीविज़न"
டெலிவொர்க்கிங்,दूरकार्य
டெலெக்ஸ்,टेलेक्स
சொல்பவர்,"गणक, गणित्र"
கோபம்,"मिज़ाज, स्वभाव"
மனோபாவம்,"स्वभाव, मिज़ाज़"
மனோபாவம்,"तुनकमिज़ाज़, क्रोधशील"
வெப்ப நிலை,"तापमान, ताप"
டெம்போ,"गति, टेम्पो"
தற்காலிக,अस्थायी
தற்காலிக முன்கூட்டியே,"अस्थायी पेशगी, अस्थायी अग्रिम"
தற்காலிக நியமனம்,अस्थायी नियुक्‍ति
தற்காலிக இயலாமை,अस्थायी अशक्‍तता
தற்காலிக இடுகை,अस्थायी पद
தற்காலிக கட்டுப்பாடு,अस्थायी प्रतिबंध
தற்காலிக காலியிடம்,अस्थायी रिक्‍ति
சோதனையானது,प्रलोभन
