Malayalam,Hindi
താപ മുദ്ര താപ,तापीय मुद्रकातापीय
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","1.गहाना, 2.थैशिंग"
ത്രെഡ് വള,सूत्र-चूड़ई
ത്രെഡിംഗ്,सूत्रण
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
ഒഴുക്ക് ശേഷി,प्रवाह क्षमता
സമയ സങ്കീർണ്ണത,काल जटिलता
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),काल विभाजन बहुसंकेतन (टी डी एम)
ടൈം ഫ്രെയിം,काल फ्रेम
അതേ സമയം തന്നെ,ङ्केसमय सी
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
സമയം കഴിഞ്ഞു,समय समाप्त
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1.कालॉशन, 2.काल क्वांटीकरण"
സമയ പരമ്പര,काल श्रेणी
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","1. काल विभाजन, 2. समय सहभाजन"
സമയം പങ്കിടൽ സംവിധാനം,समय सहभाजन तंत्र
കോൾ സ്റ്റെപ്പ്,काल स्टेप
സമയ ഡയഗ്രം,काल आरेख
സ്വഭാവം,वर्णक
ടോഗിൾ ചെയ്യുക,टॉगल
ടോഗിൾ നീക്കം,टॉगल चाल
"1.ചിഹ്നം, 2.ടോക്കൺ","1.प्रतीक, 2.टोकन"
ടോക്കൺ ബസ്,टोकन बस
ടോക്കൺ ബസ്,टोकन बस
ടോക്കൺ ബസ് ശൃംഖല,टोकन बस जालक्रम
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","1.प्रतीक वलय, 2.सांकेतिक वलय"
ടോക്കൺ ചർച്ചകൾ,टोकन वार्ता
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","1.औजार, 2.उपकरण"
മുകളിലെ കാൽ,शीर्ष-पाद
മുകളിൽ കാൽ ഡിസൈൻ,शीर्ष पाद अभिकल्प
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1.नख शिख पद विन्यास, 2.अधोगामी"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","1.सांस्थिति, 2.स्थान विज्ञान"
ടച്ച് പാഡുകൾ,स्पर्श पैड
ടച്ച് സ്ക്രീൻ,स्पर्श स्क्रीन
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","1.चिन्ह, 2.निशान, 3.अनुरेखण"
കണ്ടെത്തൽ,अनुरेखण
"1.വഴി, 2.പാത, 3.ചോർച്ച","1.मार्ग, 2.पथ, 3.लीक"
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്","1.ट्रैक डिस्क, 2.पथ डिस्क"
പാത്ത് ടേപ്പ്,पथ टेप
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1.अनुमार्गन, 2.अनुपथन"
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1.अनुयान, 2.अनुग"
പാത,प्रक्षेप पथ
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം","1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ","1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്","1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം","1.प्रतिलेखन, 2.लिप्यंतरण करना"
ട്രാൻസ്ഡ്യൂസർ,ट्रांसड्यूसर
കൈമാറ്റ നിരക്ക്,अंतरण दर
കൈമാറ്റ സമയം,अंतरण काल
പരിവർത്തനം,रुपांतरण
ക്ഷണികമായ പിശക്,क्षणिक त्रुटि
പരിവർത്തന കാലയളവ്,संक्रमण काल
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്","1.संक्रमण, 2.संक्रांति"
പകരുന്ന,संक्रामक
അണുബാധയുണ്ടായി,संक्रमिता
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം","1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്","1. संचरण, संचारण, 2.संप्रेषण"
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ","1.संचरण लाइन, 2.संप्रेषण लाइन"
ട്രാൻസ്മിറ്റർ,ट्रांसमीटर
സുതാര്യത,पारदर्शिता
ട്രാൻസ്പോണ്ടർ,ट्रांसपोंडर
"1.ഗതാഗതം, 2.റിഗ്രഷൻ","1.परिवहन, 2.प्रतिगमन"
സ്ഥാനമാറ്റം,पक्षांतरण
ട്രാൻസ്പ്യൂട്ടർ,ट्रांसप्यूटर
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ","1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
"1. കെണി, 2. കെണി, 3. പിടിക്കുക","1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ഭ്രമണം,चंक्रमण
മരം (പരിവർത്തനം),वृक्ष (चंक्रमण)
വൃക്ഷ ശൃംഖല,तरु नेटवर्क
സഹായ സർക്യൂട്ട്,सहायक परिपथ
നിസ്സാരമായ ഡയഗ്രം,तुच्छ आरेख
ട്രബിൾഷൂട്ടിംഗ്,दोष-निवारण
പറിച്ചെടുത്തു,"छिन्न, रुंडन"
സത്യ പട്ടിക,सत्यमान सारणी
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ","1.टयूनर, 2.समस्वरक, 3.समंजक"
"1.ടണലിംഗ്, 2.ടണലിംഗ്","1.सुरंगन, 2.टनलिंग"
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്","1.समंजन, 2.समस्वरण, 3.टयूनिंग"
ട്യൂപ്പിൾ,टपल
ടർബോ പാസ്കൽ,टर्बो पास्कल
ട്യൂറിംഗ് മെഷീൻ,टयूरिंग मशीन
തിരിയുന്ന സമയം,प्रतिवर्तन काल
വഴിത്തിരിവ് പ്രമാണം,प्रतिवर्तन दस्तावेज
ടേൺ സീക്വൻസ്,प्रतिवर्तन अनुक्रम
ദമ്പതികൾ കേബിൾ,युगल केबल
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി","1.ऐंठित युगल, 2.व्यावर्तित युग्म"
ഇരട്ട പാസ് റിമൈൻഡർ,द्वि-पारक स्मरांतरक
രണ്ടിന്റെ പൂരകം,दो का पूरक
തരം,प्रकार
"1.തരം മുഖം, 2. സ്വഭാവം","1.टाइप फेस, 2.अक्षराकृति"
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,टंकन शीर्ष
പ്രിന്റർ വീൽ,मुद्रक चक्र
ടൈപ്പിംഗ്,टंकण
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,अबाधित शक्ति स्रोत
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം","1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
ഒറ്റ ഓപ്പറേഷൻ,एकल संक्रिया
"1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ","1.एकल संकारक, 2.एक अंगी संकारक"
അനിശ്ചിതത്വം,अनिश्चितता
അനിയന്ത്രിതമായ പ്രസ്താവന,अप्रतिबंधी कथन
എണ്ണമറ്റ,अगणनीय
അനാച്ഛാദനം,अनावरण
അനിശ്ചിതമായ,अनिर्णीय
നിർവചിക്കാത്തത്,ङ्केअपरिभाषित
നിർവചിക്കാത്ത റെക്കോർഡ്,अपरिभाषित अभिलेख
ഉന്മൂലനം,अविलोप
"1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
വ്യക്തമാക്കിയിട്ടില്ല,अनिर्दिष्ट
"1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
ഒരേ ദിശയിലുള്ള സേവന സമയം,एकसमान दिशा सेवाकाल
