English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
spottiness limit,"अतिदोष सीमा, विद्वषिता सीमा","અતિદોષ સીમા, વિદ્વષિતા સીમા","अतिदोष सीमा, विद्वषिता सीमा","ਅਤਿਦੋ਷ ਸੀਮਾ, ਵਿਦ੍ਵ਷ਿਤਾ ਸੀਮਾ","অতিদোষ সীমা, বিদ্বষিতা সীমা","अतिदोष सीमा, विद्वषिता सीमा","ಅತಿದೋಷ ಸೀಮಾ, ವಿದ್ವಷಿತಾ ಸೀಮಾ","അതിദോഷ സീമാ, വിദ്വഷിതാ സീമാ","அதிதோஷ ஸீமா, வித்வஷிதா ஸீமா","అతిదోష సీమా, విద్వషితా సీమా",اتدوش سیما، ودوشتا سیما,"অতিদষ সীমা, িদ্ষিতা সীমা","ଅତିଦୋଷ ସୀମା, ବିଦ୍ବଷିତା ସୀମା","अतिदोष सीमा, विद्वषिता सीमा"
spread,विस्तार,વિસ્તાર,विस्तार,"ਫੈਲਣਾ, ਢੱਕਣਾ, ਪਸਰਨਾ",বিস্তার,विस्तार,ಸುತ್ತುವರಿದ,വ്യാപിക്ക്,விஸ்தார,విస్తార,پھیلاؤ۔ گسترش,িস্তার,ବିସ୍ତାର,विस्तार
square root,वर्गमूल,વર્ગમૂલ,वर्गमूल,ਵਰ੍ਗਮੂਲ,বর্গমূল,वर्गमूल,ವರ್ಗಮೂಲ,വര്ഗമൂല,வர்கமூல,వర్గమూల,جذر مربع,র্গমূল,ବର୍ଗମୂଲ,वर्गमूल
stabilized,"स्थिरीकृत, स्थायीकृत","સ્થિરીકૃત, સ્થાયીકૃત","स्थिरीकृत, स्थायीकृत","ਸ੍ਥਿਰੀਕ੃ਤ, ਸ੍ਥਾਯੀਕ੃ਤ","স্থিরীকৃত, স্থাযীকৃত","स्थिरीकृत, स्थायीकृत","ಸ್ಥಿರೀಕೃತ, ಸ್ಥಾಯೀಕೃತ","സ്ഥിരീകൃത, സ്ഥായീകൃത","ஸ்திரீக்ருத, ஸ்தாயீக்ருத","స్థిరీకృత, స్థాయీకృత",ستھریکرت، ستھائیکرت,"স্থিরীকৃত, স্থাযীকৃত","ସ୍ଥିରୀକୃତ, ସ୍ଥାଯୀକୃତ","स्थिरीकृत, स्थायीकृत"
standard,मानक,"કક્ષા, દર, સ્તર, કોટિ",प्रमाणित,ਮਿਆਰੀ,আদর্শ/মান্য,मानक,"ಪ್ರಮಾಣಕ, ಶಿಷ್ಟತೆ",നിലവാരം,"தரம், நியமம்",ప్రమాణము,علم۔ نشان,মানক,ମାନକ,मानक;स्तर
standard deviation,मानक विचलन,માનક વિચલન,मानक विचलन,ਮਾਨਕ ਵਿਚਲਨ,মানক বিচলন,मानक विचलन,"ಮಾನಕ ವಿಚಲನೆ, ಪ್ರಮಾಣಕ ವಿಪಥನ, ಶಿಷ್ಟ ವಿಪಥನ",മാനക വിചലന,மாநக விசலந,మానక విచలన,معیاری انحراف,মানক িচলন,ମାନକ ବିଚଲନ,मानक विचलन
standard deviation method,मानक विचलन विधि,માનક વિચલન વિધિ,मानक विचलन विधि,ਮਾਨਕ ਵਿਚਲਨ ਵਿਧਿ,মানক বিচলন বিধি,मानक विचलन विधि,ಮಾನಕ ವಿಚಲನ ವಿಧಿ,മാനക വിചലന വിധി,மாநக விசலந விதி,మానక విచలన విధి,مانک وچلن ودھی,মানক িচলন িধি,ମାନକ ବିଚଲନ ବିଧି,मानक विचलन विधि
standard error,मानक त्रुटि,માનક ત્રુટિ,मानक त्रुटि,ਮਾਨਕ ਤ੍ਰੁਟਿ,মানক ত্রুটি,मानक त्रुटि,ಮಾನಕ ತ್ರುಟಿ,മാനക ത്രുടി,மாநக த்ருடி,మానక త్రుటి,مانک ترٹی,মানক ত্রুটি,ମାନକ ତ୍ରୁଟି,मानक त्रुटि
standard formula,मानक सूत्र,માનક સૂત્ર,मानक सूत्र,ਮਾਨਕ ਸੂਤ੍ਰ,মানক সূত্র,मानक सूत्र,ಶಿಷ್ಟ ಸೂತ್ರ,മാനക സൂത്ര,மாநக ஸூத்ர,మానక సూత్ర,مانک سوتر,মানক সূত্র,ମାନକ ସୂତ୍ର,मानक सूत्र
standard fraction defective,मानक दोषितानुपात,માનક દોષિતાનુપાત,मानक दोषितानुपात,ਮਾਨਕ ਦੋ਷ਿਤਾਨੁਪਾਤ,মানক দোষিতানুপাত,मानक दोषितानुपात,ಮಾನಕ ದೋಷಿತಾನುಪಾತ,മാനക ദോഷിതാനുപാത,மாநக தோஷிதாநுபாத,మానక దోషితానుపాత,مانک دوشتانپات,মানক দষিতানুপাত,ମାନକ ଦୋଷିତାନୁପାତ,मानक दोषितानुपात
standard method,मानक विधि,માનક વિધિ,मानक विधि,ਮਾਨਕ ਵਿਧਿ,মানক বিধি,मानक विधि,ಮಾನಕ ವಿಧಿ,മാനക വിധി,மாநக விதி,మానక విధి,مانک ودھی,মানক িধি,ମାନକ ବିଧି,मानक विधि
standard normal variate,मानक प्रसामान्य विचर,માનક પ્રસામાન્ય વિચર,मानक प्रसामान्य विचर,ਮਾਨਕ ਪ੍ਰਸਾਮਾਨ੍ਯ ਵਿਚਰ,মানক প্রসামান্য বিচর,मानक प्रसामान्य विचर,ಮಾನಕ ಪ್ರಸಾಮಾನ್ಯ ವಿಚರ,മാനക പ്രസാമാന്യ വിചര,மாநக ப்ரஸாமாந்ய விசர,మానక ప్రసామాన్య విచర,مانک پرسامانیہ وچر,মানক প্রসামান্য িচর,ମାନକ ପ୍ରସାମାନ୍ଯ ବିଚର,मानक प्रसामान्य विचर
standard test method,मानक परीक्षण विधि,માનક પરીક્ષણ વિધિ,मानक परीक्षण विधि,ਮਾਨਕ ਪਰੀਕ੍਷ਣ ਵਿਧਿ,মানক পরীক্ষণ বিধি,मानक परीक्षण विधि,ಮಾನಕ ಪರೀಕ್ಷಣ ವಿಧಿ,മാനക പരീക്ഷണ വിധി,மாநக பரீக்ஷண விதி,మానక పరీక్షణ విధి,مانک پریکشن ودھی,মানক পরীক্ষণ িধি,ମାନକ ପରୀକ୍ଷଣ ବିଧି,मानक परीक्षण विधि
standard value,मानक मान,માનક માન,मानक मान,ਮਾਨਕ ਮਾਨ,মানক মান,मानक मान,ಮಾನಕ ಮಾನ,മാനക മാന,மாநக மாந,మానక మాన,مانک مان,মানক মান,ମାନକ ମାନ,मानक मान
standardization,मानकीकरण,માનકીકરણ,1. प्रमाणीकरण 2. मानकीकरण,ਮਾਨਕੀਕਰਣ,"মান-সমীকরণ,প্রমিতকরণ",मानकीकरण,ಪ್ರಮಾಣೀಕರಣ.,"മാനകീകരണം, തിട്ടപ്പെടുത്തൽ","தரப்படுத்தல், நிலைப்படுத்தல்",ప్రామాణికమయిన,معیار بندی,মানকীকৰণ,ମାନକୀକରଣ,मानकीकरण
standardized variate,मानकित विचर,માનકિત વિચર,मानकित विचर,ਮਾਨਕਿਤ ਵਿਚਰ,মানকিত বিচর,मानकित विचर,ಮಾನಕಿತ ವಿಚರ,മാനകിത വിചര,மாநகித விசர,మానకిత విచర,مانکت وچر,মানকিত িচর,ମାନକିତ ବିଚର,मानकित विचर
stationary lot,स्थिर प्रचय,સ્થિર પ્રચય,स्थिर प्रचय,ਸ੍ਥਿਰ ਪ੍ਰਚਯ,স্থির প্রচয,स्थिर प्रचय,ಸ್ಥಿರ ಪ್ರಚಯ,സ്ഥിര പ്രചയ,ஸ்திர ப்ரசய,స్థిర ప్రచయ,ستھر پرچیہ,স্থির প্রচয,ସ୍ଥିର ପ୍ରଚଯ,स्थिर प्रचय
statistic,प्रतिदर्शज,પ્રતિદર્શજ,प्रतिदर्शज,ਪ੍ਰਤਿਦਰ੍ਸ਼ਜ,প্রতিদর্শজ,प्रतिदर्शज,ಪ್ರತಿದರ್ಶಜ,പ്രതിദര്ശജ,ப்ரதிதர்சஜ,ప్రతిదర్శజ,پرتدرشج,প্রতিদর্শজ,ପ୍ରତିଦର୍ଶଜ,प्रतिदर्शज
statistic order,प्रतिदर्शज क्रम,પ્રતિદર્શજ ક્રમ,प्रतिदर्शज क्रम,ਪ੍ਰਤਿਦਰ੍ਸ਼ਜ ਕ੍ਰਮ,প্রতিদর্শজ ক্রম,प्रतिदर्शज क्रम,ಪ್ರತಿದರ್ಶಜ ಕ್ರಮ,പ്രതിദര്ശജ ക്രമ,ப்ரதிதர்சஜ க்ரம,ప్రతిదర్శజ క్రమ,پرتدرشج کرم,প্রতিদর্শজ ক্রম,ପ୍ରତିଦର୍ଶଜ କ୍ରମ,प्रतिदर्शज क्रम
statistical control,सांख्यिकीय नियंत्रण,સાંખ્યિકીય નિયંત્રણ,सांख्यिकीय नियंत्रण,ਸਾਂਖ੍ਯਿਕੀਯ ਨਿਯਂਤ੍ਰਣ,সাংখ্যিকীয নিযংত্রণ,सांख्यिकीय नियंत्रण,ಸಾಂಖ್ಯಿಕೀಯ ನಿಯಂತ್ರಣ,സാംഖ്യികീയ നിയംത്രണ,ஸாங்க்யிகீய நியங்த்ரண,సాంఖ్యికీయ నియంత్రణ,سانکھیکیہ نینترن,সাংখ্যিকীয নিযংত্রণ,ସାଂଖ୍ଯିକୀଯ ନିଯଂତ୍ରଣ,सांख्यिकीय नियंत्रण
statistical curves,सांख्यिकीय वक्र,સાંખ્યિકીય વક્ર,सांख्यिकीय वक्र,ਸਾਂਖ੍ਯਿਕੀਯ ਵਕ੍ਰ,সাংখ্যিকীয বক্র,सांख्यिकीय वक्र,ಸಾಂಖ್ಯಿಕೀಯ ವಕ್ರ,സാംഖ്യികീയ വക്ര,ஸாங்க்யிகீய வக்ர,సాంఖ్యికీయ వక్ర,سانکھیکیہ وقر,সাংখ্যিকীয ক্র,ସାଂଖ୍ଯିକୀଯ ବକ୍ର,सांख्यिकीय वक्र
statistical laws,सांख्यिकीय नियम,સાંખ્યિકીય નિયમ,सांख्यिकीय नियम,ਸਾਂਖ੍ਯਿਕੀਯ ਨਿਯਮ,সাংখ্যিকীয নিযম,सांख्यिकीय नियम,ಸಾಂಖ್ಯಿಕೀಯ ನಿಯಮ,സാംഖ്യികീയ നിയമ,ஸாங்க்யிகீய நியம,సాంఖ్యికీయ నియమ,سانکھیکیہ نیم,সাংখ্যিকীয নিযম,ସାଂଖ୍ଯିକୀଯ ନିଯମ,सांख्यिकीय नियम
statistical limit,सांख्यिकीय सीमा,સાંખ્યિકીય સીમા,सांख्यिकीय सीमा,ਸਾਂਖ੍ਯਿਕੀਯ ਸੀਮਾ,সাংখ্যিকীয সীমা,सांख्यिकीय सीमा,ಸಾಂಖ್ಯಿಕೀಯ ಸೀಮಾ,സാംഖ്യികീയ സീമാ,ஸாங்க்யிகீய ஸீமா,సాంఖ్యికీయ సీమా,سانکھیکیہ سیما,সাংখ্যিকীয সীমা,ସାଂଖ୍ଯିକୀଯ ସୀମା,सांख्यिकीय सीमा
statistical maps,सांख्यिकीय मानचित्र,સાંખ્યિકીય માનચિત્ર,सांख्यिकीय मानचित्र,ਸਾਂਖ੍ਯਿਕੀਯ ਮਾਨਚਿਤ੍ਰ,সাংখ্যিকীয মানচিত্র,सांख्यिकीय मानचित्र,ಸಾಂಖ್ಯಿಕೀಯ ಮಾನಚಿತ್ರ,സാംഖ്യികീയ മാനചിത്ര,ஸாங்க்யிகீய மாநசித்ர,సాంఖ్యికీయ మానచిత్ర,سانکھیکیہ مانچتر,সাংখ্যিকীয মানচিত্র,ସାଂଖ୍ଯିକୀଯ ମାନଚିତ୍ର,सांख्यिकीय मानचित्र
statistical measures,सांख्यिकीय माप,સાંખ્યિકીય માપ,सांख्यिकीय माप,ਸਾਂਖ੍ਯਿਕੀਯ ਮਾਪ,সাংখ্যিকীয মাপ,सांख्यिकीय माप,ಸಾಂಖ್ಯಿಕೀಯ ಮಾಪ,സാംഖ്യികീയ മാപ,ஸாங்க்யிகீய மாப,సాంఖ్యికీయ మాప,سانکھیکیہ ماپ,সাংখ্যিকীয মাপ,ସାଂଖ୍ଯିକୀଯ ମାପ,सांख्यिकीय माप
