Malayalam,Bengali
അൾട്രാ ഹൈ ഫ്രീക്വൻസി,অতি উচ্চ ফ্রিকোয়েন্সি
ഉയർന്ന താപനില,উচ্চ তাপমাত্রা
അൾട്രാസോണിക്,অতিস্বনক
അൾട്രാസോണിക്,অতিস্বনক
അൾട്രാ വയലറ്റ്,অতিবেগুনি
"നിഴൽ, പ്രകാശ കേന്ദ്രം, കുട","ছায়া, আলোকসজ্জা কেন্দ্র, ছাতা"
ഉംക്ലാപ്,উমক্লাপ
അൺ-അനിയൽ,আন-নিল
നിഷ്പക്ഷമായ,পক্ষপাতশূন্য
തളരാത്ത,অদম্য
അപൂർണ്ണമായ ഫണ്ട്,অসম্পূর্ণ তহবিল
ഇഷ്ടപ്പെടാത്ത,অবাঞ্ছিত
കുറഞ്ഞ നനവ്,কম স্যাঁতসেঁতে
അവസാന ഭൂമി,শেষ জমি
അലകൾ,তরঙ্গ
"ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ","uniaxial, uniaxial"
ഒരേപോലെ,ইউনিফর্ম
"സാമ്യം, ആംബിയന്റ്, ആംബിയന്റ്-കുടുംബം","মিল, পরিবেষ্টিত, পরিবেষ্টিত-পরিবার"
"ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ","একতরফা, একতরফা"
"ശബ്ദം, സ്വരം","কণ্ঠস্বর, সুর"
"യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്","একক, একক, একক, একক, একক, একক, একক"
സിംഗിൾ,একক
ലോക ജനസംഖ്യ,বিশ্ব জনসংখ্যা
"വിഭിന്നമായ, വിപരീതമായ","heterogeneous, বিপরীত"
"ജോടിയാക്കിയ, ജോടിയാക്കാത്ത, ജോടിയാക്കാത്ത","paired, unpaired, unpaired"
പ്രകോപിതനായി,ক্ষুব্ধ
അപൂരിതത്വം,অসম্পৃক্ততা
ഉന്മേഷം,উচ্ছ্বাস
വാക്യൂൾ,শূন্যস্থান
വാക്വം-,শূন্যস্থান-
വാക്വം,শূন্যস্থান
കണക്റ്റിവിറ്റി,সংযোগ
കണക്റ്റിവിറ്റി,সংযোগ
"സാധുവായ, സാധുവായ","বৈধ, বৈধ"
"സാധുത, അംഗീകാരം","বৈধতা, স্বীকৃতি"
വില മൂല്യം,মূল্য মান
"വാൽവുകൾ, വാൽവുകൾ","ভালভ, ভালভ"
ബാഷ്പീകരണം,vaporizer
നീരാവി,বাষ্প
"വേരിയബിൾ, വേരിയബിൾ, വേരിയബിൾ","পরিবর্তনশীল, পরিবর্তনশীল, পরিবর্তনশীল"
variac,variac
വാരിസ്റ്റർ,Varistor
"വെക്റ്റർ, വെക്റ്റർ, വെക്റ്റർ, വെക്റ്റർ","ভেক্টর, ভেক্টর, ভেক্টর, ভেক্টর"
പ്രവേഗം,বেগ
വേഗത പ്രൊഫൈൽ,বেগ প্রোফাইল
വാറ്റുറിമീറ്റർ,ভাটুরিমিটার
"പരിശോധിക്കുക, പരിശോധിക്കുക","যাচাই করা, যাচাই করা"
വെർണിയർ,ভার্নিয়ার
വെർണിയർ കാലിപ്പറുകൾ,একপ্রকার সুক্ষ্ম স্কেল ব্যাস মাপিবার যঁত্রবিশেষ
വെർണിയർ ഏറ്റവും കുറഞ്ഞ എണ്ണം,vernier অন্তত গণনা
മുകളിൽ,শীর্ষ
"ലംബമായ, ലംബമായ, ലംബമായ, ലംബമായ (v.), ലംബ രേഖ (n.)","উল্লম্ব, উল্লম্ব, উল্লম্ব, উল্লম্ব (v.), উল্লম্ব লাইন (n.)"
വേഗം,দ্রুত
ഉയർന്ന ആവൃത്തി,উচ্চ তরঙ্গ
വളരെ കുറവാണ്,খুবই নিন্ম
അൾട്രാ ഷോർട്ട് റേഡിയേഷൻ,অতি সংক্ষিপ্ত বিকিরণ
വൈബ്രേഷൻ,কম্পন
വൈബ്രേഷൻ ഉത്തേജനം,কম্পন উদ্দীপনা
കമ്പനി-സ്പെക്ട്രം,কোম্পানি-স্পেকট্রাম
വൈബ്രേഷനില്ലാത്ത,কম্পনহীন
വൈബ്രേഷൻ ചലനം,কম্পন গতি
വൈബ്രേറ്റിംഗ് ലെവൽ,কম্পন স্তর
വീഡിയോ,ভিডিও
"ജാംബ്, പർപ്പിൾ, വയലറ്റ്","জাম্ব, বেগুনি, বেগুনি"
വയലിൻ,বেহালা
തൊട്ടുകൂടാത്ത ന്യൂട്രോൺ,অপরিচ্ছন্ন নিউট্রন
"വെർച്വൽ, വെർച്വൽ","ভার্চুয়াল, ভার্চুয়াল"
viscoelasticity,viscoelasticity
വിസ്കോമീറ്റർ,ভিসকোমিটার
വിസ്കോസിറ്റി,সান্দ্রতা
വിസ്കോസ്,সান্দ্রতা
ദൃശ്യപരത,দৃশ্যমানতা
കാഴ്ച,দৃষ্টিশক্তি
ദർശനം,দৃষ্টি
ദൃശ്യ ആവൃത്തി,"ভিজ্যুয়াল ফ্রিকোয়েন্সি, ভিজ্যুয়াল ফ্রিকোয়েন্সি"
(v.) ദൃശ്യം,(v.) চাক্ষুষ
കാഴ്ച പരിധി,দৃষ্টি সীমার
സംഭാഷണ നാരുകൾ,বক্তৃতা ফাইবার
"സംസാരം, സംസാരം","বক্তৃতা, বক্তৃতা"
സംസാരശേഷിയില്ലാത്ത,নির্বাক
അസ്ഥിരത,অস্থিরতা
വോൾട്ടേജ്,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
വോൾട്ടേജ്,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
"വിശകലനം ഗാൽവനോമീറ്റർ, വോൾട്ടമീറ്റർ","বিশ্লেষণ গ্যালভানোমিটার, ভোল্টামিটার"
"വോളിയം, ശക്തി 3. വോളിയം","আয়তন, শক্তি 3. আয়তন"
"ചുഴി, ആശയക്കുഴപ്പം","ঘূর্ণি, বিভ্রান্ত"
സ്വരം,স্বর
വേഫർ പ്ലേറ്റ്,ওয়েফার প্লেট
കാത്തിരിപ്പ് സമയം,অপেক্ষার সময়
ഒരുതരം വയര്ലെസ്സ് ഉപകരണം,ওয়াকি টকি
ചുവർചിത്രം,ম্যুরাল
"സാനിറ്റൈസർ, വാഷർ","স্যানিটাইজার, ওয়াশার"
കാവൽ,ঘড়ি
വെള്ളം,জল
വാട്സൺ അനലൈസർ,ওয়াটসন বিশ্লেষক
വാട്ട,ওয়াটা
വാട്ട്-മണിക്കൂർ,ওয়াট-ঘন্টা
വാട്ട്-മണിക്കൂർ മീറ്റർ,ওয়াট-ঘন্টা মিটার
ഭാരമില്ലാത്ത അരുവി,ওজনহীন প্রবাহ
ശക്തിയില്ലാത്ത ശക്തി,শক্তিহীন শক্তি
വാട്ട്,ওয়াট
തരംഗം,তরঙ্গ
വേവ് ഫ്രണ്ട്,তরঙ্গ সামনে
തിരമാല പാത,তরঙ্গ পথ
തരംഗം,তরঙ্গ
തരംഗ തരംഗം,তরঙ্গ তরঙ্গ
പ്രക്ഷുബ്ധത,হাঙ্গামা
"അലകളുടെ, അലകളുടെ, അലകളുടെ, അലകളുടെ","তরঙ্গায়িত, ঢেউ খেলানো, ঢেউ খেলানো, তরঙ্গায়িত"
"ദുർബലമായ, നേർത്ത","দুর্বল, পাতলা"
കുറച്ച് അഴിമതി,সামান্য দুর্নীতিগ্রস্ত
(യൂണിറ്റ്) വെബർ,(ইউনিট) ওয়েবার
"വെഡ്ജ്, ഫണർ, കോണാകൃതി","wedge, funner, conical"
തൂക്കം,ওজন
"ഭാരം, ഭാരം, ഭാരം, ഭാരം","ওজন, ওজন, ওজন, ওজন"
ലോഡ്,ভার
തൂക്കമുള്ളത്,ওজনযুক্ত
വെൽഡിംഗ് (സാധ്യത),ঢালাই (সম্ভাব্য)
ഫോളിക്കിൾ വലിപ്പം,ফলিকল আকার
"ക്ലെഡക്, ക്ലെഡാൻ കാർ","Kledak, Kledan গাড়ি"
"വിസ്‌കർ, കൂൺ, വിസ്‌കർ, ഗൺഫ്","হুইস্কার, মাশরুম, হুইস্কার, গুন্ফ"
ചൂളമടിക്കുക,বাঁশি
വിസിലർ,হুইসলার
വെള്ള,সাদা
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
വലിയ ആംഗിൾ,মহান কোণ
വീതി,প্রস্থ
"കോയിൽ, കോയിൽ, കോയിൽ","কুণ্ডলী, কুণ্ডলী, কুণ্ডলী"
വിഡ്ഢിത്തം,অবাস্তব
"വയർ (നമ്പർ), ടെലിഗ്രാം, വയർ കണക്ഷൻ, ടെലിഗ്രാം (ver.)","তার (নং), টেলিগ্রাম, তারের সংযোগ, টেলিগ্রাম (ভার.)"
സ്തംഭനം,স্তব্ধ
ജോലി,কাজ
ചാർട്ട് കാണുക,চার্ট দেখুন
സീറോഗ്രാഫി,জেরোগ্রাফি
"എക്സ്-റേ, എക്സ്-റേ","এক্স-রে, এক্স-রে"
"ഉൽപ്പന്നം, നേട്ടം, ലാഭം, നഷ്ടം","পণ্য, লাভ, ফলন, লাভ"
യങ്ങിന്റെ ഗുണകം,ইয়ং এর সহগ
മധ്യഭാഗം,মধ্যবিন্দু
"പൂജ്യം, പൂജ്യം, സൈഫർ, 4 പൂജ്യം","শূন্য, শূন্য, সাইফার, 4 শূন্য"
സോൺ ഫലകം,জোন ফলক
മേഖല സിദ്ധാന്തം,অঞ্চল তত্ত্ব
സൂം,জুম
