Assamese,English
উলম্ব ৰিজ&#39;লিউচন,Vertical resolution
উলম্ব ট্ৰেচ,Vertical retrace
উলম্ব ছবিৰ চিলিণ্ডাৰ,Vertical roll of picture
দ্ৰুত স্কেনিং,Vertical scanning
উলম্ব সমন্বয়,Vertical synchronization
উলম্ব ট্ৰেচ,Vertical trace
উলম্ব ট্ৰেঞ্জিষ্টৰ,Vertical transistor
অনুভূমিক স্কেনিং,Vertical-horizontal scanning
অতি উচ্চ ঘনত্বৰ বিন্যাস,Very high density format
অতি উচ্চ ঘনত্বৰ শৰীৰ,Very high density system (VHD)
অতি উচ্চ কম্পাঙ্ক (VHF),Very high frequency (VHF)
আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC),Very high speed integrated circuit (VHSIC)
বৃহৎ সংহতি (VLSI),Very large scale integration (VLSI)
অতি কম কম্পাঙ্ক (VLF),Very low frequency (VLF)
অতি কম কম্পাঙ্ক সংক্ৰমণ,Very low frequency propagation
অৱশিষ্ট কাষৰ বেণ্ড,Vestigial side band
ভিএইচডিএল,VHDL
হাৰমনি ভিএইচএফ,VHF tuner
কম্পন গেলভানোমিটাৰ (VHS),Vibration galvanometer (VHS)
ষ্টেগাৰড গেলভানোমিটাৰ,Vibrational galvanometer
ভিডিঅ&#39; adc,Video ADC
"ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ",Video amplifier
ভিডিঅ&#39; বৈশিষ্ট্যসমূহ,Video attribute
ভিডিঅ&#39; যোগানকাৰী,Video back up
ভিডিঅ&#39; বেণ্ড-উইডথ,Video bandwidth
"ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট",Video cassette
ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ,Video cassette recorder (VCR)
ভিডিঅ&#39; নিয়ন্ত্ৰক,Video controller
ভিডিঅ&#39; ডাটা টাৰ্মিনেল,Video data terminal
ভিডিঅ&#39; ডিটেক্টৰ,Video detector
ভিডিঅ&#39; ডিস্ক,Video disk
ভিডিঅ&#39; ডিস্ক ব্যৱস্থা,Video disk system
ভিডিঅ&#39; প্ৰদৰ্শন,Video display (VD)
ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU),Video display unit (VDU)
ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA),Video electronic standard association (VESA)
ভিডিঅ&#39; ফ্ৰিকুৱেন্সি,Video frequency
ভিডিঅ&#39; গেম,Video game
ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA),Video graphics adapter (VGA)
ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা,Video interactive
ভিডিঅ&#39; মেমৰি,Video memory
ভিডিঅ&#39; পেজ,Video page
ভিডিঅ&#39; ফোন,Video phone
ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ,Video pre-amplifier
ভিডিঅ&#39; ৰাম,Video RAM
v.ram,Video random access memory (VRAM)
ভিডিঅ&#39; টেপ,Video tape
ভিডিঅ&#39; টেপ ৰেকৰ্ডিং,Video tape recording
ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে,Video tape recorder
ভিডিঅ&#39; টাৰ্মিনেল,Video terminal
ভিডিঅ&#39; পৰীক্ষা সংকেত,Video test signal
ভিডিঅ&#39; টেক্সট,Video text
ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল,Video text data terminal
ভিডিঅ&#39; পথ,Video track
ভিডিঅ&#39;কন টিউব,Vidicon tube
দৃশ্যমান তথ্য,View data
ভিউফাইণ্ডাৰ,View finder
পৰ্যবেক্ষণৰ দূৰত্ব,Viewing distance
ভেৰিলগ,Virilog
ভাৰ্চুৱেল চেনেল,Virtual channel
ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা,Virtual ground
ভাৰ্চুৱেল উচ্চতা,Virtual height
ভাৰ্চুৱেল মেমৰি,Virtual memory
ভাৰ্চুৱেল মেমৰি চিস্টেম,Virtual memory system
দৃশ্যমান পোহৰৰ বৰ্ণালী,Visible light spectrum
দৃশ্যৰ শিৰোনাম,Visual captions
ভিএমই,VME
v-মছ,VMOS
V-MOSFET,V-MOSFET
ভয়েচ মেছেজ,Voice message
টোন অপাৰেটেড চুইচ,Voice operated switch
ভইচ চিন্থেচাইজাৰ,Voice synthesizer
"অস্থিৰ, অস্থিৰ",Volatile
স্মৃতিশক্তি নোহোৱা হৈছে,Volatile memory
ভোল্টেজ,Volt
ভোল্টেজ এম্প্লিফায়াৰ / বাফাৰ,Voltage buffer
ভল্টেজ তুলনাকাৰী,Voltage comparator
ভোল্টেজ নিয়ন্ত্ৰক দোলক (VCO),Voltage control oscillator (VCO)
ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS),Voltage controlled crystal oscillation (VCXO)
ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS),Voltage controlled current source (VCCS)
ভল্টেজ নিয়ন্ত্ৰণ যন্ত্ৰ,Voltage controlled device
ভল্টেজ নিয়ন্ত্ৰিত ৰেজিষ্টেন্স,Voltage controlled resistance
ভোল্টেজ নিয়ন্ত্ৰিত ভোল্টেজ উৎস (VCVS),Voltage controlled voltage source (VCVS)
ভল্টেজ বিভাজন,Voltage divider
ভল্টেজ ডাবলাৰ,Voltage doubler
ভল্টেজ ডাবলাৰ,Voltage doubling
ভল্টেজ ৰিছেট,Voltage feedback
ভল্টেজ ট্ৰেইলিং,Voltage follower
ভল্টেজ চিহ্ন,Voltage inverter
ভল্টেজ বৃদ্ধি বহুগুণক,Voltage magnification factor
ভল্টেজ বহুগুণক বৰ্তনী,Voltage multiplier circuit
ভল্টেজ কোৱাড্ৰেচাৰ,Voltage quadruler
ভল্টেজ ৰেটিং,Voltage rating
ভল্টেজৰ নিৰ্দেশনা,Voltage reference
ভল্টেজ নিয়ন্ত্ৰণ,Voltage regulation
ভল্টেজৰ উৎস,Voltage source
ভোল্টেজ স্পাইক/শ্বুক,Voltage spike
ভল্টেজ ষ্টেবিলাইজাৰ,Voltage stabilizer
ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ,Voltage standing wave
ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ অনুপাত (VSWR),Voltage standing wave ratio (VSWR)
ভল্টেজ এডজাষ্টাৰ,Voltage substractor
ভল্টেজ-কাৰেণ্ট কনভাৰ্টাৰ,Voltage to current converter
ভল্টেজ-ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ,Voltage to frequency converter
ভল্টেজ স্থানান্তৰ কাৰ্য্য,Voltage transfer function
ভল্টেজ স্থানান্তৰ অনুপাত,Voltage transfer ratio
ভল্টেজ ট্ৰেন্সফৰ্মাৰ/ট্ৰেন্সফৰ্মাৰ,Voltage transformer
ভল্টেজ ট্ৰিপল,Voltage tripler
ডিজিটেল ভিডিঅ&#39; ডিস্ক,Volt-digital video disk (DVD)
তাপৰ সমতুল্য ভল্ট,Volt-equivalent temperature
"উচ্চতা নিয়ন্ত্ৰক, শব্দ নিয়ন্ত্ৰক",Volume control
VOS,VOM
ভি আৰ টিউব,VR tube
ভি এছ ডব্লিউ আৰ জুখিব পৰা,VSWR meter
"প্লেক, নিষিক্ত নোহোৱা",Wafer
অপেক্ষাৰ অৱস্থা,Wait state
দেৱালৰ ফলক,Wall plate
ৱাট,Watt
ৱাট ঘণ্টা / ৱাট ঘণ্টা,Watt hour
"ৱাটমিটাৰ, ৱাটমিটাৰ",Watt meter
ৱাটেজ ৰেটিং,Wattage rating
তৰংগ বিশ্লেষক,Wave analyser
তৰংগ ৰূপ,Waveform
তৰংগ আকৃতিৰ বিকৃতি,Wave form distortion
তৰংগ আকৃতিৰ উৎপাদক,Wave form generator
তৰংগ আকৃতি সংশ্লেষণ,Wave form synthesis
wave front,Wave front
তৰংগ পথ,Wave guide
তৰংগ পথৰ সমাপ্তি,Wave guide termination
তৰংগ প্ৰতিৰোধ ক্ষমতা,Wave impedance
তৰংগদৈৰ্ঘ্য,Wave length
তৰংগদৈৰ্ঘ্য বিভাজন মাল্টিপ্লেক্সিং (WDM),Wave length division multiplexing (WDM)
তৰংগ মিটাৰ,Wave meter
তৰংগ সংবহন,Wave propagation
তৰংগ প্ৰতিফলন,Wave reflection
তৰংগ সংৰূপ,Wave shaping
"তৰংগ লুপ, তৰংগ ফান্দ",Wave trap
তৰংগ পথ বিক্ষিপ্ততা,Waveguide dispersion
ৱেবাৰ,Weber
ৱেবছাইট,Website
ওজনযুক্ত ক&#39;ড,Weighted code
ভিজা-কোষ,Wet-cell
ঘেঁহুৰ শিলৰ দলং,Wheat stone bridge
হুইচেলৰ শব্দ,Whistle noise
বগা শব্দ,White noise
ৱাইড এৰিয়া নেটৱাৰ্ক (WAN),Wide area network (WAN)
বহল বেণ্ড,Wide band
ৱাইড-বেণ্ড এম্প্লিফায়াৰ,Wide band amplifier
ৱাইড বেণ্ড ফিল্টাৰ,Wide band filter
ৱাইড বেণ্ড হাই ক্লেৰিটি টেলিভিছন,Wideband high definition television (W-HDTV)
ৱাইডলাৰ ইলেক্ট্ৰিক কাৰেণ্ট মিৰ&#39;ৰ,Widlar current
দলং দোলক,Wien bridge oscillator
wilson বৈদ্যুতিক কাৰেণ্ট মিৰ&#39;ৰ,Wilson current mirror
ৱিনচেষ্টাৰ হাৰ্ড ডিস্ক,Winchester hard disk
কইলিং,Winding
কইল বহুগুণক,Winding factor
উইণ্ড’জ,Windows
"ৱাইপাৰ, ফেন",Wiper
তাঁৰ,Wire
তাঁৰৰ গেজ / তাঁৰৰ গেজ,Wire gauge
তাঁৰযুক্ত শেষ যুক্তি,Wired AND logic
তাঁৰযুক্ত যুক্তি,Wired logic
তাঁৰযুক্ত বা যুক্তিযুক্ত,Wired OR logic
বেতাঁৰ অভিগম প্ৰটোকল/বাৰ্তা প্ৰেৰণ (WAP),Wireless access protocol (WAP)
বেতাঁৰ যোগাযোগ,Wireless communication
তাঁৰৰ কইল ৰেজিষ্টৰ,Wire-wound resistance
তাঁৰৰ ধাৰণক্ষমতা,Wiring capacitance
তৰাৰ ডায়েগ্ৰাম,Wiring diagram
তাঁৰৰ ইণ্ডাক্টেন্স,Wiring inductance
stagger,Wobble
boofer,Woofer
শব্দ,Word
শব্দৰ দৈৰ্ঘ্য,Word length
ৱৰ্ড প্ৰচেছিং,Word processing
শব্দৰ দৈৰ্ঘ্য,Word size
শব্দ তৰা,Word star
ফাংচন ফাংচন,Work function
"ৱৰ্ক ষ্টেচন, শক্তিশালী কম্পিউটাৰ",Work station
বিশ্বমানৰ উপগ্ৰহ নেটৱৰ্ক,World wide satellite network
ৱৰ্ল্ড ৱাইড ৱেব (W.W.W.),World wide web (www)
নূন্যতম ইনপুট ভল্টেজ,Worst case input voltage
শীৰ্ষ আউটপুট ভল্টেজ,Worst case output voltage
আটাইতকৈ বেয়া সংক্ৰমণৰ বিলম্ব,Worst case propagation
লিখাৰ অভিগম সময়,Write access time
ক্ৰম লিখা,Write command
সঘনাই পঢ়া (WMRA),Write many times always (WMRA)
এটা লিখা অধিক পঢ়া (কৃমি),Write once read many times (WORM)
লিখা-সুৰক্ষা স্লট,Write protect notch
লিখাৰ সময়,Write time
y-সম্পৰ্ক,Wye-connections
y-ডেল্টা ৰূপান্তৰ,Wye-delta transformation
x-মডুলেটৰ,X demodulator
x-ম&#39;ড প্ৰটোকল,X mode protocol
এক্স-মডেম,X modem
x নতুবা গেট,X NOR gate
x-অক্ষ,X-axis
