Hindi,Bengali
मानक तंत्र क्रिया,"স্ট্যান্ডার্ড সিস্টেম
 কর্ম"
आपातोपयोगी,অপেক্ষা করো
आपातोपयोगी अनुप्रयोग,"অপেক্ষা করো
 আবেদন"
आपातोपयोगी खंडक,স্ট্যান্ডবাই ব্লক
आपातोपयोगी अभिकलित्र,স্ট্যান্ডবাই কম্পিউটার
आपातोपयोगी उपकरण,স্ট্যান্ডবাই সরঞ্জাম
आपातोपयोगी पंजी,স্ট্যান্ডবাই রেজিস্টার
उत्तर प्रतीक्षा काल,Standby সময়
तारक संवरक,তারা বন্ধ
तारक उच्चता,তারা উচ্চতা
तारक जालक्रम,স্টার নেটওয়ার্ক
तारक क्रमादेश,স্টার প্রোগ্রাম
प्रालंभक संकेत,"তারা বিট (= শুরু
 সংকেত)"
प्रारंभन डायलन संकेत,"ডায়ালিং শুরু
 সংকেত"
प्रारंभक संकेत,"শুরু উপাদান
 (= শুরু সংকেত)"
प्रारंभ बिंदु,শুরু
प्रारंभन कुंजी,শুরু কী
संरूप प्रारंभ नियंत्रण,"ফর্ম্যাট শুরু
 নিয়ন্ত্রণ"
संदेश प्रारंभ कूट,"বার্তা শুরু
 কোড"
पाठयांश प्रारंभ संप्रतीक,"পাঠ্য শুরু
 চরিত্র"
प्रारंभक संकेत,সংকেত শুরু করুন
प्रारंभ विराम,স্টপ শুরু
प्रारंभ विराम तंत्र,স্টপ সিস্টেম শুরু করুন
प्रारंभ विराम काल,সময় বন্ধ করুন
प्रारंभ विराम संचरण,"স্টপ শুরু
 সংক্রমণ"
प्रारंभ प्रतीक,প্রতীক শুরু
प्रारंभ काल,সময় শুরু
अप्राप्‍ति,অনাহার
अवस्था नियतन,রাষ্ট্রীয় কার্যভার
अवस्था कूट,রাষ্ট্রীয় কোড
कथन,বিবৃতি
कथन काय,স্টেটমেন্ট বডি
कथन फलन परिभाषा,"বিবৃতি ফাংশন
 সংজ্ঞা"
कथन अभिज्ञापक,"বিবৃতি
 সনাক্তকারী"
कथन लेबल,বিবৃতি লেবেল
कथन लेबल अचर,"বিবৃতি লেবেল
 ধ্রুবক"
कथन संख्या,বিবৃতি নম্বর
कथन क्रिया,বিবৃতি ক্রিয়া
अवस्था सारणी,রাষ্ট্রীয় টেবিল
अवस्था संक्रमण फलन,"রাষ্ট্রীয় রূপান্তর
 ফাংশন"
स्थैतिक नियतन,স্থির বরাদ্দ
स्थैतिक चयक नियतन,"স্ট্যাটিক বাফার
 বরাদ্দ"
स्थैतिक चयकन,স্ট্যাটিক বাফারিং
स्थैतिक आँकड़ा संरचना,"স্ট্যাটিক ডেটা
 কাঠামো"
स्थैतिक प्रदर्श प्रतिबिंब,"স্থির প্রদর্শন
 চিত্র"
स्थैतिक सन्निक्षेप,স্ট্যাটিক ডাম্প
स्थैतिक त्रुटि,স্থির ত্রুটি
स्थैतिकन,স্থির
स्थैतिक चुंबकीय सेल,"স্ট্যাটিক চৌম্বকীয়
 সেল"
स्थैतिक स्मृति,স্থির স্মৃতি
स्थैतिक रैम,স্ট্যাটিক র‌্যাম
स्थैतिक भंडारण,স্ট্যাটিক স্টোরেজ
