Assamese,Kannada
টোকেন বাছ নেটৱাৰ্ক,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
টোকেন ৰিং,ಟೋಕನ್ ರಿಂಗ್
টোকেন টক,ಟೋಕನ್ ಚರ್ಚೆ
সঁজুলি,ಉಪಕರಣ
ওপৰলৈ তললৈ,ಮೇಲಿನಿಂದ ಕೆಳಗೆ
টপ ডাউন ডিজাইন,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ವಿನ್ಯಾಸ
টপ ডাউন পাৰ্চিং,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ಪಾರ್ಸಿಂಗ್
টপোলজি,ಸ್ಥಳಶಾಸ್ತ್ರ
টাচ পেড,ಟಚ್ ಪ್ಯಾಡ್
টাচ্ছ স্ক্ৰীন,ಟಚ್ ಸ್ಕ್ರೀನ್
দাগ,ಜಾಡಿನ
ট্ৰেচিং,ಟ್ರೇಸಿಂಗ್
ট্ৰেক,ಟ್ರ್ಯಾಕ್
ট্ৰেক ডিস্ক,ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್
ট্ৰেক টেপ,ಟ್ರ್ಯಾಕ್ ಟೇಪ್
ট্ৰেকিং,ಟ್ರ್ಯಾಕಿಂಗ್
ট্ৰেইলাৰ,ಟ್ರೈಲರ್
ট্ৰেজেক্টৰী,ಪಥ
লেনদেন,ವ್ಯವಹಾರ
লেনদেন ফাইল,ವಹಿವಾಟು ಫೈಲ್
লেনদেনৰ লগ,ವಹಿವಾಟು ಲಾಗ್
লিপিবদ্ধ কৰক,ಲಿಪ್ಯಂತರ
ট্ৰেন্সডুচাৰ,ಪರಿವರ್ತಕ
স্থানান্তৰ হাৰ,ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ
স্থানান্তৰ সময়,ವರ್ಗಾವಣೆ ಸಮಯ
ৰূপান্তৰ,ರೂಪಾಂತರ
ক্ষণস্থায়ী ভুল,ಕ್ಷಣಿಕ ದೋಷ
ট্ৰেনজিট সময়,ಸಾರಿಗೆ ಸಮಯ
স্থানান্তৰ,ಪರಿವರ್ತನೆ
ট্ৰেন্সিটিভ,ಟ್ರಾನ್ಸಿಟಿವ್
ট্ৰেন্সিটিভিটি,ಟ್ರಾನ್ಸಿಟಿವಿಟಿ
অনুবাদ,ಅನುವಾದ
সংক্ৰমণ,ರೋಗ ಪ್ರಸಾರ
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP)
ট্ৰেন্সমিছন লাইন,ಪ್ರಸರಣ ಮಾರ್ಗ
ট্ৰেন্সমিটাৰ,ಟ್ರಾನ್ಸ್ಮಿಟರ್
স্বচ্ছতা,ಪಾರದರ್ಶಕತೆ
ট্ৰেন্সপণ্ডাৰ,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
পৰিবহন,ಸಾರಿಗೆ
ট্ৰেন্সপজিচন,ಸ್ಥಳಾಂತರ
ট্ৰেন্সপিউটাৰ,ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್
ট্ৰেন্সৰিচিভাৰ,ಟ್ರಾನ್ಸ್ಸಿವರ್
ট্ৰেপিং,ಟ್ರ್ಯಾಪಿಂಗ್
ট্ৰেভাৰ্ছ,ಸಂಚರಿಸು
গছ (traversal),ಮರ (ಪ್ರಯಾಣ)
গছৰ নেটৱৰ্ক,ಮರದ ಜಾಲ
ট্ৰিবিউটেৰী চাৰ্কিট,ಉಪನದಿ ಸರ್ಕ್ಯೂಟ್
ট্ৰাইভাল গ্ৰাফ,ಟ್ರಿವಲ್ ಗ್ರಾಫ್
trouble shoot,ತೊಂದರೆ ಶೂಟ್
ছেদ কৰক,ಮೊಟಕುಗೊಳಿಸಿ
সত্য টেবুল,ಸತ್ಯ ಕೋಷ್ಟಕ
টিউনাৰ,ಟ್ಯೂನರ್
সুৰংগ নিৰ্মাণ,ಸುರಂಗ ಮಾರ್ಗ
টিউনিং,ಟ್ಯೂನಿಂಗ್
টিউপল,ಟುಪಲ್
টাৰ্বো পাস্কেল,ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್
টুৰিং মেচিন,ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
turn aroud সময়,ತಿರುಗುವ ಸಮಯ
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,ಡಾಕ್ಯುಮೆಂಟ್ ಅನ್ನು ತಿರುಗಿಸಿ
টাৰ্ণআউট ক্ৰম,ತಿರುವು ಅನುಕ್ರಮ
টুইন কেবল,ಅವಳಿ ಕೇಬಲ್
টুইষ্টেড পেয়াৰ,ತಿರುಚಿದ ಜೋಡಿ
টু পাৰ্ট এছেম্বলাৰ,ಎರಡು ಭಾಗಗಳ ಜೋಡಣೆ
দুটাৰ পৰিপূৰক,ಎರಡು ಪೂರಕ
প্ৰকাৰ,ಮಾದರಿ
মুখ টাইপ কৰক,ರೀತಿಯ ಮುಖ
টাইপ হেড,ಟೈಪ್ ಹೆಡ್
টাইপ চকা,ರೀತಿಯ ಚಕ್ರ
টাইপিং কৰা,ಟೈಪಿಂಗ್
un interruptable শক্তি উৎস (UPS),ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ (ಯುಪಿಎಸ್)
ইউনাৰী অপাৰেচন,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
ইউনাৰী অপাৰেচন,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
unary অপাৰেটৰ,ಏಕೀಕೃತ ಆಪರೇಟರ್
অনিশ্চয়তা,ಅನಿಶ್ಚಿತತೆ
নিঃচৰ্ত বিবৃতি,ಬೇಷರತ್ತಾದ ಹೇಳಿಕೆ
অগণিত,ಎಣಿಸಲಾಗದು
উন্মোচন কৰক,ಬಹಿರಂಗಪಡಿಸಲು
অনিৰ্ণয়যোগ্য,ನಿರ್ಧರಿಸಲಾಗದ
অসংজ্ঞায়িত,ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ
অসংজ্ঞায়িত ৰেকৰ্ড,ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ
আনডিলিট কৰক,ಅಳಿಸಿಹಾಕು
আণ্ডাৰস্কোৰ কৰক,ಅಂಡರ್ಸ್ಕೋರ್
অনিৰ্দেশিত,ನಿರ್ದೇಶಿತ
অনিৰ্দেশিত গ্ৰাফ,ನಿರ್ದೇಶನವಿಲ್ಲದ ಗ್ರಾಫ್
অদিশীয় সেৱাৰ সময়,ದಿಕ್ಕಿನ ಸೇವೆಯ ಸಮಯ
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,ರದ್ದುಮಾಡು
অফৰ্মেট কৰা ডিষ্ক,ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್
ইউনিকাস্টিং,ಯುನಿಕಾಸ್ಟಿಂಗ್
ইউনিকোড,ಯುನಿಕೋಡ್
একনিৰ্দেশিত গছ,ಏಕಮುಖ ಮರ
একেধৰণৰ সম্পদ স্থানক (URL),ಏಕರೂಪದ ಸಂಪನ್ಮೂಲ ಪತ್ತೆಕಾರಕ (URL)
ইউনিপ্ৰচেছিং,ಅನ್ಪ್ರೊಸೆಸಿಂಗ್
অনন্য,ಅನನ್ಯ
unishielded টুইষ্টেড পেয়াৰ (UTP),ರಕ್ಷಣೆಯಿಲ್ಲದ ತಿರುಚಿದ ಜೋಡಿ (UTP)
একক,ಘಟಕ
ইউনিটৰ ঠিকনা,ಘಟಕ ವಿಳಾಸ
একক ব্যৱধান,ಘಟಕ ಮಧ್ಯಂತರ
ইউনিট পৰীক্ষণ,ಘಟಕ ಪರೀಕ್ಷೆ
একক ক&#39;ড,ಏಕೀಕೃತ ಕೋಡ್
এককীয়তা,ಯುನಿಟರ್ಮ್
ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART),ಸಾರ್ವತ್ರಿಕ ಅಸಮಕಾಲಿಕ ರಿಸೀವರ್/ಟ್ರಾನ್ಸ್ಮಿಟರ್ (UART)
ইউনিভাৰ্চেল ফ্লিপ ফ্লপ,ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ইউনিভাৰ্চেল ছেট,ಸಾರ್ವತ್ರಿಕ ಸೆಟ್
সাৰ্বজনীন চৰিত্ৰৰ গোট,ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್
ইউনিক্স,ಯುನಿಕ್ಸ್
আনলক কৰক,ಅನ್ಲಾಕ್ ಮಾಡಿ
অসুৰক্ষিত ক্ষেত্ৰ,ಅಸುರಕ್ಷಿತ ಕ್ಷೇತ್ರ
অসুৰক্ষিত ফাইল,ಅಸುರಕ್ಷಿತ ಫೈಲ್
অপ্ৰৱেশযোগ্য,ತಲುಪಲು ಸಾಧ್ಯವಿಲ್ಲ
আনশ্বেড কৰক,ನೆರಳು ತೆಗೆಯಿರಿ
অনাবৃত,ರಕ್ಷಣೆಯಿಲ್ಲದ
অসফল কল,ವಿಫಲ ಕರೆ
উন্টাৰ,ಉಂಟಾರ್
বিজুতিসমূহ আপডেট কৰক,ವೈಪರೀತ್ಯಗಳನ್ನು ನವೀಕರಿಸಿ
আপডেট কৰা ফাইল,ನವೀಕರಿಸಿದ ಫೈಲ್
আপডেট কৰা হৈছে,ನವೀಕರಿಸಲಾಗುತ್ತಿದೆ
বিকশিত কৰা,ನವೀಕರಿಸಿ
বিকশিত কৰা,ನವೀಕರಿಸಿ
আপলিংক,ಅಪ್ಲಿಂಕ್
আপলোড কৰা হৈছে,ಅಪ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
ওপৰৰ মেমৰি এৰিয়া,ಮೇಲಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
আপষ্ট্ৰিম,ಅಪ್ಸ್ಟ್ರೀಮ್
আপটাইম,ಅಪ್ಟೈಮ್
ওপৰলৈ,ಮೇಲ್ಮುಖವಾಗಿ
ইউজেনেট,ಯೂಸ್ನೆಟ್
ব্যৱহাৰকাৰী,ಬಳಕೆದಾರ
ব্যৱহাৰকাৰী এজেন্ট,ಬಳಕೆದಾರ ಏಜೆಂಟ್
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,ಬಳಕೆದಾರ ದೃಢೀಕರಣ
ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP),ಬಳಕೆದಾರರ ಡೇಟಾಗ್ರಾಮ್ ಪ್ರೋಟೋಕಾಲ್ (UDP)
ব্যৱহাৰকাৰী অনুকূল,ಬಳಕೆದಾರ ಸ್ನೇಹಿ
ব্যৱহাৰকাৰী চিনাক্তকৰণ,ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ
ব্যৱহাৰকাৰী পৰিচয় (UID),ಬಳಕೆದಾರ ಗುರುತು (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್
ব্যৱহাৰকাৰীৰ নাম,ಬಳಕೆದಾರ ಹೆಸರು
ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল,ಬಳಕೆದಾರ ಪ್ರೊಫೈಲ್
কামৰ বস্তু,ಉಪಯುಕ್ತತೆ
ইউটিলিটি চফ্টৱেৰ,ಉಪಯುಕ್ತತೆ ಸಾಫ್ಟ್ವೇರ್
মান্য,ಮಾನ್ಯವಾಗಿದೆ
বৈধকৰণ,ಮೌಲ್ಯೀಕರಣ
বৈধকৰণ প্ৰটোকলসমূহ,ಮೌಲ್ಯೀಕರಣ ಪ್ರೋಟೋಕಾಲ್ಗಳು
বৈধকৰণ পৰীক্ষণ,ಮೌಲ್ಯಮಾಪನ ಪರೀಕ್ಷೆ
বৈধতা পৰীক্ষা,ಮಾನ್ಯತೆ ಪರಿಶೀಲನೆ
মূল্য সংযোজিত নেটৱাৰ্ক (VAN),ಮೌಲ್ಯವರ್ಧಿತ ನೆಟ್‌ವರ್ಕ್ (VAN)
মূল্য সংযোজিত পুনৰ বিক্ৰেতা (VAR),ಮೌಲ್ಯವರ್ಧಿತ ಮರುಮಾರಾಟಗಾರ (VAR)
ভেনিচিং পইণ্ট,ಮಾಯವಾಗುವ ಬಿಂದು
ভেপাৰৱেৰ,ಆವಿ ಪಾತ್ರೆಗಳು
লৰৃ - চৰ হৈ থকা,ವೇರಿಯಬಲ್
ভেৰিয়েবল ঠিকনা,ವೇರಿಯಬಲ್ ವಿಳಾಸ
ভেৰিয়েবল বিট হাৰ,ವೇರಿಯಬಲ್ ಬಿಟ್ ದರ
ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರದ ಉದ್ದ
ভেৰিয়েবল লেংথ ক&#39;ড,ವೇರಿಯಬಲ್ ಉದ್ದದ ಕೋಡ್
চলকৰ নাম,ವೇರಿಯಬಲ್ ಹೆಸರು
ভেৰিয়েল,ವರಿಯಾಲ್
ভেক্টৰ,ವೆಕ್ಟರ್
ভেক্টৰ grapdhics,ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್
ভেক্টৰ প্ৰেচেছিং,ವೆಕ್ಟರ್ ಪೂರ್ವಭಾವಿ
ভেক্টৰযুক্ত বাধাসমূহ,ವೆಕ್ಟರ್ ಅಡಚಣೆಗಳು
venn ডায়েগ্ৰাম,ವೆನ್ ಚಿತ್ರ
পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V),ಪರಿಶೀಲನೆ ಮತ್ತು ಮೌಲ್ಯೀಕರಣ (V&amp;V)
সংস্কৰণ নিয়ন্ত্ৰণ,ಆವೃತ್ತಿ ನಿಯಂತ್ರಣ
সংস্কৰণ নম্বৰ,ಆವೃತ್ತಿ ಸಂಖ್ಯೆ
শিখৰ,ಶೃಂಗ
উলম্ব প্ৰচেছৰ,ಲಂಬ ಪ್ರೊಸೆಸರ್
অতি বৃহৎ পৰিসৰৰ সংহতি (VLSI ),ಬಹಳ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (VLSI)
অতি দীঘল নিৰ্দেশনা শব্দ (VLIW),ಬಹಳ ಉದ್ದವಾದ ಸೂಚನಾ ಪದ (VLIW)
ভিএইচডিএল,VHDL
ভিডিঅ&#39; কেমেৰা,ವೀಡಿಯೊ ಕ್ಯಾಮೆರಾ
ভিডিঅ&#39; কনফাৰেন্সিং,ವೀಡಿಯೊ ಕಾನ್ಫರೆನ್ಸಿಂಗ್
ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল,ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಟರ್ಮಿನಲ್
ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট,ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಘಟಕ
ভিডিঅ&#39; গেম,ವಿಡಿಯೋ ಗೇಮ್
ভিডিঅ&#39; গ্রাফিক এডাপ্টাৰ (VGA),ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ ಅಡಾಪ್ಟರ್ (VGA)
ভিডিঅ&#39; গ্রাফিক্স এডাপ্টাৰ (VGA),ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ಸ್ ಅಡಾಪ್ಟರ್ (VGA)
ভিডিঅ&#39; চাৰ্ভাৰ,ವೀಡಿಯೊ ಸರ್ವರ್
দৰ্শন,ನೋಟ
দৰ্শন পৰ্ট,ಪೋರ್ಟ್ ವೀಕ್ಷಿಸಿ
ভিউপৰ্ট,ವ್ಯೂಪೋರ್ಟ್
ভাৰ্চুৱেল চাৰ্কিট,ವರ್ಚುವಲ್ ಸರ್ಕ್ಯೂಟ್
ভাৰ্চুৱেল ফাংচন,ವರ್ಚುವಲ್ ಕಾರ್ಯ
ভাৰ্চুৱেল মেমৰি,ವರ್ಚುವಲ್ ಮೆಮೊರಿ
ভাৰ্চুৱেল ব্যক্তিগত নেটৱাৰ্ক,ವರ್ಚುವಲ್ ಖಾಸಗಿ ನೆಟ್ವರ್ಕ್
ভাৰ্চুৱেল ৰিয়েলিটি,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ
ভাৰ্চুৱেল ৰিয়েলিটি,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ
ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ
ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML),ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (VRML)
ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ಪ್ರವೇಶ ವಿಧಾನ
ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ನಿರ್ವಹಣೆ
ভাইৰাছ,ವೈರಸ್
ভাইৰাছ ধৰা পেলোৱা,ವೈರಸ್ ಪತ್ತೆ
ভাইৰাছ প্ৰগ্ৰেম,ವೈರಸ್ ಪ್ರೋಗ್ರಾಂ
দৃশ্যমানতা,ಗೋಚರತೆ
দৃষ্টি,ದೃಷ್ಟಿ
ভিজুৱেল বেচিক,ದೃಶ್ಯ ಮೂಲ
ভিজুৱেল C++,ದೃಶ್ಯ C++
ভিজুৱেল ডিছপ্লে ইউনিট,ದೃಶ್ಯ ಪ್ರದರ್ಶನ ಘಟಕ
ভিচুৱেল,ವಾಸ್ತವಿಕ
ভিচুৱেল ঠিকনা,ವಾಸ್ತವಿಕ ವಿಳಾಸ
ভিচুৱেল মেচিন (VM),ವಸ್ತು ಯಂತ್ರ (VM)
কণ্ঠ,ಧ್ವನಿ
ভইচ মেইল,ಧ್ವನಿ ಮೇಲ್
ভইচ মেইল চাৰ্ভাৰ,ಧ್ವನಿ ಮೇಲ್ ಸರ್ವರ್
কণ্ঠস্বৰ চিনাক্তকৰণ,ಧ್ವನಿ ಗುರುತಿಸುವಿಕೆ
ভইচ-নেট,ವಾಯ್ಸ್-ನೆಟ್
অস্বাভাৱিক স্মৃতিশক্তি,ಬಾಷ್ಪಶೀಲ ಸ್ಮರಣೆ
ৱেফাৰ,ವೇಫರ್
WAIS মেনেজাৰ,WAIS ಮ್ಯಾನೇಜರ್
অপেক্ষা কৰক মৰি যাওক,ನಿರೀಕ್ಷಿಸಿ ಸಾಯಿರಿ
wait ঘাঁ,ಕಾಯಿರಿ ಗಾಯ
অপেক্ষা কৰা ক&#39;ড,ಕಾಯುವ ಕೋಡ್
অপেক্ষা কৰিছিল mean,ಸರಾಸರಿ ಕಾಯುತ್ತಿದ್ದರು
অপেক্ষাৰ সময়,ಕಾಯುವ ಸಮಯ
ৱাল গ্ৰেড,ಗೋಡೆಯ ದರ್ಜೆಯ
উষ্ণ পুনৰাৰম্ভ,ಬೆಚ್ಚಗಿನ ಮರುಪ್ರಾರಂಭಿಸಿ
আৱৰ্জনা বেণ্ডৰ প্ৰস্থ,ತ್ಯಾಜ್ಯ ಬ್ಯಾಂಡ್ ಅಗಲ
জলপ্ৰপাতৰ আৰ্হি,ಜಲಪಾತ ಮಾದರಿ
ৱেভলেট,ವೇವ್ಲೆಟ್
wavelet ছবি সংকোচন,ತರಂಗ ಚಿತ್ರ ಸಂಕೋಚನ
ৱেভলেট ৰূপান্তৰ,ತರಂಗ ರೂಪಾಂತರ
দুৰ্বল সত্তা,ದುರ್ಬಲ ಘಟಕ
ৱেব,ವೆಬ್
ৱেব ঠিকনা,ಜಾಲತಾಣದ ವಿಳಾಸ
ৱেব ৰচনা,ವೆಬ್ ಆಥರಿಂಗ್
ৱেব ব্ৰাউজাৰ,ವೆಬ್ ಬ್ರೌಸರ್
ৱেব পৃষ্ঠা,ಅಂತರ್ಜಾಲ ಪುಟ
ৱেব চাৰ্ভাৰ,ವೆಬ್ ಸರ್ವರ್
ৱেব চাইট,ಜಾಲತಾಣ
web-enabld এপ্লিকেচন,ವೆಬ್-ಸಕ್ರಿಯಗೊಳಿಸುವ ಅಪ್ಲಿಕೇಶನ್
ৱেব-সামৰ্থবান,ವೆಬ್-ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ
ওজনযুক্ত গ্ৰাফ,ತೂಕದ ಗ್ರಾಫ್
ভালদৰে সংযুক্ত,ಚೆನ್ನಾಗಿ ಸಂಪರ್ಕಗೊಂಡಿದೆ
সুগঠিত সূত্ৰ,ಚೆನ್ನಾಗಿ ರೂಪುಗೊಂಡ ಸೂತ್ರ
ভালদৰে অৰ্ডাৰ কৰা চেট,ಚೆನ್ನಾಗಿ ಆದೇಶಿಸಿದ ಸೆಟ್
ৱেটৱেৰ,ವೆಟ್ವೇರ್
ঘেঁহুৰ শিলৰ বেঞ্চ চিহ্ন,ವೀಟ್‌ಸ್ಟೋನ್ ಬೆಂಚ್ ಮಾರ್ಕ್
চকা,ಚಕ್ರ
while লুপ,ಲೂಪ್ ಮಾಡುವಾಗ
বগা বাকচ পৰীক্ষণ,ಬಿಳಿ ಪೆಟ್ಟಿಗೆ ಪರೀಕ್ಷೆ
বগা পোহৰ,ಬಿಳಿ ಬೆಳಕು
বগা শব্দ,ಬಿಳಿ ಶಬ್ದ
ৱাইড এৰিয়া নেটৱাৰ্ক (WAN),ವೈಡ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (WAN)
ৱাইড এৰিয়া নেটৱাৰ্ক (WAN),ವೈಡ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (WAN)
বহল বেণ্ড,ವಿಶಾಲ ಬ್ಯಾಂಡ್
ৱাইল্ড কাৰ্ড,ವೈಲ್ಡ್ ಕಾರ್ಡ್
উইম্প,ವಿಂಪ್
জয়,ಗೆಲ್ಲುತ್ತಾರೆ
জিপ জিপ,ಜಿಪ್ ಗೆದ್ದಿರಿ
খিৰিকী,ಕಿಟಕಿ
উইণ্ড&#39;ইং,ಕಿಟಕಿ
উইণ্ড’জ,ವಿಂಡೋಸ್
উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ,ವಿಂಡೋಸ್ ಎಕ್ಸ್‌ಪ್ಲೋರರ್
উইণ্ড&#39;জ NT,ವಿಂಡೋಸ್ NT
তাঁৰৰ ফ্ৰেমৰ মডেল,ತಂತಿ ಚೌಕಟ್ಟಿನ ಮಾದರಿ
তাঁৰ প্ৰিন্টাৰ,ತಂತಿ ಮುದ್ರಕ
তাঁৰযুক্ত যুক্তি,ತಂತಿ ತರ್ಕ
বেতাঁৰ নিষ্ঠা ( wi Fi),ನಿಸ್ತಂತು ನಿಷ್ಠೆ (ವೈ ಫೈ)
বেতাঁৰ LAN,ನಿಸ್ತಂತು LAN
বেতাঁৰ সংক্ৰমণ,ನಿಸ್ತಂತು ಪ್ರಸರಣ
উইজাৰ্ড,ಮಾಂತ್ರಿಕ
শব্দ,ಪದ
শব্দৰ চাবি,ಪದ ಕೀ
শব্দৰ দৈৰ্ঘ্য,ಪದದ ಉದ್ದ
শব্দমুখী,ಪದ ಆಧಾರಿತ
ৱৰ্ড প্ৰচেছিং,ಪದ ಸಂಸ್ಕರಣೆ
ৱৰ্ড প্ৰচেছিং,ಪದ ಸಂಸ್ಕರಣೆ
ৱৰ্ড প্ৰচেছৰ,ಪದ ಸಂಸ್ಕಾರಕ
শব্দ আণ্ডাৰস্কোৰ চৰিত্ৰ,ಪದದ ಅಂಡರ್ಸ್ಕೋರ್ ಅಕ್ಷರ
কৰ্ম প্ৰবাহ ব্যৱস্থাপনা,ಕೆಲಸದ ಹರಿವಿನ ನಿರ್ವಹಣೆ
