Malayalam,Telugu
സിഗ്നൽ വിതരണക്കാരൻ,సిగ్నల్ డిస్ట్రిబ్యూటర్
സിഗ്നൽ ഘടകം,సిగ్నల్ ఎలిమెంట్
സിഗ്നൽ പ്രവർത്തനക്ഷമമാക്കുന്നു,సిగ్నల్ ఎనేబుల్
സിഗ്നൽ തടയുന്നു,సిగ్నల్ ఇన్హిబిటింగ్
സിഗ്നൽ ലെവൽ,సిగ్నల్ స్థాయి
സൂചിപ്പിക്കുന്ന നിരക്ക്,సిగ్నలింగ్ రేటు
സിഗ്നൽ പ്രവർത്തനം,సిగ్నల్ ఆపరేషన్
സിഗ്നൽ പ്രോസസ്സിംഗ്,సిగ్నల్ ప్రాసెసింగ్
സിഗ്നൽ പ്രോസസർ,సిగ్నల్ ప్రాసెసర్
സിഗ്നൽ അനുപാതം,సిగ్నల్ నిష్పత్తి
"അടയാളം
 പുനരുദ്ധാരണ","సిగ్నల్
 పునరుత్పత్తి"
"അടയാളം
 മാനവസ്ഥകേശ്ദം","సిగ్నల్
 ప్రామాణీకరణ"
സിഗ്നൽ ബലം,సిగ్నల్ బలం
"ശബ്ദത്തിലേക്ക് സിഗ്നൽ
 അനുപാതം","శబ్దానికి సిగ్నల్
 నిష్పత్తి"
"സിഗ്നൽ ട്രാൻസ്ഫർ
 ബിന്ദു","సిగ్నల్ బదిలీ
 పాయింట్"
"അടയാളം
 രൂപാന്തരം","సిగ్నల్
 పరివర్తన"
സിഗ്നേച്ചർ വിശകലനം,సంతకం విశ్లేషణ
ഒപ്പ് പരിശോധന,సంతకం పరీక్ష
സൈൻ ബിറ്റ്,సైన్ బిట్
ചിഹ്ന പ്രതീകം,సైన్ క్యారెక్టర్
ചിഹ്ന അവസ്ഥ,సైన్ కండిషన్
ഒപ്പിടുക,సంతకం అంకె
ഒപ്പിട്ട ബൈനറി,సంతకం చేసిన బైనరీ
ഒപ്പിട്ട ഫീൽഡ്,సంతకం చేసిన ఫీల్డ్
"ഒപ്പിട്ട മാഗ്നിറ്റ്യൂഡ്
 പതിപാദനം","సంతకం చేసిన పరిమాణం
 ప్రాతినిథ్యం"
"ഒപ്പിട്ട പാക്കറ്റ്
 ദശാംശ","సంతకం చేసిన ప్యాకెట్
 దశాంశం"
കാര്യമായ അക്കം,ముఖ్యమైన అంకె
"കാര്യമായ അക്കം
 ഗണിതശാസ്തം","ముఖ్యమైన అంకె
 అంకగణితం"
പ്രധാനപ്പെട്ട കണക്ക്,ముఖ్యమైన సంఖ్య
കാര്യമായ ഇടവേള,ముఖ్యమైన విరామం
ഒപ്പിടുക,సంకేత పరిమాణం
സൈൻ സ്ഥാനം,సైన్ స్థానం
സിലിക്കൺ ചിപ്പ്,సిలికాన్ చిప్
സിലിക്കൺ ഗേറ്റ്,సిలికాన్ గేట్
സമാന മരങ്ങൾ,ఇలాంటి చెట్లు
ലളിതമായ ബഫറിംഗ്,సాధారణ బఫరింగ్
ലളിതമായ അവസ്ഥ,సాధారణ పరిస్థితి
ലളിതമായ നിർദ്ദേശം,సాధారణ సూచన
"ലളിതമായ നിർദ്ദേശം
 ഒന്നിലധികം ഡാറ്റ","సాధారణ సూచన
 బహుళ డేటా"
ലളിതമായ പാരാമീറ്റർ,సాధారణ పరామితి
"ലളിതമായ പാരിറ്റി
 ചെക്ക്","సాధారణ సమానత్వం
 తనిఖీ"
സിം സിംപ്ലക്സ് ചാനൽ,సింప్లెక్స్ ఛానల్
സിംപ്ലക്സ് സർക്യൂട്ട്,సింప్లెక్స్ సర్క్యూట్
സിം സിംപ്ലക്സ് കോഡ്,సింప్లెక్స్ కోడ్
"സിംപ്ലക്സുകൾ
 വാര്ത്താവിനിമയം","సింప్లెక్స్
 కమ్యూనికేషన్"
സിം സിംപ്ലക്സ് രീതി,సింప్లెక్స్ పద్ధతి
സിം സിംപ്ലക്സ് സിസ്റ്റം,సింప్లెక్స్ సిస్టమ్
"സിംപ്ലക്സുകൾ
 പകർച്ച","సింప్లెక్స్
 ప్రసార"
സിംസ്ക്രിപ്റ്റ്,సిమ్‌స్క్రిప్ట్
"സിമുലേഷൻ
 ഭാഷ","అనుకరణ
 భాష"
സിമുലേറ്റർ,సిమ్యులేటర్
"ഏകകാലികമായി
 പ്രവേശനം","ఏకకాలంలో
 యాక్సెస్"
"ഏകകാലികമായി
 കന്വൂട്ടര്","ఏకకాలంలో
 కంప్యూటర్"
"ഒരേസമയം ഇൻപുട്ട്
 ഉല്പ്പന്നം","ఏకకాల ఇన్పుట్
 అవుట్పుట్"
"ഏകകാലികമായി
 ശസ്തകിയ","ఏకకాలంలో
 ఆపరేషన్"
"ഏകകാലികമായി
 നടപടി","ఏకకాలంలో
 ప్రాసెసింగ్"
"ഏകകാലികമായി
 പകർച്ച","ఏకకాలంలో
 ప్రసార"
ഒറ്റ വിലാസം,ఒకే చిరునామా
"ഒറ്റ വിലാസം
 കോഡ്","ఒకే చిరునామా
 కోడ్"
"ഒറ്റ വിലാസം
 നിര്ദ്ദേശം","ఒకే చిరునామా
 సూచన"
"ഒറ്റ വിലാസം
 ദൂത്","ఒకే చిరునామా
 సందేశం"
"ഒറ്റ നിയമനം
 ഭാഷ","సింగిల్ అసైన్‌మెంట్
 భాష"
ഒറ്റ ബഫറിംഗ്,సింగిల్ బఫరింగ్
ഒറ്റ സർക്യൂട്ട്,సింగిల్ సర్క్యూట్
ഒറ്റ സൈക്കിൾ കീ,సింగిల్ సైకిల్ కీ
"സിംഗിൾ ഡൊമെയ്ൻ
 നെറ്റ്വർക്ക്","సింగిల్ డొమైన్
 నెట్‌వర్క్"
ഒരൊറ്റ പിശക്,ఒకే లోపం
"ഒറ്റ ആവൃത്തി
 സിഗ്നിംഗ്","సింగిల్ ఫ్రీక్వెన్సీ
 సిగ్నలింగ్"
"ഒരൊറ്റ നിർദ്ദേശം
 ഒന്നിലധികം ഡാറ്റ","ఒకే సూచన
 బహుళ డేటా"
"ഒറ്റ നീളം
 ജോലി","ఒకే పొడవు
 పని"
"സിംഗിൾ ഓഫീസ്
 കൈമാറുക","ఒకే కార్యాలయం
 మార్పిడి"
"സിംഗിൾ ഓപ്പറന്റ്
 അഭിസംബോധന","సింగిల్ ఒపెరాండ్
 చిరునామా"
"സിംഗിൾ ഓപ്പറന്റ്
 നിര്ദ്ദേശം","సింగిల్ ఒపెరాండ్
 సూచన"
ഒരൊറ്റ പ്രവർത്തനം,ఒకే ఆపరేషన్
"ഒറ്റ പാസ്
 കാരപരിപാടി","సింగిల్ పాస్
 ప్రోగ్రామ్"
"ഒറ്റ പോയിന്റ്
 തറ","సింగిల్ పాయింట్
 గ్రౌండ్"
ഒറ്റ കൃത്യത,ఒకే ఖచ్చితత్వం
ഒറ്റ സജ്ജമാക്കുക,సింగిల్ సెటప్
"ഒറ്റ ഷീറ്റ്
 തീറ്റ","సింగిల్ షీట్
 దాణా"
സിംഗിൾ ഷോട്ട് സർക്യൂട്ട്,సింగిల్ షాట్ సర్క్యూట్
"ഒറ്റ സൈഡ് ബാൻഡ്
 പകർച്ച","సింగిల్ సైడ్ బ్యాండ్
 ప్రసార"
ഒറ്റ ഘട്ടം,ఒకే దశ
"ഒറ്റ ഘട്ടം
 ശസ്തകിയ","ఒకే దశ
 ఆపరేషన్"
ഒറ്റ ത്രെഡിംഗ്,సింగిల్ థ్రెడింగ్
ഒറ്റ ലംബ കീ,ఒకే నిలువు కీ
സിംഗിൾ ലിങ്ക്ഡ് ലിസ്റ്റ്,సింగిల్ లింక్డ్ లిస్ట్
SIND കറന്റ്,సింక్ కరెంట్
മുങ്ങുന്ന സാങ്കേതികത,మునిగిపోతున్న సాంకేతికత
"ഒറ്റ നീളം
 ജോലി","ఒకే పొడవు
 పని"
ആറ് ബിറ്റ് ബൈറ്റ്,ఆరు బిట్ బైట్
ആറ് അക്ക വിവർത്തനം,ఆరు అంకెల అనువాదం
വലുപ്പം,సైజింగ్
അസ്ഥികൂടം കോഡ്,అస్థిపంజర కోడ్
സ്കൈ പ്രതീകം,వక్ర పాత్ర
വളഞ്ഞ ഓവർലോഡ്,వక్రీకృత ఓవర్లోడ్
"വളഞ്ഞ വൃക്ഷം
 (= അസന്തുലിതമായത്
 വൃക്ഷം)","వక్రీకృత చెట్టు
 (= అసమతుల్య
 చెట్టు)"
സ്കീവ് പരാജയം,వక్రీకృత వైఫల్యం
ചാടിക്കുക,దాటవేయి
കോഡ് ഒഴിവാക്കുക,కోడ్ దాటవేయండి
ഫ്ലാഗ് ഒഴിവാക്കുക,జెండాను దాటవేయండి
നിർദ്ദേശം ഒഴിവാക്കുക,సూచనలను దాటవేయండి
കീ ഒഴിവാക്കുക,కీని దాటవేయి
തുള്ളി,దాటవేయడం
"തുടർച്ചയായ ഒഴിവാക്കുക
 ആക്സസ് രീതി","సీక్వెన్షియల్ దాటవేయి
 యాక్సెస్ పద్ధతి"
സ്ലാക്ക് ബൈറ്റ്,స్లాక్ బైట్
സ്ലേവ് കമ്പ്യൂട്ടർ,బానిస కంప్యూటర్
സ്ലേവ് മെഷീൻ,బానిస యంత్రం
സ്ലേവ് മോഡ്,బానిస మోడ్
സ്ലേവ് സ്റ്റേഷൻ,బానిస స్టేషన్
അടിമ ട്യൂബ്,బానిస గొట్టం
