Bengali,Assamese
টানিং,টিউনিং
টুপল,টিউপল
টার্বো প্যাসকেল,টাৰ্বো পাস্কেল
টিউরিং মেশিন,টুৰিং মেচিন
সময় ঘুরিয়ে দিন,turn aroud সময়
নথি ঘুরিয়ে দিন,নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক
পরিবর্তনের ক্রম,টাৰ্ণআউট ক্ৰম
টুইন তারের,টুইন কেবল
পাকানো জোড়া,টুইষ্টেড পেয়াৰ
দুই অংশ সংযোজনকারী,টু পাৰ্ট এছেম্বলাৰ
দুই এর পরিপূরক,দুটাৰ পৰিপূৰক
টাইপ,প্ৰকাৰ
টাইপ মুখ,মুখ টাইপ কৰক
মাথা টাইপ করুন,টাইপ হেড
টাইপ চাকা,টাইপ চকা
টাইপিং,টাইপিং কৰা
আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস),un interruptable শক্তি উৎস (UPS)
unary অপারেশন,ইউনাৰী অপাৰেচন
unary অপারেশন,ইউনাৰী অপাৰেচন
unary অপারেটর,unary অপাৰেটৰ
অনিশ্চয়তা,অনিশ্চয়তা
শর্তহীন বিবৃতি,নিঃচৰ্ত বিবৃতি
অগণিত,অগণিত
উন্মোচন,উন্মোচন কৰক
সিদ্ধান্তহীন,অনিৰ্ণয়যোগ্য
অনির্ধারিত,অসংজ্ঞায়িত
অনির্ধারিত রেকর্ড,অসংজ্ঞায়িত ৰেকৰ্ড
মুছে ফেলুন,আনডিলিট কৰক
আন্ডারস্কোর,আণ্ডাৰস্কোৰ কৰক
অনির্দেশিত,অনিৰ্দেশিত
অনির্দেশিত গ্রাফ,অনিৰ্দেশিত গ্ৰাফ
undirectional সেবা সময়,অদিশীয় সেৱাৰ সময়
পূর্বাবস্থায় ফেরান,পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব
বিন্যাসহীন ডিস্ক,অফৰ্মেট কৰা ডিষ্ক
ইউনিকাস্টিং,ইউনিকাস্টিং
ইউনিকোড,ইউনিকোড
অনির্দেশিত গাছ,একনিৰ্দেশিত গছ
ইউনিফর্ম রিসোর্স লোকেটার (URL),একেধৰণৰ সম্পদ স্থানক (URL)
ইউনিপ্রসেসিং,ইউনিপ্ৰচেছিং
অনন্য,অনন্য
ইউনিশিল্ড টুইস্টেড পেয়ার (UTP),unishielded টুইষ্টেড পেয়াৰ (UTP)
ইউনিট,একক
ইউনিট ঠিকানা,ইউনিটৰ ঠিকনা
একক ব্যবধান,একক ব্যৱধান
অংশ পরিক্ষাকরণ,ইউনিট পৰীক্ষণ
একক কোড,একক ক&#39;ড
Uniterm,এককীয়তা
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART),ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART)
সর্বজনীন ফ্লিপ ফ্লপ,ইউনিভাৰ্চেল ফ্লিপ ফ্লপ
সার্বজনীন সেট,ইউনিভাৰ্চেল ছেট
সার্বজনীন অক্ষর সেট,সাৰ্বজনীন চৰিত্ৰৰ গোট
ইউনিক্স,ইউনিক্স
আনলক,আনলক কৰক
অরক্ষিত ক্ষেত্র,অসুৰক্ষিত ক্ষেত্ৰ
অরক্ষিত ফাইল,অসুৰক্ষিত ফাইল
অগম্য,অপ্ৰৱেশযোগ্য
ছায়ামুক্ত করা,আনশ্বেড কৰক
অরক্ষিত,অনাবৃত
অসফল কল,অসফল কল
উন্টার,উন্টাৰ
অসঙ্গতি আপডেট করুন,বিজুতিসমূহ আপডেট কৰক
আপডেট করা ফাইল,আপডেট কৰা ফাইল
আপডেট করা হচ্ছে,আপডেট কৰা হৈছে
আপগ্রেড করুন,বিকশিত কৰা
আপগ্রেড করুন,বিকশিত কৰা
আপলিংক,আপলিংক
আপলোড হচ্ছে,আপলোড কৰা হৈছে
উপরের মেমরি এলাকা,ওপৰৰ মেমৰি এৰিয়া
আপস্ট্রিম,আপষ্ট্ৰিম
আপটাইম,আপটাইম
ঊর্ধ্বমুখী,ওপৰলৈ
ইউজনেট,ইউজেনেট
ব্যবহারকারী,ব্যৱহাৰকাৰী
ব্যবহারিক দূত,ব্যৱহাৰকাৰী এজেন্ট
ব্যবহারকারী প্রমাণীকরণ,ব্যৱহাৰকাৰী প্ৰমাণীকৰণ
ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP),ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP)
ব্যবহারকারী বান্ধব,ব্যৱহাৰকাৰী অনুকূল
ব্যবহারকারী সনাক্তকরণ,ব্যৱহাৰকাৰী চিনাক্তকৰণ
ব্যবহারকারীর পরিচয় (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
ব্যবহারকারী ইন্টারফেস,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
ব্যবহারকারীর নাম,ব্যৱহাৰকাৰীৰ নাম
ব্যবহারকারীর প্রোফাইল,ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল
ইউটিলিটি,কামৰ বস্তু
ইউটিলিটি সফটওয়্যার,ইউটিলিটি চফ্টৱেৰ
বৈধ,মান্য
বৈধতা,বৈধকৰণ
বৈধতা প্রোটোকল,বৈধকৰণ প্ৰটোকলসমূহ
বৈধতা পরীক্ষা,বৈধকৰণ পৰীক্ষণ
বৈধতা পরীক্ষা,বৈধতা পৰীক্ষা
মূল্য সংযোজন নেটওয়ার্ক (VAN),মূল্য সংযোজিত নেটৱাৰ্ক (VAN)
ভ্যালু অ্যাডেড রিসেলার (VAR),মূল্য সংযোজিত পুনৰ বিক্ৰেতা (VAR)
বিলয়বিন্দু,ভেনিচিং পইণ্ট
ভাপওয়্যার,ভেপাৰৱেৰ
পরিবর্তনশীল,লৰৃ - চৰ হৈ থকা
পরিবর্তনশীল ঠিকানা,ভেৰিয়েবল ঠিকনা
পরিবর্তনশীল বিট হার,ভেৰিয়েবল বিট হাৰ
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
পরিবর্তনশীল দৈর্ঘ্য কোড,ভেৰিয়েবল লেংথ ক&#39;ড
পরিবর্তনশীল নাম,চলকৰ নাম
ভেরিয়েল,ভেৰিয়েল
ভেক্টর,ভেক্টৰ
ভেক্টর গ্রাফিক্স,ভেক্টৰ grapdhics
ভেক্টর প্রসেসিং,ভেক্টৰ প্ৰেচেছিং
vectored interrupts,ভেক্টৰযুক্ত বাধাসমূহ
ভেন ডায়াগ্রাম,venn ডায়েগ্ৰাম
যাচাইকরণ এবং বৈধতা (V&amp;V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
ভর্সন নিয্ন্ত্র্ন,সংস্কৰণ নিয়ন্ত্ৰণ
সংস্করণ সংখ্যা,সংস্কৰণ নম্বৰ
ভার্টেক্স,শিখৰ
উল্লম্ব প্রসেসর,উলম্ব প্ৰচেছৰ
খুব বড় স্কেল ইন্টিগ্রেশন (VLSI),অতি বৃহৎ পৰিসৰৰ সংহতি (VLSI )
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
ভিএইচডিএল,ভিএইচডিএল
ভিডিও ক্যামেরা,ভিডিঅ&#39; কেমেৰা
ভিডিও কনফারেন্সিং,ভিডিঅ&#39; কনফাৰেন্সিং
ভিডিও প্রদর্শন টার্মিনাল,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
ভিডিও প্রদর্শন ইউনিট,ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট
ভিডিও গেম,ভিডিঅ&#39; গেম
ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ),ভিডিঅ&#39; গ্রাফিক এডাপ্টাৰ (VGA)
ভিডিও গ্রাফিক্স অ্যাডাপ্টার (ভিজিএ),ভিডিঅ&#39; গ্রাফিক্স এডাপ্টাৰ (VGA)
ভিডিও সার্ভার,ভিডিঅ&#39; চাৰ্ভাৰ
দেখুন,দৰ্শন
পোর্ট দেখুন,দৰ্শন পৰ্ট
ভিউপোর্ট,ভিউপৰ্ট
ভার্চুয়াল সার্কিট,ভাৰ্চুৱেল চাৰ্কিট
ভার্চুয়াল ফাংশন,ভাৰ্চুৱেল ফাংচন
