Marathi,Malayalam
छाटणे,വെട്ടിച്ചുരുക്കുക
सत्य सारणी,സത്യ പട്ടിക
ट्यूनर,ട്യൂണർ
बोगदा,ടണലിംഗ്
ट्युनिंग,ട്യൂണിംഗ്
तुपल,ട്യൂപ്പിൾ
टर्बो पास्कल,ടർബോ പാസ്കൽ
ट्युरिंग मशीन,ട്യൂറിംഗ് യന്ത്രം
वेळ फिरवा,സമയം തിരിയുക
दस्तऐवज फिरवा,പ്രമാണം തിരിക്കുക
टर्नअराउंड क्रम,ടേൺഅറൗണ്ട് സീക്വൻസ്
ट्विन केबल,ഇരട്ട കേബിൾ
वळलेली जोडी,വളച്ചൊടിച്ച ജോഡി
दोन भाग असेंबलर,രണ്ട് ഭാഗം അസംബ്ലർ
दोन पूरक,രണ്ടിന്റെ പൂരകം
प्रकार,തരം
चेहरा टाइप करा,തരം മുഖം
डोके टाइप करा,തരം തല
चाक टाइप करा,തരം ചക്രം
टायपिंग,ടൈപ്പിംഗ്
अन इंटरप्टेबल पॉवर सोर्स (यूपीएस),തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം (UPS)
unary ऑपरेशन,ഏകീകൃത പ്രവർത്തനം
unary ऑपरेशन,ഏകീകൃത പ്രവർത്തനം
unary ऑपरेटर,unary ഓപ്പറേറ്റർ
अनिश्चितता,അനിശ്ചിതത്വം
बिनशर्त विधान,നിരുപാധിക പ്രസ്താവന
अगणित,എണ്ണാൻ പറ്റാത്തത്
उघडा,അനാവരണം ചെയ്യുക
अनिर्णित,അനിശ്ചിതമായ
अपरिभाषित,നിർവചിക്കാത്തത്
अपरिभाषित रेकॉर्ड,നിർവചിക്കാത്ത റെക്കോർഡ്
हटवणे रद्द करा,ഇല്ലാതാക്കുക
अंडरस्कोर,അടിവരയിടുക
दिशाहीन,ദിശാബോധമില്ലാത്തത്
अनिर्देशित आलेख,ദിശാബോധമില്ലാത്ത ഗ്രാഫ്
दिशाहीन सेवा वेळ,ദിശാബോധമില്ലാത്ത സേവന സമയം
पूर्ववत करा,പഴയപടിയാക്കുക
अनफॉर्मेट डिस्क,ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്
युनिकास्टिंग,യൂണികാസ്റ്റിംഗ്
युनिकोड,യൂണികോഡ്
दिशाहीन झाड,ഏകപക്ഷീയമായ വൃക്ഷം
युनिफॉर्म रिसोर्स लोकेटर (URL),യൂണിഫോം റിസോഴ്സ് ലൊക്കേറ്റർ (URL)
युनिप्रोसेसिंग,അൺപ്രോസസ് ചെയ്യുന്നു
अद्वितीय,അതുല്യമായ
अनशिल्डेड ट्विस्टेड जोडी (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ജോഡി (UTP)
युनिट,യൂണിറ്റ്
युनिट पत्ता,യൂണിറ്റ് വിലാസം
युनिट अंतराल,യൂണിറ്റ് ഇടവേള
युनिट चाचणी,യൂണിറ്റ് ടെസ്റ്റിംഗ്
एकात्मक कोड,ഏകീകൃത കോഡ്
युनिटर्म,യൂണിറ്റിം
युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART),യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/ട്രാൻസ്മിറ്റർ (UART)
सार्वत्रिक फ्लिप फ्लॉप,സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്
सार्वत्रिक संच,സാർവത്രിക സെറ്റ്
सार्वत्रिक वर्ण संच,സാർവത്രിക പ്രതീക സെറ്റ്
युनिक्स,യുണിക്സ്
अनलॉक करा,അൺലോക്ക് ചെയ്യുക
असुरक्षित क्षेत्र,സുരക്ഷിതമല്ലാത്ത ഫീൽഡ്
असुरक्षित फाइल,സുരക്ഷിതമല്ലാത്ത ഫയൽ
अगम्य,എത്തിച്ചേരാനാകുന്നില്ല
छाया सोडा,നിഴൽ മാറ്റുക
असुरक्षित,അൺഷീൽഡ്
अयशस्वी कॉल,പരാജയപ്പെട്ട കോൾ
उंटार,ഉന്താർ
विसंगती अद्यतनित करा,അപ്ഡേറ്റ് അപാകതകൾ
अद्यतनित फाइल,പുതുക്കിയ ഫയൽ
अपडेट करत आहे,അപ്ഡേറ്റ് ചെയ്യുന്നു
श्रेणीसुधारित करा,നവീകരിക്കുക
श्रेणीसुधारित करा,നവീകരിക്കുക
अपलिंक,അപ്ലിങ്ക്
अपलोड करत आहे,അപ്‌ലോഡ് ചെയ്യുന്നു
वरच्या मेमरी क्षेत्र,മുകളിലെ മെമ്മറി ഏരിയ
अपस्ट्रीम,അപ്സ്ട്രീം
अपटाइम,പ്രവർത്തനസമയം
ऊर्ध्वगामी,മുകളിലേക്ക്
युजनेट,യൂസ്നെറ്റ്
वापरकर्ता,ഉപയോക്താവ്
वापरकर्ता एजंट,ഉപയോക്തൃ ഏജന്റ്
वापरकर्ता प्रमाणीकरण,ഉപയോക്തൃ പ്രാമാണീകരണം
वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP),ഉപയോക്തൃ ഡാറ്റഗ്രാം പ്രോട്ടോക്കോൾ (UDP)
वापरकर्ता अनुकूल,ഉപയോക്ത ഹിതകരം
वापरकर्ता ओळख,ഉപയോക്തൃ തിരിച്ചറിയൽ
वापरकर्ता ओळख (UID),ഉപയോക്തൃ ഐഡന്റിറ്റി (UID)
वापरकर्ता इंटरफेस,ഉപയോക്തൃ ഇന്റർഫേസ്
वापरकर्ता नाव,ഉപയോക്തൃ നാമം
वापरकर्ता प्रोफाइल,ഉപയോക്തൃ പ്രൊഫൈൽ
उपयुक्तता,യൂട്ടിലിറ്റി
उपयुक्तता सॉफ्टवेअर,യൂട്ടിലിറ്റി സോഫ്റ്റ്വെയർ
वैध,സാധുതയുള്ളത്
प्रमाणीकरण,മൂല്യനിർണ്ണയം
प्रमाणीकरण प्रोटोकॉल,മൂല്യനിർണ്ണയ പ്രോട്ടോക്കോളുകൾ
प्रमाणीकरण चाचणी,മൂല്യനിർണ്ണയ പരിശോധന
वैधता तपासणी,സാധുത പരിശോധന
मूल्यवर्धित नेटवर्क (VAN),മൂല്യവർദ്ധിത നെറ്റ്‌വർക്ക് (VAN)
मूल्यवर्धित पुनर्विक्रेता (VAR),മൂല്യവർദ്ധിത റീസെല്ലർ (VAR)
लुप्त होणारा बिंदू,അപ്രത്യക്ഷമാകുന്ന പോയിന്റ്
वाफेची भांडी,നീരാവി പാത്രങ്ങൾ
चल,വേരിയബിൾ
व्हेरिएबल पत्ता,വേരിയബിൾ വിലാസം
व्हेरिएबल बिट दर,വേരിയബിൾ ബിറ്റ് നിരക്ക്
व्हेरिएबल फील्ड लांबी,വേരിയബിൾ ഫീൽഡ് നീളം
व्हेरिएबल लांबी कोड,വേരിയബിൾ നീളം കോഡ്
व्हेरिएबल नाव,വേരിയബിൾ നാമം
व्हेरिएल,വാരിയാലെ
वेक्टर,വെക്റ്റർ
वेक्टर ग्राफिक,വെക്റ്റർ ഗ്രാപ്ഡിക്സ്
वेक्टर प्रीसेसिंग,വെക്റ്റർ പ്രെസെസിംഗ്
वेक्टर केलेले व्यत्यय,വെക്റ്റർ ചെയ്ത തടസ്സങ്ങൾ
वेन आकृती,വെൻ &#39;രേഖാചിത്രം
पडताळणी आणि प्रमाणीकरण (V&amp;V),സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും (V&amp;V)
आवृत्ती नियंत्रण,പതിപ്പ് നിയന്ത്രണം
आवृत्ती क्रमांक,പതിപ്പ് നമ്പർ
शिरोबिंदू,വെർട്ടക്സ്
अनुलंब प्रोसेसर,ലംബ പ്രോസസ്സർ
खूप मोठ्या प्रमाणात एकत्रीकरण (VLSI),വളരെ വലിയ തോതിലുള്ള ഏകീകരണം (VLSI)
खूप लांब सूचना शब्द (VLIW),വളരെ നീണ്ട നിർദ്ദേശ വാക്ക് (VLIW)
