English,Odiya
Rotation constant,ଘୂର୍ଣ୍ଣନ ବିନ୍ଦୁ
Rotation decreasing effect,ଘୂର୍ଣ୍ଣନ ଡମ୍ପିଂ ପ୍ରଭାବ |
Rotation element,ଘୂର୍ଣ୍ଣନ ଉପାଦାନ |
Rotation of coordinate system,ସଂଯୋଜନା ପ୍ରଣାଳୀର ଘୂର୍ଣ୍ଣନ
Rotation oscillation method,ଘୂର୍ଣ୍ଣନ ଦୋହରିବା ବ୍ୟବସ୍ଥା |
Rotation spectrum,ଘୂର୍ଣ୍ଣନ ସ୍ପେକ୍ଟ୍ରମ |
Rotation therapy,ଘୂର୍ଣ୍ଣନ ଚିକିତ୍ସା |
Rotation vibration spectra,ଘୂର୍ଣ୍ଣନ-କମ୍ପନ ସ୍ପେକ୍ଟ୍ରମ |
Rotation-inversion axis,ଘୂର୍ଣ୍ଣନ-ଓଲଟା ଅକ୍ଷ |
Rotation-reflection axis,ଘୂର୍ଣ୍ଣନ-ପ୍ରତିଫଳନ ଅକ୍ଷ |
Rotation-vibration spectrum,ଘୂର୍ଣ୍ଣନ ସ୍ପନ୍ଦନ ସ୍ପେକ୍ଟ୍ରମ |
Rotational,"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ |"
Rotational Alfven-wave,ଘୂର୍ଣ୍ଣନ କରୁଥିବା ଏଲଫଭେନ-ତରଙ୍ଗ |
Rotational broadening,ଘୂର୍ଣ୍ଣନ ଦୋହରିବା |
Rotational Brownian movement,ଘୂର୍ଣ୍ଣନ ବ୍ରାଉନି ଗତି |
Rotational dislocation,ଭୂତାଣୁ ଦୋଷ |
Rotational distortion,ଘୂର୍ଣ୍ଣନ ବିକୃତି |
Rotational element,ଘୂର୍ଣ୍ଣନ ଉପାଦାନ |
Rotational energy,ଘୂର୍ଣ୍ଣନ ଶକ୍ତି
Rotational fine structure,ଘୂର୍ଣ୍ଣନ ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |
Rotational inertia,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
Rotational isomer,ସ୍ପିନ୍ ଆଇସୋମର୍ |
Rotational isotope-effect,ଘୂର୍ଣ୍ଣନ ଆଇସୋଟୋପିକ୍ ପ୍ରଭାବ |
Rotational level,ଘୂର୍ଣ୍ଣନ ସ୍ତର
Rotational line,ଘୂର୍ଣ୍ଣନ ରେଖା
Rotational magnetic moment,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ |
Rotational model,ଘୂର୍ଣ୍ଣନ ମଡେଲ୍ |
Rotational motion,ଘୂର୍ଣ୍ଣନ ଗତି
Rotational multiplicity,ଘୂର୍ଣ୍ଣନ ବହୁଳତା |
Rotational partition function,ଘୂର୍ଣ୍ଣନ ବଣ୍ଟନ କାର୍ଯ୍ୟ
Rotational perturbation,ଘୂର୍ଣ୍ଣନ ବ୍ୟାଘାତ |
Rotational quantum number,ଘୂର୍ଣ୍ଣନ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
Rotational specific heat,ଘୂର୍ଣ୍ଣନ ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |
Rotational spectrum,ଘୂର୍ଣ୍ଣନ ସ୍ପେକ୍ଟ୍ରମ |
Rotational state (level),ଘୂର୍ଣ୍ଣନ ସ୍ଥିତି (ବିମାନ)
Rotational statistical weight,ଘୂର୍ଣ୍ଣନ ପରିସଂଖ୍ୟାନ ଭାର |
Rotational symmetry,ଘୂର୍ଣ୍ଣନ ସମୃଦ୍ଧତା |
Rotational temperature,ଘୂର୍ଣ୍ଣନ ଉତ୍ତାପ |
Rotational term series,ଘୂର୍ଣ୍ଣନ ର୍ୟାଙ୍କ
Rotational velocity,ଘୂର୍ଣ୍ଣନ ବେଗ
Rotationally symmetrical flow,ଘୂର୍ଣ୍ଣନ ସମୃଦ୍ଧ ପ୍ରବାହ |
Rotationless state,ଘୂର୍ଣ୍ଣନ ନଥିବା ଅବସ୍ଥା |
Rotator,"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନକାରୀ |"
Rotatory,"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
Rotatory current,ଘୂର୍ଣ୍ଣନ ପ୍ରବାହ
Rotatory dispersion,ପୋଲାରାଇଜେସନ୍ ଘୂର୍ଣ୍ଣନ ବିଘ୍ନ |
Rotatory power,ପୋଲାରାଇଟି ଘୂର୍ଣ୍ଣନ କ୍ଷମତା |
Rotatory pump,ଘୂର୍ଣ୍ଣନ ପମ୍ପ |
Roti (recording optical tracking instrument),ଅପ୍ଟିକାଲ୍ ପୋଜିସନ୍ ରେକର୍ଡର୍ |
Rotochute,ରୋଟୋଶଟ୍ |
Roton,"ରୋଟନ୍, ଘୂର୍ଣ୍ଣନ ଶକ୍ତି କ୍ୱାଣ୍ଟନ୍ |"
Rotor,"ରୋଟର୍, ରୋଟର୍ |"
Rotor armature,ରୋଟର୍ ଆର୍ମାଚର୍ |
Rotor field,ରୋଟର୍ କ୍ଷେତ୍ର |
Rotor process,ରୋଟର୍ ପ୍ରକ୍ରିୟା |
Rotor speed,ଘୂର୍ଣ୍ଣନ ଗତି
Rouche's theorem,ରୁଚେଙ୍କ ତତ୍ତ୍। |
Rough,"ରୁଗ୍, ରୁଗ୍"
Rough bearing,ମୋଟ ମନ
Rough turning,ଘୂର୍ଣ୍ଣନ
Round,"ବୃତ୍ତ, ଗୋଲାକାର |"
Round trip time,ଗମନାଗମନ ସମୟ |
Rounding error,ଗୋଲାକାର ତ୍ରୁଟି |
Rounding off,"ବନ୍ଦ, ବନ୍ଦ"
Route,ଉପାୟ
Route foci,ମାର୍ଗ କେନ୍ଦ୍ର
Route-chart,"ମାର୍ଗ-ଚାର୍ଟ, ମାର୍ଗ-ଚାର୍ଟ |"
Routine,"ରୁଟିନ୍, ରୁଟିନ୍ |"
Routine test,ନିତ୍ୟ ପରୀକ୍ଷା |
Routing,"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
Rovibronic level,"ଘୂର୍ଣ୍ଣନ କମ୍ପନ ସ୍ତର, ରୋଭିବ୍ରାନ୍ ସ୍ତର |"
Rovibronic transition,"ରୋଭିବ୍ରାଞ୍ଚିକ୍ ପରିବର୍ତ୍ତନ, ରୋଭିବ୍ରାଞ୍ଚ୍ ପରିବର୍ତ୍ତନ |"
Row,ଧାଡି
Row rank,ଧାଡି କ୍ରମ |
Rowland grating,ଧାଡ଼ି ଧାଡ଼ି
Rowland mounting,ଧାଡି ଦୋଷ
Rowland ring,ଧାଡି ରିଙ୍ଗ |
Rowlend circle,ଧାଡି ବୃତ୍ତ
Rrectified current,ସଂଶୋଧିତ କରେଣ୍ଟ |
Rreverse impedance,ଓଲଟା ପ୍ରତିବନ୍ଧକ |
Rreversible chemical reaction,ଓଲଟା ରାସାୟନିକ ପ୍ରତିକ୍ରିୟା |
Ruby,"ପ୍ୟାଡମାରାଗ, ରୁବି, ନାଲି, ୟାକୁଟ |"
Ruby laser,"ରୁବି ଲେଜର, ମାଣିକିଆ ଲେଜର |"
Ruby red,ରୁବି ରକ୍ତ |
Rudder,"ରୁଦ୍ର, ନିୟନ୍ତ୍ରଣ |"
Ruddevators,hypnotic
Rug,veg
Rug practice jammer,କୋର୍ଡ ଅଭ୍ୟାସକାରୀ |
Ruggedization,ଦୃ for ୀକରଣ
Rule,ନିୟମ
Ruled grating,ଅଣ୍ଡରଲାଇନ୍ ଗ୍ରେଟିଂ |
Ruled grating spectrometer,ଲାଇନ୍ ଗ୍ରେଟିଂ ସ୍ପେକ୍ଟ୍ରୋମିଟର |
Ruled surface,ରେଖା ପୃଷ୍ଠା |
Ruling,"ଗ୍ରାଫ୍, ରେଖା |"
Ruling engine,ଗ୍ରାଫିଂ ମେସିନ୍ |
Rumpf (of atom ) (=corre of atom),"ପରମାଣୁ କୋର, rumf"
Run,"ଚଲାନ୍ତୁ, ପରମ୍ପରା |"
Runge denominator,runge-har
Runge-Kutta method,rune kuta ପଦ୍ଧତି |
Runge's law,କଠୋର ନିୟମ |
Running board antenna,ଫୁଟ୍ ପ୍ଲେଟ୍ ଆଣ୍ଟେନା |
Running term,ସ୍ଥିତି ଚଲାନ୍ତୁ |
Running time meter,କାର୍ଯ୍ୟ ସମୟ ମାପ
Running value,ଚାଲୁଥିବା ମୂଲ୍ୟ
Rupture,"ଚୁକ୍ତି, ଚୁକ୍ତି, ବିସ୍ଫୋରଣ |"
Rupture line,ଚୁକ୍ତିନାମା ରେଖା |
Rupture load,ଚୁକ୍ତି-ଭାର
Rupture mechanism,ଚୁକ୍ତି-ଭାର
Russell Saunders coupling,ରସେଲ-ସାଉଣ୍ଡର୍ସ ଯୋଡି |
Rutherford (unit),ରୁଥରଫୋର୍ଡ |
Rutherford and Geiger apparatus,ରୁଥରଫୋର୍ଡ ଗିଗର୍ ଯନ୍ତ୍ର |
Rutherford nuclear atom,ରୁଥରଫୋର୍ଡ ପରମାଣୁ ପରମାଣୁ |
Rutherford scattering,ରୁଥରଫୋର୍ଡ ବିଛାଇବା |
Rydberg (unit of energy),rydberg
Rydberg constant,ରିଡବର୍ଗ ସ୍ଥିର |
Rydberg correction,ରିଡବର୍ଗ ସଂଶୋଧନ |
Rydberg number,ରିଡବର୍ଗ ସଂଖ୍ୟା |
Rydberg orbital,rydberg orbiter
Rydberg series formula,ରିଡବର୍ଗ ସିରିଜ୍ ଫର୍ମୁଲା |
S-band,S-band
S-band air borne beacon,S-Band ଏୟାରବୋର୍ନ୍ ବିକନ୍ |
S-distortion,S- ବିଭ୍ରାଟ |
S-event (decay at rest),S- (ମଧ୍ୟବର୍ତ୍ତୀ କ୍ଷୟ) ଘଟଣା |
S-value,S- ମୂଲ୍ୟ
S-wave,S- ତରଙ୍ଗ |
S-wave resonance,S- ତରଙ୍ଗ ରିଜୋନାନ୍ସ |
Sabin,ସାବିନ୍ |
Sabine equation,ସାବିନ୍ ସମୀକରଣ |
Sabine reverberation time,ସେବାଇନ୍ ସେଲଫ୍ ଲାଇଫ୍ |
Saccharide,ସାକାରାଇଡ୍ |
Sack paper,ବ୍ୟାଗ କାଗଜ
Sackur tetride equation,ଟେଟ୍ରୋଡ୍ ସମୀକରଣ ଯାଉଛି |
SAD computer,କମ୍ପ୍ୟୁଟର (ଏକକ ଠିକଣା ଦଶମିକ କମ୍ପ୍ୟୁଟର)
Saddle point,ପଳାୟନ ବିନ୍ଦୁ |
Saecific activity,ନିର୍ଦ୍ଦିଷ୍ଟ କାର୍ଯ୍ୟକଳାପ |
Safe load,ସୁରକ୍ଷିତ ଭାର
Safe-time,ସୁରକ୍ଷା ସମୟ
Safety,"ନିରାପଦ, ସୁରକ୍ଷିତ"
Safety and arming mechanism,ସୁରକ୍ଷା ଏବଂ ସାଜସଜ୍ଜା ପ୍ରଣାଳୀ |
Safety bar,ସୁରକ୍ଷିତ ବଲ୍ |
Safety circuit,ସୁରକ୍ଷା ସର୍କିଟ |
Safety factor,ସୁରକ୍ଷା କାରକ |
Safety fuel,ସୁରକ୍ଷିତ ଇନ୍ଧନ |
Safety fuse (=Bickford fuse),"ସୁରକ୍ଷା ଫ୍ୟୁଜ୍, ବିକଫୋର୍ଡ ଫ୍ୟୁଜ୍ |"
Safety glass,ସୁରକ୍ଷା ଗ୍ଲାସ |
Safety ink,ସୁରକ୍ଷିତ ମେସି |
Safety joint,ନିରାପଦ ଚୁକ୍ତି |
Safety lamp,"ସୁରକ୍ଷିତ ଦୀପ, ସୁରକ୍ଷିତ ଦୀପ |"
Safety match,ସୁରକ୍ଷିତ ମ୍ୟାଚ୍ |
Safety member,ସୁରକ୍ଷା ଉପାଦାନ |
Safety plug,"ସୁରକ୍ଷା ପ୍ଲଗ୍, ସୁରକ୍ଷା ଷ୍ଟପର୍ |"
Safety rod,ସୁରକ୍ଷା ଦଣ୍ଡ
Safety valve,ସୁରକ୍ଷା ଭଲଭ୍ |
Sage,SEZ
Sagitta method,sagitta ପଦ୍ଧତି |
Sagittal rays,ସାଗିଟାଲ୍ କିରଣ |
Saha's ionisation formula,ସାହାଙ୍କ ଆୟନାଇଜେସନ୍ ସୂତ୍ର |
Saint,"st, ସାଟେଲାଇଟ୍ ମନିଟରିଂ ସିଷ୍ଟମ୍ |"
Salient pole,ଫିଲ୍ଡ କୋଇଲ୍ ପୋଲ |
Salt,"ଲୁଣ, ଲୁଣ"
Saltpetre,ଲୁଣପେଟର
Salvo fire,ଜ୍ୟୋତିଷ ଅଗ୍ନି |
Samarium,ସମାରିୟମ୍ |
Same phase,ସମାନ କଳା
Same sense,ସମାନ ଦିଗ
Sample,"ନମୁନା, ନମୁନା"
Sample approximation,ନମୁନା ଆନୁମାନିକତା |
Sample collection,ନମୁନା ସଂଗ୍ରହ
Sample correlation coefficient,ନମୁନା ସଂଶୋଧନ ଗୁଣବତ୍ତା
Sample design,ନମୁନା ଡିଜାଇନ୍ |
Sample distribution,ନମୁନା ବଣ୍ଟନ
Sample path,ନମୁନା ପଥ
Sample point,ନମୁନା ବିନ୍ଦୁ |
Sample quality,ନମୁନା ଗୁଣ
Sample standard deviation,ନମୁନା ମୂଲ୍ୟ ବିଚ୍ୟୁତି |
Sample survey,ନମୁନା ସର୍ବେକ୍ଷଣ |
Sample tube,ନମୁନା ଟ୍ୟୁବ୍ |
Sample variance,ନମୁନା ଭିନ୍ନତା |
Sample verification,ନମୁନା ପରୀକ୍ଷା
Sampling,"ନମୁନା ସଂଗ୍ରହ (V, ), ନମୁନା ସଂଗ୍ରହ (ନା, )"
Sampling acceptance plan,ନମୁନା ଗ୍ରହଣ ଯୋଜନା
Sampling acceptance procedure,ନମୁନା ଗ୍ରହଣର ପଦ୍ଧତି |
Sampling circuit,ନମୁନା ସର୍କିଟ |
Sampling distribution,ନମୁନା ବଣ୍ଟନ
Sampling error,ନମୁନା ତ୍ରୁଟି |
Sampling fluctuations,ନମୁନା ଉଚ୍ଚାରଣ
Sampling fraction,ନମୁନା ଅନୁପାତ
Sampling gate,ନମୁନା ଫାଟକ
Sampling inspection,ନମୁନା ଯାଞ୍ଚ
Sampling interval,ନମୁନା ବ୍ୟବଧାନ
Sampling method,ନମୁନା ପଦ୍ଧତି |
Sampling moment,ନମୁନା ମୁହୂର୍ତ୍ତ |
Sampling multiplier (=averaging multiplier),ହାରାହାରି କାରକ |
Sampling number,ନମୁନା ସଂଖ୍ୟା
Sampling observation,ନମୁନା ନିରୀକ୍ଷଣ
Sampling oscilloscope,ଓସିଲୋସ୍କୋପ୍ ନମୁନା |
Sampling probability,ନମୁନା ସମ୍ଭାବନା |
Sampling pulse generator,ନମୁନା ପଲ୍ସ ଜେନେରେଟର
Sampling ratio,ଆଣ୍ଟିଜେନ୍ ଅନୁପାତ |
Sampling routine,ନମୁନା ସଂଗ୍ରହ ରୁଟିନ୍ |
Sampling tube,ନମୁନା ଟ୍ୟୁବ୍ |
Sampling unit,ନମୁନା ଏକକ |
Samsonite,ସାମସୋନାଇଟ୍ |
Sanaphant,ସେନାଫାଣ୍ଟ |
Sanatron,ସାନାଟ୍ରନ୍ |
Sanborn,ସାନବର୍ନ |
Sanborn maps,ସାନବର୍ଣ୍ଣ ମାନଚିତ୍ର
Sandwich,ସାଣ୍ଡୱିଚ୍ |
Sandwich complex,ସାଣ୍ଡୱିଚ୍ ପ୍ୟାକେଜ୍ |
Sandwich molecule,"ସାଣ୍ଡୱିଚ୍ ମଲିକ୍ୟୁଲ୍, ଇଣ୍ଟରପ୍ରେସଡ୍ ମଲିକ୍ୟୁଲ୍ |"
Sandwich strcture,ସାଣ୍ଡୱିଚ୍ ଗଠନ |
Sandwiching,ଚାପ ଭିତରେ
Saponification,ସାପୋନିଫିକେସନ୍ |
Saponification number,ସାପୋନିଫିକେସନ୍ ସଂଖ୍ୟା |
Sarah,sarah
Sard's theorem,ସର୍ଦ୍ ଥିଓରେମ୍ |
Sargent curve,ସରୋଜ ବକ୍ର
Sargent cycle,ସରୋଜ ସର୍କଲ୍ |
Sargent diagram,ସରୋଜ ଚିତ୍ର |
Satellite,"ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ, ଉପଗ୍ରହ |"
Satellite (of spectrl line),ବାହ୍ୟରେଖା
Satellite antenna,ଉପଗ୍ରହ ଆଣ୍ଟେନା |
Satellite brand,ସହାୟକ ଶାଖା
Satellite broadening,"ଟ୍ରେଲିଂ ଏକ୍ସଟେନ୍ସନ୍, ଟ୍ରେଲିଂ ଡିଲେସନ୍ |"
Satellite elements,ଉପଗ୍ରହ ଇଭେଣ୍ଟ |
Satellite line,ଉପନଦୀ
Satellite magnetometer,ଆନୁଷଙ୍ଗିକ ଚୁମ୍ବକୀୟ
Satellite motion,ଉପଗ୍ରହ ଗତି
Satellite period,ଉପଗ୍ରହ ଅବଧି
Satellite photogrammetry,ଉପଗ୍ରହ ଫଟୋଗ୍ରାଫି |
Satellite pulse,ସହାୟକ ନାଡ
Satellite tracking,ଉପଗ୍ରହ ଟ୍ରାକିଂ |
Satellite transmitter,ଉପଗ୍ରହ ଟ୍ରାନ୍ସମିଟର
Satellitic reflection,ପାର୍ଶ୍ୱ ପ୍ରତିଫଳନ
Satelloid,ନିମ୍ନ ଶକ୍ତି ଉପଗ୍ରହ |
Saturable reactor,ସାଚୁରେଚର ରିଆକ୍ଟର |
Saturable transformer,ସାଚୁରେସନ୍ ଟ୍ରାନ୍ସଫର୍ମର |
Saturate,ସନ୍ତୁଷ୍ଟ କରିବାକୁ
Saturated,ସନ୍ତୁଷ୍ଟ
Saturated activity,ପରିପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟକଳାପ
Saturated air,ପରିପୂର୍ଣ୍ଣ ବାୟୁ
Saturated colour,ସନ୍ତୁଳିତ ରଙ୍ଗ ସନ୍ତୁଳିତ ରଙ୍ଗ |
Saturated diode,ସାଚୁରେଟେଡ୍ ଡାୟୋଡ୍ |
Saturated lilquid,ସନ୍ତୁଳିତ ତରଳ |
Saturated molecule,ସନ୍ତୁଳିତ ଅଣୁ
Saturated vapour,ପରିପୂର୍ଣ୍ଣ ବାଷ୍ପ
Saturating signal,ଯୋଗାଯୋଗ ସଙ୍କେତ
Saturation,"ପରିପୃଷ୍ଠା, ପରିପୃଷ୍ଠା |"
Saturation current,ପରିପୂର୍ଣ୍ଣ ସ୍ରୋତ
Saturation curve,ସାଚୁଚରେସନ୍ ବକ୍ର
Saturation flux density,ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
Saturation induction,ପରିପୃଷ୍ଟତା
Saturation level,ପରିପୃଷ୍ଠ ଚଟାଣ |
Saturation line,ପରିପୃଷ୍ଠା ରେଖା |
Saturation magnetization,ସାଚୁରେସନ୍ ଚୁମ୍ବକକରଣ |
Saturation magnetostriction,ସାଚୁଚରେସନ୍ ଚୁମ୍ବକୀୟ ବିକୃତି |
Saturation point,ପରିପୃଷ୍ଠା ଅବସ୍ଥା |
Saturation resistance,ପରିପୃଷ୍ଠତା ପ୍ରତିରୋଧ |
Saturation scale,ସାଚୁଚରେସନ୍ ସ୍କେଲ୍ |
Saturation spectorscopy,ସାଚୁରେସନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
Saturation strain,ସାଚୁଚରେସନ୍ ବିକୃତି
Saturation time factor,ସାଚୁଚରେସନ୍ ସମୟ କୋଏଫିସିଏଣ୍ଟ୍ |
Saturation value,ପରିପୃଷ୍ଠା ମୂଲ୍ୟ
Saturation vapour pressure,ସାଚୁରେସନ୍ ବାଷ୍ପ ଚାପ |
Saturation voltage,ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |
Saturn,ଶନି
Saturn's ring,ଶନି ରିଙ୍ଗ |
Sauter method,ସାଉଟର ପଦ୍ଧତି |
Savart (unit),ସାଭାର୍ଟ |
Savart plate,ସାଭର୍ ପ୍ଲେକ୍ |
Savart polariscope,"ସାଭର୍ ପୋଲାରିସ୍କୋପ୍, ସାଭର୍ ପୋଲାରିସ୍କୋପ୍ |"
SAW (=surface acoustic wave),ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
Saw timing wave,ଆରଡାଣ୍ଟି କ୍ରୋନୋମିଟର ତରଙ୍ଗ |
Saw tooth voltage,ଅପରେଟିଂ ଭୋଲଟେଜ୍
Saw tooth wave,aaradanti ତରଙ୍ଗ |
Saw tooth wave form,aradanti ତରଙ୍ଗ ଆକୃତି |
Saw tooth wave generator,ଉତ୍କୃଷ୍ଟ ତରଙ୍ଗ ଜେନେରେଟର |
Sawtooth current,ପୂଜା ସ୍ରୋତ |
Sawtooth generator,ସାଇଭ୍ ଜେନେରେଟର |
Sawtooth pulse,ଆରଦନ୍ତୀ ସ୍ପାନ୍ |
Saxophone,ସାକ୍ସୋଫୋନ୍ |
Sayers' swquaring method,ସାୟର୍ ଶ୍ରେଣୀ ପଦ୍ଧତି |
Scala tympani,କର୍ମଭାରାର ମଧ୍ୟମ କାନ ପର୍ଯ୍ୟାୟ |
Scala vestibuli,cochlear
Scalar,"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |"
Scalar angular velocity,ସ୍କାଲାର୍ କୋଣାର୍କ ବେଗ |
Scalar density,ସ୍କାଲାର୍ ସାନ୍ଦ୍ରତା |
Scalar field,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
Scalar force,ସ୍କାଲାର୍ ଫୋର୍ସ |
Scalar kinetic energy,ସ୍କାଲାର୍ ଗତିଜ ଶକ୍ତି |
Scalar meson,ସ୍କାଲାର୍ ମେସନ୍ |
Scalar multiple,ସ୍କାଲାର୍ ଗୁଣ
Scalar multiplication,ସ୍କାଲାର୍ ଗୁଣନ |
Scalar multiplier,ସ୍କାଲାର୍ ଗୁଣକର୍ତ୍ତା |
Scalar operator,ସ୍କାଲାର୍ ଅପରେଟର୍ |
Scalar popint function,ସ୍କାଲାର୍ ପଏଣ୍ଟ ଫଙ୍କସନ୍
Scalar potential,ସ୍କାଲାର୍ ସମ୍ଭାବନା |
Scalar pressure,ସ୍କାଲାର୍ ଚାପ |
Scalar product,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
Scalar property,ସ୍କାଲାର୍ ପ୍ରପର୍ଟି |
Scalar quantity,ସ୍କାଲାର୍ |
Scalar triple product,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
Scale,"ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ"
Scale effect,ମାପ ପ୍ରଭାବ
Scale error,ସ୍କେଲ ତ୍ରୁଟି |
Scale factor,ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |
Scale model,ଭଲ୍ୟୁମେଟ୍ରିକ୍ ମଡେଲ୍ |
Scale of 8,8 ପଦାଙ୍କ
Scale of earth quake intensity,ଭୂକମ୍ପ ତୀବ୍ରତା ମାପକାଠି |
Scale of notation,ନୋଟେସନ୍ ସ୍କେଲ୍ |
Scale of smallness,କ୍ଷୁଦ୍ରତାର ମାପ
Scale of two,ବାଇନାରୀ ମାପ |
Scaled event,ଷ୍ଟେପ୍ ଇଭେଣ୍ଟ |
Scaled pulse,ଷ୍ଟେପ୍ ପଲ୍ସ |
Scaler,ଷ୍ଟେପ୍ କାଲକୁଲେଟର
Scaler recorder,ଷ୍ଟେପ୍ ରେକର୍ଡର୍ |
Scaling,"ସ୍କେଲ, ସ୍କେଲ, ସ୍କେଲ"
Scaling circuit,ଷ୍ଟେପ୍ ସର୍କିଟ୍ |
Scaling factor,ଷ୍ଟେପ୍ ଗୁଣକର୍ତ୍ତା |
Scaling law,ପଦକ୍ଷେପ ନିୟମ
Scaling law,ପଦକ୍ଷେପ ନିୟମ
Scaling ration,ଷ୍ଟେପ୍ ଅନୁପାତ |
Scaling unit,"କ୍ରମ ୟୁନିଟ୍, ଷ୍ଟେପ୍ ୟୁନିଟ୍ |"
Scan,ସ୍କାନିଂ
Scan converter,ସ୍କାନିଂ କନଭର୍ଟର |
Scan fraction,ସ୍କାନିଂ ଭିନ୍ନତା |
Scan photometer,"ଫୋଟୋମିଟର ସ୍କାନିଂ, ଫୋଟୋମିଟର ସ୍କାନିଂ |"
Scan radar,ରାଡାର ସ୍କାନ କରୁଛି |
Scanner,ସ୍କାନର୍
Scanninbg hole,ସ୍କାନିଂ ଛିଦ୍ର
Scanning,ସ୍କାନିଂ
Scanning antenna mount,ସ୍କାନର୍ ଆଣ୍ଟେନା ଧାରକ |
Scanning electron microscope (=SEM),"ଇଲେକ୍ଟ୍ରୋନ ମାଇକ୍ରୋସ୍କୋପ ସ୍କାନ କରିବା, ଇଲେକ୍ଟ୍ରୋନ ମାଇକ୍ରୋସ୍କୋପ ସ୍କାନ କରିବା |"
Scanning head,ସ୍କାନର୍ ହେଡ୍ |
Scanning line,ସ୍କାନିଂ ଲାଇନ
Scanning linearity,ସ୍କାନିଂ ର ar ଖିକତା |
Scanning microscope,ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ୍ କରୁଛି |
Scanning of lattice points,ଲାଟାଇଟ୍ ପଏଣ୍ଟଗୁଡିକ ସ୍କାନ୍ କରୁଛି |
