Telugu,English
శబ్ద,Verbal
శబ్ద ఒప్పందం,Verbal agreement
శబ్ద చర్చ,Verbal discussion
శబ్ద క్రమం,Verbal order
శబ్ద ప్రకటన,Verbal statement
శబ్ద హెచ్చరిక,Verbal warning
పదజాలం,Verbatim
పదజాల నివేదిక,Verbatim report
తీర్పు,Verdict
ధృవీకరణ,Verification
పూర్వీకుల ధృవీకరణ,Verification of antecedents
దుకాణాల ధృవీకరణ,Verification of stores
ధృవీకరణ షీట్,Verification sheet
ధృవీకరించబడిన కాపీ,Verified copy
వ్యావహారికంలో,Vernacular
సంస్కరణ: Telugu,Version
వర్సెస్,Versus
నిలువు కమ్యూనికేషన్,Vertical communication
లంబ ఫైలింగ్ వ్యవస్థ,Vertical filing system
నిలువు చైతన్యం,Vertical mobility
చాలా మంచిది,Very good
నౌక,Vessel
చొక్కా,Vest
సరైన హక్కు,Vested right
వీటో,Veto
వెట్టింగ్,Vetting
వెట్టర్,Vettor
ద్వారా,Via
సాధ్యత,Viability
అనుకూలమైన,Viable
మీడియా ద్వారా,Via media
వైస్,Vice
దీనికి విరుద్ధంగా,Vice versa
దుర్మార్గపు వృత్తం,Vicious circle
బాధితుడు,Victimize
బాధితుల,Victimization
విజయం,Victory
వీడియో కాన్ఫరెన్సింగ్,Video conferencing
చూడండి,View
వీక్షణ పాయింట్,View point
వీక్షణలు,Views
విజిలెన్స్,Vigilance
విజిలెన్స్ కేసు,Vigilance case
విజిలెన్స్ క్లియరెన్స్,Vigilance clearance
శక్తి,Vigorous
ప్రతీకారం,Vindictive
ఉల్లంఘించండి,Violate
ఉల్లంఘన,Violation
ధర్మం,Virtue
సద్గుణ,Virtuous
వీసా,Visa
విస్-ఎ-విస్,Vis-a-vis
సందర్శించండి,Visit
సందర్శించే గంటలు,Visiting hours
సందర్శకుడు,Visitor
సందర్శకుల పుస్తకం,Visitor's book
సందర్శకుల గ్యాలరీ,Visitor's gallery
దృశ్య,Visual
దృశ్య ప్రదర్శన,Visual display
దృశ్య తనిఖీ,Visual inspection
విజువలైజ్ చేయండి,Visualize
దృశ్య ప్రచారం,Visual publicity
కీలకమైనది,Vital
తేజము,Vitality
కీలకమైన భాగం,Vital part
కీలకమైన సేవ,Vital service
కీలక గణాంకాలను,Vital statistics
వివా వోస్,Viva voce
స్పష్టమైన,Vivid
అంటే.,Viz.
పదజాలం,Vocabulary
స్వర,Vocal
వృత్తి,Vocation
వృత్తి,Vocational
వృత్తి మార్గదర్శకత్వం,Vocational guidance
వృత్తివిద్యా శిక్షణ,Vocational training
వాయిస్,Voice
శూన్యమైనది,Void
వాల్యూమ్,Volume
భారీ,Voluminous
స్వచ్ఛందంగా,Voluntary
స్వచ్ఛంద ఏజెన్సీ,Voluntary agency
స్వచ్ఛంద పరిష్కారం,Voluntary settlement
స్వచ్ఛంద పని,Voluntary work
వాలంటీర్,Volunteer
ఓటు,Votable
ఓటు,Vote
ఓటు,Voted
నిందల ఓటు,Vote of censure
ధన్యవాదాలు ఓటు,Vote of thanks
ఖాతాలో ఓటు వేయండి,Vote on account
ఓటరు,Voter
ఓటింగ్,Voting
బ్యాలెట్ ద్వారా ఓటింగ్,Voting by ballot
ఓటింగ్ హక్కు,Voting right
హామీ,Vouched
వోచర్,Voucher
ప్రతిజ్ఞ,Vow
అసభ్యకరమైన,Vulgar
హాని,Vulnerable
హాని కలిగించే విభాగం,Vulnerable section
వేతనం,Wage
వేతన పరిపాలన,Wage administration
వేతన ఒప్పందం,Wage agreement
వేతన బోర్డు,Wage board
వేతన పైకప్పు,Wage ceiling
వేతన ఒప్పందం,Wage contract
వేతన సంపాదకుడు,Wage earner
వేతన సూత్రం,Wage formula
వేతన చెల్లింపు,Wage payment
వేతన విధానం,Wage policy
"కూలి, వేతనము, దినభత్యము",Wage rate
వేతన సమీక్ష,Wage review
"నిరీక్షణ జాబితా, వేచి ఉన్న జాబితా",Waiting list
వదులుకోండి,Waive
వాక్-ఇన్-ఇంటర్వ్యూ,Walk-in-interview
కావాలి,Want
వార్డ్,Ward
గిడ్డంగి,Warehouse
గిడ్డంగి ఛార్జీలు,Warehousing charges
హెచ్చరిక,Warning
వారెంట్,Warrant
వారంటీ,Warranty
వాషింగ్ భత్యం,Washing allowance
వ్యర్థం,Wastage
వ్యర్థ భూమి,Waste land
చెత్త కాగితాల బుట్ట,Waste paper basket
చూడండి,Watch
వాచ్ మరియు వార్డ్,Watch and ward
జలనిరోధిత,Water proof
నీటి సరఫరా,Water supply
వే బిల్,Way bill
మార్గాలు,Ways
మార్గాలు మరియు మార్గాలు,Ways and means
మార్గాలు మరియు మార్గాలు కమిటీ,Ways and means committee
ధరించండి మరియు కన్నీటి,Wear and tear
వాతావరణం,Weathering
కలుపు తీయుట,Weeding
కలుపు అవుట్,Weed out
వీక్లీ రిపోర్ట్,Weekly report
బరువు,Weigh
బరువు,Weight
వెయిటేజ్,Weightage
బరువు వంతెన,Weight bridge
స్వాగతం,Welcome
స్వాగతం చిరునామా,Welcome address
సంక్షేమ,Welfare
సంక్షేమ రాజ్యం,Welfare state
బాగా ప్రవర్తించారు,Well behaved
బాగా చెల్లించే,Well-paid
బాగా అర్హత,Well-qualified
బాగా ప్రావీణ్యం,Well-versed
ఎక్కడ,Wherebouts
అయితే,Whereas
విచిత్రమైన,Whimsical
విప్,Whip
తెల్ల కాగితం,White paper
పూర్తి సమయం,Whole-time
మొత్తం సమయం ఉద్యోగి,Whole-time employee
విస్తృత శ్రేణి,Wide ranging
విస్తృతంగా చదవండి,Widely read
వితంతువు,Widow
వితంతువు,Widower
వైల్డ్‌క్యాట్ సమ్మె,Wildcat strike
ఉద్దేశపూర్వకంగా,Wilful
విండో ఎన్వలప్,Window envelope
మూసివేయాలని,Wind up
వింగ్,Wing
శీతాకాల భత్యం,Winter allowance
తుడవడం,Wipe out
వైర్‌లెస్ సెట్,Wireless set
ఉపసంహరణ,Withdrawal
చలన ఉపసంహరణ,Withdrawal of motion
నిలిపివేయండి,Withhold
లోపల,Within
ఆలస్యం లేకుండా,Without delay
అనుమతి లేకుండా,Without permission
తట్టుకోగలదు,Withstand
సాక్షి,Witness
వర్క్ బుక్,Work book
పని ఛార్జ్ చేయబడింది,Work-charged
పని సంస్కృతి,Work culture
పని చేసే వాతావరణం,Work environment
కార్మికుడు,Worker
కార్మికులు పరిహారం,Worker’s compensation
కార్మికుల శిక్షణ,Worker’s training
పని అనుభవం,Work experience
శ్రామిక శక్తి,Work force
పని,Working
వర్కింగ్ కమిటీ,Working committee
పని పరిస్థితులు,Working conditions
పని దినములు,Working days
పనిచేయు సమూహము,Working group
పని గంటలు,Working hours
పని జ్ఞానం,Working knowledge
పనిచేసే పత్రము,Working paper
వర్కింగ్ ప్లాన్,Working plan
పని ఫలితం,Working result
పని నియమాలు,Working rules
వర్కింగ్ సూపర్‌వైజర్,Working supervisor
పనిభారం,Workload
పనివాడు,Workman
పనితనం,Workmanship
కార్మికుల పరిహారం,Workmen’s compensation
పని క్రమంలో,Work order
వ్యాయామం,Workout
పని అనుమతి,Work permit
పనిచేస్తుంది,Works
వర్క్‌షీట్,Worksheet
