Hindi,Assamese
परिवर्ती बिट दर,ভেৰিয়েবল বিট হাৰ
परिवर्ती क्षेत्र लंबाई,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
"1.परिवर्ती लंबाई कोड,2.परिवर्ती लंबाई कूट",ভেৰিয়েবল লেংথ ক&#39;ড
"1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम",চলকৰ নাম
"1.चर,2. परिवर्ती",ভেৰিয়েল
सदिश,ভেক্টৰ
"1.सदिश ग्राफिक्स, 2.सदिश आलेखी",ভেক্টৰ grapdhics
सदिश प्रक्रमण,ভেক্টৰ প্ৰেচেছিং
सदिशकृत आंतरायण,ভেক্টৰযুক্ত বাধাসমূহ
वेन आरेख,venn ডায়েগ্ৰাম
सत्यापन एवं वैधीकरण (वी एण्ड वी),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
रुपांतरण नियंत्रण,সংস্কৰণ নিয়ন্ত্ৰণ
"1.रूपांतरण संख्या,2.रूपांतरण अंक",সংস্কৰণ নম্বৰ
शीर्ष,শিখৰ
ऊर्ध्वाधर प्रक्रमक,উলম্ব প্ৰচেছৰ
अतिवृहत् एकीकरण (वी एल एस आई ),অতি বৃহৎ পৰিসৰৰ সংহতি (VLSI )
अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
वी एच डी एल,ভিএইচডিএল
वीडियो कैमरा,ভিডিঅ&#39; কেমেৰা
वीडियो दूर सम्मेलन,ভিডিঅ&#39; কনফাৰেন্সিং
वीडियो प्रदर्श टर्मिनल,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
"1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई",ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট
वीडियो खेल,ভিডিঅ&#39; গেম
वीडियो आलेखी सरणी (वी जी ए),ভিডিঅ&#39; গ্রাফিক এডাপ্টাৰ (VGA)
वीडियो ग्राफिक्स सरणी (वी जी ए),ভিডিঅ&#39; গ্রাফিক্স এডাপ্টাৰ (VGA)
वीडियो परिसेवक,ভিডিঅ&#39; চাৰ্ভাৰ
दृश्य,দৰ্শন
दृश्य द्वारक,দৰ্শন পৰ্ট
दृश्य द्वार,ভিউপৰ্ট
आभासी परिपथ,ভাৰ্চুৱেল চাৰ্কিট
आभासी फलन,ভাৰ্চুৱেল ফাংচন
आभासी स्मृति,ভাৰ্চুৱেল মেমৰি
आभासी निजी संजाल,ভাৰ্চুৱেল ব্যক্তিগত নেটৱাৰ্ক
आभासी यथार्थ,ভাৰ্চুৱেল ৰিয়েলিটি
"1.आभासी वास्तविकता, 2.आभासी यथार्थता",ভাৰ্চুৱেল ৰিয়েলিটি
आभासी चिन्हक यथार्थ भाषा,ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা
आभासी यथार्थ मार्कअप भाषा (वी आर एम एल),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
आभासी भंडारण अभिगम विधि,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
आभासी भंडारण प्रबंधन,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
"1.वायरस, 2.विषाणु",ভাইৰাছ
वायरस संसूचन,ভাইৰাছ ধৰা পেলোৱা
"1.वायरस प्रोग्राम, 2.विषांक क्रमादेश",ভাইৰাছ প্ৰগ্ৰেম
दृश्यता,দৃশ্যমানতা
दृष्टि,দৃষ্টি
दृश्य बेसिक/विज़्वल बेसिक,ভিজুৱেল বেচিক
विजवल सी++,ভিজুৱেল C++
"1.दृश्य प्रदर्श एकक, 2.दृश्य प्रदर्श इकाई",ভিজুৱেল ডিছপ্লে ইউনিট
आभासी,ভিচুৱেল
आभासी पता,ভিচুৱেল ঠিকনা
आभासी मशीन (वी. एम.),ভিচুৱেল মেচিন (VM)
"1.वाक, 2.वाणी",কণ্ঠ
"1.वाक् डाक, 2.वॉयस मेल",ভইচ মেইল
वाक् डाक सर्वर,ভইচ মেইল চাৰ্ভাৰ
वाक अभिज्ञान,কণ্ঠস্বৰ চিনাক্তকৰণ
"1.वाक् जाल, 2.वाक् नेट",ভইচ-নেট
विलोपी स्मृति,অস্বাভাৱিক স্মৃতিশক্তি
वेफर,ৱেফাৰ
"1.वायस प्रबंधक, 2.डब्ल्यू ए आई एस प्रबधंक",WAIS মেনেজাৰ
प्रतीक्षा समाप्ति,অপেক্ষা কৰক মৰি যাওক
प्रतीक्षा कुंडलन,wait ঘাঁ
"1.भारित कोड,2.भारित कूट",অপেক্ষা কৰা ক&#39;ড
भारित माध्य,অপেক্ষা কৰিছিল mean
प्रतीक्षा काल,অপেক্ষাৰ সময়
तरंग निर्देश,ৱাল গ্ৰেড
पुन: प्रवर्तन,উষ্ণ পুনৰাৰম্ভ
"1.बंजर बैंड चौड़आई, 2.बंजर बैंड क्षमता/विड्थ",আৱৰ্জনা বেণ্ডৰ প্ৰস্থ
जलप्रपात निदर्श,জলপ্ৰপাতৰ আৰ্হি
तरंगिका,ৱেভলেট
तरंगिका प्रतिबिंब संपीडन,wavelet ছবি সংকোচন
तरंगिका रुपांतर,ৱেভলেট ৰূপান্তৰ
"1.कमजोर अस्तित्व,2. निर्बल सत्ता",দুৰ্বল সত্তা
वेब,ৱেব
वेब पता,ৱেব ঠিকনা
वेब लेखन,ৱেব ৰচনা
"1.वेब विचरक, 2.वेब ब्राउजर",ৱেব ব্ৰাউজাৰ
वेब पृष्ठ,ৱেব পৃষ্ঠা
वेब परिसेवक,ৱেব চাৰ্ভাৰ
वेबस्थल,ৱেব চাইট
वेब समर्थित अनुप्रयोग,web-enabld এপ্লিকেচন
वेब समर्थित,ৱেব-সামৰ্থবান
"1.भारित ग्राफ,2. भारित आलेख",ওজনযুক্ত গ্ৰাফ
सुसंबद्ध,ভালদৰে সংযুক্ত
सुनिर्मित सूत्र,সুগঠিত সূত্ৰ
सुक्रमित समुच्चय,ভালদৰে অৰ্ডাৰ কৰা চেট
"आर्द्रपात्र, वैटवेयर",ৱেটৱেৰ
"1.व्हीटस्टोन निर्दश मानक, 2.व्हीटस्टोन बैंचमार्क",ঘেঁহুৰ শিলৰ বেঞ্চ চিহ্ন
"1.चक्र, 2.पहिया",চকা
व्हाईल लूप,while লুপ
श्वेत बक्स परीक्षण,বগা বাকচ পৰীক্ষণ
"1.श्वेत,2.धवल प्रकाश",বগা পোহৰ
श्वेत रव,বগা শব্দ
"विस्तृत क्षेत्र जालक्रम (डब्ल्यू ए एन, वैन)",ৱাইড এৰিয়া নেটৱাৰ্ক (WAN)
बृहत् क्षेत्र जालक्रम (वैन),ৱাইড এৰিয়া নেটৱাৰ্ক (WAN)
विस्तृत बैंड,বহল বেণ্ড
"1.वाइल्ड कार्ड, 2.विस्तृत कार्ड",ৱাইল্ড কাৰ্ড
विप,উইম্প
टेब्विन वेब,জয়
विन जिप,জিপ জিপ
"1.विंडो, 2.खिडक़ई, 3.गवाक्ष",খিৰিকী
"1.गवाक्षन,2.विंडोकरण",উইণ্ড&#39;ইং
विंडोज,উইণ্ড’জ
विंडोज अन्वेषक,উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ
विंडोज एन टी,উইণ্ড&#39;জ NT
