Odiya,Telugu
ଟେବୁଲସ୍,ట్యూబరస్
ଟେବୁସର ପ୍ରକାର |,ట్యూబరస్ రకం
ଟୁଜିକ୍ସ,ట్యూబ్‌ఫెక్స్
ଟ୍ୟୁବଲାର୍ ଅଙ୍ଗ |,గొట్టపు అవయవం
ଟ୍ୟୁବଲାର୍ ପୁନରପାସର |,గొట్టపు పునర్విమర్శ
ଟ୍ୟୁବଲାର୍ ରହସ୍ୟ,గొట్టపు స్రావం
ଟୁବୁଲ୍,గొట్టం
ଟୁବୁଲି ପୁନ on ଅନୁସନ୍ଧାନ |,ట్యూబులి రెక్టి
ତୁବୁଲିନ୍ |,ట్యూబులిన్
ସିଲିଆ ର ଟୁଆଲ୍ |,సిలియా యొక్క టఫ్ట్
ଟ୍ୟୁମର୍,కణితి
ଟ୍ୟୁମର୍ ଜୀବାଣୁ ସୃଷ୍ଟି କରେ |,కణితి వైరస్ కలిగిస్తుంది
ଟ୍ୟୁମର ଜିନ୍ ଗଠନ କରେ |,కణితి ఏర్పడే జన్యువు
ଟ୍ୟୁମର ଦମନକାରୀ ଜିନ୍ |,కణితి అణచివేత జన్యువు
ଟ୍ୟୁମର୍ ପ୍ରମୋଟର |,కణితి ప్రమోటర్
ଟ୍ୟୁମର ଜୀବାଣୁ |,కణితి వైరస్
ଟୁନା ମାଛ |,ట్యూనా చేప
ଟୁଙ୍ଗଷ୍ଟେନ୍ |,టంగ్స్టన్
ଟନିକା,ట్యూనికా
ଟନିକା ଆଲବୁଗିନ |,ట్యూనికా అల్బుగినియా
ଟୁକିକା ବିସ୍ତାର,ట్యూనికా ఎక్స్‌టర్నా
ଟୁକିକା ଇଣ୍ଟିମା |,తునికా ఇంటిమా
ଟୁନିକା ମିଡିଆ,ట్యూనికా మీడియా
Tunicata,తునికాటా
Tunicate,ట్యూనరేట్
ଟନିକେଟ୍ ଗୋଷ୍ଠୀ |,ట్యూనరేట్ గ్రూప్
ପ୍ରତ୍ୟାହାର,టర్బిడిటీ
ଟଗିଦ୍,టర్గిడ్
ତୁଗର ଚାପ,టర్గర్ పీడనం
ଟର୍ନର ସିଣ୍ଡ୍ରୋମ |,టర్నర్ సిండ్రోమ్
ମୋଜିକ୍ ଟର୍ନପ୍ ମୋଜିକ୍ |,టర్నిప్ మొజాయిక్
ମୋଡ଼ାଯାଇଥିବା ସର୍ବଶନ୍ୟ,వక్రీకృత ఎస్టివేషన్
ମୋଡ଼,వక్రీకృత
ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ ଇଲେକ୍ଟ୍ରୋଫୋରସ୍ |,రెండు డైమెన్షనల్ ఎలెక్ట్రోఫోరేసిస్
ଦୁଇଟି ରାଜ୍ୟ ବର୍ଗୀକରଣ |,రెండు రాజ్య వర్గీకరణ
ଟାଇମମ୍ପାନିକ୍ ମେମ୍ବ୍ରେନ୍ |,టిమ్పానిక్ పొర
ଟାଇମମ୍ପାନମ୍,టింపనమ్
ସ୍ନେୟା |,టైఫేసి
ଟାଇଫ୍ଲୋଓଲ୍ |,టైఫ్లోసోల్
ଟାଇଫୋଡ୍ |,టైఫాయిడ్
ସାଧାରଣ,సాధారణ
ସାଧାରଣ ଷ୍ଟୋମାଟାଲ୍ ପୋର |,సాధారణ స్టోమాటల్ రంధ్రం
ଉଦିକିନୋଲ୍ |,యుబిక్వినాల్
ଉଦିକିନନ୍,యుబిక్వినోన్
ଉଲନା |,ఉల్నా
ଅଲଟ୍ରାସିକ୍ରିଫେଜ୍ |,అల్ట్రాసెంట్రిఫ్యూజ్
ଅଲଟ୍ରାସାଉଣ୍ଡ,అల్ట్రాసౌండ్
ଅଲଟ୍ରାସାଉଣ୍ଡ କାମ |,అల్ట్రాసౌండ్ పని
ଅତିବଦର୍ଶକ,అల్ట్రాస్ట్రక్చర్
ଅଲଟ୍ରାଭାଇଓଲେଟ୍ |,అతినీలలోహిత
ଅଲଟ୍ରାଭାଇଓଲେଟ୍ ରୟ |,అతినీలలోహిత రే
ଉମ୍ବେଲ |,అంబెల్
ନାବିକୀୟ କର୍ଡ |,బొడ్డు తాడు
ଅଣସଂରକ୍ଷିତ ଶକ୍ତି |,అన్‌సిమిలేటెడ్ ఎనర్జీ
ଉନିଲ,అన్‌కోయిడ్
ପୁଷ୍ଟିକର ଅଧୀନରେ |,పోషణ కింద
ଶାଳ ତଳେ |,పొద కింద
ଭୂତଟି ଷ୍ଟେମ୍ |,భూగర్భ కాండం
ଅଣ୍ଡରଗ୍ରାଉଣ୍ଡ ଟୁବ୍ରାଲ୍ ମୂଳ |,భూగర్భ ట్యూబరస్ రూట్
ବିଚ୍ଛିନ୍ନ ତରଙ୍ଗ |,అంచనా వేసిన వేవ్
ଅବିଭକ୍ତ କକ୍ଷ |,విభిన్నమైన సెల్
ଅବ୍ୟବହୃତ ଇକୋସିଷ୍ଟମ୍ |,కలవరపడని పర్యావరణ వ్యవస్థ
ଅଣ୍ଡାଦାନ,విడదీయడం
ଅନାବଶ୍ୟକ ଆନ୍ଦୋଳନ |,అన్‌డ్యులేటరీ ఉద్యమం
Unicostate,యునికోస్టేట్
ଅଗ୍ରଗାମୀ ପ୍ରବାହ,ఏకదిశాత్మక ప్రవాహం
ଅବ୍ୟବହତ,ఏకీకృత
ଅଣଦେଖା କରନ୍ତୁ |,Uninucleate
ଅଦୃଶ୍ୟ,ఏకీకృత
ଅଦୃଶ୍ୟ,ఏకీకృత
ସ୍ଥାୟୀତା,యునిపిన్నేట్
ଅଣ -ପୋଲାର ନ୍ୟୁରନ୍ |,యూనిపోలార్ న్యూరాన్
ମୁଦ୍ରଣ,యునిపోర్ట్
ଅସାଧାରଣ,యునిసెక్సువల్
ଅସାଧାରଣ ଫୁଲ |,సిన్సిక్సువల్ ఫ్లవర్
ବ୍ରହ୍ମାଣ୍ଡ,విశ్వం
ଅସମ୍ପୂର୍ଣ୍ଣ,పాలినేటెడ్
ଅଯୋଗ୍ୟ ଟୋକ୍ୟାକ୍ |,అర్హత లేని క్వాక్
ଅସଂଖ୍ୟ,అసంతృప్త
ଅନୁବାଦ ହୋଇନଥିବା ଅଞ୍ଚଳ |,అనువదించని ప్రాంతం
ଉପର ବାହୁ,పై చేయి
ଅପଷ୍ଟ୍ରିମ୍ ପ୍ରକ୍ରିୟାକରଣ |,అప్‌స్ట్రీమ్ ప్రాసెసింగ్
ଅପ୍ଟିଙ୍ଗ,తీసుకోవడం
Aroraill,యురాసిల్
ୟୁରାନାଇଟ୍,యురేనైట్
ୟୁରିଆମ୍,యురేనియం
Uranus,యురేనస్
ୟୁରିଆ ଚକ୍ର,యూరియా చక్రం
Ureeria,యురేమియా
ଉଦର ରୋଗୀ,యురేమిక్ రోగి
UCootelic,యూరికోటెలిక్
ଉରେଟର,యురేటర్
ମୂତ୍ରାଶୟ,యురేత్రా
ମୂତ୍ରନୀ ମାଂସ,యురేత్రల్ మీటస్
URG ଲାଗୁ,ఉర్గియా
ଉରିକ୍ ଏସିଡ୍ |,యూరిక్ ఆమ్లం
ଉରିକୋସ୍ ଗ୍ରନ୍ଥି |,యూరికోజ్ గ్రంథి
UCootelic,యూరికోటెలిక్
UpoTelition,యూరికోటెలిజం
ପରିସ୍ରା,మూత్రం
ଉରିନଫୁଲସ୍ ଟୁବୁଲ୍ |,యురినిఫరస్ గొట్టం
ଉରିନୋୋଜେନିଡେନିଡେନିଡ୍ରାଲିଟି |,యూరినోజెనిటల్ డక్ట్
ଉରିନୋ- ଯ ital ନାଙ୍ଗ ପାସ୍ |,ఉరినో-జననేంద్రియ మార్గం
Urochoberdata,Urochordata
ୟୁର୍ଟିକା ଡାଏଟିକା |,ఉర్టికా డియాటికా
ଉପଯୋଗ କହୁଛି |,ఉస్టిలాగో
ଗ୍ରୋଣ୍ଟ୍ ଗ୍ରନ୍ଥି |,గర్భాశయ గ్రంథి
ଉଚ୍ଚ ରକ୍ତ,గర్భాశయ గోడ
ଗର୍ଭାଶୟ,గర్భాశయం
Gooticle,Utricle
ସୁ ସନ୍ଦେହୀ,యుట్రిక్యులరియా
Utrine seorosa |,Utrine సెరోసా
ଟୀକାକରଣ,టీకా
ଟିକା,టీకా
ଟିକା,టీకా
ବାକୁଲ୍,వాక్యూల్
ଶୂନ୍ୟୁମ୍,వాక్యూమ్
ଭାପସ୍ ସ୍ନାୟୁ,వాగస్ నరాల
ଭାଲେନ୍ସ ଇଲେକ୍ଟ୍ରନ୍ |,వాలెన్స్ ఎలక్ట్రాన్
ଭାଲେନ୍ସ ସ୍ତର |,వాలెన్స్ స్థాయి
ମୂଲ୍ୟ,వాలైన్
ଭୋରଭେଟ,వాల్వేట్
ଉତ୍ତମ ସର୍ବଶକ୍ତିମାନ୍,వాలెవేట్ ఎస్టివేషన్
ଭଲଭ୍ |,వాల్వ్
ଭାରା |,వండా
ବାଷ୍ପ,ఆవిరి కారకం
ଭାରାଙ୍କସ୍ |,వారణస్
ପରିବର୍ତ୍ତନଶୀଳ ସଂଖ୍ୟା tandem ପୁନରାବୃତ୍ତି |,వేరియబుల్ సంఖ్య టెన్డం రిపీట్
ପରିବର୍ତ୍ତନ,వైవిధ్యం
ପରିବର୍ତ୍ତନ,వైవిధ్యం
ଭାସ୍ ଡିଫେରେନ୍ସ |,శుక్రవాహిక
ଭାସ ଇଫେରାନ୍ସ |,వాస్ ఎఫెరెన్స్
ଭାସା ଇଫ୍ରାଣ୍ଟିଆ |,వాసా ఎఫెరెంటియా
ଭାସା ପୁନ electa,వాసా రెక్టా
ଭାସା ପୁନ wectae |,వాసా రెక్టే
ଭାସ୍କୁଲାର ବଣ୍ଡଲ୍ |,వాస్కులర్ బండిల్
ଭାସ୍କୁଲାର ଗ୍ରାଫ୍ଟ |,వాస్కులర్ అంటుకట్టుట
ଭାସ୍କୁଲାର ଉଦ୍ଭିଦ |,వాస్కులర్ ప్లాంట్
ଭାସ୍କୁଲମ୍,వాస్క్యులం
ଭାସୋଡିଟିସନ୍ |,వాసోడైలేషన్
ଭାଲ୍ଟ,ఖజానా
ଭ୍ୟାକିଲାରୀ ସର୍ବଶକ୍ତିମାନ୍,వాక్సిలరీ ఎస్టివేషన్
ଭେକ୍ଟର,వెక్టర్
ପନିପରିବା ବିହନ ତେଲ |,కూరగాయల విత్తన నూనె
ଉଦ୍ଭିଦ,వృక్ష సంపద
ଶାକାହାରୀ ଏବଂ ଯ sexual ନ ବିକାଶ |,ఏపుగా మరియు లైంగిక అభివృద్ధి
ଶାକାହାରୀ ପ୍ରଚାର,ఏపుగా ప్రచారం
ଶାକାହାରୀ ପ୍ରଜନନ,ఏపుగా పునరుత్పత్తి
ଶିରା,సిర
ଭେନଲେଟ୍,సిరల
ଭେଲେଲା,వెల్లెలా
Vena cava,వెనా కావా
ଭେନମ୍,విషం
ଭେନୋମୁସ୍ |,విషం
ଭେଣ୍ଟ,బిలం
ଭେଣ୍ଟ୍ରାଲ୍ ସ୍ନାୟୁ କର୍ଡ |,వెంట్రల్ నరాల త్రాడు
ଭେଣ୍ଟ୍ରାଲ୍ ଭୂପୃଷ୍ଠ |,వెంట్రల్ ఉపరితలం
ଭେଣ୍ଟ୍ରିକଲ୍,జఠరిక
ଭେଣ୍ଟ୍ରିକୁଲାର୍ ଡାଏଷ୍ଟଲ୍ |,వెంట్రిక్యులర్ డయాస్టోల్
ଭେଣ୍ଟ୍ରିକୁଲାର୍ ଭରିବା |,వెంట్రిక్యులర్ ఫిల్లింగ్
ଭେଣ୍ଟ୍ରିକୁଲାର୍ ସିଷ୍ଟଓଲ୍ |,వెంట్రిక్యులర్ సిస్టోల్
ଶୁକ୍ର ଫୁଲ ଟୋକେଇ |,వీనస్ ఫ్లవర్ బాస్కెట్
ଶୁକ୍ର ଫ୍ଲାଏ ଜାଲ |,వీనస్ ఫ్లైట్రాప్
Verbascum,వెర్బాస్కం
Veri composting,వర్మి కంపోస్టింగ్
ଭର୍ମିଫୁଜ୍ |,వర్మిఫ్యూజ్
Verakusal ନାମ,వెర్నాక్యులర్ పేరు
ଭର୍ନାଲ୍ସନ୍,వెర్నలైజేషన్
ବହୁମୁଖୀ |,బహుముఖ
ମେରୁଦଣ୍ଡ,వెన్నుపూస
ମେରୁଦଣ୍ଡ ସ୍ତମ୍ଭ |,వెన్నెముక
ଭର୍ଟିବ୍ରାଟା |,వెన్నుపూస
Vertebert,సకశేరుకం
ମେରୁଦ୍ରୋକ୍ରୋକ୍ଣ୍ଡାଲ୍ ପଟି |,వెన్నుపూసలోని పక్కటెముక
ଭୂଲମ୍ବ ଷ୍ଟ୍ରଟ୍ଫିକେସନ୍ |,నిలువు స్తరీకరణ
ଭୂଡିବ୍ଲାଜର୍ |,వెర్టిసిలాస్టర్
VereCtomy,వెసెక్టమీ
ଭେସିକଲ୍,వెసికిల్
ଭେସିକୁଲାର ଗ୍ରନ୍ଥି |,వెసిక్యులర్ గ్రంథి
ପାତ୍ର,నౌక
ଭେଷ୍ଟିବୁଲାର୍ ଡିଭାଇସ୍ |,వెస్టిబ్యులర్ ఉపకరణం
ଭେଷ୍ଟିବୁଲାର୍ ବାର୍ଟୋନିନ୍ ଗ୍ରନ୍ଥି |,వెస్టిబ్యులర్ బార్తోలిన్స్ గ్రంథి
ଭେଷ୍ଟିବୁଲାର ଗ୍ରନ୍ଥି |,వెస్టిబ్యులర్ గ్రంథి
ଭେଷ୍ଟିବୁଲାର୍ ସ୍ନାୟୁ |,వెస్టిబ్యులర్ నాడి
ଭେଷ୍ଟିବୁଲାର୍ ସିଷ୍ଟମ୍ |,వెస్టిబ్యులర్ సిస్టమ్
ଭେଷ୍ଟିବୁଲ୍,వెస్టిబ్యూల్
ଭେଷ୍ଟିବୁଲମ୍,వెస్టిబులం
ଭେଷ୍ଟିଗାଏଲ୍ ଅଙ୍ଗ |,వెస్టిజియల్ ఆర్గాన్
ଭେଷ୍ଟିଗାଏଲ୍ ସ୍କେଲ୍ |,వెస్టిజియల్ స్కేల్
ଭେକ୍ସିଲାରୀ,వింత
କାର୍ଯ୍ୟକ୍ଷମତା |,సాధ్యత
ଭିଆଲ୍,విజయం
Vibrio,విబ్రియో
Vibrisshe,వైబ్రిస్సే
Vickrooy ପ୍ରଜାପତି |,వైస్రాయ్ సీతాకోకచిలుక
ଭିଲ୍ଲୁସ୍,విల్లస్
ଭିଲାର୍ସ,విల్లస్
ଭିନବଲାଷ୍ଟିନ୍ |,విన్బ్లాస్టిన్
ଭିନ୍କା,వింకా
ଦ୍ରାକ୍ଷାଲତା,వైన్
ଦ୍ରାକ୍ଷାଲତା,వైన్
ହିଂସାତ୍ମକ ଏବଂ ସାଂଘାତିକ ପ୍ରତିକ୍ରିୟା |,హింసాత్మక మరియు ప్రాణాంతక ప్రతిచర్య
ଭାଇରାଲ୍ ଆଣ୍ଟିଗେନ୍ |,వైరల్ యాంటిజెన్
ବିରଳ,వైరాయిడ్
ଭେରୋଲୋଜିକାଲ୍ ନାମକରଣ |,వైరోలాజికల్ నామకరణం
ଜୀବାଣୁ,వైరస్
ଭିସେରାଲ୍ ହମ୍ପ୍ |,విసెరల్ హంప్
ଭିସେରାଲ୍ ଅଙ୍ଗ |,విసెరల్ ఆర్గాన్
ଭିସେସାଲ୍ ପ୍ଲୁରା |,విసెరల్ ప్లూరా
ବିଶୃଙ୍ଖଳା |,స్నిగ్ధత
ଭିସମ୍,విస్కం
ଦୃଶ୍ୟମାନ ଆଲୋକ,కనిపించే కాంతి
ଦୃଶ୍ୟମାନ ସ୍ପେକ୍ଟ୍ରମ୍,కనిపించే స్పెక్ట్రం
ଭିଜୁଆଲ୍ କର୍ଟେକ୍ସ |,విజువల్ కార్టెక్స్
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟକଳାପ |,ముఖ్యమైన కార్యాచరణ
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ କ୍ଷମତା |,కీలక సామర్థ్యం
ଭିଟ୍ରଏସ୍,విట్రస్
ଭିଟ୍ରଏସ୍ ହାସ୍ୟରସ |,మెరిసే హాస్యం
ଜୀବାଣୁ,వివిపరస్
ଜୀବଭୟ,వివిపరీ
ଭୋକାଲ୍ ଥଳି |,స్వర శాక్
ଅସ୍ଥିର ଜ organic ବିକ କାର୍ବନ |,అస్థిర సేంద్రియ కార్బన్
ଭୋଲଟାଇଟେସନ୍ |,అస్థిరత
ଆଗ୍ନେୟଗିରି ଉଦ୍ଗୀରଣ,అగ్నిపర్వత విస్ఫోటనం
ସ୍ବେଚ୍ଛାକୃତ ନିୟନ୍ତ୍ରଣ |,స్వచ్ఛంద నియంత్రణ
ସ୍ବେଚ୍ଛାକୃତ ମାଂସପେଶୀ |,స్వచ్ఛంద కండరం
ଭଲିଥିନ୍ ଗ୍ରାନୁଲ୍ |,వోలుటింగ్ గ్రాన్యూల్
ଭଲଭୋଲ,వోల్వాక్స్
ଭୋମେରାଇନ୍ ଦାନ୍ତ |,వోమెరిన్ పళ్ళు
ଅସୁରକ୍ଷିତ,హాని
ଶାଗୁଣା,రాబందు
ଭଲଭା |,వల్వా
ଚାଲିବା ଫର୍ନ |,వాకింగ్ ఫెర్న్
ଚାଲିବା ପ୍ୟାଡ୍,వాకింగ్ ప్యాడ్
କାନ୍ଥ ଫୁଲ |,గోడ పువ్వు
କାନ୍ଥ ଚାପ,గోడ పీడనం
ଉଷ୍ମ ରକ୍ତ,వెచ్చని రక్తపాతం
ଉଷ୍ମ ରିସେପ୍ଟର |,వెచ్చని గ్రాహకం
ଉଷ୍ମ,వేడెక్కడం
ଚେତାବନୀ ରଙ୍ଗ |,హెచ్చరిక రంగు
ଯୁକ୍ତି,వార్ప్
