English,Marathi
Record,"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, रेकॉर्ड करणे (v.)"
Record changer,रेकॉर्ड कनवर्टर
Record cutter,रेकॉर्ड खोदकाम करणारा
Record form,रेकॉर्ड फॉर्म
Record head,संग्रहण प्रमुख
Record storage,रेकॉर्ड स्टोरेज
Recorded,रेकॉर्ड केले
Recorded programme,रेकॉर्ड केलेला कार्यक्रम
Recorder,आर्काइव्हिस्ट
Recording (=camera shooting),"रेकॉर्डिंग, कॅमेरा शूटिंग"
Recording barograph,अभिलेखीय बॅरोग्राफ
Recording blank (=recording disc),रेकॉर्डिंग डिस्क
Recording channel,रेकॉर्डिंग चॅनेल
Recording cylinder,रेकॉर्डिंग सिलेंडर
Recording drum,रेकॉर्डिंग ड्रम
Recording head,संग्रहण प्रमुख
Recording instrument,रेकॉर्डिंग डिव्हाइस
Recording of information,माहिती रेकॉर्डिंग
Recording of sound,ध्वनी रेकॉर्डिंग
Recording spot,रेकॉर्डिंग बिंदू
Recovery,"साध्य, साध्य, प्राप्ती"
Recovery factor,यश गुणक
Recovery operation,"पुनर्प्राप्ती ऑपरेशन, साध्य ऑपरेशन"
Recovery ship,पुनर्प्राप्ती जहाज
Recovery time,पुनर्प्राप्ती वेळ
Recrystallisation,पुन्हा क्रिस्टलायझेशन
Recrystallization temperature,री-क्रिस्टलायझेशन तापमान
Rectangular aerofoil,आयताकृती एरोफॉइल
Rectangular array,आयताकृती टेबल
Rectangular axis,"काटकोन अक्ष, काटकोन समन्वय अक्ष"
Rectangular code,आयताकृती कोड
Rectangular coordinates,"आयताकृती निर्देशांक, आयताकृती निर्देशांक"
Rectangular frame,आयताकृती प्रणाली
Rectangular lattice design,आयताकृती जाळीची रचना
Rectangular magnetic compass,आयताकृती चुंबकीय होकायंत्र
Rectangular waveguide,आयताकृती लहरी मार्ग
Rectangular well model,आयताकृती कूप मॉडेल
Rectenna,रेक्टेना
Rectification,"परिष्करण, सुधारणा"
Rectification decision,कर्जमाफीचा निर्णय
Rectified,"परिष्कृत, परिष्कृत"
Rectifier,दुरुस्त करणारा
Rectifier contact,रेक्टिफायर कनेक्शन
Rectifier lens,सुधारित लेन्स
Rectifier transformer,रेक्टिफायर ट्रान्सफॉर्मर
Rectifier valve,रेक्टिफायर वाल्व
Rectifying element,रेक्टिफायर घटक
Rectifying valve,रेक्टिफायर वाल्व
Rectilinear (=rectilineal),"सरळ रेषा, सरळ रेषा, सरळ रेषा"
Rectilinear collision,सरळ रेषेची टक्कर
Rectilinear current,सरळ रेषा
Rectilinear distance,सरळ रेषेतील अंतर
Rectilinear scanning,सरळ रेषा स्कॅनिंग
Rectilinear uniform motion,सरळ रेषा गती
Rectilinear velocity,रेखीय वेग
Recur,"पुनरावृत्ती होणे, पुनरावृत्ती होणे"
Recurrent event,आवर्ती घटना
Recurrent network,आवर्ती जाळी
Recycling (=double pulsing),रीक्रिक्युलेशन
Red adder,लाल जोडणारा
Red dwarf star,लाल बटू तारा
Red gaint,"रक्त राक्षस, लाल राक्षस"
Red gaint star,लाल राक्षस तारा
Red heat,लाल उष्णता
Red herring,लाल हेरिंग
Red hot,लाल गरम
Red shift,रक्त विस्थापन
Red-hot surface,रक्त गरम पृष्ठ
Red' gun,लाल प्रक्षेपक
Redox system,"रेडॉक्स प्रणाली, चयापचय प्रणाली"
Redox titration,"redox titration, redox catabolism"
Reduce,"कमी करणे, समायोजित करणे, कमी करणे"
Reduced bearing,समीत डिकमन
Reduced brightness (of comet),(धूमकेतूचा)
Reduced data,परिष्कृत डेटा
Reduced equation of state,राज्य समीकरण कमी
Reduced mass,वस्तुमान कमी
Reduced mass effect,मर्यादित वस्तुमान प्रभाव
Reduced modulus of elasticity,सूक्ष्म लवचिकता गुणांक
Reduced pressure,कमी दाब
Reduced real image,सूक्ष्म वास्तविक प्रतिमा
Reduced width,रुंदी बदलली
Reducible,"समान, कमी करण्यायोग्य, बंधनकारक, अपचनीय"
Reducible circuit,बिंदुकोची सर्किट
Reducible path,अबिंदुकोचि मार्ग
Reduction cell,कपात सेल
Reduction factor,गुणांक बदला
Reduction gear,कपात गियर
Reductone,रेडॅक्टोन
Redundancy,अतिरेक
Redundant circuit,सुटे सर्किट
Reed,वेळू
Reed (type)relay,रीड रिले
Reed band,रीड बँड
