Kannada,Tamil
ಆಯ್ದ ಪ್ರವೇಶಸಾಧ್ಯತೆ,தேர்ந்தெடுக்கப்பட்ட ஊடுருவல்
ಆಯ್ದ ಪ್ರವೇಶಸಾಧ್ಯ,தேர்ந்தெடுக்கப்பட்ட ஊடுருவக்கூடியது
ಸೆಲೀನಿಯಂ,செலினியம்
ಸ್ವಸಹಾಯ,சுய உற்சாகம்
ಸ್ವಯಂ ಫಲೀಕರಣ,சுய கருத்தரித்தல்
ಸ್ವಯಂ ಹೊಂದಿಕೊಳ್ಳದಿರುವಿಕೆ,சுய பொருந்தாத தன்மை
ಸ್ವಯಂ ಹೊಂದಿಕೊಳ್ಳದಿರುವಿಕೆ,சுய பொருந்தாத தன்மை
ಸ್ವಾಭಿಮಾನ,சுய மகரந்தச் சேர்க்கை
ಸ್ವಯಂ ಉತ್ಪಾದಿಸುವ ಅಣು,சுய உற்பத்தி மூலக்கூறு
ಸ್ವಯಂ -ನಿಯಂತ್ರಕ,சுய ஒழுங்குமுறை
ಸ್ವಯಂ ಸಂತಾನಹೀನತೆ,சுய மலட்டுத்தன்மை
ಸ್ವಾಭಾವ,சுய நீட்சி
ಸ್ವಾಭಾವ,சுய நீட்சி
ಸ್ವಸಾಧಾರ,சுய மகரந்தச் சேர்க்கை பயிர்
ಅರೆ ಶುಷ್ಕ ಪ್ರದೇಶ,அரை வறண்ட பகுதி
ಅರ್ಧ ಸ್ವಯಂಪ್ರೇರಿತ ವಿಶ್ಲೇಷಕ,அரை தானியங்கி பகுப்பாய்வி
ಸಂಪ್ರದಾಯವಾದಿ,அரை பழமைவாத
ಅರೆ ಸಂಪ್ರದಾಯವಾದಿ ಪುನರಾವರ್ತನೆ,அரை பழமைவாத பிரதி
ಅರೆ ಕುಬ್ಜ ಸ್ವಭಾವ,அரை குள்ள இயல்பு
ಅರೆ ಕುಬ್ಜ ವೈವಿಧ್ಯ,அரை குள்ள வகை
ಅರೆ ನಿತ್ಯಹರಿದಾರ,அரை பசுமையான காடு
ಅರೆ ನೈಸರ್ಗಿಕ ಸ್ಥಿತಿ,அரை இயற்கை நிலை
ಮೂಲ ಕೋಶಕ,செமினல் வெசிகல்
ಸೆಳೆತ ಕೊಳವೆ,செமனிஃபெரஸ் குழாய்
ಅರ್ಧ ಪರಾಕಾಷ್ಠೆ,அரை ஒட்டுண்ணி
ಅರೆ ಪ್ರವೇಶಸಾಧ್ಯವಾದ,அரை ஊடுருவக்கூடியது
ವೇಶ್ಯೆ,செனென்சென்ஸ்
ವೇಶ್ಯಾಗೃಹ,செனன்ட்
ಸಂವೇದನೆ,உணர்வு
ಇಂದ್ರಿಯ ಅಂಗ,உணர்வு உறுப்பு
ಸೆನ್ಸ್ ಆರ್ಎನ್ಎ,சென்ஸ் ஆர்.என்.ஏ.
ಸೂಕ್ಷ್ಮ ಚಾರ್ಟ್ ರೆಕಾರ್ಡರ್,உணர்திறன் விளக்கப்படம் ரெக்கார்டர்
ಸೂಕ್ಷ್ಮ ಜೀವಿ,உணர்திறன் உயிரினம்
ಸಂವೇದನಾ ನರಕೋಶ,உணர்ச்சி நியூரான்
ಸಂವೇದನಾ ಸ್ವಾಗತ ಮತ್ತು ಸಂಸ್ಕರಣೆ,உணர்ச்சி வரவேற்பு மற்றும் செயலாக்கம்
ಸಂವೇದನಾ ಗ್ರಹಣ,உணர்ச்சி கூடாரம்
ಸಂವೇದನಾ ಪಪಿಲ್ಲಾ,உணர்ச்சி பாப்பிலா
ಸೀಸಕ,செபால்
ನಾಸ್ತಿಕ,செபலாய்டு
ಬೇರ್ಪಡಿಸುವಿಕೆ,பிரித்தல்
ಬೇರ್ಪಡಿಸುವ ಗೋಡೆ,பிரிக்கும் சுவர்
ಏಳು,செபியா
ಸೆಪ್ಟರಿ ನೆಫ್ರಿಡಿಯಾ,செப்டல் நெஃப்ரிடியா
ಸೆಪ್ಟಾಲ್ ನೆಫ್ರಿಡಿಯಮ್,செப்டல் நெஃப்ரிடியம்
ಸಂಚಾರಿ,செப்டம்
ಅನುಕ್ರಮ ಟಿಪ್ಪಣಿ,வரிசை சிறுகுறிப்பு
ಸೆರಲ್ ಸಮುದಾಯ,சீரல் சமூகம்
ಸೆರಲ್ ಹಂತ,சீரல் நிலை
ಸೇನೆಯ,Sere
ರೇಷ್ಮೆನನೆ,புத்துணர்ச்சி
ಸೀರಮ್ ಶಾಸ್ತ್ರ,செரோலஜி
ಸಿರೊ-ಕರಡಿ ಗ್ರಂಥಿ,செரோ-சளி சுரப்பி
ಸಿರೋಸ,செரோசா
ದಾಸ,செரேட்
ಸೆರ್ಟೋಲಿ ಕೋಶ (ಪೋಷಕ ಕೋಶ),செர்டோலி செல் (துணை செல்)
ಸೀರಮ್,சீரம்
ರಾಸಾಯನಿಕ,செஸ்பானியா
ಸಸಿಲ್,சாகசம்
ಒಂದು ಬಗೆಯ ಕಟಾವು,செட்டா
ಒಂದು ಬಗೆಯ ಕಟಾವು,செட்டா
ಚೂರುಪಾರು,செட்டே
ತೀವ್ರ ಸಂಯೋಜಿತ ಇಮ್ಯುನೊ ಕೊರತೆ,கடுமையான ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு
ಒಳಚರಂಡಿ ಚಿಕಿತ್ಸೆ,கழிவுநீர் சிகிச்சை
ಲಿಂಗ,செக்ஸ்
ಲೈಂಗಿಕ ವರ್ತನೆ,பாலியல் நடத்தை
ಲೈಂಗಿಕ ವರ್ಣತಂತು,செக்ஸ் குரோமோசோம்
ಲೈಂಗಿಕ ಹಾರ್ಮೋನ್,செக்ஸ் ஹார்மோன்
ಲೈಂಗಿಕ ವಂಚನೆ,பாலியல் வஞ்சகம்
ಲೈಂಗಿಕ ಬೆಳವಣಿಗೆ,பாலியல் வளர்ச்சி
ಲೈಂಗಿಕ ದ್ವಿಜಾತನೆ,பாலியல் இருவகை
ಲೈಂಗಿಕ ಪರಿಪಕ್ವತೆ,பாலியல் முதிர்ச்சி
ಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,பாலியல் இனப்பெருக்கம்
ಲೈಂಗಿಕವಾಗಿ ಹರಡುವ ರೋಗ (ಎಸ್‌ಟಿಡಿಗಳು),பாலியல் பரவும் நோய் (எஸ்.டி.டி)
ಶಾಫ್ಟ್,தண்டு
ಆಳವಿಲ್ಲದ ಮಣ್ಣು,ஆழமற்ற மண்
ಶೆಲ್-ಕಡಿಮೆ ಮೊಟ್ಟೆ,ஷெல்-குறைவான முட்டை
ಕುಪ್ಪಳಿಸಿದ ಮೊಟ್ಟೆ,ஷெல் முட்டை
ಚಿಪ್ಪಿನ ಮೀನು,ஷெல்-மீன்
ಕುರುಬನ ಪರ್ಸ್,ஷெப்பர்ட்ஸ் பர்ஸ்
ಶೆಟ್ಲ್ಯಾಂಡ್ ಕುದುರೆ,ஷெட்லேண்ட் போனி
ಹಡಗು ಹುಳು,கப்பல் புழு
ಆಘಾತಕಾರಿ,அதிர்ச்சி புரோட்டியன்
ಚಿಗುರು ಅಕ್ಷ,சுடும் அச்சு
ಚಿಗುರು ಕೊರೆಯುವವನು,துளைப்பான் சுடவும்
ಷೋರಿಯಾ ರೋಬಸ್ಟಾ,ஷோரியா ரோபஸ்டா
ಸಣ್ಣ ದಿನ ಸಸ್ಯ,குறுகிய நாள் ஆலை
ಸಣ್ಣ ನಿಲುವು,குறுகிய நிலை
ಸಣ್ಣ ಟಂಡೆಮ್ ಪುನರಾವರ್ತನೆ,குறுகிய டேன்டெம் மீண்டும்
ಸಣ್ಣ ತರಂಗ ವಿಕಿರಣ,குறுகிய அலை கதிர்வீச்சு
ಶಾಟ್ಗನ್ ಉಂಡ,ஷாட்கன் பெல்லட்
ಪೊದರು,புதர்
ಪೊದೆಕಾರ್ಗ,புதர் அடுக்கு
ಒಡಹುಟ್ಟಿದ,உடன்பிறப்பு இனங்கள்
ಕುಡಗೋಲು,அரிவாள் செல் இரத்த சோகை
ಕುಡಾಸ,அரிவாள் செல் மரபணு
ಜರಡಿ ಕೊಳವೆ,சல்லடை குழாய்
ಜರಡಿ,சல்லடை போன்றது
ಸಿಗ್ಮಾ ಅಂಶ,சிக்மா காரணி
ಸಿಗ್ಮೋಯಿಡ್ ಬೆಳವಣಿಗೆ,சிக்மாய்டு வளர்ச்சி
ಎಮ್ಆರ್ಎನ್ಎ ಮೌನ,எம்.ஆர்.என்.ஏவின் ம n னம்
ಮೌನ ವಲಯ,அமைதியான மண்டலம்
ಸಿಲಾಕಿಯ ಸ್ಪಿಕುಲ್,சிலிசஸ் ஸ்பிகுலே
ಸಿಲಿಕಾನ್ ಡೈಆಕ್ಸೈಡ್,சிலிக்கான் டை ஆக்சைடு
ಸಿಲಿಕೋಸಿಸ್,சிலிகோசிஸ்
ಸಿಲ್ಲಿಲ,சிலிக்கா
ರೇಷ್ಮೆ ಮರ,பட்டு பருத்தி மரம்
ಹೂಳು,சில்டேஷன்
ಸಿಲೂರಿಯನ್ ಅವಧಿ,சிலூரியன் காலம்
ಸಿಲ್ವರ್ ಫರ್ (ಅಬೀಸ್ ಪಿಂಡ್ರೊ),சில்வர் ஃபிர் (அபிஸ் பிண்ட்ரோ)
ಸರಳ ಬೈನರಿ ವಿದಳನ,எளிய பைனரி பிளவு
ಸರಳ ಎಪಿಥೀಲಿಯಂ,எளிய எபிட்டிலியம்
ಸರಳ ಎಲ,எளிய இலை
ಸರಳ ಸೂಕ್ಷ್ಮದರ್ಶಕ,எளிய நுண்ணோக்கி
ಸರಳ ಕೊಳವೆಯಾಕಾರದ ವ್ಯವಸ್ಥೆ,எளிய குழாய் அமைப்பு
ಸರಳವಾದ ಕೊಳವೆಯಾಕಾರದ ವಿಸರ್ಜನಾ ವ್ಯವಸ್ಥೆ,எளிமையான குழாய் வெளியேற்ற அமைப்பு
ವೇಷಭೂಷಣ,உருவகப்படுத்துதல்
ಒಂದೇ ಬಂಡಿ,ஒற்றை பிணைப்பு
ಒಂದೇ ಕೋಶ,ஒற்றை செல்
ಏಕ ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ,ஒற்றை தூதர் ஆர்.என்.ஏ
ಏಕ ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್ ಪಾಲಿಮಾರ್ಫಿಸಂ,ஒற்றை நியூக்ளியோடைடு பாலிமார்பிசம்
ಏಕಮೂಲ,ஒற்றை தன்மை
ಒಂದು ತಾಣ,நீர் சேர்க்கை
ಸೈನಸ್ ವೆನೊಸಸ್,சைனஸ் வெனோசஸ்
ಸೋದರಿ ಕ್ರೊಮ್ಯಾಟಿಡ್,சகோதரி குரோமாடிட்
ಜನಸಂಖ್ಯೆಯ ಗಾತ್ರ,மக்கள்தொகையின் அளவு
ಅಸ್ಥಿಪಂಜರದ ಫ್ಲೋರೋಸಿಸ್,எலும்பு ஃப்ளோரோசிஸ்
ಅಸ್ಥಿಪಂಜರದ ಸ್ನಾಯು,எலும்பு தசை
ಅಸ್ಥಿಪಂಜರದ ವ್ಯವಸ್ಥೆ,எலும்பு அமைப்பு
ಚರ್ಮದ ಕ್ಯಾನ್ಸರ್,தோல் புற்றுநோய்
ತಲೆಬುರುಡೆ,மண்டை ஓடு
ಕೃಷಿಯನ್ನು ಕತ್ತರಿಸಿ ಸುಟ್ಟುಹಾಕಿ,விவசாயத்தை குறைத்து எரிக்கவும்
ಸ್ಲಾಟರ್ ಹೌಸ್ ತ್ಯಾಜ್ಯ,படுகொலை வீடு கழிவு
ನಿದ್ದೆ,தூக்க நோய்
ಜಿಗಿತದ ಸಿದ್ಧಾಂತ,நெகிழ் இழை கோட்பாடு
ಸ್ವಲ್ಪ ಚಲಿಸಬಲ್ಲ,சற்று நகரக்கூடியது
ಪದರಗಳು,சேறு அடுக்கு
ಲೋಳಾದ ಅಚ್ಚು,சேறு அச்சு
ತೆಳ್ಳಗಿನ ದ್ರವ್ಯರಾಶಿ,மெலிதான நிறை
ಹಿಂಜರಿತದ ಇಳಿಜಾರು,பின்னடைவின் சாய்வு
ಕೆಸರು,கசடு
ಕೆಸರು,குழம்பு
ಚಿಮ್ಮು,ஸ்மாக்
ಸಣ್ಣ ಪೋಕ್ಸ್,ஸ்மால் பாக்ஸ்
ಮುಗುಳುನ,புன்னகை
ಹೊಗೆ,புகை
ಹೊಗೆ ರಾಶಿಗಳು,புகை அடுக்குகள்
ನಯವಾದ ಎರ್,மென்மையான எர்
ಸುಗಮ ಸ್ನಾಯು,மென்மையான தசை
ಚಾವಟಿ,ஸ்மட்
ಸ್ನ್ಯಾಪ್ಡ್ರಗನ್ ಹೂವು,ஸ்னாப்டிராகன் மலர்
ಗೊರಕೆ,குறட்டை
ಹಿಮಿಮುಡಲು,பனி குருட்டுத்தன்மை
ಹಿಮ ಮುಕ್ತ,பனி இல்லாதது
ಹಿಮಪಾತ,பனிப்பொழிவு
ಸಾಮಾಜಿಕ ಅರಣ್ಯ,சமூக வனவியல்
ಮುಖಮಂಟಪ,சாக்கெட்
ಸೋಡಿಯಂ,சோடியம்
ಸೋಡಿಯಂ ಅಜೈಡ್,சோடியம் அசைட்
ಮಣ್ಣು,மண்
ಭೂ ಮಾಲಿನ್ಯ,மண் தூய்மைக்கேடு
ಮಣ್ಣು ಪ್ರೊಫೈಲ್,மண் சுயவிவரம்
ಮಣ್ಣಿನ ವಿನ್ಯಾಸ,மண் அமைப்பு
ಒಂದು ಬಗೆಯ ಲೇಪ,சோலனேசி
ಗಗನಯಾತ್ರೆ,சோலனம்
ಶೃಂಗಸಭೆ,சோலனம் டூபெரோசம்
ಸೌರ ಸ್ಥಿರ,சூரிய மாறிலி
ಸೌರಶಕ್ತಿ,சூரிய சக்தி
ಸೌರ ನೀಹಾರಿಕೆ,சோலார் நெபுலா
ಸೌರ ವಿಕಿರಣಗಳು,சூரிய கதிர்வீச்சு
ಸೌರ ವರ್ಣಪಟಲ,சூரிய நிறமாலை
ಸೌರ ಮಂಡಲ,சூரிய குடும்பம்
ಕಶೇರುಕದ,சோலனாய்டு
ಗಡಿ,சாலிடாகோ
ಏಕಾಂತ ಅಕ್ಷೀಯ,தனி அச்சு
ಕರಗಬಲ್ಲ,கரையக்கூடிய
ಸಾವಯವ,கரையக்கூடிய கரிம விஷயம்
ಸಾವಯವ,கரையக்கூடிய கரிம விஷயம்
ದ್ರಾವಕ,கரைப்பான்
ದ್ರಾವಕ ಏಕಾಗ್ರತೆ,கரைப்பான் செறிவு
ಪರಿಹಾರ,தீர்வு
ಪರಿಹಾರ ಸಂಭಾವ್ಯ,தீர்வு சாத்தியம்
ದ್ರಾವಕ,கரைப்பான்
ಒಂದು ಬಗೆಯ ಕಲೆ,சோமக்ளோனல் சேகரிப்பு
ಪಂಥಿ,சோமாக்ளோன்
ತಾರ್ಕಿಕ,சோமாடிக்
ಭ್ರೂಣ ಭ್ರೂಣ,சோமாடிக் கரு
ಸಮಾಯಾಸ್ಥ,சோமாடிக் கலப்பின
ಭೀಕರವಾದ ಮಿಶ್ರಿತ,சோமாடிக் கலப்பின
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,சோமாடோபிளாசம்
ಸಮಾಟೊಸೆನ್ಸರಿ ಪ್ರದೇಶ,சோமாடோசென்சரி பகுதி
ಒಂದು ಬಗೆಯ ಕಾರ್ಟೆಕ್ಸ್,சோமாடோசென்சரி கோர்டெக்ஸ்
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,சோமாடோஸ்டாடின்
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,சோமாடோட்ஃப்
ಏಕಾಗ್ರತೆ,சோனோகிராபி
ಮಸಿ,சூட்
ಸೊರಗು,சோரோசிஸ்
ಕಸ,சோரஸ்
ಉತ್ತಮ ಮಟ್ಟ,ஒலி நிலை
ಧ್ವನಿ ನಿರೋಧಕ ನಿರೋಧಕ ಜಾಕೆಟ್,சவுண்ட் ப்ரூஃப் இன்சுலேடிங் ஜாக்கெட்
ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್,தெற்கு வெடிப்பு
ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧನೆ ತಂತ್ರಜ್ಞಾನ,விண்வெளி ஆய்வு தொழில்நுட்பம்
ಸ್ಥಳ,இடம்
ಸ್ಥಳ,இடம்
ಚಿರತೆ,ஸ்பேடிக்ஸ்
ಪ್ರಾದೇಶಿಕ ವಿತರಣೆ,இடஞ்சார்ந்த விநியோகம்
ಪ್ರಾದೇಶಿಕ ಪ್ರಮಾಣ,இடஞ்சார்ந்த அளவு
ಸ್ವಾರಸ್ಯಗೊಳಿಸು,ஸ்பேட்டேட்
ಮೊಟ್ಟೆಯಿಡುವುದು,முட்டையிடுதல்
ಮೊಟ್ಟೆಯಿಡುವುದು,முட்டையிடுதல்
ಈಟಿ ಹುಲ್ಲು,ஈட்டி புல்
ವಿವರಣೆ,விவரக்குறிப்பு
ವಿಶೇಷ ಸೃಷ್ಟಿ,சிறப்பு உருவாக்கம்
ಜಾತಿ,இனங்கள்
ಜಾತಿಗಳ ಸಂಯೋಜನೆ,இனங்கள் கலவை
ಜಾತಿಗಳ ವೈವಿಧ್ಯೀಕರಣ,இனங்கள் பல்வகைப்படுத்தல்
ಜಾತಿಗಳ ವೈವಿಧ್ಯತೆ,இனங்கள் பன்முகத்தன்மை
ಜಾತಿಗಳ ಸಂವಹನ,இனங்கள் தொடர்பு
ಜಾತಿಗಳ ಪರಸ್ಪರ ಅವಲಂಬನೆ,இனங்கள் ஒன்றுக்கொன்று சார்ந்திருத்தல்
ಜಾತಿಗಳ ದಾಸ್ತಾನು,இனங்கள் சரக்கு
ಜಾತಿಗಳ ಸಮೃದ್ಧ,இனங்கள் செழுமை
ನಿರ್ದಿಷ್ಟ ರಕ್ತನಾಳ,குறிப்பிட்ட இரத்த நாளம்
ನಿರ್ದಿಷ್ಟ ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್,குறிப்பிட்ட எண்டோனியூலீஸ்
ನಿರ್ದಿಷ್ಟ ಕಿಣ್ವ,குறிப்பிட்ட நொதி
ನಿರ್ದಿಷ್ಟ ಶಾಖ,குறிப்பிட்ட வெப்பம்
ನಿರ್ದಿಷ್ಟ ವಿನಾಯಿತಿ,குறிப்பிட்ட நோய் எதிர்ப்பு சக்தி
